,2013,2014,2015,2016,2017,2018
02-26,1.7999999523162842,8.279999732971191,5.131999969482422,0.4399999976158142,,0.010400000028312206
02-27,1.7999999523162842,8.279999732971191,4.900000095367432,,0.019999999552965164,0.010400000028312206
02-28,1.7999999523162842,8.279999732971191,,,0.019999999552965164,0.010400000028312206
02-29,,,,0.4399999976158142,,
03-01,1.7999999523162842,,,0.4399999976158142,0.019999999552965164,0.010400000028312206
03-02,,,4.800000190734863,0.35989999771118164,0.019999999552965164,0.003000000026077032
03-03,,8.279999732971191,4.800000190734863,0.30000001192092896,0.019999999552965164,
03-04,1.7999999523162842,9.260000228881836,4.800000190734863,0.3398999869823456,,
03-05,1.7999999523162842,9.260000228881836,4.800000190734863,,,0.003000000026077032
03-06,1.7999999523162842,9.260000228881836,4.800000190734863,,0.019999999552965164,0.003000000026077032
03-07,1.7999999523162842,8.5,,0.356799989938736,0.019999999552965164,0.01820000074803829
03-08,1.7999999523162842,,,0.33000001311302185,0.019999999552965164,0.01820000074803829
03-09,,,4.800000190734863,0.3239000141620636,0.019999999552965164,0.01820000074803829
03-10,,8.5,4.800000190734863,0.41999998688697815,0.019999999552965164,
03-11,1.7999999523162842,7.9000000953674325,4.800000190734863,0.3799000084400177,,
03-12,1.7999999523162842,7.9000000953674325,4.800000190734863,,,0.01820000074803829
03-13,1.7999999523162842,7.9000000953674325,4.800000190734863,,0.020999999716877937,0.01820000074803829
03-14,1.7999999523162842,7.9000000953674325,,0.3257000148296356,0.020999999716877937,0.01820000074803829
03-15,1.7999999523162842,,,0.3499999940395355,0.020999999716877937,0.01820000074803829
03-16,,,4.800000190734863,0.25,0.020999999716877937,0.003000000026077032
03-17,,7.9000000953674325,4.800000190734863,0.25999999046325684,0.020999999716877937,
03-18,1.7999999523162842,7.9000000953674325,4.800000190734863,0.2700000107288361,,
03-19,1.7999999523162842,7.9000000953674325,4.800000190734863,,,0.003500000108033419
03-20,1.7999999523162842,7.9000000953674325,4.2000999450683585,,0.020999999716877937,0.003500000108033419
03-21,1.7999999523162842,8.300000190734862,,0.2646999955177307,0.020999999716877937,0.0124099999666214
03-22,1.7999999523162842,,,0.33000001311302185,0.020999999716877937,0.0124099999666214
03-23,,,4.2100000381469735,0.33000001311302185,0.020999999716877937,0.0124099999666214
03-24,,8.300000190734862,4.199999809265137,0.32249999046325684,0.020999999716877937,
03-25,1.7999999523162842,9.100000381469727,4.010000228881837,,,
03-26,1.7999999523162842,8.800000190734863,4.0001001358032235,,,0.0124099999666214
03-27,1.7999999523162842,8.600000381469728,4.0001001358032235,,0.020999999716877937,0.0124099999666214
03-28,1.7999999523162842,8.600000381469728,,0.32249999046325684,0.020999999716877937,0.0124099999666214
03-29,,,,0.3156999945640564,0.020999999716877937,0.0124099999666214
03-30,,,4.0001001358032235,0.3156999945640564,0.020999999716877937,
03-31,,8.600000381469728,4.0,0.3156999945640564,0.020999999716877937,
04-01,1.7999999523162842,8.659999847412111,4.5,0.3174999952316284,,
04-02,1.7999999523162842,8.659999847412111,4.599999904632568,,,0.0124099999666214
04-03,1.7999999523162842,8.439999580383299,,,0.020999999716877937,0.0124099999666214
04-04,1.7999999523162842,8.039999961853027,,0.26010000705718994,0.020999999716877937,0.0124099999666214
04-05,1.7999999523162842,,,0.26010000705718994,0.020999999716877937,0.0124099999666214
04-06,,,4.600100040435791,0.26010000705718994,0.020999999716877937,0.0124099999666214
04-07,,7.360000133514403,4.565499782562256,0.3154999911785126,0.020999999716877937,
04-08,1.337000012397766,6.8400001525878915,4.565499782562256,0.4399999976158142,,
04-09,1.337000012397766,7.300000190734862,4.879899978637695,,,0.010400000028312206
04-10,1.337000012397766,8.060000419616701,4.7999000549316415,,0.020999999716877937,0.010400000028312206
04-11,1.337000012397766,6.480000019073486,,0.4050999879837036,0.08930999785661697,0.010400000028312206
04-12,1.337000012397766,,,0.3499999940395355,0.08930999785661697,0.010400000028312206
04-13,,,4.880000114440918,0.3700000047683716,0.07620000094175339,0.010400000028312206
04-14,,6.480000019073486,4.880000114440918,0.39899998903274536,,
04-15,1.337000012397766,6.5,4.880000114440918,0.33000001311302185,,
04-16,1.7999999523162842,7.6599998474121085,4.8624000549316415,,,0.010400000028312206
04-17,1.7999999523162842,6.679999828338622,5.940000057220459,,0.07620000094175339,0.010400000028312206
04-18,1.7999999523162842,,,0.3495000004768372,0.07620000094175339,0.010400000028312206
04-19,1.7999999523162842,,,0.3199000060558319,0.07620000094175339,0.010400000028312206
04-20,,,5.739999771118164,0.3330000042915344,0.07620000094175339,0.010400000028312206
04-21,,6.8400001525878915,5.130000114440918,0.4099999964237213,0.07620000094175339,
04-22,1.7999999523162842,7.059999942779541,5.699999809265138,0.4099999964237213,,
04-23,1.7999999523162842,7.059999942779541,5.400000095367432,,,0.010400000028312206
04-24,1.7999999523162842,7.059999942779541,5.249000072479248,,0.07620000094175339,0.010400000028312206
04-25,1.7999999523162842,7.059999942779541,,0.4110000133514404,0.07620000094175339,0.010400000028312206
04-26,1.7999999523162842,,,0.5299000144004822,0.07620000094175339,0.010400000028312206
04-27,,,5.179999828338623,0.479999989271164,0.07620000094175339,0.010400000028312206
04-28,,7.059999942779541,5.109899997711182,0.45010000467300415,0.07620000094175339,
04-29,1.7999999523162842,7.059999942779541,5.239999771118164,0.496399998664856,,
04-30,1.7999999523162842,7.059999942779541,5.081999778747559,,,0.010400000028312206
05-01,1.7999999523162842,7.059999942779541,5.3540000915527335,,0.07620000094175339,0.010400000028312206
05-02,1.7999999523162842,7.059999942779541,,0.5200999975204468,0.07620000094175339,0.010400000028312206
05-03,1.7999999523162842,,,0.4600000083446503,9.999999747378753e-05,0.010400000028312206
05-04,,,5.329999923706055,0.4700999855995178,9.999999747378753e-05,0.010400000028312206
05-05,,7.059999942779541,5.303999900817871,0.3837999999523163,9.999999747378753e-05,
05-06,1.7999999523162842,7.059999942779541,5.300000190734863,0.4068000018596649,,
05-07,1.7999999523162842,7.059999942779541,5.400000095367432,,,0.010400000028312206
05-08,1.7999999523162842,7.059999942779541,5.300000190734863,,0.0005000000237487257,0.010400000028312206
05-09,1.7999999523162842,7.059999942779541,,0.3824999928474426,0.0005000000237487257,0.010400000028312206
05-10,1.7999999523162842,,,0.4000000059604645,0.0005000000237487257,0.010400000028312206
05-11,,,5.300000190734863,0.3899999856948853,0.0005000000237487257,0.010400000028312206
05-12,,7.059999942779541,5.293300151824951,0.4251999855041504,0.0005000000237487257,
05-13,1.7999999523162842,7.059999942779541,4.900000095367432,0.36000001430511475,,
05-14,1.7999999523162842,7.059999942779541,5.139999866485597,,,0.010400000028312206
05-15,1.7999999523162842,7.059999942779541,4.749499797821045,,0.0005000000237487257,0.010400000028312206
05-16,1.7999999523162842,7.059999942779541,,0.3799999952316284,0.0005000000237487257,0.008299999870359898
05-17,1.7999999523162842,,,0.3433000147342682,0.0005000000237487257,0.008299999870359898
05-18,,,5.170000076293945,0.2800000011920929,0.0005000000237487257,0.008299999870359898
05-19,,5.360000133514403,5.199999809265137,0.2644999921321869,0.0005000000237487257,
05-20,1.7999999523162842,5.9710001945495605,5.190000057220459,0.2800000011920929,,
05-21,1.7999999523162842,6.28000020980835,4.929999828338623,,,0.008299999870359898
05-22,1.7999999523162842,7.0,4.789999961853027,,0.002000000094994902,0.008299999870359898
05-23,1.7999999523162842,7.0,,0.2937000095844269,0.02500000037252903,0.008299999870359898
05-24,1.7999999523162842,,,0.3336000144481659,0.02500000037252903,0.008299999870359898
05-25,,,,0.30000001192092896,0.059950001537799835,0.008299999870359898
05-26,,,4.300000190734863,0.2874999940395355,0.059950001537799835,
05-27,,7.0,4.422399997711182,0.2960000038146973,,
05-28,1.7999999523162842,7.0,4.401599884033203,,,
05-29,1.7999999523162842,7.0,4.2199997901916495,,,0.008200000040233135
05-30,1.7999999523162842,7.0,,,0.059950001537799835,0.008200000040233135
05-31,1.7999999523162842,,,0.2897000014781952,0.059950001537799835,0.008200000040233135
06-01,,,4.150000095367432,0.2899999916553497,0.059950001537799835,0.008200000040233135
06-02,,7.0,4.199999809265137,0.2831999957561493,0.059950001537799835,
06-03,1.7999999523162842,7.0,4.139999866485597,0.2831999957561493,,
06-04,1.7999999523162842,7.3400001525878915,4.1459999084472665,,,0.008200000040233135
06-05,1.7999999523162842,7.3400001525878915,4.0300002098083505,,0.059950001537799835,0.008200000040233135
06-06,1.3658000230789185,8.539999961853027,,0.2831999957561493,0.059950001537799835,0.008200000040233135
06-07,1.3658000230789185,,,0.2626000046730041,0.059950001537799835,0.008200000040233135
06-08,,,4.0,0.30000001192092896,0.059950001537799835,0.008200000040233135
06-09,,8.539999961853027,4.139999866485597,0.25690001249313354,0.059950001537799835,
06-10,1.3658000230789185,7.579999923706055,4.116000175476073,0.25,,
06-11,1.3658000230789185,7.559999942779541,4.149899959564209,,,0.008200000040233135
06-12,1.3658000230789185,7.559999942779541,4.25,,0.059950001537799835,0.008200000040233135
06-13,1.3658000230789185,7.559999942779541,,0.16609999537467954,0.059950001537799835,0.008200000040233135
06-14,1.3658000230789185,,,0.1988999992609024,0.059950001537799835,0.008200000040233135
06-15,,,4.25,0.18549999594688416,0.059950001537799835,0.008200000040233135
06-16,,7.559999942779541,4.059999942779541,0.17299999296665192,0.059950001537799835,
06-17,1.3658000230789185,7.559999942779541,4.059999942779541,0.1599999964237213,,
06-18,1.3658000230789185,7.559999942779541,4.0,,,0.008200000040233135
06-19,1.3658000230789185,7.559999942779541,3.7999999523162837,,0.059950001537799835,
06-20,1.3658000230789185,7.559999942779541,,0.15000000596046448,0.059950001537799835,
06-21,1.3658000230789185,,,0.15000000596046448,0.059950001537799835,
06-22,,,3.9700000286102295,0.15000000596046448,0.059950001537799835,
06-23,,7.559999942779541,3.9800000190734863,0.15000000596046448,0.059950001537799835,
06-24,1.3658000230789185,9.550000190734863,3.7699999809265137,0.15230000019073486,,
06-25,1.3658000230789185,9.550000190734863,3.949899911880493,,,
06-26,1.3658000230789185,10.5,3.75,,0.059950001537799835,
06-27,1.3658000230789185,7.699999809265138,,0.15230000019073486,0.059950001537799835,
06-28,1.3658000230789185,,,0.12999999523162842,0.01020000036805868,
06-29,,,3.5499999523162837,0.12999999523162842,0.01020000036805868,
06-30,,6.75,3.5,0.12999999523162842,0.01020000036805868,
07-01,1.3658000230789185,6.940000057220459,3.300100088119507,0.119999997317791,,
07-02,1.3658000230789185,6.9000000953674325,3.309999942779541,,,
07-03,1.3658000230789185,6.8400001525878915,,,0.01020000036805868,
07-05,1.3658000230789185,,,0.119999997317791,0.01020000036805868,
07-06,,,3.0999999046325684,0.20000000298023224,0.01020000036805868,
07-07,,7.059999942779541,3.0100998878479004,0.20000000298023224,0.01020000036805868,
07-08,1.3658000230789185,6.9000000953674325,3.2000000476837163,0.18000000715255735,,
07-09,1.3658000230789185,6.929999828338622,3.190000057220459,,,
07-10,1.3658000230789185,6.789999961853027,3.240000009536743,,0.01020000036805868,
07-11,1.3658000230789185,7.039999961853027,,0.18000000715255735,0.01020000036805868,
07-12,1.3658000230789185,,,0.1599999964237213,0.01020000036805868,
07-13,,,3.109999895095825,0.1599999964237213,0.01020000036805868,
07-14,,6.9000000953674325,3.509999990463257,0.1599999964237213,0.01020000036805868,
07-15,2.5,6.75,3.650000095367432,0.1599999964237213,,
07-16,2.5,6.699999809265138,3.4500000476837163,,,
07-17,2.5,6.820000171661378,3.7699999809265137,,0.01020000036805868,
07-18,2.5,6.800000190734862,,0.17800000309944153,0.01020000036805868,
07-19,2.5,,,0.119999997317791,0.01020000036805868,
07-20,,,3.849999904632568,0.25,0.01020000036805868,
07-21,,7.139999866485597,3.7083001136779785,0.25,0.01020000036805868,
07-22,2.5,7.28000020980835,3.660000085830689,0.1850000023841858,,
07-23,2.5,7.440000057220459,3.749900102615357,,,
07-24,2.5,7.559999942779541,3.75,,0.01020000036805868,
07-25,2.5,7.550000190734862,,0.1850000023841858,0.01020000036805868,
07-26,2.5,,,0.1850000023841858,0.01020000036805868,
07-27,,,3.600100040435791,0.13500000536441806,0.01020000036805868,
07-28,,7.798999786376952,3.638999938964844,0.13500000536441806,0.01020000036805868,
07-29,2.5,7.4099998474121085,3.638999938964844,0.13500000536441806,,
07-30,2.5,7.485000133514403,3.5999999046325684,,,
07-31,2.5,7.070000171661378,3.7200000286102295,,0.01020000036805868,
08-01,2.5,6.75,,0.13500000536441806,0.01020000036805868,
08-02,2.5,,,0.13500000536441806,0.01109999977052212,
08-03,,,3.690000057220459,0.13500000536441806,0.01109999977052212,
08-04,,6.989999771118164,3.46399998664856,0.13500000536441806,0.01109999977052212,
08-05,2.5,6.949999809265138,3.7000000476837163,0.13600000739097595,,
08-06,2.5,7.0,3.7000000476837163,,,
08-07,2.5,7.03000020980835,3.5299999713897705,,0.01109999977052212,
08-08,2.9800000190734863,6.960000038146973,,0.13600000739097595,0.01109999977052212,
08-09,2.9800000190734863,,,0.13600000739097595,0.01109999977052212,
08-10,,,3.400000095367432,0.13600000739097595,0.01109999977052212,
08-11,,6.5999999046325675,3.509999990463257,0.15423999726772308,0.01109999977052212,
08-12,2.9800000190734863,6.861000061035156,3.503000020980835,0.15423999726772308,,
08-13,2.9800000190734863,6.449999809265138,3.789900064468384,,,
08-14,2.9800000190734863,6.25,3.650000095367432,,0.01020000036805868,
08-15,2.9800000190734863,6.630000114440918,,0.15423999726772308,0.01020000036805868,
08-16,2.9800000190734863,,,0.15423999726772308,0.01020000036805868,
08-17,,,3.67989993095398,0.15423999726772308,0.01020000036805868,
08-18,,6.5900001525878915,3.7699999809265137,0.15423999726772308,0.01020000036805868,
08-19,3.7999999523162837,6.550000190734862,3.7200000286102295,0.15423999726772308,,
08-20,3.539999961853028,6.449999809265138,3.7000000476837163,,,
08-21,3.539999961853028,6.0,3.4800000190734863,,0.01020000036805868,
08-22,3.539999961853028,5.949999809265138,,0.15423999726772308,0.01020000036805868,
08-23,3.539999961853028,,,0.10000000149011612,0.01020000036805868,
08-24,,,3.4200000762939453,0.07999999821186066,0.01020000036805868,
08-25,,6.010000228881836,3.3743000030517583,0.07999999821186066,0.052549999207258224,
08-26,3.539999961853028,6.03000020980835,3.371999979019165,0.059999998658895486,,
08-27,3.539999961853028,6.079999923706055,3.4500000476837163,,,
08-28,3.539999961853028,5.8770999908447275,3.4835000038146973,,0.052549999207258224,
08-29,3.539999961853028,6.0900001525878915,,0.059999998658895486,0.010300000198185444,
08-30,3.539999961853028,,,0.059999998658895486,0.010300000198185444,
08-31,,,3.407999992370605,0.059999998658895486,0.010300000198185444,
09-01,,,3.349900007247925,0.059999998658895486,0.010300000198185444,
09-02,,6.21999979019165,3.349900007247925,0.059999998658895486,,
09-03,3.539999961853028,6.0,3.449899911880493,,,
09-04,3.539999961853028,5.9000000953674325,3.449899911880493,,,
09-05,3.539999961853028,5.610099792480469,,,0.010300000198185444,
09-06,3.539999961853028,,,0.059999998658895486,0.010300000198185444,
09-07,,,,0.059999998658895486,0.010300000198185444,
09-08,,5.610000133514403,3.26200008392334,0.059999998658895486,0.010300000198185444,
09-09,3.539999961853028,5.610000133514403,3.259999990463257,0.059999998658895486,,
09-10,3.539999961853028,5.610000133514403,2.9500000476837163,,,
09-11,3.539999961853028,5.610000133514403,2.900000095367432,,0.010300000198185444,
09-12,3.539999961853028,5.710100173950195,,0.059999998658895486,0.010300000198185444,
09-13,3.539999961853028,,,0.2888999879360199,0.010300000198185444,
09-14,,,3.0,0.04839999973773956,0.010300000198185444,
09-15,,5.599999904632568,2.979899883270264,0.05220000073313713,0.010300000198185444,
09-16,3.539999961853028,5.599999904632568,2.890000104904175,0.11240000277757643,,
09-17,3.539999961853028,5.420000076293945,3.0,,,
09-18,3.539999961853028,5.420000076293945,3.000099897384644,,0.010300000198185444,
09-19,3.539999961853028,5.75,,0.11240000277757643,0.010300000198185444,
09-20,3.539999961853028,,,0.11240000277757643,0.010300000198185444,
09-21,,,2.9500000476837163,0.11240000277757643,0.010300000198185444,
09-22,,5.850100040435791,3.0099000930786133,0.11240000277757643,0.01020000036805868,
09-23,3.539999961853028,5.75,3.0099000930786133,0.11240000277757643,,
09-24,3.539999961853028,5.75,2.9549999237060547,,,
09-25,3.539999961853028,5.789999961853027,3.0499999523162837,,0.01020000036805868,
09-26,3.539999961853028,5.789999961853027,,0.11240000277757643,0.01020000036805868,
09-27,3.539999961853028,,,0.059999998658895486,0.01020000036805868,
09-28,,,3.0,0.059999998658895486,0.01020000036805868,
09-29,,5.949900150299072,3.250099897384644,0.059999998658895486,0.01020000036805868,
09-30,3.539999961853028,5.999800205230713,3.099900007247925,0.059999998658895486,,
10-01,4.6599998474121085,5.999800205230713,3.0420000553131104,,,
10-02,4.6599998474121085,5.300000190734863,3.009999990463257,,0.01020000036805868,
10-03,4.6599998474121085,5.570000171661377,,0.059999998658895486,0.01020000036805868,
10-04,4.6599998474121085,,,0.059999998658895486,0.01020000036805868,
10-05,,,3.119999885559082,0.059999998658895486,0.01020000036805868,
10-06,,5.25,3.0199999809265137,0.059999998658895486,0.01020000036805868,
10-07,4.6599998474121085,5.8499999046325675,3.00600004196167,0.059999998658895486,,
10-08,4.6599998474121085,5.8499999046325675,2.999000072479248,,,
10-09,4.6599998474121085,5.8499999046325675,2.999799966812134,,0.01020000036805868,
10-10,4.6599998474121085,5.000100135803223,,0.059999998658895486,0.01020000036805868,
10-11,4.6599998474121085,,,0.059999998658895486,0.01020000036805868,
10-12,,,2.999799966812134,0.07999999821186066,0.01020000036805868,
10-13,,5.327400207519531,2.9475998878479004,0.07999999821186066,0.01020000036805868,
10-14,4.6599998474121085,5.400100231170653,2.8399999141693115,0.07999999821186066,,
10-15,6.0999999046325675,5.699999809265138,2.809999942779541,,,
10-16,6.0999999046325675,4.999899864196777,2.720000028610229,,0.01020000036805868,
10-17,6.0999999046325675,5.0,,0.026200000196695328,0.01020000036805868,
10-18,7.4000000953674325,,,0.029300000518560413,0.01020000036805868,
10-19,,,2.640000104904175,0.029300000518560413,0.010400000028312206,
10-20,,4.989999771118164,2.549999952316284,0.026000000536441803,0.010400000028312206,
10-21,7.4000000953674325,5.477499961853027,2.3299999237060547,0.026000000536441803,,
10-22,7.4000000953674325,4.880000114440918,2.440000057220459,,,
10-23,7.800000190734862,5.699999809265138,2.2699999809265137,,0.010400000028312206,
10-24,7.800000190734862,5.28000020980835,,0.026000000536441803,0.010400000028312206,
10-25,7.800000190734862,,,0.026000000536441803,0.010400000028312206,
10-26,,,1.9600000381469729,0.026000000536441803,0.010400000028312206,
10-27,,5.28000020980835,1.9600000381469729,0.026000000536441803,0.010400000028312206,
10-28,7.800000190734862,5.010000228881836,1.9600000381469729,0.026000000536441803,,
10-29,7.800000190734862,5.010000228881836,1.9600000381469729,,,
10-30,7.800000190734862,5.010000228881836,1.4900000095367432,,0.010400000028312206,
10-31,7.800000190734862,5.050000190734863,,0.026000000536441803,0.010400000028312206,
11-01,8.800000190734863,,,0.026000000536441803,0.010400000028312206,
11-02,,,1.5199999809265137,0.026000000536441803,0.010400000028312206,
11-03,,5.800000190734862,1.6000000238418581,0.026000000536441803,0.010400000028312206,
11-04,8.800000190734863,5.7399001121521,1.5,0.026000000536441803,,
11-05,8.800000190734863,5.0,1.4500000476837158,,,
11-06,8.800000190734863,4.570099830627441,1.5,,0.010400000028312206,
11-07,8.800000190734863,4.570099830627441,,0.026000000536441803,0.010400000028312206,
11-08,7.619999885559082,,,0.026000000536441803,0.010400000028312206,
11-09,,,1.5499000549316406,0.026000000536441803,0.010400000028312206,
11-10,,4.579999923706055,1.310099959373474,0.11060000211000444,0.010400000028312206,
11-11,8.319999694824219,4.75,1.3638999462127686,0.11060000211000444,,
11-12,8.319999694824219,4.75,1.440000057220459,,,
11-13,8.319999694824219,4.489999771118164,1.320099949836731,,0.010400000028312206,
11-14,8.779999732971191,4.2899999618530265,,0.11060000211000444,0.010400000028312206,
11-15,9.420000076293944,,,0.11060000211000444,0.010400000028312206,
11-16,,,1.25,0.11060000211000444,0.010400000028312206,
11-17,,4.710000038146973,1.25,0.11060000211000444,0.010400000028312206,
11-18,9.420000076293944,4.71999979019165,1.139899969100952,0.11060000211000444,,
11-19,10.0,4.900000095367432,1.139899969100952,,,
11-20,11.199999809265137,5.050000190734863,1.139899969100952,,0.010400000028312206,
11-21,12.5600004196167,4.880000114440918,,0.11060000211000444,0.010400000028312206,
11-22,11.760000228881836,,,0.11060000211000444,0.010400000028312206,
11-23,,,1.0800000429153442,0.11060000211000444,,
11-24,,5.03000020980835,0.984000027179718,,0.010400000028312206,
11-25,11.760000228881836,4.809999942779541,1.1200000047683716,0.11060000211000444,,
11-26,11.619999885559082,4.809999942779541,,,,
11-27,11.18000030517578,,1.0824999809265137,,0.010999999940395357,
11-28,,5.050000190734863,,0.11060000211000444,0.010999999940395357,
11-29,11.18000030517578,,,0.11060000211000444,0.027300000190734863,
11-30,,,1.0199999809265137,0.11060000211000444,0.027300000190734863,
12-01,,5.050000190734863,1.149999976158142,0.11060000211000444,0.027300000190734863,
12-02,10.140000343322754,5.099999904632568,1.149999976158142,0.11060000211000444,,
12-03,10.140000343322754,5.9000000953674325,1.0099999904632568,,,
12-04,10.140000343322754,6.050000190734862,0.9800000190734864,,0.027300000190734863,
12-05,10.640000343322754,5.889999866485597,,0.11060000211000444,0.027300000190734863,
12-06,10.640000343322754,,,0.032000001519918435,0.027300000190734863,
12-07,,,1.0199999809265137,0.032000001519918435,0.027300000190734863,
12-08,,5.800000190734862,0.9010000228881836,0.04047999903559685,0.027300000190734863,
12-09,10.640000343322754,5.800000190734862,1.0,0.04047999903559685,,
12-10,10.640000343322754,5.360000133514403,1.0,,,
12-11,10.640000343322754,5.077499866485597,0.699999988079071,,0.027300000190734863,
12-12,10.640000343322754,5.0,,0.025599999353289604,0.027300000190734863,
12-13,9.960000038146973,,,0.050799999386072166,0.027300000190734863,
12-14,,,0.8700000047683716,0.050799999386072166,0.027300000190734863,
12-15,,5.099999904632568,0.8700000047683716,0.050799999386072166,0.027300000190734863,
12-16,9.960000038146973,4.900000095367432,0.6800000071525574,0.050799999386072166,,
12-17,9.960000038146973,5.099999904632568,0.7382000088691711,,,
12-18,9.960000038146973,5.099999904632568,0.8000000119209291,,0.027300000190734863,
12-19,9.960000038146973,5.099999904632568,,0.02800000086426735,0.027300000190734863,
12-20,9.960000038146973,,,0.02800000086426735,0.027300000190734863,
12-21,,,0.8000000119209291,0.03099999949336052,0.027300000190734863,
12-22,,5.099999904632568,0.7200000286102295,0.03099999949336052,0.027300000190734863,
12-23,9.960000038146973,5.099999904632568,0.7200000286102295,0.027499999850988388,,
12-24,9.960000038146973,5.099999904632568,0.7200000286102295,,,
12-26,9.960000038146973,5.099999904632568,,,0.027300000190734863,
12-27,9.960000038146973,,,0.027499999850988388,0.027300000190734863,
12-28,,,0.6700000166893005,0.016000000759959217,0.027300000190734863,
12-29,,5.010000228881836,0.6499999761581421,0.016000000759959217,0.010400000028312206,
12-30,9.960000038146973,6.050000190734862,0.7179999947547913,0.05194000154733658,,
12-31,9.960000038146973,6.050000190734862,0.5558000206947327,,,
