,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,8.310000419616701,,,,9.3100004196167,10.279999732971193,11.979999542236328,,,9.380000114440918,6.619999885559082,8.460000038146973
01-03,,,8.210000038146973,7.300000190734862,9.18000030517578,10.270000457763672,,,7.880000114440918,9.359999656677246,6.6500000953674325,8.420000076293945
01-04,,7.800000190734862,8.199999809265138,7.269999980926514,9.390000343322754,,,11.65999984741211,8.039999961853027,9.15999984741211,6.820000171661378,
01-05,8.649999618530272,7.75,8.170000076293945,7.46999979019165,,,11.979999542236328,11.579999923706055,7.96999979019165,9.300000190734863,,
01-06,9.270000457763672,7.610000133514402,8.319999694824219,7.010000228881836,,10.100000381469727,11.479999542236328,11.489999771118164,8.020000457763674,,,8.300000190734862
01-07,9.15999984741211,7.53000020980835,8.300000190734862,,9.40999984741211,10.4399995803833,11.649999618530273,11.279999732971193,,,6.860000133514402,8.310000419616701
01-08,9.300000190734863,7.5900001525878915,,,9.199999809265137,10.4399995803833,11.8100004196167,11.0600004196167,,9.40999984741211,7.039999961853027,8.109999656677246
01-09,8.75,,,7.059999942779541,9.149999618530273,10.4399995803833,11.8100004196167,,7.800000190734862,9.420000076293944,7.059999942779541,7.860000133514402
01-10,,,8.359999656677246,7.300000190734862,9.380000114440918,10.59000015258789,,,7.829999923706055,9.279999732971193,7.03000020980835,7.800000190734862
01-11,,7.739999771118164,8.329999923706055,7.010000228881836,9.140000343322754,,,10.850000381469727,7.860000133514402,9.170000076293944,6.980000019073486,
01-12,8.600000381469728,7.739999771118164,8.529999732971191,7.130000114440918,,,11.770000457763672,10.670000076293944,7.78000020980835,9.260000228881836,,
01-13,7.949999809265138,7.650000095367432,8.300000190734862,7.210000038146973,,10.40999984741211,11.770000457763672,10.529999732971193,7.630000114440918,,,7.699999809265138
01-14,7.599999904632567,7.5,8.399999618530272,,9.140000343322754,10.75,11.770000457763672,10.630000114440918,,,7.070000171661378,7.730000019073486
01-15,7.010000228881836,7.429999828338622,,,9.220000267028807,10.760000228881836,11.770000457763672,10.289999961853027,,,7.130000114440918,7.75
01-16,7.1500000953674325,,,,8.949999809265137,10.699999809265137,12.020000457763672,,,9.5,7.3400001525878915,7.75
01-17,,,,7.510000228881836,8.979999542236328,10.920000076293944,,,7.820000171661378,9.529999732971193,7.369999885559082,7.800000190734862
01-18,,,8.529999732971191,7.3400001525878915,8.979999542236328,,,,7.75,9.5600004196167,7.53000020980835,
01-19,,7.53000020980835,8.619999885559082,7.550000190734862,,,,10.229999542236328,7.5,9.510000228881836,,
01-20,6.300000190734862,7.420000076293945,8.449999809265138,7.789999961853027,,,12.399999618530273,10.100000381469727,7.4099998474121085,,,
01-21,6.110000133514402,7.110000133514402,8.239999771118164,,,11.0600004196167,12.550000190734865,10.289999961853027,,,,7.670000076293945
01-22,6.480000019073486,7.0,,,8.829999923706055,11.100000381469727,12.390000343322756,10.600000381469727,,9.56999969482422,7.380000114440918,7.699999809265138
01-23,6.039999961853027,,,7.800000190734862,8.920000076293945,11.210000038146973,12.420000076293945,,7.519999980926514,9.68000030517578,7.389999866485598,7.71999979019165
01-24,,,8.449999809265138,7.670000076293945,8.710000038146973,11.050000190734863,,,7.449999809265138,9.65999984741211,7.519999980926514,7.800000190734862
01-25,,7.170000076293945,8.199999809265138,7.8400001525878915,8.989999771118164,,,10.710000038146973,7.46999979019165,9.609999656677246,7.6599998474121085,
01-26,6.050000190734862,7.25,8.340000152587889,7.849999904632567,,,12.489999771118164,10.800000190734863,7.489999771118164,9.899999618530273,,
01-27,6.190000057220459,7.260000228881836,8.539999961853027,7.9099998474121085,,11.06999969482422,12.539999961853027,10.600000381469727,7.4099998474121085,,,7.610000133514402
01-28,6.889999866485598,7.119999885559082,8.210000038146973,,8.800000190734863,11.079999923706056,12.619999885559082,10.59000015258789,,,7.710000038146973,7.650000095367432
01-29,6.4099998474121085,6.960000038146973,,,8.960000038146973,11.079999923706056,12.600000381469727,10.899999618530273,,9.800000190734863,7.769999980926514,7.679999828338622
01-30,6.4000000953674325,,,7.679999828338622,8.890000343322754,11.0600004196167,12.31999969482422,,7.320000171661378,9.710000038146973,7.880000114440918,7.5900001525878915
01-31,,,8.289999961853027,7.769999980926514,8.899999618530273,10.899999618530273,,,7.360000133514402,9.699999809265137,7.71999979019165,7.449999809265138
02-01,,7.039999961853027,8.5,7.900000095367432,8.779999732971191,,,11.06999969482422,7.420000076293945,9.56999969482422,7.599999904632567,
02-02,6.190000057220459,7.400000095367432,8.489999771118164,7.820000171661378,,,12.739999771118164,10.850000381469727,7.329999923706055,9.4399995803833,,
02-03,6.210000038146973,7.360000133514402,8.439999580383299,7.869999885559082,,10.779999732971193,12.850000381469727,10.699999809265137,7.4099998474121085,,,7.420000076293945
02-04,6.78000020980835,7.210000038146973,8.409999847412111,,8.800000190734863,10.630000114440918,12.989999771118164,10.550000190734863,,,7.630000114440918,7.630000114440918
02-05,6.329999923706055,6.9099998474121085,,,8.800000190734863,10.890000343322754,12.989999771118164,10.550000190734863,,9.15999984741211,7.559999942779541,7.610000133514402
02-06,6.739999771118164,,,7.949999809265138,8.859999656677246,10.739999771118164,12.609999656677244,,7.4099998474121085,9.050000190734863,7.599999904632567,7.480000019073486
02-07,,,8.409999847412111,8.279999732971191,8.789999961853027,10.93000030517578,,,7.5,9.140000343322754,7.630000114440918,7.329999923706055
02-08,,7.03000020980835,8.590000152587889,7.940000057220459,8.899999618530273,,,10.020000457763672,7.610000133514402,8.800000190734863,7.639999866485598,
02-09,7.699999809265138,7.239999771118164,8.84000015258789,7.860000133514402,,,12.399999618530273,9.970000267028807,7.6599998474121085,8.710000038146973,,
02-10,7.099999904632568,7.119999885559082,8.720000267028809,7.71999979019165,,10.949999809265137,12.829999923706055,9.93000030517578,7.699999809265138,,,7.429999828338622
02-11,7.0,7.139999866485598,8.739999771118164,,8.920000076293945,11.06999969482422,12.829999923706055,9.739999771118164,,,7.639999866485598,7.6599998474121085
02-12,6.28000020980835,7.1500000953674325,,,9.029999732971193,11.270000457763672,12.770000457763672,9.75,,8.970000267028809,7.679999828338622,7.710000038146973
02-13,6.800000190734862,,,7.809999942779541,8.960000038146973,11.260000228881836,12.979999542236328,,7.730000019073486,8.930000305175781,7.599999904632567,7.579999923706055
02-14,,,8.859999656677246,7.650000095367432,8.960000038146973,11.260000228881836,,,7.769999980926514,9.149999618530273,7.559999942779541,7.78000020980835
02-15,,,8.779999732971191,7.539999961853027,8.989999771118164,,,,7.760000228881836,9.029999732971193,7.670000076293945,
02-16,,7.230000019073486,9.100000381469727,7.5900001525878915,,,,9.800000190734863,7.769999980926514,9.100000381469727,,
02-17,6.230000019073486,7.099999904632568,9.220000267028807,7.519999980926514,,,12.949999809265135,10.119999885559082,7.710000038146973,,,
02-18,6.090000152587892,7.239999771118164,9.149999618530273,,,11.40999984741211,12.739999771118164,10.100000381469727,,,,7.539999961853027
02-19,5.940000057220459,6.96999979019165,,,8.989999771118164,11.479999542236328,12.920000076293945,10.199999809265137,,,7.8400001525878915,7.429999828338622
02-20,5.739999771118164,,,,8.989999771118164,11.600000381469727,12.920000076293945,,,9.0600004196167,7.53000020980835,7.389999866485598
02-21,,,,7.5,8.989999771118164,11.5600004196167,,,7.769999980926514,9.010000228881836,7.650000095367432,7.25
02-22,,7.070000171661378,8.960000038146973,7.389999866485598,8.779999732971191,,,9.760000228881836,7.769999980926514,9.020000457763672,7.739999771118164,
02-23,5.809999942779541,7.039999961853027,9.039999961853027,7.4099998474121085,,,12.93000030517578,9.470000267028807,7.8400001525878915,9.229999542236328,,
02-24,5.920000076293945,7.0,8.899999618530273,7.579999923706055,,11.56999969482422,12.93000030517578,9.350000381469727,7.75,,,7.090000152587892
02-25,6.099999904632568,6.889999866485598,9.18000030517578,,8.520000457763674,11.65999984741211,12.949999809265135,9.489999771118164,,,7.75,6.929999828338622
02-26,6.309999942779541,6.690000057220459,,,8.449999809265138,11.600000381469727,12.8100004196167,9.300000190734863,,9.25,7.900000095367432,6.739999771118164
02-27,6.639999866485598,,,7.449999809265138,8.489999771118164,11.550000190734865,12.8100004196167,,7.699999809265138,9.050000190734863,7.929999828338622,6.349999904632568
02-28,,,9.600000381469727,7.5,8.560000419616701,11.56999969482422,,,7.789999961853027,8.789999961853027,8.020000457763674,6.289999961853027
02-29,,,,7.53000020980835,,,,9.050000190734863,,,,
03-01,,6.789999961853027,9.260000228881836,7.449999809265138,8.560000419616701,,,9.399999618530273,7.739999771118164,8.729999542236326,7.929999828338622,
03-02,5.800000190734862,6.840000152587892,9.229999542236328,7.429999828338622,,,12.8100004196167,9.510000228881836,7.760000228881836,8.850000381469727,,6.25
03-03,5.570000171661377,6.840000152587892,9.359999656677246,,,11.420000076293945,12.8100004196167,9.699999809265137,7.769999980926514,,,6.389999866485598
03-04,5.6500000953674325,7.03000020980835,9.609999656677246,,8.600000381469728,11.699999809265135,13.34000015258789,9.93000030517578,,,8.029999732971191,6.480000019073486
03-05,5.849999904632568,7.1500000953674325,,7.440000057220459,8.739999771118164,11.720000267028807,13.34000015258789,,,8.779999732971191,8.159999847412111,6.179999828338622
03-06,5.940000057220459,,,7.25,8.739999771118164,11.720000267028807,13.34000015258789,,7.800000190734862,8.9399995803833,7.989999771118164,6.090000152587892
03-07,,,9.369999885559082,7.4099998474121085,8.739999771118164,11.720000267028807,,9.75,7.6599998474121085,8.779999732971191,7.929999828338622,
03-08,,7.0,9.300000190734863,7.519999980926514,8.649999618530272,,,9.630000114440918,7.6599998474121085,8.819999694824219,7.849999904632567,
03-09,5.050000190734863,6.880000114440918,9.3100004196167,7.570000171661378,,,13.34000015258789,9.470000267028807,7.75,8.850000381469727,,5.710000038146973
03-10,5.460000038146973,6.980000019073486,9.050000190734863,,,11.369999885559082,12.300000190734865,9.550000190734863,7.619999885559082,,,5.730000019073486
03-11,5.300000190734863,6.960000038146973,9.029999732971193,,8.640000343322754,11.369999885559082,12.3100004196167,9.90999984741211,,,7.920000076293945,5.539999961853027
03-12,6.099999904632568,7.039999961853027,,7.710000038146973,8.189999580383299,11.09000015258789,12.25,,,9.010000228881836,7.989999771118164,4.900000095367432
03-13,6.25,,,7.849999904632567,8.189999580383299,11.0,12.25,,7.6599998474121085,8.850000381469727,8.0,4.880000114440918
03-14,,,8.989999771118164,7.860000133514402,8.359999656677246,11.0,,10.020000457763672,7.510000228881836,8.899999618530273,8.140000343322754,
03-15,,7.090000152587892,8.819999694824219,7.829999923706055,8.329999923706055,,,9.859999656677246,7.539999961853027,8.829999923706055,8.289999961853027,
03-16,6.679999828338622,7.190000057220459,8.819999694824219,8.140000343322754,,,12.25,9.729999542236328,7.650000095367432,8.970000267028809,,4.400000095367432
03-17,5.9000000953674325,7.170000076293945,9.0600004196167,,,11.279999732971193,12.220000267028807,10.229999542236328,7.760000228881836,,,4.239999771118163
03-18,6.840000152587892,7.210000038146973,9.15999984741211,,8.260000228881836,11.270000457763672,12.220000267028807,10.3100004196167,,,8.319999694824219,4.030000209808351
03-19,6.639999866485598,7.059999942779541,,8.029999732971191,8.170000076293945,11.399999618530273,13.079999923706055,,,9.09000015258789,8.350000381469728,4.139999866485597
03-20,6.050000190734862,,,7.989999771118164,8.279999732971191,11.050000190734863,13.149999618530273,,7.739999771118164,9.329999923706056,8.220000267028809,4.019999980926514
03-21,,,9.199999809265137,7.9099998474121085,8.340000152587889,11.050000190734863,,10.449999809265137,7.760000228881836,9.289999961853027,8.170000076293945,
03-22,,6.929999828338622,9.239999771118164,7.889999866485598,8.409999847412111,,,10.010000228881836,7.690000057220459,9.010000228881836,7.96999979019165,
03-23,6.199999809265138,7.039999961853027,9.239999771118164,7.900000095367432,,,12.949999809265135,9.869999885559082,7.760000228881836,9.109999656677246,,3.809999942779541
03-24,5.559999942779541,6.800000190734862,9.239999771118164,,,10.890000343322754,12.979999542236328,9.8100004196167,7.690000057220459,,,4.260000228881837
03-25,5.239999771118164,7.059999942779541,9.220000267028807,,8.319999694824219,10.890000343322754,13.130000114440918,,,,8.0,4.269999980926514
03-26,5.070000171661377,7.300000190734862,,7.880000114440918,8.369999885559082,10.880000114440918,12.770000457763672,,,9.260000228881836,8.039999961853027,4.190000057220459
03-27,5.380000114440918,,,7.920000076293945,8.369999885559082,10.869999885559082,12.770000457763672,,7.78000020980835,9.039999961853027,8.020000457763674,4.150000095367432
03-28,,,9.029999732971193,7.699999809265138,8.25,10.84000015258789,,10.119999885559082,7.670000076293945,9.289999961853027,7.869999885559082,
03-29,,7.21999979019165,9.050000190734863,7.539999961853027,,,,10.300000190734863,7.699999809265138,9.239999771118164,7.800000190734862,
03-30,5.380000114440918,7.139999866485598,9.050000190734863,7.599999904632567,,,12.770000457763672,10.380000114440918,7.639999866485598,,,3.940000057220459
03-31,5.179999828338623,7.400000095367432,9.010000228881836,,,11.079999923706056,12.3100004196167,10.079999923706056,7.739999771118164,,,4.019999980926514
04-01,5.559999942779541,7.579999923706055,9.210000038146973,,8.149999618530272,10.850000381469727,12.470000267028807,9.949999809265137,,,7.900000095367432,3.880000114440918
04-02,6.079999923706055,,,7.71999979019165,8.029999732971191,10.850000381469727,12.470000267028807,,,9.15999984741211,7.980000019073486,3.869999885559082
04-03,6.079999923706055,,,7.71999979019165,8.279999732971191,10.989999771118164,,,7.75,9.100000381469727,8.109999656677246,3.7200000286102295
04-04,,,9.020000457763672,7.440000057220459,8.329999923706055,11.0,,10.149999618530273,7.820000171661378,9.220000267028807,8.039999961853027,
04-05,,7.599999904632567,9.130000114440918,7.449999809265138,8.390000343322754,,,10.06999969482422,7.940000057220459,9.210000038146973,7.980000019073486,
04-06,6.28000020980835,7.599999904632567,9.220000267028807,,,,12.470000267028807,10.25,8.100000381469728,9.149999618530273,,4.099999904632568
04-07,5.820000171661378,7.420000076293945,8.930000305175781,,,11.170000076293944,12.579999923706055,10.109999656677246,8.180000305175781,,,4.429999828338623
04-08,6.059999942779541,7.3400001525878915,9.09000015258789,,8.439999580383299,11.170000076293944,12.579999923706055,10.25,,,7.949999809265138,4.710000038146973
04-09,6.679999828338622,7.3400001525878915,,7.420000076293945,8.649999618530272,10.989999771118164,12.81999969482422,,,9.239999771118164,7.929999828338622,5.03000020980835
04-10,,,,7.320000171661378,8.850000381469727,11.149999618530273,13.0,,8.210000038146973,9.25,7.960000038146973,
