,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,13.3532133102417,10.859903335571289,6.090978145599365,,,8.258501052856445,9.038064002990723,10.550000190734863
01-03,,10.73939323425293,10.523468971252441,13.3532133102417,10.859903335571289,,,7.530222415924072,8.258501052856445,9.038064002990723,10.550000190734863
01-04,,10.73939323425293,10.523468971252441,13.3532133102417,,,4.250932216644287,7.530222415924072,8.258501052856445,9.038064002990723,
01-05,,10.73939323425293,10.523468971252441,,,5.817704200744629,4.250932216644287,7.530222415924072,8.258501052856445,,
01-06,,10.73939323425293,10.523468971252441,,10.859903335571289,5.817704200744629,4.250932216644287,7.530222415924072,,,10.550000190734863
01-07,,10.73939323425293,,13.3532133102417,11.113005638122559,5.817704200744629,4.250932216644287,,,9.038064002990723,10.550000190734863
01-08,,,,13.3532133102417,11.113005638122559,5.817704200744629,4.250932216644287,,8.258501052856445,9.038064002990723,10.550000190734863
01-09,,,11.193970680236816,13.3532133102417,11.113005638122559,5.817704200744629,,7.530222415924072,8.258501052856445,9.038064002990723,11.800000190734863
01-10,,10.73939323425293,11.193970680236816,13.3532133102417,11.366108894348145,,,7.530222415924072,8.258501052856445,9.038064002990723,11.800000190734863
01-11,,10.73939323425293,11.193970680236816,13.3532133102417,,,4.250932216644287,7.530222415924072,8.258501052856445,9.038064002990723,
01-12,,10.73939323425293,11.506491661071777,,,5.817704200744629,4.250932216644287,7.530222415924072,8.258501052856445,,
01-13,,10.73939323425293,11.506491661071777,,11.366108894348145,5.344028949737549,4.250932216644287,7.530222415924072,,,11.800000190734863
01-14,,10.73939323425293,,13.3532133102417,11.483833312988281,5.344028949737549,4.250932216644287,,,9.038064002990723,11.800000190734863
01-15,,,,13.3532133102417,11.301362037658691,5.344028949737549,4.250932216644287,,,10.985492706298828,11.800000190734863
01-16,,,,13.3532133102417,11.301362037658691,5.344028949737549,,,8.258501052856445,10.985492706298828,11.800000190734863
01-17,,,11.506491661071777,13.3532133102417,11.477946281433105,,,7.530222415924072,8.258501052856445,10.985492706298828,11.800000190734863
01-18,,10.73939323425293,11.506491661071777,13.3532133102417,,,,7.530222415924072,8.258501052856445,10.985492706298828,
01-19,,10.73939323425293,11.506491661071777,,,,4.250932216644287,7.530222415924072,8.258501052856445,,
01-20,,10.73939323425293,11.506491661071777,,,5.040390491485596,4.250932216644287,7.530222415924072,,,
01-21,,10.73939323425293,,,11.477946281433105,5.040390491485596,4.250932216644287,,,,11.800000190734863
01-22,,,,13.3532133102417,11.330792427062988,5.040390491485596,4.250932216644287,,8.258501052856445,10.985492706298828,11.800000190734863
01-23,,,11.506491661071777,13.3532133102417,11.330792427062988,5.495848178863525,,7.530222415924072,8.258501052856445,10.985492706298828,11.800000190734863
01-24,,10.73939323425293,11.506491661071777,13.3532133102417,10.959966659545898,,,7.530222415924072,8.258501052856445,10.985492706298828,11.800000190734863
01-25,,10.73939323425293,11.506491661071777,13.3532133102417,,,4.250932216644287,7.530222415924072,8.258501052856445,10.985492706298828,
01-26,,10.73939323425293,11.506491661071777,,,5.532284259796143,4.250932216644287,7.530222415924072,8.258501052856445,,
01-27,,10.73939323425293,11.648550033569336,,10.959966659545898,5.532284259796143,4.250932216644287,7.530222415924072,,,11.800000190734863
01-28,,10.73939323425293,,13.3532133102417,10.812813758850098,5.532284259796143,4.250932216644287,,,10.985492706298828,11.800000190734863
01-29,,,,13.3532133102417,10.812813758850098,5.532284259796143,4.250932216644287,,8.258501052856445,10.985492706298828,11.800000190734863
01-30,,,11.648550033569336,13.3532133102417,10.812813758850098,5.046463966369629,,7.530222415924072,8.258501052856445,11.075373649597168,11.800000190734863
01-31,,10.73939323425293,11.648550033569336,13.3532133102417,10.812813758850098,,,7.530222415924072,8.258501052856445,11.075373649597168,11.800000190734863
02-01,,10.73939323425293,11.648550033569336,13.3532133102417,,,4.250932216644287,7.530222415924072,8.258501052856445,11.075373649597168,
02-02,,10.73939323425293,11.648550033569336,,,5.653739929199219,4.250932216644287,7.530222415924072,8.258501052856445,,
02-03,,10.73939323425293,11.648550033569336,,10.035844802856445,5.653739929199219,4.250932216644287,7.530222415924072,,,11.800000190734863
02-04,,13.921436309814453,,13.3532133102417,10.035844802856445,5.586939334869385,4.250932216644287,,,11.075373649597168,11.800000190734863
02-05,,,,13.495269775390625,10.283061981201172,5.586939334869385,4.250932216644287,,8.258501052856445,11.075373649597168,11.800000190734863
02-06,,,11.648550033569336,13.495269775390625,10.30660629272461,5.586939334869385,,7.530222415924072,8.258501052856445,11.075373649597168,11.800000190734863
02-07,,13.921436309814453,11.648550033569336,13.495269775390625,10.30660629272461,,,7.530222415924072,8.258501052856445,11.075373649597168,11.800000190734863
02-08,,13.921436309814453,11.648550033569336,13.73392391204834,,,4.250932216644287,7.530222415924072,8.258501052856445,11.075373649597168,
02-09,,13.921436309814453,11.648550033569336,,,5.90879487991333,4.250932216644287,8.350045204162598,8.258501052856445,,
02-10,,13.921436309814453,11.648550033569336,,10.30660629272461,5.90879487991333,4.250932216644287,8.350045204162598,,,11.800000190734863
02-11,,13.921436309814453,,13.73392391204834,10.30660629272461,5.374392509460449,4.250932216644287,,,11.075373649597168,11.800000190734863
02-12,,,,13.73392391204834,10.30660629272461,5.374392509460449,4.250932216644287,,8.258501052856445,11.075373649597168,11.800000190734863
02-13,,,11.648550033569336,13.73392391204834,10.30660629272461,5.374392509460449,,8.350045204162598,8.258501052856445,11.075373649597168,11.800000190734863
02-14,,13.921436309814453,11.648550033569336,13.73392391204834,10.30660629272461,,,8.350045204162598,8.258501052856445,11.075373649597168,11.800000190734863
02-15,,13.921436309814453,11.648550033569336,13.73392391204834,,,,8.350045204162598,8.258501052856445,11.075373649597168,
02-16,,13.921436309814453,11.648550033569336,,,,4.250932216644287,8.350045204162598,8.258501052856445,,
02-17,,13.921436309814453,11.648550033569336,,,6.103124141693115,4.250932216644287,8.350045204162598,,,
02-18,,13.921436309814453,,,10.30660629272461,6.103124141693115,4.250932216644287,,,,11.800000190734863
02-19,,,,13.73392391204834,10.30660629272461,6.103124141693115,4.250932216644287,,,11.075373649597168,11.800000190734863
02-20,,,,13.73392391204834,10.30660629272461,6.103124141693115,,,8.258501052856445,11.075373649597168,11.800000190734863
02-21,,,11.648550033569336,13.73392391204834,11.148323059082031,,,8.350045204162598,8.258501052856445,11.075373649597168,10.25
02-22,,13.921436309814453,11.648550033569336,13.73392391204834,,,4.250932216644287,8.350045204162598,8.258501052856445,11.075373649597168,
02-23,,13.921436309814453,11.648550033569336,,,6.103124141693115,4.250932216644287,8.350045204162598,8.258501052856445,,
02-24,,13.921436309814453,11.648550033569336,,11.148323059082031,6.103124141693115,4.250932216644287,8.350045204162598,,,10.25
02-25,,13.921436309814453,,13.73392391204834,11.124777793884277,6.072760105133057,4.250932216644287,,,11.075373649597168,10.25
02-26,,,,13.73392391204834,11.124777793884277,6.072760105133057,4.250932216644287,,8.258501052856445,11.075373649597168,10.25
02-27,,,13.211158752441406,13.73392391204834,11.124777793884277,6.072760105133057,,8.350045204162598,8.258501052856445,11.075373649597168,10.25
02-28,,14.57489013671875,13.211158752441406,13.438446998596191,11.2130708694458,,,8.350045204162598,8.258501052856445,11.075373649597168,10.25
02-29,,,13.211158752441406,,,,4.250932216644287,,,,
03-01,,14.57489013671875,13.211158752441406,13.438446998596191,,,4.250932216644287,8.350045204162598,8.258501052856445,11.075373649597168,
03-02,,14.57489013671875,13.211158752441406,,,6.072760105133057,4.250932216644287,8.350045204162598,8.258501052856445,,10.25
03-03,,14.57489013671875,,,11.2130708694458,6.012032985687256,4.250932216644287,8.350045204162598,,,10.25
