,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,49.52119827270508,,,,54.42180252075195,91.88851165771484,94.9716339111328,,,115.67999267578124,118.70014190673828,114.0984878540039
01-03,,,63.20396423339844,54.82699584960938,54.68894577026367,89.98328399658203,,,109.93757629394531,117.29651641845705,117.04576110839844,113.7197494506836
01-04,,84.05376434326172,62.80682373046875,53.96208572387695,54.7989730834961,,,86.20183563232422,109.49588775634766,115.116943359375,119.77786254882812,
01-05,47.40839385986328,83.62805938720703,63.85384368896485,54.40580749511719,,,89.02342224121094,85.44615936279297,107.96762084960938,115.90704345703124,,
01-06,47.70830154418945,83.0418930053711,63.49281692504883,53.47323608398438,,88.42668914794922,85.29951477050781,83.75438690185547,108.74500274658205,,,113.44783020019531
01-07,43.64931869506836,83.0418930053711,63.13897323608398,,54.66539001464844,90.21841430664062,86.87405395507812,83.0931625366211,,,119.09720611572266,112.894287109375
01-08,43.14277267456055,82.88139343261719,,,54.91683959960938,90.55889129638672,87.57384490966797,81.92523193359375,,115.57102966308594,120.38289642333984,113.03024291992188
01-09,40.47010803222656,,,53.676307678222656,55.30971145629883,88.78340911865234,87.36556243896484,,108.4358139038086,115.97969818115234,121.9238510131836,112.84573364257812
01-10,,,62.3663444519043,53.804161071777344,55.82831573486328,89.95086669921875,,,109.18668365478516,116.3520278930664,122.23582458496094,112.99139404296876
01-11,,83.0418930053711,62.73460006713867,53.92448806762695,56.55907440185547,,,82.09697723388672,108.83332061767578,116.6517105102539,122.538330078125,
01-12,39.36368942260742,82.03701782226562,63.16063690185547,54.1801986694336,,,87.59050750732422,82.58650207519531,108.58599853515624,116.6517105102539,,
01-13,40.25680541992188,82.66506958007812,62.23640441894531,53.44314956665039,,89.26173400878906,87.79878234863281,81.19530487060547,108.84217834472656,,,112.20478057861328
01-14,37.47082901000977,82.83252716064453,61.810340881347656,,57.03839111328125,89.66709899902344,86.11595153808594,81.85655975341797,,,122.82194519042969,111.95228576660156
