,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,239.05001831054688,783.7982788085938,401.8743591308594,,,266.5,70.5,30.600000381469727
01-03,,135.92822265625,127.22543334960938,243.7408905029297,782.08837890625,,,166.5,258.5,67.0,29.5
01-04,,135.96572875976562,126.03242492675781,244.93658447265625,,,338.0,170.0,244.5,68.5,
01-05,,135.06539916992188,132.76438903808594,,,403.32342529296875,347.0,179.5,240.5,,
01-06,,134.29638671875,128.16278076171875,,797.762451171875,410.5687561035156,328.5,180.0,,,29.899999618530273
01-07,,132.08314514160156,,247.51197814941406,873.4729614257812,398.01019287109375,318.5,,,72.0,29.700000762939453
01-08,,,,249.53546142578125,871.0031127929688,391.73089599609375,323.0,,247.0,70.5,27.399999618530273
01-09,,,143.4162139892578,262.13641357421875,844.974609375,382.553466796875,,184.5,245.0,75.5,29.200000762939453
01-10,,130.93898010253906,151.08551025390625,258.0893859863281,847.4444580078125,,,193.0,245.5,98.0,29.299999237060547
01-11,,134.63401794433594,156.79490661621094,257.4455261230469,,,315.5,190.5,260.0,93.0,
01-12,,147.66976928710938,156.96534729003906,,,357.43634033203125,309.5,187.5,262.5,,
01-13,,149.52664184570312,156.79490661621094,,824.3609008789062,362.26654052734375,289.0,193.0,,,30.700000762939453
01-14,,150.98968505859375,,253.8583984375,840.3198852539062,350.1910095214844,296.0,,,92.0,32.400001525878906
01-15,,,,254.50228881835938,848.869384765625,318.7945556640625,282.5,,,91.5,34.0
01-16,,,,253.21456909179688,835.3802490234375,328.9380187988281,,,260.0,93.5,35.20000076293945
01-17,,,158.4992218017578,251.46697998046875,821.22607421875,,,182.5,261.0,94.0,34.900001525878906
01-18,,155.56626892089844,158.5844268798828,255.4220428466797,,,,176.0,261.5,94.5,
01-19,,155.22862243652344,158.92527770996094,,,,300.5,177.0,262.0,,
01-20,,151.927490234375,166.08328247070312,,,322.17572021484375,298.5,176.0,,,
01-21,,153.44676208496094,,,836.6151733398438,333.28521728515625,290.0,,,,32.79999923706055
01-22,,,,251.9268798828125,900.5463256835938,344.3947448730469,301.5,,262.5,94.5,32.5
01-23,,,169.66232299804688,260.94073486328125,830.91552734375,330.3870849609375,,178.5,263.5,87.5,29.799999237060547
01-24,,151.23350524902344,169.83274841308594,252.9386444091797,774.8688354492188,,,185.5,270.0,85.0,27.0
01-25,,156.24148559570312,170.68490600585938,252.47879028320312,,,305.5,187.0,266.5,85.5,
01-26,,146.31930541992188,170.4292449951172,,,340.5305480957031,288.0,189.5,266.0,,
01-27,,146.46934509277344,170.94053649902344,,751.9752197265625,333.76824951171875,287.5,187.0,,,23.600000381469727
01-28,,142.7555694580078,,246.22427368164062,774.0138549804688,319.277587890625,281.5,,,85.5,24.600000381469727
01-29,,,,245.1205596923828,764.0394897460938,309.6171569824219,298.0,,266.0,85.0,27.100000381469727
01-30,,,161.48171997070312,237.02651977539062,780.8534545898438,295.1264953613281,,184.0,254.5,85.0,26.0
01-31,,145.26893615722656,159.5217742919922,237.48641967773438,773.158935546875,,,190.5,261.0,84.5,26.0
02-01,,151.13970947265625,161.7373504638672,244.66065979003906,,,295.0,187.0,257.0,80.5,
02-02,,148.64511108398438,161.05564880371094,,,295.1264953613281,284.5,184.5,251.5,,
02-03,,150.59579467773438,161.05564880371094,,746.4655151367188,308.1680908203125,276.0,184.5,,,25.899999618530273
02-04,,150.68955993652344,,246.5001983642578,753.6851196289062,317.3454895019531,281.0,,,79.5,26.0
02-05,,,,248.247802734375,686.4290771484375,314.9303894042969,272.0,,244.0,78.0,26.0
02-06,,,152.10812377929688,248.4317626953125,722.0519409179688,339.08148193359375,,179.0,250.5,76.5,26.100000381469727
02-07,,152.8840789794922,151.5115966796875,242.54518127441406,745.610595703125,,,178.0,237.5,74.0,26.200000762939453
02-08,,150.16436767578125,164.37899780273438,240.42967224121094,,,245.5,172.5,233.0,75.0,
02-09,,146.56314086914062,158.24354553222656,,,334.7342834472656,247.0,167.5,231.5,,
02-10,,143.487060546875,154.66455078125,,748.8403930664062,321.2096862792969,251.0,170.0,,,26.100000381469727
02-11,,143.6934051513672,,248.5237274169922,741.1458740234375,324.1078186035156,222.0,,,73.0,27.799999237060547
02-12,,,,248.89163208007812,739.2459716796875,326.0398864746094,242.5,,237.5,70.0,26.600000381469727
02-13,,,153.3863067626953,250.63922119140625,774.2988891601562,325.556884765625,,170.0,250.0,69.0,25.100000381469727
02-14,,152.62149047851562,155.51670837402344,253.95042419433594,750.455322265625,,,156.5,258.0,67.5,25.899999618530273
02-15,,151.00840759277344,141.88235473632812,257.72149658203125,,,,162.0,257.5,75.5,
02-16,,153.70936584472656,144.26834106445312,,,,258.0,151.5,251.0,,
02-17,,153.2967071533203,144.18313598632812,,,340.04754638671875,271.5,155.5,,,
02-18,,154.77847290039062,,,769.169189453125,352.6061096191406,250.0,,,,26.899999618530273
02-19,,,,242.6371307373047,774.4888305664062,355.9872741699219,260.5,,,75.0,26.799999237060547
02-20,,,,238.2222137451172,770.4041137695312,344.87774658203125,,,256.0,71.5,22.100000381469727
02-21,,,146.39874267578125,227.1848907470703,759.8597412109375,,,153.0,265.5,72.0,25.700000762939453
02-22,,151.77743530273438,151.5115966796875,247.6039581298828,,,268.0,151.0,256.0,73.5,
02-23,,146.37557983398438,151.76724243164062,,,346.3268127441406,257.5,150.0,258.0,,
02-24,,145.1751708984375,150.9151153564453,,712.5525512695312,350.67401123046875,258.0,147.0,,,24.799999237060547
02-25,,147.87608337402344,,235.462890625,703.528076171875,335.2173156738281,255.0,,,79.5,24.399999618530273
02-26,,,,238.7740936279297,725.7567749023438,345.36077880859375,268.0,,255.5,79.0,23.299999237060547
02-27,,,142.05276489257812,245.30450439453125,736.3961181640625,330.3870849609375,,151.0,253.5,78.0,22.799999237060547
02-28,,146.07546997070312,144.18313598632812,246.96009826660156,748.3654174804688,,,149.0,253.0,78.0,21.799999237060547
02-29,,,142.22320556640625,,,,266.5,,,,
03-01,,148.7764129638672,148.95516967773438,235.92279052734375,,,284.0,151.0,225.0,76.5,
03-02,,140.44851684570312,151.9376678466797,,,311.5492248535156,291.0,148.0,238.0,,21.899999618530273
03-03,,145.3251953125,,,751.7852172851562,298.99066162109375,293.5,145.5,,,21.399999618530273
03-04,,149.6767120361328,,216.2395477294922,797.8575439453125,290.2962646484375,296.5,,,80.5,22.100000381469727
03-05,,,149.38124084472656,228.10467529296875,890.761962890625,297.0585632324219,,,238.0,85.0,19.799999237060547
03-06,,,142.30841064453125,230.6800537109375,921.4451293945312,296.5755615234375,,144.5,227.5,81.0,19.100000381469727
03-07,,149.1515350341797,149.12557983398438,237.02651977539062,878.4126586914062,,285.0,142.5,227.5,77.0,
03-08,,148.02613830566406,151.17074584960938,227.7367706298828,,,276.0,147.5,226.0,73.0,
03-09,,135.27175903320312,156.96534729003906,,,294.1604309082031,277.0,148.5,232.0,,18.799999237060547
03-10,,135.72189331054688,,,849.1544189453125,284.5,262.5,153.0,,,18.399999618530273
03-11,,137.44747924804688,,225.897216796875,839.844970703125,291.5,272.0,,,74.5,19.0
03-12,,,163.1859893798828,225.3453369140625,833.1004028320312,282.0,,,229.0,71.0,20.100000381469727
03-13,,,163.52685546875,215.96360778808594,805.0770263671875,270.5,,162.0,224.5,69.5,18.600000381469727
03-14,,132.9459228515625,156.02798461914062,210.8128662109375,790.0679931640625,,283.0,162.0,240.0,68.5,
03-15,,130.39505004882812,160.0330810546875,210.62890625,,,278.0,149.5,241.0,67.0,
03-16,,120.56666564941406,165.40159606933594,,,267.5,283.5,147.5,247.5,,18.100000381469727
03-17,,122.21720886230469,,,786.5531616210938,270.5,285.0,148.0,,,17.600000381469727
03-18,,123.6427230834961,,220.7464599609375,811.8215942382812,275.0,289.0,,,67.0,18.5
