,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,,12.449999809265135,16.5,18.0,,,24.0,26.5,27.5
01-03,,,10.600000381469727,13.25,12.449999809265135,16.5,,,23.0,24.0,26.5,27.5
01-04,,10.350000381469727,10.600000381469727,13.25,12.449999809265135,,,27.0,23.0,24.0,26.5,
01-05,,10.350000381469727,10.600000381469727,13.25,,,18.0,27.0,23.0,24.0,,
01-06,,10.350000381469727,10.600000381469727,13.25,,16.5,18.0,27.0,23.0,,,30.0
01-07,,10.350000381469727,10.75,,12.449999809265135,16.5,18.0,27.0,,,26.5,30.0
01-08,,10.350000381469727,,,12.449999809265135,16.5,18.0,27.0,,24.0,26.5,30.0
01-09,,,,13.25,12.449999809265135,16.5,18.0,,23.0,24.0,26.5,30.0
01-10,,,10.300000190734863,13.25,12.449999809265135,16.5,,,23.0,24.0,26.5,30.0
01-11,,10.350000381469727,10.300000190734863,13.25,12.449999809265135,,,27.0,23.0,24.0,26.5,
01-12,,10.350000381469727,10.300000190734863,13.25,,,18.0,27.0,23.0,24.0,,
01-13,,10.350000381469727,10.300000190734863,13.25,,16.5,20.0,27.0,23.0,,,30.0
01-14,,10.350000381469727,10.300000190734863,,12.449999809265135,16.5,20.0,27.0,,,26.5,30.0
01-15,,10.350000381469727,,,12.449999809265135,16.549999237060547,21.100000381469727,27.0,,,26.5,30.0
01-16,,,,,12.600000381469727,17.0,23.5,,,24.0,26.5,30.0
01-17,,,,13.25,12.600000381469727,17.0,,,23.0,24.0,26.5,30.0
01-18,,,10.300000190734863,13.25,12.789999961853027,,,,23.0,24.0,26.5,
01-19,,10.350000381469727,10.300000190734863,13.25,,,,27.0,23.0,24.0,,
01-20,,10.350000381469727,10.300000190734863,13.25,,,23.5,27.0,23.0,,,
01-21,,10.350000381469727,10.800000190734863,,,17.0,23.5,23.5,,,,30.0
01-22,,10.350000381469727,,,12.789999961853027,17.0,23.5,23.5,,24.0,26.5,30.0
01-23,,,,13.25,12.789999961853027,17.0,22.0,,23.0,24.0,26.5,30.0
01-24,,,10.800000190734863,13.25,12.789999961853027,17.0,,,23.0,24.0,26.5,30.0
01-25,,10.350000381469727,10.800000190734863,13.25,12.789999961853027,,,23.5,23.0,24.0,26.5,
01-26,,10.350000381469727,10.800000190734863,13.25,,,22.0,23.5,23.0,24.0,,
01-27,,10.350000381469727,10.800000190734863,13.25,,17.0,19.0,23.5,23.0,,,30.0
01-28,,10.350000381469727,10.800000190734863,,12.789999961853027,17.0,19.0,23.5,,,26.5,30.0
01-29,,10.350000381469727,,,12.789999961853027,17.0,19.0,23.5,,24.0,26.5,30.0
01-30,,,,13.25,12.600000381469727,17.0,19.0,,23.0,24.0,26.5,30.0
01-31,,,10.800000190734863,13.25,12.600000381469727,17.0,,,23.0,24.399999618530273,26.5,30.0
02-01,,10.350000381469727,10.800000190734863,13.25,12.600000381469727,,,23.5,23.0,24.5,26.5,
02-02,,10.300000190734863,10.800000190734863,13.25,,,18.0,23.5,23.0,24.5,,
02-03,,10.300000190734863,10.800000190734863,13.25,,17.0,18.0,23.5,23.0,,,30.0
02-04,,10.300000190734863,10.800000190734863,,12.600000381469727,17.0,18.0,26.0,,,26.5,30.0
02-05,,10.300000190734863,,,12.600000381469727,17.0,18.0,26.0,,24.5,26.5,30.0
02-06,,,,13.25,12.600000381469727,17.0,18.0,,23.0,24.5,26.5,30.0
02-07,,,10.800000190734863,13.25,12.600000381469727,17.0,,,23.0,24.5,26.5,30.0
02-08,,10.300000190734863,10.800000190734863,13.25,12.600000381469727,,,26.0,23.0,24.5,26.5,
02-09,,10.300000190734863,10.800000190734863,13.25,,,18.0,26.0,23.0,24.5,,
02-10,,10.300000190734863,10.800000190734863,13.25,,17.0,18.0,26.0,23.0,,,30.0
02-11,,10.300000190734863,10.800000190734863,,12.600000381469727,17.0,18.0,26.0,,,26.5,30.0
02-12,,10.300000190734863,,,12.600000381469727,17.0,18.0,26.0,,24.5,26.5,30.0
02-13,,,,13.25,13.0,17.0,18.0,,23.0,24.5,26.5,30.0
02-14,,,10.800000190734863,13.25,13.0,17.0,,,23.0,24.5,26.5,30.0
02-15,,,10.800000190734863,13.25,13.149999618530273,,,,23.0,24.5,26.5,
02-16,,10.199999809265137,10.800000190734863,13.25,,,,26.0,23.0,24.5,,
02-17,,10.199999809265137,10.800000190734863,13.25,,,18.0,26.0,23.0,,,
02-18,,10.199999809265137,10.800000190734863,,,16.350000381469727,18.0,26.0,,,,30.0
02-19,,10.199999809265137,,,13.149999618530273,16.350000381469727,18.0,25.0,,,26.5,30.0
02-20,,,,,13.210000038146973,16.350000381469727,18.0,,,24.5,26.5,30.0
02-21,,,,13.25,13.25,16.350000381469727,,,22.540000915527344,24.5,26.5,30.0
02-22,,10.149999618530273,10.800000190734863,13.25,13.25,,,23.5,22.540000915527344,24.5,26.5,
