,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-22,,9.399999618530273,12.050000190734863,11.77750015258789,17.399999618530273,,17.700000762939453,17.420000076293945,22.329999923706055
01-23,,9.399999618530273,12.050000190734863,11.77750015258789,,14.5600004196167,17.700000762939453,17.420000076293945,22.329999923706055
01-24,,9.399999618530273,12.050000190734863,,,14.5600004196167,17.700000762939453,17.420000076293945,22.329999923706055
01-25,,9.399999618530273,,,17.399999618530273,14.5600004196167,17.700000762939453,17.420000076293945,
01-26,,,,11.77750015258789,17.399999618530273,14.5600004196167,17.700000762939453,,
01-27,,,12.050000190734863,11.77750015258789,17.399999618530273,14.5600004196167,,,22.329999923706055
01-28,,9.399999618530273,12.050000190734863,11.77750015258789,17.399999618530273,,,17.420000076293945,22.329999923706055
01-29,,9.399999618530273,12.050000190734863,11.77750015258789,17.399999618530273,,17.700000762939453,17.420000076293945,22.329999923706055
01-30,,9.399999618530273,12.050000190734863,11.77750015258789,,14.5600004196167,17.700000762939453,17.420000076293945,22.329999923706055
01-31,,9.399999618530273,12.050000190734863,,,14.5600004196167,17.700000762939453,17.420000076293945,22.329999923706055
02-01,,9.399999618530273,,,17.399999618530273,14.5600004196167,17.700000762939453,17.420000076293945,
02-02,,,,11.77750015258789,17.399999618530273,14.5600004196167,17.700000762939453,,
02-03,,,12.050000190734863,11.77750015258789,17.399999618530273,14.5600004196167,,,22.329999923706055
02-04,,9.399999618530273,12.8125,11.77750015258789,17.399999618530273,,,17.420000076293945,22.329999923706055
02-05,,9.399999618530273,12.8125,11.77750015258789,17.399999618530273,,17.700000762939453,17.420000076293945,22.329999923706055
02-06,,9.399999618530273,12.8125,11.77750015258789,,14.5600004196167,17.700000762939453,17.799999237060547,22.329999923706055
02-07,,9.399999618530273,12.8125,,,14.5600004196167,17.700000762939453,17.799999237060547,22.329999923706055
02-08,,9.399999618530273,,,17.399999618530273,14.5600004196167,17.700000762939453,17.799999237060547,
02-09,,,,11.77750015258789,17.399999618530273,14.5600004196167,17.700000762939453,,
02-10,,,12.8125,11.77750015258789,17.399999618530273,14.5600004196167,,,22.329999923706055
02-11,,9.399999618530273,13.550000190734863,11.77750015258789,17.399999618530273,,,17.799999237060547,22.329999923706055
02-12,,9.399999618530273,13.550000190734863,11.77750015258789,17.399999618530273,,17.700000762939453,17.799999237060547,22.329999923706055
02-13,,9.399999618530273,13.5625,11.77750015258789,,14.5600004196167,17.700000762939453,17.799999237060547,22.329999923706055
02-14,,9.399999618530273,13.5625,,,14.5600004196167,17.700000762939453,17.799999237060547,22.329999923706055
02-15,,9.399999618530273,,,,14.5600004196167,17.700000762939453,17.799999237060547,
02-16,,,,,17.399999618530273,14.5600004196167,17.700000762939453,,
02-17,,,,11.77750015258789,17.399999618530273,14.5600004196167,,,
02-18,,,13.5625,11.77750015258789,17.399999618530273,,,,22.329999923706055
02-19,,9.399999618530273,13.5625,11.77750015258789,17.399999618530273,,,17.799999237060547,22.329999923706055
02-20,,9.399999618530273,13.5625,11.77750015258789,,,17.700000762939453,17.799999237060547,22.329999923706055
02-21,,9.399999618530273,13.5625,,,14.5600004196167,17.700000762939453,17.799999237060547,22.329999923706055
02-22,,9.399999618530273,,,17.399999618530273,15.220000267028809,17.700000762939453,17.799999237060547,
02-23,,,,11.77750015258789,17.399999618530273,15.220000267028809,17.700000762939453,,
02-24,,,13.5625,11.77750015258789,17.399999618530273,15.220000267028809,,,22.329999923706055
02-25,,9.399999618530273,13.899999618530273,11.77750015258789,17.399999618530273,,,17.799999237060547,22.329999923706055
02-26,,9.399999618530273,13.925000190734863,11.77750015258789,17.399999618530273,,17.700000762939453,17.799999237060547,22.329999923706055
02-27,,9.399999618530273,13.925000190734863,11.77750015258789,,15.220000267028809,17.700000762939453,17.799999237060547,22.329999923706055
02-28,,9.399999618530273,13.925000190734863,,,15.220000267028809,17.700000762939453,17.799999237060547,22.329999923706055
02-29,,,,,16.780000686645508,,,,
03-01,,9.399999618530273,,,16.780000686645508,15.220000267028809,17.700000762939453,17.799999237060547,
03-02,,,,11.77750015258789,16.780000686645508,15.220000267028809,17.700000762939453,,22.329999923706055
03-03,,,13.925000190734863,11.77750015258789,16.780000686645508,15.220000267028809,,,19.5
03-04,,9.399999618530273,13.925000190734863,11.77750015258789,16.780000686645508,,,17.799999237060547,19.5
03-05,,10.48799991607666,13.925000190734863,11.77750015258789,,,17.700000762939453,18.3799991607666,19.5
03-06,,10.48799991607666,13.925000190734863,11.77750015258789,,15.220000267028809,17.700000762939453,18.3799991607666,19.5
03-07,,10.48799991607666,13.925000190734863,,16.780000686645508,15.220000267028809,17.700000762939453,18.3799991607666,
03-08,,10.48799991607666,,,16.780000686645508,15.220000267028809,17.700000762939453,18.3799991607666,
03-09,,,,11.77750015258789,17.75,15.220000267028809,17.700000762939453,,19.5
03-10,,,13.925000190734863,11.77750015258789,17.75,15.220000267028809,,,19.5
03-11,,10.48799991607666,13.925000190734863,11.77750015258789,17.75,,,18.3799991607666,19.5
03-12,,10.48799991607666,13.925000190734863,11.77750015258789,,,17.700000762939453,18.3799991607666,19.5
03-13,,10.48799991607666,13.925000190734863,11.77750015258789,,15.220000267028809,17.700000762939453,18.610000610351562,17.649999618530273
03-14,,10.48799991607666,13.925000190734863,,17.75,15.220000267028809,17.700000762939453,18.610000610351562,
03-15,,10.48799991607666,,,18.850000381469727,15.220000267028809,17.700000762939453,18.610000610351562,
03-16,,,,11.77750015258789,18.850000381469727,15.220000267028809,17.700000762939453,,17.649999618530273
03-17,,,13.925000190734863,11.77750015258789,18.850000381469727,15.220000267028809,,,17.649999618530273
03-18,,10.48799991607666,13.925000190734863,13.287500381469727,18.850000381469727,,,18.610000610351562,17.649999618530273
03-19,,10.48799991607666,13.925000190734863,13.287500381469727,,,17.700000762939453,18.610000610351562,17.649999618530273
03-20,,10.48799991607666,13.925000190734863,13.287500381469727,,15.220000267028809,17.700000762939453,19.110000610351562,17.649999618530273
03-21,,10.48799991607666,13.925000190734863,,18.25,15.220000267028809,17.700000762939453,17.799999237060547,
03-22,,10.48799991607666,,,18.25,15.220000267028809,17.700000762939453,17.799999237060547,
03-23,,,,13.287500381469727,18.25,15.220000267028809,17.700000762939453,,17.649999618530273
03-24,,,13.925000190734863,13.287500381469727,18.25,15.220000267028809,,,17.649999618530273
03-25,,10.48799991607666,13.925000190734863,13.287500381469727,,,,17.799999237060547,17.649999618530273
03-26,,10.48799991607666,13.925000190734863,13.287500381469727,,,17.700000762939453,17.799999237060547,17.649999618530273
03-27,,10.48799991607666,13.925000190734863,13.287500381469727,,15.220000267028809,17.700000762939453,17.799999237060547,17.649999618530273
03-28,,10.48799991607666,13.925000190734863,,18.25,15.220000267028809,17.700000762939453,17.799999237060547,
03-29,,,,,18.25,15.220000267028809,17.700000762939453,17.799999237060547,
03-30,,,,13.287500381469727,18.25,15.220000267028809,,,17.649999618530273
03-31,,,13.925000190734863,13.287500381469727,18.25,15.220000267028809,,,17.649999618530273
04-01,,10.48799991607666,13.925000190734863,13.287500381469727,18.25,,,17.799999237060547,17.649999618530273
04-02,,10.48799991607666,13.925000190734863,13.287500381469727,,,17.700000762939453,17.799999237060547,17.649999618530273
04-03,,10.48799991607666,13.925000190734863,,,15.220000267028809,17.700000762939453,17.799999237060547,17.649999618530273
04-04,,10.48799991607666,13.925000190734863,,18.25,15.220000267028809,17.700000762939453,17.799999237060547,
04-05,,10.48799991607666,,,18.25,15.220000267028809,17.700000762939453,17.799999237060547,
04-06,,,,13.287500381469727,18.25,15.220000267028809,17.700000762939453,,17.649999618530273
04-07,,,13.925000190734863,13.287500381469727,18.25,15.220000267028809,,,17.649999618530273
04-08,,10.48799991607666,13.925000190734863,13.287500381469727,18.25,,,17.799999237060547,17.649999618530273
04-09,,10.48799991607666,13.925000190734863,13.287500381469727,,,17.700000762939453,17.799999237060547,17.649999618530273
04-10,,10.48799991607666,13.925000190734863,13.287500381469727,,15.220000267028809,17.700000762939453,17.799999237060547,
04-11,,10.48799991607666,13.925000190734863,,18.25,15.220000267028809,17.700000762939453,17.799999237060547,
04-12,,10.48799991607666,,,18.25,15.220000267028809,17.700000762939453,17.799999237060547,
04-13,,,,13.287500381469727,18.25,15.220000267028809,17.700000762939453,,17.649999618530273
04-14,,,13.925000190734863,13.149999618530273,18.25,,,,17.649999618530273
04-15,,10.48799991607666,13.925000190734863,13.149999618530273,18.25,,,17.799999237060547,17.649999618530273
04-16,,10.48799991607666,13.925000190734863,13.149999618530273,,,17.700000762939453,17.799999237060547,17.649999618530273
04-17,,10.48799991607666,13.925000190734863,52.599998474121094,,15.220000267028809,17.700000762939453,17.799999237060547,17.649999618530273
04-18,,10.48799991607666,,,18.25,15.220000267028809,17.700000762939453,17.799999237060547,
04-19,,10.48799991607666,,,18.25,15.220000267028809,17.700000762939453,,
04-20,,,,52.599998474121094,18.25,15.220000267028809,17.700000762939453,,17.649999618530273
04-21,,,13.925000190734863,52.599998474121094,18.25,15.220000267028809,,,17.649999618530273
04-22,,10.48799991607666,13.925000190734863,52.599998474121094,18.25,,,17.799999237060547,17.649999618530273
04-23,,10.48799991607666,13.625,52.599998474121094,,,17.700000762939453,17.799999237060547,17.649999618530273
04-24,,10.48799991607666,13.625,52.599998474121094,,15.220000267028809,17.700000762939453,17.799999237060547,17.649999618530273
04-25,,10.48799991607666,13.625,,18.25,15.220000267028809,17.700000762939453,17.799999237060547,
04-26,,10.48799991607666,,,18.25,15.220000267028809,17.700000762939453,17.799999237060547,
04-27,,,,52.599998474121094,18.25,15.220000267028809,17.700000762939453,,17.649999618530273
04-28,,,12.649999618530273,52.599998474121094,18.25,15.220000267028809,,,17.649999618530273
04-29,,10.782500267028809,12.649999618530273,52.599998474121094,18.25,,,17.799999237060547,17.649999618530273
04-30,,10.782500267028809,12.649999618530273,52.599998474121094,,,17.700000762939453,17.799999237060547,17.649999618530273
05-01,,10.782500267028809,12.649999618530273,52.599998474121094,,15.220000267028809,17.700000762939453,17.799999237060547,17.649999618530273
05-02,,10.782500267028809,12.649999618530273,,18.25,15.220000267028809,17.700000762939453,17.799999237060547,
05-03,,10.782500267028809,,,18.25,15.220000267028809,17.700000762939453,17.799999237060547,
05-04,,,,52.599998474121094,18.25,15.220000267028809,17.700000762939453,,17.649999618530273
05-05,,,12.649999618530273,52.599998474121094,18.25,15.220000267028809,,,17.649999618530273
05-06,,10.782500267028809,12.649999618530273,52.599998474121094,18.25,,,17.799999237060547,17.649999618530273
05-07,,10.782500267028809,13.510000228881836,52.599998474121094,,,17.700000762939453,17.799999237060547,17.649999618530273
05-08,,10.782500267028809,13.510000228881836,52.599998474121094,,15.220000267028809,17.700000762939453,18.299999237060547,17.649999618530273
05-09,,10.782500267028809,13.510000228881836,,18.25,15.220000267028809,17.700000762939453,18.299999237060547,
05-10,,10.782500267028809,,,18.25,15.220000267028809,17.700000762939453,18.299999237060547,
05-11,,,,52.599998474121094,18.25,15.220000267028809,17.700000762939453,,17.649999618530273
05-12,,,13.510000228881836,52.599998474121094,18.25,15.220000267028809,,,17.649999618530273
05-13,,10.782500267028809,13.510000228881836,52.599998474121094,18.25,,,18.299999237060547,17.649999618530273
05-14,,10.782500267028809,13.510000228881836,52.599998474121094,,,17.700000762939453,18.299999237060547,17.649999618530273
05-15,,10.782500267028809,13.510000228881836,52.599998474121094,,15.220000267028809,18.600000381469727,18.299999237060547,17.649999618530273
05-16,,10.782500267028809,13.510000228881836,,18.25,15.220000267028809,18.600000381469727,18.299999237060547,
05-17,,10.782500267028809,,,18.25,15.220000267028809,18.600000381469727,18.299999237060547,
05-18,,,,52.599998474121094,18.25,15.220000267028809,18.600000381469727,,17.649999618530273
05-19,,,13.510000228881836,52.599998474121094,18.25,15.220000267028809,,,17.649999618530273
05-20,,10.782500267028809,13.510000228881836,52.599998474121094,18.25,,,18.299999237060547,17.649999618530273
05-21,,10.782500267028809,13.510000228881836,52.599998474121094,,,18.600000381469727,18.299999237060547,17.649999618530273
05-22,,10.782500267028809,13.510000228881836,52.599998474121094,,15.220000267028809,18.600000381469727,18.299999237060547,17.649999618530273
05-23,,10.782500267028809,13.510000228881836,,18.25,15.220000267028809,18.600000381469727,18.299999237060547,
05-24,,10.782500267028809,,,18.25,15.220000267028809,18.600000381469727,18.299999237060547,
05-25,,,,,18.25,15.220000267028809,18.600000381469727,,
05-26,,,,52.599998474121094,18.25,15.220000267028809,,,17.649999618530273
05-27,,,13.510000228881836,52.599998474121094,18.25,,,,17.649999618530273
05-28,,10.782500267028809,13.510000228881836,52.599998474121094,,,,18.299999237060547,21.299999237060547
05-29,,10.782500267028809,13.675000190734863,52.599998474121094,,,18.600000381469727,18.299999237060547,21.299999237060547
05-30,,10.782500267028809,13.675000190734863,,,15.220000267028809,18.600000381469727,18.299999237060547,
05-31,,10.782500267028809,,,18.25,15.220000267028809,18.600000381469727,18.299999237060547,
06-01,,,,52.599998474121094,18.25,15.220000267028809,18.600000381469727,,21.299999237060547
06-02,,,13.675000190734863,52.599998474121094,18.25,15.220000267028809,,,21.299999237060547
06-03,,10.782500267028809,13.675000190734863,52.599998474121094,18.25,,,18.299999237060547,21.299999237060547
06-04,,10.782500267028809,13.675000190734863,52.599998474121094,,,18.600000381469727,18.299999237060547,21.299999237060547
06-05,,10.782500267028809,13.675000190734863,52.599998474121094,,15.220000267028809,18.600000381469727,18.299999237060547,21.299999237060547
06-06,,10.782500267028809,13.675000190734863,,18.25,15.220000267028809,18.600000381469727,18.299999237060547,
06-07,,10.782500267028809,,,18.25,15.220000267028809,18.600000381469727,18.299999237060547,
06-08,,,,52.599998474121094,18.25,15.220000267028809,18.600000381469727,,21.299999237060547
06-09,,,13.675000190734863,52.599998474121094,18.25,15.220000267028809,,,21.299999237060547
06-10,,10.782500267028809,13.675000190734863,52.599998474121094,18.25,,,18.299999237060547,21.299999237060547
06-11,,10.782500267028809,13.675000190734863,52.599998474121094,,,18.600000381469727,18.299999237060547,21.299999237060547
06-12,,10.782500267028809,13.675000190734863,52.599998474121094,,15.220000267028809,18.600000381469727,18.299999237060547,21.299999237060547
06-13,,10.782500267028809,13.675000190734863,,18.1200008392334,15.220000267028809,18.600000381469727,18.299999237060547,
06-14,,10.782500267028809,,,18.1200008392334,15.220000267028809,18.600000381469727,18.299999237060547,
06-15,,,,52.599998474121094,18.1200008392334,15.220000267028809,18.600000381469727,,21.299999237060547
06-16,,,13.675000190734863,52.599998474121094,18.1200008392334,15.220000267028809,,,21.299999237060547
06-17,,10.782500267028809,13.675000190734863,52.599998474121094,18.1200008392334,,,18.299999237060547,21.299999237060547
06-18,,10.782500267028809,13.675000190734863,52.599998474121094,,,18.600000381469727,18.299999237060547,21.299999237060547
06-19,,10.782500267028809,13.675000190734863,52.599998474121094,,15.220000267028809,18.600000381469727,18.299999237060547,21.299999237060547
06-20,,10.782500267028809,13.675000190734863,,18.1200008392334,15.220000267028809,18.600000381469727,18.299999237060547,
06-21,,10.782500267028809,,,18.1200008392334,15.220000267028809,18.600000381469727,18.299999237060547,
06-22,,,,52.599998474121094,18.1200008392334,15.220000267028809,18.600000381469727,,21.299999237060547
06-23,,,13.675000190734863,52.599998474121094,18.1200008392334,15.220000267028809,,,21.299999237060547
06-24,,10.782500267028809,13.675000190734863,52.599998474121094,18.1200008392334,,,18.299999237060547,21.299999237060547
06-25,,10.782500267028809,13.675000190734863,52.599998474121094,,,18.600000381469727,18.299999237060547,21.299999237060547
06-26,,10.782500267028809,13.675000190734863,52.599998474121094,,15.220000267028809,18.600000381469727,18.299999237060547,21.299999237060547
06-27,,10.782500267028809,13.675000190734863,,18.1200008392334,15.220000267028809,18.600000381469727,18.299999237060547,
06-28,,10.782500267028809,,,18.1200008392334,15.220000267028809,18.600000381469727,18.299999237060547,
06-29,,,,52.599998474121094,18.1200008392334,15.220000267028809,18.600000381469727,,21.299999237060547
06-30,,,13.675000190734863,52.599998474121094,18.1200008392334,15.220000267028809,,,21.299999237060547
07-01,,10.782500267028809,13.675000190734863,52.599998474121094,18.1200008392334,,,18.299999237060547,21.299999237060547
07-02,,10.782500267028809,13.675000190734863,52.599998474121094,,,18.600000381469727,18.299999237060547,21.299999237060547
07-03,,10.782500267028809,13.675000190734863,,,15.220000267028809,18.600000381469727,18.299999237060547,
07-05,,10.782500267028809,,,18.1200008392334,15.220000267028809,18.600000381469727,18.299999237060547,
07-06,,,,52.599998474121094,18.1200008392334,15.220000267028809,18.600000381469727,,21.299999237060547
07-07,,,13.675000190734863,52.599998474121094,18.1200008392334,15.220000267028809,,,21.299999237060547
07-08,,10.782500267028809,13.675000190734863,52.599998474121094,18.1200008392334,,,18.299999237060547,21.299999237060547
07-09,,10.782500267028809,13.675000190734863,52.599998474121094,,,18.600000381469727,18.299999237060547,21.299999237060547
07-10,,10.782500267028809,13.675000190734863,52.599998474121094,,15.220000267028809,18.600000381469727,18.299999237060547,21.299999237060547
07-11,,10.782500267028809,13.675000190734863,,18.1200008392334,15.220000267028809,18.600000381469727,18.299999237060547,
07-12,,10.782500267028809,,,18.1200008392334,15.220000267028809,18.600000381469727,18.299999237060547,
07-13,,,,52.599998474121094,18.1200008392334,15.267000198364258,18.600000381469727,,21.299999237060547
07-14,,,13.675000190734863,52.599998474121094,18.1200008392334,15.267000198364258,,,21.299999237060547
07-15,,10.782500267028809,13.675000190734863,52.599998474121094,18.1200008392334,,,18.299999237060547,21.299999237060547
07-16,,10.782500267028809,13.675000190734863,52.599998474121094,,,18.600000381469727,18.299999237060547,21.299999237060547
07-17,,10.782500267028809,13.092499732971191,52.599998474121094,,15.267000198364258,18.600000381469727,18.299999237060547,21.299999237060547
07-18,,10.782500267028809,13.092499732971191,,18.1200008392334,15.267000198364258,18.600000381469727,18.299999237060547,
07-19,,10.782500267028809,,,17.770000457763672,15.267000198364258,18.600000381469727,18.299999237060547,
07-20,,,,52.599998474121094,17.770000457763672,15.267000198364258,18.600000381469727,,21.299999237060547
07-21,,,13.092499732971191,52.599998474121094,17.770000457763672,15.267000198364258,,,21.299999237060547
07-22,,10.782500267028809,13.092499732971191,52.599998474121094,17.770000457763672,,,18.299999237060547,21.299999237060547
07-23,,10.782500267028809,13.092499732971191,52.599998474121094,,,18.600000381469727,18.299999237060547,21.299999237060547
07-24,,10.782500267028809,13.092499732971191,52.599998474121094,,15.267000198364258,18.600000381469727,18.299999237060547,21.299999237060547
07-25,,10.782500267028809,13.092499732971191,,17.770000457763672,15.267000198364258,18.600000381469727,18.299999237060547,
07-26,,10.782500267028809,,,17.770000457763672,15.267000198364258,19.920000076293945,18.299999237060547,
07-27,,,,17.1299991607666,17.770000457763672,15.267000198364258,19.920000076293945,,21.299999237060547
07-28,,,13.092499732971191,17.0,17.770000457763672,15.267000198364258,,,21.299999237060547
07-29,,10.782500267028809,13.092499732971191,17.0,17.770000457763672,,,18.299999237060547,21.299999237060547
07-30,,10.782500267028809,13.092499732971191,17.0,,,20.049999237060547,18.299999237060547,21.299999237060547
07-31,,10.782500267028809,13.092499732971191,17.0,,15.267000198364258,20.049999237060547,18.299999237060547,21.299999237060547
08-01,,10.782500267028809,13.092499732971191,,17.770000457763672,15.267000198364258,20.049999237060547,18.299999237060547,
08-02,,10.782500267028809,,,17.770000457763672,15.267000198364258,20.049999237060547,18.299999237060547,
08-03,8.362500190734863,,,17.0,17.770000457763672,15.267000198364258,20.049999237060547,,21.299999237060547
08-04,,,13.092499732971191,17.0,17.950000762939453,15.267000198364258,,,21.299999237060547
08-05,,10.782500267028809,13.092499732971191,17.0,17.950000762939453,,,18.299999237060547,21.299999237060547
08-06,8.362500190734863,10.782500267028809,13.092499732971191,17.0,,,20.049999237060547,18.299999237060547,21.299999237060547
08-07,8.362500190734863,10.782500267028809,13.092499732971191,17.0,,15.267000198364258,20.049999237060547,18.299999237060547,21.299999237060547
08-08,8.362500190734863,11.475000381469727,13.092499732971191,,17.950000762939453,15.267000198364258,20.0,18.299999237060547,
08-09,8.362500190734863,11.475000381469727,,,17.950000762939453,15.267000198364258,20.0,18.299999237060547,
08-10,8.362500190734863,,,17.06999969482422,17.950000762939453,15.267000198364258,20.0,,21.299999237060547
08-11,,,13.092499732971191,17.06999969482422,17.950000762939453,15.267000198364258,,,21.299999237060547
08-12,,11.475000381469727,13.092499732971191,16.690000534057617,17.950000762939453,,,18.299999237060547,21.299999237060547
08-13,8.362500190734863,11.475000381469727,13.092499732971191,16.690000534057617,,,20.0,18.299999237060547,21.299999237060547
08-14,8.362500190734863,11.475000381469727,13.092499732971191,16.690000534057617,,15.267000198364258,20.0,18.299999237060547,21.299999237060547
08-15,8.362500190734863,11.475000381469727,13.092499732971191,,17.950000762939453,15.267000198364258,20.0,18.299999237060547,
08-16,8.362500190734863,11.475000381469727,,,17.950000762939453,15.267000198364258,20.0,18.299999237060547,
08-17,8.362500190734863,,,16.690000534057617,17.950000762939453,15.267000198364258,20.0,,21.299999237060547
08-18,,,13.092499732971191,16.690000534057617,17.950000762939453,15.267000198364258,,,17.649999618530273
08-19,,11.475000381469727,13.092499732971191,16.690000534057617,17.950000762939453,,,18.299999237060547,21.299999237060547
08-20,8.362500190734863,11.475000381469727,13.092499732971191,16.690000534057617,,,20.0,18.299999237060547,21.299999237060547
08-21,8.362500190734863,11.475000381469727,13.092499732971191,16.690000534057617,,15.267000198364258,20.0,18.299999237060547,21.299999237060547
08-22,8.362500190734863,11.475000381469727,13.092499732971191,,17.950000762939453,15.267000198364258,20.0,18.299999237060547,
08-23,8.362500190734863,11.475000381469727,,,17.950000762939453,15.267000198364258,20.0,18.299999237060547,
08-24,8.362500190734863,,,16.690000534057617,17.950000762939453,15.267000198364258,20.0,,21.299999237060547
08-25,,,13.092499732971191,16.690000534057617,17.950000762939453,15.267000198364258,,,21.299999237060547
08-26,,11.475000381469727,13.092499732971191,16.690000534057617,17.950000762939453,,,18.299999237060547,21.299999237060547
08-27,8.362500190734863,11.475000381469727,13.092499732971191,16.950000762939453,,,20.0,18.299999237060547,21.299999237060547
08-28,8.362500190734863,11.475000381469727,13.092499732971191,16.950000762939453,,15.267000198364258,20.0,18.299999237060547,21.299999237060547
08-29,8.362500190734863,11.475000381469727,13.092499732971191,,17.950000762939453,15.267000198364258,20.0,18.299999237060547,
08-30,8.362500190734863,11.475000381469727,,,17.950000762939453,15.267000198364258,20.0,18.299999237060547,
08-31,8.362500190734863,,,16.950000762939453,17.950000762939453,17.700000762939453,20.0,,21.299999237060547
09-01,,,,16.950000762939453,17.950000762939453,17.700000762939453,,,21.299999237060547
09-02,,,13.092499732971191,16.950000762939453,17.950000762939453,,,,21.299999237060547
09-03,,11.475000381469727,13.092499732971191,16.950000762939453,,,,18.299999237060547,21.299999237060547
09-04,8.362500190734863,11.475000381469727,13.092499732971191,16.950000762939453,,,20.0,18.299999237060547,21.299999237060547
09-05,8.362500190734863,11.055000305175781,13.092499732971191,,,17.700000762939453,20.0,18.299999237060547,
09-06,8.362500190734863,11.055000305175781,,,17.399999618530273,17.700000762939453,18.149999618530273,18.299999237060547,
09-07,8.362500190734863,,,,17.399999618530273,17.700000762939453,18.149999618530273,,
09-08,,,13.092499732971191,16.950000762939453,17.399999618530273,17.700000762939453,,,21.299999237060547
09-09,,11.055000305175781,13.092499732971191,16.950000762939453,17.399999618530273,,,18.299999237060547,21.299999237060547
09-10,8.362500190734863,11.412500381469727,13.092499732971191,16.950000762939453,,,18.149999618530273,18.299999237060547,21.299999237060547
09-11,8.362500190734863,11.412500381469727,13.092499732971191,16.950000762939453,,17.700000762939453,18.149999618530273,18.299999237060547,21.299999237060547
09-12,8.362500190734863,11.412500381469727,13.092499732971191,,17.399999618530273,17.700000762939453,18.149999618530273,18.299999237060547,
09-13,8.362500190734863,11.412500381469727,,,17.399999618530273,17.700000762939453,18.149999618530273,18.299999237060547,
09-14,8.362500190734863,,,16.950000762939453,17.399999618530273,17.700000762939453,18.149999618530273,,21.299999237060547
09-15,,,13.092499732971191,16.950000762939453,17.399999618530273,17.700000762939453,,,21.299999237060547
09-16,,11.412500381469727,11.77750015258789,16.950000762939453,17.399999618530273,,,18.299999237060547,21.299999237060547
09-17,8.362500190734863,11.412500381469727,11.77750015258789,16.950000762939453,,,18.149999618530273,18.299999237060547,21.299999237060547
09-18,8.362500190734863,11.412500381469727,11.77750015258789,16.950000762939453,,17.700000762939453,18.149999618530273,18.299999237060547,21.299999237060547
09-19,8.362500190734863,11.412500381469727,11.77750015258789,,17.399999618530273,17.700000762939453,18.149999618530273,18.299999237060547,
09-20,8.362500190734863,11.412500381469727,,,17.399999618530273,17.700000762939453,18.149999618530273,18.299999237060547,
09-21,8.362500190734863,,,16.950000762939453,17.6299991607666,17.700000762939453,18.149999618530273,,21.299999237060547
09-22,,,11.77750015258789,16.950000762939453,17.6299991607666,17.700000762939453,,,21.299999237060547
09-23,,11.412500381469727,11.77750015258789,16.950000762939453,17.6299991607666,,,18.299999237060547,21.299999237060547
09-24,9.149999618530273,11.412500381469727,11.77750015258789,16.950000762939453,,,18.149999618530273,18.299999237060547,21.299999237060547
09-25,9.149999618530273,11.412500381469727,11.77750015258789,16.950000762939453,,17.700000762939453,18.149999618530273,18.299999237060547,21.299999237060547
09-26,9.149999618530273,11.412500381469727,11.77750015258789,,17.6299991607666,17.700000762939453,18.149999618530273,18.299999237060547,
09-27,9.149999618530273,11.412500381469727,,,17.6299991607666,17.700000762939453,18.149999618530273,18.299999237060547,
09-28,9.149999618530273,,,16.950000762939453,17.6299991607666,17.700000762939453,18.149999618530273,,21.299999237060547
09-29,,,11.77750015258789,16.950000762939453,17.6299991607666,17.700000762939453,,,21.299999237060547
09-30,,11.412500381469727,11.77750015258789,16.950000762939453,17.6299991607666,,,18.299999237060547,21.299999237060547
