,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,32.0,,,,0.8999999761581421,0.30000001192092896,0.019999999552965164,,,0.18000000715255735,0.12999999523162842,0.07999999821186066
01-03,,,24.0,7.0,0.8000000119209291,0.30000001192092896,,,0.3199999928474426,0.1899999976158142,0.119999997317791,0.07000000029802322
01-04,,65.0,26.0,7.0,0.8000000119209291,,,0.019999999552965164,0.3199999928474426,0.1899999976158142,0.12999999523162842,
01-05,32.0,64.0,26.0,7.0,,,0.07000000029802322,0.019999999552965164,0.3199999928474426,0.1899999976158142,,
01-06,32.0,66.0,26.0,7.0,,0.30000001192092896,0.119999997317791,0.019999999552965164,0.20999999344348907,,,0.07999999821186066
01-07,32.0,63.0,26.0,,0.8000000119209291,0.30000001192092896,0.119999997317791,0.019999999552965164,,,0.12999999523162842,0.07999999821186066
01-08,32.0,65.0,,,0.8000000119209291,0.30000001192092896,0.119999997317791,0.019999999552965164,,0.20000000298023224,0.12999999523162842,0.07999999821186066
01-09,32.0,,,6.0,0.8000000119209291,0.4000000059604645,0.119999997317791,,0.20999999344348907,0.18000000715255735,0.119999997317791,0.07999999821186066
01-10,,,25.0,7.0,1.0,0.4000000059604645,,,0.20999999344348907,0.1899999976158142,0.12999999523162842,0.07999999821186066
01-11,,72.0,23.0,7.0,0.8999999761581421,,,0.019999999552965164,0.25,0.1899999976158142,0.12999999523162842,
01-12,32.0,73.0,25.0,7.0,,,0.119999997317791,0.019999999552965164,0.25999999046325684,0.1899999976158142,,
01-13,32.0,83.0,25.0,7.0,,0.4000000059604645,0.119999997317791,0.019999999552965164,0.25999999046325684,,,0.07999999821186066
01-14,32.0,89.0,25.0,,0.8999999761581421,0.4000000059604645,0.119999997317791,0.019999999552965164,,,0.119999997317791,0.09000000357627869
01-15,32.0,89.0,,,0.8999999761581421,0.4000000059604645,0.119999997317791,0.019999999552965164,,,0.119999997317791,0.07999999821186066
01-16,32.0,,,,0.8999999761581421,0.4000000059604645,0.119999997317791,,,0.20999999344348907,0.10999999940395357,0.07999999821186066
01-17,,,,7.0,0.8999999761581421,0.4000000059604645,,,0.25999999046325684,0.239999994635582,0.10999999940395357,0.07999999821186066
01-18,,,23.0,7.0,0.8999999761581421,,,,0.25999999046325684,0.239999994635582,0.10000000149011612,
01-19,,89.0,23.0,7.0,,,,0.019999999552965164,0.25999999046325684,0.20999999344348907,,
