,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,2.299999952316284,2.150000095367432,1.4099999666213991,,,1.8999999761581416,1.75,1.2799999713897705
01-03,,1.5,2.5,2.299999952316284,2.0999999046325684,,,1.6599999666213991,1.8999999761581416,1.75,1.3600000143051147
01-04,,1.5,2.5,2.299999952316284,,,2.3499999046325684,1.649999976158142,1.8999999761581416,1.75,
01-05,,1.5,2.5,,,1.4099999666213991,2.3499999046325684,1.649999976158142,1.8999999761581416,,
01-06,,1.5,2.5,,2.0999999046325684,1.399999976158142,2.3499999046325684,1.649999976158142,,,1.4700000286102295
01-07,,1.5,,2.299999952316284,2.150000095367432,1.399999976158142,2.3499999046325684,,,1.75,1.4700000286102295
01-08,,,,2.299999952316284,2.150000095367432,1.399999976158142,2.5,,1.8999999761581416,1.75,1.3700000047683716
01-09,,,2.5,2.309999942779541,2.150000095367432,1.399999976158142,,1.7000000476837158,1.8999999761581416,1.75,1.4500000476837158
01-10,,1.5,2.5,2.309999942779541,2.150000095367432,,,1.7000000476837158,1.8999999761581416,1.75,1.75
01-11,,1.5,2.5,2.309999942779541,,,2.5,1.7000000476837158,1.8999999761581416,1.75,
01-12,,1.5,2.5,,,1.5,2.5,1.7000000476837158,1.8999999761581416,,
01-13,,1.5,2.5,,2.1400001049041752,1.5,2.5,1.7000000476837158,,,1.600000023841858
01-14,,1.5,,2.3499999046325684,2.1400001049041752,1.5,2.5,,,1.75,1.600000023841858
01-15,,,,2.3499999046325684,2.1400001049041752,1.5,2.4000000953674316,,,1.75,1.600000023841858
01-16,,,,2.299999952316284,2.1400001049041752,1.5,,,1.8999999761581416,1.75,1.600000023841858
01-17,,,2.5,2.299999952316284,2.1400001049041752,,,1.7000000476837158,1.8999999761581416,1.75,1.600000023841858
01-18,,1.5,2.5,2.299999952316284,,,,1.7000000476837158,1.8999999761581416,1.75,
01-19,,1.5,2.549999952316284,,,,2.4000000953674316,1.7000000476837158,1.8999999761581416,,
01-20,,1.5,2.5999999046325684,,,1.5399999618530271,2.4000000953674316,1.7000000476837158,,,
01-21,,1.5,,,2.1400001049041752,1.5399999618530271,2.4000000953674316,,,,1.7699999809265137
01-22,,,,2.299999952316284,2.1400001049041752,1.5399999618530271,2.4000000953674316,,1.8999999761581416,1.75,1.3799999952316284
01-23,,,2.5999999046325684,2.299999952316284,1.820000052452088,1.5399999618530271,,1.7000000476837158,1.8999999761581416,1.75,1.3600000143051147
01-24,,1.5,2.5,2.3499999046325684,1.820000052452088,,,1.649999976158142,1.600000023841858,1.75,1.3600000143051147
01-25,,1.5099999904632568,2.5,2.3499999046325684,,,2.4000000953674316,1.649999976158142,1.649999976158142,1.75,
01-26,,1.5099999904632568,2.0,,,1.5399999618530271,2.4000000953674316,1.649999976158142,1.649999976158142,,
01-27,,1.5099999904632568,2.0,,2.1400001049041752,1.5,2.4000000953674316,1.649999976158142,,,1.3600000143051147
01-28,,1.5099999904632568,,2.3499999046325684,2.1400001049041752,1.5,2.4000000953674316,,,1.75,1.3600000143051147
01-29,,,,2.3499999046325684,2.1400001049041752,1.5,2.4000000953674316,,1.649999976158142,1.75,1.3600000143051147
01-30,,,2.0299999713897705,2.3499999046325684,2.1400001049041752,1.5,,1.649999976158142,1.649999976158142,1.75,1.3600000143051147
01-31,,1.5099999904632568,2.1199998855590816,2.4000000953674316,2.1400001049041752,,,1.649999976158142,1.649999976158142,1.75,1.399999976158142
02-01,,1.5099999904632568,2.200000047683716,2.4000000953674316,,,2.4000000953674316,1.649999976158142,1.649999976158142,1.75,
02-02,,1.5099999904632568,2.200000047683716,,,1.5,2.4000000953674316,1.649999976158142,1.649999976158142,,
02-03,,1.5099999904632568,2.009999990463257,,2.1400001049041752,1.5,2.3499999046325684,1.649999976158142,,,1.399999976158142
02-04,,1.5099999904632568,,2.4000000953674316,2.1700000762939453,1.5,2.3499999046325684,,,1.75,1.399999976158142
02-05,,,,2.4000000953674316,2.1700000762939453,1.5,2.3499999046325684,,1.649999976158142,1.75,1.399999976158142
02-06,,,2.0,2.4000000953674316,2.1700000762939453,1.309999942779541,,1.649999976158142,1.649999976158142,1.75,1.3300000429153442
02-07,,1.5099999904632568,2.0,2.4000000953674316,1.820000052452088,,,1.649999976158142,1.649999976158142,1.75,1.3300000429153442
02-08,,1.5099999904632568,2.049999952316284,2.0,,,2.3499999046325684,1.649999976158142,1.649999976158142,1.75,
02-09,,1.5099999904632568,2.049999952316284,,,1.350000023841858,2.3499999046325684,1.649999976158142,1.649999976158142,,
02-10,,1.5099999904632568,2.059999942779541,,2.200000047683716,1.350000023841858,2.3499999046325684,1.649999976158142,,,1.309999942779541
02-11,,1.5099999904632568,,1.1100000143051147,2.240000009536743,1.350000023841858,2.200000047683716,,,1.75,1.5499999523162842
02-12,,,,1.2000000476837158,2.0,1.350000023841858,2.049999952316284,,1.649999976158142,1.75,1.3300000429153442
02-13,,,2.049999952316284,1.25,2.200000047683716,1.350000023841858,,1.850000023841858,1.649999976158142,1.75,1.5299999713897705
02-14,,1.5099999904632568,2.049999952316284,1.2999999523162842,2.150000095367432,,,1.850000023841858,1.9099999666213991,1.75,1.5299999713897705
02-15,,1.5099999904632568,2.0299999713897705,1.2999999523162842,,,,1.4700000286102295,1.7300000190734863,1.75,
02-16,,1.5099999904632568,2.0299999713897705,,,,2.200000047683716,1.4700000286102295,1.7300000190734863,,
02-17,,1.5,2.0299999713897705,,,1.5,2.200000047683716,1.4700000286102295,,,
02-18,,1.5,,,2.150000095367432,1.5,2.200000047683716,,,,1.5299999713897705
02-19,,,,1.2999999523162842,2.150000095367432,1.4700000286102295,2.2899999618530282,,,1.75,1.5399999618530271
02-20,,,,1.2999999523162842,2.150000095367432,1.4700000286102295,,,1.7300000190734863,1.75,1.5399999618530271
02-21,,,2.049999952316284,1.350000023841858,2.150000095367432,,,1.4700000286102295,1.7300000190734863,1.75,1.5399999618530271
02-22,,1.5,1.75,1.399999976158142,,,2.2899999618530282,1.5199999809265137,1.7300000190734863,1.75,
02-23,,1.5,1.7999999523162842,,,1.4700000286102295,2.0999999046325684,1.5199999809265137,1.7300000190734863,,
02-24,,1.5,1.7999999523162842,,2.049999952316284,1.4700000286102295,2.0999999046325684,1.5199999809265137,,,1.5399999618530271
02-25,,1.5,,1.3799999952316284,2.049999952316284,1.5,2.0999999046325684,,,1.75,1.5399999618530271
