,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-12,1.2968961000442505,,,1.9062799215316768,3.964064359664917,4.389960765838623,8.048081398010254,,13.414469718933105,9.641121864318848,12.811535835266113,11.913407325744627,,,21.276660919189453,23.77285194396973,24.491687774658203,36.49128723144531,,31.919178009033203,45.23392868041992,70.18126678466797,69.13539886474611,,,75.24090576171875,67.54178619384766,98.03118133544922,160.85960388183594,,
01-13,,,1.5134485960006714,1.8737870454788208,4.016566753387451,4.41351842880249,,10.44917106628418,13.223517417907715,9.242181777954102,12.863685607910154,,,14.267285346984865,21.414661407470703,23.95963478088379,24.604816436767567,,,31.32011795043945,45.94329452514648,71.8023681640625,69.3155517578125,,76.7669677734375,75.62837219238281,66.36354064941406,98.60909271240234,,,172.27896118164062
01-14,,1.1749156713485718,1.566481590270996,1.8954498767852783,4.016566753387451,,,10.510820388793944,13.494041442871096,8.92635440826416,13.38519287109375,,13.114265441894533,14.10875415802002,21.55924797058105,24.058120727539066,,,71.35023498535156,30.33703804016113,45.990577697753906,71.84249114990234,,75.25846099853516,76.92992401123047,76.14786529541016,66.70794677734375,,,152.3775177001953,171.22402954101562
01-15,1.2840297222137451,1.194071888923645,1.6562267541885376,1.9658527374267576,,,7.9305901527404785,10.264230728149414,13.112128257751465,9.325292587280273,,,12.949578285217285,14.067537307739258,21.69725799560547,,,,69.59457397460939,30.44457817077637,44.39845275878906,,,75.14958953857422,77.01567077636719,76.78182983398438,66.27289581298828,,,152.02902221679688,170.48458862304688
01-16,1.286603331565857,1.2132277488708496,1.6643853187561035,,,4.6805338859558105,7.9305901527404785,10.418347358703613,13.223517417907715,,,12.241302490234375,12.71169662475586,14.219720840454102,21.312801361083984,,,36.40679550170898,66.20377349853516,30.628889083862305,,,,75.00721740722656,77.04142761230469,76.8698959350586,,,159.18734741210938,152.3775177001953,172.99868774414062
01-17,1.273737549781799,1.2643111944198608,1.7011007070541382,,4.1806416511535645,4.711944103240967,8.018710136413574,10.47999095916748,,,,12.022703170776367,12.986177444458008,14.051688194274902,,,24.88409996032715,36.69701766967773,59.59542846679688,,,,69.52021789550781,75.45947265625,76.62975311279297,,,97.25750732421876,159.08285522460938,154.95245361328125,173.71839904785156
01-18,1.276309609413147,1.2643111944198608,,2.0308394432067867,4.108449459075929,4.6805338859558105,8.194942474365233,,,,13.107056617736815,11.785898208618164,13.114265441894533,,,23.99359703063965,24.89116477966309,36.79621887207031,57.56846618652344,,,72.70923614501953,70.59278106689453,76.17972564697266,,,,98.0964126586914,159.52940368652344,159.34732055664062,
01-19,1.2968961000442505,,,2.009176731109619,4.121575355529785,4.5627312660217285,8.136198997497559,,,9.02608585357666,12.898455619812012,11.694814682006836,,,,23.789836883544922,24.91237449645996,36.259849548339844,,,45.44674301147461,71.74618530273438,71.18228912353516,,,,65.67469787597656,97.89134979248048,161.82875061035156,,
01-20,,,1.737815260887146,2.0145926475524902,4.082197666168213,4.437079429626465,,10.387523651123047,13.478120803833008,8.942973136901855,12.672467231750488,,,,21.23722648620605,23.528324127197266,24.343217849731445,,,28.639705657958984,44.225040435791016,71.63384246826172,71.26416015625,,,76.72019958496094,65.25778198242189,99.4946060180664,,,
01-21,,1.2611184120178225,1.6439892053604126,2.009176731109619,4.115013599395752,,,10.264230728149414,13.14395236968994,8.843233108520508,12.290037155151367,,,13.576108932495115,21.644683837890625,23.09363174438477,,,,30.17575454711914,43.704856872558594,71.61780548095703,,,76.65547180175781,77.16045379638672,66.19132995605469,,,,170.12966918945312
01-22,1.2840297222137451,1.2579255104064941,1.6643853187561035,1.9983458518981927,,,8.312430381774902,10.171757698059082,13.032562255859375,8.577274322509767,,11.658379554748535,12.96178150177002,13.392221450805664,21.818843841552734,,,35.58755111694336,62.65471267700195,28.77795219421387,41.78956604003906,,,77.6034927368164,76.03800201416016,78.81586456298828,67.62338256835939,,161.88577270507812,153.76177978515625,168.7493896484375
01-23,1.289176106452942,1.2579255104064941,1.627671241760254,,,4.4449334144592285,8.341808319091799,10.356700897216797,13.096214294433596,,,12.131996154785154,12.943476676940918,13.468310356140135,21.795841217041016,,24.463401794433594,36.58313369750977,62.4964714050293,28.1251277923584,,,71.14952850341797,77.69560241699219,75.36904907226562,77.79444122314453,,99.84880828857422,160.2515106201172,152.5711212158203,169.63671875
01-24,1.330347180366516,1.2834681272506714,1.6195122003555298,,4.200331687927246,4.4920501708984375,8.400550842285156,10.47999095916748,,,12.48125171661377,12.186652183532715,13.004473686218262,13.227355003356935,,22.978166580200195,25.000751495361328,36.35903549194336,62.23274612426758,,,72.32401275634766,70.75650787353516,78.0892562866211,73.3707275390625,,,100.36148071289062,161.14468383789062,153.36488342285156,167.72402954101562
01-25,1.3123350143432615,1.3122024536132812,,2.025423526763916,4.174079895019531,4.570585250854492,8.283059120178223,,,8.909728050231934,12.37695598602295,12.441682815551758,13.355202674865724,,,23.134382247924805,25.30124473571777,35.69777297973633,62.45126342773438,,42.31765365600586,71.73816680908203,71.85365295410156,78.2818603515625,,,65.05838012695311,100.72501373291016,160.69810485839844,156.3367462158203,
01-26,1.2917497158050537,,,2.0579175949096684,4.121575355529785,4.547025203704834,8.400550842285156,,12.92117404937744,8.826614379882812,12.68985366821289,12.150214195251465,,,22.015993118286133,22.99175071716309,25.223478317260746,36.109222412109375,,27.126693725585927,42.096961975097656,73.022216796875,71.77176666259766,,,77.86488342285156,66.68075561523439,100.3241958618164,162.94046020507812,,
01-27,,,1.6480687856674194,2.0470855236053467,4.075634002685547,4.50775671005249,,10.541641235351562,12.571093559265135,8.577274322509767,12.7420015335083,,,13.059317588806152,21.65454864501953,22.777801513671875,25.594675064086914,,,27.5721435546875,41.29299926757813,73.01419067382812,72.04196166992188,,73.76524353027344,75.76042175292969,66.73512268066406,100.6597671508789,,,160.98037719726562
01-28,,1.334550857543945,1.639910101890564,2.0145926475524902,4.0887603759765625,,,10.47999095916748,12.984827995300293,8.660385131835938,12.44648551940918,,13.410106658935547,13.09736442565918,20.984203338623047,23.08344268798828,,,64.37270355224611,29.06980323791504,40.28412628173828,71.35296630859375,,78.71737670898438,74.26265716552734,74.474853515625,67.80462646484375,,,151.48690795898438,160.68458557128906
01-29,1.3174813985824585,1.321779727935791,1.6480687856674194,2.009176731109619,,,8.518040657043457,10.47999095916748,13.303079605102539,8.660385131835938,,12.261704444885256,13.095967292785645,13.265405654907227,20.409162521362305,,,36.20106887817383,65.35981750488281,27.648956298828125,39.36983871459961,,,79.6051254272461,73.6966323852539,75.64595031738281,69.79862976074219,,160.74562072753906,155.349365234375,157.90431213378906
01-30,1.3457868099212646,1.388826608657837,1.639910101890564,,,4.476344585418701,8.899887084960938,10.634105682373047,13.430392265319824,,,12.506519317626953,13.062426567077635,13.300274848937988,20.57017517089844,,25.53103828430176,36.70804214477539,65.15637969970703,26.68124008178711,,,71.56710052490234,79.51298522949219,74.25411987304688,75.01200103759766,,99.79290008544922,160.10897827148438,157.70167541503906,158.84092712402344
01-31,1.3535072803497314,1.3952126502990725,1.635830283164978,,4.2265844345092765,4.476344585418701,8.811765670776367,10.541641235351562,,,12.150970458984375,12.509437561035154,13.410106658935547,13.37954330444336,,23.579273223876953,25.368423461914066,36.84030532836914,65.97771453857422,,,72.94995880126953,70.53545379638672,78.77598571777344,73.72236633300781,,,99.78356170654295,158.12318420410156,158.75680541992188,156.34657287597656
02-01,1.363799214363098,1.3537068367004397,,2.0145926475524902,4.325027942657472,4.523465156555176,8.811765670776367,,,8.59389591217041,11.890220642089846,12.349143028259276,13.22100830078125,,,23.871347427368164,26.549161911010746,37.84689712524414,66.99494171142578,,40.47328567504883,74.60317993164062,71.16590118408203,79.27011108398438,,,69.6082763671875,99.87678527832031,159.48190307617188,158.64065551757812,
02-02,1.3740919828414917,,,2.025423526763916,4.285651683807373,4.649116516113281,8.870514869689941,,13.955512046813965,8.710257530212402,11.855459213256836,12.387025833129885,,,20.530738830566406,23.82040405273437,26.421905517578125,38.32817077636719,,26.95772933959961,41.34030151367188,75.51006317138672,71.57527923583984,,,76.28873443603516,67.59618377685547,100.13774871826172,156.73599243164062,,
02-03,,,1.611353635787964,2.0579175949096684,4.2265844345092765,4.719797611236572,,10.325878143310547,13.780463218688965,8.577274322509767,11.47301959991455,,,13.227355003356935,20.356586456298828,23.874740600585927,26.340599060058594,,,27.656627655029297,40.85950469970703,75.02054595947266,72.37765502929688,,72.71036529541016,78.04097747802734,68.34846496582031,100.6597671508789,,,156.06065368652344
02-04,,1.3952126502990725,1.639910101890564,2.068748235702514,4.0887603759765625,,,10.356700897216797,13.780463218688965,8.61052131652832,11.368718147277832,,13.477197647094727,13.182971000671387,20.041135787963867,23.552106857299805,,,66.45997619628906,28.80097770690918,39.30678939819336,74.8038330078125,,78.01387023925781,72.99337005615234,78.08502197265625,71.33036804199219,,,159.25050354003906,162.11416625976562
02-05,1.361225962638855,1.4111762046813965,1.6439892053604126,2.079579591751098,,,8.929259300231934,10.356700897216797,13.684983253479006,9.308671951293944,,12.34622573852539,13.21186351776123,13.306622505187988,20.16928482055664,,,38.24734497070313,62.90336227416992,30.44457817077637,39.26736831665039,,,78.21485137939453,72.64173126220703,78.47245025634766,71.07658386230469,,149.1918487548828,158.9601287841797,165.97897338867188
02-06,1.3766648769378662,1.3952126502990725,1.6439892053604126,,,4.727648735046387,8.811765670776367,10.295053482055664,13.875953674316404,,,12.209233283996582,12.928229331970215,13.018099784851074,20.376298904418945,,26.48554039001465,38.478782653808594,62.76774597167969,32.111183166503906,,,71.90277099609375,77.62860107421875,73.26782989501953,78.34918975830078,,100.72501373291016,153.80953979492188,158.4470672607422,166.4817657470703
02-07,1.394677758216858,1.3632850646972656,1.6439892053604126,,4.1543898582458505,4.664823055267334,8.518040657043457,10.264230728149414,,,11.490402221679688,12.360797882080078,12.656790733337402,12.954691886901855,,23.17853164672852,26.54562568664551,38.02325820922852,61.77309799194336,,,75.55016326904297,72.00102233886719,77.19309997558594,74.23694610595703,,,101.37749481201172,153.39144897460938,156.62718200683594,165.09164428710938
02-08,1.386958360671997,1.3537068367004397,,2.0145926475524902,4.272524833679198,4.594143390655519,8.576785087585451,,,9.275425910949707,11.142732620239258,12.31124782562256,13.034974098205565,,,23.19551086425781,26.00829696655273,37.80280685424805,62.13479614257813,,38.58953475952149,75.02853393554688,72.45952606201172,77.72911071777344,,,69.85301208496094,101.05126190185548,145.9993438720703,157.54678344726562,
02-09,1.3843845129013062,,,2.025423526763916,4.272524833679198,4.641263484954834,8.723650932312013,,14.162365913391113,9.059329986572266,11.12534999847412,12.483211517333984,,,20.05756378173828,22.95778846740723,26.11434555053711,37.76240539550781,,31.197229385375977,39.66146469116211,75.39769744873047,71.99282836914062,,,78.32274627685547,70.7684326171875,101.71306610107422,147.20603942871094,,
02-10,,,1.6766235828399658,2.0362534523010254,4.1806416511535645,4.75906229019165,,10.20258331298828,14.273759841918945,9.175691604614258,10.430014610290527,,,12.840551376342773,20.077274322509766,23.12759208679199,26.02597045898437,,,29.492210388183594,39.44865036010742,75.85514831542969,71.68170928955078,,74.92305755615234,78.14664459228516,70.16119384765625,102.75702667236328,,,165.87051391601562
02-11,,1.4207534790039062,1.6847821474075315,2.1012420654296875,4.1609530448913565,,,10.171757698059082,14.210105895996096,8.893105506896973,10.064971923828123,,13.57175064086914,13.252715110778807,21.194507598876953,23.545318603515625,,,63.55137634277344,29.400054931640625,41.23782730102539,76.5774154663086,,78.08087158203125,75.00882720947266,78.20826721191406,69.25481414794922,,,156.76266479492188,167.862060546875
02-12,1.3740919828414917,1.4079830646514893,1.7214967012405396,2.1012420654296875,,,9.105493545532227,10.603286743164062,14.43288516998291,8.677010536193848,,12.156773567199707,13.66323947906494,13.1671142578125,21.27994155883789,,,37.92037963867188,65.16390228271484,28.647380828857425,41.860496520996094,,,78.70063781738281,74.5285415649414,78.69258117675781,70.94063568115234,,151.2726593017578,159.9087677001953,169.4099578857422
02-13,1.3792380094528198,1.3920196294784546,1.6847821474075315,,,4.751210689544678,9.07611846923828,10.634105682373047,14.639756202697756,,,12.285024642944336,13.827930450439453,13.15760326385498,21.033491134643555,,26.089588165283203,37.71832656860352,64.45561981201172,27.733442306518555,,,72.60691833496094,75.94520568847656,73.62802124023438,79.28256225585938,,103.232421875,153.25845336914062,157.49838256835938,168.3550262451172
02-14,1.3843845129013062,1.3409358263015747,1.7214967012405396,,4.121575355529785,4.861154079437256,9.31110382080078,10.356700897216797,,,10.847219467163086,12.229639053344727,14.090216636657715,13.312962532043455,,23.552106857299805,26.397144317626953,41.11286163330078,65.05842590332031,,,76.04776763916016,72.90982818603516,75.85306549072266,73.61946868896484,,,102.5799331665039,155.13973999023438,157.2273406982422,165.70291137695312
02-15,1.3843845129013062,1.3441287279129028,,,4.147826194763184,4.821890830993652,9.105493545532227,,,,11.247037887573242,12.255876541137695,13.73643684387207,,,22.448354721069336,26.61987113952637,41.7043342590332,64.04872131347656,,,75.13287353515625,69.00439453125,75.16633605957031,,,,101.71306610107422,158.4937286376953,153.9070281982422,
02-16,1.371518850326538,,,2.025423526763916,4.095323562622069,4.790476322174072,8.694278717041017,,,8.809993743896484,10.934130668640137,12.19757843017578,,,,22.652130126953125,26.51380920410156,41.854957580566406,,,42.388587951660156,76.93051147460938,68.04647827148439,,,,72.33643341064453,101.75965118408205,160.99264526367188,,
02-17,,,,2.009176731109619,4.095323562622069,4.75906229019165,,,14.32149887084961,8.809993743896484,11.073199272155762,,,,22.015993118286133,22.363468170166016,26.93450164794922,,,25.72120475769043,44.51668167114258,76.44903564453125,68.66869354248047,,,79.1768569946289,73.80472564697266,102.78497314453124,,,
02-18,,,1.7092596292495728,2.020008087158203,4.055946350097656,,,10.325878143310547,14.210105895996096,8.61052131652832,10.708149909973145,,,13.658550262451172,21.900997161865234,22.60798645019531,,,,24.75348854064941,45.13145446777344,76.2403564453125,,,72.98477172851562,81.66875457763672,72.80774688720703,,,,163.9578399658203
02-19,,1.2611184120178225,1.6929415464401243,2.0037610530853267,,,,10.541641235351562,14.241935729980467,8.793369293212889,,,13.754728317260742,13.661709785461426,21.762983322143555,,,,62.91090393066406,23.332637786865234,45.14723205566406,,,75.68557739257812,72.29010009765625,80.75302124023438,69.78956604003906,,,152.23228454589844,162.60711669921875
02-20,1.3689454793930054,1.248347282409668,1.7174179553985596,,,,8.664905548095701,10.295053482055664,14.448802947998047,,,11.777878761291506,13.751684188842773,13.465143203735352,21.46395874023437,,,41.641868591308594,64.63644409179689,22.18828582763672,,,,73.8933334350586,73.0019302368164,81.3869857788086,,,156.55545043945312,154.76856994628906,163.49444580078125
02-21,1.3792380094528198,1.2770823240280151,1.6562267541885376,,,4.782622337341309,9.134864807128906,10.47999095916748,,,,11.5855131149292,14.013970375061035,13.54123306274414,,,27.457704544067386,42.59706115722656,64.7117919921875,,,,68.93073272705078,72.9134521484375,72.6331787109375,,,102.16978454589844,154.00904846191406,157.64358520507812,174.9310760498047
02-22,1.417837142944336,1.2579255104064941,,1.971267342567444,4.331593036651611,4.90041971206665,9.19361400604248,,,8.893105506896973,11.12534999847412,11.550538063049315,14.312857627868652,,,22.49590492248535,27.88899230957031,41.53533554077149,65.68380737304689,,44.69008255004883,73.03024291992188,69.07808685302734,72.9720687866211,,,71.05848693847656,102.20708465576172,155.9758758544922,160.66383361816406,
02-23,1.394677758216858,,,2.0904109477996826,4.410346508026123,4.884712219238281,9.222979545593262,,14.257851600646973,8.976222038269043,10.708149909973145,11.45727252960205,,,21.48695945739746,22.68610000610352,27.48598480224609,41.63453674316406,,20.72903251647949,44.20929718017578,70.8313217163086,68.85701751708984,,,80.11024475097656,69.91645050048828,100.41739654541016,157.95217895507812,,
02-24,,,1.6725456714630127,2.1987221240997314,4.331593036651611,4.790476322174072,,10.541641235351562,14.050980567932127,8.893105506896973,10.29094696044922,,,13.125901222229006,21.22407341003418,23.35512542724609,27.44709205627441,,,21.85035514831543,44.280216217041016,71.35296630859375,68.17745208740234,,72.7275161743164,80.56809997558594,71.60227966308594,101.24700164794922,,,169.4395294189453
02-25,,1.251540184020996,1.6766235828399658,2.2203848361968994,4.344717025756837,,,10.603286743164062,14.019157409667967,8.643763542175293,10.273566246032717,,14.85267162322998,13.236862182617188,21.33580780029297,23.973224639892567,,,67.05523681640625,20.7443962097168,44.895015716552734,72.62094116210938,,71.64881134033203,72.08428192138672,80.67377471923828,72.14608001708984,,,159.58934020996094,164.30288696289062
02-26,1.4101170301437378,1.248347282409668,1.6684653759002686,2.252878427505493,,,9.222979545593262,10.44917106628418,14.353325843811035,8.693634986877441,,11.911951065063475,14.883171081542967,13.205161094665527,21.588823318481445,,,41.5904426574707,65.90236663818361,20.874958038330078,45.163002014160156,,,72.44444274902344,72.34156799316406,80.28633117675781,72.02826690673828,,159.11134338378906,158.563232421875,164.569091796875
02-27,1.4384217262268066,1.2994314432144165,1.6725456714630127,,,4.766915798187256,9.19361400604248,10.418347358703613,14.2896728515625,,,11.911951065063475,14.779478073120115,13.198823928833008,21.105789184570312,,27.33751106262207,39.78664016723633,64.98303985595703,21.11304473876953,,,68.27571105957031,73.5499496459961,72.87330627441406,79.77561950683594,,102.07658386230469,155.42477416992188,158.35992431640625,157.7366943359375
02-28,1.4538612365722656,1.3185871839523315,1.6643853187561035,,4.430037021636963,4.8061842918396,9.105493545532227,10.510820388793944,,,10.273566246032717,11.862401962280273,14.617835998535154,13.119562149047852,,24.14981842041016,26.96278381347656,39.78297424316406,65.53312683105469,,,72.34809112548828,68.22658538818361,73.55833435058594,73.6966323852539,,,102.05795288085938,152.8498992919922,158.79554748535156,154.276123046875
02-29,,,,,,,9.19361400604248,,,,9.943282127380373,,,,,,,,64.20694732666016,,,,67.89907836914061,,,,72.67179107666016,,,,
03-01,1.4384217262268066,1.328165054321289,,2.3178651332855225,4.403785228729248,4.672678470611572,9.252358436584473,,,8.92635440826416,10.29094696044922,11.83908462524414,14.605636596679688,,21.46067237854004,24.10567283630371,27.252666473388672,39.75725555419922,,,45.94329452514648,71.47332763671875,68.02188873291016,73.60857391357422,,,73.46031951904297,103.6705093383789,148.99229431152344,158.08889770507812,
03-02,1.4384217262268066,,1.7092596292495728,2.2853708267211914,4.469414710998535,4.609851837158203,,,14.512454986572266,8.843233108520508,9.612997055053713,12.03727912902832,,,21.34237098693848,24.2686824798584,27.45063591003418,38.63676452636719,,19.070091247558594,45.8802490234375,71.86656951904297,67.36690521240234,,,80.15424346923828,74.17633056640625,102.10455322265624,145.6667938232422,,161.61135864257812
03-03,,,1.7296557426452637,2.3070337772369385,4.600675582885742,4.727648735046387,,10.47999095916748,14.36923885345459,8.793369293212889,9.699912071228027,,,13.00224781036377,21.378522872924805,23.95624542236328,27.70516395568848,,65.98522186279297,19.423391342163086,46.23493957519531,74.33834075927734,,,74.57998657226562,80.36557006835938,75.83497619628906,103.30699157714844,,,155.5578155517578
03-04,,1.3632850646972656,1.6888620853424072,2.2799556255340576,4.567862033843994,,9.634200096130373,10.325878143310547,14.544279098510742,8.843233108520508,,,15.182056427001953,12.634469985961914,21.32594871520996,24.570941925048828,,,65.3221435546875,20.67526626586914,46.10882949829102,74.11368560791016,,73.67557525634766,74.29698944091797,79.64354705810547,76.93167114257812,,,160.51866149902344,160.77334594726562
03-05,1.4204094409942627,1.3568994998931885,1.6684653759002686,2.3395261764526367,,,9.66357421875,10.603286743164062,14.48062801361084,9.125822067260742,,12.360797882080078,14.64833164215088,12.922982215881348,21.628257751464844,,,38.28039932250977,67.27374267578125,19.44642639160156,46.92852783203125,,66.99847412109375,75.46783447265625,74.54569244384766,79.65235137939453,,,149.6859130859375,156.28834533691406,156.82968139648438
03-06,1.4358494281768799,1.3185871839523315,1.6766235828399658,,,4.774769306182861,9.604825973510742,10.541641235351562,14.767062187194824,,9.50869846343994,12.454061508178713,14.935026168823242,12.60594081878662,,,26.95570945739746,39.32375717163086,66.19621276855469,19.59235382080078,,,64.85333251953125,74.76433563232422,75.66920471191406,79.47626495361328,,103.3163070678711,150.60752868652344,153.18096923828125,161.7296600341797
03-07,1.4590073823928833,1.3313586711883545,,,4.71881103515625,4.711944103240967,9.546080589294434,10.942352294921877,,,8.448312759399414,13.20894718170166,14.730684280395508,12.780308723449707,,24.282264709472656,26.983999252319336,40.70875549316406,62.70745468139648,,,72.52464294433594,64.85333251953125,75.18305206298828,76.15804290771484,,77.65675354003906,102.75702667236328,150.02793884277344,152.96800231933594,
03-08,1.4590073823928833,1.3249722719192505,,2.3828513622283936,4.620362281799316,4.696236610412598,9.634200096130373,,,9.125822067260742,9.804217338562012,13.380901336669922,14.672734260559082,,21.638113021850586,24.21774864196777,26.492605209350586,40.70140838623047,,,46.66054916381836,73.43954467773438,65.81126403808594,76.11273193359375,,,75.99811553955078,102.97142028808594,153.03042602539062,153.92636108398438,
03-09,1.4795931577682495,,1.6888620853424072,2.44783878326416,4.594111919403076,4.735501289367676,,,14.48062801361084,8.959595680236816,9.925896644592283,12.96120548248291,,,21.92070770263672,23.69134521484375,26.33705139160156,41.5133056640625,,19.799718856811523,46.72359085083008,72.08325958251953,65.63933563232422,,,81.0259780883789,75.26396942138672,102.14183807373048,159.5579071044922,,147.8874053955078
03-10,,,1.6970210075378418,2.415344476699829,4.594111919403076,4.821890830993652,,10.911524772644043,14.464715003967285,9.04270839691162,9.873748779296877,,,12.475944519042967,20.961204528808594,23.433238983154297,26.503210067749023,,61.2230339050293,21.381855010986328,46.10093688964844,70.26149749755861,,,75.91792297363281,80.11902618408203,74.66576385498047,102.45875549316406,,,152.80712890625
03-11,,1.328165054321289,1.6847821474075315,2.377434492111206,4.640055179595947,,9.839808464050293,10.819049835205078,14.671586036682127,9.092577934265137,,,14.623933792114258,12.352294921875,20.35000991821289,23.565696716308594,,,64.5987548828125,22.027000427246094,45.501914978027344,70.4541015625,,76.58172607421875,76.4239273071289,79.44984436035156,75.1823959350586,,,155.29127502441406,143.825439453125
03-12,1.4718738794326782,1.2962379455566406,1.6725456714630127,2.3828513622283936,,,9.898551940917967,10.942352294921877,14.544279098510742,8.909728050231934,,12.416175842285154,14.404351234436035,12.035242080688475,21.23065757751465,,,41.51697158813477,63.280128479003906,22.963985443115234,46.21916580200195,,65.0579833984375,76.08758544921875,76.1923599243164,79.40580749511719,,,155.85232543945312,154.0522003173828,128.5535888671875
03-13,1.46672785282135,1.321779727935791,1.6970210075378418,,,4.743357181549072,10.133526802062988,10.726581573486328,14.48062801361084,,9.821600914001463,12.693062782287598,14.193904876708984,12.4061918258667,,,26.580982208251953,40.168704986572266,63.468505859375,22.77198982238769,,,66.85926055908203,76.49797821044922,75.45478820800781,78.79825592041016,,102.42147827148438,153.27745056152344,154.5749053955078,137.00288391113278
03-14,1.4795931577682495,1.3313586711883545,,,4.679431915283203,4.711944103240967,9.869178771972656,11.219762802124023,,,9.612997055053713,12.31124782562256,14.465346336364744,12.441069602966307,,23.263431549072266,27.22792053222656,40.66465759277344,62.45126342773438,,,70.32569885253906,66.80196380615234,77.21823120117188,74.78582000732422,,74.18538665771484,101.79695892333984,152.2227783203125,152.71629333496094,
03-15,1.4898862838745115,1.337742805480957,,2.426176071166992,4.71881103515625,4.735501289367676,9.869178771972656,,,8.876480102539062,10.430014610290527,12.2587890625,14.60869312286377,,20.948060989379886,23.06985664367676,27.782943725585927,40.66465759277344,,,45.81718444824219,70.36582946777344,66.8428955078125,77.2517318725586,,,73.09778594970703,103.26969146728516,151.64320373535156,153.09384155273438,
