,2009,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,0.8349999785423279,0.17599999904632568,0.05000000074505806,,,0.1340000033378601,0.06300000101327896,0.06350000202655792
01-03,,,,0.8349999785423279,0.17599999904632568,,,0.16200000047683716,0.1340000033378601,0.06300000101327896,0.06400000303983687
01-04,,1.6499999761581419,,0.8349999785423279,,,0.039000000804662704,0.16200000047683716,0.1340000033378601,0.06300000101327896,
01-05,,1.7065000534057615,,,,0.05000000074505806,0.039000000804662704,0.16200000047683716,0.1340000033378601,,
01-06,,,,,0.17599999904632568,0.05000000074505806,0.039000000804662704,0.16200000047683716,,,0.05000000074505806
01-07,,1.6649999618530271,,0.8349999785423279,0.17599999904632568,0.05000000074505806,0.039000000804662704,,,0.06300000101327896,0.05000000074505806
01-08,,,,0.8349999785423279,0.17599999904632568,0.05000000074505806,0.039000000804662704,,0.1340000033378601,0.06300000101327896,0.0560000017285347
01-09,,,,0.8349999785423279,0.17599999904632568,0.07000000029802322,,0.16200000047683716,0.1340000033378601,0.06300000101327896,0.050799999386072166
01-10,,,,0.8349999785423279,0.17599999904632568,,,0.16200000047683716,0.1340000033378601,0.06300000101327896,0.05180000141263008
01-11,,1.8200000524520876,,0.8349999785423279,,,0.039000000804662704,0.16200000047683716,0.1340000033378601,0.06300000101327896,
01-12,,1.680500030517578,,,,0.07000000029802322,0.039000000804662704,0.16200000047683716,0.1340000033378601,,
01-13,,1.8174999952316284,,,0.17599999904632568,0.07000000029802322,0.039000000804662704,0.15549999475479126,,,0.05180000141263008
01-14,,1.903499960899353,,0.8349999785423279,0.1940000057220459,0.07000000029802322,0.039000000804662704,,,0.06300000101327896,0.05180000141263008
01-15,,,,0.8349999785423279,0.1940000057220459,0.07000000029802322,0.039000000804662704,,,0.06300000101327896,0.052000001072883606
01-16,,,,0.8349999785423279,0.1940000057220459,0.07000000029802322,,,0.1340000033378601,0.06300000101327896,0.05559999868273735
01-17,,,,0.8349999785423279,0.1940000057220459,,,0.19750000536441806,0.1340000033378601,0.06300000101327896,0.05559999868273735
01-18,,,,0.8349999785423279,,,,0.19499999284744265,0.1340000033378601,0.06300000101327896,
01-19,,1.9455000162124636,,,,,0.039000000804662704,0.19499999284744265,0.119999997317791,,
01-20,,1.8999999761581419,,,,0.07000000029802322,0.039000000804662704,0.1940000057220459,,,
01-21,,1.8825000524520876,,,0.1940000057220459,0.07000000029802322,0.039000000804662704,,,,0.059999998658895486
01-22,,,,0.8349999785423279,0.1940000057220459,0.07000000029802322,0.039000000804662704,,0.119999997317791,0.06300000101327896,0.059999998658895486
01-23,,,,0.8349999785423279,0.1940000057220459,0.07000000029802322,,0.19499999284744265,0.119999997317791,0.06300000101327896,0.058299999684095376
01-24,,,,0.8349999785423279,0.1940000057220459,,,0.22499999403953552,0.119999997317791,0.06300000101327896,0.058299999684095376
01-25,,1.7000000476837158,,0.8349999785423279,,,0.039000000804662704,0.22499999403953552,0.119999997317791,0.06300000101327896,
01-26,,,,,,0.07000000029802322,0.039000000804662704,0.22499999403953552,0.119999997317791,,
01-27,,,,,0.1940000057220459,0.07000000029802322,0.039000000804662704,0.22499999403953552,,,0.058299999684095376
01-28,,,,0.8349999785423279,0.1899999976158142,0.07000000029802322,0.11500000208616255,,,0.06300000101327896,0.058299999684095376
