,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,1.5417953729629517,,,,3.592050075531006,3.5003209114074707,3.400235176086426,,,4.12933874130249,3.818612575531006,4.692575931549072
01-03,,,2.8122777938842773,3.1037182807922363,3.5974693298339844,3.523695707321167,,,3.810490608215332,4.089091777801514,3.835850954055786,4.646298885345459
01-04,,2.509387969970703,2.826063871383667,3.0836949348449707,3.575798273086548,,,3.188777446746826,3.8554933071136475,4.081040859222412,3.896190881729126,
01-05,1.5822710990905762,2.505213737487793,2.793898820877075,3.093707799911499,,,3.375046491622925,3.1819183826446533,3.847993850708008,4.072993278503418,,
01-06,1.6448270082473755,2.505213737487793,2.807685136795044,3.1137313842773438,,3.4944779872894287,3.3624541759490967,3.1682040691375732,3.802988290786743,,,4.683320045471191
01-07,1.5822710990905762,2.5010385513305664,2.8122777938842773,,3.5974693298339844,3.4944779872894287,3.3624541759490967,3.147632122039795,,,3.9651496410369873,4.692575931549072
01-08,1.6117082834243774,2.526090383529663,,,3.6083035469055176,3.4944779872894287,3.3939368724823,3.147632122039795,,4.081040859222412,3.9910106658935547,4.711087226867676
01-09,1.6006689071655273,,,3.09871244430542,3.5974693298339844,3.5003209114074707,3.400235176086426,,3.810490608215332,4.105190753936768,3.9996302127838135,4.711087226867676
01-10,,,2.8214688301086426,3.088702440261841,3.646228313446045,3.4944779872894287,,,3.817990303039551,4.072993278503418,4.025489330291748,4.701831340789795
01-11,,2.5386159420013428,2.8352556228637695,3.1237430572509766,3.684154510498047,,,3.147632122039795,3.832993984222412,4.089091777801514,4.025489330291748,
01-12,1.5933101177215576,2.5594916343688965,2.858232021331787,3.118736982345581,,,3.3876404762268066,3.140772819519043,3.825490951538086,4.097141265869141,,
01-13,1.6190687417984009,2.5594916343688965,2.872016429901123,3.1437671184539795,,3.488633871078491,3.3876404762268066,3.0584821701049805,3.825490951538086,,,4.711087226867676
01-14,1.5233967304229736,2.5720198154449463,2.872016429901123,,3.6733195781707764,3.488633871078491,3.3687491416931152,3.0584821701049805,,,3.9996302127838135,4.748110294342041
01-15,1.5638724565505981,2.580368757247925,,,3.678736925125122,3.5003209114074707,3.3687491416931152,3.0036227703094482,,,4.025489330291748,4.775876045227051
01-16,1.5638724565505981,,,,3.6198599338531494,3.5061633586883545,3.3876404762268066,,,4.097141265869141,4.034109115600586,4.775876045227051
01-17,,,,3.138758659362793,3.598053455352783,3.5470709800720215,,,3.817990303039551,4.105190753936768,4.057518482208252,4.748110294342041
01-18,,,2.8674211502075195,3.195718765258789,3.5598928928375244,,,,3.8111979961395264,4.071197032928467,4.040178298950195,
01-19,,2.613772392272949,2.8327062129974365,3.1604342460632324,,,,2.955618381500244,3.8036515712738037,4.038822174072266,,
01-20,1.571232795715332,2.5939812660217285,2.8373355865478516,3.195718765258789,,,3.3813445568084717,2.945937156677246,3.788557767868042,,,
01-21,1.6308043003082275,2.606614828109741,2.8604793548583984,,,3.535384178161621,3.3908493518829346,2.945937156677246,,,,4.757364749908447
01-22,1.5824017524719238,2.5855581760406494,,,3.598053455352783,3.534205913543701,3.4098658561706543,3.022005796432495,,4.055008411407471,4.048848628997803,4.785131931304932
