,2016,2017,2018,2019,2020
03-09,,0.3799999952316284,0.20999999344348907,,0.05000000074505806
03-10,,0.3799999952316284,,,0.05000000074505806
03-11,,,,0.10000000149011612,0.05000000074505806
03-12,,,0.20999999344348907,0.10000000149011612,0.05000000074505806
03-13,,0.3799999952316284,0.20999999344348907,0.10000000149011612,0.05000000074505806
03-14,,0.4000000059604645,0.20999999344348907,0.10000000149011612,
03-15,,0.4000000059604645,0.20999999344348907,0.10000000149011612,
03-16,,0.4000000059604645,0.20999999344348907,,0.05000000074505806
03-17,,0.4000000059604645,,,0.05000000074505806
03-18,,,,0.10000000149011612,0.05000000074505806
03-19,,,0.20999999344348907,0.10000000149011612,0.06499999761581421
03-20,,0.4000000059604645,0.20999999344348907,0.10000000149011612,0.06499999761581421
03-21,,0.4000000059604645,0.20999999344348907,0.09000000357627869,
03-22,,0.4000000059604645,0.20999999344348907,0.05000000074505806,
03-23,,0.4000000059604645,0.20999999344348907,,0.06499999761581421
03-24,,0.4000000059604645,,,0.06499999761581421
03-25,,,,0.05000000074505806,0.06499999761581421
03-26,,,0.22499999403953552,0.05000000074505806,0.06499999761581421
03-27,,0.4000000059604645,0.22499999403953552,0.05000000074505806,0.06499999761581421
03-28,,0.4000000059604645,0.2199999988079071,0.05000000074505806,
03-29,,0.4000000059604645,0.2199999988079071,0.05000000074505806,
03-30,,0.4000000059604645,,,0.06499999761581421
03-31,,0.4000000059604645,,,0.06499999761581421
04-01,,,,0.05000000074505806,0.06499999761581421
04-02,,,0.2199999988079071,0.05000000074505806,0.06499999761581421
04-03,,0.4000000059604645,0.2199999988079071,0.05000000074505806,0.06499999761581421
04-04,,0.4000000059604645,0.2199999988079071,0.05000000074505806,
04-05,,0.4000000059604645,0.2199999988079071,0.05000000074505806,
04-06,,0.4000000059604645,0.2199999988079071,,0.06499999761581421
04-07,,0.4000000059604645,,,0.06499999761581421
04-08,,,,0.05000000074505806,0.06499999761581421
04-09,,,0.2199999988079071,0.05000000074505806,0.06499999761581421
04-10,,0.4000000059604645,0.2199999988079071,0.05000000074505806,
04-11,,0.4000000059604645,0.2199999988079071,0.05000000074505806,
04-12,,0.4000000059604645,0.20999999344348907,0.05000000074505806,
04-13,,0.4000000059604645,0.20999999344348907,,0.06499999761581421
04-14,,,,,0.06499999761581421
04-15,,,,0.05000000074505806,0.06499999761581421
04-16,,,0.20999999344348907,0.05000000074505806,0.06499999761581421
04-17,,0.4000000059604645,0.20999999344348907,0.05000000074505806,0.06499999761581421
04-18,,0.30000001192092896,0.20999999344348907,0.05000000074505806,
04-19,,0.30000001192092896,0.20999999344348907,,
04-20,,0.30000001192092896,0.20999999344348907,,0.06499999761581421
04-21,,0.30000001192092896,,,0.06499999761581421
04-22,,,,0.05000000074505806,0.06499999761581421
04-23,,,0.20999999344348907,0.05000000074505806,0.06499999761581421
04-24,,0.30000001192092896,0.20999999344348907,0.05000000074505806,0.06499999761581421
04-25,,0.30000001192092896,0.20999999344348907,0.05000000074505806,
04-26,,0.30000001192092896,0.20999999344348907,0.05000000074505806,
04-27,,0.30000001192092896,0.20999999344348907,,0.06499999761581421
04-28,,0.30000001192092896,,,0.06499999761581421
04-29,,,,0.05000000074505806,0.07999999821186066
04-30,,,0.23000000417232516,0.05000000074505806,0.07999999821186066
05-01,,0.30000001192092896,0.23000000417232516,0.05000000074505806,0.07999999821186066
05-02,,0.30000001192092896,0.23000000417232516,0.05000000074505806,
05-03,,0.30000001192092896,0.23000000417232516,0.05000000074505806,
05-04,,0.30000001192092896,0.23000000417232516,,0.07999999821186066
05-05,,0.30000001192092896,,,0.07999999821186066
05-06,,,,0.05000000074505806,0.07999999821186066
05-07,,,0.23000000417232516,0.05000000074505806,0.07999999821186066
05-08,,0.30000001192092896,0.23000000417232516,0.05000000074505806,0.07999999821186066
05-09,,0.30000001192092896,0.23000000417232516,0.05000000074505806,
05-10,,0.30000001192092896,0.23000000417232516,0.05000000074505806,
05-11,,0.4079999923706055,0.1599999964237213,,0.07999999821186066
05-12,,0.4079999923706055,,,0.07999999821186066
05-13,,,,0.05000000074505806,0.07999999821186066
05-14,,,0.1599999964237213,0.05000000074505806,0.07999999821186066
05-15,,0.4079999923706055,0.1599999964237213,0.05000000074505806,0.07999999821186066
05-16,,0.2800000011920929,0.1599999964237213,0.05000000074505806,
05-17,,0.2800000011920929,0.1599999964237213,0.05000000074505806,
05-18,,0.2800000011920929,0.1599999964237213,,0.07999999821186066
05-19,,0.2800000011920929,,,0.07999999821186066
05-20,,,,0.05000000074505806,0.07999999821186066
05-21,,,0.1599999964237213,0.05000000074505806,0.07999999821186066
05-22,,0.2800000011920929,0.1599999964237213,0.05000000074505806,0.07999999821186066
05-23,,0.2800000011920929,0.1599999964237213,0.05000000074505806,
05-24,,0.2800000011920929,0.1599999964237213,0.05000000074505806,
05-25,,0.2800000011920929,0.1599999964237213,,
05-26,,0.2800000011920929,,,0.08500000089406967
05-27,,,,,0.08500000089406967
05-28,,,,0.05000000074505806,0.08500000089406967
05-29,,,0.1599999964237213,0.05000000074505806,0.08500000089406967
05-30,,0.31200000643730164,0.1599999964237213,0.05000000074505806,
05-31,,0.30000001192092896,0.1599999964237213,0.05000000074505806,
06-01,,0.30000001192092896,0.1599999964237213,,0.08500000089406967
06-02,,0.30000001192092896,,,0.08500000089406967
06-03,,,,0.05000000074505806,0.08500000089406967
06-04,,,0.1599999964237213,0.05000000074505806,0.08500000089406967
06-05,,0.30000001192092896,0.1599999964237213,0.05000000074505806,0.08500000089406967
06-06,,0.30000001192092896,0.1599999964237213,0.05000000074505806,
06-07,,0.30000001192092896,0.1599999964237213,0.05000000074505806,
06-08,,0.30000001192092896,0.1550000011920929,,0.08500000089406967
06-09,,0.30000001192092896,,,0.08500000089406967
06-10,,,,0.05000000074505806,0.08500000089406967
06-11,,,0.1550000011920929,0.05000000074505806,0.08500000089406967
06-12,,0.30000001192092896,0.1550000011920929,0.05000000074505806,0.08500000089406967
06-13,0.6399999856948853,0.30000001192092896,0.1550000011920929,0.05000000074505806,
06-14,0.6399999856948853,0.30000001192092896,0.1550000011920929,0.05000000074505806,
06-15,0.6399999856948853,0.30000001192092896,0.15000000596046448,,0.08500000089406967
06-16,0.6399999856948853,0.30000001192092896,,,0.08500000089406967
06-17,0.6399999856948853,,,0.05000000074505806,0.08500000089406967
06-18,,,0.15000000596046448,0.05000000074505806,0.07000000029802322
06-19,,0.30000001192092896,0.1599999964237213,0.05000000074505806,0.07000000029802322
06-20,0.6399999856948853,0.30000001192092896,0.1599999964237213,0.05000000074505806,
06-21,0.6399999856948853,0.30000001192092896,0.1599999964237213,0.05000000074505806,
06-22,0.6399999856948853,0.30000001192092896,0.1599999964237213,,0.07000000029802322
06-23,0.6399999856948853,0.4079999923706055,,,0.07000000029802322
06-24,0.6399999856948853,,,0.05000000074505806,0.07000000029802322
06-25,,,0.1599999964237213,0.05000000074505806,0.07000000029802322
06-26,,0.4079999923706055,0.1599999964237213,0.05000000074505806,0.07000000029802322
06-27,0.6399999856948853,0.4079999923706055,0.1599999964237213,0.05000000074505806,
06-28,0.6399999856948853,0.4079999923706055,0.1599999964237213,0.05000000074505806,
06-29,0.6399999856948853,0.4079999923706055,0.1599999964237213,,0.07000000029802322
06-30,0.6399999856948853,0.4079999923706055,,,0.08500000089406967
07-01,0.8399999737739563,,,0.05000000074505806,0.08500000089406967
07-02,,,0.1599999964237213,0.05000000074505806,0.08500000089406967
07-03,,0.4079999923706055,0.1599999964237213,0.05000000074505806,
07-05,0.8399999737739563,0.4079999923706055,0.1599999964237213,0.05000000074505806,
07-06,0.8399999737739563,0.4079999923706055,0.1599999964237213,,0.08500000089406967
07-07,0.8399999737739563,0.4079999923706055,,,0.08500000089406967
07-08,0.8399999737739563,,,0.05000000074505806,0.08500000089406967
07-09,,,0.1599999964237213,0.05000000074505806,0.08500000089406967
07-10,,0.4079999923706055,0.1599999964237213,0.03999999910593033,0.08500000089406967
07-11,0.8399999737739563,0.4079999923706055,0.1599999964237213,0.03999999910593033,
07-12,0.8399999737739563,0.4079999923706055,0.1599999964237213,0.03999999910593033,
07-13,0.8399999737739563,0.4079999923706055,0.1599999964237213,,0.07000000029802322
07-14,0.8399999737739563,0.4079999923706055,,,0.07000000029802322
07-15,0.8399999737739563,,,0.03999999910593033,0.07000000029802322
07-16,,,0.1599999964237213,0.03999999910593033,0.07000000029802322
07-17,,0.4079999923706055,0.1599999964237213,0.03999999910593033,0.07000000029802322
07-18,0.8399999737739563,0.4079999923706055,0.1599999964237213,0.03999999910593033,
07-19,0.8399999737739563,0.4079999923706055,0.1599999964237213,0.054999999701976776,
07-20,0.8399999737739563,0.4079999923706055,0.1599999964237213,,0.07000000029802322
07-21,0.8399999737739563,0.4079999923706055,,,0.07000000029802322
07-22,0.8399999737739563,,,0.054999999701976776,0.119999997317791
07-23,,,0.1599999964237213,0.054999999701976776,0.119999997317791
07-24,,0.4079999923706055,0.1599999964237213,0.09000000357627869,0.119999997317791
07-25,0.6039999723434448,0.3799999952316284,0.1599999964237213,0.09000000357627869,
07-26,0.6039999723434448,0.3799999952316284,0.1599999964237213,0.09000000357627869,
07-27,0.8000000119209291,0.3799999952316284,0.1599999964237213,,0.119999997317791
07-28,0.6600000262260437,0.3799999952316284,,,0.119999997317791
07-29,0.699999988079071,,,0.09000000357627869,0.119999997317791
07-30,,,0.1599999964237213,0.09000000357627869,0.12999999523162842
07-31,,0.3799999952316284,0.15299999713897705,0.09000000357627869,0.12999999523162842
08-01,0.699999988079071,0.3799999952316284,0.15299999713897705,0.09000000357627869,
08-02,0.7599999904632568,0.3799999952316284,0.15299999713897705,0.09000000357627869,
08-03,0.7599999904632568,0.3799999952316284,0.15299999713897705,,0.12999999523162842
08-04,0.6359999775886536,0.3799999952316284,,,0.12999999523162842
08-05,0.8000000119209291,,,0.09000000357627869,0.12999999523162842
08-06,,,0.15299999713897705,0.09000000357627869,0.12999999523162842
08-07,,0.3799999952316284,0.15299999713897705,0.07999999821186066,0.12999999523162842
08-08,0.6179999709129333,0.3799999952316284,0.15299999713897705,0.07999999821186066,
08-09,0.6159999966621399,0.3799999952316284,0.15299999713897705,0.07999999821186066,
08-10,0.6159999966621399,0.3799999952316284,0.15299999713897705,,0.12999999523162842
08-11,0.6159999966621399,0.3799999952316284,,,0.12999999523162842
08-12,0.8000000119209291,,,0.07999999821186066,0.12999999523162842
08-13,,,0.15299999713897705,0.07999999821186066,0.12999999523162842
08-14,,0.3799999952316284,0.15299999713897705,0.07999999821186066,0.12999999523162842
08-15,0.6600000262260437,0.3799999952316284,0.15299999713897705,0.07999999821186066,
08-16,0.6600000262260437,0.6000000238418579,0.15299999713897705,0.07999999821186066,
08-17,0.8000000119209291,0.6000000238418579,0.15299999713897705,,0.12999999523162842
08-18,0.7799999713897705,0.6000000238418579,,,0.12999999523162842
08-19,0.7799999713897705,,,0.07999999821186066,0.12999999523162842
08-20,,,0.15299999713897705,0.07999999821186066,0.12999999523162842
08-21,,0.6000000238418579,0.15299999713897705,0.07999999821186066,0.12999999523162842
08-22,0.699999988079071,0.6000000238418579,0.15299999713897705,0.07999999821186066,
08-23,0.6179999709129333,0.5,0.15299999713897705,0.07999999821186066,
08-24,0.6179999709129333,0.5,0.15299999713897705,,0.12999999523162842
08-25,0.6800000071525574,0.5,,,0.12999999523162842
08-26,0.6800000071525574,,,0.059999998658895486,0.10000000149011612
08-27,,,0.15299999713897705,0.059999998658895486,0.10000000149011612
08-28,,0.3799999952316284,0.15299999713897705,0.059999998658895486,0.10000000149011612
08-29,0.5799999833106995,0.3799999952316284,0.15299999713897705,0.059999998658895486,
08-30,0.6000000238418579,0.3799999952316284,0.15299999713897705,0.059999998658895486,
08-31,0.5199999809265137,0.3799999952316284,0.15299999713897705,,0.10000000149011612
09-01,0.5,0.3799999952316284,,,0.10000000149011612
09-02,0.5,,,,0.10000000149011612
09-03,,,,0.07999999821186066,0.10000000149011612
09-04,,,0.15399999916553495,0.07999999821186066,0.10000000149011612
09-05,,0.3799999952316284,0.119999997317791,0.07999999821186066,
09-06,0.6000000238418579,0.2199999988079071,0.119999997317791,0.07999999821186066,
09-07,0.5799999833106995,0.2199999988079071,0.119999997317791,,
09-08,0.6000000238418579,0.2199999988079071,,,0.0949999988079071
09-09,0.5799999833106995,,,0.07999999821186066,0.15000000596046448
09-10,,,0.119999997317791,0.10000000149011612,0.15000000596046448
09-11,,0.2199999988079071,0.119999997317791,0.10000000149011612,0.119999997317791
09-12,0.6000000238418579,0.2199999988079071,0.119999997317791,0.10000000149011612,
09-13,0.5400000214576721,0.5740000009536743,0.119999997317791,0.10000000149011612,
09-14,0.6000000238418579,0.5,0.119999997317791,,0.119999997317791
09-15,0.6000000238418579,0.5600000023841858,,,0.15000000596046448
09-16,0.6000000238418579,,,0.10000000149011612,0.15000000596046448
09-17,,,0.119999997317791,0.10000000149011612,0.15000000596046448
09-18,,0.5600000023841858,0.119999997317791,0.10000000149011612,
09-19,0.5600000023841858,0.5600000023841858,0.119999997317791,0.10000000149011612,
09-20,0.5400000214576721,0.5600000023841858,0.119999997317791,0.10000000149011612,
09-21,0.5,0.5400000214576721,0.119999997317791,,0.15000000596046448
09-22,0.5799999833106995,0.5400000214576721,,,0.15000000596046448
09-23,0.6000000238418579,,,0.10000000149011612,0.10999999940395357
09-24,,,0.119999997317791,0.10000000149011612,0.10999999940395357
09-25,,0.5400000214576721,0.119999997317791,0.10000000149011612,0.10999999940395357
09-26,0.699999988079071,0.5400000214576721,0.119999997317791,0.10000000149011612,
09-27,0.5799999833106995,0.5400000214576721,0.119999997317791,0.10000000149011612,
09-28,0.6000000238418579,0.5400000214576721,0.119999997317791,,0.10999999940395357
09-29,0.6000000238418579,0.5400000214576721,,,0.10999999940395357
09-30,0.699999988079071,,,0.10000000149011612,0.10999999940395357
10-01,,,0.119999997317791,0.10000000149011612,0.10999999940395357
10-02,,0.5400000214576721,0.119999997317791,0.10000000149011612,0.10999999940395357
10-03,0.699999988079071,0.5400000214576721,0.119999997317791,0.10000000149011612,
10-04,0.699999988079071,0.699999988079071,0.119999997317791,0.10000000149011612,
10-05,0.699999988079071,0.4939999878406525,0.119999997317791,,0.119999997317791
10-06,0.699999988079071,0.4939999878406525,,,0.119999997317791
10-07,0.699999988079071,,,0.10000000149011612,0.119999997317791
10-08,,,0.119999997317791,0.10000000149011612,0.12999999523162842
10-09,,0.4939999878406525,0.119999997317791,0.10000000149011612,0.12999999523162842
10-10,0.699999988079071,0.4939999878406525,0.119999997317791,0.10000000149011612,
10-11,0.699999988079071,0.5,0.119999997317791,0.10000000149011612,
10-12,0.699999988079071,0.6600000262260437,0.119999997317791,,0.12999999523162842
10-13,0.699999988079071,0.6600000262260437,,,0.12999999523162842
10-14,0.699999988079071,,,0.10000000149011612,0.12999999523162842
10-15,,,0.119999997317791,0.10000000149011612,0.12999999523162842
10-16,,0.6600000262260437,0.119999997317791,0.10000000149011612,0.12999999523162842
10-17,0.6000000238418579,0.6600000262260437,0.119999997317791,0.10000000149011612,
10-18,0.6000000238418579,0.5,0.119999997317791,0.10000000149011612,
10-19,0.6000000238418579,0.5,0.119999997317791,,0.12999999523162842
10-20,0.699999988079071,0.5,,,0.12999999523162842
10-21,0.6000000238418579,,,0.10000000149011612,0.12999999523162842
10-22,,,0.119999997317791,0.10000000149011612,0.12999999523162842
10-23,,0.5,0.119999997317791,0.10000000149011612,0.12999999523162842
10-24,0.6000000238418579,0.3400000035762787,0.119999997317791,0.10000000149011612,
10-25,0.6000000238418579,0.3400000035762787,0.119999997317791,0.10000000149011612,
10-26,0.6000000238418579,0.3400000035762787,0.119999997317791,,0.12999999523162842
10-27,0.6000000238418579,0.3400000035762787,,,0.23000000417232516
10-28,0.6000000238418579,,,0.10000000149011612,0.23000000417232516
10-29,,,0.119999997317791,0.10000000149011612,0.23000000417232516
10-30,,0.6600000262260437,0.119999997317791,0.10000000149011612,0.23000000417232516
10-31,0.6000000238418579,0.6600000262260437,0.119999997317791,0.10000000149011612,
11-01,0.6000000238418579,0.20000000298023224,0.119999997317791,0.10000000149011612,
11-02,0.5199999809265137,0.6600000262260437,0.119999997317791,,0.23000000417232516
11-03,0.6000000238418579,0.6600000262260437,,,0.23000000417232516
11-04,0.6000000238418579,,,0.10000000149011612,0.23000000417232516
11-05,,,0.119999997317791,0.10000000149011612,0.23000000417232516
11-06,,0.239999994635582,0.119999997317791,0.10000000149011612,0.23000000417232516
11-07,0.6000000238418579,0.6600000262260437,0.119999997317791,0.10000000149011612,
11-08,0.6000000238418579,0.6600000262260437,0.119999997317791,0.10000000149011612,
11-09,0.6000000238418579,0.6600000262260437,0.119999997317791,,0.3400000035762787
11-10,0.6000000238418579,0.6600000262260437,,,0.3400000035762787
11-11,0.6000000238418579,,,0.10000000149011612,0.3400000035762787
11-12,,,0.119999997317791,0.10000000149011612,
11-13,,0.6600000262260437,0.119999997317791,0.10000000149011612,
11-14,0.5,0.6600000262260437,0.119999997317791,0.10000000149011612,
11-15,0.5,0.6600000262260437,0.119999997317791,0.10000000149011612,
11-16,0.6000000238418579,0.6600000262260437,0.119999997317791,,
11-17,0.6000000238418579,0.6600000262260437,,,
11-18,0.6000000238418579,,,0.10000000149011612,
11-19,,,0.119999997317791,0.10000000149011612,
11-20,,0.6000000238418579,0.125,0.10000000149011612,
11-21,0.6000000238418579,0.6000000238418579,0.125,0.10000000149011612,
11-22,0.6000000238418579,0.6000000238418579,,0.10000000149011612,
11-23,0.6000000238418579,,0.125,,
11-24,,0.6000000238418579,,,
11-25,0.6000000238418579,,,0.10000000149011612,
11-26,,,0.125,0.10000000149011612,
11-27,,0.6000000238418579,0.125,0.10000000149011612,
11-28,0.5,0.6000000238418579,0.125,,
11-29,0.5,0.6000000238418579,0.125,0.10000000149011612,
11-30,0.479999989271164,0.6000000238418579,0.125,,
12-01,0.6000000238418579,0.6000000238418579,,,
12-02,0.699999988079071,,,0.10000000149011612,
12-03,,,0.125,0.10000000149011612,
12-04,,0.6000000238418579,0.125,0.10000000149011612,
12-05,0.479999989271164,0.6000000238418579,,0.10000000149011612,
12-06,0.5,0.6000000238418579,0.125,0.10000000149011612,
12-07,0.6000000238418579,0.6000000238418579,0.125,,
12-08,0.6000000238418579,0.6000000238418579,,,
12-09,0.6000000238418579,,,0.10000000149011612,
12-10,,,0.125,0.10000000149011612,
12-11,,0.6000000238418579,0.125,0.10000000149011612,
12-12,0.6000000238418579,0.3050000071525574,0.125,0.10000000149011612,
12-13,0.6000000238418579,0.3050000071525574,0.125,0.10000000149011612,
12-14,0.6000000238418579,0.3050000071525574,0.125,,
12-15,0.6000000238418579,0.23000000417232516,,,
12-16,0.6000000238418579,,,0.10000000149011612,
12-17,,,0.125,0.10000000149011612,
12-18,,0.23000000417232516,0.125,0.10000000149011612,
12-19,0.479999989271164,0.3100000023841858,0.125,0.10000000149011612,
12-20,0.479999989271164,0.3100000023841858,0.125,0.059999998658895486,
12-21,0.479999989271164,0.3100000023841858,0.125,,
12-22,0.479999989271164,0.3100000023841858,,,
12-23,0.5,,,0.059999998658895486,
12-24,,,0.125,0.059999998658895486,
12-26,,0.3100000023841858,0.125,0.059999998658895486,
12-27,0.5,0.3100000023841858,0.125,0.059999998658895486,
12-28,0.479999989271164,0.3100000023841858,0.125,,
12-29,0.479999989271164,0.3100000023841858,,,
12-30,0.4000000059604645,,,0.059999998658895486,
12-31,,,0.125,0.059999998658895486,
