,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,2.549999952316284,1.5,0.5,,,2.5,2.4000000953674316,0.6899999976158142
01-03,,5.0,2.5,2.549999952316284,1.5,,,1.9600000381469729,2.5,2.4000000953674316,0.6600000262260437
01-04,,5.0,2.0,2.5,,,0.5,1.9600000381469729,2.5,2.4000000953674316,
01-05,,5.0,2.0,,,0.5,0.5,1.9600000381469729,2.5,,
01-06,,5.0,2.5,,1.5,0.5,0.5,1.9600000381469729,,,0.6679999828338623
01-07,,5.0,,2.5,1.5,0.5,0.5,,,2.4000000953674316,0.6600000262260437
01-08,,,,2.5,1.5,0.5,0.5,,2.5,2.4000000953674316,0.6000000238418579
01-09,,,3.0,2.5,1.5,0.5,,1.9600000381469729,2.5,2.4000000953674316,0.6299999952316284
01-10,,5.0,3.0,2.5,1.5,,,1.9600000381469729,2.5,2.4000000953674316,0.6100000143051147
01-11,,5.0,3.0,2.5,,,0.5,1.9600000381469729,2.5,2.4000000953674316,
01-12,,5.0,3.0,,,0.5,0.5,1.9600000381469729,2.5,,
01-13,,5.9000000953674325,3.0,,1.5,0.5,0.5,1.9600000381469729,,,0.5600000023841858
01-14,,10.0,,2.5,1.5,0.5,0.5,,,2.4000000953674316,0.5550000071525574
01-15,,,,2.5,1.5,0.5,0.5,,,1.0,0.5899999737739563
01-16,,,,2.5,1.5,0.5,,,2.5,1.0,0.550000011920929
01-17,,,2.5,2.5,1.5,,,1.9600000381469729,2.5,1.0,0.5400000214576721
01-18,,10.0,2.0,2.5,,,,1.9600000381469729,2.5,1.0,
01-19,,10.0,1.7999999523162842,,,,0.5,1.9600000381469729,2.5,,
01-20,,10.0,1.7999999523162842,,,0.5,0.5,1.9600000381469729,,,
01-21,,10.0,,,1.5,0.5,0.5,,,,0.3799999952316284
01-22,,,,2.5,1.5,0.5,0.5,,2.5,1.0,0.3899999856948853
01-23,,,1.0,2.5,1.5,0.5,,1.9600000381469729,2.5,1.0,0.3050000071525574
01-24,,14.0,5.0,2.5,1.5,,,1.9600000381469729,2.5,1.0,0.30000001192092896
01-25,,14.0,5.0,2.5,,,0.5,1.9600000381469729,2.5,1.0,
01-26,,12.0,5.0,,,0.5,0.5,1.9600000381469729,2.5,,
01-27,,12.0,5.0,,1.5,0.5,0.5,1.9600000381469729,,,0.2899999916553497
01-28,,12.0,,2.5,1.5,0.5,0.5,,,1.0,0.2879999876022339
01-29,,,,2.5,1.5,0.5,0.5,,2.5,1.0,0.2849999964237213
01-30,,,5.099999904632568,2.5,1.5,0.5,,1.9600000381469729,2.5,1.0,0.2899999916553497
01-31,,12.0,5.099999904632568,2.5,1.5,,,1.9600000381469729,2.5,1.0,0.25
02-01,,12.0,4.900000095367432,2.5,,,0.5,1.9600000381469729,2.5,1.0,
02-02,,12.0,4.900000095367432,,,0.5,0.5,1.9600000381469729,2.5,,
02-03,,12.0,4.900000095367432,,1.350000023841858,0.5,0.5,1.9600000381469729,,,0.2899999916553497
02-04,,12.0,,2.5,1.350000023841858,0.5,0.5,,,1.0,0.2460000067949295
02-05,,,,2.5,1.350000023841858,0.5,0.5,,2.5,1.0,0.30000001192092896
02-06,,,4.900000095367432,2.5,1.350000023841858,0.5,,1.9600000381469729,2.5,1.0,0.2899999916553497
02-07,,7.0,4.900000095367432,2.5,1.350000023841858,,,1.9600000381469729,2.5,1.0,0.3199999928474426
02-08,,7.0,4.900000095367432,2.5,,,0.5,1.9600000381469729,2.5,1.0,
02-09,,7.0,4.900000095367432,,,0.5,0.5,1.9600000381469729,2.5,,
02-10,,7.0,3.0,,1.350000023841858,0.5,0.5,1.9600000381469729,,,0.3199999928474426
02-11,,7.0,,2.5,1.350000023841858,0.5,0.5,,,1.0,0.3199999928474426
02-12,,,,2.5,1.350000023841858,0.5,0.5,,2.5,1.0,0.3499999940395355
02-13,,,3.0,2.5,1.350000023841858,0.5,,1.9600000381469729,2.5,1.0,0.3400000035762787
