,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,20.0,,,,42.20000076293945,98.80000305175781,25.799999237060547,,,0.38999998569488525,0.08699999749660492,0.039000000804662704
01-03,,,21.5,13.699999809265137,44.79999923706055,101.0999984741211,,,4.900000095367432,0.36000001430511475,0.07959999889135361,0.048500001430511475
01-04,,11.5,21.700000762939453,13.800000190734863,48.29999923706055,,,14.800000190734863,5.199999809265137,0.4000000059604645,0.11999999731779099,
01-05,22.100000381469727,10.699999809265137,21.899999618530273,13.0,,,27.0,14.100000381469727,5.099999904632568,0.38999998569488525,,
01-06,24.5,12.0,24.700000762939453,13.800000190734863,,102.5999984741211,26.0,15.0,5.599999904632568,,,0.038100000470876694
01-07,25.100000381469727,12.0,26.700000762939453,,52.5,98.5,27.5,14.899999618530273,,,0.09000000357627869,0.038100000470876694
01-08,21.0,11.399999618530273,,,53.5,96.19999694824219,26.899999618530273,14.5,,0.38999998569488525,0.09000000357627869,0.04699999839067459
01-09,22.600000381469727,,,12.100000381469727,51.20000076293945,93.9000015258789,26.5,,5.5,0.41999998688697815,0.09300000220537186,0.04610000178217888
01-10,,,26.399999618530273,11.0,51.5,95.5999984741211,,,5.699999809265137,0.41999998688697815,0.10000000149011612,0.052000001072883606
01-11,,11.699999809265137,22.5,12.899999618530273,53.099998474121094,,,15.100000381469727,5.699999809265137,0.41999998688697815,0.10000000149011612,
01-12,22.5,12.0,23.100000381469727,12.899999618530273,,,26.299999237060547,15.199999809265137,5.599999904632568,0.4099999964237213,,
01-13,23.100000381469727,11.100000381469727,21.5,13.300000190734863,,91.5999984741211,24.700000762939453,14.100000381469727,5.699999809265137,,,0.05000000074505806
01-14,26.0,11.699999809265137,22.100000381469727,,54.400001525878906,90.19999694824219,23.0,14.600000381469727,,,0.09300000220537186,0.04749999940395355
01-15,26.0,11.699999809265137,,,53.20000076293945,87.5,22.299999237060547,15.199999809265137,,,0.10999999940395355,0.04500000178813934
01-16,27.899999618530273,,,,53.0,87.30000305175781,23.5,,,0.4099999964237213,0.0949999988079071,0.04574999958276749
01-17,,,,13.100000381469727,53.29999923706055,86.4000015258789,,,5.800000190734863,0.4099999964237213,0.10999999940395355,0.05274999886751175
01-18,,,22.200000762939453,13.5,54.79999923706055,,,,6.599999904632568,0.41999998688697815,0.09309999644756317,
01-19,,12.0,20.600000381469727,13.0,,,,14.399999618530273,6.5,0.4099999964237213,,
01-20,27.899999618530273,11.600000381469727,21.399999618530273,14.199999809265137,,,22.399999618530273,13.600000381469727,6.699999809265137,,,
01-21,30.899999618530273,11.0,21.100000381469727,,,85.69999694824219,22.600000381469727,14.199999809265137,,,,0.05000000074505806
01-22,32.400001525878906,11.5,,,54.099998474121094,85.69999694824219,21.299999237060547,14.399999618530273,,0.4000000059604645,0.09099999815225601,0.04500000178813934
01-23,24.0,,,12.5,52.70000076293945,85.4000015258789,19.799999237060547,,6.400000095367432,0.4099999964237213,0.10499999672174454,0.04899999871850014
01-24,,,22.0,16.100000381469727,53.900001525878906,83.80000305175781,,,6.5,0.41999998688697815,0.10499999672174454,0.04500000178813934
01-25,,10.899999618530273,22.100000381469727,18.0,55.0,,,14.100000381469727,6.800000190734863,0.4099999964237213,0.07500000298023224,
01-26,24.0,10.800000190734863,22.0,17.399999618530273,,,16.700000762939453,13.199999809265137,6.599999904632568,0.4099999964237213,,
01-27,26.200000762939453,11.199999809265137,21.799999237060547,17.0,,82.5,17.899999618530273,13.899999618530273,6.5,,,0.05000000074505806
01-28,24.200000762939453,11.199999809265137,21.799999237060547,,53.79999923706055,76.69999694824219,17.0,13.0,,,0.09000000357627869,0.045499999076128006
01-29,26.0,11.0,,,53.599998474121094,65.9000015258789,17.600000381469727,13.199999809265137,,0.4000000059604645,0.0925000011920929,0.04410000145435333
01-30,26.0,,,16.700000762939453,52.79999923706055,66.5999984741211,16.899999618530273,,6.099999904632568,0.4000000059604645,0.09000000357627869,0.04410000145435333
01-31,,,21.5,18.100000381469727,56.0,66.9000015258789,,,6.300000190734863,0.3700000047683716,0.09000000357627869,0.04309999942779541
02-01,,10.399999618530273,21.299999237060547,17.200000762939453,59.099998474121094,,,10.100000381469727,6.599999904632568,0.4099999964237213,0.09000000357627869,
02-02,26.100000381469727,11.0,22.0,18.0,,,17.700000762939453,9.5,6.300000190734863,0.3799999952316284,,
02-03,26.100000381469727,11.0,21.700000762939453,18.299999237060547,,62.900001525878906,18.899999618530273,8.5,6.0,,,0.04100000113248825
02-04,24.0,11.0,21.899999618530273,,56.29999923706055,62.0,19.399999618530273,8.699999809265137,,,0.09759999811649323,0.04100000113248825
02-05,23.0,10.600000381469727,,,53.0,64.19999694824219,20.0,8.5,,0.3700000047683716,0.09759999811649323,0.05000000074505806
02-06,23.0,,,18.5,53.099998474121094,62.0,20.700000762939453,,6.0,0.36000001430511475,0.09759999811649323,0.04554999992251396
