,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,21.450000762939453,,,,30.0,40.0,28.5,,,63.0099983215332,72.31999969482422,80.80000305175781
01-03,,,23.0,23.0,30.0,40.0,,,52.5,63.0099983215332,72.31999969482422,80.80000305175781
01-04,,17.25,23.0,23.0,30.0,,,52.099998474121094,52.5,63.0099983215332,72.31999969482422,
01-05,21.450000762939453,17.25,23.0,23.0,,,28.5,52.099998474121094,52.5,63.0099983215332,,
01-06,21.450000762939453,17.25,23.0,23.0,,40.0,28.5,52.099998474121094,53.0,,,80.80000305175781
01-07,21.450000762939453,17.25,23.0,,30.0,40.0,28.5,52.099998474121094,,,72.31999969482422,80.80000305175781
01-08,21.450000762939453,17.25,,,30.0,40.0,28.5,52.099998474121094,,63.0099983215332,72.31999969482422,80.80000305175781
01-09,21.450000762939453,,,23.0,27.0,40.0,28.5,,53.0,62.0,72.31999969482422,80.80000305175781
01-10,,,23.0,23.0,27.0,40.0,,,53.0,62.0,72.31999969482422,80.80000305175781
01-11,,17.25,23.0,23.0,27.0,,,52.099998474121094,53.0,62.0,72.31999969482422,
01-12,21.049999237060547,17.25,23.0,23.0,,,28.5,52.099998474121094,53.0,62.0,,
01-13,20.510000228881836,17.25,23.0,23.0,,40.0,28.5,56.0,53.0,,,80.80000305175781
01-14,20.510000228881836,17.25,23.0,,25.540000915527344,40.0,28.5,56.0,,,72.31999969482422,80.80000305175781
01-15,20.510000228881836,17.25,,,25.540000915527344,40.0,28.5,56.0,,,72.31999969482422,80.80000305175781
01-16,20.5,,,,25.540000915527344,40.0,28.5,,,62.0,72.31999969482422,80.80000305175781
01-17,,,,23.0,25.540000915527344,40.0,,,54.0099983215332,62.0,72.31999969482422,80.80000305175781
01-18,,,23.0,23.0,26.43000030517578,,,,55.0,62.0,72.31999969482422,
01-19,,17.25,23.0,23.0,,,,51.040000915527344,55.0,62.0,,
01-20,20.5,17.25,23.0,23.0,,,28.5,51.650001525878906,55.0,,,
01-21,20.5,17.25,23.0,,,40.0,28.5,51.650001525878906,,,,80.80000305175781
01-22,21.0,17.25,,,26.43000030517578,40.0,28.5,51.650001525878906,,62.0,72.31999969482422,80.80000305175781
01-23,21.0,,,23.0,26.43000030517578,40.0,28.5,,55.0,62.0,72.31999969482422,80.80000305175781
01-24,,,23.0,23.0,26.43000030517578,40.0,,,56.25,62.0,72.31999969482422,80.80000305175781
01-25,,17.25,23.0,23.0,26.43000030517578,,,51.06999969482422,56.25,62.0,72.31999969482422,
01-26,21.0,17.25,23.0,23.0,,,28.5,51.06999969482422,56.25,62.0,,
01-27,21.0,17.25,23.0,23.0,,40.0,28.5,51.06999969482422,56.25,,,80.80000305175781
01-28,21.0,17.25,23.0,,26.43000030517578,40.0,28.5,51.06999969482422,,,72.31999969482422,80.80000305175781
01-29,21.0,17.25,,,26.43000030517578,40.0,28.5,51.06999969482422,,62.0,72.31999969482422,80.80000305175781
01-30,21.0,,,23.0,26.43000030517578,40.0,28.5,,56.25,62.0,72.31999969482422,82.80000305175781
01-31,,,23.0,23.0,26.43000030517578,40.0,,,56.25,62.0,72.31999969482422,82.80000305175781
02-01,,17.25,23.0,23.0,26.43000030517578,,,51.06999969482422,56.5099983215332,62.0,72.31999969482422,
02-02,21.0,17.25,23.0,23.0,,,28.5,48.83000183105469,61.0,62.0,,
02-03,20.200000762939453,17.25,23.0,23.0,,40.0,28.5,52.0,61.0,,,82.80000305175781
02-04,20.200000762939453,17.25,23.0,,30.0,40.0,28.5,52.0,,,72.31999969482422,82.80000305175781
02-05,20.200000762939453,17.25,,,30.0,40.0,28.5,52.0,,62.0,72.31999969482422,82.80000305175781
02-06,20.200000762939453,,,23.0,30.0,40.0,28.5,,61.0,62.0,72.31999969482422,82.80000305175781
02-07,,,23.0,23.0,30.0,40.0,,,61.0,62.0,72.31999969482422,82.80000305175781
02-08,,17.25,23.0,23.0,30.0,,,52.0,61.0,62.0,72.31999969482422,
02-09,20.200000762939453,21.0,23.0,23.0,,,28.5,52.0,61.0,62.0,,
02-10,20.200000762939453,21.0,23.0,23.0,,40.0,28.5,52.0,61.0,,,82.80000305175781
02-11,20.200000762939453,21.0,23.0,,30.0,40.0,28.5,52.0,,,72.31999969482422,82.80000305175781
02-12,20.200000762939453,21.0,,,30.0,40.0,28.5,52.0,,62.0,72.31999969482422,82.80000305175781
02-13,20.200000762939453,,,23.0,30.0,40.0,28.5,,61.0,70.0,72.31999969482422,92.0
02-14,,,23.0,23.0,30.0,40.0,,,61.0,70.0,72.31999969482422,92.0
02-15,,,23.0,23.0,30.0,,,,60.5,70.0,72.31999969482422,
02-16,,21.0,23.0,23.0,,,,52.0,60.5,70.0,,
02-17,17.0,21.0,23.0,23.0,,,28.5,52.0,60.5,,,
02-18,17.0,21.0,23.0,,,40.0,28.5,52.0,,,,92.0
02-19,17.0,25.0,,,30.0,40.0,28.5,53.5,,,72.31999969482422,92.0
02-20,17.0,,,,30.0,40.0,28.5,,,70.0,72.31999969482422,92.0
02-21,,,,23.0,30.0,40.0,,,60.5,70.0,72.31999969482422,92.0
02-22,,25.0,23.0,23.0,30.0,,,53.5,60.5,70.0,72.31999969482422,
02-23,17.0,24.989999771118164,23.0,23.0,,,28.5,53.5,60.5,70.0,,
02-24,17.0,24.989999771118164,23.0,23.0,,40.0,28.5,53.5,60.5,,,92.0
02-25,17.0,24.989999771118164,23.0,,30.0,40.0,28.5,53.5,,,72.31999969482422,92.0
02-26,17.0,24.989999771118164,,,30.0,40.0,28.5,53.5,,70.0,72.31999969482422,92.0
02-27,17.0,,,23.0,30.0,40.0,28.5,,60.5,70.0,72.31999969482422,92.0
02-28,,,23.0,23.0,30.0,40.0,,,60.5,70.0,72.31999969482422,92.0
02-29,,,,23.0,,,,53.5,,,,
03-01,,24.989999771118164,23.0,23.0,30.0,,,53.5,60.5,70.0,72.31999969482422,
03-02,17.0,24.989999771118164,23.0,23.0,,,28.5,53.5,60.5,70.0,,92.0
03-03,17.0,24.989999771118164,23.0,,,40.0,28.5,53.5,60.5,,,92.0
03-04,17.0,24.989999771118164,23.0,,30.0,40.0,28.5,53.5,,,72.31999969482422,92.0
03-05,17.5,24.989999771118164,,23.0,30.0,40.0,28.5,,,70.0,72.31999969482422,92.0
03-06,17.5,,,23.0,26.0,40.0,28.5,,60.5,70.0,72.31999969482422,92.0
03-07,,,23.0,23.0,26.0,40.0,,53.5,60.5,70.0,72.31999969482422,
03-08,,24.989999771118164,23.0,23.0,26.0,,,54.0,60.5,70.0,72.31999969482422,
03-09,17.5,24.989999771118164,23.0,23.0,,,28.5,56.0,60.5,70.0,,86.0
03-10,17.0,24.989999771118164,23.0,,,40.0,28.5,56.0,60.5,,,86.0
03-11,17.0,24.989999771118164,23.0,,26.0,40.0,28.5,56.0,,,72.31999969482422,86.0
