,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,51.900001525878906,,,,21.729999542236328,28.389999389648438,34.08000183105469,,,35.650001525878906,47.97999954223633,58.93000030517578
01-03,,,32.0,14.300000190734863,21.979999542236328,28.280000686645508,,,43.720001220703125,35.63999938964844,47.58000183105469,58.400001525878906
01-04,,23.899999618530273,31.200000762939453,14.699999809265137,21.959999084472656,,,27.899999618530273,44.279998779296875,36.4900016784668,48.81999969482422,
01-05,52.0,22.799999237060547,32.0,14.699999809265137,,,33.13999938964844,27.90999984741211,44.060001373291016,36.31999969482422,,
01-06,55.20000076293945,22.899999618530273,31.299999237060547,14.899999618530273,,27.950000762939453,32.310001373291016,27.5,44.22999954223633,,,58.209999084472656
01-07,53.099998474121094,24.0,31.899999618530273,,21.989999771118164,27.93000030517578,32.54999923706055,26.309999465942383,,,48.61000061035156,57.650001525878906
01-08,55.099998474121094,22.399999618530273,,,21.899999618530273,27.950000762939453,32.79999923706055,25.84000015258789,,35.810001373291016,48.40999984741211,58.439998626708984
01-09,51.79999923706055,,,15.0,21.700000762939453,28.15999984741211,32.29999923706055,,43.66999816894531,36.20000076293945,49.38999938964844,59.97999954223633
01-10,,,31.600000381469727,15.199999809265137,21.84000015258789,28.739999771118164,,,44.40999984741211,36.869998931884766,48.59000015258789,59.720001220703125
01-11,,22.600000381469727,32.0,15.399999618530273,21.770000457763672,,,25.43000030517578,44.95000076293945,38.040000915527344,48.650001525878906,
01-12,50.70000076293945,22.0,32.599998474121094,15.300000190734863,,,31.989999771118164,25.1200008392334,44.349998474121094,38.630001068115234,,
01-13,51.5,21.600000381469727,32.099998474121094,15.0,,28.600000381469727,31.899999618530273,24.360000610351562,44.400001525878906,,,59.900001525878906
01-14,50.0,22.399999618530273,33.0,,21.989999771118164,28.75,31.579999923706055,24.729999542236328,,,49.25,59.63999938964844
01-15,48.900001525878906,21.600000381469727,,,22.100000381469727,28.0,31.100000381469727,24.139999389648438,,,49.619998931884766,60.09000015258789
01-16,49.400001525878906,,,,22.06999969482422,27.65999984741211,31.020000457763672,,,38.25,50.77000045776367,60.900001525878906
01-17,,,,14.600000381469727,22.34000015258789,27.389999389648438,,,43.060001373291016,38.4900016784668,50.900001525878906,61.38999938964844
01-18,,,32.20000076293945,15.300000190734863,22.489999771118164,,,,43.599998474121094,38.04999923706055,51.619998931884766,
01-19,,21.799999237060547,31.700000762939453,15.800000190734863,,,,23.639999389648438,43.709999084472656,38.650001525878906,,
01-20,44.5,21.100000381469727,31.299999237060547,15.899999618530273,,,30.709999084472656,23.079999923706055,44.43000030517578,,,
