,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,20.280519485473633,18.69301986694336,20.540000915527344,,,50.14658737182617,35.787017822265625,36.89863586425781
01-03,,23.889667510986328,22.58258819580078,20.479652404785156,18.69301986694336,,,28.738039016723633,50.353843688964844,35.787017822265625,37.03602981567383
01-04,,23.889667510986328,22.58258819580078,20.248655319213867,,,26.971294403076172,28.738039016723633,51.80462646484375,35.787017822265625,
01-05,,26.292682647705078,22.686140060424805,,,20.22193717956543,26.971294403076172,29.27233123779297,52.16506576538086,,
01-06,,26.292682647705078,22.686140060424805,,18.69301986694336,20.22193717956543,26.971294403076172,29.27233123779297,,,37.03602981567383
01-07,,26.292682647705078,,20.248655319213867,18.69301986694336,20.22193717956543,26.971294403076172,,,35.81502914428711,37.03602981567383
01-08,,,,18.735187530517578,18.69301986694336,20.22193717956543,26.971294403076172,,52.38133239746094,37.645477294921875,37.03602981567383
01-09,,,22.096683502197266,18.735187530517578,18.69301986694336,20.22193717956543,,29.27233123779297,52.53451919555664,37.645477294921875,36.820133209228516
01-10,,26.292682647705078,22.096683502197266,19.57954216003418,18.69301986694336,,,29.27233123779297,52.498470306396484,37.72952651977539,36.820133209228516
01-11,,26.292682647705078,21.825851440429688,19.57954216003418,,,26.971294403076172,29.27233123779297,51.99385452270508,37.50539016723633,
01-12,,26.292682647705078,21.626707077026367,,,20.22193717956543,24.853214263916016,29.27233123779297,53.00309753417969,,
01-13,,26.292682647705078,21.626707077026367,,18.586761474609375,20.22193717956543,25.075273513793945,29.27233123779297,,,36.820133209228516
01-14,,26.292682647705078,,19.866302490234375,18.41511344909668,20.22193717956543,25.075273513793945,,,37.869606018066406,36.437408447265625
01-15,,,,19.659198760986328,18.41511344909668,20.22193717956543,23.87104606628418,,,37.561424255371094,36.437408447265625
01-16,,,,19.659198760986328,18.41511344909668,20.22193717956543,,,53.00309753417969,38.532676696777344,36.437408447265625
01-17,,,21.626707077026367,19.069740295410156,18.41511344909668,,,29.517587661743164,52.61561965942383,39.17707061767578,36.643489837646484
01-18,,26.292682647705078,22.44717025756836,19.069740295410156,,,,29.517587661743164,49.68701934814453,38.86887741088867,
01-19,,26.292682647705078,23.06052589416504,,,,23.87104606628418,29.517587661743164,48.86701202392578,,
01-20,16.635404586791992,26.292682647705078,23.06052589416504,,,20.22193717956543,23.87104606628418,29.517587661743164,,,
01-21,16.635404586791992,26.292682647705078,,,18.41511344909668,20.548368453979492,23.87104606628418,,,,36.054683685302734
01-22,16.635404586791992,,,18.51214599609375,18.41511344909668,20.581850051879883,23.87104606628418,,49.416690826416016,39.22376251220703,36.054683685302734
01-23,,,23.753536224365234,18.01827621459961,18.41511344909668,20.891536712646484,,29.517587661743164,50.0384521484375,39.662696838378906,36.054683685302734
01-24,,26.292682647705078,23.753536224365234,18.042171478271484,18.41511344909668,,,29.87670135498047,50.0384521484375,39.970882415771484,36.054683685302734
01-25,16.2963809967041,26.292682647705078,23.33932113647461,18.042171478271484,,,23.87104606628418,30.314647674560547,49.9393310546875,39.67203140258789,
01-26,16.52753257751465,26.292682647705078,23.33932113647461,,,21.184486389160156,23.87104606628418,31.462064743041992,50.77735900878906,,
01-27,16.758684158325195,26.292682647705078,22.77376365661621,,17.973739624023438,21.569507598876953,23.87104606628418,30.6562442779541,,,36.14300537109375
01-28,16.180795669555664,26.292682647705078,,17.94658660888672,17.973739624023438,21.71179962158203,23.87104606628418,,,38.99028778076172,36.14300537109375
