,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,31.01000022888184,34.0,37.0,,,61.0,61.0,61.0
01-03,,34.0,45.0,31.01000022888184,34.0,,,60.0,61.0,61.0,61.0
01-04,,34.0,45.0,31.01000022888184,,,59.0,60.0,61.0,61.0,
01-05,,34.0,45.0,,,37.0,59.0,60.0,61.0,,
01-06,,34.0,45.0,,34.0,37.0,59.0,60.0,,,61.0
01-07,,34.0,,31.01000022888184,34.0,37.0,59.0,,,61.0,61.0
01-08,,,,31.01000022888184,35.0,37.0,59.0,,61.0,61.0,61.0
01-09,,,45.0,31.01000022888184,35.0,37.0,,60.0,61.0,61.0,61.0
01-10,,34.0,45.0,31.01000022888184,35.0,,,60.0,61.0,61.0,61.0
01-11,,34.0,45.0,31.01000022888184,,,59.0,60.0,61.0,61.0,
01-12,,34.0,45.0,,,37.0,59.0,60.0,61.0,,
01-13,,34.0,45.0,,35.0,37.0,59.0,60.0,,,61.0
01-14,,34.0,,31.01000022888184,35.0,37.0,59.0,,,61.0,61.0
01-15,,,,31.01000022888184,35.0,37.0,59.0,,,61.0,61.0
01-16,,,,31.01000022888184,35.0,37.0,,,61.0,61.0,61.0
01-17,,,45.0,31.01000022888184,35.0,,,60.0,61.0,61.0,61.0
01-18,,34.0,45.0,31.01000022888184,,,,65.0,61.0,61.0,
01-19,,34.0,45.0,,,,59.0,65.0,61.0,,
01-20,,34.0,45.0,,,37.0,59.0,65.0,,,
01-21,,34.0,,,35.0,37.0,59.0,,,,61.0
01-22,,,,31.01000022888184,35.0,37.0,59.0,,61.0,61.0,61.0
01-23,,,45.0,31.01000022888184,35.0,37.0,,65.0,61.0,61.0,61.0
01-24,,34.0,45.0,31.01000022888184,35.0,,,65.0,61.0,61.0,61.0
01-25,,34.0,45.0,31.01000022888184,,,59.0,65.0,61.0,61.0,
01-26,,34.0,45.0,,,37.0,59.0,65.0,61.0,,
01-27,,34.0,45.0,,35.0,37.0,59.0,65.0,,,61.0
01-28,,34.0,,31.01000022888184,35.0,37.0,59.0,,,61.0,61.0
01-29,,,,31.01000022888184,35.0,37.0,59.0,,61.0,61.0,61.0
01-30,,,45.0,31.01000022888184,35.0,37.0,,65.0,61.0,61.0,61.0
01-31,,34.0,45.0,31.01000022888184,35.0,,,65.0,61.0,61.0,61.0
02-01,,34.0,45.0,31.01000022888184,,,59.0,65.0,61.0,61.0,
02-02,,34.0,45.0,,,37.0,59.0,65.0,61.0,,
02-03,,34.0,45.0,,35.0,37.0,59.0,65.0,,,61.0
02-04,,34.0,,31.01000022888184,35.0,37.0,59.0,,,61.0,61.0
02-05,,,,31.01000022888184,35.0,37.0,59.0,,61.0,61.0,61.0
02-06,,,45.0,31.01000022888184,35.0,37.0,,65.0,61.0,61.0,61.0
02-07,,34.0,45.0,31.01000022888184,35.0,,,65.0,61.0,61.0,61.0
02-08,,34.0,45.0,31.01000022888184,,,59.0,65.0,61.0,61.0,
02-09,,34.0,45.0,,,37.0,59.0,65.0,61.0,,
02-10,,34.0,45.0,,35.0,37.0,59.0,65.0,,,61.0
02-11,,34.0,,31.01000022888184,36.0,37.0,59.0,,,61.0,61.0
02-12,,,,31.01000022888184,36.0,37.0,59.0,,61.0,61.0,61.0
02-13,,,45.0,31.01000022888184,36.0,37.0,,65.0,61.0,61.0,61.0
02-14,,34.0,45.0,31.01000022888184,36.0,,,65.0,61.0,61.0,61.0
02-15,,34.0,45.0,31.01000022888184,,,,65.0,61.0,61.0,
02-16,,41.0,45.0,,,,58.0,65.0,61.0,,
02-17,,41.0,45.0,,,37.0,58.0,65.0,,,
02-18,,41.0,,,36.0,37.0,58.0,,,,61.0
02-19,,,,31.01000022888184,36.0,37.0,58.0,,,61.0,61.0
02-20,,,,31.01000022888184,36.0,37.0,,,61.0,61.0,61.0
02-21,,,45.0,31.01000022888184,36.0,,,65.0,61.0,61.0,61.0
02-22,,41.0,45.0,31.01000022888184,,,58.0,65.0,61.0,61.0,
02-23,,41.0,45.0,,,37.0,58.0,65.0,61.0,,
02-24,,41.0,45.0,,36.0,37.0,58.0,65.0,,,61.0
02-25,,41.0,,31.01000022888184,36.0,37.0,58.0,,,61.0,61.0
02-26,,,,31.01000022888184,36.0,37.0,58.0,,61.0,61.0,61.0
02-27,,,45.0,31.01000022888184,36.0,37.0,,65.0,61.0,61.0,61.0
02-28,,41.0,45.0,31.01000022888184,36.0,,,65.0,61.0,61.0,61.0
02-29,,,45.0,,,,58.0,,,,
03-01,,41.0,45.0,31.01000022888184,,,58.0,65.0,61.0,61.0,
03-02,,41.0,45.0,,,37.0,58.0,65.0,61.0,,61.0
03-03,,41.0,,,36.0,37.0,58.0,65.0,,,61.0
03-04,,41.0,,31.01000022888184,36.0,37.0,58.0,,,61.0,61.0
03-05,,,45.0,31.01000022888184,36.0,37.0,,,61.0,61.0,61.0
03-06,,,45.0,31.01000022888184,36.0,37.0,,65.0,61.0,61.0,61.0
03-07,,41.0,45.0,31.01000022888184,36.0,,58.0,65.0,61.0,61.0,
03-08,,41.0,45.0,31.01000022888184,,,58.0,65.0,61.0,61.0,
03-09,,41.0,45.0,,,37.0,58.0,65.0,61.0,,61.0
03-10,,41.0,,,36.0,37.0,58.0,65.0,,,61.0
03-11,,41.0,,31.01000022888184,36.0,37.0,58.0,,,61.0,61.0
03-12,,,45.0,31.01000022888184,36.0,37.0,,,61.0,61.0,61.0
03-13,,,45.0,31.01000022888184,36.0,37.0,,65.0,61.0,61.0,61.0
03-14,,41.0,45.0,31.01000022888184,36.0,,59.0,61.0,61.0,61.0,
03-15,,41.0,45.0,31.01000022888184,,,59.0,61.0,61.0,61.0,
03-16,,41.0,45.0,,,37.0,59.0,61.0,61.0,,61.0
03-17,,41.0,,,36.0,37.0,59.0,61.0,,,61.0
03-18,,41.0,,31.01000022888184,36.0,37.0,59.0,,,61.0,61.0
03-19,,,45.0,31.01000022888184,36.0,37.0,,,61.0,61.0,61.0
03-20,,,45.0,31.01000022888184,36.0,37.0,,61.0,61.0,61.0,61.0
03-21,,41.0,45.0,31.01000022888184,36.0,,59.0,61.0,61.0,61.0,
03-22,,41.0,45.0,31.01000022888184,,,59.0,61.0,61.0,61.0,
03-23,,41.0,45.0,,,37.0,59.0,61.0,61.0,,61.0
03-24,,41.0,,,36.0,37.0,59.0,61.0,,,61.0
03-25,,41.0,,31.01000022888184,36.0,37.0,,,,61.0,61.0
03-26,,,45.0,31.01000022888184,36.0,37.0,,,61.0,61.0,61.0
03-27,,,45.0,31.01000022888184,36.0,37.0,,61.0,61.0,61.0,61.0
03-28,,41.0,45.0,31.01000022888184,36.0,,59.0,61.0,61.0,61.0,
03-29,,41.0,45.0,,,,59.0,61.0,61.0,61.0,
03-30,,41.0,45.0,,,37.0,59.0,61.0,,,61.0
03-31,,41.0,,,36.0,37.0,59.0,61.0,,,61.0
04-01,,41.0,,31.01000022888184,36.0,37.0,59.0,,,61.0,61.0
04-02,,,45.0,31.01000022888184,36.0,37.0,,,61.0,61.0,61.0
04-03,,,45.0,31.01000022888184,36.0,,,61.0,61.0,61.0,61.0
04-04,,41.0,45.0,31.01000022888184,36.0,,59.0,61.0,61.0,61.0,
04-05,,41.0,45.0,31.01000022888184,,,59.0,61.0,61.0,61.0,
04-06,,41.0,,,,37.0,59.0,61.0,61.0,,61.0
04-07,,41.0,,,36.0,37.0,59.0,61.0,,,61.0
04-08,,41.0,,31.01000022888184,36.0,37.0,59.0,,,61.0,61.0
04-09,,,45.0,31.01000022888184,36.0,37.0,,,61.0,61.0,61.0
04-10,,,45.0,31.01000022888184,36.0,37.0,,61.0,61.0,61.0,
04-11,,41.0,45.0,31.01000022888184,36.0,,59.0,61.0,61.0,61.0,
04-12,,41.0,45.0,31.01000022888184,,,59.0,61.0,61.0,61.0,
04-13,,41.0,45.0,,,37.0,59.0,61.0,61.0,,61.0
04-14,,41.0,,,36.0,47.0,59.0,,,,61.0
04-15,,41.0,,31.01000022888184,36.0,47.0,59.0,,,61.0,61.0
04-16,,,45.0,31.01000022888184,36.0,47.0,,,61.0,61.0,61.0
04-17,,,45.0,31.01000022888184,36.0,47.0,,61.0,61.0,61.0,61.0
04-18,,41.0,45.0,31.01000022888184,,,59.0,61.0,61.0,61.0,
04-19,,41.0,45.0,31.01000022888184,,,59.0,61.0,61.0,,
04-20,,41.0,45.0,,,47.0,59.0,61.0,61.0,,61.0
04-21,,41.0,,,36.0,47.0,59.0,61.0,,,61.0
04-22,,,,31.01000022888184,36.0,47.0,59.0,,,61.0,61.0
04-23,,,45.0,31.01000022888184,36.0,47.0,,,61.0,61.0,61.0
04-24,,,45.0,31.01000022888184,36.0,47.0,,61.0,61.0,61.0,61.0
04-25,,41.0,45.0,31.01000022888184,36.0,,59.0,61.0,61.0,61.0,
04-26,,41.0,45.0,31.01000022888184,,,59.0,61.0,61.0,61.0,
04-27,,25.0,45.0,,,47.0,59.0,61.0,61.0,,61.0
