,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,21.229999542236328,25.739999771118164,22.75,,,23.209999084472656,12.65999984741211,4.980000019073486
01-03,,42.869998931884766,16.219999313354492,21.260000228881836,26.139999389648438,,,25.729999542236328,22.190000534057617,12.329999923706055,4.849999904632568
01-04,,41.75,15.319999694824219,21.3700008392334,,,8.979999542236328,25.549999237060547,22.469999313354492,13.029999732971191,
01-05,,42.790000915527344,14.760000228881836,,,22.209999084472656,9.199999809265137,25.479999542236328,22.809999465942383,,
01-06,,43.279998779296875,14.600000381469727,,25.8700008392334,21.84000015258789,8.880000114440918,25.1299991607666,,,5.0
01-07,,42.70000076293945,,20.81999969482422,26.020000457763672,22.09000015258789,9.289999961853027,,,13.3100004196167,5.130000114440918
01-08,,,,20.219999313354492,25.93000030517578,22.68000030517578,8.510000228881836,,23.010000228881836,13.609999656677246,5.019999980926514
01-09,,,14.300000190734863,20.25,26.1200008392334,21.93000030517578,,24.899999618530273,22.709999084472656,14.15999984741211,4.960000038146973
01-10,,43.099998474121094,15.1899995803833,20.149999618530273,26.059999465942383,,,25.950000762939453,22.6299991607666,13.9399995803833,4.730000019073486
01-11,,42.650001525878906,14.710000038146973,20.90999984741211,,,8.449999809265137,26.270000457763672,23.260000228881836,14.069999694824219,
01-12,,42.939998626708984,14.899999618530273,,,22.010000228881836,8.350000381469727,25.65999984741211,24.18000030517578,,
01-13,,43.0,14.550000190734863,,25.809999465942383,22.0,7.949999809265137,26.579999923706055,,,4.659999847412109
01-14,,43.22999954223633,,21.40999984741211,26.389999389648438,21.65999984741211,7.849999904632568,,,14.119999885559082,4.730000019073486
01-15,,,,21.59000015258789,26.209999084472656,21.309999465942383,7.920000076293945,,,13.960000038146973,4.789999961853027
01-16,,,,21.270000457763672,25.280000686645508,20.950000762939453,,,23.829999923706055,14.239999771118164,4.889999866485596
01-17,,,13.09000015258789,21.5,25.219999313354492,,,26.219999313354492,24.079999923706055,14.079999923706055,4.869999885559082
01-18,,43.63999938964844,13.380000114440918,21.760000228881836,,,,26.31999969482422,23.899999618530273,13.890000343322754,
01-19,,43.029998779296875,13.3100004196167,,,,7.920000076293945,26.06999969482422,23.690000534057617,,
01-20,,42.70000076293945,13.319999694824219,,,20.6299991607666,8.130000114440918,26.1299991607666,,,
01-21,,43.0099983215332,,,24.649999618530273,20.489999771118164,8.289999961853027,,,,4.849999904632568
01-22,,,,21.899999618530273,24.770000457763672,20.649999618530273,8.369999885559082,,24.100000381469727,13.3100004196167,4.929999828338623
01-23,,,13.079999923706055,22.040000915527344,24.479999542236328,20.56999969482422,,26.059999465942383,23.889999389648438,13.479999542236328,4.800000190734863
01-24,,42.95000076293945,12.800000190734863,22.200000762939453,23.760000228881836,,,26.969999313354492,23.719999313354492,13.5,4.619999885559082
01-25,,43.06999969482422,12.960000038146973,21.8700008392334,,,8.520000457763672,26.950000762939453,23.6299991607666,13.920000076293945,
01-26,,42.5,12.59000015258789,,,20.479999542236328,9.289999961853027,27.110000610351562,23.799999237060547,,
01-27,,43.220001220703125,11.800000190734863,,23.3700008392334,20.239999771118164,9.449999809265137,26.809999465942383,,,4.570000171661377
01-28,,43.400001525878906,,21.989999771118164,23.280000686645508,20.239999771118164,9.75,,,13.699999809265137,4.550000190734863
01-29,,,,22.0,23.030000686645508,20.700000762939453,10.079999923706055,,23.229999542236328,13.460000038146973,4.460000038146973
01-30,,,11.779999732971191,21.3799991607666,23.25,20.040000915527344,,26.020000457763672,22.780000686645508,13.670000076293945,4.380000114440918
01-31,,44.459999084472656,11.75,21.700000762939453,22.93000030517578,,,26.190000534057617,22.1200008392334,13.510000228881836,4.25
02-01,,43.970001220703125,11.899999618530273,21.799999237060547,,,9.949999809265137,25.770000457763672,22.18000030517578,13.489999771118164,
02-02,,44.11000061035156,11.989999771118164,,,20.420000076293945,9.770000457763672,25.719999313354492,21.309999465942383,,
02-03,,44.16999816894531,12.5600004196167,,22.110000610351562,20.84000015258789,9.760000228881836,26.0,,,4.320000171661377
02-04,,44.099998474121094,,21.59000015258789,22.270000457763672,20.59000015258789,10.020000457763672,,,13.670000076293945,4.440000057220459
02-05,,,,21.770000457763672,22.309999465942383,21.899999618530273,9.90999984741211,,20.200000762939453,13.899999618530273,4.860000133514404
02-06,,,13.229999542236328,21.649999618530273,22.360000610351562,21.799999237060547,,25.760000228881836,20.719999313354492,13.90999984741211,5.079999923706055
02-07,,44.72999954223633,13.640000343322754,21.360000610351562,23.1200008392334,,,25.760000228881836,20.780000686645508,13.800000190734863,4.880000114440918
02-08,,45.02000045776367,13.880000114440918,21.170000076293945,,,9.59000015258789,25.649999618530273,20.170000076293945,13.729999542236328,
02-09,,44.63999938964844,15.029999732971191,,,21.8700008392334,9.59000015258789,25.799999237060547,20.350000381469727,,
02-10,,44.869998931884766,14.829999923706055,,23.040000915527344,21.5,9.770000457763672,25.8700008392334,,,4.909999847412109
02-11,,44.849998474121094,,21.81999969482422,23.100000381469727,21.579999923706055,9.84000015258789,,,14.050000190734863,4.760000228881836
02-12,,,,21.649999618530273,23.469999313354492,21.600000381469727,10.010000228881836,,20.420000076293945,14.229999542236328,5.159999847412109
02-13,,,14.979999542236328,21.139999389648438,24.860000610351562,21.75,,26.170000076293945,20.520000457763672,14.300000190734863,5.25
02-14,,45.119998931884766,14.0,21.0,25.489999771118164,,,26.139999389648438,21.110000610351562,14.449999809265137,4.96999979019165
02-15,,44.599998474121094,13.579999923706055,21.690000534057617,,,,26.1299991607666,21.40999984741211,14.539999961853027,
02-16,,44.310001373291016,13.970000267028809,,,,10.270000457763672,26.100000381469727,22.18000030517578,,
02-17,,44.0099983215332,13.779999732971191,,,21.719999313354492,10.729999542236328,25.889999389648438,,,
02-18,,44.0,,,25.540000915527344,21.979999542236328,10.65999984741211,,,,5.090000152587891
02-19,,,,21.75,25.329999923706055,21.920000076293945,10.449999809265137,,,14.520000457763672,5.989999771118164
02-20,,,,21.479999542236328,24.68000030517578,22.600000381469727,,,22.049999237060547,16.25,6.190000057220459
02-21,,,13.739999771118164,20.690000534057617,24.860000610351562,,,26.8700008392334,27.829999923706055,16.06999969482422,5.699999809265137
02-22,,44.09000015258789,13.010000228881836,20.770000457763672,,,10.699999809265137,24.809999465942383,29.520000457763672,15.739999771118164,
02-23,,43.369998931884766,13.289999961853027,,,22.270000457763672,10.859999656677246,26.709999084472656,30.889999389648438,,
02-24,,42.65999984741211,13.210000038146973,,24.729999542236328,23.489999771118164,11.460000038146973,26.920000076293945,,,5.429999828338623
02-25,,42.970001220703125,,20.59000015258789,24.84000015258789,23.799999237060547,11.640000343322754,,,15.710000038146973,5.179999828338623
02-26,,,,21.1299991607666,24.950000762939453,23.899999618530273,12.199999809265137,,27.700000762939453,15.760000228881836,4.679999828338623
02-27,,,13.399999618530273,21.479999542236328,23.5,23.43000030517578,,27.309999465942383,26.920000076293945,14.899999618530273,4.730000019073486
02-28,,43.41999816894531,13.069999694824219,21.75,22.3700008392334,,,27.149999618530273,26.389999389648438,14.59000015258789,4.800000190734863
02-29,,,14.970000267028809,,,,12.65999984741211,,,,
03-01,,44.33000183105469,14.390000343322754,22.110000610351562,,,12.770000457763672,27.6200008392334,26.479999542236328,14.350000381469727,
03-02,,44.400001525878906,12.90999984741211,,,23.81999969482422,12.850000381469727,27.65999984741211,26.59000015258789,,4.489999771118164
03-03,,43.4900016784668,,,21.889999389648438,23.3700008392334,12.899999618530273,27.600000381469727,,,4.309999942779541
03-04,,44.119998931884766,,22.0,22.290000915527344,23.280000686645508,12.789999961853027,,,13.300000190734863,4.400000095367432
03-05,,,12.510000228881836,22.0,22.479999542236328,22.5,,,26.420000076293945,13.180000305175781,3.9800000190734863
03-06,,,12.569999694824219,22.049999237060547,22.950000762939453,22.610000610351562,,26.90999984741211,26.25,12.579999923706055,3.9600000381469727
03-07,,44.11000061035156,12.84000015258789,22.510000228881836,22.760000228881836,,13.09000015258789,26.489999771118164,26.0,12.380000114440918,
03-08,,43.83000183105469,13.0600004196167,23.219999313354492,,,12.90999984741211,25.809999465942383,25.899999618530273,12.220000267028809,
03-09,,43.459999084472656,13.449999809265137,,,22.670000076293945,13.069999694824219,25.229999542236328,26.6299991607666,,3.4000000953674316
03-10,,43.75,,,22.809999465942383,22.350000381469727,13.0600004196167,25.049999237060547,,,3.549999952316284
03-11,,43.709999084472656,,23.700000762939453,22.709999084472656,22.530000686645508,13.130000114440918,,,12.350000381469727,3.299999952316284
03-12,,,13.770000457763672,23.479999542236328,22.610000610351562,22.889999389648438,,,26.700000762939453,12.039999961853027,2.8299999237060547
03-13,,,14.170000076293945,23.450000762939453,22.829999923706055,22.959999084472656,,24.389999389648438,26.770000457763672,12.130000114440918,3.2300000190734863
03-14,,43.29999923706055,14.319999694824219,23.389999389648438,23.010000228881836,,12.9399995803833,23.799999237060547,26.520000457763672,12.0,
03-15,,42.5,14.390000343322754,23.729999542236328,,,12.859999656677246,24.649999618530273,26.799999237060547,12.100000381469727,
03-16,,42.290000915527344,15.300000190734863,,,23.0,13.0600004196167,23.709999084472656,26.760000228881836,,3.369999885559082
03-17,,42.150001525878906,,,23.079999923706055,23.15999984741211,13.609999656677246,24.200000762939453,,,3.799999952316284
03-18,,42.970001220703125,,23.600000381469727,23.200000762939453,23.139999389648438,13.609999656677246,,,11.729999542236328,3.569999933242798
03-19,,,14.6899995803833,23.489999771118164,23.100000381469727,22.989999771118164,,,26.8799991607666,11.4399995803833,3.6600000858306885
03-20,,,14.770000457763672,23.899999618530273,23.0,23.18000030517578,,24.219999313354492,27.059999465942383,11.279999732971191,3.259999990463257
03-21,,42.79999923706055,14.489999771118164,23.860000610351562,22.979999542236328,,13.140000343322754,23.440000534057617,27.139999389648438,11.630000114440918,
03-22,,42.9900016784668,14.039999961853027,24.420000076293945,,,12.819999694824219,23.40999984741211,26.760000228881836,11.239999771118164,
03-23,,42.900001525878906,14.25,,,23.549999237060547,12.420000076293945,23.479999542236328,25.469999313354492,,3.2899999618530273
03-24,,43.0,,,22.940000534057617,23.530000686645508,12.670000076293945,23.469999313354492,,,3.5299999713897705
03-25,,42.90999984741211,,24.18000030517578,22.59000015258789,22.989999771118164,,,,11.350000381469727,3.509999990463257
03-26,,,14.8100004196167,24.1299991607666,22.56999969482422,22.809999465942383,,,25.760000228881836,11.569999694824219,3.3499999046325684
03-27,,,14.569999694824219,24.0,22.3799991607666,22.729999542236328,,22.100000381469727,25.59000015258789,11.789999961853027,3.109999895095825
03-28,,42.970001220703125,14.399999618530273,23.940000534057617,23.139999389648438,,12.3100004196167,22.219999313354492,25.559999465942383,12.039999961853027,
03-29,,42.470001220703125,14.039999961853027,,,,12.649999618530273,24.600000381469727,25.350000381469727,11.899999618530273,
03-30,,42.66999816894531,13.899999618530273,,,23.059999465942383,13.270000457763672,24.93000030517578,,,2.680000066757202
03-31,,42.540000915527344,,,23.450000762939453,22.979999542236328,12.9399995803833,25.239999771118164,,,2.5199999809265137
04-01,,42.439998626708984,,23.8799991607666,23.549999237060547,23.110000610351562,12.770000457763672,,,12.140000343322754,2.2899999618530273
04-02,,,13.989999771118164,23.739999771118164,23.610000610351562,23.219999313354492,,,24.670000076293945,12.3100004196167,2.0899999141693115
04-03,,,13.65999984741211,22.969999313354492,23.639999389648438,,,24.8799991607666,24.950000762939453,12.109999656677246,2.0899999141693115
04-04,,42.779998779296875,13.279999732971191,22.760000228881836,23.030000686645508,,12.619999885559082,24.200000762939453,25.219999313354492,12.369999885559082,
04-05,,42.29999923706055,13.229999542236328,22.610000610351562,,,12.260000228881836,24.34000015258789,25.299999237060547,12.479999542236328,
04-06,,42.630001068115234,,,,23.110000610351562,12.550000190734863,24.389999389648438,24.8799991607666,,2.0999999046325684
04-07,,42.38999938964844,,,22.010000228881836,23.100000381469727,12.1899995803833,24.219999313354492,,,2.240000009536743
04-08,,42.16999816894531,,22.780000686645508,22.459999084472656,23.219999313354492,12.180000305175781,,,12.640000343322754,2.640000104904175
04-09,,,12.800000190734863,22.709999084472656,22.010000228881836,22.979999542236328,,,25.079999923706055,12.3100004196167,3.009999990463257
04-10,,,12.3100004196167,23.200000762939453,21.899999618530273,23.18000030517578,,24.139999389648438,25.420000076293945,12.350000381469727,
04-11,,42.040000915527344,12.4399995803833,23.469999313354492,21.200000762939453,,11.930000305175781,24.520000457763672,25.3799991607666,12.489999771118164,
04-12,,41.9900016784668,12.6899995803833,23.450000762939453,,,12.470000267028809,23.969999313354492,25.3700008392334,12.710000038146973,
04-13,,41.900001525878906,12.569999694824219,,,23.06999969482422,12.539999961853027,23.700000762939453,25.110000610351562,,3.2699999809265137
04-14,,41.47999954223633,,,21.6299991607666,22.860000610351562,12.5600004196167,,,,3.1600000858306885
04-15,,41.470001220703125,,21.700000762939453,21.760000228881836,23.0,12.569999694824219,,,12.380000114440918,2.740000009536743
04-16,,,12.4399995803833,21.8700008392334,21.899999618530273,22.540000915527344,,,25.399999618530273,12.430000305175781,2.5299999713897705
04-17,,,12.520000457763672,20.709999084472656,22.09000015258789,22.270000457763672,,24.15999984741211,25.780000686645508,12.609999656677246,2.559999942779541
04-18,,40.84000015258789,12.579999923706055,20.459999084472656,,,12.600000381469727,24.290000915527344,26.020000457763672,12.640000343322754,
04-19,,41.09000015258789,12.760000228881836,20.829999923706055,,,12.6899995803833,24.700000762939453,26.059999465942383,,
04-20,,40.560001373291016,12.619999885559082,,,22.3799991607666,12.819999694824219,24.93000030517578,25.84000015258789,,2.3399999141693115
04-21,,40.290000915527344,,,22.290000915527344,22.280000686645508,12.739999771118164,24.520000457763672,,,2.4000000953674316
04-22,,,,20.65999984741211,22.600000381469727,22.530000686645508,12.75,,,12.15999984741211,2.569999933242798
04-23,,,12.6899995803833,20.93000030517578,22.440000534057617,22.5,,,25.709999084472656,12.289999961853027,2.549999952316284
04-24,,,12.899999618530273,20.969999313354492,21.860000610351562,22.290000915527344,,24.979999542236328,25.739999771118164,12.569999694824219,2.640000104904175
04-25,,39.97999954223633,12.920000076293945,21.309999465942383,21.610000610351562,,12.789999961853027,25.639999389648438,25.34000015258789,11.5600004196167,
04-26,,40.45000076293945,13.020000457763672,21.309999465942383,,,12.960000038146973,26.030000686645508,24.860000610351562,12.0,
04-27,,40.25,13.149999618530273,,,22.079999923706055,13.039999961853027,26.350000381469727,25.030000686645508,,3.069999933242798
04-28,,39.959999084472656,,,21.68000030517578,22.420000076293945,12.550000190734863,26.260000228881836,,,3.200000047683716
04-29,,40.060001373291016,,21.1200008392334,21.780000686645508,22.270000457763672,12.550000190734863,,,12.25,3.9100000858306885
04-30,,,13.4399995803833,20.899999618530273,21.649999618530273,21.540000915527344,,,24.709999084472656,12.210000038146973,3.7200000286102295
05-01,,,13.680000305175781,19.690000534057617,21.299999237060547,21.860000610351562,,26.639999389648438,24.31999969482422,11.020000457763672,3.369999885559082
05-02,,40.13999938964844,13.050000190734863,19.940000534057617,21.149999618530273,,12.550000190734863,26.59000015258789,20.940000534057617,10.619999885559082,
05-03,,39.880001068115234,12.470000267028809,20.719999313354492,,,12.279999732971191,27.979999542236328,19.040000915527344,11.149999618530273,
05-04,,40.810001373291016,12.25,,,21.8799991607666,15.619999885559082,27.100000381469727,18.399999618530273,,3.0799999237060547
05-05,,41.380001068115234,,,20.969999313354492,21.6200008392334,15.079999923706055,26.219999313354492,,,3.1600000858306885
05-06,,41.20000076293945,,21.149999618530273,20.75,21.549999237060547,16.100000381469727,,,11.199999809265137,3.059999942779541
05-07,,,12.319999694824219,20.850000381469727,20.100000381469727,21.170000076293945,,,18.850000381469727,10.960000038146973,3.0299999713897705
05-08,,,12.539999961853027,22.31999969482422,20.309999465942383,21.3799991607666,,25.739999771118164,18.700000762939453,10.850000381469727,3.369999885559082
05-09,,41.83000183105469,12.3100004196167,22.459999084472656,20.530000686645508,,16.6299991607666,25.270000457763672,18.770000457763672,11.0,
05-10,,41.709999084472656,13.239999771118164,22.65999984741211,,,17.440000534057617,24.889999389648438,18.770000457763672,10.899999618530273,
05-11,,41.630001068115234,12.920000076293945,,,21.020000457763672,17.610000610351562,24.34000015258789,19.059999465942383,,3.299999952316284
05-12,,42.52000045776367,,,21.209999084472656,20.700000762939453,17.690000534057617,24.1299991607666,,,2.9800000190734863
05-13,,42.130001068115234,,22.399999618530273,20.6200008392334,20.860000610351562,17.299999237060547,,,10.390000343322754,2.609999895095825
05-14,,,12.819999694824219,22.549999237060547,19.559999465942383,21.239999771118164,,,19.25,10.569999694824219,2.740000009536743
05-15,,,13.25,22.68000030517578,19.299999237060547,21.200000762939453,,24.43000030517578,19.280000686645508,10.789999961853027,2.6500000953674316
05-16,,42.779998779296875,13.430000305175781,22.34000015258789,19.68000030517578,,17.40999984741211,24.309999465942383,19.729999542236328,10.6899995803833,
05-17,,41.380001068115234,12.720000267028809,22.579999923706055,,,17.049999237060547,23.5,19.739999771118164,9.979999542236328,
05-18,,41.599998474121094,12.819999694824219,,,21.170000076293945,17.579999923706055,23.049999237060547,19.43000030517578,,2.7200000286102295
05-19,,41.40999984741211,,,19.8799991607666,21.149999618530273,17.6299991607666,22.700000762939453,,,2.609999895095825
05-20,,41.27000045776367,,23.420000076293945,19.6200008392334,21.239999771118164,17.760000228881836,,,9.90999984741211,2.740000009536743
05-21,,,12.850000381469727,22.809999465942383,19.610000610351562,21.100000381469727,,,19.8700008392334,10.039999961853027,2.990000009536743
05-22,,,12.489999771118164,22.610000610351562,20.260000228881836,21.040000915527344,,22.6299991607666,19.59000015258789,9.75,2.9200000762939453
05-23,,41.02000045776367,12.75,23.0,20.670000076293945,,18.010000228881836,22.5,19.420000076293945,9.289999961853027,
05-24,,41.11000061035156,12.300000190734863,23.09000015258789,,,18.6299991607666,22.209999084472656,19.260000228881836,9.270000457763672,
05-25,,41.0,12.539999961853027,,,,18.829999923706055,22.190000534057617,19.43000030517578,,
05-26,,40.91999816894531,,,,20.770000457763672,18.790000915527344,22.15999984741211,,,3.240000009536743
05-27,,41.08000183105469,,,20.8799991607666,20.979999542236328,18.989999771118164,,,,3.2699999809265137
05-28,,,,23.670000076293945,20.920000076293945,20.700000762939453,,,,8.789999961853027,3.1600000858306885
05-29,,,12.880000114440918,23.3799991607666,21.100000381469727,20.450000762939453,,,19.860000610351562,8.75,2.8499999046325684
05-30,,,12.460000038146973,23.489999771118164,20.979999542236328,,,22.010000228881836,19.809999465942383,8.600000381469727,
05-31,,41.36000061035156,12.640000343322754,23.299999237060547,,,19.209999084472656,22.270000457763672,19.770000457763672,8.369999885559082,
06-01,,40.220001220703125,12.039999961853027,,,20.299999237060547,19.5,22.600000381469727,19.520000457763672,,3.0
06-02,,41.0,,,21.0,20.299999237060547,19.40999984741211,22.81999969482422,,,2.990000009536743
06-03,,40.88999938964844,,23.190000534057617,20.790000915527344,20.34000015258789,19.18000030517578,,,8.579999923706055,3.1500000953674316
06-04,,,12.260000228881836,23.450000762939453,21.290000915527344,19.799999237060547,,,19.90999984741211,9.119999885559082,3.450000047683716
06-05,,,12.489999771118164,23.0,20.940000534057617,19.600000381469727,,22.110000610351562,19.93000030517578,8.979999542236328,3.950000047683716
06-06,,40.16999816894531,13.039999961853027,23.239999771118164,21.520000457763672,,19.90999984741211,22.1200008392334,20.229999542236328,8.850000381469727,
06-07,,40.31999969482422,12.8100004196167,23.40999984741211,,,20.5,21.90999984741211,20.520000457763672,9.029999732971191,
06-08,,40.72999954223633,12.6899995803833,,,19.489999771118164,21.170000076293945,22.280000686645508,20.329999923706055,,4.639999866485596
06-09,,40.79999923706055,,,22.18000030517578,20.479999542236328,21.610000610351562,22.100000381469727,,,4.25
06-10,,41.02000045776367,,24.469999313354492,22.450000762939453,20.209999084472656,20.850000381469727,,,9.25,3.8299999237060547
06-11,,,11.90999984741211,24.260000228881836,21.510000228881836,19.920000076293945,,,20.75,9.430000305175781,3.390000104904175
06-12,,,12.300000190734863,24.559999465942383,21.950000762939453,19.68000030517578,,22.6200008392334,20.389999389648438,9.260000228881836,3.3399999141693115
06-13,,40.880001068115234,12.579999923706055,24.540000915527344,21.6299991607666,,20.530000686645508,22.719999313354492,19.940000534057617,9.380000114440918,
06-14,,41.0,12.65999984741211,24.290000915527344,,,21.06999969482422,22.68000030517578,20.0,9.289999961853027,
06-15,,40.849998474121094,13.390000343322754,,,18.950000762939453,21.3700008392334,22.549999237060547,20.459999084472656,,3.619999885559082
06-16,,40.90999984741211,,,21.700000762939453,18.979999542236328,21.549999237060547,22.65999984741211,,,3.740000009536743
06-17,,40.849998474121094,,24.3799991607666,22.06999969482422,18.829999923706055,21.09000015258789,,,9.319999694824219,3.680000066757202
06-18,,,13.09000015258789,24.440000534057617,21.860000610351562,19.030000686645508,,,21.68000030517578,9.479999542236328,3.4000000953674316
06-19,,,13.479999542236328,24.079999923706055,21.84000015258789,18.989999771118164,,22.600000381469727,21.979999542236328,9.670000076293945,3.430000066757202
06-20,,40.95000076293945,13.680000305175781,24.049999237060547,22.229999542236328,,21.360000610351562,22.18000030517578,21.489999771118164,9.739999771118164,
06-21,,40.970001220703125,13.40999984741211,24.010000228881836,,,21.170000076293945,22.280000686645508,21.579999923706055,9.119999885559082,
06-22,,40.58000183105469,13.529999732971191,,,19.1200008392334,21.459999084472656,22.5,21.579999923706055,,3.190000057220459
06-23,,39.93000030517578,,,21.65999984741211,19.450000762939453,22.440000534057617,22.610000610351562,,,3.240000009536743
06-24,,38.0099983215332,,23.850000381469727,21.6200008392334,19.290000915527344,20.850000381469727,,,7.929999828338623,2.950000047683716
06-25,,,13.40999984741211,24.100000381469727,21.8700008392334,18.950000762939453,,,21.760000228881836,7.559999942779541,3.130000114440918
06-26,,,13.600000381469727,24.149999618530273,21.760000228881836,19.170000076293945,,23.18000030517578,21.100000381469727,7.590000152587891,3.109999895095825
06-27,,38.290000915527344,13.800000190734863,24.18000030517578,22.110000610351562,,20.690000534057617,22.719999313354492,20.479999542236328,8.010000228881836,
06-28,,39.15999984741211,13.90999984741211,24.100000381469727,,,21.389999389648438,23.15999984741211,20.719999313354492,7.909999847412109,
06-29,,38.54999923706055,14.380000114440918,,,18.399999618530273,22.690000534057617,22.75,20.829999923706055,,3.240000009536743
06-30,,38.86000061035156,,,22.3700008392334,18.510000228881836,23.290000915527344,22.920000076293945,,,3.25
07-01,,39.099998474121094,,24.299999237060547,22.549999237060547,18.049999237060547,23.06999969482422,,,7.769999980926514,3.4000000953674316
07-02,,,14.550000190734863,24.729999542236328,22.479999542236328,17.860000610351562,,,21.420000076293945,7.539999961853027,3.1500000953674316
07-03,,,14.609999656677246,24.399999618530273,22.6200008392334,,,23.149999618530273,21.790000915527344,7.460000038146973,
07-05,,39.0,14.729999542236328,24.809999465942383,,,23.09000015258789,22.549999237060547,21.6299991607666,7.730000019073486,
07-06,48.0,38.4900016784668,15.0,,,17.520000457763672,23.639999389648438,22.469999313354492,21.43000030517578,,3.25
07-07,48.5,38.779998779296875,,,21.950000762939453,17.559999465942383,23.65999984741211,22.59000015258789,,,3.2799999713897705
07-08,47.70000076293945,37.95000076293945,,25.3799991607666,22.0,17.219999313354492,24.190000534057617,,,7.880000114440918,3.299999952316284
07-09,47.25,,15.449999809265137,25.450000762939453,22.100000381469727,17.100000381469727,,,21.530000686645508,7.590000152587891,3.2300000190734863
07-10,,,15.5,25.5,21.790000915527344,17.899999618530273,,22.510000228881836,21.1200008392334,7.849999904632568,3.25
07-11,,37.15999984741211,15.680000305175781,25.559999465942383,21.84000015258789,,25.200000762939453,22.350000381469727,21.079999923706055,7.730000019073486,
07-12,47.0,36.150001525878906,15.479999542236328,25.799999237060547,,,25.100000381469727,22.389999389648438,20.610000610351562,8.130000114440918,
07-13,47.0,36.400001525878906,16.59000015258789,,,17.010000228881836,25.950000762939453,22.43000030517578,20.729999542236328,,2.9100000858306885
