,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,5.360000133514404,5.949999809265137,5.420000076293945,,,4.5,3.0,2.3499999046325684
01-03,,2.609999895095825,2.950000047683716,5.360000133514404,5.949999809265137,,,3.9200000762939453,4.5,2.799999952316284,2.5999999046325684
01-04,,2.609999895095825,2.950000047683716,5.360000133514404,,,5.659999847412109,3.9200000762939453,4.300000190734863,2.799999952316284,
01-05,,2.609999895095825,2.950000047683716,,,5.420000076293945,5.659999847412109,3.9200000762939453,4.300000190734863,,
01-06,,2.609999895095825,2.950000047683716,,5.949999809265137,5.420000076293945,5.659999847412109,3.9200000762939453,,,2.450000047683716
01-07,,2.609999895095825,,5.360000133514404,5.949999809265137,5.420000076293945,5.489999771118164,,,2.799999952316284,2.4000000953674316
01-08,,,,5.360000133514404,5.949999809265137,5.420000076293945,5.489999771118164,,4.300000190734863,2.799999952316284,2.549999952316284
01-09,,,2.950000047683716,5.360000133514404,5.949999809265137,5.420000076293945,,3.9200000762939453,4.300000190734863,2.75,2.5
01-10,,2.609999895095825,2.950000047683716,5.360000133514404,5.949999809265137,,,3.9200000762939453,4.300000190734863,1.7999999523162842,2.4000000953674316
01-11,,2.619999885559082,2.950000047683716,5.360000133514404,,,5.489999771118164,3.9200000762939453,4.300000190734863,2.2799999713897705,
01-12,,2.630000114440918,2.950000047683716,,,5.420000076293945,5.489999771118164,3.9200000762939453,4.300000190734863,,
01-13,,2.630000114440918,2.950000047683716,,5.949999809265137,5.420000076293945,5.489999771118164,3.9200000762939453,,,2.5999999046325684
01-14,,2.630000114440918,,5.360000133514404,5.949999809265137,5.420000076293945,5.489999771118164,,,2.4100000858306885,2.4000000953674316
01-15,,,,5.360000133514404,5.949999809265137,5.420000076293945,5.489999771118164,,,2.140000104904175,2.3499999046325684
01-16,,,,5.360000133514404,5.949999809265137,5.420000076293945,,,4.300000190734863,2.75,2.369999885559082
01-17,,,2.950000047683716,5.360000133514404,5.949999809265137,,,3.9200000762939453,4.300000190734863,2.700000047683716,2.3499999046325684
01-18,,2.630000114440918,2.950000047683716,5.360000133514404,,,,3.9200000762939453,4.300000190734863,2.369999885559082,
01-19,,3.0,2.950000047683716,,,,5.489999771118164,3.9200000762939453,4.599999904632568,,
01-20,,3.0,2.950000047683716,,,5.420000076293945,5.489999771118164,3.9200000762939453,,,
01-21,,3.0,,,5.949999809265137,5.420000076293945,5.489999771118164,,,,2.299999952316284
01-22,,,,5.360000133514404,5.949999809265137,5.420000076293945,5.489999771118164,,4.199999809265137,2.700000047683716,2.4000000953674316
01-23,,,2.950000047683716,5.360000133514404,5.949999809265137,5.420000076293945,,3.9200000762939453,4.199999809265137,2.700000047683716,2.4000000953674316
01-24,,3.0,2.950000047683716,5.360000133514404,5.949999809265137,,,3.9200000762939453,4.199999809265137,2.700000047683716,2.4000000953674316
01-25,,3.0,2.950000047683716,5.360000133514404,,,5.489999771118164,3.9200000762939453,4.400000095367432,2.5199999809265137,
01-26,,3.049999952316284,2.950000047683716,,,5.420000076293945,5.489999771118164,3.9200000762939453,4.5,,
01-27,,3.049999952316284,2.950000047683716,,5.949999809265137,5.420000076293945,5.489999771118164,3.9200000762939453,,,2.5999999046325684
01-28,,3.049999952316284,,5.360000133514404,5.949999809265137,5.420000076293945,5.489999771118164,,,2.3299999237060547,2.5999999046325684
01-29,,,,5.360000133514404,5.949999809265137,5.420000076293945,5.489999771118164,,4.5,2.3399999141693115,2.200000047683716
01-30,,,2.950000047683716,5.360000133514404,5.949999809265137,5.420000076293945,,3.9200000762939453,4.5,2.2200000286102295,2.3299999237060547
01-31,,3.049999952316284,3.4600000381469727,5.360000133514404,5.949999809265137,,,3.9200000762939453,4.260000228881836,2.5,2.3299999237060547
02-01,,3.049999952316284,3.4600000381469727,5.360000133514404,,,5.489999771118164,3.9200000762939453,4.260000228881836,2.690000057220459,
02-02,,3.049999952316284,3.4600000381469727,,,5.420000076293945,5.489999771118164,3.9200000762939453,4.260000228881836,,
02-03,,3.0,3.4600000381469727,,5.949999809265137,5.420000076293945,5.489999771118164,3.9200000762939453,,,2.200000047683716
02-04,,3.0,,5.360000133514404,5.949999809265137,5.420000076293945,5.489999771118164,,,2.430000066757202,2.200000047683716
02-05,,,,5.360000133514404,5.949999809265137,5.420000076293945,5.489999771118164,,4.260000228881836,2.109999895095825,2.200000047683716
02-06,,,3.4600000381469727,5.360000133514404,5.949999809265137,5.420000076293945,,3.9200000762939453,4.260000228881836,2.1500000953674316,2.299999952316284
02-07,,3.0,3.4600000381469727,5.360000133514404,5.949999809265137,,,3.9200000762939453,4.260000228881836,2.299999952316284,2.5399999618530273
02-08,,3.0,3.4600000381469727,5.360000133514404,,,5.489999771118164,3.9200000762939453,4.260000228881836,2.069999933242798,
02-09,,3.0,3.569999933242798,,,5.420000076293945,5.489999771118164,3.9200000762939453,4.260000228881836,,
02-10,,3.0,3.569999933242798,,5.599999904632568,5.420000076293945,5.489999771118164,3.9200000762939453,,,2.5
02-11,,3.0,,5.360000133514404,5.599999904632568,5.420000076293945,5.489999771118164,,,2.069999933242798,2.5299999713897705
02-12,,,,5.360000133514404,5.599999904632568,5.420000076293945,5.489999771118164,,4.260000228881836,2.0799999237060547,2.6500000953674316
02-13,,,3.569999933242798,5.360000133514404,5.599999904632568,5.420000076293945,,3.9200000762939453,4.260000228881836,2.0799999237060547,2.5999999046325684
02-14,,3.0,3.569999933242798,5.360000133514404,5.599999904632568,,,3.9200000762939453,4.260000228881836,2.0999999046325684,2.7899999618530273
02-15,,3.0,3.7799999713897705,5.360000133514404,,,,3.9200000762939453,4.260000228881836,2.069999933242798,
02-16,,3.0,3.5999999046325684,,,,5.489999771118164,3.9200000762939453,4.260000228881836,,
02-17,,3.0,3.5999999046325684,,,5.420000076293945,5.489999771118164,3.9200000762939453,,,
02-18,,3.25,,,5.599999904632568,5.420000076293945,5.489999771118164,,,,2.549999952316284
02-19,,,,5.360000133514404,5.599999904632568,5.420000076293945,5.489999771118164,,,2.069999933242798,2.5
02-20,,,,5.360000133514404,5.599999904632568,5.420000076293945,,,4.670000076293945,2.069999933242798,2.380000114440918
02-21,,,3.5999999046325684,5.360000133514404,5.599999904632568,,,3.9200000762939453,4.670000076293945,2.309999942779541,2.5
02-22,,3.25,3.5999999046325684,5.360000133514404,,,5.489999771118164,3.9200000762939453,4.670000076293945,2.309999942779541,
02-23,,3.25,3.5999999046325684,,,5.420000076293945,5.489999771118164,3.9200000762939453,4.670000076293945,,
02-24,,3.25,3.5999999046325684,,5.599999904632568,5.420000076293945,5.489999771118164,3.9200000762939453,,,2.490000009536743
02-25,,3.25,,5.360000133514404,5.599999904632568,5.420000076293945,5.489999771118164,,,2.309999942779541,2.25
02-26,,,,5.360000133514404,5.599999904632568,5.420000076293945,5.489999771118164,,4.610000133514404,2.25,2.200000047683716
02-27,,,3.5999999046325684,5.360000133514404,5.599999904632568,5.889999866485596,,3.9200000762939453,4.610000133514404,2.25,2.0
02-28,,3.25,3.5999999046325684,5.360000133514404,5.599999904632568,,,3.9200000762939453,4.610000133514404,2.5,2.0
02-29,,,3.5999999046325684,,,,5.489999771118164,,,,
03-01,,3.25,3.5999999046325684,5.360000133514404,,,5.489999771118164,3.9200000762939453,4.610000133514404,2.1500000953674316,
03-02,,3.25,3.5999999046325684,,,5.889999866485596,5.489999771118164,3.9200000762939453,4.610000133514404,,2.0
03-03,,3.25,,,5.599999904632568,5.889999866485596,5.489999771118164,3.9200000762939453,,,2.1500000953674316
03-04,,3.25,,6.400000095367432,5.599999904632568,5.889999866485596,5.489999771118164,,,2.5,2.0999999046325684
03-05,,,3.5999999046325684,6.400000095367432,5.599999904632568,5.949999809265137,,,4.610000133514404,2.200000047683716,2.0399999618530273
03-06,,,3.5999999046325684,6.400000095367432,5.599999904632568,5.900000095367432,,3.9200000762939453,4.610000133514404,2.5999999046325684,1.7999999523162842
03-07,,3.25,3.5999999046325684,6.309999942779541,5.599999904632568,,5.489999771118164,3.200000047683716,4.610000133514404,2.25,
03-08,,3.25,3.5999999046325684,6.309999942779541,,,5.489999771118164,3.200000047683716,4.610000133514404,2.0999999046325684,
03-09,,3.1500000953674316,3.5999999046325684,,,5.900000095367432,5.489999771118164,3.200000047683716,4.610000133514404,,1.7999999523162842
03-10,,3.1500000953674316,,,5.599999904632568,5.800000190734863,5.489999771118164,3.200000047683716,,,1.6100000143051147
03-11,,3.1500000953674316,,6.309999942779541,5.599999904632568,5.800000190734863,5.489999771118164,,,2.0799999237060547,1.6299999952316284
03-12,,,3.5999999046325684,6.309999942779541,5.599999904632568,5.800000190734863,,,4.610000133514404,2.0799999237060547,1.4900000095367432
03-13,,,3.5999999046325684,6.309999942779541,5.599999904632568,5.800000190734863,,3.200000047683716,4.610000133514404,2.049999952316284,1.7000000476837158
03-14,,3.1500000953674316,3.5999999046325684,6.309999942779541,5.599999904632568,,5.21999979019165,3.200000047683716,4.610000133514404,2.25,
03-15,,3.1500000953674316,3.5999999046325684,6.309999942779541,,,5.21999979019165,3.200000047683716,4.170000076293945,2.0,
03-16,,3.1500000953674316,3.5999999046325684,,,5.800000190734863,5.21999979019165,3.200000047683716,4.170000076293945,,0.9100000262260437
03-17,,3.1500000953674316,,,5.599999904632568,5.800000190734863,5.21999979019165,3.200000047683716,,,0.7900000214576721
03-18,,3.1500000953674316,,6.309999942779541,6.349999904632568,5.800000190734863,5.21999979019165,,,2.0,1.0
03-19,,,3.5999999046325684,6.309999942779541,6.349999904632568,5.800000190734863,,,4.170000076293945,2.0,0.49000000953674316
03-20,,,3.5999999046325684,6.309999942779541,6.349999904632568,5.800000190734863,,3.200000047683716,4.170000076293945,2.009999990463257,0.9800000190734863
03-21,,3.1500000953674316,3.5999999046325684,6.309999942779541,6.349999904632568,,5.21999979019165,3.200000047683716,4.170000076293945,2.009999990463257,
03-22,,3.1500000953674316,3.5999999046325684,6.309999942779541,,,5.21999979019165,3.200000047683716,4.170000076293945,2.009999990463257,
03-23,,3.1500000953674316,3.5999999046325684,,,5.800000190734863,5.21999979019165,3.200000047683716,4.170000076293945,,0.5
03-24,,3.1500000953674316,,,6.349999904632568,5.800000190734863,5.21999979019165,3.200000047683716,,,0.9200000166893005
03-25,,3.1500000953674316,,6.309999942779541,6.349999904632568,5.800000190734863,,,,2.0,0.8500000238418579
03-26,,,3.5999999046325684,6.309999942779541,6.349999904632568,5.800000190734863,,,4.170000076293945,1.899999976158142,0.550000011920929
03-27,,,3.5999999046325684,6.309999942779541,6.349999904632568,5.800000190734863,,3.200000047683716,4.599999904632568,1.899999976158142,0.6499999761581421
03-28,,3.1500000953674316,3.5999999046325684,6.309999942779541,6.349999904632568,,5.21999979019165,3.200000047683716,4.599999904632568,1.899999976158142,
03-29,,3.1500000953674316,3.5999999046325684,,,,5.21999979019165,3.200000047683716,4.599999904632568,2.0899999141693115,
03-30,,3.1500000953674316,3.5999999046325684,,,5.800000190734863,5.21999979019165,3.200000047683716,,,0.800000011920929
03-31,,3.1500000953674316,,,6.349999904632568,5.800000190734863,5.21999979019165,3.200000047683716,,,0.800000011920929
04-01,,3.1500000953674316,,6.0,6.349999904632568,5.800000190734863,5.21999979019165,,,2.1600000858306885,0.6100000143051147
04-02,,,3.5999999046325684,6.0,6.349999904632568,5.800000190734863,,,4.599999904632568,2.2100000381469727,0.8700000047683716
04-03,,,3.5999999046325684,6.0,5.78000020980835,,,3.200000047683716,4.599999904632568,2.240000009536743,0.7799999713897705
04-04,,3.1500000953674316,3.5999999046325684,5.889999866485596,5.619999885559082,,5.21999979019165,3.200000047683716,4.599999904632568,2.119999885559082,
04-05,3.3399999141693115,3.1500000953674316,3.5999999046325684,5.889999866485596,,,5.21999979019165,3.200000047683716,4.599999904632568,2.25,
04-06,3.3399999141693115,3.1500000953674316,,,,5.800000190734863,5.21999979019165,3.549999952316284,4.599999904632568,,0.8999999761581421
04-07,3.319999933242798,3.1500000953674316,,,5.619999885559082,5.800000190734863,5.21999979019165,3.549999952316284,,,0.6100000143051147
04-08,3.319999933242798,3.1500000953674316,,5.889999866485596,5.619999885559082,5.800000190734863,5.21999979019165,,,2.240000009536743,1.100000023841858
04-09,3.319999933242798,,3.5999999046325684,5.889999866485596,5.619999885559082,5.699999809265137,,,4.75,2.0,1.340000033378601
04-10,,,3.5999999046325684,5.889999866485596,5.619999885559082,5.699999809265137,,3.549999952316284,4.75,2.2699999809265137,
04-11,,3.1500000953674316,3.5999999046325684,5.889999866485596,5.619999885559082,,4.699999809265137,3.549999952316284,4.75,2.0,
04-12,3.319999933242798,3.1500000953674316,3.5999999046325684,5.889999866485596,,,4.699999809265137,3.549999952316284,4.75,2.0,
04-13,3.3499999046325684,3.1500000953674316,3.5999999046325684,,,5.699999809265137,4.699999809265137,3.549999952316284,4.75,,1.4199999570846558
04-14,3.3499999046325684,3.109999895095825,,,5.619999885559082,5.699999809265137,4.699999809265137,,,,1.3799999952316284
04-15,3.3499999046325684,3.130000114440918,,5.889999866485596,5.619999885559082,5.699999809265137,4.699999809265137,,,2.0,1.3799999952316284
