,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-29,7.851851940155028,7.5185184478759775,9.666666984558104,9.666666984558104,,,14.722222328186035,18.44444465637207,28.95833396911621,20.5,,28.66666603088379,31.393333435058594,27.15333366394043,36.61999893188477,,,54.43333435058594,64.87000274658203,39.61999893188477,55.90999984741211,,,94.1500015258789,114.0,118.5999984741211,97.16000366210938,,206.47000122070312,162.1199951171875,199.0200042724609
01-30,7.888888835906982,7.55555534362793,9.629630088806152,,,14.074073791503904,15.5,18.72222137451172,29.125,,,29.433332443237305,32.2066650390625,26.34000015258789,36.65999984741211,,50.83333206176758,54.4466667175293,65.66000366210939,38.209999084472656,,,81.45999908447266,93.27999877929688,114.5500030517578,116.45999908447266,,147.3300018310547,204.6499938964844,165.0,205.1499938964844
01-31,8.148148536682129,7.925925731658935,9.518518447875977,,11.333333015441895,14.0,15.222222328186035,19.16666603088379,,,28.83333396911621,29.20000076293945,32.69333267211914,26.873332977294922,,43.43999862670898,50.51333236694336,55.17333221435547,67.61000061035156,,,89.41000366210938,80.68000030517578,92.97000122070312,113.37000274658205,,,147.1300048828125,201.4199981689453,164.80999755859375,195.69000244140625
02-01,8.148148536682129,7.851851940155028,,9.740740776062012,11.185185432434082,13.518518447875975,15.222222328186035,,,21.95833396911621,29.41666603088379,29.18000030517578,32.560001373291016,,,43.36666488647461,51.43333435058594,56.459999084472656,68.88999938964844,,57.13999938964844,90.4499969482422,82.61000061035156,93.8499984741211,,,96.37000274658205,145.4499969482422,193.47000122070312,164.38999938964844,
02-02,8.148148536682129,,,9.851851463317873,11.11111068725586,13.44444465637207,15.166666984558105,,29.625,22.0,28.70833396911621,28.85333251953125,,,36.43333435058594,44.27333450317383,50.746665954589844,56.84000015258789,,38.11000061035156,58.13999938964844,89.93000030517578,82.51000213623047,,,119.63999938964844,95.33000183105469,149.75,190.63999938964844,,
02-03,,,9.481481552124023,9.962963104248047,11.037036895751953,13.777777671813965,,18.94444465637207,29.0,21.75,28.375,,,27.386667251586914,35.959999084472656,43.66666793823242,50.88666534423828,,,39.31999969482422,57.29999923706055,90.08999633789062,85.72000122070312,,109.38999938964844,121.25,97.7300033569336,150.2100067138672,,,198.1300048828125
02-04,,7.925925731658935,9.333333015441896,9.851851463317873,10.666666984558104,,,18.83333396911621,29.375,21.83333396911621,27.95833396911621,,32.09999847412109,27.51333427429199,36.03333282470703,44.426666259765625,,,67.98000335693361,40.02000045776367,54.93000030517578,91.01000213623048,,92.51000213623048,110.88999938964844,119.72000122070312,101.12999725341795,,,165.49000549316406,206.1199951171875
02-05,8.037036895751951,7.925925731658935,9.259259223937988,10.074073791503906,,,15.11111068725586,18.88888931274414,29.875,22.08333396911621,,28.440000534057614,31.84666633605957,27.773332595825195,36.70000076293945,,,56.91333389282226,66.15000152587889,40.709999084472656,54.97000122070313,,,93.9499969482422,112.62000274658205,120.33000183105469,101.51000213623048,,182.0,166.2100067138672,210.44000244140625
02-06,8.074073791503906,8.148148536682129,9.185185432434082,,,13.925926208496096,15.38888931274414,18.83333396911621,30.25,,,28.71333312988281,32.139999389648445,27.913333892822266,37.7400016784668,,51.51333236694336,55.9466667175293,65.69999694824219,41.86999893188477,,,86.68000030517578,93.4499969482422,114.27999877929688,120.58000183105469,,148.64999389648438,186.9199981689453,166.0,209.8500061035156
02-07,8.111110687255861,8.148148536682129,9.148148536682127,,10.629630088806152,13.925926208496096,15.5,19.33333396911621,,,27.29166603088379,28.65999984741211,30.933332443237305,27.540000915527344,,44.393333435058594,51.0,56.54666519165039,65.08000183105469,,,91.70999908447266,87.75,93.8000030517578,118.66999816894531,,,147.97000122070312,183.30999755859372,162.30999755859375,207.82000732421875
02-08,8.074073791503906,8.111110687255861,,9.925926208496094,10.70370388031006,13.88888931274414,15.55555534362793,,,22.79166603088379,27.29166603088379,28.420000076293945,31.233333587646484,,,44.83333206176758,51.29999923706055,56.11999893188477,64.95999908447266,,54.540000915527344,92.4000015258789,88.16000366210938,94.31999969482422,,,101.08999633789062,147.4499969482422,174.50999450683594,162.08999633789062,
02-09,8.111110687255861,,,9.851851463317873,10.777777671813963,14.185185432434082,15.61111068725586,,30.45833396911621,24.0,25.79166603088379,28.29333305358887,,,37.62666702270508,43.85333251953125,51.46666717529297,55.54666519165039,,41.41999816894531,55.75,91.37000274658205,88.18000030517578,,,120.83999633789062,99.7300033569336,149.3699951171875,176.88999938964844,,
02-10,,,9.740740776062012,9.814814567565918,10.814814567565918,13.962963104248047,,19.44444465637207,30.125,24.0,25.20833396911621,,,27.60000038146973,37.473331451416016,43.900001525878906,51.56000137329102,,,39.41999816894531,55.54999923706055,91.81999969482422,87.51000213623047,,115.58000183105469,121.30999755859376,96.06999969482422,150.25,,,209.4499969482422
02-11,,8.074073791503906,9.666666984558104,9.851851463317873,10.740740776062012,,,19.66666603088379,30.08333396911621,23.95833396911621,23.66666603088379,,31.6733341217041,27.29999923706055,38.26666641235352,44.51333236694336,,,64.52999877929689,40.27999877929688,56.7599983215332,93.55999755859376,,94.38999938964844,116.51000213623048,120.37000274658205,96.88999938964844,,,163.83999633789062,212.25
02-12,7.925925731658935,8.0,9.666666984558104,9.777777671813963,,,16.11111068725586,19.66666603088379,30.33333396911621,24.33333396911621,,28.420000076293945,31.733333587646484,27.020000457763672,38.48666763305664,,,55.41333389282226,65.16000366210939,40.0,56.08000183105469,,,95.18000030517578,117.20999908447266,121.83000183105469,97.25,,180.97999572753903,170.08999633789062,213.91000366210938
02-13,8.0,7.962963104248048,9.70370388031006,,,13.962963104248047,16.38888931274414,19.55555534362793,29.875,,,28.540000915527344,32.2933349609375,26.68000030517578,38.46666717529297,,51.62666702270508,55.393333435058594,68.02999877929689,40.68999862670898,,,90.25,96.33000183105469,116.76000213623048,124.05999755859376,,152.4600067138672,179.8300018310547,171.3699951171875,213.02999877929688
02-14,8.0,7.814815044403076,9.814814567565918,,10.70370388031006,13.88888931274414,16.05555534362793,19.61111068725586,,,25.45833396911621,28.15999984741211,32.299999237060554,27.21333312988281,,44.49333190917969,52.22000122070313,56.540000915527344,66.16000366210939,,,92.4000015258789,88.9800033569336,96.30999755859376,117.8499984741211,,,152.6300048828125,183.88999938964844,169.07000732421875,211.83999633789062
02-15,8.0,8.074073791503906,,,10.666666984558104,14.222222328186035,15.833333015441895,,,,27.79166603088379,28.6733341217041,32.213333129882805,,,44.69333267211914,52.62666702270508,57.01333236694336,65.87000274658203,,,91.4000015258789,87.5999984741211,96.04000091552734,,,,155.49000549316406,184.6300048828125,173.66000366210938,
02-16,8.0,,,9.407407760620117,10.666666984558104,14.29629611968994,15.722222328186035,,,24.08333396911621,27.95833396911621,28.246665954589844,,,,44.46666717529297,53.08666610717773,57.040000915527344,,,57.25,91.20999908447266,89.26000213623047,,,,99.6500015258789,154.41000366210938,183.22000122070312,,
02-17,,,,9.370369911193848,10.851851463317873,14.148148536682127,,,30.08333396911621,23.875,27.0,,,,39.01333236694336,43.58000183105469,53.27999877929688,,,38.560001373291016,58.18999862670898,91.6500015258789,88.56999969482422,,,123.1999969482422,101.02999877929688,153.88999938964844,,,
02-18,,,9.55555534362793,9.407407760620117,10.740740776062012,,,19.61111068725586,30.20833396911621,23.83333396911621,27.45833396911621,,,27.933332443237305,38.61333465576172,43.68000030517578,,,,38.66999816894531,58.7599983215332,91.87999725341795,,,117.87999725341795,122.8499984741211,100.76000213623048,,,,210.5800018310547
02-19,,8.0,9.70370388031006,9.370369911193848,,,,19.55555534362793,30.04166603088379,23.95833396911621,,,31.86000061035156,27.36666679382324,38.66666793823242,,,,66.16000366210939,37.68999862670898,59.0,,,97.45999908447266,116.75,123.25,99.88999938964844,,,173.3300018310547,211.77999877929688
02-20,7.925925731658935,7.962963104248048,10.074073791503906,,,,15.833333015441895,19.55555534362793,30.25,,,28.540000915527344,32.54666519165039,27.26666641235352,37.84000015258789,,,57.69333267211914,66.63999938964844,37.47000122070313,,,,95.0199966430664,117.79000091552734,123.69000244140624,,,181.6100006103516,175.33999633789062,215.27999877929688
02-21,8.074073791503906,8.0,10.185185432434082,,,14.074073791503904,16.05555534362793,19.61111068725586,,,,27.886667251586914,32.733333587646484,27.64666748046875,,,53.08000183105469,57.70000076293945,64.66000366210939,,,,90.0,93.26000213623048,117.7699966430664,,,155.6199951171875,181.3000030517578,174.94000244140625,215.1999969482422
02-22,8.074073791503906,8.0,,9.370369911193848,10.925926208496094,14.0,16.277778625488278,,,25.375,27.54166603088379,27.78000068664551,33.413333892822266,,,43.0,53.06666564941406,57.66666793823242,64.91000366210939,,58.91999816894531,89.0999984741211,90.0,94.54000091552734,,,102.7699966430664,155.86000061035156,183.9199981689453,175.77000427246094,
02-23,8.148148536682129,,,9.333333015441896,10.88888931274414,13.851851463317873,15.833333015441895,,30.45833396911621,25.41666603088379,27.5,27.6733341217041,,,37.36666488647461,43.246665954589844,52.78666687011719,58.52000045776367,,35.52000045776367,58.31000137329102,87.2300033569336,90.41999816894531,,,123.13999938964844,100.7699966430664,153.6999969482422,183.57000732421875,,
02-24,,,10.29629611968994,9.518518447875977,10.518518447875977,13.70370388031006,,19.72222137451172,29.79166603088379,25.33333396911621,24.95833396911621,,,26.96666717529297,37.27999877929688,43.37333297729492,52.93999862670898,,,36.77999877929688,58.86999893188477,87.63999938964844,89.62999725341797,,118.63999938964844,123.52999877929688,101.16999816894531,155.0399932861328,,,203.1100006103516
02-25,,7.888888835906982,10.0,9.592592239379883,10.333333015441896,,,19.16666603088379,30.91666603088379,25.08333396911621,22.875,,34.08666610717773,26.926666259765625,38.106666564941406,43.70000076293945,,,65.86000061035156,35.38999938964844,58.9000015258789,88.55000305175781,,90.9000015258789,117.8000030517578,123.44000244140624,101.62999725341795,,,176.25,194.47999572753903
02-26,8.481481552124022,7.814815044403076,10.222222328186037,9.592592239379883,,,15.88888931274414,19.44444465637207,30.95833396911621,24.75,,28.79333305358887,34.07333374023437,26.31333351135254,38.060001373291016,,,57.83333206176758,66.08999633789061,34.31999969482422,60.31000137329102,,,91.6500015258789,118.97000122070312,123.20999908447266,102.20999908447266,,185.5500030517578,175.24000549316406,189.6699981689453
02-27,8.629630088806152,7.740740776062013,10.222222328186037,,,13.814814567565918,16.0,19.5,31.08333396911621,,,28.86666679382324,33.413333892822266,26.933332443237305,37.4466667175293,,52.86000061035156,54.92666625976562,67.15000152587889,33.36999893188477,,,90.23999786376952,93.55999755859376,120.16999816894531,122.69000244140624,,156.13999938964844,181.88999938964844,177.5399932861328,185.91000366210938
02-28,8.592592239379883,7.814815044403076,10.29629611968994,,10.481481552124023,13.851851463317873,16.0,19.44444465637207,,,23.29166603088379,28.68666648864746,33.213333129882805,26.873332977294922,,43.86666488647461,52.11333465576172,54.91333389282226,66.69000244140625,,,89.18000030517578,90.23999786376952,94.4800033569336,120.5500030517578,,,154.83999633789062,178.47000122070312,176.16000366210938,184.7700042724609
02-29,,,,,,,15.55555534362793,,,,24.16666603088379,,,,,,,,64.62999725341797,,,,89.80999755859375,,,,101.1999969482422,,,,
03-01,8.592592239379883,8.037036895751951,,9.481481552124023,10.55555534362793,13.851851463317873,15.55555534362793,,,24.45833396911621,24.70833396911621,28.546667098999023,33.46666717529297,,37.88000106811523,45.02000045776367,53.63333511352539,55.253334045410156,,,61.709999084472656,86.77999877929688,89.33999633789062,94.4499969482422,,,104.56999969482422,158.44000244140625,177.3000030517578,176.0500030517578,
03-02,8.481481552124022,,10.407407760620117,9.592592239379883,10.481481552124023,13.592592239379885,,,31.20833396911621,24.375,23.79166603088379,28.733333587646484,,,38.04666519165039,44.87333297729492,53.22000122070313,55.01333236694336,,31.420000076293945,62.06999969482422,86.62999725341797,88.54000091552734,,,123.7699966430664,105.76000213623048,157.08999633789062,175.5500030517578,,192.58999633789062
03-03,,,10.29629611968994,9.592592239379883,10.370369911193848,13.481481552124025,,19.61111068725586,30.83333396911621,24.25,23.95833396911621,,,26.86000061035156,38.186668395996094,45.9466667175293,53.68000030517578,,64.73999786376953,30.940000534057614,62.40999984741211,89.55000305175781,,,119.38999938964844,123.37000274658205,106.68000030517578,157.05999755859375,,,186.50999450683597
03-04,,8.185185432434082,10.11111068725586,9.407407760620117,10.370369911193848,,15.88888931274414,19.72222137451172,31.45833396911621,24.54166603088379,,,35.900001525878906,25.6733341217041,38.70000076293945,46.1866683959961,,,64.37999725341797,31.31999969482422,62.06999969482422,87.33000183105469,,93.6500015258789,121.12999725341795,121.4800033569336,106.36000061035156,,,174.57000732421875,194.57000732421875
03-05,8.296296119689941,8.481481552124022,9.925926208496094,9.407407760620117,,,15.666666984558105,19.83333396911621,31.125,25.04166603088379,,29.79999923706055,35.0,25.61333274841309,39.03333282470703,,,54.5533332824707,64.81999969482422,28.920000076293945,62.93000030517578,,88.1500015258789,96.4499969482422,121.91000366210938,122.22000122070312,,,177.1199951171875,174.3699951171875,178.44000244140625
03-06,8.407407760620117,8.222222328186035,9.777777671813963,,,13.370369911193848,15.833333015441895,19.77777862548828,31.33333396911621,,23.625,29.440000534057614,36.27999877929688,25.07999992370605,,,52.79999923706055,55.2933349609375,62.79999923706055,28.6299991607666,,,85.54000091552734,96.41999816894531,122.4499969482422,118.2699966430664,,157.92999267578125,177.83999633789062,172.24000549316406,164.99000549316406
03-07,8.370369911193848,8.148148536682129,,,10.370369911193848,13.185185432434082,15.88888931274414,19.83333396911621,,,22.70833396911621,30.020000457763672,36.0,25.59333419799805,,46.099998474121094,53.0,55.14666748046875,62.38999938964844,,,85.20999908447266,86.19000244140625,97.23999786376952,124.37999725341795,,108.36000061035156,157.49000549316406,176.38999938964844,170.3699951171875,
03-08,8.592592239379883,8.074073791503906,,9.666666984558104,10.55555534362793,13.259259223937988,16.0,,,25.375,23.5,30.70000076293945,36.0533332824707,,38.81999969482422,45.61333465576172,52.63333511352539,55.30666732788086,,,63.02000045776367,85.98999786376953,87.8499984741211,97.9499969482422,,,106.5199966430664,157.64999389648438,181.16000366210938,169.02999877929688,
03-09,8.481481552124022,,9.851851463317873,9.740740776062012,10.592592239379883,13.074073791503904,,,30.5,24.79166603088379,24.0,30.0,,,38.13333511352539,44.76666641235352,52.253334045410156,56.04666519165039,,27.86000061035156,63.33000183105469,85.30000305175781,88.22000122070312,,,118.41000366210938,107.2300033569336,156.2899932861328,186.5800018310547,,146.47999572753906
03-10,,,9.70370388031006,9.629630088806152,10.814814567565918,13.11111068725586,,19.94444465637207,31.33333396911621,24.58333396911621,23.66666603088379,,,25.1200008392334,36.973331451416016,45.50666809082031,52.66666793823242,,60.68999862670898,29.96999931335449,63.81999969482422,84.22000122070312,,,123.22000122070312,116.8499984741211,106.66999816894531,157.32000732421875,,,160.07000732421875
03-11,,7.851851940155028,9.407407760620117,9.70370388031006,10.88888931274414,,16.16666603088379,20.38888931274414,32.08333206176758,24.83333396911621,,,36.17333221435547,24.393333435058594,36.393333435058594,45.36000061035156,,,63.56999969482422,30.239999771118164,63.68999862670898,85.38999938964844,,97.93000030517578,120.75,117.63999938964844,108.4000015258789,,,172.08999633789062,147.66000366210938
03-12,8.481481552124022,7.55555534362793,9.666666984558104,9.481481552124023,,,16.83333396911621,20.22222137451172,32.66666793823242,24.29166603088379,,29.84000015258789,36.41999816894531,24.30666732788086,37.393333435058594,,,55.753334045410156,63.38999938964844,30.989999771118164,63.61000061035156,,89.12999725341797,97.0500030517578,119.3000030517578,118.41000366210938,,,182.3600006103516,171.0500030517578,130.39999389648438
03-13,8.370369911193848,7.740740776062013,9.925926208496094,,,13.074073791503904,17.222221374511722,19.88888931274414,32.95833206176758,,23.33333396911621,29.399999618530273,35.99333190917969,26.5,,,52.37333297729492,54.66666793823242,64.5,30.770000457763672,,,89.69999694824219,96.98999786376952,116.80999755859376,117.72000122070312,,158.0800018310547,181.8600006103516,172.58999633789062,140.32000732421878
03-14,8.55555534362793,7.740740776062013,,,10.740740776062012,13.185185432434082,16.94444465637207,20.0,,,22.625,28.739999771118164,35.913333892822266,26.30666732788086,,45.71333312988281,53.5,54.91333389282226,62.88000106811523,,,86.01000213623047,89.23999786376953,97.25,116.19000244140624,,108.45999908447266,157.0500030517578,179.4600067138672,169.99000549316406,
03-15,8.666666984558105,7.814815044403076,,9.481481552124023,10.814814567565918,13.074073791503904,16.722221374511722,,,24.66666603088379,24.33333396911621,29.399999618530273,34.0,,37.16666793823242,45.73333358764648,54.80666732788086,54.86000061035156,,,63.84000015258789,85.70999908447266,90.75,96.72000122070312,,,108.2300033569336,159.5800018310547,180.0800018310547,170.77000427246094,
03-16,8.777777671813965,,9.962963104248047,9.518518447875977,10.925926208496094,13.185185432434082,,,33.20833206176758,24.58333396911621,26.83333396911621,28.446666717529297,,,37.48666763305664,45.20000076293945,54.88000106811523,54.93999862670898,,30.46999931335449,64.44000244140625,85.91999816894531,90.1500015258789,,,120.04000091552734,109.94000244140624,158.24000549316406,182.7100067138672,,117.76000213623048
03-17,,,10.333333015441896,9.44444465637207,11.148148536682127,13.185185432434082,,20.27777862548828,32.70833206176758,24.83333396911621,25.33333396911621,,,27.453332901000977,38.099998474121094,45.099998474121094,55.14666748046875,,62.38999938964844,31.440000534057614,65.37000274658203,88.06999969482422,,,119.83000183105469,119.43000030517578,112.5199966430664,159.10000610351562,,,123.0199966430664
03-18,,7.666666507720947,10.29629611968994,9.44444465637207,11.333333015441895,,17.5,19.94444465637207,32.20833206176758,24.95833396911621,,,33.799999237060554,27.433332443237305,37.99333190917969,45.41333389282226,,,65.66000366210939,32.34000015258789,65.59999847412111,88.70999908447266,,96.08000183105469,119.87999725341795,121.63999938964844,112.37999725341795,,,174.05999755859375,102.48999786376952
03-19,8.814814567565918,7.4814815521240225,10.518518447875977,9.518518447875977,,,17.33333396911621,19.88888931274414,33.16666793823242,25.83333396911621,,28.86666679382324,34.11999893188477,26.69333267211914,37.83333206176758,,,55.78666687011719,64.56999969482422,32.72999954223633,65.11000061035156,,89.58000183105469,95.18000030517578,119.66000366210938,119.56999969482422,,,181.8999938964844,172.5800018310547,104.2300033569336
