,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,27.076372146606445,,,,8.970643043518066,31.475765228271484,42.87125015258789,,,35.842559814453125,33.77871322631836,27.553823471069336
01-03,,,25.402433395385746,17.711042404174805,9.035244941711426,31.475765228271484,,,27.68006896972656,35.16353988647461,33.114086151123054,27.227916717529297
01-04,,25.822769165039066,24.884014129638672,18.003633499145508,9.36749267578125,,,19.68684959411621,27.87162780761719,35.60005187988281,34.97113037109375,
01-05,26.22747802734375,25.72319984436035,24.41107177734375,18.1773624420166,,,42.23585510253906,19.912918090820312,27.105396270751953,35.066539764404304,,
01-06,26.26284027099609,25.533130645751953,24.220083236694336,18.579679489135746,,31.25240135192871,40.32028198242188,19.49846649169922,27.201173782348636,,,26.87238311767578
01-07,25.210554122924805,25.17108917236328,24.3656005859375,,9.10907745361328,31.54091453552246,39.31110763549805,18.1608829498291,,,35.68462371826172,27.06002616882324
01-08,24.60041618347168,25.524080276489254,,,9.41363525390625,31.019733428955078,40.28291702270508,17.58629035949707,,35.26054000854492,37.14094543457031,27.17853736877441
01-09,23.33590507507324,,,18.588823318481445,8.979870796203613,31.150020599365234,38.843910217285156,,26.865951538085934,35.2120361328125,38.19652938842773,27.17853736877441
01-10,,,24.00179481506348,19.183147430419922,9.395177841186523,31.90387725830078,,,28.06318664550781,35.115036010742195,38.29427337646485,27.01064872741699
01-11,,25.306848526000977,23.03772354125977,19.283729553222656,9.238283157348633,,,17.614551544189453,28.5899658203125,35.9395637512207,38.33336639404297,
01-12,22.33668327331543,25.32495880126953,23.64708709716797,19.375167846679688,,,38.86259078979492,17.50151252746582,28.5899658203125,35.89105987548828,,
01-13,22.52237319946289,25.460723876953125,23.45609474182129,19.12828826904297,,31.243099212646484,38.88127899169922,16.710275650024414,30.026653289794922,,,27.61307716369629
01-14,21.11638641357422,26.04904747009277,23.7926082611084,,9.238283157348633,32.285457611083984,37.5076789855957,16.870407104492188,,,36.95524215698242,27.84022521972656
01-15,21.50546646118164,25.2616024017334,,,9.662819862365724,32.462295532226555,38.03096008300781,16.974021911621097,,,36.90636825561523,28.017993927001953
01-16,21.2490234375,,,,9.41363525390625,32.899715423583984,39.23636245727539,,,35.018035888671875,36.59360885620117,28.40315246582031
01-17,,,,18.981985092163086,9.598217010498047,31.838741302490234,,,29.451982498168945,35.35755157470703,37.65896987915039,27.741464614868164
01-18,,,23.92903137207031,19.539751052856445,9.478241920471193,,,,29.73931312561035,35.842559814453125,38.48974609375,
01-19,,24.81809425354004,23.61071014404297,19.9786434173584,,,,16.644340515136722,29.30830955505371,36.71558380126953,,
01-20,20.019887924194336,24.39269256591797,23.738039016723636,20.106647491455078,,,37.19932556152344,16.691436767578125,29.02097511291504,,,
01-21,21.1075439453125,23.93108940124512,23.237812042236328,,,32.825252532958984,36.900306701660156,17.29428482055664,,,,27.00077247619629
01-22,20.762670516967773,23.795320510864254,,,9.893548965454102,33.132381439208984,37.96554565429688,17.887718200683594,,37.782623291015625,37.4928092956543,26.664987564086914
01-23,20.170217514038086,,,19.932918548583984,9.625906944274902,32.52744674682617,38.13374328613281,,28.82941246032715,37.782623291015625,37.42438888549805,26.44772148132324
01-24,,,23.665287017822266,19.83234214782715,10.096582412719727,30.191421508789066,,,29.451982498168945,36.95809555053711,37.07252883911133,25.87491607666016
01-25,,23.81342315673828,23.692562103271484,20.015207290649414,10.2996244430542,,,17.303707122802734,31.080219268798828,37.05509567260742,38.04991912841797,
01-26,19.940311431884766,23.668609619140625,24.25645446777344,20.572973251342773,,,38.2271842956543,19.112260818481445,30.21820640563965,37.68561553955078,,
01-27,20.62120246887207,23.49663352966309,24.220083236694336,17.491594314575195,,30.02389907836914,38.273902893066406,18.62244415283203,30.64920997619629,,,25.114471435546875
01-28,21.12523078918457,21.297218322753906,23.06501197814941,,10.235023498535156,30.787067413330078,37.02177429199219,18.22681999206543,,,38.4995231628418,24.87744903564453
01-29,21.08101463317871,20.401161193847656,,,9.8104887008667,29.986671447753906,37.18997573852539,19.33832550048828,,35.988067626953125,39.00776290893555,24.867572784423828
01-30,20.683090209960934,,,16.714397430419922,9.995065689086914,31.084875106811523,34.81655502319336,,30.744991302490234,34.775524139404304,40.13177108764648,25.31198692321777
01-31,,,23.237812042236328,16.56810188293457,9.70896816253662,31.913188934326172,,,30.266094207763672,34.48451614379883,36.76953506469727,22.033180236816406
02-01,,20.374011993408203,23.82898712158203,17.244718551635742,9.44132137298584,,,19.696269989013672,30.6013240814209,36.47307586669922,35.899658203125,
02-02,20.41781234741211,20.364959716796875,22.69210433959961,17.32701301574707,,,36.19949340820313,19.79046630859375,30.12242889404297,35.38663864135742,,
02-03,21.86800575256348,20.374011993408203,22.81034278869629,17.308731079101562,,30.25656700134277,37.88405990600586,16.606658935546875,31.17599105834961,,,22.88251304626465
02-04,21.13406753540039,19.72233390808105,21.891754150390625,,9.487471580505373,30.13546371459961,36.57383728027344,17.397903442382812,,,36.984561920166016,22.34921264648437
02-05,22.150978088378906,20.202695846557614,,,9.709612846374512,28.84993553161621,36.21820068359375,17.322542190551758,,33.465991973876946,37.35597229003906,22.763999938964844
02-06,23.09714508056641,,,17.30872917175293,10.098371505737305,28.96172332763672,35.9280891418457,,30.505544662475586,33.12648391723633,36.41767120361328,22.912139892578125
02-07,,,21.92816925048828,17.125568389892578,10.116883277893066,28.84062194824219,,,29.882986068725586,34.29050827026367,36.66254806518555,22.79362678527832
02-08,,19.577312469482425,22.146724700927734,17.226303100585938,10.237210273742676,,,17.653669357299805,29.404090881347656,32.034942626953125,36.3588981628418,
02-09,22.52794647216797,19.9307918548584,22.501882553100586,17.55599594116211,,,35.66604232788086,18.448368072509766,30.07453918457031,31.548830032348636,,
02-10,21.594104766845703,20.510860443115234,22.46544647216797,17.2720947265625,,28.821990966796875,36.53640747070313,18.069944381713867,30.295391082763672,,,22.952192306518555
02-11,20.61578750610352,21.045604705810547,22.72042465209961,,10.089112281799316,28.318960189819336,36.19948959350586,17.559062957763672,,,36.60377883911133,22.79362678527832
02-12,20.75808525085449,20.973100662231445,,,10.181674003601074,29.93984222412109,36.69549179077149,18.230772018432614,,31.451602935791016,37.63224792480469,23.9531307220459
02-13,20.331193923950195,,,17.455255508422848,10.292745590209961,29.399547576904297,37.21022415161133,,30.10334777832031,32.08355712890625,38.10240936279297,24.23061943054199
02-14,,,22.72954177856445,17.070610046386722,10.681504249572754,29.88395118713379,,,29.863285064697266,32.618274688720696,38.51380157470703,24.2207088470459
02-15,,,23.184856414794922,17.207990646362305,10.792574882507324,,,,30.43942832946777,32.034942626953125,38.02405166625977,
02-16,,21.40814971923828,23.257707595825195,17.62925910949707,,,,18.74165153503418,29.863285064697266,32.52106094360352,,
02-17,19.18388557434082,22.912710189819336,23.002727508544922,17.63841438293457,,,37.61265182495117,18.56189727783203,29.767261505126953,,,
02-18,18.6413688659668,22.44140625,23.14842796325684,,,30.023685455322266,37.228946685791016,18.79841423034668,,,,24.299991607666016
02-19,18.45459747314453,22.74956321716309,,,10.644476890563963,29.46475601196289,38.21161651611328,18.438907623291016,,,38.14158630371094,24.63694000244141
02-20,18.06327247619629,,,,10.533402442932127,29.679014205932614,38.72633361816406,,,31.30577278137207,37.81835174560547,24.874786376953125
02-21,,,,17.198827743530273,10.153904914855957,30.386985778808594,,,29.527210235595703,31.743274688720703,36.97598648071289,24.577476501464844
02-22,,22.976154327392575,22.34707260131836,16.960723876953125,10.616706848144533,,,19.328214645385746,28.99907684326172,32.277999877929695,36.36870193481445,
02-23,17.351776123046875,22.25106430053711,21.83710479736328,17.226303100585938,,,38.62339782714844,18.826793670654297,28.37492370605469,32.13216018676758,,
02-24,18.072168350219727,23.238994598388672,21.42732048034668,16.92408561706543,,31.11359405517578,39.81195831298828,18.637584686279297,28.32691192626953,,,22.78371810913086
02-25,16.693632125854492,23.610605239868164,21.49106979370117,,10.25572395324707,31.085634231567386,39.344017028808594,18.438907623291016,,,36.77029418945313,20.871034622192386
02-26,15.84872055053711,23.78281593322754,,,10.024319648742676,31.38373947143555,39.14748001098633,18.987627029418945,,32.909942626953125,35.761409759521484,20.25659942626953
02-27,15.492971420288086,,,16.52113151550293,10.413076400756836,31.402362823486328,39.19427490234375,,28.75901985168457,32.08355712890625,34.78191375732422,19.166467666625977
02-28,,,21.600343704223636,16.347131729125973,10.700014114379883,30.983173370361328,,,28.18287467956543,32.18077850341797,34.115859985351555,19.63224983215332
02-29,,,,16.301338195800778,,,,18.51459503173828,,,,
03-01,,24.29036903381348,21.363576889038086,16.621875762939453,10.283490180969238,,,20.103992462158203,29.43117904663086,32.22939300537109,34.58601760864258,
03-02,14.532440185546875,24.24505424499512,21.50016975402832,16.319650650024414,,,40.672950744628906,20.397274017333984,28.71100616455078,32.277999877929695,,19.87009620666504
03-03,14.318991661071776,24.48976325988769,22.265113830566406,,,30.57329368591309,37.7811164855957,20.88922882080078,28.75901985168457,,,19.969200134277344
03-04,15.528542518615724,24.39006805419922,21.791576385498047,,10.079854011535645,32.501583099365234,37.4629135131836,21.01221466064453,,,33.97872543334961,20.44489288330078
03-05,15.45739459991455,25.033580780029297,,16.38375473022461,10.922161102294922,33.28408050537109,37.4629135131836,,,31.79189109802246,33.067794799804695,19.42413711547852
