,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,18.479116439819336,,,,43.985923767089844,49.974403381347656,53.03528594970703,,,71.88823699951172,63.14061737060547,76.16651916503906
01-03,,,34.91935348510742,35.79747009277344,44.02891159057617,49.99675750732422,,,57.24468231201172,72.33354949951172,62.87492752075195,75.89892578125
01-04,,34.597782135009766,34.5688362121582,35.92121505737305,44.32267761230469,,,42.20017623901367,58.61407470703125,73.27657318115234,64.4232177734375,
01-05,18.96637725830078,34.26597213745117,34.58207321166992,35.28873062133789,,,51.91345977783203,41.93439865112305,58.87450408935547,73.69568634033203,,
01-06,19.544986724853516,34.227699279785156,34.25139236450195,34.79374313354492,,49.430301666259766,51.25584030151367,40.943824768066406,58.86611557006836,,,76.06139373779297
01-07,18.868925094604492,34.12560272216797,34.6482048034668,,44.21520233154297,49.124717712402344,51.24809646606445,40.16263961791992,,,64.68890380859375,75.85115051269531
01-08,19.3439998626709,34.227699279785156,,,43.985923767089844,48.990562438964844,51.53435134887695,39.84856414794922,,73.37262725830078,64.67973327636719,76.30986785888672
01-09,18.832380294799805,,,35.13749313354492,44.18653106689453,48.84149169921875,50.505374908447266,,58.75688171386719,73.45122528076172,66.36544799804688,76.30030822753906
01-10,,,34.41012191772461,35.46747970581055,44.29402542114258,48.69244384765625,,,59.067726135253906,73.08448028564453,66.83267211914062,76.30986785888672
01-11,,34.04263687133789,35.11777114868164,35.474361419677734,44.31550979614258,,,39.83245086669922,59.89103317260742,73.24163818359375,66.68609619140625,
01-12,17.93096160888672,33.97244644165039,35.507957458496094,35.6255989074707,,,49.631134033203125,40.06599426269531,59.99184799194336,73.65203094482422,,
01-13,17.827421188354492,34.47017288208008,35.40214157104492,34.9793701171875,,48.886207580566406,49.61565017700195,38.81771469116211,60.453887939453125,,,76.67302703857422
01-14,16.88336181640625,34.73179626464844,35.97751998901367,,44.44447708129883,48.30485534667969,48.996726989746094,38.986839294433594,,,66.76853942871094,76.89282989501953
01-15,16.560562133789062,34.049015045166016,,,44.551944732666016,48.40174102783203,48.57893371582031,37.13453674316406,,,67.1716537475586,77.1317367553711
01-16,16.383928298950195,,,,44.37999725341797,48.66261672973633,48.81102752685547,,,74.37678527832031,67.63888549804688,77.81982421875
01-17,,,,35.07561492919922,44.68092727661133,48.82658004760742,,,60.193458557128906,74.69110870361328,67.95953369140625,77.90582275390625
01-18,,,36.05025863647461,35.708106994628906,44.652259826660156,,,,59.10973358154297,75.18883514404297,68.0877914428711,
01-19,,34.25959014892578,35.85846710205078,36.086212158203125,,,,37.279502868652344,58.84928894042969,75.20626831054688,,
