,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,32.618690490722656,48.19630813598633,44.35929489135742,,,64.90774536132812,57.90604019165039,121.84143829345703
01-03,,55.82939147949219,29.378171920776367,32.618690490722656,48.87037658691406,,,45.03194046020508,64.90774536132812,57.90604019165039,121.84143829345703
01-04,,55.82939147949219,28.983152389526367,32.77676010131836,,,52.89718246459961,45.03194046020508,64.90774536132812,55.95647430419922,
01-05,,56.51245880126953,28.983152389526367,,,44.35929489135742,52.89718246459961,45.03194046020508,64.90774536132812,,
01-06,,56.51245880126953,28.725933074951172,,48.87037658691406,44.35929489135742,52.89718246459961,45.03194046020508,,,121.84143829345703
01-07,,56.51245880126953,,32.77676010131836,48.87037658691406,43.462669372558594,52.89718246459961,,,55.95647430419922,121.84143829345703
01-08,,,,32.77676010131836,48.87037658691406,43.462669372558594,52.89718246459961,,64.90774536132812,57.85680389404297,124.82530975341797
01-09,,,28.725933074951172,32.77676010131836,47.55031204223633,43.462669372558594,,45.03194046020508,64.90774536132812,58.34912109375,125.33256530761719
01-10,,56.51245880126953,28.946409225463867,32.77676010131836,47.79372787475586,,,45.03194046020508,64.90774536132812,56.32078170776367,125.33256530761719
01-11,,59.74564743041992,28.946409225463867,32.77676010131836,,,52.89718246459961,45.03194046020508,65.10295867919922,56.15339660644531,
01-12,,60.155494689941406,28.946409225463867,,,43.462669372558594,52.89718246459961,45.03194046020508,65.10295867919922,,
01-13,,60.155494689941406,28.946409225463867,,47.55031204223633,43.462669372558594,49.94425582885742,45.03194046020508,,,125.33256530761719
01-14,,60.155494689941406,,32.28394317626953,47.55031204223633,43.462669372558594,49.94425582885742,,,55.7398567199707,125.33256530761719
01-15,,,,33.855369567871094,47.98097610473633,43.462669372558594,49.94425582885742,,,55.7398567199707,131.58876037597656
01-16,,,,33.855369567871094,47.98097610473633,43.462669372558594,,,65.10295867919922,55.7398567199707,131.58876037597656
01-17,,,28.946409225463867,32.860443115234375,49.80659103393555,,,45.03194046020508,65.10295867919922,56.73432922363281,131.58876037597656
01-18,,60.44694137573242,32.74958801269531,32.860443115234375,,,,45.03194046020508,65.10295867919922,56.73432922363281,
01-19,,60.44694137573242,33.980567932128906,,,,49.94425582885742,45.03194046020508,67.72854614257812,,
01-20,57.349403381347656,58.425052642822266,33.980567932128906,,,43.462669372558594,49.94425582885742,45.03194046020508,,,
01-21,57.349403381347656,58.425052642822266,,,49.80659103393555,43.462669372558594,49.94425582885742,,,,131.58876037597656
01-22,57.349403381347656,,,32.860443115234375,49.80659103393555,43.462669372558594,49.94425582885742,,67.328369140625,56.73432922363281,128.30648803710938
01-23,,,33.66822814941406,32.860443115234375,50.97685623168945,43.462669372558594,,45.03194046020508,67.328369140625,56.73432922363281,128.30648803710938
01-24,,56.74015426635742,33.17216491699219,32.860443115234375,51.95051574707031,,,45.03194046020508,67.328369140625,56.73432922363281,128.30648803710938
01-25,57.349403381347656,56.74015426635742,34.393959045410156,32.860443115234375,,,49.94425582885742,45.03194046020508,67.328369140625,56.73432922363281,
01-26,55.53599548339844,56.74015426635742,34.393959045410156,,,47.53994369506836,49.94425582885742,45.03194046020508,67.328369140625,,
01-27,53.949256896972656,56.74015426635742,34.393959045410156,,51.95051574707031,47.53994369506836,45.69468688964844,45.03194046020508,,,128.30648803710938
01-28,53.949256896972656,56.74015426635742,,32.860443115234375,51.95051574707031,47.53994369506836,42.16442108154297,,,56.73432922363281,128.30648803710938
01-29,53.949256896972656,,,32.860443115234375,47.59712219238281,47.53994369506836,42.16442108154297,,67.328369140625,65.24153137207031,128.30648803710938
01-30,,,34.393959045410156,32.860443115234375,47.59712219238281,47.53994369506836,,45.03194046020508,67.328369140625,65.24153137207031,128.30648803710938
01-31,,56.74015426635742,34.393959045410156,32.860443115234375,45.64043426513672,,,45.03194046020508,67.328369140625,70.47975158691406,128.30648803710938
02-01,53.949256896972656,56.74015426635742,34.393959045410156,32.860443115234375,,,42.16442108154297,45.03194046020508,67.328369140625,74.87120056152344,
02-02,53.949256896972656,56.74015426635742,34.393959045410156,,,47.53994369506836,42.16442108154297,45.03194046020508,67.328369140625,,
02-03,53.949256896972656,56.74015426635742,34.393959045410156,,44.04887390136719,47.53994369506836,46.76416778564453,45.03194046020508,,,118.65863800048828
02-04,53.949256896972656,56.74015426635742,,32.860443115234375,42.52284622192383,47.53994369506836,46.76416778564453,,,74.87120056152344,121.56294250488281
02-05,53.949256896972656,,,32.860443115234375,42.52284622192383,47.53994369506836,46.76416778564453,,64.10738372802734,74.87120056152344,121.56294250488281
02-06,,,34.393959045410156,32.860443115234375,42.1296272277832,47.53994369506836,,47.25895690917969,62.19431686401367,74.87120056152344,121.56294250488281
02-07,,56.74015426635742,34.393959045410156,32.860443115234375,42.1296272277832,,,47.25895690917969,64.517333984375,74.87120056152344,125.32261657714844
02-08,53.949256896972656,59.42687225341797,34.393959045410156,32.860443115234375,,,46.76416778564453,47.25895690917969,64.517333984375,76.05274963378906,
02-09,53.949256896972656,59.42687225341797,34.393959045410156,,,40.43302917480469,39.26827621459961,47.25895690917969,64.517333984375,,
02-10,53.949256896972656,59.42687225341797,34.393959045410156,,42.1296272277832,40.43302917480469,39.26827621459961,47.25895690917969,,,125.32261657714844
02-11,53.949256896972656,59.42687225341797,,32.860443115234375,44.13312911987305,40.43302917480469,39.26827621459961,,,74.8318099975586,124.82530975341797
02-12,53.949256896972656,,,36.654178619384766,44.13312911987305,40.43302917480469,39.26827621459961,,63.98050308227539,85.71195983886719,124.82530975341797
02-13,,,34.393959045410156,36.217159271240234,44.0020637512207,40.43302917480469,,51.15381622314453,65.39578247070312,85.71195983886719,124.82530975341797
02-14,,59.38134002685547,34.393959045410156,41.15458679199219,46.5766487121582,,,51.15381622314453,65.39578247070312,86.30274963378906,124.82530975341797
02-15,,60.82944107055664,34.393959045410156,41.93565368652344,,,,51.15381622314453,65.39578247070312,86.35196685791016,
02-16,53.949256896972656,60.82944107055664,34.393959045410156,,,,39.26827621459961,51.15381622314453,65.39578247070312,,
02-17,53.949256896972656,60.82944107055664,34.393959045410156,,,40.43302917480469,39.26827621459961,51.15381622314453,,,
02-18,53.949256896972656,60.82944107055664,,,44.0020637512207,40.43302917480469,39.26827621459961,,,,120.25003814697266
02-19,50.23174285888672,,,41.656707763671875,46.5766487121582,40.43302917480469,39.26827621459961,,,86.35196685791016,122.8360595703125
02-20,,,,41.656707763671875,46.5766487121582,43.86850357055664,,,65.39578247070312,83.03376770019531,122.31885528564453
02-21,,,34.393959045410156,41.656707763671875,49.19804763793945,,,51.15381622314453,65.39578247070312,83.03376770019531,123.83068084716797
02-22,50.23174285888672,60.82944107055664,34.393959045410156,40.1038703918457,,,39.26827621459961,51.15381622314453,65.39578247070312,83.03376770019531,
02-23,50.23174285888672,60.82944107055664,34.393959045410156,,,43.86850357055664,39.26827621459961,51.15381622314453,67.02579498291016,,
02-24,50.23174285888672,60.82944107055664,34.393959045410156,,47.316261291503906,43.86850357055664,37.432159423828125,51.15381622314453,,,119.185791015625
02-25,50.23174285888672,60.82944107055664,,40.5316047668457,47.316261291503906,44.85007858276367,37.432159423828125,,,83.03376770019531,120.34950256347656
02-26,50.23174285888672,,,40.20615768432617,47.316261291503906,44.85007858276367,37.432159423828125,,66.85986328125,83.03376770019531,120.34950256347656
02-27,,,34.393959045410156,40.20615768432617,46.45494079589844,44.85007858276367,,51.15381622314453,68.17752838134766,83.03376770019531,110.40325927734375
02-28,,59.87314987182617,34.393959045410156,40.20615768432617,46.38003921508789,,,51.76118469238281,68.17752838134766,83.03376770019531,110.40325927734375
02-29,,,34.393959045410156,,,,37.432159423828125,,,,
03-01,50.23174285888672,59.87314987182617,34.393959045410156,40.20615768432617,,,39.68471908569336,52.62884521484375,68.72413635253906,79.75495147705078,
03-02,50.23174285888672,59.87314987182617,34.393959045410156,,,44.85007858276367,41.67226791381836,52.62884521484375,68.72413635253906,,110.40325927734375
03-03,50.23174285888672,59.87314987182617,,,45.35020065307617,44.85007858276367,41.67226791381836,49.61130142211914,,,112.39250946044922
03-04,50.23174285888672,59.87314987182617,,41.768280029296875,45.181697845458984,44.85007858276367,41.67226791381836,,,86.01720428466797,112.39250946044922
03-05,50.23174285888672,,34.393959045410156,41.768280029296875,45.91193771362305,44.85007858276367,,,68.72413635253906,86.01720428466797,112.14385223388672
