,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,5.289270401000977,6.7445597648620605,5.305722236633301,,,5.690669059753418,5.276017189025879,6.896951675415039
01-03,,,5.289270401000977,6.7445597648620605,,,4.267978668212891,5.396957874298096,5.276017189025879,6.896951675415039
01-04,,,5.289270401000977,,,6.455550670623779,4.267978668212891,5.396957874298096,5.276017189025879,
01-05,,,,,5.305722236633301,6.455550670623779,4.267978668212891,5.396957874298096,,
01-06,,,,6.837881088256836,5.305722236633301,6.455550670623779,4.267978668212891,,,6.5056352615356445
01-07,,,5.289270401000977,6.837881088256836,5.305722236633301,6.455550670623779,,,5.276017189025879,6.5056352615356445
01-08,,,5.289270401000977,6.837881088256836,5.305722236633301,6.455550670623779,,5.396957874298096,5.276017189025879,6.5056352615356445
01-09,,,5.289270401000977,6.837881088256836,5.305722236633301,,4.267978668212891,5.396957874298096,5.276017189025879,6.114318370819092
01-10,,,5.289270401000977,6.837881088256836,,,4.267978668212891,5.396957874298096,5.276017189025879,6.114318370819092
01-11,,,5.289270401000977,,,6.455550670623779,4.490270137786865,5.396957874298096,5.276017189025879,
01-12,,,,,5.305722236633301,6.455550670623779,4.490270137786865,5.396957874298096,,
01-13,,,,6.837881088256836,5.305722236633301,6.455550670623779,4.561403274536133,,,6.114318370819092
01-14,,,5.289270401000977,6.837881088256836,5.305722236633301,6.455550670623779,,,5.276017189025879,6.016489505767822
01-15,,,5.289270401000977,6.837881088256836,5.305722236633301,6.455550670623779,,,5.276017189025879,6.016489505767822
01-16,,,5.289270401000977,6.837881088256836,5.305722236633301,,,5.396957874298096,5.276017189025879,6.016489505767822
01-17,,,5.289270401000977,6.837881088256836,,,4.561403274536133,5.396957874298096,5.276017189025879,6.016489505767822
01-18,,,5.289270401000977,,,,4.561403274536133,5.396957874298096,5.276017189025879,
01-19,,,,,,6.455550670623779,4.561403274536133,5.396957874298096,,
01-20,,,,,5.305722236633301,6.455550670623779,4.561403274536133,,,
01-21,,,,6.837881088256836,5.305722236633301,6.455550670623779,,,,6.016489505767822
01-22,,,5.289270401000977,6.837881088256836,5.305722236633301,6.455550670623779,,5.396957874298096,5.612683296203613,6.016489505767822
