,2012,2013,2014,2015,2016,2017,2018,2019,2020
02-13,,4.817626476287842,6.54644775390625,10.877401351928711,,11.488170623779297,16.101987838745117,16.18587875366211,24.425081253051758
02-14,,4.817626476287842,6.54644775390625,,,11.488170623779297,16.101987838745117,16.32086753845215,24.425081253051758
02-15,,4.817626476287842,,,,11.488170623779297,16.56209945678711,16.32086753845215,
02-16,,,,,13.498494148254395,11.564302444458008,16.56209945678711,,
02-17,,,,10.877401351928711,13.498494148254395,11.564302444458008,,,
02-18,,,6.54644775390625,10.877401351928711,13.571830749511719,,,,24.425081253051758
02-19,,4.817626476287842,6.596035957336426,10.937810897827148,13.571830749511719,,,16.461965560913086,24.425081253051758
02-20,,4.817626476287842,6.596035957336426,10.937810897827148,,,16.56209945678711,12.773513793945312,24.425081253051758
02-21,,4.817626476287842,6.596035957336426,,,11.564302444458008,16.56209945678711,16.730859756469727,24.425081253051758
02-22,,4.817626476287842,,,13.571830749511719,11.564302444458008,16.155580520629883,16.601490020751953,
02-23,,,,10.937810897827148,13.571830749511719,11.564302444458008,16.201671600341797,,
02-24,,,6.596035957336426,10.937810897827148,13.571830749511719,11.564302444458008,,,24.425081253051758
02-25,,4.817626476287842,6.596035957336426,10.937810897827148,13.571830749511719,,,16.5132999420166,24.425081253051758
02-26,,4.817626476287842,6.596035957336426,10.937810897827148,13.571830749511719,,16.201671600341797,16.800325393676758,24.425081253051758
02-27,,4.817626476287842,6.596035957336426,10.937810897827148,,11.564302444458008,15.966255187988281,16.667898178100586,24.425081253051758
02-28,,4.817626476287842,6.596035957336426,,,11.564302444458008,15.966255187988281,16.656469345092773,24.425081253051758
02-29,,,,,13.571830749511719,,,,
03-01,,4.817626476287842,,,13.571830749511719,11.564302444458008,15.966255187988281,16.380773544311523,
03-02,,,,10.937810897827148,13.571830749511719,11.564302444458008,15.966255187988281,,24.425081253051758
03-03,,,6.596035957336426,10.937810897827148,13.571830749511719,11.564302444458008,,,24.425081253051758
03-04,,4.817626476287842,6.596035957336426,10.937810897827148,13.571830749511719,,,16.380773544311523,24.425081253051758
03-05,,4.817626476287842,6.596035957336426,10.4441556930542,,,15.966255187988281,16.380773544311523,24.425081253051758
03-06,,4.817626476287842,6.596035957336426,10.4441556930542,,11.564302444458008,15.966255187988281,15.757165908813477,24.425081253051758
03-07,,4.817626476287842,6.596035957336426,,13.571830749511719,11.564302444458008,15.966255187988281,15.757165908813477,
03-08,,4.817626476287842,,,13.571830749511719,11.564302444458008,15.966255187988281,15.757165908813477,
03-09,,,,10.4441556930542,13.571830749511719,11.564302444458008,15.966255187988281,,24.425081253051758
03-10,,,6.596035957336426,10.4441556930542,13.571830749511719,11.564302444458008,,,24.425081253051758
03-11,,4.817626476287842,6.596035957336426,10.4441556930542,13.571830749511719,,,15.757165908813477,24.425081253051758
03-12,,4.817626476287842,6.596035957336426,10.760359764099121,,,15.966255187988281,15.88338565826416,24.425081253051758
03-13,,4.817626476287842,6.596035957336426,10.760359764099121,,11.564302444458008,15.966255187988281,15.88338565826416,24.425081253051758
03-14,,4.817626476287842,6.596035957336426,,13.571830749511719,11.564302444458008,16.412433624267578,15.88338565826416,
03-15,,4.817626476287842,,,13.571830749511719,11.564302444458008,16.412433624267578,16.729185104370117,
03-16,,,,10.760359764099121,13.571830749511719,11.564302444458008,16.412433624267578,,24.425081253051758
03-17,,,6.596035957336426,10.760359764099121,13.571830749511719,11.564302444458008,,,24.425081253051758
03-18,,4.817626476287842,6.596035957336426,10.760359764099121,13.571830749511719,,,16.826631546020508,24.425081253051758
03-19,,4.817626476287842,6.596035957336426,10.760359764099121,,,16.412433624267578,16.826631546020508,24.425081253051758
03-20,,4.817626476287842,6.596035957336426,10.760359764099121,,11.564302444458008,16.412433624267578,16.826631546020508,24.425081253051758
03-21,,4.817626476287842,6.596035957336426,,13.571830749511719,11.564302444458008,16.412433624267578,16.826631546020508,
03-22,,4.817626476287842,,,13.571830749511719,11.564302444458008,16.412433624267578,16.592815399169922,
03-23,,,,10.760359764099121,13.571830749511719,11.564302444458008,16.412433624267578,,24.425081253051758
03-24,,,6.596035957336426,10.760359764099121,13.571830749511719,11.564302444458008,,,24.425081253051758
03-25,,4.817626476287842,6.596035957336426,10.760359764099121,,,,16.592815399169922,24.425081253051758
03-26,,4.817626476287842,6.596035957336426,10.760359764099121,,,16.412433624267578,16.592815399169922,24.425081253051758
03-27,,4.817626476287842,6.596035957336426,10.760359764099121,,11.564302444458008,16.412433624267578,16.592815399169922,24.425081253051758
03-28,,4.817626476287842,6.596035957336426,,13.571830749511719,11.564302444458008,16.412433624267578,16.592815399169922,
03-29,,,,,13.571830749511719,11.564302444458008,16.412433624267578,16.53369903564453,
03-30,,,,11.137916564941406,13.571830749511719,11.564302444458008,,,24.425081253051758
03-31,,,6.596035957336426,11.137916564941406,13.571830749511719,11.564302444458008,,,24.425081253051758
04-01,,4.817626476287842,6.596035957336426,11.137916564941406,13.571830749511719,,,16.53369903564453,24.425081253051758
04-02,,4.817626476287842,6.596035957336426,11.137916564941406,,,16.412433624267578,16.53369903564453,24.425081253051758
04-03,,4.817626476287842,6.596035957336426,,,11.564302444458008,16.412433624267578,16.53369903564453,24.425081253051758
04-04,,4.817626476287842,6.596035957336426,,13.571830749511719,11.564302444458008,16.412433624267578,16.53369903564453,
04-05,,4.817626476287842,,,13.571830749511719,11.564302444458008,16.412433624267578,16.53369903564453,
04-06,,,,11.137916564941406,13.571830749511719,11.564302444458008,18.05176544189453,,24.425081253051758
04-07,,,6.596035957336426,11.137916564941406,13.571830749511719,11.564302444458008,,,24.425081253051758
04-08,,4.817626476287842,6.596035957336426,11.137916564941406,13.571830749511719,,,16.53369903564453,24.425081253051758
04-09,,4.817626476287842,6.596035957336426,11.137916564941406,,,18.05176544189453,16.53369903564453,24.425081253051758
04-10,,4.817626476287842,6.596035957336426,11.137916564941406,,11.564302444458008,18.05176544189453,16.53369903564453,
04-11,,4.817626476287842,6.596035957336426,,13.571830749511719,11.564302444458008,18.05176544189453,17.355850219726562,
04-12,,4.817626476287842,,,13.571830749511719,11.564302444458008,18.05176544189453,17.355850219726562,
04-13,,,,11.137916564941406,13.571830749511719,11.564302444458008,18.05176544189453,,24.425081253051758
04-14,,,6.596035957336426,11.137916564941406,13.571830749511719,,,,24.425081253051758
04-15,,4.817626476287842,6.596035957336426,11.137916564941406,13.571830749511719,,,17.355850219726562,24.425081253051758
04-16,,4.817626476287842,6.596035957336426,11.137916564941406,,,18.05176544189453,17.355850219726562,24.425081253051758
04-17,,4.817626476287842,6.596035957336426,11.137916564941406,,11.564302444458008,18.05176544189453,17.355850219726562,24.425081253051758
04-18,,4.817626476287842,,,13.571830749511719,11.564302444458008,18.05176544189453,17.355850219726562,
04-19,,4.817626476287842,,,13.571830749511719,11.564302444458008,18.05176544189453,,
04-20,,,,11.137916564941406,13.571830749511719,11.564302444458008,18.05176544189453,,24.425081253051758
04-21,,,6.596035957336426,11.137916564941406,13.571830749511719,11.564302444458008,,,24.425081253051758
04-22,,4.817626476287842,6.596035957336426,11.137916564941406,13.571830749511719,,,17.355850219726562,29.908262252807617
04-23,,4.817626476287842,6.596035957336426,11.137916564941406,,,18.05176544189453,17.355850219726562,29.908262252807617
04-24,,4.817626476287842,6.596035957336426,11.137916564941406,,11.564302444458008,18.443866729736328,17.355850219726562,29.908262252807617
04-25,,4.817626476287842,6.596035957336426,,13.571830749511719,11.564302444458008,18.443866729736328,17.355850219726562,
04-26,,4.817626476287842,,,13.571830749511719,11.564302444458008,18.443866729736328,17.355850219726562,
04-27,,,,11.137916564941406,13.571830749511719,11.564302444458008,18.443866729736328,,29.908262252807617
04-28,,,6.596035957336426,11.137916564941406,13.571830749511719,13.351950645446777,,,29.908262252807617
04-29,,4.817626476287842,6.596035957336426,11.137916564941406,13.571830749511719,,,17.355850219726562,34.544044494628906
04-30,,4.817626476287842,6.596035957336426,11.137916564941406,,,17.89459800720215,17.355850219726562,34.544044494628906
05-01,,4.817626476287842,6.596035957336426,11.137916564941406,,13.351950645446777,18.01337432861328,17.355850219726562,34.544044494628906
05-02,,4.817626476287842,6.596035957336426,,13.571830749511719,13.351950645446777,18.01337432861328,17.355850219726562,
05-03,,4.817626476287842,,,13.571830749511719,13.121339797973633,17.99720001220703,17.355850219726562,
05-04,,,,11.137916564941406,13.571830749511719,13.121339797973633,17.99720001220703,,34.544044494628906
05-05,,,6.596035957336426,11.137916564941406,13.571830749511719,13.121339797973633,,,34.544044494628906
05-06,,4.817626476287842,6.596035957336426,11.137916564941406,13.571830749511719,,,17.355850219726562,34.544044494628906
05-07,,4.817626476287842,6.596035957336426,11.137916564941406,,,17.99720001220703,17.355850219726562,34.544044494628906
05-08,,4.817626476287842,6.596035957336426,11.137916564941406,,13.121339797973633,17.99720001220703,17.355850219726562,34.544044494628906
05-09,,4.817626476287842,6.596035957336426,,13.571830749511719,13.121339797973633,17.99720001220703,17.355850219726562,
05-10,,4.817626476287842,,,13.571830749511719,13.121339797973633,17.99720001220703,17.355850219726562,
05-11,,,,11.137916564941406,13.571830749511719,13.121339797973633,17.99720001220703,,34.544044494628906
05-12,,,6.596035957336426,11.137916564941406,13.571830749511719,13.121339797973633,,,34.544044494628906
05-13,,4.817626476287842,6.596035957336426,11.137916564941406,13.571830749511719,,,17.355850219726562,35.142208099365234
05-14,,4.817626476287842,6.596035957336426,11.137916564941406,,,17.99720001220703,17.355850219726562,35.142208099365234
05-15,,4.817626476287842,6.596035957336426,11.137916564941406,,13.121339797973633,17.99720001220703,17.355850219726562,35.142208099365234
05-16,,4.817626476287842,6.596035957336426,,13.571830749511719,13.121339797973633,17.99720001220703,17.355850219726562,
05-17,,4.817626476287842,,,13.571830749511719,13.121339797973633,17.99720001220703,17.355850219726562,
05-18,,,,11.137916564941406,13.571830749511719,13.121339797973633,17.99720001220703,,35.142208099365234
05-19,,,6.596035957336426,11.137916564941406,13.571830749511719,13.121339797973633,,,34.394500732421875
05-20,,4.817626476287842,6.596035957336426,11.137916564941406,13.571830749511719,,,17.355850219726562,34.394500732421875
05-21,,4.817626476287842,6.596035957336426,11.137916564941406,,,17.99720001220703,17.355850219726562,34.394500732421875
05-22,,4.817626476287842,6.596035957336426,11.137916564941406,,13.121339797973633,18.823686599731445,17.355850219726562,34.394500732421875
05-23,,4.817626476287842,6.596035957336426,,13.571830749511719,13.121339797973633,18.869388580322266,17.355850219726562,
05-24,,4.817626476287842,,,13.571830749511719,13.121339797973633,18.869388580322266,17.893047332763672,
05-25,,,,,13.571830749511719,13.121339797973633,18.869388580322266,,
05-26,,,,11.137916564941406,13.571830749511719,13.121339797973633,,,34.394500732421875
05-27,,,6.596035957336426,11.137916564941406,13.571830749511719,,,,34.394500732421875
05-28,,6.299973964691162,6.596035957336426,11.137916564941406,,,,17.463743209838867,34.394500732421875
05-29,,6.272178649902344,6.596035957336426,11.137916564941406,,,18.869388580322266,16.75844955444336,34.394500732421875
05-30,,6.272178649902344,6.596035957336426,,,13.121339797973633,18.869388580322266,16.75844955444336,
05-31,,6.272178649902344,,,13.571830749511719,13.121339797973633,18.869388580322266,16.75844955444336,
06-01,,,,11.137916564941406,13.571830749511719,13.121339797973633,18.869388580322266,,34.394500732421875
06-02,,,6.596035957336426,11.137916564941406,13.571830749511719,13.121339797973633,,,34.394500732421875
06-03,,6.272178649902344,6.596035957336426,11.137916564941406,13.571830749511719,,,16.75844955444336,34.394500732421875
06-04,,6.272178649902344,6.596035957336426,11.137916564941406,,,18.869388580322266,16.75844955444336,41.0899658203125
06-05,,6.272178649902344,6.596035957336426,11.137916564941406,,13.121339797973633,18.869388580322266,16.75844955444336,41.0899658203125
06-06,,6.272178649902344,6.596035957336426,,13.571830749511719,13.121339797973633,18.869388580322266,16.75844955444336,
06-07,,6.272178649902344,,,13.571830749511719,13.121339797973633,18.869388580322266,16.75844955444336,
06-08,,,,11.137916564941406,13.571830749511719,13.121339797973633,18.869388580322266,,41.0899658203125
06-09,,,6.596035957336426,11.137916564941406,13.571830749511719,13.121339797973633,,,41.0899658203125
06-10,,6.272178649902344,6.596035957336426,11.137916564941406,13.571830749511719,,,16.75844955444336,41.0899658203125
06-11,,6.272178649902344,6.596035957336426,11.137916564941406,,,18.869388580322266,16.75844955444336,41.0899658203125
06-12,,6.272178649902344,6.596035957336426,11.137916564941406,,13.121339797973633,18.869388580322266,16.75844955444336,38.47079849243164
06-13,,6.531590461730957,6.596035957336426,,13.571830749511719,13.121339797973633,18.869388580322266,16.75844955444336,
06-14,,6.531590461730957,,,13.571830749511719,13.121339797973633,18.869388580322266,16.75844955444336,
06-15,,,,11.137916564941406,13.571830749511719,13.121339797973633,18.869388580322266,,38.47079849243164
06-16,,,6.596035957336426,11.137916564941406,13.571830749511719,13.121339797973633,,,38.47079849243164
06-17,,6.531590461730957,6.596035957336426,11.137916564941406,13.571830749511719,,,16.75844955444336,38.47079849243164
06-18,,6.531590461730957,6.596035957336426,11.137916564941406,,,18.869388580322266,16.75844955444336,38.47079849243164
06-19,,6.531590461730957,6.596035957336426,11.137916564941406,,13.121339797973633,18.869388580322266,16.75844955444336,38.47079849243164
06-20,,6.531590461730957,6.596035957336426,,13.571830749511719,13.121339797973633,18.869388580322266,16.75844955444336,
06-21,,6.531590461730957,,,13.571830749511719,12.364167213439941,18.869388580322266,16.75844955444336,
06-22,,,,11.137916564941406,13.571830749511719,12.364167213439941,18.869388580322266,,38.47079849243164
06-23,,,6.596035957336426,11.137916564941406,13.571830749511719,12.364167213439941,,,38.47079849243164
06-24,,6.531590461730957,6.596035957336426,11.137916564941406,13.571830749511719,,,16.75844955444336,38.47079849243164
06-25,,6.531590461730957,6.596035957336426,11.137916564941406,,,18.869388580322266,16.75844955444336,38.47079849243164
06-26,,6.531590461730957,6.596035957336426,11.137916564941406,,12.364167213439941,18.869388580322266,16.75844955444336,38.47079849243164
06-27,,6.531590461730957,6.596035957336426,,13.571830749511719,12.69182300567627,18.869388580322266,16.75844955444336,
06-28,,6.531590461730957,,,13.571830749511719,12.69182300567627,18.869388580322266,16.75844955444336,
06-29,,,,11.137916564941406,13.571830749511719,12.69182300567627,18.869388580322266,,38.47079849243164
06-30,,,6.596035957336426,11.137916564941406,13.571830749511719,12.69182300567627,,,38.47079849243164
07-01,,6.531590461730957,10.011002540588379,11.137916564941406,13.571830749511719,,,16.75844955444336,38.47079849243164
07-02,,6.531590461730957,10.011002540588379,11.137916564941406,,,18.869388580322266,16.75844955444336,38.47079849243164
07-03,,6.531590461730957,10.011002540588379,,,12.69182300567627,18.869388580322266,16.75844955444336,
07-05,,6.531590461730957,,,13.571830749511719,12.69182300567627,18.869388580322266,16.75844955444336,
07-06,,,,11.137916564941406,13.571830749511719,12.69182300567627,18.869388580322266,,38.47079849243164
07-07,,,10.011002540588379,11.137916564941406,13.571830749511719,12.69182300567627,,,38.47079849243164
07-08,,6.531590461730957,10.011002540588379,11.137916564941406,13.571830749511719,,,16.75844955444336,38.47079849243164
07-09,,6.531590461730957,10.011002540588379,11.137916564941406,,,18.869388580322266,16.849000930786133,38.47079849243164
07-10,,6.531590461730957,10.011002540588379,11.137916564941406,,12.69182300567627,18.869388580322266,16.849000930786133,38.47079849243164
07-11,,6.531590461730957,10.011002540588379,,13.571830749511719,12.69182300567627,18.869388580322266,17.104394912719727,
07-12,,6.531590461730957,,,13.571830749511719,12.69182300567627,18.869388580322266,17.195341110229492,
07-13,,,,11.137916564941406,13.571830749511719,12.69182300567627,18.869388580322266,,38.47079849243164
07-14,,,10.011002540588379,11.137916564941406,13.571830749511719,12.69182300567627,,,38.47079849243164
07-15,,6.531590461730957,10.011002540588379,11.137916564941406,13.571830749511719,,,16.901222229003906,38.47079849243164
07-16,,6.531590461730957,10.011002540588379,11.137916564941406,,,18.869388580322266,16.55271339416504,38.47079849243164
07-17,,6.531590461730957,10.011002540588379,11.137916564941406,,12.69182300567627,18.869388580322266,16.225685119628906,38.47079849243164
07-18,,6.531590461730957,10.011002540588379,,13.571830749511719,12.69182300567627,18.869388580322266,16.225685119628906,
07-19,,6.531590461730957,,,13.571830749511719,12.69182300567627,18.869388580322266,15.609268188476562,
07-20,,,,11.137916564941406,13.571830749511719,12.69182300567627,18.869388580322266,,38.47079849243164
07-21,,,10.011002540588379,11.137916564941406,13.571830749511719,12.69182300567627,,,38.47079849243164
07-22,,6.531590461730957,10.011002540588379,11.137916564941406,13.571830749511719,,,15.609268188476562,38.47079849243164
07-23,,6.531590461730957,10.011002540588379,11.137916564941406,,,18.869388580322266,15.609268188476562,38.47079849243164
07-24,,6.531590461730957,10.011002540588379,11.137916564941406,,12.69182300567627,18.869388580322266,15.609268188476562,38.47079849243164
07-25,,6.531590461730957,10.011002540588379,,13.571830749511719,12.69182300567627,18.869388580322266,15.27228832244873,
07-26,,6.531590461730957,,,13.571830749511719,12.69182300567627,18.353538513183594,15.27228832244873,
07-27,,,,11.137916564941406,13.571830749511719,12.431626319885254,18.353538513183594,,38.47079849243164
07-28,,,10.011002540588379,11.137916564941406,13.571830749511719,12.431626319885254,,,38.47079849243164
07-29,,6.531590461730957,10.011002540588379,11.137916564941406,13.571830749511719,,,15.27228832244873,38.47079849243164
07-30,,6.531590461730957,10.011002540588379,11.137916564941406,,,18.353538513183594,15.27228832244873,38.47079849243164
07-31,,6.531590461730957,10.011002540588379,11.137916564941406,,12.431626319885254,18.353538513183594,15.27228832244873,38.47079849243164
08-01,,6.531590461730957,10.011002540588379,,13.571830749511719,12.431626319885254,18.353538513183594,15.27228832244873,
08-02,,6.531590461730957,,,13.571830749511719,12.431626319885254,18.353538513183594,15.27228832244873,
08-03,,,,11.137916564941406,13.571830749511719,12.431626319885254,18.353538513183594,,38.47079849243164
08-04,,,10.011002540588379,11.137916564941406,13.611950874328613,12.431626319885254,,,38.47079849243164
08-05,,6.531590461730957,10.011002540588379,11.137916564941406,13.642203330993652,,,15.27228832244873,38.47079849243164
08-06,,6.531590461730957,10.043856620788574,11.177700996398926,,,18.353538513183594,15.27228832244873,38.58879852294922
08-07,,6.54644775390625,10.043856620788574,11.177700996398926,,12.431626319885254,18.353538513183594,19.06597328186035,38.58879852294922
08-08,,6.54644775390625,10.043856620788574,,13.642203330993652,12.431626319885254,18.353538513183594,19.14910316467285,
08-09,,6.54644775390625,,,13.642203330993652,12.431626319885254,17.543657302856445,19.14910316467285,
08-10,,,,11.177700996398926,13.642203330993652,12.560325622558594,17.543657302856445,,38.58879852294922
08-11,,,10.043856620788574,11.177700996398926,13.642203330993652,12.560325622558594,,,38.58879852294922
08-12,,6.54644775390625,10.043856620788574,11.177700996398926,13.642203330993652,,,19.14910316467285,38.58879852294922
08-13,,6.54644775390625,10.443263053894043,11.177700996398926,,,17.543657302856445,19.14910316467285,38.58879852294922
08-14,,6.54644775390625,10.2503662109375,11.177700996398926,,12.560325622558594,17.543657302856445,19.14910316467285,38.58879852294922
08-15,4.285977363586426,6.54644775390625,10.2503662109375,,13.642203330993652,12.560325622558594,17.543657302856445,19.14910316467285,
08-16,4.285977363586426,6.54644775390625,,,13.642203330993652,12.560325622558594,17.543657302856445,19.14910316467285,
08-17,4.285977363586426,,,11.177700996398926,13.642203330993652,12.560325622558594,17.543657302856445,,38.58879852294922
08-18,,,10.2503662109375,11.177700996398926,13.642203330993652,12.560325622558594,,,38.58879852294922
08-19,,6.54644775390625,10.2503662109375,11.177700996398926,13.642203330993652,,,19.14910316467285,38.58879852294922
08-20,4.285977363586426,6.54644775390625,10.2503662109375,11.177700996398926,,,17.543657302856445,21.672624588012695,38.58879852294922
08-21,4.285977363586426,6.54644775390625,10.2503662109375,11.177700996398926,,12.560325622558594,16.504436492919922,21.672624588012695,38.58879852294922
08-22,4.285977363586426,6.54644775390625,10.2503662109375,,13.642203330993652,12.628063201904297,16.504436492919922,21.672624588012695,
08-23,4.285977363586426,6.54644775390625,,,13.642203330993652,12.628063201904297,16.504436492919922,21.672624588012695,
08-24,4.285977363586426,,,11.177700996398926,13.642203330993652,12.628063201904297,16.6412410736084,,38.58879852294922
08-25,,,10.2503662109375,11.177700996398926,13.642203330993652,12.240028381347656,,,49.75
08-26,,6.54644775390625,10.2503662109375,11.177700996398926,13.642203330993652,,,21.672624588012695,49.75
08-27,4.285977363586426,6.54644775390625,10.2503662109375,11.177700996398926,,,16.6412410736084,21.672624588012695,51.84000015258789
08-28,4.285977363586426,6.54644775390625,10.2503662109375,11.177700996398926,,12.240028381347656,16.6412410736084,21.672624588012695,51.84000015258789
08-29,4.285977363586426,6.54644775390625,10.2503662109375,,13.642203330993652,12.240028381347656,17.882247924804688,21.672624588012695,
08-30,4.285977363586426,6.54644775390625,,,13.642203330993652,12.240028381347656,18.08745574951172,21.672624588012695,
08-31,4.285977363586426,,,11.177700996398926,13.642203330993652,12.240028381347656,18.08745574951172,,51.84000015258789
09-01,,,,11.177700996398926,13.642203330993652,12.240028381347656,,,51.84000015258789
09-02,,,10.2503662109375,11.177700996398926,13.642203330993652,,,,51.84000015258789
09-03,,6.54644775390625,10.2503662109375,11.177700996398926,,,,21.672624588012695,51.84000015258789
09-04,4.285977363586426,6.54644775390625,10.2503662109375,11.177700996398926,,,18.08745574951172,21.672624588012695,51.84000015258789
09-05,4.285977363586426,6.54644775390625,10.2503662109375,,,11.80554485321045,18.08745574951172,21.672624588012695,
09-06,4.285977363586426,6.54644775390625,,,13.642203330993652,11.80554485321045,18.08745574951172,21.672624588012695,
09-07,4.285977363586426,,,,13.642203330993652,11.80554485321045,18.08745574951172,,
09-08,,,10.2503662109375,11.177700996398926,13.642203330993652,11.80554485321045,,,51.84000015258789
09-09,,6.54644775390625,10.2503662109375,11.177700996398926,13.642203330993652,,,21.672624588012695,51.84000015258789
09-10,4.285977363586426,6.54644775390625,10.2503662109375,11.177700996398926,,,18.08745574951172,21.672624588012695,51.84000015258789
09-11,4.285977363586426,6.54644775390625,10.2503662109375,11.177700996398926,,11.80554485321045,18.08745574951172,21.672624588012695,51.84000015258789
09-12,4.285977363586426,6.54644775390625,10.2503662109375,,13.642203330993652,11.80554485321045,18.08745574951172,21.672624588012695,
09-13,4.285977363586426,6.54644775390625,,,13.642203330993652,11.80554485321045,18.08745574951172,21.672624588012695,
09-14,4.285977363586426,,,11.177700996398926,13.642203330993652,11.80554485321045,18.08745574951172,,51.84000015258789
09-15,,,10.2503662109375,11.177700996398926,13.642203330993652,11.80554485321045,,,51.84000015258789
09-16,,6.54644775390625,10.2503662109375,11.177700996398926,13.642203330993652,,,21.672624588012695,51.84000015258789
09-17,4.285977363586426,6.54644775390625,10.2503662109375,11.177700996398926,,,18.08745574951172,21.672624588012695,51.84000015258789
09-18,4.285977363586426,6.54644775390625,10.2503662109375,11.177700996398926,,11.80554485321045,18.08745574951172,21.672624588012695,51.84000015258789
09-19,4.285977363586426,6.54644775390625,10.2503662109375,,13.642203330993652,11.80554485321045,18.08745574951172,21.672624588012695,
09-20,4.285977363586426,6.54644775390625,,,13.642203330993652,12.318408966064453,18.08745574951172,21.672624588012695,
09-21,4.285977363586426,,,11.177700996398926,13.642203330993652,12.318408966064453,18.08745574951172,,51.84000015258789
09-22,,,10.2503662109375,11.177700996398926,13.642203330993652,12.434529304504395,,,51.84000015258789
09-23,,6.54644775390625,10.2503662109375,11.177700996398926,13.642203330993652,,,21.672624588012695,51.84000015258789
