,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,0.1899999976158142,0.06800000369548798,0.006000000052154064,,,0.014000000432133675,0.052000001072883606,0.05000000074505806
01-03,,0.25,0.5,0.1899999976158142,0.06800000369548798,,,0.029999999329447746,0.014999999664723873,0.05000000074505806,0.052000001072883606
01-04,,0.25,0.5,0.1899999976158142,,,0.020999999716877937,0.029999999329447746,0.014999999664723873,0.05000000074505806,
01-05,,0.25,0.5,,,0.006000000052154064,0.019999999552965164,0.029999999329447746,0.014999999664723873,,
01-06,,0.25,0.5,,0.06800000369548798,0.007000000216066837,0.01899999938905239,0.029999999329447746,,,0.04899999871850014
01-07,,0.25,,0.1899999976158142,0.06800000369548798,0.01899999938905239,0.017999999225139618,,,0.05400000140070915,0.052000001072883606
01-08,,,,0.10000000149011612,0.06800000369548798,0.029999999329447746,0.01899999938905239,,0.014999999664723873,0.057999998331069946,0.050999999046325684
01-09,,,0.5,0.09000000357627869,0.06800000369548798,0.03500000014901161,,0.029999999329447746,0.014999999664723873,0.05900000035762787,0.05000000074505806
01-10,,0.25,0.5,0.09000000357627869,0.06800000369548798,,,0.029999999329447746,0.01600000075995922,0.06700000166893005,0.052000001072883606
01-11,,0.25,0.5,0.08100000023841858,,,0.01899999938905239,0.029999999329447746,0.01899999938905239,0.0689999982714653,
01-12,,0.25,0.3499999940395355,,,0.02199999988079071,0.01899999938905239,0.03099999949336052,0.01899999938905239,,
01-13,,0.25,0.3499999940395355,,0.06800000369548798,0.02500000037252903,0.017000000923871994,0.029999999329447746,,,0.05000000074505806
01-14,,0.25,,0.07199999690055847,0.06800000369548798,0.020999999716877937,0.017999999225139618,,,0.07400000095367432,0.04899999871850014
01-15,,,,0.07199999690055847,0.06800000369548798,0.01899999938905239,0.017999999225139618,,,0.07000000029802322,0.05000000074505806
01-16,,,,0.07199999690055847,0.06800000369548798,0.026000000536441803,,,0.017000000923871994,0.06599999964237213,0.06199999898672104
01-17,,,0.3499999940395355,0.07199999690055847,0.06800000369548798,,,0.029999999329447746,0.017999999225139618,0.0689999982714653,0.06199999898672104
01-18,,0.20999999344348907,0.3499999940395355,0.10000000149011612,,,,0.029999999329447746,0.01899999938905239,0.07000000029802322,
01-19,,0.20999999344348907,0.3499999940395355,,,,0.019999999552965164,0.029999999329447746,0.017000000923871994,,
01-20,,0.20999999344348907,0.3499999940395355,,,0.024000000208616257,0.020999999716877937,0.029999999329447746,,,
01-21,,0.20999999344348907,,,0.06800000369548798,0.02800000086426735,0.023000000044703484,,,,0.05999999865889549
01-22,,,,0.10000000149011612,0.06800000369548798,0.04100000113248825,0.02500000037252903,,0.019999999552965164,0.0689999982714653,0.05999999865889549
01-23,,,0.3499999940395355,0.07199999690055847,0.06800000369548798,0.04699999839067459,,0.028999999165534973,0.019999999552965164,0.07000000029802322,0.05900000035762787
01-24,,0.20999999344348907,0.3499999940395355,0.07199999690055847,0.06800000369548798,,,0.02800000086426735,0.01899999938905239,0.07000000029802322,0.061000000685453415
01-25,,0.20999999344348907,0.3499999940395355,0.03099999949336052,,,0.023000000044703484,0.029999999329447746,0.03200000151991844,0.07900000363588333,
01-26,,0.2199999988079071,0.3499999940395355,,,0.04500000178813934,0.026000000536441803,0.029999999329447746,0.03799999877810478,,
01-27,,0.2199999988079071,0.3499999940395355,,0.06800000369548798,0.05000000074505806,0.026000000536441803,0.029999999329447746,,,0.05999999865889549
01-28,,0.2199999988079071,,0.10000000149011612,0.06800000369548798,0.06499999761581421,0.02800000086426735,,,0.0820000022649765,0.061000000685453415
01-29,,,,0.09000000357627869,0.06800000369548798,0.07900000363588333,0.026000000536441803,,0.03799999877810478,0.09000000357627869,0.05900000035762787
01-30,,,0.3499999940395355,0.06499999761581421,0.06800000369548798,0.05000000074505806,,0.02800000086426735,0.02800000086426735,0.07999999821186066,0.05700000002980232
01-31,,0.2199999988079071,0.3499999940395355,0.06499999761581421,0.06800000369548798,,,0.027000000700354576,0.03099999949336052,0.0820000022649765,0.054999999701976776
02-01,,0.2199999988079071,0.3499999940395355,0.054999999701976776,,,0.026000000536441803,0.02800000086426735,0.03700000047683716,0.07699999958276749,
02-02,,0.2199999988079071,0.3499999940395355,,,0.05000000074505806,0.02500000037252903,0.02800000086426735,0.03099999949336052,,
02-03,,0.2199999988079071,0.3499999940395355,,0.06800000369548798,0.054999999701976776,0.02500000037252903,0.02800000086426735,,,0.052000001072883606
02-04,,0.2199999988079071,,0.054999999701976776,0.06800000369548798,0.03999999910593033,0.024000000208616257,,,0.07199999690055847,0.052000001072883606
02-05,,,,0.054999999701976776,0.06800000369548798,0.039000000804662704,0.027000000700354576,,0.029999999329447746,0.07199999690055847,0.05000000074505806
02-06,,,0.3499999940395355,0.054999999701976776,0.06800000369548798,0.029999999329447746,,0.02800000086426735,0.03200000151991844,0.06400000303983688,0.05400000140070915
02-07,,0.2199999988079071,0.3499999940395355,0.054999999701976776,0.06800000369548798,,,0.028999999165534973,0.03099999949336052,0.06700000166893005,0.05400000140070915
02-08,,0.2199999988079071,0.3499999940395355,0.054999999701976776,,,0.026000000536441803,0.027000000700354576,0.028999999165534973,0.0689999982714653,
02-09,,0.2199999988079071,0.3499999940395355,,,0.02199999988079071,0.026000000536441803,0.026000000536441803,0.03400000184774399,,
02-10,,0.2199999988079071,0.3499999940395355,,0.07000000029802322,0.024000000208616257,0.027000000700354576,0.027000000700354576,,,0.050999999046325684
02-11,,0.2199999988079071,,0.05000000074505806,0.07000000029802322,0.027000000700354576,0.02800000086426735,,,0.07000000029802322,0.05400000140070915
02-12,,,,0.05999999865889549,0.07000000029802322,0.03200000151991844,0.032999999821186066,,0.041999999433755875,0.06800000369548798,0.050999999046325684
