,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,8.0,0.5600000023841858,0.23000000417232516,,,0.18000000715255735,0.1899999976158142,0.23000000417232516
01-03,,6.800000190734862,5.8400001525878915,7.920000076293945,0.6499999761581421,,,0.2800000011920929,0.17000000178813934,0.5199999809265137,0.239999994635582
01-04,,6.0,5.519999980926514,7.8400001525878915,,,0.09000000357627869,0.30000001192092896,0.1899999976158142,0.5199999809265137,
01-05,2.799999952316284,5.8400001525878915,5.599999904632568,,,0.239999994635582,0.09000000357627869,0.33000001311302185,0.20999999344348907,,
01-06,3.359999895095825,5.519999980926514,5.360000133514403,,0.699999988079071,0.2800000011920929,0.10000000149011612,0.33000001311302185,,,0.239999994635582
01-07,3.2000000476837163,5.360000133514403,,7.8400001525878915,0.6800000071525574,0.2700000107288361,0.10999999940395357,,,0.5199999809265137,0.2199999988079071
01-08,3.119999885559082,,,7.8400001525878915,0.6600000262260437,0.25999999046325684,0.10999999940395357,,0.1899999976158142,0.5199999809265137,0.20999999344348907
01-09,,,5.519999980926514,7.760000228881836,0.6700000166893005,0.25,,0.3199999928474426,0.20000000298023224,0.5199999809265137,0.20999999344348907
01-10,,5.519999980926514,5.679999828338622,7.679999828338622,0.699999988079071,,,0.3100000023841858,0.1899999976158142,0.5199999809265137,0.20999999344348907
01-11,3.2799999713897705,5.599999904632568,5.599999904632568,7.679999828338622,,,0.10000000149011612,0.30000001192092896,0.1899999976158142,0.20000000298023224,
01-12,3.119999885559082,5.440000057220459,5.760000228881836,,,0.25,0.10000000149011612,0.33000001311302185,0.20000000298023224,,
01-13,3.119999885559082,4.880000114440918,5.599999904632568,,0.9100000262260436,0.25,0.10000000149011612,0.3100000023841858,,,0.20999999344348907
01-14,3.119999885559082,4.880000114440918,,7.679999828338622,0.7699999809265137,0.239999994635582,0.10000000149011612,,,0.4000000059604645,0.1899999976158142
01-15,2.9600000381469727,,,7.760000228881836,0.8199999928474426,0.25999999046325684,0.09000000357627869,,,0.4099999964237213,0.20000000298023224
01-16,,,,7.5999999046325675,0.8700000047683716,0.2800000011920929,,,0.20999999344348907,0.4000000059604645,0.1899999976158142
01-17,,,5.599999904632568,7.360000133514403,0.8999999761581421,,,0.3199999928474426,0.20999999344348907,0.4000000059604645,0.20999999344348907
01-18,,5.119999885559082,5.599999904632568,7.440000057220459,,,,0.3199999928474426,0.18000000715255735,0.3700000047683716,
01-19,2.880000114440918,5.199999809265137,5.519999980926514,,,,0.09000000357627869,0.3199999928474426,0.1599999964237213,,
01-20,2.880000114440918,4.71999979019165,5.599999904632568,,,0.2700000107288361,0.07999999821186066,0.3199999928474426,,,
01-21,2.400000095367432,4.480000019073486,,,0.8799999952316284,0.25999999046325684,0.07999999821186066,,,,0.1899999976158142
01-22,2.4800000190734863,,,7.360000133514403,0.8500000238418579,0.25,0.07999999821186066,,0.1599999964237213,0.25999999046325684,0.20000000298023224
01-23,,,5.679999828338622,7.28000020980835,0.8999999761581421,0.23000000417232516,,0.3199999928474426,0.1599999964237213,0.25999999046325684,0.20000000298023224
01-24,,4.880000114440918,5.519999980926514,7.119999885559082,0.8999999761581421,,,0.3199999928474426,0.1899999976158142,0.2700000107288361,0.20000000298023224
01-25,2.4800000190734863,4.71999979019165,5.8400001525878915,6.71999979019165,,,0.07999999821186066,0.2800000011920929,0.1899999976158142,0.2800000011920929,
01-26,2.4800000190734863,5.199999809265137,6.0,,,0.239999994635582,0.10000000149011612,0.2899999916553497,0.1599999964237213,,
01-27,2.1600000858306885,5.119999885559082,6.079999923706055,,0.8899999856948853,0.239999994635582,0.07999999821186066,0.33000001311302185,,,0.1899999976158142
01-28,2.240000009536743,5.360000133514403,,6.639999866485597,0.8799999952316284,0.239999994635582,0.07999999821186066,,,0.2899999916553497,0.1899999976158142
01-29,2.0799999237060547,,,7.119999885559082,0.8500000238418579,0.2199999988079071,0.07999999821186066,,0.17000000178813934,0.30000001192092896,0.18000000715255735
01-30,,,5.920000076293945,7.199999809265138,0.8299999833106995,0.239999994635582,,0.3100000023841858,0.1599999964237213,0.2899999916553497,0.18000000715255735
01-31,,5.440000057220459,6.0,7.119999885559082,0.8199999928474426,,,0.3400000035762787,0.17000000178813934,0.33000001311302185,0.18000000715255735
02-01,2.4800000190734863,5.760000228881836,6.079999923706055,7.119999885559082,,,0.07999999821186066,0.3400000035762787,0.18000000715255735,0.3700000047683716,
02-02,2.240000009536743,5.599999904632568,6.0,,,0.23000000417232516,0.07999999821186066,0.3400000035762787,0.18000000715255735,,
02-03,2.240000009536743,5.599999904632568,5.8400001525878915,,0.8100000023841858,0.23000000417232516,0.09000000357627869,0.3199999928474426,,,0.1599999964237213
02-04,2.0799999237060547,5.599999904632568,,6.880000114440918,0.8100000023841858,0.23000000417232516,0.07999999821186066,,,0.3700000047683716,0.1599999964237213
02-05,2.0,,,6.880000114440918,0.7900000214576721,0.239999994635582,0.09000000357627869,,0.1599999964237213,0.41999998688697815,0.17000000178813934
02-06,,,6.559999942779541,6.800000190734862,0.8000000119209291,0.239999994635582,,0.33000001311302185,0.18000000715255735,0.4300000071525574,0.1599999964237213
02-07,,5.760000228881836,6.559999942779541,6.639999866485597,0.8100000023841858,,,0.3400000035762787,0.17000000178813934,0.3799999952316284,0.17000000178813934
02-08,2.240000009536743,5.679999828338622,6.800000190734862,6.639999866485597,,,0.10000000149011612,0.36000001430511475,0.17000000178813934,0.4399999976158142,
02-09,2.240000009536743,5.360000133514403,7.440000057220459,,,0.23000000417232516,0.10000000149011612,0.3499999940395355,0.17000000178813934,,
02-10,2.240000009536743,5.28000020980835,7.039999961853027,,0.8399999737739563,0.23000000417232516,0.10000000149011612,0.3499999940395355,,,0.18000000715255735
02-11,2.1600000858306885,5.679999828338622,,6.639999866485597,0.9700000286102296,0.23000000417232516,0.12999999523162842,,,0.4600000083446503,0.1899999976158142
02-12,2.1600000858306885,,,6.639999866485597,1.0099999904632568,0.23000000417232516,0.12999999523162842,,0.1899999976158142,0.41999998688697815,0.18000000715255735
02-13,,,7.039999961853027,6.480000019073486,1.0499999523162842,0.239999994635582,,0.3499999940395355,0.20000000298023224,0.4300000071525574,0.18000000715255735
02-14,,5.679999828338622,6.639999866485597,6.239999771118164,1.2000000476837158,,,0.3199999928474426,0.20000000298023224,0.44999998807907104,0.18000000715255735
02-15,,5.679999828338622,6.800000190734862,5.679999828338622,,,,0.3100000023841858,0.20000000298023224,0.4699999988079071,
02-16,2.3199999332427983,6.1599998474121085,6.800000190734862,,,,0.14000000059604645,0.3100000023841858,0.1899999976158142,,
02-17,2.4800000190734863,6.1599998474121085,7.039999961853027,,,0.239999994635582,0.119999997317791,0.33000001311302185,,,
02-18,2.400000095367432,6.239999771118164,,,1.3700000047683716,0.23000000417232516,0.12999999523162842,,,,0.1899999976158142
02-19,2.559999942779541,,,5.599999904632568,1.2000000476837158,0.23000000417232516,0.15000000596046448,,,0.5,0.20999999344348907
02-20,,,,5.440000057220459,1.2899999618530271,0.2199999988079071,,,0.20000000298023224,0.4600000083446503,0.20000000298023224
02-21,,,7.5999999046325675,5.8400001525878915,1.25,,,0.2899999916553497,0.1899999976158142,0.4900000095367432,0.1899999976158142
02-22,2.640000104904175,6.800000190734862,8.0,6.079999923706055,,,0.12999999523162842,0.2899999916553497,0.1899999976158142,0.5,
02-23,2.640000104904175,7.519999980926514,8.079999923706055,,,0.2199999988079071,0.12999999523162842,0.3199999928474426,0.1899999976158142,,
02-24,2.640000104904175,7.039999961853027,7.760000228881836,,1.25,0.2199999988079071,0.15000000596046448,0.3400000035762787,,,0.20999999344348907
02-25,2.559999942779541,7.360000133514403,,6.71999979019165,1.2400000095367432,0.2199999988079071,0.12999999523162842,,,0.5,0.20999999344348907
02-26,2.559999942779541,,,6.480000019073486,1.1200000047683716,0.23000000417232516,0.12999999523162842,,0.20000000298023224,0.4600000083446503,0.1899999976158142
02-27,,,7.8400001525878915,6.320000171661378,1.1399999856948853,0.239999994635582,,0.3100000023841858,0.18000000715255735,0.44999998807907104,0.17000000178813934
