,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,0.4580000042915344,0.1469999998807907,0.15399999916553497,,,0.17299999296665192,0.07000000029802322,0.035999998450279236
01-03,,0.12800000607967377,1.0149999856948853,0.4580000042915344,0.1469999998807907,,,0.1459999978542328,0.17299999296665192,0.07000000029802322,0.035999998450279236
01-04,0.5139999985694885,1.340999960899353,1.0049999952316284,0.4580000042915344,,,0.07100000232458115,0.1459999978542328,0.17299999296665192,0.07500000298023224,
01-05,0.5139999985694885,1.3200000524520874,1.0049999952316284,,,0.15399999916553497,0.07100000232458115,0.1459999978542328,0.17299999296665192,,
01-06,0.4880000054836273,1.399999976158142,0.9850000143051147,,0.1469999998807907,0.15399999916553497,0.07100000232458115,0.1459999978542328,,,0.035999998450279236
01-07,0.4880000054836273,1.399999976158142,,0.4580000042915344,0.1469999998807907,0.15399999916553497,0.07100000232458115,,,0.07500000298023224,0.035999998450279236
01-08,0.4880000054836273,,,0.4580000042915344,0.1469999998807907,0.15399999916553497,0.07100000232458115,,0.17299999296665192,0.07500000298023224,0.035999998450279236
01-09,,,0.9850000143051147,0.4580000042915344,0.1469999998807907,0.15399999916553497,,0.1459999978542328,0.17299999296665192,0.07500000298023224,0.035999998450279236
01-10,,1.409999966621399,0.9850000143051147,0.4580000042915344,0.1469999998807907,,,0.1459999978542328,0.1509999930858612,0.07500000298023224,0.035999998450279236
01-11,0.5270000100135803,1.444000005722046,0.9850000143051147,0.5360000133514404,,,0.07100000232458115,0.1459999978542328,0.1509999930858612,0.07500000298023224,
01-12,0.5270000100135803,1.569000005722046,0.8799999952316284,,,0.15399999916553497,0.07100000232458115,0.1459999978542328,0.15199999511241913,,
01-13,0.5270000100135803,1.5299999713897705,0.9139999747276306,,0.1469999998807907,0.15800000727176666,0.07100000232458115,0.1459999978542328,,,0.03500000014901161
01-14,0.5270000100135803,1.2940000295639038,,0.5360000133514404,0.1469999998807907,0.15800000727176666,0.07100000232458115,,,0.07500000298023224,0.03500000014901161
01-15,0.4320000112056732,,,0.5360000133514404,0.1469999998807907,0.15800000727176666,0.07100000232458115,,,0.07500000298023224,0.03500000014901161
01-16,,,,0.5360000133514404,0.1469999998807907,0.15800000727176666,,,0.15000000596046448,0.07500000298023224,0.03500000014901161
01-17,,,0.9139999747276306,0.5360000133514404,0.1469999998807907,,,0.19599999487400055,0.15000000596046448,0.07500000298023224,0.03500000014901161
