,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-12,0.5932649374008179,,,1.1552923917770386,2.8467183113098145,3.428161144256592,2.7864320278167725,,4.1805763244628915,10.197883605957033,10.178228378295898,9.706269264221193,,,19.983224868774414,22.33454704284668,25.89110565185547,25.94225311279297,,16.275001525878903,19.096582412719727,20.367229461669922,22.46842765808105,,,60.9767951965332,66.82002258300781,66.38829803466797,95.4124984741211,,
01-13,,,0.8254922032356262,1.1610692739486694,2.8234310150146484,3.404760837554932,,3.341241836547852,4.2874670028686515,9.915875434875488,10.07008171081543,,,14.727972030639648,20.309101104736328,21.968658447265625,25.85208511352539,,,16.331310272216793,19.00653648376465,20.45890045166016,22.408830642700195,,43.0018310546875,60.98577499389648,63.74668502807617,66.91695404052734,,,118.9429931640625
01-14,,0.5316970348358154,0.8824223875999451,1.1726223230361938,2.8641819953918457,,,3.4474985599517822,4.36405086517334,9.85592269897461,10.406545639038086,,16.519189834594727,14.60410976409912,20.54199981689453,22.136030197143555,,,16.495088577270508,15.802145004272461,18.98198890686035,20.92767333984375,,30.75750541687012,43.21393203735352,60.563392639160156,63.75579071044922,,,93.37405395507812,117.98004150390624
01-15,0.5767856240272522,0.5344957113265991,0.8881155252456665,1.1957283020019531,,,2.7981886863708496,3.3108141422271733,4.304594993591309,9.7120361328125,,,16.225589752197266,14.718374252319336,20.607988357543945,,,,16.43968391418457,16.5938720703125,19.00663948059082,,,31.23565101623535,42.67486190795898,59.62875747680664,63.16978454589844,,,91.44702911376952,117.43961334228516
01-16,0.5822787284851074,0.5456891059875488,0.9023479223251344,,,3.474963665008545,2.833459615707397,3.322638511657715,4.4532318115234375,,,9.537675857543944,15.866128921508787,14.64865016937256,20.53035926818848,,,26.20906066894531,17.17863655090332,16.99781608581543,,,,31.096553802490234,42.5776481628418,61.3151741027832,,,95.51657104492188,90.5316925048828,117.19397735595705
01-17,0.5932649374008179,0.57927006483078,0.8824223875999451,,2.8641819953918457,3.5217649936676025,2.774674415588379,3.3108141422271733,,,,9.279298782348633,16.117362976074222,14.214849472045898,,,25.496936798095703,26.091161727905273,17.313713073730472,,,,22.817501068115234,32.16585159301758,42.23170852661133,,,67.13025665283203,96.18821716308594,88.69137573242188,120.23018646240234
01-18,0.6015046834945679,0.6044555902481079,,1.2072813510894775,2.8350751399993896,3.5217649936676025,2.727647066116333,,,,10.238316535949707,8.893668174743652,16.77442741394043,,,22.35788917541504,25.254737854003906,26.39766502380371,17.63154411315918,,,20.936044692993164,23.37942314147949,32.29682159423828,,,,66.20280456542969,95.88550567626952,91.51446533203124,
01-19,0.6097445487976074,,,1.2361633777618408,2.7710390090942383,3.404760837554932,2.727647066116333,,,9.819955825805664,10.166214942932127,8.556236267089844,,,,22.237234115600586,25.27816963195801,26.49196052551269,,,18.99020195007324,20.42540740966797,23.26875305175781,,,,63.60014724731445,66.40683746337889,99.2815933227539,,
01-20,,,0.8710358142852783,1.2303874492645264,2.747751951217652,3.428161144256592,,3.275340795516968,4.530524730682373,10.011796951293944,9.757644653320312,,,,20.32074546813965,21.894699096679688,24.660968780517575,,,16.052593231201172,18.735464096069336,21.178804397583008,22.587629318237305,,,59.9894905090332,62.3274040222168,66.55524444580078,,,
01-21,,0.6212460398674011,0.8624967932701111,1.2246110439300537,2.8525400161743164,,,3.3344640731811523,4.55430793762207,9.903883934020996,9.10873317718506,,,13.808161735534668,21.038862228393555,21.762357711791992,,,,16.359590530395508,18.809415817260746,20.936044692993164,,,42.41799545288086,60.71094512939453,63.47195434570313,,,,119.36160278320312
01-22,0.6042510867118835,0.6072540283203125,0.8767290115356445,1.2534924745559692,,,2.75115966796875,3.322638511657715,4.572145938873291,10.131699562072754,,8.857510566711426,16.967679977416992,13.614497184753418,21.430906295776367,,,26.271921157836914,19.498781204223636,16.391895294189453,18.332813262939453,,,32.689735412597656,42.35589599609375,62.7220344543457,64.55239868164061,,101.324951171875,88.66734313964844,120.32888793945312
01-23,0.6015046834945679,0.5988590121269226,0.8710358142852783,,,3.463263273239136,2.76291823387146,3.2043957710266118,4.643492221832275,,,9.231094360351562,17.27688980102539,13.556394577026367,21.458084106445312,,24.711750030517575,26.43694877624512,20.69063949584961,16.198005676269528,,,22.536266326904297,33.07390594482422,42.71071243286133,62.86629867553711,,67.64570617675781,101.71430206298828,88.9288330078125,121.1185073852539
01-24,0.5932649374008179,0.6016576290130615,0.8767290115356445,,2.747751951217652,3.474963665008545,2.821702718734741,3.109800100326538,,,8.988565444946289,9.122636795043944,17.24210548400879,13.215551376342773,,21.443185806274414,25.067222595214844,26.39766502380371,20.1900577545166,,,20.98627471923828,23.00701904296875,33.536659240722656,42.42684555053711,,,68.96916198730469,101.34393310546876,88.89977264404297,118.6706771850586
01-25,0.5932649374008179,0.5904634594917297,,1.293928146362305,2.8408966064453125,3.5334646701812744,2.774674415588379,,,10.215628623962402,8.844367027282715,9.339555740356444,17.27688980102539,,,21.661157608032227,24.91878318786621,25.996868133544922,19.633852005004886,,18.17668342590332,21.39645195007324,23.03270149230957,33.685096740722656,,,64.00302886962889,68.09307098388672,101.02105712890624,90.85595703125,
01-26,0.5932649374008179,,,1.293928146362305,2.8234310150146484,3.486661672592163,2.774674415588379,,4.708892345428467,10.239609718322754,8.964534759521484,9.411860466003418,,,21.590059280395508,21.81295585632324,25.46568298339844,25.60392189025879,,16.6827392578125,18.045202255249023,21.63921356201172,23.06693458557129,,,63.5246467590332,64.09458160400389,68.25152587890625,101.98967742919922,,
01-27,,,0.8824223875999451,1.3054808378219604,2.8234310150146484,3.5334646701812744,,3.038854122161865,4.762404441833496,10.359511375427246,8.80831527709961,,,13.323997497558596,21.551244735717773,21.762357711791992,25.434431076049805,,,16.109146118164062,18.17668342590332,21.9656925201416,23.03270149230957,,42.5776481628418,62.99256896972656,63.68255233764648,68.27015686035156,,,118.20677185058594
01-28,,0.5848672389984131,0.9023479223251344,1.2823752164840698,2.8350751399993896,,,3.038854122161865,4.750508785247803,10.815136909484863,8.567976951599121,,17.698184967041016,13.401469230651855,20.883590698242188,21.867446899414066,,,20.18210792541504,16.109146118164062,18.061647415161133,21.136951446533203,,33.48425674438477,41.65513610839844,62.42441177368164,63.389549255371094,,,90.20711517333984,119.57874298095705
01-29,0.5822787284851074,0.5680765509605408,0.9108872413635254,1.2765989303588867,,,2.7864320278167725,3.0506775379180913,4.792133331298828,11.186832427978516,,9.602269172668457,16.90970802307129,13.409210205078125,20.689504623413086,,,25.67464828491211,20.49199867248535,15.648649215698242,17.79047966003418,,,33.37948226928711,40.7769660949707,63.064697265625,65.61454772949219,,101.45790100097656,90.478271484375,118.85820770263672
01-30,0.5767856240272522,0.5820684432983398,0.9194271564483644,,,3.5217649936676025,2.8452162742614746,3.1570985317230225,4.8099684715271,,,9.791226387023926,17.311674118041992,13.169071197509766,20.786550521850586,,24.993000030517575,25.54106521606445,20.13443374633789,14.759984970092773,,,22.955671310424805,33.36203765869141,41.24710083007813,61.10775756835938,,68.56840515136719,99.88153076171876,92.7249755859375,118.16729736328124
01-31,0.5987581610679626,0.5708748698234558,0.9336600303649902,,2.8408966064453125,3.439863681793213,2.927516222000122,3.133450746536255,,,8.579998970031737,10.306047439575195,17.806407928466797,13.238787651062012,,22.18273162841797,24.825031280517575,26.49196052551269,21.000524520874023,,,20.760255813598636,22.964223861694336,33.34457397460937,41.06081771850586,,,68.11173248291016,99.45418548583984,93.1220245361328,114.732421875
02-01,0.6015046834945679,0.5624797344207764,,1.2592698335647583,2.8292531967163086,3.5334646701812744,2.880488157272339,,,10.947029113769533,9.048650741577148,10.508506774902344,17.663400650024414,,,22.217771530151367,24.73908996582031,26.908483505249023,20.301292419433594,,18.06985855102539,20.92767333984375,23.00701904296875,33.66763687133789,,,66.53018188476561,67.43133544921875,98.62801361083984,94.0420150756836,
02-02,0.5987581610679626,,,1.2823752164840698,2.8292531967163086,3.6036665439605713,2.8569741249084477,,5.000227928161621,10.743196487426758,9.08470058441162,10.381246566772461,,,20.856409072875977,22.30340385437012,25.067222595214844,26.837757110595703,,14.873085021972654,18.55467987060547,20.308218002319336,22.955671310424805,,,61.69393920898438,65.80683135986328,67.05852508544922,96.38690185546876,,
02-03,,,0.95927894115448,1.334363579750061,2.8234310150146484,3.6036665439605713,,3.121626615524292,4.964552879333496,10.815136909484863,9.060667991638184,,,13.672598838806152,20.662336349487305,22.291719436645508,24.81330871582031,,,15.301262855529785,18.168472290039066,20.50912475585937,23.280920028686523,,40.44877624511719,62.79414749145508,61.73224258422852,68.30741882324219,,,115.66023254394531
02-04,,0.5876650810241699,0.9478923678398132,1.363245964050293,2.776859998703003,,,3.121626615524292,4.92293119430542,10.76717758178711,9.301002502441406,,17.918489456176758,13.47506046295166,20.79043197631836,22.828880310058594,,,19.68947410583496,14.873085021972654,17.749391555786133,20.68491744995117,,33.12628936767578,39.82784271240234,63.73207473754883,62.2266845703125,,,94.77800750732422,117.80209350585938
02-05,0.5987581610679626,0.6128507852554321,0.9393526911735536,1.3747979402542114,,,2.880488157272339,3.062502384185791,5.1667022705078125,10.551348686218262,,10.23855972290039,17.779342651367188,13.409210205078125,20.840896606445312,,,26.806316375732425,19.1412296295166,15.212395668029785,17.74117088317871,,,33.466812133789055,40.386661529541016,64.45352935791016,60.28552627563477,,92.66436767578124,95.00072479248048,120.54602813720705
02-06,0.5932649374008179,0.6324394345283508,0.9279673099517822,,,3.568565845489502,2.880488157272339,3.145273447036743,5.2142672538757315,,,10.080451011657717,17.45467758178711,13.416956901550293,21.22129821777344,,24.57892990112305,26.814172744750977,18.807506561279297,15.543628692626953,,,23.1182918548584,33.76366806030273,41.31806564331055,64.84131622314453,,67.67366027832031,95.17138671875,94.1194839477539,119.93407440185548
02-07,0.5905182957649231,0.6548269391059875,0.9108872413635254,,2.7710390090942383,3.568565845489502,2.880488157272339,3.145273447036743,,,9.024614334106444,10.063098907470703,16.843994140625,13.200058937072756,,22.94564437866211,24.16876220703125,26.77487945556641,19.05381965637207,,,20.609575271606445,23.075496673583984,33.85098648071289,40.86567306518555,,,67.32881164550781,94.88650512695312,93.81927490234376,119.90446472167969
02-08,0.5905182957649231,0.6772142052650452,,1.386351466178894,2.69535756111145,3.627066373825073,2.951030731201172,,,10.347517013549805,9.313020706176758,9.640829086303713,17.470142364501953,,,22.85222625732422,24.41486549377441,26.52340316772461,18.759828567504886,,17.8808650970459,20.718400955200195,23.00701904296875,34.07799530029297,,,58.18872833251953,67.52454376220703,90.2238311767578,94.1001205444336,
02-09,0.6097445487976074,,,1.3170340061187744,2.6778934001922607,3.545163869857788,2.9392728805541988,,5.220212936401367,10.143688201904297,8.916463851928711,10.317620277404783,,,21.48526382446289,22.5252685546875,24.41486549377441,26.264057159423828,,15.357817649841307,17.94660186767578,20.48401641845703,23.03270149230957,,,63.98456573486328,58.73810958862305,68.5311279296875,92.27503204345705,,
02-10,,,0.9194271564483644,1.3054808378219604,2.683714866638184,3.58026385307312,,3.109800100326538,5.273723125457764,10.071744918823242,8.85638427734375,,,13.323997497558596,21.772506713867188,22.98456573486328,24.46173858642578,,,14.695353507995605,17.913726806640625,20.45052528381348,23.186769485473636,,40.9100227355957,64.71505737304689,58.65569305419922,68.94120788574219,,,119.63795471191406
02-11,,0.7051980495452881,0.9336600303649902,1.345915913581848,2.6720728874206543,,,3.086151599884033,5.125082492828369,10.491400718688963,8.844367027282715,,17.63633918762207,13.389840126037598,22.381929397583008,23.19865226745605,,,19.28424644470215,14.759984970092773,18.21778106689453,21.003013610839844,,34.104183197021484,41.47772216796875,64.41745758056639,58.05137634277344,,,93.81927490234376,121.43435668945312
02-12,0.6015046834945679,0.6828110218048096,0.95927894115448,1.3054808378219604,,,3.033329725265503,3.133450746536255,5.392634391784668,10.359511375427246,,10.412094116210938,17.59768295288086,13.269777297973633,22.1645565032959,,,26.326934814453125,19.22068214416504,14.970030784606935,18.209552764892575,,,34.74156951904297,41.40675735473633,65.10285949707031,59.39736557006836,,92.85427856445312,96.32745361328124,123.40841674804688
02-13,0.5960116982460022,0.6772142052650452,0.95643150806427,,,3.486661672592163,3.0686023235321045,3.145273447036743,5.37479829788208,,,10.84593677520752,17.841188430786133,13.172941207885742,22.358640670776367,,24.82894325256348,26.41337776184082,19.204795837402344,14.380281448364258,,,23.44354820251465,34.72409820556641,41.371280670166016,64.97658538818361,,68.87595367431639,91.2209243774414,98.2545928955078,123.15179443359376
02-14,0.5987581610679626,0.6744157671928406,0.9678182601928712,,2.7070014476776123,3.3228602409362797,3.150901556015014,3.168921709060669,,,9.00058364868164,10.876786231994627,17.82573127746582,13.540899276733398,,23.0040283203125,25.57896423339844,26.279773712158203,18.712154388427734,,,21.06998443603516,23.272357940673828,34.54947280883789,41.93898010253906,,,70.57222747802734,92.047119140625,98.3030014038086,123.7933578491211
02-15,0.5987581610679626,0.6912059783935547,,,2.724466323852539,3.3696613311767583,3.139146089553833,,,,8.844367027282715,10.96933364868164,17.62473487854004,,,23.042953491210934,25.797718048095703,26.625566482543945,18.53734588623047,,,21.41320037841797,23.47778129577637,34.17403793334961,,,,71.68132781982422,91.64827728271484,100.94674682617188,
02-16,0.5932649374008179,,,1.2592698335647583,2.683714866638184,3.3228602409362797,3.080358028411865,,,10.455430030822754,8.411764144897461,10.89413833618164,,,,23.16362571716309,26.03210639953613,26.146183013916016,,,18.68614959716797,21.588993072509766,23.37506866455078,,,,61.74139022827149,71.13146209716797,91.4583511352539,,
02-17,,,,1.2477158308029177,2.6778934001922607,3.3111591339111333,,,5.327230930328369,10.29955768585205,8.171426773071289,,,,22.57989883422852,23.015705108642575,25.88756561279297,,,13.790525436401367,18.940893173217773,21.881975173950195,23.691753387451172,,,65.35536193847656,62.26329803466797,71.52289581298828,,,
02-18,,,0.95927894115448,1.2823752164840698,2.654608249664306,,,3.2398681640625,5.362906455993652,10.623294830322266,8.363692283630371,,,13.812030792236328,22.308177947998047,22.8677978515625,,,,13.64511013031006,19.023067474365234,22.015913009643555,,,41.62852478027344,65.40044403076172,62.00692749023438,,,,121.63177490234376
02-19,,0.6856097579002379,0.95643150806427,1.2823752164840698,,,,3.0979762077331543,5.327230930328369,10.947029113769533,,,17.373512268066403,13.556394577026367,22.331470489501953,,,,18.38638687133789,13.717815399169922,19.00663948059082,,,34.40978240966797,41.2825813293457,65.19301605224611,62.73943328857422,,,101.74085235595705,121.83905029296876
02-20,0.5795318484306335,0.6604236960411072,0.9848971962928772,,,,3.009815454483032,3.074328184127808,5.3569602966308585,,,11.24121379852295,17.725234985351562,13.537027359008787,22.66142272949219,,,26.50767517089844,18.52146339416504,12.812992095947266,,,,33.737472534179695,41.3890266418457,66.33834075927734,,,90.83159637451172,102.32189178466795,124.9284439086914
02-21,0.5712918639183044,0.6660205721855164,0.9735113978385924,,,3.2292582988739014,3.056845664978028,3.133450746536255,,,,10.471874237060547,17.589954376220707,13.951468467712402,,,25.60630798339844,26.50767517089844,18.457895278930664,,,,23.76022720336914,32.890552520751946,41.74384689331055,,,71.99821472167969,90.5372085571289,102.18630981445312,123.68478393554688
02-22,0.5740389227867126,0.6408349275588989,,1.293928146362305,2.8525400161743164,3.3345601558685303,3.1744155883789062,,,11.2108154296875,8.27957820892334,10.439087867736816,17.798673629760742,,,22.39292907714844,25.778181076049805,26.42909049987793,18.74393653869629,,18.95732879638672,21.756410598754886,23.06693458557129,32.890552520751946,,,63.609275817871094,71.57881927490234,92.00912475585938,102.9126205444336,
02-23,0.5657989978790283,,,1.2765989303588867,2.9049322605133057,3.381361484527588,3.1979310512542725,,5.618566513061523,10.85110092163086,8.183442115783691,10.523930549621582,,,21.99764060974121,22.53694725036621,25.57505798339844,27.45074462890625,,12.190924644470215,18.743677139282227,21.538766860961914,23.16108703613281,,,66.49165344238281,62.1717529296875,70.64679718017578,92.57889556884766,,
02-24,,,0.9621250629425048,1.3285868167877195,2.8700041770935063,3.3579604625701904,,3.251692295074463,5.517491340637207,11.222804069519043,7.834953308105469,,,14.757105827331545,21.815204620361328,23.03127861022949,25.594585418701172,,,12.611018180847168,19.425716400146484,21.019758224487305,23.246679306030273,,41.8857536315918,67.32134246826172,62.83099746704102,70.9263916015625,,,121.31591796875
02-25,,0.6716173887252808,0.9194271564483644,1.3574693202972412,2.94568395614624,,,3.405409097671509,5.731533527374268,11.30673599243164,8.027227401733397,,18.35524559020996,14.958507537841795,21.555133819580078,22.965118408203125,,,19.466997146606445,12.41712760925293,19.57362174987793,21.15369987487793,,31.310199737548828,42.67521667480469,67.12291717529297,62.90426254272461,,,101.6924285888672,116.98284912109376
02-26,0.5712918639183044,0.6576256155967712,0.9393526911735536,1.3170340061187744,,,3.033329725265503,3.5236527919769287,5.678021430969237,11.378676414489744,,11.358827590942385,17.96100425720215,15.105700492858887,21.667705535888672,,,26.98706817626953,19.856342315673828,12.861467361450195,19.48324203491211,,,31.94757652282715,44.99038314819336,66.8253173828125,63.27050018310547,,92.597900390625,101.71179962158205,111.83055877685548
02-27,0.5657989978790283,0.6604236960411072,0.9251205325126648,,,3.27605938911438,2.998058795928955,3.393584012985229,5.55911111831665,,,11.086956977844238,17.474002838134766,15.039852142333984,21.737567901611328,,27.07120132446289,26.13831329345703,20.25362205505371,12.796834945678713,,,23.400745391845703,32.925479888916016,45.079078674316406,66.81630706787111,,71.22463989257812,90.96454620361328,104.219970703125,106.22422790527344
02-28,0.5740389227867126,0.652028501033783,0.8824223875999451,,3.079577922821045,3.147355794906616,3.009815454483032,3.4527065753936768,,,8.784284591674805,10.774593353271484,17.489463806152347,15.221896171569824,,22.87947082519531,26.63368797302246,25.58035087585449,19.61002349853516,,,21.90709114074707,23.71743011474609,33.30965042114258,44.378334045410156,,,69.31401824951172,85.07686614990234,101.76988983154295,105.1878433227539
02-29,,,,,,,2.915760040283203,,,,9.192852020263672,,,,,,,,19.045879364013672,,,,24.29089736938477,,,,61.83293533325195,,,,
03-01,0.5740389227867126,0.6492300629615784,,1.334363579750061,3.044649839401245,3.1590573787689213,3.009815454483032,,,11.378676414489744,9.192852020263672,10.606842041015623,17.002471923828125,,22.028690338134766,22.71209716796875,26.68838310241699,25.31313896179199,,,19.70509910583496,21.346229553222656,24.29089736938477,33.51046371459961,,,63.21557235717773,75.91266632080078,83.52897644042969,100.67560577392578,
03-02,0.5795318484306335,,0.8938085436820984,1.3574693202972412,3.044649839401245,3.006953239440918,,,5.802879810333253,11.438626289367676,8.844367027282715,11.009835243225098,,,21.458084106445312,22.58754730224609,26.66493034362793,25.10096549987793,,11.875846862792967,19.4668025970459,21.58062171936035,24.076923370361328,,,67.71812438964844,63.2613410949707,74.9340591430664,81.04096221923828,,109.59986114501952
03-03,,,0.8966550230979919,1.3805747032165527,3.0388283729553223,3.0186543464660645,,3.4527065753936768,5.874226093292236,11.462608337402346,9.036633491516113,,,15.210282325744627,21.555133819580078,22.61479187011719,26.32507514953613,,19.33191680908203,11.423437118530273,19.409284591674805,21.999174118041992,,,44.52025604248047,67.64598846435547,64.03048706054689,76.12704467773438,,,107.15202331542969
03-04,,0.6492300629615784,0.899501621723175,1.3805747032165527,3.044649839401245,,3.2919867038726807,3.464530229568481,5.850442886352539,11.378676414489744,,,16.735776901245114,14.544075012207033,21.539596557617188,22.65371513366699,,,19.125333786010746,11.439594268798828,19.548978805541992,21.9656925201416,,33.554122924804695,44.910552978515625,66.753173828125,64.45169830322266,,,99.92992401123048,111.82068634033205
03-05,0.5822787284851074,0.6800127029418945,0.9308130145072936,1.432563066482544,,,3.2567145824432373,3.5709500312805176,5.9455742835998535,11.894250869750975,,11.019469261169434,16.098041534423828,14.571187973022461,21.53183364868164,,,24.967363357543945,18.87107276916504,10.841760635375977,19.76262664794922,,24.171072006225586,33.84224319458008,44.66218185424805,67.24015808105469,,,81.98109436035156,99.75562286376952,106.12551879882812
03-06,0.6152375936508179,0.6884078979492188,0.9051944613456726,,,3.030355215072632,3.2919867038726807,3.630070924758911,6.183393955230713,,8.652097702026367,11.356897354125975,16.61595344543457,14.505345344543455,,,26.04773330688477,25.5567684173584,17.98114776611328,10.817525863647461,,,23.82870864868164,33.90337371826172,44.431556701660156,66.29325866699219,,75.51190185546875,82.73129272460938,99.10677337646484,103.94418334960938
03-07,0.6289708018302917,0.6856097579002379,,,3.0621135234832764,3.030355215072632,3.409555673599243,3.6418964862823486,,,8.003188133239746,12.010547637939453,16.64301872253418,14.733868598937988,,22.55641365051269,25.750844955444336,25.60392189025879,17.798398971557614,,,21.76478385925293,24.71029853820801,33.78987503051758,44.72426986694336,,64.79961395263672,75.34414672851562,81.77218627929688,97.5282745361328,
03-08,0.6646766662597656,0.6996011734008789,,1.4556690454483032,3.0271859169006348,3.030355215072632,3.3155007362365723,,,12.038128852844238,8.435793876647951,11.937275886535645,16.523199081420902,,21.159189224243164,22.478559494018555,26.04382514953613,25.56462860107422,,,19.68044662475586,22.27541732788086,25.129697799682614,34.322463989257805,,,65.00106048583984,75.80084991455078,81.81965637207031,96.1918716430664,
03-09,0.6564362049102783,,0.8852686882019043,1.472998857498169,3.0388283729553223,3.04205584526062,,,6.349870204925537,12.217988014221193,8.928483009338379,12.045249938964846,,,21.186372756958008,22.264476776123047,25.547718048095703,25.41530990600586,,11.05181121826172,19.729751586914066,22.45121955871582,25.480623245239254,,,66.9696044921875,64.87286376953125,75.65171813964844,82.88324737548828,,92.99801635742188
03-10,,,0.9023479223251344,1.4903273582458496,3.056292533874512,3.0186543464660645,,3.559123039245605,6.439054489135742,12.44580078125,8.652097702026367,,,14.323298454284668,20.965106964111328,22.43964385986328,25.547718048095703,,17.170684814453125,11.819293975830078,19.959848403930664,22.334022521972656,,,44.34284591674805,65.88740539550781,64.73552703857422,76.03384399414062,,,102.67090606689452
03-11,,0.6940046548843384,0.9023479223251344,1.4787744283676147,3.056292533874512,,3.3272573947906494,3.5118274688720703,6.42121696472168,12.493762969970705,,,16.329940795898438,14.098647117614744,20.34015274047852,22.43964385986328,,,17.647428512573242,12.199002265930176,20.20636367797852,22.551668167114254,,34.63678741455078,43.87272644042969,65.89643859863281,66.03572082519531,,,97.22806549072266,97.86408233642578
03-12,0.653689980506897,0.6884078979492188,0.899501621723175,1.4672218561172483,,,3.303741931915283,3.5000040531158447,6.611478328704834,12.44580078125,,11.49958324432373,16.85945701599121,14.292309761047365,20.607988357543945,,,25.41530990600586,17.329601287841793,12.611018180847168,20.502185821533203,,25.54053497314453,34.086727142333984,43.80175018310547,67.58285522460939,,,83.2630844116211,97.6735382080078,88.75377655029297
03-13,0.653689980506897,0.72758549451828,0.8795759081840515,,,3.0888564586639404,3.303741931915283,3.559123039245605,6.486617565155028,,8.363692283630371,11.493799209594727,16.998605728149414,14.943017959594727,,,25.723499298095703,24.15790557861328,17.210416793823242,12.837225914001465,,,25.87433815002441,34.40105438232422,43.20744705200195,66.87943267822266,,76.03384399414062,81.80066680908203,97.97373962402344,95.2385711669922
03-14,0.6591833233833313,0.72198885679245,,,3.102864980697632,3.0888564586639404,3.3272573947906494,3.689192533493042,,,8.147392272949219,11.322193145751953,16.917438507080078,15.12506866455078,,22.373462677001953,26.37195587158203,24.38581848144531,16.781347274780273,,,22.442842483520508,26.096879959106445,34.22642135620117,43.54452133178711,,66.61257171630861,76.36936950683594,82.0285873413086,97.6251220703125,
03-15,0.6729161143302917,0.7079967260360718,,1.4267865419387815,3.114506483078003,3.0888564586639404,3.3155007362365723,,,12.313907623291016,8.712182998657228,11.70396614074707,17.330995559692386,,20.375099182128906,22.40849494934082,26.35242080688477,24.52726936340332,,,20.57613754272461,22.300533294677734,26.26806449890137,33.88590621948242,,,66.93305206298828,77.60894012451172,81.23088836669922,96.97628021240234,
