,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,2.9000000953674316,,,,4.510000228881836,5.78000020980835,12.239999771118164,,,2.8499999046325684,3.6500000953674316,6.170000076293945
01-03,,,3.549999952316284,0.8199999928474426,4.510000228881836,5.809999942779541,,,1.75,2.799999952316284,3.759999990463257,5.869999885559082
01-04,,4.0,3.700000047683716,0.8199999928474426,4.630000114440918,,,4.53000020980835,1.75,2.9000000953674316,3.869999885559082,
01-05,3.130000114440918,3.920000076293945,3.6500000953674316,0.8399999737739563,,,12.130000114440918,4.889999866485597,1.850000023841858,3.0,,
01-06,3.119999885559082,3.940000057220459,3.6500000953674316,1.850000023841858,,5.78000020980835,12.020000457763672,4.510000228881836,1.8999999761581416,,,5.809999942779541
01-07,2.9100000858306885,4.0,3.5899999141693115,,4.6599998474121085,5.75,12.279999732971193,4.4099998474121085,,,3.880000114440918,5.710000038146973
01-08,2.9000000953674316,4.2199997901916495,,,4.760000228881836,5.800000190734862,12.43000030517578,4.230000019073486,,2.8499999046325684,3.920000076293945,5.690000057220459
01-09,3.0699999332427983,,,1.7400000095367432,4.849999904632568,5.949999809265138,12.56999969482422,,1.850000023841858,2.9000000953674316,4.0,5.889999866485598
01-10,,,3.549999952316284,1.75,4.820000171661377,6.199999809265138,,,1.850000023841858,2.799999952316284,4.090000152587892,5.699999809265138
01-11,,4.110000133514403,3.5399999618530287,1.8700000047683718,4.760000228881836,,,3.880000114440918,1.8999999761581416,2.799999952316284,4.050000190734863,
01-12,3.0299999713897705,4.050000190734863,3.5999999046325684,2.2300000190734863,,,12.720000267028807,3.880000114440918,1.9500000476837158,2.8299999237060547,,
01-13,3.0899999141693115,4.150000095367432,3.700000047683716,2.0799999237060547,,5.869999885559082,12.470000267028807,3.5899999141693115,2.0,,,5.679999828338622
01-14,3.059999942779541,4.1599998474121085,3.8199999332427983,,4.53000020980835,5.920000076293945,12.25,3.7899999618530273,,,4.079999923706056,5.760000228881836
01-15,3.109999895095825,4.059999942779541,,,4.570000171661377,5.96999979019165,11.75,3.5799999237060547,,,4.150000095367432,5.829999923706055
01-16,3.140000104904175,,,,4.5,6.010000228881836,12.34000015258789,,,2.5999999046325684,4.239999771118163,6.039999961853027
01-17,,,,2.0699999332427983,4.360000133514403,6.46999979019165,,,1.850000023841858,2.5999999046325684,4.280000209808351,5.829999923706055
01-18,,,3.740000009536743,2.1199998855590816,4.2199997901916495,,,,1.850000023841858,2.5799999237060547,4.320000171661377,
01-19,,4.0,3.4100000858306885,2.1400001049041752,,,,3.3499999046325684,1.850000023841858,2.700000047683716,,
01-20,3.0799999237060547,3.9800000190734863,3.3399999141693115,2.1199998855590816,,,12.140000343322756,3.2000000476837163,1.8999999761581416,,,
01-21,3.2100000381469727,3.9000000953674316,3.4100000858306885,,,6.489999771118164,12.020000457763672,3.740000009536743,,,,5.75
01-22,3.049999952316284,3.7899999618530273,,,4.260000228881837,6.389999866485598,12.609999656677244,3.940000057220459,,2.5999999046325684,4.099999904632568,5.730000019073486
