,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,0.7900000214576721,0.25,0.1899999976158142,,,0.27000001072883606,0.12999999523162842,0.09000000357627869
01-03,,2.109999895095825,1.0700000524520874,0.7900000214576721,0.25999999046325684,,,0.3700000047683716,0.25999999046325684,0.12999999523162842,0.09000000357627869
01-04,,2.119999885559082,1.1100000143051147,0.75,,,0.23999999463558197,0.4000000059604645,0.25999999046325684,0.12999999523162842,
01-05,1.5,2.1600000858306885,1.1100000143051147,,,0.20000000298023224,0.25,0.41999998688697815,0.25,,
01-06,1.559999942779541,2.119999885559082,1.1200000047683716,,0.2800000011920929,0.1899999976158142,0.25999999046325684,0.4000000059604645,,,0.09000000357627869
01-07,1.590000033378601,2.0999999046325684,,0.7400000095367432,0.27000001072883606,0.20999999344348907,0.25999999046325684,,,0.14000000059604645,0.07999999821186066
01-08,1.659999966621399,,,0.7300000190734863,0.27000001072883606,0.20000000298023224,0.25999999046325684,,0.25999999046325684,0.11999999731779099,0.07999999821186066
01-09,,,1.1200000047683716,0.7200000286102295,0.2800000011920929,0.20000000298023224,,0.4300000071525574,0.25,0.12999999523162842,0.09000000357627869
01-10,,2.0299999713897705,1.1200000047683716,0.7599999904632568,0.28999999165534973,,,0.41999998688697815,0.25,0.12999999523162842,0.07999999821186066
01-11,1.6100000143051147,2.0399999618530273,1.1200000047683716,0.7599999904632568,,,0.25,0.4300000071525574,0.25,0.12999999523162842,
01-12,1.5399999618530273,1.9900000095367432,1.1200000047683716,,,0.2199999988079071,0.23999999463558197,0.4399999976158142,0.25999999046325684,,
01-13,1.559999942779541,1.9800000190734863,1.1200000047683716,,0.2800000011920929,0.23000000417232513,0.25,0.4099999964237213,,,0.07999999821186066
01-14,1.559999942779541,1.899999976158142,,0.7599999904632568,0.2800000011920929,0.2199999988079071,0.23999999463558197,,,0.12999999523162842,0.09000000357627869
01-15,1.559999942779541,,,0.7900000214576721,0.30000001192092896,0.2199999988079071,0.23999999463558197,,,0.12999999523162842,0.09000000357627869
01-16,,,,0.7900000214576721,0.30000001192092896,0.23000000417232513,,,0.25,0.11999999731779099,0.09000000357627869
01-17,,,1.0299999713897705,0.7599999904632568,0.3100000023841858,,,0.41999998688697815,0.25999999046325684,0.11999999731779099,0.09000000357627869
01-18,,1.899999976158142,1.0700000524520874,0.8500000238418579,,,,0.4000000059604645,0.25,0.12999999523162842,
01-19,1.649999976158142,1.8799999952316284,1.0700000524520874,,,,0.23000000417232513,0.38999998569488525,0.25,,
01-20,1.5399999618530273,1.8300000429153442,1.059999942779541,,,0.2800000011920929,0.23000000417232513,0.38999998569488525,,,
01-21,1.5399999618530273,1.8700000047683716,,,0.3199999928474426,0.25999999046325684,0.2199999988079071,,,,0.09000000357627869
01-22,1.5499999523162842,,,0.8799999952316284,0.3400000035762787,0.25,0.23999999463558197,,0.23999999463558197,0.11999999731779099,0.09000000357627869
01-23,,,1.0800000429153442,0.8500000238418579,0.3499999940395355,0.25,,0.4000000059604645,0.23999999463558197,0.11999999731779099,0.07999999821186066
01-24,,1.8899999856948853,1.0499999523162842,0.8500000238418579,0.3700000047683716,,,0.38999998569488525,0.23999999463558197,0.11999999731779099,0.07999999821186066
01-25,1.5099999904632568,1.75,1.149999976158142,0.8100000023841858,,,0.23000000417232513,0.3700000047683716,0.25,0.11999999731779099,
01-26,1.5299999713897705,1.7400000095367432,1.149999976158142,,,0.25,0.23000000417232513,0.36000001430511475,0.25,,
01-27,1.4900000095367432,1.7200000286102295,1.2100000381469727,,0.3700000047683716,0.28999999165534973,0.23000000417232513,0.3700000047683716,,,0.07999999821186066
01-28,1.440000057220459,1.8799999952316284,,0.7599999904632568,0.36000001430511475,0.27000001072883606,0.2199999988079071,,,0.11999999731779099,0.07999999821186066
01-29,1.440000057220459,,,0.7699999809265137,0.36000001430511475,0.25,0.2199999988079071,,0.23999999463558197,0.11999999731779099,0.07999999821186066
01-30,,,1.2100000381469727,0.7599999904632568,0.36000001430511475,0.25,,0.3700000047683716,0.23999999463558197,0.11999999731779099,0.07999999821186066
01-31,,1.7799999713897705,1.2400000095367432,0.800000011920929,0.36000001430511475,,,0.3700000047683716,0.25,0.11999999731779099,0.07999999821186066
02-01,1.4500000476837158,1.809999942779541,1.2400000095367432,0.7799999713897705,,,0.23000000417232513,0.3700000047683716,0.25,0.10999999940395355,
02-02,1.4800000190734863,1.8200000524520874,1.25,,,0.25,0.23000000417232513,0.3700000047683716,0.23999999463558197,,
02-03,1.4500000476837158,1.8300000429153442,1.2699999809265137,,0.3799999952316284,0.28999999165534973,0.23999999463558197,0.3700000047683716,,,0.09000000357627869
02-04,1.3899999856948853,1.8200000524520874,,0.8199999928474426,0.3799999952316284,0.3100000023841858,0.25999999046325684,,,0.10999999940395355,0.07999999821186066
02-05,1.3700000047683716,,,0.800000011920929,0.41999998688697815,0.3100000023841858,0.25,,0.23000000417232513,0.10999999940395355,0.07999999821186066
02-06,,,1.2599999904632568,0.7599999904632568,0.47999998927116394,0.28999999165534973,,0.38999998569488525,0.2199999988079071,0.11999999731779099,0.07999999821186066
02-07,,1.8300000429153442,1.2599999904632568,0.800000011920929,0.4699999988079071,,,0.4000000059604645,0.2199999988079071,0.10999999940395355,0.07999999821186066
02-08,1.3899999856948853,1.909999966621399,1.2200000286102295,0.7799999713897705,,,0.28999999165534973,0.41999998688697815,0.20999999344348907,0.11999999731779099,
02-09,1.409999966621399,1.7400000095367432,1.25,,,0.28999999165534973,0.27000001072883606,0.4099999964237213,0.20000000298023224,,
02-10,1.4199999570846558,1.7599999904632568,1.2200000286102295,,0.46000000834465027,0.25999999046325684,0.25999999046325684,0.4699999988079071,,,0.07999999821186066
