,2012,2013,2014,2015,2016,2017,2018,2019
02-12,,11.5,2.0999999046325684,0.699999988079071,0.20000000298023224,,0.20000000298023224,0.20000000298023224
02-13,34.0,11.5,2.0999999046325684,0.699999988079071,,1.1799999475479126,0.20000000298023224,0.20000000298023224
02-14,34.0,11.5,2.0999999046325684,,,1.1799999475479126,0.20000000298023224,0.20000000298023224
02-15,34.0,11.5,,,,1.1799999475479126,0.20000000298023224,0.20000000298023224
02-16,34.0,,,,0.20000000298023224,1.1799999475479126,0.20000000298023224,
02-17,35.5,,,0.699999988079071,0.20000000298023224,1.1799999475479126,,
02-18,,,2.0999999046325684,0.699999988079071,0.20000000298023224,,,
02-19,,11.5,2.0999999046325684,0.699999988079071,0.20000000298023224,,,0.20000000298023224
02-20,,11.5,2.0999999046325684,0.699999988079071,,,0.20000000298023224,0.20000000298023224
02-21,36.29999923706055,11.5,2.0999999046325684,,,1.1799999475479126,0.20000000298023224,0.20000000298023224
02-22,36.29999923706055,11.5,,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
02-23,36.29999923706055,,,0.699999988079071,0.20000000298023224,1.1799999475479126,0.20000000298023224,
02-24,36.29999923706055,,2.0999999046325684,0.699999988079071,0.20000000298023224,1.1799999475479126,,
02-25,,11.5,2.0999999046325684,0.699999988079071,0.20000000298023224,,,0.20000000298023224
02-26,,11.5,2.0999999046325684,0.699999988079071,0.20000000298023224,,0.20000000298023224,0.20000000298023224
02-27,36.29999923706055,11.5,2.0999999046325684,0.699999988079071,,1.1799999475479126,0.20000000298023224,0.20000000298023224
02-28,35.29999923706055,11.5,2.0999999046325684,,,1.1799999475479126,0.20000000298023224,0.20000000298023224
02-29,35.29999923706055,,,,0.20000000298023224,,,
03-01,35.29999923706055,11.5,,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
03-02,35.29999923706055,,,0.699999988079071,0.20000000298023224,1.1799999475479126,0.20000000298023224,
03-03,,,2.0999999046325684,0.699999988079071,0.20000000298023224,1.1799999475479126,,
03-04,,11.5,2.0999999046325684,0.699999988079071,0.20000000298023224,,,0.20000000298023224
03-05,34.5,11.5,2.0999999046325684,0.699999988079071,,,0.20000000298023224,0.20000000298023224
03-06,34.5,11.5,2.0999999046325684,0.699999988079071,,1.1799999475479126,0.20000000298023224,0.20000000298023224
03-07,34.5,11.5,2.0999999046325684,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
03-08,34.5,11.5,,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
03-09,34.5,,,0.699999988079071,0.20000000298023224,1.1799999475479126,0.20000000298023224,
03-10,,,2.0999999046325684,0.699999988079071,0.20000000298023224,1.1799999475479126,,
03-11,,11.5,2.0999999046325684,0.699999988079071,0.20000000298023224,,,0.20000000298023224
03-12,34.5,11.5,2.0999999046325684,0.699999988079071,,,0.20000000298023224,0.20000000298023224
03-13,34.5,11.5,2.0999999046325684,0.699999988079071,,1.1799999475479126,0.20000000298023224,0.20000000298023224
03-14,34.5,11.5,2.0999999046325684,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
03-15,34.5,11.5,,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
03-16,34.5,,,0.699999988079071,0.20000000298023224,1.1799999475479126,0.20000000298023224,
03-17,,,2.0999999046325684,0.699999988079071,0.20000000298023224,1.1799999475479126,,
03-18,,11.5,2.0999999046325684,0.699999988079071,0.20000000298023224,,,0.20000000298023224
03-19,34.5,11.5,2.0999999046325684,0.699999988079071,,,0.20000000298023224,0.20000000298023224
03-20,34.5,11.5,2.0999999046325684,0.699999988079071,,1.1799999475479126,0.20000000298023224,0.20000000298023224
03-21,34.5,11.5,2.0999999046325684,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
03-22,34.5,11.5,,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
03-23,34.5,,,0.699999988079071,0.20000000298023224,1.1799999475479126,0.20000000298023224,
03-24,,,2.0999999046325684,0.699999988079071,0.20000000298023224,1.1799999475479126,,
03-25,,11.5,2.0999999046325684,0.699999988079071,,,,0.20000000298023224
03-26,34.5,11.5,2.0999999046325684,0.699999988079071,,,0.20000000298023224,0.20000000298023224
03-27,34.5,11.5,2.0999999046325684,0.699999988079071,,1.1799999475479126,0.20000000298023224,0.20000000298023224
03-28,34.5,11.5,2.0999999046325684,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
03-29,34.5,,,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
03-30,34.5,,,0.699999988079071,0.20000000298023224,1.1799999475479126,,
03-31,,,2.0999999046325684,0.699999988079071,0.20000000298023224,1.1799999475479126,,
04-01,,11.5,2.0999999046325684,0.699999988079071,0.20000000298023224,,,0.20000000298023224
04-02,34.5,11.5,2.0999999046325684,0.699999988079071,,,0.20000000298023224,0.20000000298023224
04-03,34.5,11.5,2.0999999046325684,,,1.1799999475479126,0.20000000298023224,0.20000000298023224
04-04,34.5,11.5,2.0999999046325684,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
04-05,34.5,11.5,,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
04-06,,,,0.699999988079071,0.20000000298023224,1.1799999475479126,0.20000000298023224,
04-07,,,2.0999999046325684,0.699999988079071,0.20000000298023224,1.1799999475479126,,
04-08,,11.5,2.0999999046325684,0.699999988079071,0.20000000298023224,,,0.20000000298023224
04-09,34.5,11.5,2.0999999046325684,0.699999988079071,,,0.20000000298023224,0.20000000298023224
04-10,34.5,11.5,2.0999999046325684,0.699999988079071,,1.1799999475479126,0.20000000298023224,0.20000000298023224
04-11,34.5,11.5,2.0999999046325684,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
04-12,34.5,11.5,,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
04-13,34.5,,,0.699999988079071,0.20000000298023224,1.1799999475479126,0.20000000298023224,
04-14,,,2.0999999046325684,0.699999988079071,0.20000000298023224,,,
04-15,,11.5,2.0999999046325684,0.699999988079071,0.20000000298023224,,,0.20000000298023224
04-16,34.5,11.5,2.0999999046325684,0.699999988079071,,,0.20000000298023224,0.20000000298023224
04-17,34.5,11.5,2.0999999046325684,0.699999988079071,,1.1799999475479126,0.20000000298023224,0.20000000298023224
04-18,34.5,11.5,,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
04-19,34.5,11.5,,,0.20000000298023224,1.1799999475479126,0.20000000298023224,
04-20,34.5,,,0.699999988079071,0.20000000298023224,1.1799999475479126,0.20000000298023224,
04-21,,,2.0999999046325684,0.699999988079071,0.20000000298023224,1.1799999475479126,,
04-22,,11.5,2.0999999046325684,0.699999988079071,0.20000000298023224,,,0.20000000298023224
04-23,34.5,11.5,2.0999999046325684,0.699999988079071,,,0.20000000298023224,0.20000000298023224
04-24,25.899999618530273,11.5,2.0999999046325684,0.699999988079071,,1.1799999475479126,0.20000000298023224,0.20000000298023224
04-25,25.899999618530273,11.5,2.0999999046325684,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
04-26,25.899999618530273,11.5,,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
04-27,25.899999618530273,,,0.699999988079071,0.20000000298023224,1.1799999475479126,0.20000000298023224,
04-28,,,2.0999999046325684,0.699999988079071,0.20000000298023224,1.1799999475479126,,
04-29,,2.5,2.0999999046325684,0.699999988079071,0.20000000298023224,,,0.20000000298023224
04-30,25.899999618530273,2.299999952316284,1.2999999523162842,0.699999988079071,,,0.20000000298023224,0.20000000298023224
05-01,25.899999618530273,2.299999952316284,1.2999999523162842,0.699999988079071,,1.1799999475479126,0.20000000298023224,0.20000000298023224
05-02,25.899999618530273,2.299999952316284,1.2999999523162842,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
05-03,25.899999618530273,2.299999952316284,,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
05-04,25.899999618530273,,,0.699999988079071,0.20000000298023224,1.1799999475479126,0.20000000298023224,
05-05,,,1.2999999523162842,0.699999988079071,0.20000000298023224,1.1799999475479126,,
05-06,,2.299999952316284,1.2999999523162842,0.699999988079071,0.20000000298023224,,,0.20000000298023224
05-07,25.899999618530273,2.299999952316284,1.2999999523162842,0.699999988079071,,,0.20000000298023224,0.20000000298023224
05-08,25.899999618530273,2.299999952316284,1.2999999523162842,0.699999988079071,,1.1799999475479126,0.20000000298023224,0.20000000298023224
05-09,24.399999618530273,2.299999952316284,1.2999999523162842,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
05-10,24.399999618530273,2.299999952316284,,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
05-11,24.399999618530273,,,0.699999988079071,0.20000000298023224,1.1799999475479126,0.20000000298023224,
05-12,,,1.2999999523162842,0.699999988079071,0.20000000298023224,1.1799999475479126,,
05-13,,2.299999952316284,1.2999999523162842,0.699999988079071,0.20000000298023224,,,0.20000000298023224
05-14,24.399999618530273,2.299999952316284,1.2999999523162842,0.699999988079071,,,0.20000000298023224,0.20000000298023224
05-15,24.399999618530273,2.299999952316284,1.2999999523162842,0.699999988079071,,1.1799999475479126,0.20000000298023224,0.20000000298023224
05-16,24.399999618530273,2.299999952316284,1.2999999523162842,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
05-17,24.399999618530273,2.299999952316284,,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
05-18,24.399999618530273,,,0.699999988079071,0.20000000298023224,1.1799999475479126,0.20000000298023224,
05-19,,,1.2999999523162842,0.699999988079071,0.20000000298023224,1.1799999475479126,,
05-20,,2.299999952316284,1.2999999523162842,0.699999988079071,0.20000000298023224,,,0.20000000298023224
05-21,24.399999618530273,2.299999952316284,1.2999999523162842,0.699999988079071,,,0.20000000298023224,0.20000000298023224
05-22,24.399999618530273,2.299999952316284,1.2999999523162842,0.699999988079071,,1.1799999475479126,0.20000000298023224,0.20000000298023224
05-23,23.5,2.299999952316284,1.2999999523162842,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
05-24,23.299999237060547,2.299999952316284,,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
05-25,23.299999237060547,,,,0.20000000298023224,1.1799999475479126,0.20000000298023224,
05-26,,,,0.699999988079071,0.20000000298023224,1.1799999475479126,,
05-27,,,1.2999999523162842,0.699999988079071,0.20000000298023224,,,
05-28,,2.299999952316284,1.2999999523162842,0.699999988079071,,,,0.20000000298023224
05-29,23.299999237060547,2.299999952316284,1.2999999523162842,0.699999988079071,,,0.20000000298023224,0.20000000298023224
05-30,23.299999237060547,2.299999952316284,1.2999999523162842,,,1.1799999475479126,0.20000000298023224,0.20000000298023224
05-31,23.299999237060547,2.299999952316284,,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
06-01,23.299999237060547,,,0.699999988079071,0.20000000298023224,1.1799999475479126,0.20000000298023224,
06-02,,,1.2999999523162842,0.699999988079071,0.20000000298023224,1.1799999475479126,,
06-03,,2.299999952316284,1.2999999523162842,0.699999988079071,0.20000000298023224,,,0.20000000298023224
06-04,23.299999237060547,2.299999952316284,1.2999999523162842,0.699999988079071,,,0.20000000298023224,0.20000000298023224
06-05,23.299999237060547,2.299999952316284,1.2999999523162842,0.699999988079071,,1.1799999475479126,0.20000000298023224,0.20000000298023224
06-06,23.299999237060547,2.299999952316284,1.2999999523162842,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
06-07,23.299999237060547,2.299999952316284,,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
06-08,23.299999237060547,,,0.699999988079071,0.20000000298023224,1.1799999475479126,0.20000000298023224,
06-09,,,1.2999999523162842,0.699999988079071,0.20000000298023224,1.1799999475479126,,
06-10,,2.299999952316284,1.2999999523162842,0.699999988079071,0.20000000298023224,,,0.20000000298023224
06-11,23.299999237060547,2.299999952316284,1.2999999523162842,0.699999988079071,,,0.20000000298023224,0.20000000298023224
06-12,23.299999237060547,2.299999952316284,1.2999999523162842,0.699999988079071,,1.1799999475479126,0.20000000298023224,0.20000000298023224
06-13,23.299999237060547,2.299999952316284,1.2999999523162842,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
06-14,23.5,2.299999952316284,,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
06-15,23.5,,,0.699999988079071,0.20000000298023224,1.1799999475479126,0.20000000298023224,
06-16,,,1.2999999523162842,0.699999988079071,0.20000000298023224,1.1799999475479126,,
06-17,,1.5,1.2999999523162842,0.699999988079071,0.20000000298023224,,,0.20000000298023224
06-18,23.5,1.5,1.2999999523162842,0.699999988079071,,,0.20000000298023224,0.20000000298023224
06-19,23.5,1.5,1.2999999523162842,0.699999988079071,,1.1799999475479126,0.20000000298023224,0.20000000298023224
06-20,23.5,1.5,1.2999999523162842,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
06-21,23.5,1.5,,,0.20000000298023224,1.1799999475479126,0.20000000298023224,0.20000000298023224
06-22,23.5,,,0.699999988079071,0.20000000298023224,1.1799999475479126,0.20000000298023224,
06-23,,,1.2999999523162842,0.699999988079071,0.20000000298023224,1.1799999475479126,,
06-24,,1.5,1.2999999523162842,0.699999988079071,1.1799999475479126,,,0.20000000298023224
06-25,23.5,1.5,1.2999999523162842,0.699999988079071,,,0.20000000298023224,0.20000000298023224
06-26,23.5,1.5,1.2999999523162842,0.699999988079071,,1.1799999475479126,0.20000000298023224,0.20000000298023224
06-27,23.5,1.5,1.2999999523162842,,1.1799999475479126,1.1799999475479126,0.20000000298023224,0.20000000298023224
06-28,23.5,1.5,,,1.1799999475479126,1.1799999475479126,0.20000000298023224,0.20000000298023224
06-29,23.5,,,0.699999988079071,1.1799999475479126,1.1799999475479126,0.20000000298023224,
06-30,,,1.2999999523162842,0.699999988079071,1.1799999475479126,1.1799999475479126,,
07-01,,1.5,1.2999999523162842,0.699999988079071,1.1799999475479126,,,0.20000000298023224
07-02,12.399999618530273,1.5,1.2999999523162842,0.699999988079071,,,0.20000000298023224,0.20000000298023224
07-03,11.199999809265137,1.5,1.2999999523162842,,,1.1799999475479126,0.20000000298023224,0.20000000298023224
07-05,11.199999809265137,1.5,,,1.1799999475479126,1.1799999475479126,0.20000000298023224,0.20000000298023224
07-06,11.199999809265137,,,0.699999988079071,1.1799999475479126,1.1799999475479126,0.20000000298023224,
07-07,,,1.2999999523162842,0.699999988079071,1.1799999475479126,1.1799999475479126,,
07-08,,1.5,1.2999999523162842,0.699999988079071,1.1799999475479126,,,0.20000000298023224
07-09,11.199999809265137,1.5,1.2999999523162842,0.699999988079071,,,0.20000000298023224,0.20000000298023224
07-10,11.199999809265137,1.5,1.2999999523162842,0.699999988079071,,1.1799999475479126,0.20000000298023224,0.20000000298023224
07-11,11.199999809265137,1.5,1.2999999523162842,,1.1799999475479126,1.1799999475479126,0.20000000298023224,0.20000000298023224
07-12,11.199999809265137,1.5,,,1.1799999475479126,1.1799999475479126,0.20000000298023224,0.20000000298023224
07-13,11.199999809265137,,,0.699999988079071,1.1799999475479126,1.1799999475479126,0.20000000298023224,
07-14,,,1.2999999523162842,0.699999988079071,1.1799999475479126,1.1799999475479126,,
07-15,,1.5,1.2999999523162842,0.699999988079071,1.1799999475479126,,,0.20000000298023224
07-16,11.199999809265137,1.5,1.2999999523162842,0.699999988079071,,,0.20000000298023224,0.20000000298023224
07-17,11.199999809265137,1.5,1.2999999523162842,0.699999988079071,,1.1799999475479126,0.20000000298023224,0.20000000298023224
07-18,11.199999809265137,1.5,1.2999999523162842,,1.1799999475479126,1.1799999475479126,0.20000000298023224,0.20000000298023224
07-19,11.199999809265137,1.5,,,1.1799999475479126,1.1799999475479126,0.20000000298023224,0.20000000298023224
07-20,11.199999809265137,,,0.699999988079071,1.1799999475479126,1.1799999475479126,0.20000000298023224,
07-21,,,1.2999999523162842,0.699999988079071,1.1799999475479126,1.1799999475479126,,
07-22,,1.5,1.2999999523162842,0.699999988079071,1.1799999475479126,,,0.20000000298023224
07-23,11.199999809265137,1.5,1.2999999523162842,0.699999988079071,,,0.20000000298023224,0.20000000298023224
07-24,11.199999809265137,1.5,1.2999999523162842,0.699999988079071,,1.1799999475479126,0.20000000298023224,0.20000000298023224
07-25,11.199999809265137,1.5,1.2999999523162842,,1.1799999475479126,1.1799999475479126,0.20000000298023224,0.20000000298023224
07-26,11.199999809265137,1.5,,,1.1799999475479126,1.1799999475479126,0.20000000298023224,0.20000000298023224
07-27,11.199999809265137,,,0.699999988079071,1.1799999475479126,1.1799999475479126,0.20000000298023224,
07-28,,,1.2999999523162842,0.699999988079071,1.1799999475479126,1.1799999475479126,,
07-29,,1.5,1.2999999523162842,0.699999988079071,1.1799999475479126,,,0.20000000298023224
07-30,11.199999809265137,1.5,1.2999999523162842,0.699999988079071,,,0.20000000298023224,0.20000000298023224
07-31,11.199999809265137,1.5,1.2999999523162842,0.699999988079071,,1.1799999475479126,0.20000000298023224,0.20000000298023224
08-01,11.199999809265137,1.5,1.2999999523162842,,1.1799999475479126,1.1799999475479126,0.20000000298023224,0.20000000298023224
08-02,11.199999809265137,1.5,,,1.1799999475479126,1.1799999475479126,0.20000000298023224,0.20000000298023224
08-03,11.199999809265137,,,0.699999988079071,1.1799999475479126,1.1799999475479126,0.20000000298023224,
08-04,,,1.2999999523162842,0.699999988079071,1.1799999475479126,1.1799999475479126,,
08-05,,1.5,1.2999999523162842,0.699999988079071,1.1799999475479126,,,0.20000000298023224
08-06,11.199999809265137,1.5,1.2999999523162842,0.699999988079071,,,0.20000000298023224,0.20000000298023224
08-07,11.199999809265137,1.5,1.2999999523162842,0.699999988079071,,1.1799999475479126,0.20000000298023224,0.20000000298023224
08-08,11.199999809265137,1.5,1.2999999523162842,,1.1799999475479126,1.1799999475479126,0.20000000298023224,0.20000000298023224
08-09,11.199999809265137,1.5,,,1.1799999475479126,1.1799999475479126,0.20000000298023224,0.20000000298023224
08-10,11.199999809265137,,,0.699999988079071,1.1799999475479126,1.1799999475479126,0.20000000298023224,
08-11,,,1.2999999523162842,0.699999988079071,1.1799999475479126,1.1799999475479126,,
08-12,,1.5,1.2999999523162842,0.699999988079071,1.1799999475479126,,,0.20000000298023224
08-13,11.199999809265137,1.5,1.2999999523162842,0.699999988079071,,,0.20000000298023224,0.20000000298023224
08-14,11.199999809265137,1.5,1.2999999523162842,0.699999988079071,,1.1799999475479126,0.20000000298023224,0.20000000298023224
08-15,11.199999809265137,1.399999976158142,1.2999999523162842,,1.1799999475479126,1.1799999475479126,0.20000000298023224,0.20000000298023224
08-16,11.199999809265137,1.399999976158142,,,1.1799999475479126,1.1799999475479126,0.20000000298023224,0.20000000298023224
08-17,11.199999809265137,,,0.699999988079071,1.1799999475479126,1.1799999475479126,0.20000000298023224,
08-18,,,1.2999999523162842,0.699999988079071,1.1799999475479126,1.1799999475479126,,
08-19,,1.399999976158142,1.2999999523162842,0.699999988079071,1.1799999475479126,,,0.20000000298023224
08-20,11.199999809265137,1.399999976158142,1.2999999523162842,0.699999988079071,,,0.20000000298023224,0.20000000298023224
08-21,11.199999809265137,1.399999976158142,1.2999999523162842,0.699999988079071,,,0.20000000298023224,0.20000000298023224
08-22,11.199999809265137,1.399999976158142,1.2999999523162842,,1.1799999475479126,1.1799999475479126,0.20000000298023224,0.20000000298023224
08-23,11.199999809265137,1.399999976158142,,,1.1799999475479126,1.1799999475479126,0.20000000298023224,0.20000000298023224
08-24,14.899999618530273,,,0.699999988079071,1.1799999475479126,1.1799999475479126,0.20000000298023224,
08-25,,,1.2999999523162842,0.699999988079071,1.1799999475479126,1.1799999475479126,,
08-26,,1.399999976158142,1.2999999523162842,0.699999988079071,1.1799999475479126,,,0.20000000298023224
08-27,14.899999618530273,1.399999976158142,1.2999999523162842,0.699999988079071,,,0.20000000298023224,0.20000000298023224
08-28,14.899999618530273,1.399999976158142,1.2999999523162842,0.699999988079071,,1.1799999475479126,0.20000000298023224,0.20000000298023224
08-29,14.899999618530273,1.399999976158142,1.2999999523162842,,1.1799999475479126,1.1799999475479126,0.20000000298023224,0.20000000298023224
08-30,14.899999618530273,1.399999976158142,,,1.1799999475479126,1.1799999475479126,0.20000000298023224,0.20000000298023224
08-31,14.899999618530273,,,0.699999988079071,1.1799999475479126,1.1799999475479126,0.20000000298023224,
09-01,,,,0.699999988079071,1.1799999475479126,1.1799999475479126,,
09-02,,,1.2999999523162842,0.699999988079071,1.1799999475479126,,,
09-03,,1.399999976158142,1.2999999523162842,0.699999988079071,,,,0.20000000298023224
09-04,14.899999618530273,1.399999976158142,1.2999999523162842,0.699999988079071,,,0.20000000298023224,0.20000000298023224
09-05,14.899999618530273,1.399999976158142,1.2999999523162842,,,1.1799999475479126,0.20000000298023224,0.20000000298023224
09-06,14.899999618530273,1.399999976158142,,,1.1799999475479126,1.1799999475479126,0.20000000298023224,0.20000000298023224
09-07,14.899999618530273,,,,1.1799999475479126,1.1799999475479126,0.20000000298023224,
09-08,,,1.2999999523162842,0.699999988079071,1.1799999475479126,1.1799999475479126,,
09-09,,1.399999976158142,1.2999999523162842,0.699999988079071,1.1799999475479126,,,0.20000000298023224
09-10,14.899999618530273,1.399999976158142,1.2999999523162842,0.699999988079071,,,0.20000000298023224,0.20000000298023224
09-11,14.899999618530273,1.399999976158142,1.2999999523162842,0.699999988079071,,,0.20000000298023224,0.20000000298023224
09-12,14.899999618530273,1.399999976158142,1.2999999523162842,,1.1799999475479126,1.1799999475479126,0.20000000298023224,0.20000000298023224
09-13,14.899999618530273,1.399999976158142,,,1.1799999475479126,1.1799999475479126,0.20000000298023224,0.20000000298023224
09-14,14.899999618530273,,,0.699999988079071,1.1799999475479126,1.1799999475479126,0.20000000298023224,
09-15,,,1.2999999523162842,0.699999988079071,1.1799999475479126,1.1799999475479126,,
09-16,,1.399999976158142,1.2999999523162842,0.699999988079071,1.1799999475479126,,,0.20000000298023224
09-17,14.899999618530273,1.399999976158142,1.2999999523162842,0.699999988079071,,,0.20000000298023224,0.20000000298023224
09-18,14.899999618530273,1.399999976158142,1.2999999523162842,0.699999988079071,,1.1799999475479126,0.20000000298023224,0.20000000298023224
09-19,14.899999618530273,1.399999976158142,1.2999999523162842,,1.1799999475479126,1.1799999475479126,0.20000000298023224,0.20000000298023224
09-20,14.899999618530273,1.399999976158142,,,1.1799999475479126,1.1799999475479126,0.20000000298023224,0.20000000298023224
09-21,14.899999618530273,,,0.699999988079071,1.1799999475479126,1.1799999475479126,0.20000000298023224,
09-22,,,1.2999999523162842,0.699999988079071,1.1799999475479126,1.1799999475479126,,
09-23,,1.399999976158142,1.2999999523162842,0.699999988079071,1.1799999475479126,,,0.20000000298023224
09-24,14.899999618530273,1.399999976158142,1.2999999523162842,0.699999988079071,,,0.20000000298023224,0.20000000298023224
09-25,14.899999618530273,1.399999976158142,1.2999999523162842,0.699999988079071,,1.1799999475479126,0.20000000298023224,0.20000000298023224
09-26,13.199999809265137,1.399999976158142,1.2999999523162842,,1.1799999475479126,1.1799999475479126,0.20000000298023224,0.20000000298023224
09-27,12.899999618530273,1.399999976158142,,,1.1799999475479126,1.1799999475479126,0.20000000298023224,0.20000000298023224
09-28,12.899999618530273,,,0.699999988079071,1.1799999475479126,1.1799999475479126,0.20000000298023224,
09-29,,,1.2999999523162842,0.699999988079071,1.1799999475479126,1.1799999475479126,,
09-30,,1.399999976158142,1.2999999523162842,0.699999988079071,1.1799999475479126,,,0.20000000298023224
10-01,12.899999618530273,1.399999976158142,1.2999999523162842,0.699999988079071,,,0.20000000298023224,0.20000000298023224
