,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-27,,,1.121000051498413,0.20999999344348907,0.059999998658895486,0.20069999992847445,,,0.03999999910593033
01-28,,3.83899998664856,0.8000000119209291,0.20999999344348907,0.059999998658895486,,,0.08352000266313553,0.03999999910593033
01-29,,3.6879999637603764,0.8500000238418579,0.20999999344348907,0.059999998658895486,,0.16099999845027926,0.08352000266313553,0.048700001090765
01-30,,3.9379999637603764,0.8500000238418579,0.12200000137090684,,0.20069999992847445,0.16099999845027926,0.08352000266313553,0.048700001090765
01-31,,3.9379999637603764,0.7699999809265137,,,0.18940000236034396,0.16099999845027926,0.08352000266313553,0.048700001090765
02-01,,3.9600000381469727,,,0.059999998658895486,0.1781499981880188,0.16099999845027926,0.08352000266313553,
02-02,,,,0.12200000137090684,0.059999998658895486,0.1781499981880188,0.16099999845027926,,
02-03,,,0.5,0.12200000137090684,0.059999998658895486,0.1781499981880188,,,0.048700001090765
02-04,,4.252999782562257,0.5,0.12200000137090684,0.059999998658895486,,,0.08352000266313553,0.048700001090765
02-05,,4.236000061035156,0.5,0.12200000137090684,0.059999998658895486,,0.06300000101327896,0.08352000266313553,0.048700001090765
02-06,,4.059999942779541,0.5,0.12200000137090684,,0.1781499981880188,0.06300000101327896,0.08352000266313553,0.04554999992251396
02-07,,4.059999942779541,0.9499999880790709,,,0.1781499981880188,0.06300000101327896,0.08352000266313553,0.056839998811483376
02-08,,4.050000190734863,,,0.059999998658895486,0.1781499981880188,0.06300000101327896,0.06499999761581421,
02-09,,,,0.16110000014305115,0.059999998658895486,0.1781499981880188,0.06300000101327896,,
02-10,,,0.9399999976158142,0.1599999964237213,0.059999998658895486,0.1781499981880188,,,0.04170000180602074
02-11,,3.9300000667572017,0.944000005722046,0.12200000137090684,0.029999999329447743,,,0.06499999761581421,0.04170000180602074
02-12,,3.8129999637603764,0.944000005722046,0.12200000137090684,0.029999999329447743,,0.06300000101327896,0.06499999761581421,0.04170000180602074
02-13,,3.940000057220459,0.944000005722046,0.12200000137090684,,0.1781499981880188,0.06300000101327896,0.06499999761581421,0.04170000180602074
02-14,,4.209000110626222,0.9520000219345092,,,0.1781499981880188,0.06300000101327896,0.06499999761581421,0.05705000087618828
02-15,,4.199999809265137,,,,0.1776999980211258,0.06300000101327896,0.06499999761581421,
02-16,,,,,0.029999999329447743,0.1776999980211258,0.06300000101327896,,
02-17,,,,0.12200000137090684,0.029999999329447743,0.17720000445842746,,,
02-18,,,0.8629999756813049,0.12200000137090684,0.029999999329447743,,,,0.05115000158548355
02-19,,3.901000022888184,0.8629999756813049,0.2199999988079071,0.029999999329447743,,,0.06499999761581421,0.05115000158548355
02-20,,3.244999885559082,1.0900000333786009,0.1899999976158142,,,0.06300000101327896,0.06499999761581421,0.05115000158548355
02-21,,3.3989999294281006,1.0900000333786009,,,0.17309999465942386,0.06300000101327896,0.06499999761581421,0.05115000158548355
02-22,,3.3989999294281006,,,0.029999999329447743,0.17309999465942386,0.06300000101327896,0.07750000059604645,
02-23,,,,0.1899999976158142,0.029999999329447743,0.18000000715255735,0.06300000101327896,,
02-24,,,1.0770000219345093,0.12200000137090684,0.029999999329447743,0.1770000010728836,,,0.054999999701976776
02-25,,3.25,1.0770000219345093,0.1889999955892563,0.14399999380111694,,,0.07750000059604645,0.054999999701976776
02-26,,3.0460000038146973,1.0420000553131104,0.1889999955892563,0.1289999932050705,,0.06300000101327896,0.07750000059604645,0.054999999701976776
02-27,,3.21399998664856,1.0820000171661377,0.1889999955892563,,0.1770000010728836,0.06300000101327896,0.07750000059604645,0.054999999701976776
02-28,,3.007999897003174,1.0820000171661377,,,0.1770000010728836,0.06300000101327896,0.07750000059604645,0.054999999701976776
02-29,,,,,0.1289999932050705,,,,
03-01,,3.007999897003174,,,0.1289999932050705,0.1770000010728836,0.08449999988079071,0.07750000059604645,
03-02,,,,0.1889999955892563,0.1289999932050705,0.1770000010728836,0.08449999988079071,,0.054999999701976776
03-03,,,1.0820000171661377,0.12200000137090684,0.10000000149011612,0.1770000010728836,,,0.054999999701976776
03-04,,2.720000028610229,1.0820000171661377,0.12200000137090684,0.12200000137090684,,,0.07750000059604645,0.054999999701976776
03-05,,2.4100000858306885,1.0820000171661377,0.12200000137090684,,,0.08449999988079071,0.07750000059604645,0.054999999701976776
03-06,,2.0610001087188716,0.9520000219345092,0.12200000137090684,,0.1736000031232834,0.08449999988079071,0.07750000059604645,0.054999999701976776
03-07,,2.246999979019165,0.9520000219345092,,0.12200000137090684,0.1736000031232834,0.08500000089406967,0.07750000059604645,
03-08,,2.500999927520752,,,0.18000000715255735,0.1907999962568283,0.08500000089406967,0.07750000059604645,
03-09,,,,0.12200000137090684,0.18000000715255735,0.1907999962568283,0.08500000089406967,,0.054999999701976776
03-10,,,0.9520000219345092,0.12200000137090684,0.18000000715255735,0.1907999962568283,,,0.054999999701976776
03-11,,2.384000062942505,0.9399999976158142,0.12200000137090684,0.18000000715255735,,,0.07750000059604645,0.054999999701976776
03-12,,2.384000062942505,0.9399999976158142,0.12200000137090684,,,0.06400000303983687,0.07750000059604645,0.05070000141859055
03-13,,2.236000061035156,0.9430000185966492,0.12200000137090684,,0.1907999962568283,0.06400000303983687,0.07750000059604645,0.05070000141859055
03-14,,2.265000104904175,0.9409999847412108,,0.10000000149011612,0.1907999962568283,0.06400000303983687,0.07750000059604645,
03-15,,2.3399999141693115,,,0.1379999965429306,0.1907999962568283,0.059000000357627876,0.07900000363588333,
03-16,,,,0.12999999523162842,0.06599999964237213,0.1979999989271164,0.059000000357627876,,0.05070000141859055
03-17,,,0.9409999847412108,0.11100000143051147,0.06599999964237213,0.1979999989271164,,,0.05070000141859055
03-18,,2.9100000858306885,0.9409999847412108,0.11100000143051147,0.06599999964237213,,,0.08009999990463257,0.045000001788139336
03-19,,2.867000102996826,0.9409999847412108,0.11100000143051147,,,0.059000000357627876,0.08009999990463257,0.045000001788139336
03-20,,3.289999961853028,0.9409999847412108,0.11100000143051147,,0.1979999989271164,0.059000000357627876,0.0880500003695488,0.045000001788139336
03-21,,2.878999948501587,0.9409999847412108,,0.06599999964237213,0.1979999989271164,0.059000000357627876,0.0880500003695488,
03-22,,3.075999975204468,,,0.06599999964237213,0.17800000309944153,0.059000000357627876,0.08100000023841858,
03-23,,,,0.11100000143051147,0.06599999964237213,0.17800000309944153,0.08820000290870668,,0.045000001788139336
03-24,,,0.9409999847412108,0.11100000143051147,0.11900000274181365,0.17800000309944153,,,0.04340000078082085
03-25,,3.0999999046325684,0.9409999847412108,0.11100000143051147,,,,0.07900000363588333,0.04340000078082085
03-26,,3.1619999408721924,0.9409999847412108,0.11100000143051147,,,0.08820000290870668,0.07900000363588333,0.04340000078082085
03-27,,3.2000000476837163,0.9409999847412108,0.11100000143051147,,0.17800000309944153,0.08820000290870668,0.07900000363588333,0.04340000078082085
03-28,,3.2000000476837163,0.9409999847412108,,0.11800000071525575,0.21870000660419464,0.08820000290870668,0.07900000363588333,
03-29,,,,,0.11800000071525575,0.22059999406337735,0.09000000357627869,0.07900000363588333,
03-30,,,,0.11100000143051147,0.06599999964237213,0.1889999955892563,,,0.0397999994456768
03-31,,,0.9409999847412108,0.11100000143051147,0.06599999964237213,0.1889999955892563,,,0.03999999910593033
04-01,,3.2109999656677246,0.9449999928474426,0.10300000011920928,0.06599999964237213,,,0.07900000363588333,0.03999999910593033
04-02,,2.63700008392334,1.0369999408721924,0.10300000011920928,,,0.09000000357627869,0.07900000363588333,0.03999999910593033
04-03,,2.6630001068115234,1.0369999408721924,,,0.1889999955892563,0.09000000357627869,0.07900000363588333,0.03999999910593033
04-04,,2.443000078201294,1.0369999408721924,,0.06599999964237213,0.2150000035762787,0.09000000357627869,0.07900000363588333,
04-05,,2.502000093460083,,,0.059999998658895486,0.17000000178813934,0.09000000357627869,0.07900000363588333,
04-06,,,,0.10300000011920928,0.059999998658895486,0.17000000178813934,0.09000000357627869,,0.03999999910593033
04-07,,,0.734000027179718,0.10300000011920928,0.059999998658895486,0.17000000178813934,,,0.03999999910593033
04-08,,2.499000072479248,0.734000027179718,0.1040000021457672,0.059999998658895486,,,0.07900000363588333,0.03999999910593033
04-09,,2.440000057220459,0.734000027179718,0.10300000011920928,,,0.09000000357627869,0.07900000363588333,0.0511000007390976
04-10,,2.476999998092652,0.734000027179718,0.10300000011920928,,0.17000000178813934,0.09000000357627869,0.07900000363588333,
04-11,,2.440000057220459,0.734000027179718,,0.059999998658895486,0.17000000178813934,0.09000000357627869,0.07900000363588333,
04-12,,2.289999961853028,,,0.059999998658895486,0.17000000178813934,0.09000000357627869,0.06729999929666519,
04-13,,,,0.10300000011920928,0.059999998658895486,0.16990000009536746,0.08219999819993973,,0.0511000007390976
04-14,,,0.734000027179718,0.10300000011920928,0.059999998658895486,,,,0.09799999743700027
04-15,,2.5209999084472656,0.7200000286102295,0.10300000011920928,0.059999998658895486,,,0.06729999929666519,0.09799999743700027
04-16,,2.5209999084472656,0.6000000238418579,0.15000000596046448,,,0.08219999819993973,0.06729999929666519,0.09799999743700027
04-17,,2.236999988555908,0.6000000238418579,0.15000000596046448,,0.16060000658035278,0.08765999972820282,0.06729999929666519,0.08219999819993973
04-18,,2.2799999713897705,,,0.059999998658895486,0.16060000658035278,0.08765999972820282,0.06620000302791595,
04-19,,2.2890000343322754,,,0.10000000149011612,0.14000000059604645,0.08765999972820282,,
04-20,,,,0.13189999759197235,0.06599999964237213,0.14000000059604645,0.08765999972820282,,0.08219999819993973
04-21,,,0.6000000238418579,0.13189999759197235,0.06599999964237213,0.14000000059604645,,,0.07789000123739243
04-22,,2.336999893188477,0.5,0.10300000011920928,0.06499999761581421,,,0.06620000302791595,0.06920000165700912
04-23,,2.3859999179840092,0.4320000112056732,0.19499999284744265,,,0.08765999972820282,0.06620000302791595,0.08049999922513963
04-24,,2.338000059127808,0.3499999940395355,0.20000000298023224,,0.14000000059604645,0.059999998658895486,0.06620000302791595,0.08049999922513963
04-25,,2.338000059127808,0.3849999904632568,,0.06499999761581421,0.14000000059604645,0.059999998658895486,0.06620000302791595,
04-26,,2.3580000400543213,,,0.06499999761581421,0.14000000059604645,0.059999998658895486,0.06620000302791595,
04-27,,,,0.11100000143051147,0.06499999761581421,0.14000000059604645,0.059999998658895486,,0.08049999922513963
04-28,,,0.4779999852180481,0.2199999988079071,0.06499999761581421,0.14000000059604645,,,0.07880000025033951
04-29,,2.3320000171661377,0.36000001430511475,0.11100000143051147,0.10000000149011612,,,0.06620000302791595,0.07880000025033951
04-30,,2.3320000171661377,0.5600000023841858,0.11100000143051147,,,0.059999998658895486,0.06620000302791595,0.07880000025033951
05-01,,2.255000114440918,0.44999998807907104,0.11100000143051147,,0.14470000565052032,0.059999998658895486,0.06620000302791595,0.07880000025033951
05-02,,2.255000114440918,0.3869999945163727,,0.10000000149011612,0.12999999523162842,0.09189999848604202,0.06620000302791595,
05-03,,2.3199999332427983,,,0.10000000149011612,0.12999999523162842,0.09189999848604202,0.06620000302791595,
05-04,,,,0.11100000143051147,0.14000000059604645,0.12999999523162842,0.09189999848604202,,0.07880000025033951
05-05,,,0.3869999945163727,0.11100000143051147,0.06499999761581421,0.12999999523162842,,,0.07880000025033951
05-06,,2.2950000762939453,0.44999998807907104,0.11100000143051147,0.06499999761581421,,,0.06620000302791595,0.07880000025033951
05-07,,2.559999942779541,0.44999998807907104,0.11100000143051147,,,0.09189999848604202,0.06620000302791595,0.07880000025033951
05-08,,2.559999942779541,0.38199999928474426,0.11100000143051147,,0.12999999523162842,0.09189999848604202,0.06620000302791595,0.0800200030207634
05-09,,2.5339999198913574,0.3899999856948853,,0.06499999761581421,0.12700000405311584,0.09189999848604202,0.06620000302791595,
05-10,,2.7320001125335693,,,0.10000000149011612,0.12999999523162842,0.09189999848604202,0.06620000302791595,
05-11,,,,0.11100000143051147,0.10000000149011612,0.12999999523162842,0.09189999848604202,,0.0800200030207634
05-12,,,0.4000000059604645,0.11100000143051147,0.06499999761581421,0.12999999523162842,,,0.0800200030207634
05-13,,2.7320001125335693,0.4000000059604645,0.11100000143051147,0.06599999964237213,,,0.06620000302791595,0.0800200030207634
05-14,,2.799999952316284,0.3689999878406525,0.11100000143051147,,,0.09189999848604202,0.06620000302791595,0.08354999870061874
05-15,,2.799999952316284,0.3700000047683716,0.11100000143051147,,0.12999999523162842,0.0820000022649765,0.06620000302791595,0.08354999870061874
05-16,,2.5,0.3700000047683716,,0.10000000149011612,0.12999999523162842,0.0820000022649765,0.06620000302791595,
05-17,,2.575000047683716,,,0.20399999618530276,0.12999999523162842,0.0820000022649765,0.06620000302791595,
05-18,,,,0.11100000143051147,0.10100000351667404,0.12999999523162842,0.0820000022649765,,0.08354999870061874
05-19,,,0.3700000047683716,0.11100000143051147,0.10000000149011612,0.12999999523162842,,,0.08354999870061874
05-20,,2.575000047683716,0.2709999978542328,0.11100000143051147,0.10000000149011612,,,0.06620000302791595,0.07169999927282332
05-21,,2.549999952316284,0.36000001430511475,0.11100000143051147,,,0.05700000002980232,0.06620000302791595,0.08500000089406967
05-22,,2.5,0.36000001430511475,0.11100000143051147,,0.12999999523162842,0.1103999987244606,0.06620000302791595,0.08500000089406967
05-23,,2.621000051498413,0.36000001430511475,,0.20999999344348907,0.12999999523162842,0.10769999772310256,0.06620000302791595,
05-24,,2.763999938964844,,,0.20999999344348907,0.12999999523162842,0.08020000159740448,0.06620000302791595,
05-25,,,,,0.18000000715255735,0.12999999523162842,0.08079999685287476,,
05-26,,,,0.11100000143051147,0.1809999942779541,0.12999999523162842,,,0.08500000089406967
05-27,,,0.36000001430511475,0.11100000143051147,0.1809999942779541,,,,0.08500000089406967
05-28,,2.6549999713897705,0.3799999952316284,0.11100000143051147,,,,0.06599999964237213,0.08020000159740448
05-29,,2.401000022888184,0.34599998593330383,0.11100000143051147,,,0.08079999685287476,0.06599999964237213,0.08020000159740448
05-30,,2.5,0.34599998593330383,,,0.12999999523162842,0.08079999685287476,0.06599999964237213,
05-31,,2.401000022888184,,,0.18400000035762787,0.12999999523162842,0.08079999685287476,0.06599999964237213,
06-01,,,,0.11100000143051147,0.18400000035762787,0.12999999523162842,0.08079999685287476,,0.08020000159740448
06-02,,,0.34599998593330383,0.11100000143051147,0.18400000035762787,0.12999999523162842,,,0.07343000173568726
06-03,,2.507999897003174,0.30000001192092896,0.11100000143051147,0.2102999985218048,,,0.06700000166893005,0.07343000173568726
06-04,,2.507999897003174,0.30000001192092896,0.11100000143051147,,,0.08079999685287476,0.0681999996304512,0.07343000173568726
06-05,,2.4189999103546143,0.35199999809265137,0.11100000143051147,,0.12999999523162842,0.08079999685287476,0.0681999996304512,0.07343000173568726
06-06,,2.4189999103546143,0.35199999809265137,,0.2102999985218048,0.12999999523162842,0.08079999685287476,0.0681999996304512,
06-07,,2.4189999103546143,,,0.2102999985218048,0.12999999523162842,0.08079999685287476,0.07000000029802322,
06-08,,,,0.11100000143051147,0.2102999985218048,0.12999999523162842,0.08079999685287476,,0.0697999969124794
06-09,,,0.30000001192092896,0.11100000143051147,0.2102999985218048,0.12999999523162842,,,0.0697999969124794
06-10,,2.50600004196167,0.30000001192092896,0.11100000143051147,0.2102999985218048,,,0.07000000029802322,0.0848499983549118
06-11,,2.50600004196167,0.30000001192092896,0.11100000143051147,,,0.0820000022649765,0.07000000029802322,0.06920000165700912
06-12,,2.50600004196167,0.30000001192092896,0.11100000143051147,,0.12999999523162842,0.07880000025033951,0.07000000029802322,0.06920000165700912
06-13,,2.50600004196167,0.29899999499320984,,0.12319999933242798,0.12999999523162842,0.11299999803304672,0.07000000029802322,
06-14,,2.50600004196167,,,0.12319999933242798,0.12999999523162842,0.11209999769926073,0.07000000029802322,
06-15,,,,0.11100000143051147,0.12319999933242798,0.12999999523162842,0.11209999769926073,,0.07000000029802322
06-16,,,0.30000001192092896,0.11100000143051147,0.12319999933242798,0.12999999523162842,,,0.07000000029802322
06-17,,2.193000078201294,0.30000001192092896,0.11100000143051147,0.12319999933242798,,,0.07000000029802322,0.07000000029802322
06-18,1.9900000095367432,1.9989999532699585,0.30000001192092896,0.18000000715255735,,,0.11209999769926073,0.07000000029802322,0.07000000029802322
06-19,1.9900000095367432,1.9989999532699585,0.4099999964237213,0.18000000715255735,,0.1169999986886978,0.11209999769926073,0.07000000029802322,0.07000000029802322
06-20,2.150000095367432,2.049999952316284,0.4510000050067902,,0.12319999933242798,0.1169999986886978,0.09910000115633012,0.07000000029802322,
06-21,2.0899999141693115,2.1549999713897705,,,0.12319999933242798,0.12219999730587006,0.09910000115633012,0.07000000029802322,
06-22,2.111000061035156,,,0.18000000715255735,0.12319999933242798,0.11299999803304672,0.09910000115633012,,0.08500000089406967
06-23,,,0.375,0.13689999282360074,0.12319999933242798,0.11299999803304672,,,0.08399999886751175
06-24,,2.1549999713897705,0.3009999990463257,0.13689999282360074,0.12319999933242798,,,0.07000000029802322,0.06840000301599503
06-25,2.0799999237060547,1.8509999513626096,0.3009999990463257,0.13689999282360074,,,0.09910000115633012,0.07000000029802322,0.07810000330209732
06-26,2.1300001144409184,1.6970000267028809,0.3009999990463257,0.13689999282360074,,0.11299999803304672,0.08150000125169754,0.058499999344348914,0.08055000007152557
06-27,2.039999961853028,1.6970000267028809,0.3009999990463257,,0.12319999933242798,0.13600000739097595,0.08150000125169754,0.058499999344348914,
06-28,2.0460000038146973,1.6130000352859497,,,0.12319999933242798,0.13600000739097595,0.08150000125169754,0.058499999344348914,
06-29,2.0729999542236333,,,0.13689999282360074,0.12319999933242798,0.13600000739097595,0.07382000237703322,,0.08055000007152557
06-30,,,0.3009999990463257,0.11100000143051147,0.12319999933242798,0.13600000739097595,,,0.08055000007152557
07-01,,1.6169999837875366,0.3009999990463257,0.11100000143051147,0.12319999933242798,,,0.058499999344348914,0.08055000007152557
07-02,2.0729999542236333,1.6169999837875366,0.30000001192092896,0.11100000143051147,,,0.050999999046325684,0.058499999344348914,0.08055000007152557
07-03,2.197000026702881,1.6169999837875366,0.30000001192092896,,,0.13600000739097595,0.07199999690055847,0.058499999344348914,
07-05,2.1099998950958248,1.6169999837875366,,,0.1216999962925911,0.13600000739097595,0.07199999690055847,0.058499999344348914,
07-06,2.0999999046325684,,,0.059999998658895486,0.1216999962925911,0.13600000739097595,0.07199999690055847,,0.08055000007152557
07-07,,,0.30000001192092896,0.059999998658895486,0.1216999962925911,0.13600000739097595,,,0.08055000007152557
07-08,,1.6169999837875366,0.30000001192092896,0.059999998658895486,0.1216999962925911,,,0.058499999344348914,0.08055000007152557
07-09,1.8600000143051147,1.6169999837875366,0.30000001192092896,0.17000000178813934,,,0.07199999690055847,0.058499999344348914,0.08055000007152557
07-10,2.0999999046325684,1.6169999837875366,0.4300000071525574,0.11100000143051147,,0.13600000739097595,0.07199999690055847,0.058499999344348914,0.07999999821186066
07-11,2.2100000381469727,1.6169999837875366,0.4300000071525574,,0.12999999523162842,0.13600000739097595,0.07199999690055847,0.058499999344348914,
07-12,2.1199998855590816,1.6169999837875366,,,0.12999999523162842,0.13600000739097595,0.0746999979019165,0.058499999344348914,
07-13,2.3199999332427983,,,0.10199999809265137,0.12999999523162842,0.13600000739097595,0.0746999979019165,,0.07999999821186066
07-14,,,0.4300000071525574,0.10199999809265137,0.12999999523162842,0.13600000739097595,,,0.07599999755620956
07-15,,1.3600000143051147,0.30000001192092896,0.10199999809265137,0.12999999523162842,,,0.06519000232219696,0.07599999755620956
07-16,2.150000095367432,1.3600000143051147,0.30000001192092896,0.08500000089406967,,,0.0746999979019165,0.059999998658895486,0.06430000066757202
07-17,2.1010000705718994,1.3600000143051147,0.30000001192092896,0.08500000089406967,,0.13600000739097595,0.0746999979019165,0.059999998658895486,0.06430000066757202
07-18,2.0699999332427983,1.3600000143051147,0.30000001192092896,,0.12999999523162842,0.13600000739097595,0.09880000352859496,0.059999998658895486,
07-19,2.0850000381469727,1.3600000143051147,,,0.12999999523162842,0.11599999666213988,0.09880000352859496,0.059999998658895486,
07-20,2.200000047683716,,,0.08630000054836273,0.12999999523162842,0.11599999666213988,0.0948999971151352,,0.06430000066757202
07-21,,,0.30000001192092896,0.059999998658895486,0.12999999523162842,0.13199999928474426,,,0.0666700005531311
07-22,,1.3519999980926514,0.3499999940395355,0.059999998658895486,0.12999999523162842,,,0.06589999794960022,0.0666700005531311
07-23,2.150000095367432,1.3519999980926514,0.3499999940395355,0.059999998658895486,,,0.0948999971151352,0.06589999794960022,0.059999998658895486
07-24,2.150000095367432,2.002000093460083,0.3499999940395355,0.059999998658895486,,0.13199999928474426,0.0948999971151352,0.06589999794960022,0.059999998658895486
07-25,2.2100000381469727,2.190000057220459,0.3799999952316284,,0.12999999523162842,0.1257999986410141,0.0948999971151352,0.06589999794960022,
07-26,2.2100000381469727,2.200000047683716,,,0.12999999523162842,0.1257999986410141,0.0948999971151352,0.06589999794960022,
07-27,2.2100000381469727,,,0.059999998658895486,0.12999999523162842,0.1257999986410141,0.0948999971151352,,0.059999998658895486
07-28,,,0.3799999952316284,0.059999998658895486,0.12999999523162842,0.1257999986410141,,,0.059999998658895486
07-29,,2.200000047683716,0.30000001192092896,0.059999998658895486,0.12999999523162842,,,0.06589999794960022,0.059599999338388436
07-30,2.244999885559082,1.7920000553131104,0.30000001192092896,0.059999998658895486,,,0.0948999971151352,0.059999998658895486,0.05914999917149544
07-31,2.244999885559082,1.7920000553131104,0.30000001192092896,0.059999998658895486,,0.1257999986410141,0.0948999971151352,0.059999998658895486,0.0593000017106533
08-01,2.240000009536743,1.7920000553131104,0.30000001192092896,,0.12999999523162842,0.11810000240802765,0.0948999971151352,0.054200001060962684,
08-02,2.4820001125335693,1.825999975204468,,,0.12999999523162842,0.11500000208616255,0.0948999971151352,0.054200001060962684,
08-03,2.7799999713897705,,,0.10000000149011612,0.12999999523162842,0.11670000106096268,0.0948999971151352,,0.0544000007212162
08-04,,,0.30000001192092896,0.10000000149011612,0.12999999523162842,0.11100000143051147,,,0.05799999833106995
08-05,,1.825999975204468,0.30000001192092896,0.059999998658895486,0.12999999523162842,,,0.054200001060962684,0.05799999833106995
08-06,2.400000095367432,1.684000015258789,0.30000001192092896,0.07500000298023224,,,0.0948999971151352,0.04543999955058098,0.061000000685453415
08-07,2.400000095367432,1.7000000476837158,0.3799999952316284,0.07500000298023224,,0.11100000143051147,0.10000000149011612,0.04543999955058098,0.061000000685453415
08-08,2.359999895095825,1.7999999523162842,0.30000001192092896,,0.12999999523162842,0.11100000143051147,0.10000000149011612,0.03940000012516976,
08-09,2.433000087738037,1.559999942779541,,,0.17000000178813934,0.11100000143051147,0.10000000149011612,0.052439998835325234,
08-10,2.359999895095825,,,0.07500000298023224,0.17000000178813934,0.11100000143051147,0.10000000149011612,,0.05355999991297722
08-11,,,0.30000001192092896,0.059999998658895486,0.17419999837875366,0.1062999963760376,,,0.05355999991297722
08-12,,1.6499999761581419,0.30000001192092896,0.059999998658895486,0.17000000178813934,,,0.060199998319149024,0.05355999991297722
08-13,2.359999895095825,1.6499999761581419,0.30000001192092896,0.059999998658895486,,,0.10000000149011612,0.061000000685453415,0.05880000069737434
08-14,2.359999895095825,1.6499999761581419,0.30000001192092896,0.059999998658895486,,0.1062999963760376,0.10000000149011612,0.061000000685453415,0.052700001746416085
08-15,2.5,1.6499999761581419,0.30000001192092896,,0.17000000178813934,0.14000000059604645,0.10000000149011612,0.061000000685453415,
08-16,2.509999990463257,1.75,,,0.17000000178813934,0.14000000059604645,0.07670000195503235,0.061000000685453415,
08-17,2.390000104904175,,,0.07500000298023224,0.17000000178813934,0.1094999983906746,0.07670000195503235,,0.06480000168085097
08-18,,,0.30000001192092896,0.07500000298023224,0.17000000178813934,0.1094999983906746,,,0.06480000168085097
08-19,,1.6499999761581419,0.30000001192092896,0.07500000298023224,0.1729000061750412,,,0.061000000685453415,0.06480000168085097
08-20,2.549999952316284,1.4420000314712524,0.30000001192092896,0.059999998658895486,,,0.07670000195503235,0.061000000685453415,0.06480000168085097
08-21,2.5199999809265137,1.4420000314712524,0.30000001192092896,0.059999998658895486,,0.1094999983906746,0.07670000195503235,0.061000000685453415,0.06415999680757523
08-22,2.6459999084472656,1.4420000314712524,0.31200000643730164,,0.17589999735355374,0.1094999983906746,0.07670000195503235,0.061000000685453415,
08-23,2.700000047683716,1.4420000314712524,,,0.17589999735355374,0.1094999983906746,0.07670000195503235,0.061000000685453415,
08-24,2.6700000762939453,,,0.059999998658895486,0.17589999735355374,0.1094999983906746,0.07265999913215637,,0.06340000033378601
08-25,,,0.31200000643730164,0.059999998658895486,0.1860000044107437,0.1094999983906746,,,0.06340000033378601
08-26,,1.3760000467300415,0.31200000643730164,0.059999998658895486,0.17069999873638153,,,0.061000000685453415,0.06340000033378601
08-27,2.7799999713897705,1.3250000476837158,0.31200000643730164,0.059999998658895486,,,0.07265999913215637,0.07259999960660933,0.06340000033378601
