,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,8.460000038146973,18.233333587646484,20.72333335876465,,,37.47999954223633,14.029999732971191,17.799999237060547
01-03,,9.829999923706055,7.023333549499512,8.373332977294922,18.139999389648438,,,28.950000762939453,38.220001220703125,13.550000190734863,17.459999084472656
01-04,,9.683333396911621,6.8466668128967285,8.303333282470703,,,24.959999084472656,28.459999084472656,38.54999923706055,14.130000114440918,
01-05,,9.350000381469727,6.7166666984558105,,,20.22333335876465,24.933332443237305,29.149999618530273,38.900001525878906,,
01-06,,9.399999618530273,6.619999885559082,,18.013334274291992,19.823333740234375,23.946666717529297,29.09000015258789,,,17.860000610351562
01-07,,9.5,,8.383333206176758,18.360000610351562,20.030000686645508,23.426666259765625,,,14.600000381469727,17.959999084472656
01-08,,,,8.276666641235352,18.453332901000977,20.709999084472656,23.163333892822266,,38.970001220703125,15.15999984741211,18.170000076293945
01-09,,,6.7166666984558105,8.199999809265137,18.566667556762695,21.163333892822266,,28.81999969482422,39.59000015258789,16.049999237060547,17.899999618530273
01-10,,10.066666603088379,7.119999885559082,8.383333206176758,18.843334197998047,,,29.0,39.279998779296875,15.729999542236328,17.979999542236328
01-11,,10.316666603088379,7.233333110809326,8.706666946411133,,,23.5,29.100000381469727,39.66999816894531,14.579999923706055,
01-12,,10.149999618530273,7.506666660308838,,,21.503334045410156,24.020000457763672,29.049999237060547,39.91999816894531,,
01-13,,10.350000381469727,7.166666507720947,,19.16666603088379,21.639999389648438,22.866666793823242,29.700000762939453,,,17.610000610351562
01-14,,10.350000381469727,,8.763333320617676,19.516666412353516,21.616666793823242,22.683332443237305,,,15.229999542236328,17.6299991607666
01-15,,,,8.733333587646484,19.386667251586914,22.010000228881836,21.196666717529297,,,14.670000076293945,17.510000228881836
01-16,,,,8.683333396911621,19.479999542236328,22.3700008392334,,,39.400001525878906,14.75,17.25
01-17,,,7.693333148956299,8.890000343322754,19.489999771118164,,,29.850000381469727,39.7599983215332,14.829999923706055,16.8799991607666
01-18,,10.09000015258789,7.896666526794434,8.91333293914795,,,,29.399999618530273,39.880001068115234,15.1899995803833,
01-19,,9.916666984558105,7.973333358764648,,,,22.013334274291992,29.40999984741211,40.099998474121094,,
01-20,5.760000228881836,9.566666603088379,7.943333148956299,,,22.399999618530273,21.65999984741211,29.610000610351562,,,
01-21,5.619999885559082,9.933333396911621,,,19.299999237060547,22.786666870117188,21.579999923706055,,,,16.799999237060547
01-22,5.566666603088379,,,8.973333358764648,19.14666748046875,23.350000381469727,22.196666717529297,,40.209999084472656,14.779999732971191,16.809999465942383
01-23,,,7.9633331298828125,8.84333324432373,19.133333206176758,22.933332443237305,,29.850000381469727,40.04999923706055,14.680000305175781,16.079999923706055
01-24,,9.533333778381348,7.823333263397217,8.833333015441895,18.46666717529297,,,30.579999923706055,40.15999984741211,15.420000076293945,15.649999618530273
01-25,5.666666507720947,9.550000190734863,7.933333396911621,9.050000190734863,,,22.010000228881836,31.15999984741211,39.849998474121094,15.90999984741211,
01-26,5.566666603088379,9.933333396911621,8.029999732971191,,,23.450000762939453,22.566667556762695,30.969999313354492,40.150001525878906,,
