,symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule_r_75,adj_up_end_schedule_r_75,adj_ups_r_75,adj_downs_r_75,close_ups_r_75,close_downs_r_75,close_up_start_schedule_r_75,close_up_end_schedule_r_75,close_up_percent_avg_r_75,adj_up_start_schedule_r_60,adj_up_end_schedule_r_60,adj_ups_r_60,adj_downs_r_60,close_ups_r_60,close_downs_r_60,close_up_start_schedule_r_60,close_up_end_schedule_r_60,close_up_percent_avg_r_60,adj_up_start_schedule_r_45,adj_up_end_schedule_r_45,adj_ups_r_45,adj_downs_r_45,close_ups_r_45,close_downs_r_45,close_up_start_schedule_r_45,close_up_end_schedule_r_45,close_up_percent_avg_r_45,adj_up_start_schedule_r_30,adj_up_end_schedule_r_30,adj_ups_r_30,adj_downs_r_30,close_ups_r_30,close_downs_r_30,close_up_start_schedule_r_30,close_up_end_schedule_r_30,close_up_percent_avg_r_30,adj_up_start_schedule_r_15,adj_up_end_schedule_r_15,adj_ups_r_15,adj_downs_r_15,close_ups_r_15,close_downs_r_15,close_up_start_schedule_r_15,close_up_end_schedule_r_15,close_up_percent_avg_r_15
196,HAUP,Hauppauge Digital Inc,0.059999999000000005,False,2009.0,,7-Mar,21-May,5.0,5.0,6.0,6.0,7-Mar,21-May,9.723676149,9-Mar,8-May,8.0,3.0,8.0,3.0,9-Mar,8-May,7.417626201,7-Mar,21-Apr,5.0,6.0,5.0,6.0,7-Mar,21-Apr,14.84513324,10-Jul,9-Aug,4.0,7.0,4.0,7.0,10-Jul,9-Aug,17.25212273,9-Mar,24-Mar,5.0,6.0,5.0,6.0,9-Mar,24-Mar,15.01241562
197,HAS,Hasbro Inc,92.08000183,False,2009.0,,16-Mar,30-May,7.0,7.0,4.0,4.0,28-Feb,13-May,5.5196300560000005,16-Mar,15-May,9.0,2.0,9.0,2.0,21-Mar,20-May,7.532291405,17-Mar,1-May,8.0,3.0,8.0,3.0,17-Mar,1-May,9.072722244,6-Apr,6-May,7.0,4.0,7.0,4.0,7-Apr,7-May,4.489163231,21-Mar,5-Apr,6.0,5.0,6.0,5.0,21-Mar,5-Apr,3.569004292
198,HBIO,Harvard Bioscience Inc,4.0,False,2009.0,,17-Jan,1-Apr,6.0,6.0,5.0,5.0,17-Jan,1-Apr,7.966738347000001,10-Dec,8-Feb,7.0,4.0,7.0,4.0,10-Dec,8-Feb,7.980110464,13-Mar,27-Apr,6.0,5.0,6.0,5.0,13-Mar,27-Apr,6.530155736,1-Feb,2-Mar,5.0,6.0,5.0,6.0,1-Feb,2-Mar,3.3408021,7-Sep,22-Sep,6.0,5.0,6.0,5.0,7-Sep,22-Sep,3.287854058
199,HRTH,Harte-Hanks Inc,2.299999952,False,2009.0,,8-Dec,21-Feb,6.0,6.0,5.0,5.0,8-Dec,21-Feb,6.607012011,9-Nov,8-Jan,7.0,4.0,7.0,4.0,9-Nov,8-Jan,-2.084711637,12-Nov,27-Dec,6.0,5.0,6.0,5.0,12-Nov,27-Dec,-2.802019677,14-Dec,13-Jan,5.0,6.0,5.0,6.0,14-Dec,13-Jan,3.6538661460000004,19-Dec,3-Jan,7.0,4.0,7.0,4.0,19-Dec,3-Jan,0.8463993609999999
200,HSC,Harsco Corp,16.72999954,False,2009.0,,5-May,19-Jul,5.0,5.0,6.0,6.0,7-Mar,21-May,9.842990715,15-Mar,14-May,5.0,6.0,5.0,6.0,15-Mar,14-May,9.647619416,14-Mar,28-Apr,4.0,7.0,4.0,7.0,18-Apr,2-Jun,6.332175604,20-Aug,19-Sep,4.0,7.0,3.0,8.0,7-May,6-Jun,6.485691253,3-Sep,18-Sep,5.0,6.0,5.0,6.0,4-Sep,19-Sep,5.427854694
201,HROW,Harrow Health Inc,6.4499998089999995,False,2009.0,,10-Apr,24-Jun,5.0,5.0,6.0,6.0,10-Apr,24-Jun,13.66271261,11-May,10-Jul,5.0,6.0,5.0,6.0,11-May,10-Jul,14.65056247,10-May,24-Jun,2.0,9.0,2.0,9.0,10-May,24-Jun,12.05541165,14-May,13-Jun,3.0,8.0,3.0,8.0,14-May,13-Jun,8.180027259,10-Apr,25-Apr,5.0,6.0,5.0,6.0,10-Apr,25-Apr,9.456767657
202,HXPN,Harris Exploration Inc,0.027000001000000003,False,2009.0,,27-Jun,10-Sep,5.0,2.0,6.0,9.0,27-Jun,10-Sep,-25.93022788,26-Mar,25-May,5.0,5.0,2.0,8.0,6-Jun,5-Aug,12.11318353,22-Oct,6-Dec,3.0,7.0,2.0,8.0,26-May,10-Jul,19.48981876,27-Jun,27-Jul,3.0,7.0,4.0,6.0,11-Jun,11-Jul,14.00703086,7-Jul,22-Jul,2.0,7.0,3.0,6.0,26-Jun,11-Jul,21.02772027
203,HGMCF,Harmony Gold Mining Co Ltd,5.769999981000001,False,2009.0,,9-Jun,23-Aug,5.0,5.0,6.0,6.0,9-Jun,23-Aug,5.180932501,19-Jul,17-Sep,5.0,6.0,5.0,6.0,24-Jun,23-Aug,5.077400437,22-May,6-Jul,5.0,6.0,5.0,6.0,22-May,6-Jul,-2.629707353,8-Nov,8-Dec,5.0,6.0,5.0,6.0,8-Nov,8-Dec,3.1519902010000003,5-Oct,20-Oct,3.0,8.0,3.0,8.0,6-Jan,21-Jan,6.9213530379999995
204,HMY,Harmony Gold Mining Co Ltd,4.559999943,False,2009.0,,28-Jun,11-Sep,4.0,4.0,7.0,7.0,28-Jun,11-Sep,12.84476678,16-Jun,15-Aug,8.0,3.0,8.0,3.0,16-Jun,15-Aug,9.961741942,23-Jun,7-Aug,6.0,5.0,6.0,5.0,23-Jun,7-Aug,8.071188927,7-Jul,6-Aug,5.0,6.0,5.0,6.0,7-Jul,6-Aug,4.461934783,21-Dec,5-Jan,6.0,5.0,6.0,5.0,21-Dec,5-Jan,5.7281038539999996
205,HLIT,Harmonic Inc,6.3699998860000004,False,2009.0,,27-Aug,10-Nov,7.0,7.0,4.0,4.0,27-Aug,10-Nov,4.683625325,28-Jan,28-Mar,7.0,4.0,7.0,4.0,28-Jan,28-Mar,1.669733451,21-Jan,6-Mar,6.0,5.0,6.0,5.0,21-Jan,6-Mar,3.471260607,29-Mar,28-Apr,5.0,6.0,5.0,6.0,29-Mar,28-Apr,3.446515096,18-Nov,3-Dec,5.0,6.0,5.0,6.0,18-Nov,3-Dec,2.9801385639999998
206,HARL,Harleysville Financial Corp,21.75,False,2009.0,,12-Sep,26-Nov,8.0,8.0,3.0,3.0,19-Dec,4-Mar,4.949072608,12-Apr,11-Jun,9.0,2.0,8.0,3.0,12-Apr,11-Jun,5.300039674,20-Oct,4-Dec,8.0,3.0,7.0,4.0,20-Oct,4-Dec,2.9649561589999998,29-Apr,29-May,6.0,5.0,6.0,5.0,5-Nov,5-Dec,3.1829257930000003,6-Nov,21-Nov,7.0,4.0,7.0,4.0,6-Nov,21-Nov,2.0821234509999997
207,HOG,Harley-Davidson Inc,36.0,False,2009.0,,25-Sep,9-Dec,7.0,7.0,4.0,4.0,25-Sep,9-Dec,9.177388322,10-Oct,9-Dec,4.0,7.0,4.0,7.0,10-Oct,9-Dec,8.681846787000001,7-Oct,21-Nov,4.0,7.0,4.0,7.0,7-Oct,21-Nov,7.692631763,7-Oct,6-Nov,6.0,5.0,6.0,5.0,7-Oct,6-Nov,5.839640771,4-Feb,19-Feb,6.0,5.0,6.0,5.0,4-Feb,19-Feb,1.590371075
208,HFBK,Harford Bank,21.88999939,False,2009.0,,14-Dec,27-Feb,7.0,7.0,4.0,4.0,14-Dec,27-Feb,5.096125074,14-Dec,12-Feb,6.0,5.0,6.0,5.0,16-Dec,14-Feb,4.862567816,13-Mar,27-Apr,8.0,3.0,8.0,3.0,6-Jan,20-Feb,1.09887161,9-Mar,8-Apr,6.0,5.0,6.0,5.0,28-Feb,29-Mar,-0.460737545,29-Mar,13-Apr,8.0,3.0,5.0,6.0,28-Feb,14-Mar,-0.24249648899999998
209,HDIUF,Hardwoods Distribution Inc,19.39999962,False,2009.0,,14-May,28-Jul,8.0,8.0,3.0,3.0,14-May,28-Jul,11.53595769,18-May,17-Jul,7.0,4.0,7.0,4.0,17-May,16-Jul,11.21504881,12-Oct,26-Nov,7.0,4.0,7.0,4.0,13-Oct,27-Nov,6.928087654,1-Apr,1-May,7.0,4.0,6.0,5.0,18-May,17-Jun,8.507935375,4-Apr,19-Apr,6.0,5.0,6.0,5.0,24-Jan,8-Feb,5.180959622
210,HRBR,Harbor Diversified Inc,0.187185004,False,2009.0,,23-May,6-Aug,5.0,5.0,6.0,6.0,23-May,6-Aug,12.83538967,26-May,25-Jul,4.0,7.0,4.0,7.0,26-May,25-Jul,7.577542687,27-Dec,10-Feb,6.0,5.0,6.0,5.0,27-Dec,10-Feb,19.26076107,21-Dec,20-Jan,6.0,5.0,6.0,5.0,21-Dec,20-Jan,15.52525759,26-Dec,10-Jan,5.0,6.0,5.0,6.0,26-Dec,10-Jan,13.89758823
211,HRBK,Harbor Bankshares Corp,1.5,False,2009.0,,30-Oct,13-Jan,6.0,6.0,5.0,5.0,30-Oct,13-Jan,6.732010105,4-Jan,4-Mar,6.0,5.0,6.0,5.0,4-Jan,4-Mar,19.4417542,17-Apr,1-Jun,4.0,7.0,4.0,7.0,17-Apr,1-Jun,11.254928900000001,3-Feb,4-Mar,5.0,6.0,5.0,6.0,3-Feb,4-Mar,11.40315259,13-Feb,28-Feb,4.0,7.0,4.0,7.0,13-Feb,28-Feb,7.461730566
212,HNFSB,Hanover Foods Corp,78.0,False,2010.0,,25-Feb,10-May,4.0,3.0,6.0,7.0,23-Feb,8-May,-0.116190318,30-Jun,29-Aug,5.0,5.0,4.0,6.0,9-Mar,8-May,0.463814942,9-Jul,23-Aug,5.0,5.0,4.0,6.0,10-May,24-Jun,1.653318529,27-Jul,26-Aug,4.0,6.0,4.0,6.0,21-Mar,20-Apr,0.9797744709999999,1-Nov,16-Nov,3.0,7.0,3.0,7.0,31-Aug,15-Sep,1.47989519
213,HNFSA,Hanover Foods Corp,78.0,False,2009.0,,5-Feb,20-Apr,5.0,5.0,6.0,6.0,17-Jan,1-Apr,-0.778015025,14-Mar,13-May,5.0,6.0,5.0,6.0,7-Sep,6-Nov,1.649520575,18-Mar,2-May,4.0,7.0,3.0,8.0,18-Mar,2-May,1.566624924,22-Mar,21-Apr,3.0,8.0,3.0,8.0,22-Mar,21-Apr,2.218740702,19-Oct,3-Nov,0.0,11.0,0.0,11.0,19-Oct,3-Nov,2.386826341
214,HVRRY,Hannover Rueck SE,86.63999939,False,2010.0,,19-Sep,3-Dec,6.0,6.0,4.0,4.0,19-Sep,3-Dec,9.44852222,20-Sep,19-Nov,6.0,4.0,6.0,4.0,21-Sep,20-Nov,8.329283872000001,7-Oct,21-Nov,7.0,3.0,7.0,3.0,2-Oct,16-Nov,7.502791515,15-Oct,14-Nov,8.0,2.0,8.0,2.0,15-Oct,14-Nov,5.361336735,7-Feb,22-Feb,4.0,6.0,4.0,6.0,7-Feb,22-Feb,3.2771605089999998
215,HHSE,Hannover House Inc,0.012,False,2009.0,,20-Jan,4-Apr,7.0,7.0,4.0,4.0,20-Jan,4-Apr,13.087504800000001,26-Jan,26-Mar,6.0,5.0,6.0,5.0,26-Jan,26-Mar,17.22680513,4-Feb,20-Mar,4.0,7.0,4.0,7.0,4-Feb,20-Mar,16.48882883,13-Jun,13-Jul,2.0,9.0,2.0,9.0,13-Jun,13-Jul,21.8754897,25-Jun,10-Jul,5.0,6.0,5.0,6.0,25-Jun,10-Jul,19.68224384
216,HANNF,Hannan Metals Ltd,0.272700012,False,2009.0,,8-Dec,21-Feb,7.0,7.0,4.0,4.0,8-Dec,21-Feb,33.65371445,23-Dec,21-Feb,7.0,4.0,7.0,4.0,23-Dec,21-Feb,29.47071753,7-Jan,21-Feb,6.0,5.0,6.0,5.0,7-Jan,21-Feb,27.22946802,22-Jan,21-Feb,4.0,7.0,4.0,7.0,22-Jan,21-Feb,25.41546003,21-May,5-Jun,2.0,9.0,2.0,9.0,21-May,5-Jun,10.24054062
217,HAFC,Hanmi Financial Corp,10.31999969,False,2009.0,,12-Nov,26-Jan,7.0,7.0,4.0,4.0,12-Nov,26-Jan,8.291057469,27-Nov,26-Jan,7.0,4.0,7.0,4.0,27-Nov,26-Jan,8.752149306,12-Dec,26-Jan,6.0,5.0,6.0,5.0,12-Dec,26-Jan,8.910735415,25-Mar,24-Apr,7.0,4.0,7.0,4.0,25-Mar,24-Apr,4.3688363180000005,26-Jun,11-Jul,5.0,6.0,5.0,6.0,26-Jun,11-Jul,5.144958465
218,PHJMF,Hanjaya Mandala Sampoerna Tbk,0.111000001,False,2010.0,,9-Nov,23-Jan,3.0,4.0,7.0,6.0,29-Oct,12-Jan,6.297349445,10-Nov,9-Jan,4.0,6.0,5.0,5.0,1-Nov,31-Dec,7.98980712,11-Nov,26-Dec,3.0,7.0,4.0,6.0,27-Jun,11-Aug,1.95255665,2-May,1-Jun,4.0,6.0,4.0,6.0,2-Jul,1-Aug,3.087699337,16-May,31-May,5.0,5.0,4.0,6.0,31-Mar,15-Apr,7.118474927
219,HNGR,Hanger Inc,21.69000053,False,2009.0,,12-Nov,26-Jan,8.0,8.0,3.0,3.0,12-Nov,26-Jan,11.98413708,29-Oct,28-Dec,7.0,4.0,7.0,4.0,29-Oct,28-Dec,11.67129635,8-Nov,23-Dec,8.0,3.0,8.0,3.0,8-Nov,23-Dec,10.40150442,24-Nov,24-Dec,6.0,5.0,6.0,5.0,24-Nov,24-Dec,9.980729745,19-Nov,4-Dec,5.0,6.0,5.0,6.0,19-Nov,4-Dec,6.4547420529999995
220,^HSI,Hang Seng Index,26544.28906,False,2009.0,,25-Sep,9-Dec,5.0,5.0,6.0,6.0,25-Sep,9-Dec,3.689428289,6-Oct,5-Dec,5.0,6.0,5.0,6.0,6-Oct,5-Dec,3.456914943,20-Mar,4-May,4.0,7.0,4.0,7.0,20-Mar,4-May,4.2821645660000005,29-Mar,28-Apr,7.0,4.0,7.0,4.0,29-Mar,28-Apr,3.4710448489999997,7-Feb,22-Feb,7.0,4.0,7.0,4.0,7-Feb,22-Feb,1.6871978319999998
221,^HSCE,Hang Seng China Enterprises Index,10640.0498,False,2009.0,,26-Sep,10-Dec,4.0,4.0,7.0,7.0,26-Sep,10-Dec,6.398882597,4-Oct,3-Dec,5.0,6.0,5.0,6.0,4-Oct,3-Dec,5.2896021310000005,6-Oct,20-Nov,3.0,8.0,3.0,8.0,6-Oct,20-Nov,4.401077051000001,10-Oct,9-Nov,5.0,6.0,5.0,6.0,10-Oct,9-Nov,4.45975663,1-Apr,16-Apr,7.0,4.0,7.0,4.0,1-Apr,16-Apr,2.949611809
222,HSNGY,Hang Seng Bank Ltd,16.81900024,False,2009.0,,22-Mar,5-Jun,5.0,5.0,6.0,6.0,2-Sep,16-Nov,1.156180936,17-Mar,16-May,7.0,4.0,7.0,4.0,16-Mar,15-May,5.103530516,30-Mar,14-May,6.0,5.0,6.0,5.0,30-Mar,14-May,4.441532929,2-Apr,2-May,6.0,5.0,6.0,5.0,2-Apr,2-May,3.6973668739999996,27-Mar,11-Apr,5.0,6.0,5.0,6.0,27-Mar,11-Apr,2.1284976159999998
223,HLPPY,Hang Lung Properties Ltd,13.22000027,False,2009.0,,3-Feb,18-Apr,5.0,5.0,6.0,6.0,3-Feb,18-Apr,6.562887165,12-Feb,12-Apr,5.0,6.0,5.0,6.0,12-Feb,12-Apr,5.780619521,2-Mar,16-Apr,5.0,6.0,5.0,6.0,2-Mar,16-Apr,6.913389872000001,17-Mar,16-Apr,6.0,5.0,6.0,5.0,17-Mar,16-Apr,6.0711185379999995,18-Mar,2-Apr,5.0,6.0,5.0,6.0,18-Mar,2-Apr,2.526693259
224,HNLGY,Hang Lung Group Ltd,12.61999989,False,2010.0,,28-Nov,11-Feb,6.0,6.0,4.0,4.0,28-Nov,11-Feb,0.446066577,13-Dec,11-Feb,6.0,4.0,6.0,4.0,11-Feb,11-Apr,1.5011126890000002,2-Apr,17-May,6.0,4.0,6.0,4.0,26-Mar,10-May,3.147508095,26-Dec,25-Jan,6.0,4.0,6.0,4.0,26-Dec,25-Jan,3.35325314,9-Jan,24-Jan,4.0,6.0,4.0,6.0,9-Jan,24-Jan,2.666421979
225,HNLGF,Hang Lung Group Ltd,2.410000086,False,2010.0,,22-Feb,7-May,5.0,5.0,5.0,5.0,11-Jul,24-Sep,3.443134006,26-Jul,24-Sep,5.0,5.0,5.0,5.0,26-Jul,24-Sep,3.2473446239999997,10-Aug,24-Sep,5.0,5.0,5.0,5.0,17-Aug,1-Oct,1.36997314,7-Apr,7-May,3.0,7.0,3.0,7.0,19-Aug,18-Sep,3.007335805,3-Sep,18-Sep,3.0,7.0,3.0,7.0,24-Oct,8-Nov,1.712363136
226,HBI,Hanesbrands Inc,13.40999985,False,2009.0,,12-May,26-Jul,7.0,6.0,4.0,5.0,6-Feb,21-Apr,6.355574738,29-May,28-Jul,7.0,4.0,7.0,4.0,29-May,28-Jul,8.257082785,7-Aug,21-Sep,6.0,5.0,6.0,5.0,7-Aug,21-Sep,4.054953001,24-Jun,24-Jul,7.0,4.0,7.0,4.0,24-Jun,24-Jul,5.347752391,4-Sep,19-Sep,6.0,5.0,6.0,5.0,4-Sep,19-Sep,3.4136856960000004
227,HWC,Hancock Whitney Corp,28.25,False,2009.0,,4-Sep,18-Nov,6.0,6.0,5.0,5.0,4-Sep,18-Nov,6.798885668,2-Oct,1-Dec,4.0,7.0,4.0,7.0,2-Oct,1-Dec,8.711257376,13-Oct,27-Nov,4.0,7.0,4.0,7.0,13-Oct,27-Nov,7.063245452,2-Nov,2-Dec,4.0,7.0,4.0,7.0,2-Nov,2-Dec,5.267035253,17-Nov,2-Dec,7.0,4.0,7.0,4.0,17-Nov,2-Dec,2.663618709
228,HMLN,Hamlin Bank and Trust Co,265.0,False,2009.0,,20-May,3-Aug,7.0,7.0,4.0,4.0,15-Feb,30-Apr,4.138059488000001,9-May,8-Jul,6.0,5.0,6.0,5.0,16-Feb,16-Apr,3.817389968,22-May,6-Jul,4.0,7.0,4.0,7.0,16-Feb,1-Apr,2.862811215,24-Feb,25-Mar,4.0,7.0,4.0,7.0,23-Feb,24-Mar,2.877810865,6-Jun,21-Jun,3.0,8.0,3.0,8.0,11-Mar,26-Mar,3.4979109260000003
229,HTLZF,Hamilton Thorne Ltd,1.059999943,False,2010.0,,27-Mar,10-Jun,6.0,6.0,4.0,4.0,27-Mar,10-Jun,17.16859108,14-Mar,13-May,5.0,5.0,5.0,5.0,14-Mar,13-May,16.04377433,28-Mar,12-May,4.0,6.0,4.0,6.0,28-Mar,12-May,16.86766609,14-Mar,13-Apr,6.0,4.0,6.0,4.0,14-Mar,13-Apr,7.967988429,22-Aug,6-Sep,5.0,5.0,5.0,5.0,22-Aug,6-Sep,0.560610764
230,HHULF,Hamburger Hafen und Logistik AG,21.04999924,False,2009.0,,28-May,11-Aug,4.0,4.0,7.0,7.0,13-Sep,27-Nov,5.2151924130000005,24-May,23-Jul,3.0,8.0,3.0,8.0,24-May,23-Jul,7.030616446,8-Jun,23-Jul,3.0,8.0,3.0,8.0,26-May,10-Jul,6.214189713,10-Jun,10-Jul,1.0,10.0,1.0,10.0,12-Sep,12-Oct,3.2724798760000002,11-Jun,26-Jun,0.0,11.0,0.0,11.0,25-Jun,10-Jul,4.933029696
231,HALO,Halozyme Therapeutics Inc,39.00999832,False,2009.0,,28-Oct,11-Jan,7.0,7.0,4.0,4.0,28-Oct,11-Jan,15.324797400000001,2-Nov,1-Jan,6.0,5.0,6.0,5.0,2-Nov,1-Jan,10.760515400000001,28-Oct,12-Dec,6.0,5.0,6.0,5.0,28-Oct,12-Dec,9.277818922,25-May,24-Jun,7.0,4.0,7.0,4.0,25-May,24-Jun,5.350185924,10-Sep,25-Sep,8.0,3.0,8.0,3.0,10-Sep,25-Sep,5.616439071
232,AGEEF,Halo Labs Inc,0.057999998,False,2010.0,,17-Dec,2-Mar,5.0,5.0,5.0,5.0,17-Dec,2-Mar,7.273773509,17-Dec,15-Feb,5.0,5.0,5.0,5.0,17-Dec,15-Feb,8.983703098,27-Dec,10-Feb,6.0,4.0,6.0,4.0,27-Dec,10-Feb,9.033519474,19-Dec,18-Jan,6.0,4.0,6.0,4.0,19-Dec,18-Jan,15.73817672,3-Jan,18-Jan,6.0,4.0,6.0,4.0,3-Jan,18-Jan,10.74104886
233,HALL,Hallmark Financial Services Inc,3.5199999810000002,False,2009.0,,7-Apr,21-Jun,1.0,1.0,10.0,10.0,7-Apr,21-Jun,7.568794421000001,22-Aug,21-Oct,1.0,10.0,1.0,10.0,22-Aug,21-Oct,6.48387954,31-May,15-Jul,1.0,10.0,1.0,10.0,31-May,15-Jul,8.266785635,31-May,30-Jun,1.0,10.0,1.0,10.0,31-May,30-Jun,7.682521855,4-Jun,19-Jun,3.0,8.0,3.0,8.0,4-Jun,19-Jun,5.073496305
234,HAL,Halliburton Co,15.39000034,False,2009.0,,7-Dec,20-Feb,8.0,8.0,3.0,3.0,7-Dec,20-Feb,5.933915757,8-Mar,7-May,6.0,5.0,6.0,5.0,8-Mar,7-May,6.790221695,19-Mar,3-May,7.0,4.0,7.0,4.0,19-Mar,3-May,10.32335071,28-Mar,27-Apr,8.0,3.0,8.0,3.0,28-Mar,27-Apr,9.539171296000001,9-Apr,24-Apr,5.0,6.0,5.0,6.0,9-Apr,24-Apr,4.203775405
235,HNRG,Hallador Energy Co,0.875699997,False,2009.0,,14-Sep,28-Nov,6.0,6.0,5.0,5.0,21-Aug,4-Nov,4.227502278999999,1-Oct,30-Nov,6.0,5.0,6.0,5.0,4-May,3-Jul,1.914490485,6-May,20-Jun,6.0,5.0,6.0,5.0,6-May,20-Jun,6.224224251,5-Oct,4-Nov,6.0,5.0,6.0,5.0,5-Oct,4-Nov,4.25541507,20-Oct,4-Nov,5.0,6.0,5.0,6.0,8-Sep,23-Sep,3.902013911
236,HMCTF,Hainan Meilan International Airport Co Ltd,4.1300001139999996,False,2010.0,,22-Mar,5-Jun,5.0,5.0,5.0,5.0,27-Jan,11-Apr,5.843418021000001,29-Jan,29-Mar,6.0,4.0,6.0,4.0,29-Jan,29-Mar,4.152666688,13-Feb,29-Mar,6.0,4.0,6.0,4.0,13-Feb,29-Mar,3.271816195,23-Sep,23-Oct,6.0,4.0,6.0,4.0,17-Jun,17-Jul,6.337030555,6-Oct,21-Oct,6.0,4.0,6.0,4.0,16-Jul,31-Jul,4.0878732069999995
237,HRELY,Haier Electronics Group Co Ltd,49.75,False,2010.0,,27-Oct,10-Jan,7.0,7.0,3.0,3.0,27-Oct,10-Jan,12.17800652,30-Oct,29-Dec,7.0,3.0,7.0,3.0,30-Oct,29-Dec,10.21709171,21-Oct,5-Dec,7.0,3.0,7.0,3.0,21-Oct,5-Dec,7.019969347000001,22-Oct,21-Nov,7.0,3.0,7.0,3.0,22-Oct,21-Nov,5.586402252999999,30-Oct,14-Nov,5.0,5.0,5.0,5.0,30-Oct,14-Nov,4.390855607
238,HRELF,Haier Electronics Group Co Ltd,4.769999981000001,False,2009.0,,24-Sep,8-Dec,6.0,6.0,5.0,5.0,24-Sep,8-Dec,17.3945956,16-Oct,15-Dec,6.0,5.0,6.0,5.0,16-Oct,15-Dec,13.90730102,24-Oct,8-Dec,7.0,4.0,7.0,4.0,29-Sep,13-Nov,13.12645911,24-Sep,24-Oct,7.0,4.0,7.0,4.0,24-Sep,24-Oct,5.807038061,26-Oct,10-Nov,6.0,5.0,6.0,5.0,26-Oct,10-Nov,6.735810356
239,HAE,Haemonetics Corp,109.8799973,False,2009.0,,20-Oct,3-Jan,7.0,7.0,4.0,4.0,20-Oct,3-Jan,5.902708164,5-Nov,4-Jan,4.0,7.0,4.0,7.0,5-Nov,4-Jan,4.925555404,17-Apr,1-Jun,5.0,6.0,5.0,6.0,17-Apr,1-Jun,4.476050635,28-Jun,28-Jul,4.0,7.0,4.0,7.0,28-Jun,28-Jul,2.8612680010000004,19-Mar,3-Apr,7.0,4.0,7.0,4.0,19-Mar,3-Apr,0.959209412
240,HAIPF,Hadera Paper Ltd,30.0,False,2009.0,,17-Feb,2-May,7.0,7.0,4.0,4.0,17-Feb,2-May,7.389180089,16-Mar,15-May,6.0,5.0,6.0,5.0,16-Mar,15-May,9.167461572999999,7-Mar,21-Apr,6.0,5.0,6.0,5.0,7-Mar,21-Apr,6.585457849,16-Mar,15-Apr,8.0,3.0,8.0,3.0,16-Mar,15-Apr,7.837954873999999,17-Mar,1-Apr,7.0,4.0,7.0,4.0,17-Mar,1-Apr,6.555672182
241,HSITF,Hadasit Bio Holdings Ltd,1.9500000480000002,False,2010.0,,4-Mar,18-May,6.0,5.0,4.0,5.0,4-Mar,18-May,12.94308943,10-Dec,8-Feb,5.0,5.0,4.0,6.0,8-Dec,6-Feb,5.682699092999999,31-Dec,14-Feb,6.0,4.0,5.0,5.0,28-Mar,12-May,10.56126303,9-Dec,8-Jan,4.0,6.0,4.0,6.0,9-Dec,8-Jan,4.508528073,3-May,18-May,2.0,8.0,2.0,8.0,3-May,18-May,8.957380742
242,HACBY,Hachijuni Bank Ltd,37.68000031,False,2009.0,,24-May,7-Aug,7.0,7.0,4.0,4.0,24-May,7-Aug,3.4428100789999996,5-Jun,4-Aug,7.0,4.0,7.0,4.0,5-Jun,4-Aug,3.984865034,21-Jun,5-Aug,6.0,5.0,6.0,5.0,21-Jun,5-Aug,2.8961160319999997,31-Aug,30-Sep,6.0,5.0,6.0,5.0,22-Jun,22-Jul,2.8449264260000002,16-Sep,1-Oct,8.0,3.0,8.0,3.0,16-Sep,1-Oct,2.980958962
243,HEOFF,H2O Innovation Inc,1.49000001,False,2009.0,,20-May,3-Aug,5.0,5.0,6.0,6.0,20-May,3-Aug,11.18512649,28-May,27-Jul,7.0,4.0,7.0,4.0,28-May,27-Jul,9.966603011,29-Mar,13-May,7.0,4.0,7.0,4.0,29-Mar,13-May,8.339464886,27-Jun,27-Jul,4.0,7.0,4.0,7.0,27-Jun,27-Jul,7.383109001,29-Apr,14-May,6.0,5.0,6.0,5.0,29-Apr,14-May,5.659577404
244,FUL,H.B. Fuller Co,52.02999878,False,2009.0,,25-Sep,9-Dec,7.0,7.0,4.0,4.0,14-Oct,28-Dec,5.548435399,2-Oct,1-Dec,7.0,4.0,7.0,4.0,2-Oct,1-Dec,6.85124407,11-Oct,25-Nov,5.0,6.0,5.0,6.0,11-Oct,25-Nov,5.403293216000001,31-Oct,30-Nov,6.0,5.0,6.0,5.0,31-Oct,30-Nov,5.330863684,13-Apr,28-Apr,6.0,5.0,6.0,5.0,13-Apr,28-Apr,2.793419202
245,HLUKF,H. Lundbeck A/S,30.25,False,2010.0,,13-Mar,27-May,8.0,8.0,2.0,2.0,18-Jan,2-Apr,4.715488473,18-Mar,17-May,8.0,2.0,8.0,2.0,13-Feb,13-Apr,5.727751761,15-Mar,29-Apr,9.0,1.0,9.0,1.0,3-Jan,17-Feb,4.115098947,14-Mar,13-Apr,9.0,1.0,9.0,1.0,14-Mar,13-Apr,5.478617754,25-Mar,9-Apr,7.0,3.0,7.0,3.0,22-Feb,8-Mar,3.5113261710000003
246,HRUFF,H&R Real Estate Investment Trust,10.57999992,False,2010.0,,18-Mar,1-Jun,6.0,5.0,4.0,5.0,18-Mar,1-Jun,2.972510389,27-Mar,26-May,5.0,5.0,4.0,6.0,28-Mar,27-May,3.287923047,19-Mar,3-May,5.0,5.0,5.0,5.0,19-Mar,3-May,5.099064712,23-Mar,22-Apr,7.0,3.0,7.0,3.0,23-Mar,22-Apr,4.440019158,2-Apr,17-Apr,4.0,6.0,4.0,6.0,2-Apr,17-Apr,2.8594859589999997
