,symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule_r_75,adj_up_end_schedule_r_75,adj_ups_r_75,adj_downs_r_75,close_ups_r_75,close_downs_r_75,close_up_start_schedule_r_75,close_up_end_schedule_r_75,close_up_percent_avg_r_75,adj_up_start_schedule_r_60,adj_up_end_schedule_r_60,adj_ups_r_60,adj_downs_r_60,close_ups_r_60,close_downs_r_60,close_up_start_schedule_r_60,close_up_end_schedule_r_60,close_up_percent_avg_r_60,adj_up_start_schedule_r_45,adj_up_end_schedule_r_45,adj_ups_r_45,adj_downs_r_45,close_ups_r_45,close_downs_r_45,close_up_start_schedule_r_45,close_up_end_schedule_r_45,close_up_percent_avg_r_45,adj_up_start_schedule_r_30,adj_up_end_schedule_r_30,adj_ups_r_30,adj_downs_r_30,close_ups_r_30,close_downs_r_30,close_up_start_schedule_r_30,close_up_end_schedule_r_30,close_up_percent_avg_r_30,adj_up_start_schedule_r_15,adj_up_end_schedule_r_15,adj_ups_r_15,adj_downs_r_15,close_ups_r_15,close_downs_r_15,close_up_start_schedule_r_15,close_up_end_schedule_r_15,close_up_percent_avg_r_15
16,BLL,Ball Corp,94.44999695,False,2009.0,,7-Jan,22-Mar,9.0,2.0,9.0,2.0,7-Jan,22-Mar,3.895116106,22-Aug,21-Oct,8.0,3.0,8.0,3.0,27-Feb,27-Apr,2.571550625,14-Mar,28-Apr,7.0,4.0,7.0,4.0,14-Mar,28-Apr,4.072245006,23-Sep,23-Oct,6.0,5.0,6.0,5.0,23-Sep,23-Oct,3.935106498,5-Oct,20-Oct,7.0,4.0,7.0,4.0,5-Oct,20-Oct,2.361960696
17,BTN,Ballantyne Strong Inc,1.6100000140000001,False,2009.0,,23-Mar,6-Jun,7.0,4.0,7.0,4.0,23-Mar,6-Jun,10.64099022,24-Mar,23-May,7.0,4.0,7.0,4.0,24-Mar,23-May,9.882024351,26-Nov,10-Jan,6.0,5.0,6.0,5.0,26-Nov,10-Jan,2.559931928,19-Mar,18-Apr,4.0,7.0,4.0,7.0,19-Mar,18-Apr,8.802114995,28-Mar,12-Apr,6.0,5.0,6.0,5.0,28-Mar,12-Apr,6.719549307
18,BLDP,Ballard Power Systems Inc,16.17000008,False,2009.0,,25-Jan,9-Apr,9.0,2.0,9.0,2.0,25-Jan,9-Apr,20.5522182,7-Feb,7-Apr,9.0,2.0,9.0,2.0,7-Feb,7-Apr,11.80736743,23-Jan,8-Mar,9.0,2.0,9.0,2.0,23-Jan,8-Mar,14.37978825,23-Jan,22-Feb,7.0,4.0,7.0,4.0,23-Jan,22-Feb,14.30303242,10-Feb,25-Feb,7.0,4.0,7.0,4.0,10-Feb,25-Feb,7.183810841000001
19,BRSI,Ballistic Recovery Systems Inc,0.0285,False,2009.0,,2-Jan,17-Mar,8.0,3.0,8.0,3.0,2-Jan,17-Mar,30.62373135,16-Dec,14-Feb,9.0,2.0,9.0,2.0,16-Dec,14-Feb,25.12031756,4-Jan,18-Feb,10.0,1.0,10.0,1.0,4-Jan,18-Feb,24.86771988,4-Jan,3-Feb,7.0,4.0,7.0,4.0,4-Jan,3-Feb,23.665808300000002,3-Jan,18-Jan,6.0,5.0,6.0,5.0,3-Jan,18-Jan,23.97982541
20,BSPA,Ballston SpA Bancorp Inc,43.0,False,2009.0,,21-Jan,5-Apr,11.0,0.0,8.0,3.0,18-Jan,2-Apr,4.936810991000001,2-Feb,2-Apr,5.0,6.0,5.0,6.0,2-Feb,2-Apr,4.494907462,17-Feb,2-Apr,5.0,6.0,5.0,6.0,17-Feb,2-Apr,3.897895658,25-Feb,26-Mar,3.0,8.0,3.0,8.0,6-Nov,6-Dec,0.575226526,27-Aug,11-Sep,1.0,10.0,1.0,10.0,14-Jul,29-Jul,2.640859586
21,BLHEY,Baloise Holding AG,14.38000011,False,2009.0,,1-Jul,14-Sep,3.0,7.0,3.0,7.0,1-Jul,14-Sep,5.086688754,3-Apr,2-Jun,3.0,7.0,3.0,7.0,30-Jun,29-Aug,4.187378506,31-Mar,15-May,4.0,6.0,4.0,6.0,3-Jul,17-Aug,3.3151381539999996,15-Apr,15-May,3.0,7.0,3.0,7.0,6-Jul,5-Aug,2.7476716839999997,23-Apr,8-May,1.0,8.0,1.0,8.0,6-Jul,21-Jul,2.3015317090000003
22,RWWDF,Balsam Technologies Corp,13.03999996,False,2009.0,,2-Jan,17-Mar,4.0,7.0,4.0,7.0,2-Jan,17-Mar,8.005263519,28-Nov,27-Jan,3.0,8.0,3.0,8.0,28-Nov,27-Jan,1.86408731,28-Dec,11-Feb,3.0,8.0,3.0,8.0,28-Dec,11-Feb,8.400464362000001,28-Dec,27-Jan,3.0,8.0,3.0,8.0,28-Dec,27-Jan,9.660125997,27-Dec,11-Jan,3.0,8.0,3.0,8.0,27-Dec,11-Jan,7.918480562
23,BANC,Banc of California Inc,13.19999981,False,2009.0,,18-May,1-Aug,8.0,3.0,8.0,3.0,18-May,1-Aug,7.049654492999999,29-Oct,28-Dec,6.0,5.0,6.0,5.0,31-May,30-Jul,4.196660392,22-Mar,6-May,5.0,6.0,5.0,6.0,22-Mar,6-May,6.340767866,13-Dec,12-Jan,4.0,7.0,4.0,7.0,14-Dec,13-Jan,5.3528779239999995,26-May,10-Jun,5.0,6.0,5.0,6.0,26-May,10-Jun,3.9014175989999997
24,BANF,BancFirst Corp,52.02999878,False,2009.0,,20-May,3-Aug,7.0,4.0,7.0,4.0,21-May,4-Aug,6.904641754,1-Jun,31-Jul,6.0,5.0,6.0,5.0,1-Jun,31-Jul,6.372535126,17-Jun,1-Aug,6.0,5.0,6.0,5.0,12-Jun,27-Jul,3.4965214110000002,24-Jun,24-Jul,6.0,5.0,6.0,5.0,13-Oct,12-Nov,3.383822735,17-Apr,2-May,6.0,5.0,6.0,5.0,17-Apr,2-May,3.518773929
25,BBAR,Banco BBVA Argentina SA,3.0599999430000002,False,2009.0,,17-Aug,31-Oct,4.0,7.0,4.0,7.0,17-Aug,31-Oct,8.18368661,31-Aug,30-Oct,5.0,6.0,5.0,6.0,31-Aug,30-Oct,11.01595834,12-Sep,27-Oct,5.0,6.0,5.0,6.0,12-Sep,27-Oct,8.036775059,6-Oct,5-Nov,5.0,6.0,5.0,6.0,6-Oct,5-Nov,5.394442112999999,25-May,9-Jun,6.0,5.0,6.0,5.0,25-May,9-Jun,6.167312646
26,BBVA,Banco Bilbao Vizcaya Argentaria SA,3.714999914,False,2009.0,,20-Aug,3-Nov,7.0,4.0,6.0,5.0,26-May,9-Aug,3.7427316630000003,18-Aug,17-Oct,5.0,6.0,5.0,6.0,3-Sep,2-Nov,3.428617122,3-Sep,18-Oct,6.0,5.0,6.0,5.0,6-Sep,21-Oct,3.487762299,28-Mar,27-Apr,6.0,5.0,5.0,6.0,31-Mar,30-Apr,3.4801626060000004,31-Mar,15-Apr,6.0,5.0,6.0,5.0,18-Jul,2-Aug,3.700138755
27,BCH,Banco De Chile,18.5,False,2009.0,,28-Jan,12-Apr,7.0,4.0,7.0,4.0,1-Sep,15-Nov,0.994324577,2-Mar,1-May,8.0,3.0,8.0,3.0,9-Jan,9-Mar,1.000287056,23-Mar,7-May,7.0,4.0,7.0,4.0,12-Jun,27-Jul,3.9028524630000003,15-Mar,14-Apr,6.0,5.0,6.0,5.0,28-Jun,28-Jul,3.647275539,23-Mar,7-Apr,6.0,5.0,6.0,5.0,6-Jul,21-Jul,2.706713522
28,BNDSF,Banco de Sabadell S.A,0.370000005,False,2010.0,,28-Oct,11-Jan,3.0,7.0,3.0,7.0,28-Oct,11-Jan,4.739503621,12-Nov,11-Jan,3.0,7.0,3.0,7.0,12-Nov,11-Jan,5.69221577,27-Oct,11-Dec,3.0,6.0,3.0,6.0,27-Oct,11-Dec,3.689714369,5-Feb,6-Mar,3.0,6.0,3.0,6.0,5-Feb,6-Mar,5.976550742000001,27-Mar,11-Apr,2.0,7.0,2.0,7.0,27-Mar,11-Apr,3.992641978
29,BDORY,Banco do Brasil SA BB Brasil,5.972499847000001,False,2009.0,,20-May,3-Aug,6.0,5.0,6.0,5.0,20-May,3-Aug,4.713027137,25-May,24-Jul,5.0,6.0,5.0,6.0,1-Jun,31-Jul,5.112593393,11-Jun,26-Jul,4.0,7.0,4.0,7.0,11-Jun,26-Jul,5.113529057,1-Oct,31-Oct,4.0,7.0,4.0,7.0,1-Oct,31-Oct,8.358353763,5-Oct,20-Oct,7.0,4.0,7.0,4.0,5-Oct,20-Oct,5.040392304
30,BLX,Banco Latinoamericano de Comercio Exterior SA,13.96000004,False,2009.0,,1-Sep,15-Nov,6.0,5.0,6.0,5.0,2-Oct,16-Dec,4.041932289,5-Feb,5-Apr,6.0,5.0,6.0,5.0,5-Feb,5-Apr,-3.3495082739999997,6-Sep,21-Oct,5.0,6.0,5.0,6.0,6-Sep,21-Oct,4.260112767,22-Aug,21-Sep,5.0,6.0,5.0,6.0,22-Aug,21-Sep,3.480413425,3-Sep,18-Sep,6.0,5.0,6.0,5.0,3-Sep,18-Sep,2.7729682660000003
31,BMA,Banco Macro SA,14.9677,False,2009.0,,30-Sep,14-Dec,4.0,7.0,4.0,7.0,30-Sep,14-Dec,8.760299612,3-Oct,2-Dec,5.0,6.0,5.0,6.0,3-Oct,2-Dec,6.9403755910000005,16-Jun,31-Jul,5.0,6.0,5.0,6.0,16-Jun,31-Jul,6.680914487999999,17-Jun,17-Jul,4.0,7.0,4.0,7.0,17-Jun,17-Jul,7.687185974,30-May,14-Jun,5.0,6.0,5.0,6.0,30-May,14-Jun,6.240110631
32,BSBR,Banco Santander (Brasil) SA,6.440000057000001,False,2009.0,,23-Aug,6-Nov,6.0,5.0,6.0,5.0,23-Aug,6-Nov,5.399782152999999,21-Sep,20-Nov,4.0,7.0,4.0,7.0,22-Sep,21-Nov,4.557739681,11-Sep,26-Oct,4.0,7.0,4.0,7.0,26-Sep,10-Nov,7.38440244,26-Sep,26-Oct,6.0,5.0,6.0,5.0,26-Sep,26-Oct,8.068848638,4-Oct,19-Oct,6.0,5.0,4.0,7.0,4-Oct,19-Oct,5.137086903999999
33,BSAC,Banco Santander Chile,17.72999954,False,2009.0,,22-May,5-Aug,8.0,3.0,8.0,3.0,22-May,5-Aug,6.063958642,29-May,28-Jul,6.0,5.0,6.0,5.0,29-May,28-Jul,6.610151547999999,1-Jun,16-Jul,4.0,7.0,4.0,7.0,12-Jun,27-Jul,5.523942363,24-Jun,24-Jul,6.0,5.0,6.0,5.0,24-Jun,24-Jul,4.784282578,24-Jun,9-Jul,6.0,5.0,6.0,5.0,24-Jun,9-Jul,3.188314225
34,SAN,Banco Santander SA,2.660000086,False,2009.0,,19-Aug,2-Nov,7.0,4.0,7.0,4.0,30-Aug,13-Nov,1.489060349,1-Jun,31-Jul,6.0,5.0,5.0,6.0,31-May,30-Jul,2.9578631019999997,16-Jun,31-Jul,8.0,3.0,6.0,5.0,11-Aug,25-Sep,-0.7988054259999999,26-Sep,26-Oct,6.0,5.0,6.0,5.0,20-Aug,19-Sep,3.41515941,31-Mar,15-Apr,7.0,4.0,6.0,5.0,16-Jul,31-Jul,2.891068675
35,BCDRF,Banco Santander SA,2.8150000569999998,False,2009.0,,19-May,2-Aug,6.0,5.0,6.0,5.0,19-May,2-Aug,5.022012075,2-Jun,1-Aug,6.0,5.0,6.0,5.0,2-Jun,1-Aug,4.691637567,19-Mar,3-May,8.0,3.0,7.0,4.0,23-May,7-Jul,3.444206641,3-Oct,2-Nov,7.0,4.0,6.0,5.0,22-Aug,21-Sep,3.4696572989999996,20-Apr,5-May,6.0,5.0,6.0,5.0,17-Jul,1-Aug,2.9301400510000004
36,CIB,BanColombia SA,29.28000069,False,2009.0,,17-Feb,2-May,6.0,5.0,6.0,5.0,17-Feb,2-May,0.926304792,14-Mar,13-May,6.0,5.0,6.0,5.0,4-Mar,3-May,2.804107688,14-Mar,28-Apr,7.0,4.0,7.0,4.0,14-Mar,28-Apr,6.755809822000001,15-Mar,14-Apr,6.0,5.0,6.0,5.0,16-Mar,15-Apr,7.591503768,24-Mar,8-Apr,4.0,7.0,4.0,7.0,24-Mar,8-Apr,6.520088117
37,BCTF,Bancorp 34 Inc,10.75,False,2009.0,,18-Sep,2-Dec,7.0,4.0,7.0,4.0,18-Sep,2-Dec,9.053022842,14-Oct,13-Dec,7.0,4.0,7.0,4.0,14-Oct,13-Dec,6.675103871,18-Sep,2-Nov,8.0,3.0,8.0,3.0,25-Oct,9-Dec,4.684919627,7-Jan,6-Feb,7.0,4.0,7.0,4.0,14-Nov,14-Dec,5.849785924,23-Jan,7-Feb,5.0,6.0,5.0,6.0,14-Nov,29-Nov,5.003534325
38,BXS,BancorpSouth Bank,26.39999962,False,2009.0,,18-Oct,1-Jan,6.0,5.0,6.0,5.0,18-Oct,1-Jan,7.642351988,28-Oct,27-Dec,5.0,6.0,5.0,6.0,28-Oct,27-Dec,5.650060407000001,26-Oct,10-Dec,4.0,7.0,4.0,7.0,26-Oct,10-Dec,4.992872765,1-Apr,1-May,3.0,8.0,3.0,8.0,1-Apr,1-May,4.021895382,3-Feb,18-Feb,6.0,5.0,6.0,5.0,3-Feb,18-Feb,1.814158456
39,BCV,Bancroft Fund Ltd,26.59000015,False,2009.0,,22-Apr,6-Jul,9.0,2.0,9.0,2.0,9-Dec,22-Feb,4.672169627,1-Jun,31-Jul,7.0,4.0,7.0,4.0,1-Jun,31-Jul,3.504137814,13-Jun,28-Jul,8.0,3.0,8.0,3.0,13-Jun,28-Jul,3.93098238,28-Jun,28-Jul,8.0,3.0,8.0,3.0,28-Jun,28-Jul,3.4394654680000003,13-Jul,28-Jul,8.0,3.0,8.0,3.0,13-Jul,28-Jul,2.012447441
40,NCBDF,BANDAI NAMCO Holdings Inc,73.51999664,False,2009.0,,6-Jun,20-Aug,4.0,7.0,5.0,6.0,18-May,1-Aug,12.73562181,30-May,29-Jul,4.0,7.0,4.0,7.0,15-Apr,14-Jun,3.863145869,31-May,15-Jul,3.0,8.0,2.0,9.0,20-Sep,4-Nov,7.908387416,25-Mar,24-Apr,0.0,11.0,1.0,10.0,14-Apr,14-May,4.220722994,19-Nov,4-Dec,0.0,11.0,1.0,10.0,16-Apr,1-May,2.904252099
41,BGOUF,Bang & Olufsen A/S,2.9949998860000004,False,2009.0,,24-Sep,8-Dec,3.0,5.0,3.0,5.0,24-Sep,8-Dec,3.33030622,2-Oct,1-Dec,3.0,5.0,3.0,5.0,2-Oct,1-Dec,3.0051257419999997,8-Jan,22-Feb,2.0,6.0,2.0,6.0,8-Jan,22-Feb,2.362856573,27-Mar,26-Apr,2.0,6.0,2.0,6.0,27-Mar,26-Apr,4.09874232,27-Sep,12-Oct,1.0,7.0,1.0,7.0,27-Sep,12-Oct,1.7196228569999998
42,BKKPF,Bangkok Bank PCL,3.0199999810000002,False,2009.0,,29-Jun,12-Sep,8.0,3.0,8.0,3.0,17-Jan,1-Apr,3.04309537,28-Jul,26-Sep,6.0,5.0,6.0,5.0,17-Jan,17-Mar,5.032672897,20-Aug,4-Oct,6.0,5.0,6.0,5.0,17-Jan,2-Mar,4.145657377,27-Aug,26-Sep,7.0,4.0,7.0,4.0,27-Aug,26-Sep,3.4035325530000002,27-Aug,11-Sep,5.0,6.0,5.0,6.0,5-Jul,20-Jul,3.6850907289999997
43,BDULF,Bangkok Dusit Medical Services PCL,0.639999986,False,2009.0,,6-Oct,20-Dec,7.0,4.0,6.0,5.0,17-Apr,1-Jul,9.161166752,6-Oct,5-Dec,4.0,7.0,4.0,7.0,31-Mar,30-May,6.797763791,13-Nov,28-Dec,4.0,7.0,4.0,7.0,19-Mar,3-May,7.24004183,10-Oct,9-Nov,4.0,7.0,4.0,7.0,23-Nov,23-Dec,4.460868382,12-Mar,27-Mar,3.0,8.0,5.0,6.0,30-Nov,15-Dec,3.447559595
44,BDUUF,Bangkok Dusit Medical Services PCL,0.600000024,False,2010.0,,25-Mar,8-Jun,6.0,4.0,5.0,5.0,28-Jul,11-Oct,6.915070796,3-Sep,2-Nov,4.0,6.0,5.0,5.0,31-Aug,30-Oct,7.606027185,27-Aug,11-Oct,3.0,7.0,4.0,6.0,27-Aug,11-Oct,8.935799413,27-Aug,26-Sep,0.0,10.0,1.0,9.0,26-Aug,25-Sep,8.279400231,10-Sep,25-Sep,1.0,9.0,0.0,10.0,28-Jan,12-Feb,4.695315743
45,BBD,Bank Bradesco SA,4.360099792,False,2009.0,,12-Aug,26-Oct,6.0,5.0,6.0,5.0,12-Aug,26-Oct,4.208942777,26-Aug,25-Oct,6.0,5.0,6.0,5.0,26-Aug,25-Oct,5.448566698,26-Sep,10-Nov,6.0,5.0,6.0,5.0,26-Sep,10-Nov,7.358774153,28-Sep,28-Oct,6.0,5.0,6.0,5.0,28-Sep,28-Oct,7.204004228,1-Oct,16-Oct,6.0,5.0,6.0,5.0,1-Oct,16-Oct,7.571908487999999
46,BFC,Bank First Corp,65.34999847,False,2009.0,,15-Mar,29-May,8.0,3.0,8.0,3.0,14-Mar,28-May,10.11635881,21-Apr,20-Jun,6.0,5.0,6.0,5.0,21-Apr,20-Jun,6.462059761,18-Mar,2-May,6.0,5.0,6.0,5.0,18-Mar,2-May,8.755743902999999,20-Mar,19-Apr,6.0,5.0,5.0,6.0,20-Mar,19-Apr,5.997584997000001,20-Apr,5-May,5.0,6.0,4.0,7.0,20-Apr,5-May,4.301940983
47,BKHYY,Bank Hapoalim BM,31.39999962,False,2009.0,,26-May,9-Aug,5.0,6.0,5.0,6.0,26-May,9-Aug,5.473250207,11-Sep,10-Nov,5.0,6.0,5.0,6.0,11-Sep,10-Nov,7.144329622000001,25-Jun,9-Aug,5.0,6.0,5.0,6.0,25-Jun,9-Aug,4.344230737,28-Jun,28-Jul,6.0,5.0,6.0,5.0,30-Jun,30-Jul,4.682430922,1-Jul,16-Jul,5.0,6.0,5.0,6.0,1-Jul,16-Jul,2.560974818
48,BAC,Bank of America Corp,26.97500038,False,2009.0,,4-Nov,18-Jan,8.0,3.0,8.0,3.0,4-Nov,18-Jan,8.808734073,30-Oct,29-Dec,7.0,4.0,7.0,4.0,30-Oct,29-Dec,6.404110432,24-Oct,8-Dec,7.0,4.0,7.0,4.0,24-Oct,8-Dec,6.128587939,23-Aug,22-Sep,7.0,4.0,7.0,4.0,23-Aug,22-Sep,4.42868731,17-Jul,1-Aug,8.0,3.0,8.0,3.0,17-Jul,1-Aug,2.100646814
