symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule_r_75,adj_up_end_schedule_r_75,adj_ups_r_75,adj_downs_r_75,close_ups_r_75,close_downs_r_75,close_up_start_schedule_r_75,close_up_end_schedule_r_75,close_up_percent_avg_r_75,adj_up_start_schedule_r_60,adj_up_end_schedule_r_60,adj_ups_r_60,adj_downs_r_60,close_ups_r_60,close_downs_r_60,close_up_start_schedule_r_60,close_up_end_schedule_r_60,close_up_percent_avg_r_60,adj_up_start_schedule_r_45,adj_up_end_schedule_r_45,adj_ups_r_45,adj_downs_r_45,close_ups_r_45,close_downs_r_45,close_up_start_schedule_r_45,close_up_end_schedule_r_45,close_up_percent_avg_r_45,adj_up_start_schedule_r_30,adj_up_end_schedule_r_30,adj_ups_r_30,adj_downs_r_30,close_ups_r_30,close_downs_r_30,close_up_start_schedule_r_30,close_up_end_schedule_r_30,close_up_percent_avg_r_30,adj_up_start_schedule_r_15,adj_up_end_schedule_r_15,adj_ups_r_15,adj_downs_r_15,close_ups_r_15,close_downs_r_15,close_up_start_schedule_r_15,close_up_end_schedule_r_15,close_up_percent_avg_r_15
RBSY,Roboserver Systems Corp,0.009,FALSE,2009,,26-Apr,10-Jul,3,3,6,6,26-Apr,10-Jul,-135.4909217,24-Jul,22-Sep,4,5,4,5,24-Jul,22-Sep,30.97402587,30-Apr,14-Jun,4,5,4,5,30-Apr,14-Jun,34.90909089,23-Jan,22-Feb,2,7,2,7,23-Jan,22-Feb,-945.909157,25-Jul,9-Aug,1,8,1,8,25-Jul,9-Aug,-64.06926445
ROBOF,Robo Group TEK Ltd,1.600000024,FALSE,2009,,2-Mar,16-May,5,5,6,6,2-Mar,16-May,11.37619853,25-Jun,24-Aug,4,7,4,7,25-Jun,24-Aug,6.862076292,24-Feb,9-Apr,6,5,6,5,24-Feb,9-Apr,3.301026308,11-Apr,11-May,6,5,6,5,11-Apr,11-May,-1.138036308,30-Jan,14-Feb,6,5,6,5,30-Jan,14-Feb,9.015930485
RHI,Robert Half International Inc,61.22999954,FALSE,2009,,24-Sep,8-Dec,7,7,4,4,30-Oct,13-Jan,9.806656729,29-Oct,28-Dec,7,4,7,4,29-Oct,28-Dec,8.960828497,29-Oct,13-Dec,6,5,6,5,29-Oct,13-Dec,7.021794789,27-Jun,27-Jul,7,4,7,4,27-Jun,27-Jul,6.164715364,31-Oct,15-Nov,5,6,5,6,31-Oct,15-Nov,4.241120201
RRTS,Roadrunner Transportation Systems Inc,2.099999905,FALSE,2010,,17-May,31-Jul,5,5,5,5,17-May,31-Jul,7.32129479,26-May,25-Jul,4,6,4,6,26-May,25-Jul,9.073596083,1-Jun,16-Jul,4,6,4,6,1-Jun,16-Jul,9.561233461,27-Jun,27-Jul,3,7,3,7,27-Jun,27-Jul,6.539661425,24-Jun,9-Jul,6,4,6,4,24-Jun,9-Jul,4.940047995
RKGXF,Road King Infrastructure Ltd,1.159999967,FALSE,2009,,15-Mar,29-May,5,5,6,6,8-Jul,21-Sep,2.32931293,29-Mar,28-May,5,6,5,6,13-Mar,12-May,8.02914593,16-Jul,30-Aug,5,6,5,6,16-Jul,30-Aug,1.257178682,31-Jul,30-Aug,3,8,3,8,31-Jul,30-Aug,0.809611967,27-Mar,11-Apr,3,8,3,8,27-Mar,11-Apr,4.761526654
RMRM,RMR Mortgage Trust,7.519999981,FALSE,2009,,13-May,27-Jul,6,6,5,5,13-May,27-Jul,8.076714049,26-May,25-Jul,7,4,7,4,26-May,25-Jul,6.604832429,20-Mar,4-May,7,4,7,4,20-Mar,4-May,6.405821031,26-Jun,26-Jul,8,3,8,3,26-Jun,26-Jul,4.770891867,24-Mar,8-Apr,8,3,8,3,24-Mar,8-Apr,3.851983907
RLI,RLI Corp,100.8499985,FALSE,2009,,14-May,28-Jul,7,7,4,4,14-May,28-Jul,6.767910403,28-May,27-Jul,6,5,6,5,28-May,27-Jul,6.232945051,12-Jun,27-Jul,4,7,4,7,12-Jun,27-Jul,5.39101138,1-Nov,1-Dec,4,7,4,7,28-Oct,27-Nov,4.384876495,12-Nov,27-Nov,3,8,3,8,12-Nov,27-Nov,2.708254963
RIVE,Riverview Financial Corp,7.309999943,FALSE,2009,,26-Jul,9-Oct,5,4,6,7,26-Jul,9-Oct,3.072577625,12-Aug,11-Oct,4,7,4,7,12-Aug,11-Oct,4.986793084,27-Aug,11-Oct,6,5,6,5,26-Aug,10-Oct,3.166856112,9-Sep,9-Oct,6,5,6,5,13-Sep,13-Oct,3.126691875,27-Jun,12-Jul,7,4,7,4,27-Jun,12-Jul,2.641072684
RVSB,Riverview Bancorp Inc,5.260000229,FALSE,2009,,4-Jan,19-Mar,8,8,3,3,4-Jan,19-Mar,6.534322156,2-Jun,1-Aug,7,4,7,4,5-Jan,5-Mar,6.001011393,9-Dec,23-Jan,7,4,7,4,27-Aug,11-Oct,5.889101865,1-Apr,1-May,6,5,6,5,7-Jan,6-Feb,6.019258581,24-Jun,9-Jul,7,4,7,4,24-Jun,9-Jul,3.425139887
RVSDF,Riverside Resources Inc,0.224199995,FALSE,2009,,17-Jun,31-Aug,6,6,5,5,17-Jun,31-Aug,8.933439878,23-Jun,22-Aug,6,5,6,5,23-Jun,22-Aug,10.84463906,28-Jun,12-Aug,5,6,5,6,28-Jun,12-Aug,10.16511708,26-Jan,25-Feb,4,7,4,7,26-Jan,25-Feb,11.92510335,19-Dec,3-Jan,2,9,2,9,19-Dec,3-Jan,7.404339031
RCBC,River City Bank,153,FALSE,2009,,22-Mar,5-Jun,10,10,1,1,21-Feb,6-May,5.170742408,7-Apr,6-Jun,10,1,9,2,25-Jun,24-Aug,3.280506571,18-Apr,2-Jun,10,1,8,3,19-Apr,3-Jun,4.365394775,7-Apr,7-May,6,5,6,5,7-Apr,7-May,5.579825065,22-Apr,7-May,3,8,3,8,22-Apr,7-May,3.691446145
RAD,Rite Aid Corp,10.88000011,FALSE,2009,,26-Oct,9-Jan,8,8,3,3,26-Oct,9-Jan,13.94909001,9-Nov,8-Jan,7,4,7,4,9-Nov,8-Jan,10.91039591,19-Oct,3-Dec,6,5,6,5,19-Oct,3-Dec,6.319141399,12-Dec,11-Jan,6,5,6,5,12-Dec,11-Jan,10.00093865,4-Sep,19-Sep,8,3,8,3,4-Sep,19-Sep,7.279302597
RBA,Ritchie Bros Auctioneers Inc,64.40000153,FALSE,2009,,26-Oct,9-Jan,6,6,5,5,26-Oct,9-Jan,4.754613954,13-Mar,12-May,7,4,6,5,13-Mar,12-May,7.426668293,6-Aug,20-Sep,5,6,5,6,6-Aug,20-Sep,4.400302177,11-Oct,10-Nov,7,4,7,4,11-Oct,10-Nov,4.777835666,20-Apr,5-May,6,5,6,5,20-Apr,5-May,2.986502611
RITT,RIT Technologies Ltd,0.0162,FALSE,2009,,21-Jan,5-Apr,6,6,5,5,21-Jan,5-Apr,0.923574866,5-Oct,4-Dec,5,6,5,6,5-Oct,4-Dec,16.94040593,1-Oct,15-Nov,3,8,3,8,1-Oct,15-Nov,3.680793422,6-Aug,5-Sep,3,8,3,8,6-Aug,5-Sep,4.515231837,15-Apr,30-Apr,3,8,3,8,15-Apr,30-Apr,7.738146512
RITPF,RIT Capital Partners PLC,25.20000076,FALSE,2009,,22-Aug,5-Nov,6,6,5,5,7-Oct,21-Dec,3.704173388,20-Aug,19-Oct,5,6,5,6,31-May,30-Jul,2.926539186,8-Oct,22-Nov,3,8,3,8,8-Oct,22-Nov,4.033289017,27-Jun,27-Jul,3,8,3,8,27-Jun,27-Jul,2.574004743,14-Apr,29-Apr,3,8,3,8,14-Apr,29-Apr,2.929180387
RIOCF,Riocan Real Estate Investment Trust,13.10739994,FALSE,2009,,27-Oct,10-Jan,5,5,6,6,28-Feb,13-May,1.0693893,19-Mar,18-May,7,4,7,4,19-Mar,18-May,4.398379726,19-Mar,3-May,8,3,7,4,22-May,6-Jul,1.503856074,23-Mar,22-Apr,6,5,6,5,23-Mar,22-Apr,5.650339697,24-Mar,8-Apr,8,3,8,3,7-Aug,22-Aug,2.04748596
RTPPF,Rio Tinto PLC,64.55000305,FALSE,2009,,3-Sep,17-Nov,5,5,6,6,3-Sep,17-Nov,7.469183501,21-Dec,19-Feb,7,4,7,4,21-Dec,19-Feb,6.398419089,3-Oct,17-Nov,5,6,5,6,3-Oct,17-Nov,7.731039974,27-Jun,27-Jul,5,6,5,6,27-Jun,27-Jul,5.836609517,1-Apr,16-Apr,5,6,5,6,1-Apr,16-Apr,4.044359449
RIO,Rio Tinto PLC,62.29999924,FALSE,2009,,5-Dec,18-Feb,5,4,6,7,5-Dec,18-Feb,6.489450166,26-Sep,25-Nov,6,5,6,5,26-Sep,25-Nov,5.432721144,28-Sep,12-Nov,6,5,6,5,28-Sep,12-Nov,7.822971975,21-Aug,20-Sep,4,7,4,7,21-Jan,20-Feb,6.419222902,19-Dec,3-Jan,6,5,6,5,19-Dec,3-Jan,3.329648042
RTNTF,Rio Tinto Ltd,72.19999695,FALSE,2009,,12-Dec,25-Feb,7,5,4,6,12-Dec,25-Feb,7.342875728,24-Dec,22-Feb,6,5,6,5,24-Dec,22-Feb,8.55357086,29-Sep,13-Nov,7,4,7,4,29-Sep,13-Nov,7.348730327,26-Sep,26-Oct,6,5,6,5,26-Sep,26-Oct,5.737785113,7-Feb,22-Feb,5,6,5,6,7-Feb,22-Feb,4.842971649
RYOOF,Rio Silver Inc,0.059827,FALSE,2009,,5-Dec,18-Feb,2,2,9,9,5-Dec,18-Feb,-25.34174994,20-Dec,18-Feb,3,8,3,8,20-Dec,18-Feb,-25.76458938,4-Jan,18-Feb,3,8,3,8,4-Jan,18-Feb,10.21464563,19-Jan,18-Feb,0,11,0,11,19-Jan,18-Feb,-23.91273704,21-Jan,5-Feb,0,11,0,11,21-Jan,5-Feb,1.56565667
RINO,RINO International Corp,0.005,FALSE,2009,,15-Jun,29-Aug,4,4,7,7,15-Jun,29-Aug,-128.3089738,14-Jun,13-Aug,4,7,4,7,14-Jun,13-Aug,-11.92876441,9-Jul,23-Aug,3,8,3,8,9-Jul,23-Aug,-124.9874188,19-Jul,18-Aug,3,8,3,8,19-Jul,18-Aug,-70.49997248,20-Sep,5-Oct,4,7,4,7,20-Sep,5-Oct,36.84697626
REI,Ring Energy Inc,0.561500013,FALSE,2009,,13-Mar,27-May,4,4,7,7,13-Mar,27-May,17.65521414,15-Mar,14-May,5,6,5,6,15-Mar,14-May,12.75163578,14-Mar,28-Apr,5,6,5,6,14-Mar,28-Apr,14.26039053,14-Mar,13-Apr,5,6,5,6,14-Mar,13-Apr,10.92872978,13-Apr,28-Apr,4,7,4,7,13-Apr,28-Apr,5.065259677
RNET,RigNet Inc,5.179999828,FALSE,2010,,12-Aug,26-Oct,5,5,5,5,12-Aug,26-Oct,7.739357117,19-Aug,18-Oct,3,7,3,7,19-Aug,18-Oct,9.602358142,16-Nov,31-Dec,3,7,3,7,16-Nov,31-Dec,10.9183796,10-Aug,9-Sep,3,7,3,7,10-Aug,9-Sep,9.807262764,22-Aug,6-Sep,4,6,4,6,22-Aug,6-Sep,7.904280175
RTMVF,Rightmove PLC,8.800000191,FALSE,2010,,31-Mar,14-Jun,6,6,4,4,31-Mar,14-Jun,9.396584215,4-Apr,3-Jun,8,2,8,2,4-Apr,3-Jun,7.916959315,10-Aug,24-Sep,7,3,7,3,10-Aug,24-Sep,6.557796845,10-Aug,9-Sep,4,6,4,6,10-Aug,9-Sep,6.720481051,2-May,17-May,5,5,5,5,13-Feb,28-Feb,2.609250598
RIGL,Rigel Pharmaceuticals Inc,2.660000086,FALSE,2009,,22-May,5-Aug,7,7,4,4,22-May,5-Aug,5.44198473,21-May,20-Jul,6,5,6,5,21-May,20-Jul,5.684257499,1-Jun,16-Jul,6,5,6,5,1-Jun,16-Jul,10.23246414,16-Jun,16-Jul,5,6,5,6,16-Jun,16-Jul,6.772021115,6-Sep,21-Sep,6,5,6,5,6-Sep,21-Sep,3.600560258
RICOY,Ricoh Co Ltd,6.46999979,FALSE,2009,,10-Aug,24-Oct,8,8,3,3,12-Nov,26-Jan,5.339401945,2-Aug,1-Oct,5,6,5,6,2-Aug,1-Oct,2.941855161,16-Aug,30-Sep,4,7,4,7,8-Aug,22-Sep,5.715551928,30-Aug,29-Sep,8,3,8,3,13-Aug,12-Sep,2.762756499,17-Mar,1-Apr,4,7,4,7,13-Apr,28-Apr,3.350269933
RELL,Richardson Electronics Ltd,4.579999924,FALSE,2009,,14-Nov,28-Jan,4,4,7,7,14-Nov,28-Jan,6.257932122,12-Nov,11-Jan,5,6,4,7,12-Nov,11-Jan,6.14331816,14-Jun,29-Jul,5,6,5,6,14-Jun,29-Jul,3.414262889,21-Jun,21-Jul,5,6,5,6,20-Jun,20-Jul,3.899881107,21-Dec,5-Jan,5,6,5,6,21-Dec,5-Jan,3.193342987
RPKIF,Richards Packaging Income Fund,51.09999847,FALSE,2009,,4-Apr,18-Jun,11,11,0,0,4-Apr,18-Jun,13.79198776,21-Apr,20-Jun,10,1,9,2,21-Apr,20-Jun,11.5127307,3-May,17-Jun,10,1,8,3,2-May,16-Jun,9.085846121,21-Apr,21-May,5,6,5,6,21-Apr,21-May,6.788829317,25-Apr,10-May,5,6,5,6,25-Apr,10-May,6.291822554
RIBT,RiceBran Technologies,0.600000024,FALSE,2009,,10-Nov,24-Jan,7,7,4,4,10-Nov,24-Jan,-2.077317743,2-Dec,31-Jan,4,7,4,7,2-Dec,31-Jan,-5.094242247,10-Sep,25-Oct,5,6,5,6,10-Sep,25-Oct,6.217455892,27-Dec,26-Jan,6,5,6,5,27-Dec,26-Jan,10.38615666,28-Dec,12-Jan,6,5,6,5,28-Dec,12-Jan,9.28874481
RBBN,Ribbon Communications Inc,5.619999886,FALSE,2009,,5-Dec,18-Feb,8,8,3,3,5-Dec,18-Feb,6.700412407,15-Nov,14-Jan,8,3,8,3,15-Nov,14-Jan,6.550010454,22-Nov,6-Jan,6,5,6,5,22-Nov,6-Jan,5.129416035,19-Jan,18-Feb,6,5,6,5,19-Jan,18-Feb,3.248662317,18-Apr,3-May,6,5,6,5,18-Apr,3-May,6.688985712
RHNO,Rhino Resource Partners LP,0.039999999,FALSE,2010,,16-Dec,1-Mar,7,6,3,4,21-Dec,6-Mar,11.7618633,19-Dec,17-Feb,7,3,7,3,17-Dec,15-Feb,15.19406775,17-Dec,31-Jan,7,3,7,3,17-Dec,31-Jan,13.8936312,22-Sep,22-Oct,8,2,8,2,22-Sep,22-Oct,10.37745823,23-Dec,7-Jan,7,3,7,3,23-Dec,7-Jan,7.081617249
RGCO,RGC Resources Inc,24.34000015,FALSE,2009,,29-Aug,12-Nov,7,5,4,6,25-Aug,8-Nov,4.402831845,6-Sep,5-Nov,5,6,4,7,6-Sep,5-Nov,4.105303805,21-Sep,5-Nov,5,6,4,7,21-Sep,5-Nov,2.111901729,6-Oct,5-Nov,6,5,4,7,4-Oct,3-Nov,2.505413374,2-Oct,17-Oct,7,4,7,4,24-Oct,8-Nov,2.364370216
STHI,RG America Inc,0.128000006,FALSE,2009,,31-Oct,14-Jan,4,4,7,7,31-Oct,14-Jan,25.80205893,13-Sep,12-Nov,5,6,5,6,13-Sep,12-Nov,16.65916285,28-Sep,12-Nov,4,7,4,7,28-Sep,12-Nov,14.55075448,4-Nov,4-Dec,3,8,3,8,4-Nov,4-Dec,12.62218535,1-May,16-May,4,7,4,7,1-May,16-May,8.677926226
RFIL,RF Industries Ltd,4.647999763,FALSE,2009,,11-Apr,25-Jun,6,6,5,5,11-Apr,25-Jun,9.465920679,15-Jun,14-Aug,7,4,7,4,4-Jun,3-Aug,8.590109746,20-Jun,4-Aug,6,5,6,5,1-Jul,15-Aug,6.159320891,14-May,13-Jun,6,5,6,5,14-May,13-Jun,7.576318331,20-Dec,4-Jan,6,5,6,5,10-Apr,25-Apr,5.192986178
REXN,Rexahn Pharmaceuticals Inc,1.809999943,FALSE,2009,,5-Dec,18-Feb,7,7,4,4,5-Dec,18-Feb,11.80849665,31-Dec,1-Mar,9,2,9,2,31-Dec,1-Mar,12.2297982,20-Dec,3-Feb,8,3,8,3,20-Dec,3-Feb,7.129556346,19-Jan,18-Feb,8,3,8,3,19-Jan,18-Feb,10.98779158,31-Dec,15-Jan,10,1,10,1,31-Dec,15-Jan,10.2048988
REX,REX American Resources Corp,82.125,FALSE,2009,,1-Jun,15-Aug,7,7,4,4,1-Jun,15-Aug,7.830598879,25-May,24-Jul,4,7,4,7,25-May,24-Jul,6.483636819,2-Jun,17-Jul,4,7,4,7,2-Jun,17-Jul,6.120506236,8-Sep,8-Oct,5,6,5,6,8-Sep,8-Oct,0.096806704,15-Apr,30-Apr,5,6,5,6,15-Apr,30-Apr,2.763025867
RVLT,Revolution Lighting Technologies Inc,0.109999999,FALSE,2009,,21-Jan,5-Apr,7,7,4,4,21-Jan,5-Apr,-0.261083004,29-Dec,27-Feb,7,4,7,4,29-Dec,27-Feb,12.5182663,29-Dec,12-Feb,6,5,6,5,29-Dec,12-Feb,13.40929967,21-Jan,20-Feb,6,5,6,5,21-Jan,20-Feb,9.811049737,13-Apr,28-Apr,6,5,6,5,13-Apr,28-Apr,9.374565422
RSLS,Reshape Lifesciences Inc,4.5,FALSE,2009,,10-Apr,24-Jun,5,5,6,6,10-Apr,24-Jun,-34.41975912,6-Dec,4-Feb,5,6,5,6,6-Dec,4-Feb,-16.34270981,11-May,25-Jun,5,6,5,6,11-May,25-Jun,-14.93763152,4-Apr,4-May,8,3,8,3,4-Apr,4-May,7.376802654,23-Dec,7-Jan,7,4,7,4,23-Dec,7-Jan,-1.029747494
RSSS,Research Solutions Inc,2.24000001,FALSE,2010,,23-Dec,8-Mar,7,7,3,3,23-Dec,8-Mar,11.74331492,17-Oct,16-Dec,6,4,6,4,17-Oct,16-Dec,8.913159111,15-Jan,29-Feb,4,6,4,6,15-Jan,29-Feb,7.992055127,28-Jan,27-Feb,3,7,3,7,28-Jan,27-Feb,6.830523067,19-Jun,4-Jul,4,6,4,6,19-Jun,4-Jul,6.715851051
REFR,Research Frontiers Inc,2.710200071,FALSE,2009,,15-Aug,29-Oct,5,5,6,6,15-Aug,29-Oct,4.512144782,14-Nov,13-Jan,6,5,6,5,14-Nov,13-Jan,5.622137777,7-Sep,22-Oct,7,4,7,4,7-Sep,22-Oct,4.488141624,15-Dec,14-Jan,6,5,6,5,15-Dec,14-Jan,7.783414032,31-Dec,15-Jan,9,2,9,2,31-Dec,15-Jan,6.149683677
RSG,Republic Services Inc,99.26999664,FALSE,2009,,5-Nov,19-Jan,10,10,1,1,29-May,12-Aug,4.703554578,13-Jun,12-Aug,9,2,9,2,21-Apr,20-Jun,4.348785883,12-Jun,27-Jul,9,2,9,2,28-Jun,12-Aug,3.664046796,6-Nov,6-Dec,8,3,8,3,2-Jul,1-Aug,3.541630505,6-Jun,21-Jun,6,5,6,5,6-Jun,21-Jun,1.207024378
FRBK,Republic First Bancorp Inc,2.950000048,FALSE,2009,,7-Nov,21-Jan,6,6,5,5,7-Nov,21-Jan,10.18492599,23-Mar,22-May,5,6,5,6,23-Mar,22-May,5.64447295,17-Mar,1-May,5,6,5,6,17-Mar,1-May,5.484447881,22-Mar,21-Apr,7,4,7,4,22-Mar,21-Apr,4.23539582,22-Mar,6-Apr,6,5,6,5,22-Mar,6-Apr,2.960767046
RBCAA,Republic Bancorp Inc,35.90499878,FALSE,2009,,22-Mar,5-Jun,4,4,7,7,22-Mar,5-Jun,8.373476979,22-May,21-Jul,4,7,4,7,22-May,21-Jul,6.4336076,14-Apr,29-May,3,8,3,8,14-Apr,29-May,6.215753092,6-Apr,6-May,4,7,4,7,6-Apr,6-May,7.171628821,18-Apr,3-May,4,7,4,7,18-Apr,3-May,7.166317014
REPYY,Repsol SA,9.210000038,FALSE,2009,,29-Aug,12-Nov,5,5,6,6,29-Aug,12-Nov,4.48413055,14-Feb,14-Apr,6,5,6,5,14-Feb,14-Apr,0.703523367,29-Sep,13-Nov,4,7,4,7,10-Aug,24-Sep,3.948838967,16-Mar,15-Apr,5,6,5,6,16-Mar,15-Apr,6.254860953,29-Mar,13-Apr,8,3,7,4,29-Mar,13-Apr,3.482414505
REPYF,Repsol SA,9.279999733,FALSE,2010,,5-Sep,19-Nov,6,6,4,4,5-Sep,19-Nov,4.640096971,16-Apr,15-Jun,4,6,4,6,16-Apr,15-Jun,3.999621636,28-Sep,12-Nov,5,5,5,5,28-Sep,12-Nov,6.034529139,16-Apr,16-May,6,4,5,5,26-Aug,25-Sep,3.445237381,22-Apr,7-May,8,2,7,3,22-Apr,7-May,5.341289431
KRMD,Repro-Med Systems Inc,4.5,FALSE,2009,,31-Mar,14-Jun,3,3,8,8,31-Mar,14-Jun,14.9500649,18-May,17-Jul,4,7,4,7,18-May,17-Jul,13.54102024,18-Mar,2-May,4,7,4,7,18-Mar,2-May,10.2592825,15-May,14-Jun,3,8,3,8,15-May,14-Jun,11.27505686,22-Aug,6-Sep,3,8,3,8,22-Aug,6-Sep,4.16512426
RGEN,Repligen Corp,185.5099945,FALSE,2009,,23-Feb,8-May,6,6,5,5,23-Feb,8-May,9.910162294,2-Oct,1-Dec,6,5,6,5,2-Oct,1-Dec,11.90857037,7-Jun,22-Jul,7,4,7,4,7-Jun,22-Jul,10.72965971,17-Jun,17-Jul,7,4,7,4,17-Jun,17-Jul,9.791261175,18-Jun,3-Jul,5,6,5,6,18-Jun,3-Jul,6.506138302
REPCF,RepliCel Life Sciences Inc,0.188999996,FALSE,2010,,27-Oct,10-Jan,4,4,6,6,27-Oct,10-Jan,10.48999164,11-Dec,9-Feb,3,7,3,7,11-Dec,9-Feb,11.09756758,26-Dec,9-Feb,6,4,6,4,26-Dec,9-Feb,11.53875493,7-Dec,6-Jan,6,4,6,4,7-Dec,6-Jan,16.07518571,29-Dec,13-Jan,7,3,7,3,29-Dec,13-Jan,12.77761598
REOP,Reo Plastics Inc,27,FALSE,2009,,15-Jul,28-Sep,4,4,7,7,15-Jul,28-Sep,6.60155039,14-Mar,13-May,4,7,4,7,14-Mar,13-May,5.234156996,2-Apr,17-May,4,7,4,7,2-Apr,17-May,4.925834917,17-Apr,17-May,4,7,4,7,17-Apr,17-May,5.803254159,9-Jan,24-Jan,2,9,2,9,9-Jan,24-Jan,5.194444354
GDYMF,Renu Energy Ltd,0.018999999,FALSE,2010,,24-Dec,9-Mar,3,3,7,7,24-Dec,9-Mar,5.070375202,2-Jan,2-Mar,4,6,4,6,2-Jan,2-Mar,1.712527871,23-Sep,7-Nov,2,8,2,8,23-Sep,7-Nov,9.967880199,23-Sep,23-Oct,1,9,1,9,23-Sep,23-Oct,9.542260668,5-Jul,20-Jul,1,9,1,9,5-Jul,20-Jul,8.471074076
RTOKY,Rentokil Initial PLC,34.2859993,FALSE,2009,,15-Nov,29-Jan,6,6,5,5,15-Nov,29-Jan,4.857485489,11-Mar,10-May,7,4,7,4,12-Mar,11-May,8.61104824,12-Mar,26-Apr,7,4,7,4,1-Jun,16-Jul,3.058637167,28-Mar,27-Apr,8,3,8,3,22-Mar,21-Apr,6.33894661,1-Apr,16-Apr,7,4,7,4,1-Apr,16-Apr,5.073216915
RKLIF,Rentokil Initial PLC,6.900159836,FALSE,2009,,25-Mar,8-Jun,4,4,7,7,25-Mar,8-Jun,11.30369432,25-Mar,24-May,4,6,4,6,25-Mar,24-May,9.524582008,25-Mar,9-May,4,6,4,6,24-Apr,8-Jun,7.609745857,25-Mar,24-Apr,2,8,2,8,9-May,8-Jun,5.408828981,5-Apr,20-Apr,2,8,2,8,28-May,12-Jun,4.37149533
RCII,Rent-A-Center Inc,33.74499893,FALSE,2009,,31-Oct,14-Jan,4,4,7,7,31-Oct,14-Jan,4.309715946,30-Oct,29-Dec,4,7,4,7,30-Oct,29-Dec,7.808314114,1-Mar,15-Apr,3,8,3,8,1-Mar,15-Apr,7.180933717,28-Feb,29-Mar,6,5,6,5,1-Mar,31-Mar,3.121964854,31-Oct,15-Nov,4,7,4,7,31-Oct,15-Nov,3.570714068
RNVT,Renovate Neighborhoods Inc,0.026000001,FALSE,2009,,6-Jan,21-Mar,6,6,5,5,6-Jan,21-Mar,15.68462636,30-Dec,28-Feb,6,5,6,5,30-Dec,28-Feb,-1.432346844,30-Nov,14-Jan,5,6,5,6,30-Nov,14-Jan,-31.9154489,15-Dec,14-Jan,5,6,5,6,15-Dec,14-Jan,14.02470958,30-Dec,14-Jan,6,5,6,5,30-Dec,14-Jan,19.90937442
RCAR,RenovaCare Inc,3.559999943,FALSE,2009,,23-Nov,6-Feb,8,8,3,3,23-Nov,6-Feb,16.97771918,12-Nov,11-Jan,8,3,8,3,12-Nov,11-Jan,4.025082733,11-Nov,26-Dec,7,4,7,4,11-Nov,26-Dec,12.70564352,12-Nov,12-Dec,6,5,6,5,12-Nov,12-Dec,12.45415716,23-Nov,8-Dec,4,7,4,7,23-Nov,8-Dec,14.19260237
RNVA,Rennova Health Inc,0.0297,FALSE,2009,,22-Aug,5-Nov,3,3,8,8,22-Aug,5-Nov,-42.92172571,16-Nov,15-Jan,4,7,4,7,16-Nov,15-Jan,-153.0984064,16-May,30-Jun,3,8,3,8,16-May,30-Jun,-22.7993664,30-May,29-Jun,3,8,3,8,30-May,29-Jun,-11.08486352,10-Oct,25-Oct,5,6,5,6,10-Oct,25-Oct,-0.798874527
RCG,RENN Fund Inc,1.554999948,FALSE,2009,,20-Dec,5-Mar,6,6,5,5,20-Dec,5-Mar,3.772758862,5-Dec,3-Feb,6,5,6,5,5-Dec,3-Feb,2.674439458,24-Dec,7-Feb,5,6,5,6,24-Dec,7-Feb,3.552788987,4-Apr,4-May,5,6,5,6,4-Apr,4-May,4.722266969,22-Jul,6-Aug,6,5,6,5,22-Jul,6-Aug,3.114435235
RNWF,Renewal Fuels Inc,0.0068,FALSE,2009,,15-Jan,30-Mar,7,7,4,4,15-Jan,30-Mar,7.477659773,31-Jan,31-Mar,6,5,6,5,31-Jan,31-Mar,23.49678233,9-Feb,25-Mar,4,7,4,7,9-Feb,25-Mar,26.83982717,31-Jan,1-Mar,2,9,2,9,31-Jan,1-Mar,18.25048839,1-Feb,16-Feb,2,9,2,9,1-Feb,16-Feb,17.73504456
RNUGF,ReNeuron Group PLC,1.279999971,FALSE,2009,,22-Dec,7-Mar,6,6,5,5,22-Dec,7-Mar,14.67077448,22-Dec,20-Feb,7,4,7,4,22-Dec,20-Feb,15.76043195,7-Jan,21-Feb,6,5,6,5,7-Jan,21-Feb,20.24608475,7-Apr,7-May,5,6,5,6,7-Apr,7-May,14.83771074,30-Jan,14-Feb,4,7,4,7,30-Jan,14-Feb,13.54986558
SOL,ReneSola Ltd,5.019999981,FALSE,2009,,10-Dec,23-Feb,6,6,5,5,10-Dec,23-Feb,14.68828399,18-Dec,16-Feb,6,5,6,5,18-Dec,16-Feb,10.20174562,6-Dec,20-Jan,5,6,5,6,6-Dec,20-Jan,9.309755529,15-Dec,14-Jan,5,6,5,6,15-Dec,14-Jan,12.89748391,8-Feb,23-Feb,8,3,8,3,8-Feb,23-Feb,2.737535401
RNECY,Renesas Electronics Corp,4.260000229,FALSE,2009,,23-Aug,6-Nov,8,8,3,3,23-Aug,6-Nov,6.581712698,13-Mar,12-May,7,4,7,4,13-Mar,12-May,7.523546479,23-Mar,7-May,6,5,6,5,23-Mar,7-May,10.81229038,23-Mar,22-Apr,6,5,6,5,23-Mar,22-Apr,8.953717772,20-Mar,4-Apr,6,5,6,5,20-Mar,4-Apr,3.911892739
