,symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule_r_75,adj_up_end_schedule_r_75,adj_ups_r_75,adj_downs_r_75,close_ups_r_75,close_downs_r_75,close_up_start_schedule_r_75,close_up_end_schedule_r_75,close_up_percent_avg_r_75,adj_up_start_schedule_r_60,adj_up_end_schedule_r_60,adj_ups_r_60,adj_downs_r_60,close_ups_r_60,close_downs_r_60,close_up_start_schedule_r_60,close_up_end_schedule_r_60,close_up_percent_avg_r_60,adj_up_start_schedule_r_45,adj_up_end_schedule_r_45,adj_ups_r_45,adj_downs_r_45,close_ups_r_45,close_downs_r_45,close_up_start_schedule_r_45,close_up_end_schedule_r_45,close_up_percent_avg_r_45,adj_up_start_schedule_r_30,adj_up_end_schedule_r_30,adj_ups_r_30,adj_downs_r_30,close_ups_r_30,close_downs_r_30,close_up_start_schedule_r_30,close_up_end_schedule_r_30,close_up_percent_avg_r_30,adj_up_start_schedule_r_15,adj_up_end_schedule_r_15,adj_ups_r_15,adj_downs_r_15,close_ups_r_15,close_downs_r_15,close_up_start_schedule_r_15,close_up_end_schedule_r_15,close_up_percent_avg_r_15
11,DFIHY,Dairy Farm International Holdings Ltd,24,FALSE,2009,,5-Mar,19-May,7,4,7,4,6-Mar,20-May,4.043679265,11-Mar,10-May,7,4,7,4,21-Mar,20-May,7.12997609,26-Mar,10-May,6,5,6,5,26-Mar,10-May,7.433665226,21-Mar,20-Apr,6,5,6,5,21-Mar,20-Apr,5.893599606,21-Oct,5-Nov,8,3,8,3,21-Oct,5-Nov,1.623764301
12,DFILF,Dairy Farm International Holdings Ltd,4.869999886,FALSE,2009,,15-Mar,29-May,6,5,6,5,24-Mar,7-Jun,6.979697524,22-Mar,21-May,4,7,4,7,22-Mar,21-May,7.693509451,25-Mar,9-May,5,6,5,6,25-Mar,9-May,8.290205625,22-Mar,21-Apr,5,6,5,6,22-Mar,21-Apr,5.516578446,25-Mar,9-Apr,5,6,5,6,25-Mar,9-Apr,3.997432385
13,DLYT,Dais Corp,0.126000002,FALSE,2009,,4-Feb,19-Apr,5,6,5,6,4-Feb,19-Apr,1.699841687,16-Jul,14-Sep,4,7,4,7,16-Jul,14-Sep,7.043325809,10-Jul,24-Aug,6,5,6,5,10-Jul,24-Aug,11.60941581,19-Dec,18-Jan,6,5,6,5,19-Dec,18-Jan,12.60523417,3-Jan,18-Jan,8,3,8,3,3-Jan,18-Jan,15.80128324
14,DIFTY,Daito Trust Construction Co Ltd,24.17000008,FALSE,2010,,17-Mar,31-May,4,6,4,6,28-Feb,13-May,3.264897863,7-Mar,6-May,5,5,5,5,12-Sep,11-Nov,1.712372049,12-Sep,27-Oct,4,6,4,6,15-Mar,29-Apr,4.062693232,17-Mar,16-Apr,6,4,6,4,2-Jul,1-Aug,2.547482647,11-Oct,26-Oct,6,4,6,4,11-Oct,26-Oct,2.080810229
15,DWAHY,Daiwa House Industry Co Ltd,29.79000092,FALSE,2009,,29-Aug,12-Nov,6,5,6,5,30-Aug,13-Nov,5.194374316,6-Sep,5-Nov,5,6,5,6,6-Sep,5-Nov,5.793388464,21-Sep,5-Nov,5,6,5,6,21-Sep,5-Nov,4.079202099,2-Mar,1-Apr,7,4,7,4,12-Oct,11-Nov,3.405406026,19-Sep,4-Oct,7,4,7,4,10-Jul,25-Jul,2.432115174
16,DSEEY,Daiwa Securities Group Inc,4.25,FALSE,2009,,6-Oct,20-Dec,8,3,8,3,6-Oct,20-Dec,5.947649743,1-Oct,30-Nov,6,5,6,5,1-Oct,30-Nov,4.200364761,5-Oct,19-Nov,6,5,6,5,5-Oct,19-Nov,3.873123766,16-Oct,15-Nov,6,5,6,5,2-Oct,1-Nov,3.118496018,10-Mar,25-Mar,7,4,7,4,10-Mar,25-Mar,2.28251958
17,DJIFF,Dajin Lithium Corp,0.039999999,FALSE,2010,,19-Jul,2-Oct,3,7,3,7,19-Jul,2-Oct,20.96396066,5-Jun,4-Aug,2,8,2,8,5-Jun,4-Aug,17.57404822,6-Dec,20-Jan,1,9,1,9,6-Dec,20-Jan,0.601670231,8-Jul,7-Aug,1,9,1,9,8-Jul,7-Aug,18.10245394,17-Jul,1-Aug,4,6,4,6,17-Jul,1-Aug,19.17748942
18,DTRC,Dakota Territory Resource Corp,0.449999988,FALSE,2009,,28-Dec,13-Mar,8,3,8,3,28-Dec,13-Mar,23.27143028,3-Jan,3-Mar,7,4,7,4,3-Jan,3-Mar,7.270603669,16-Mar,30-Apr,8,3,8,3,16-Mar,30-Apr,24.90623091,19-Mar,18-Apr,4,7,4,7,19-Mar,18-Apr,17.15762594,2-Feb,17-Feb,4,7,4,7,2-Feb,17-Feb,8.696468161
19,DAKT,Daktronics Inc,4.230000019,FALSE,2009,,1-Oct,15-Dec,1,10,1,10,27-Sep,11-Dec,5.775042096,1-Oct,30-Nov,1,10,1,10,1-Oct,30-Nov,8.19475088,6-Aug,20-Sep,6,5,6,5,6-Aug,20-Sep,6.605640591,23-Aug,22-Sep,4,7,4,7,25-Oct,24-Nov,5.413502664,21-Aug,5-Sep,5,6,5,6,21-Aug,5-Sep,3.921682044
20,DLPTF,Dalian Port (PDA) Co Ltd,0.090000004,FALSE,2009,,10-Jun,24-Aug,1,10,2,9,22-Jun,5-Sep,-3.04142426,27-Aug,26-Oct,2,9,2,9,13-Nov,12-Jan,3.64079526,7-Jun,22-Jul,3,8,2,9,2-Nov,17-Dec,4.333670997,15-Jun,15-Jul,3,8,2,9,20-Aug,19-Sep,2.279096295,30-Jun,15-Jul,2,9,3,8,29-Mar,13-Apr,6.186616558
21,DFCO,Dalrada Financial Corp,0.114,FALSE,2009,,18-Feb,3-May,6,5,6,5,18-Feb,3-May,22.25077739,22-Apr,21-Jun,5,6,5,6,22-Apr,21-Jun,15.58985394,22-Apr,6-Jun,6,5,6,5,22-Apr,6-Jun,23.15821067,28-Sep,28-Oct,6,5,6,5,28-Sep,28-Oct,9.960445373,4-Oct,19-Oct,5,6,5,6,4-Oct,19-Oct,11.36705461
22,DAN,Dana Inc,16.45000076,FALSE,2009,,30-Oct,13-Jan,7,4,7,4,30-Oct,13-Jan,10.62619536,13-Nov,12-Jan,8,3,8,3,13-Nov,12-Jan,8.806542971,20-Nov,4-Jan,6,5,6,5,20-Nov,4-Jan,7.08673459,28-Sep,28-Oct,6,5,6,5,28-Sep,28-Oct,4.704840909,20-Nov,5-Dec,6,5,6,5,20-Nov,5-Dec,3.594690788
23,DHR,Danaher Corp,234.6799927,FALSE,2009,,18-Oct,1-Jan,7,4,7,4,18-Oct,1-Jan,6.387021274,18-Oct,17-Dec,7,4,7,4,18-Oct,17-Dec,4.792995066,19-Oct,3-Dec,7,4,7,4,19-Oct,3-Dec,5.170003175,24-Aug,23-Sep,7,4,7,4,23-Aug,22-Sep,4.74550247,4-Sep,19-Sep,7,4,7,4,4-Sep,19-Sep,3.306402116
24,DAC,Danaos Corp,11.31999969,FALSE,2009,,26-Oct,9-Jan,7,4,7,4,26-Oct,9-Jan,4.842687339,25-Sep,24-Nov,6,5,6,5,25-Sep,24-Nov,3.011873485,22-Mar,6-May,5,6,5,6,22-Mar,6-May,7.749845558,15-Mar,14-Apr,6,5,6,5,15-Mar,14-Apr,7.2441283,26-Dec,10-Jan,6,5,6,5,26-Dec,10-Jan,8.585242196
25,DNIYY,Danieli & C. Officine Meccaniche SpA,9.840000153,FALSE,2010,,27-Nov,10-Feb,7,3,7,3,27-Nov,10-Feb,9.122000409,1-Dec,30-Jan,6,4,6,4,1-Dec,30-Jan,8.231515839,25-Nov,9-Jan,7,3,7,3,25-Nov,9-Jan,6.10235066,5-Apr,5-May,6,4,6,4,5-Apr,5-May,3.60794908,25-Nov,10-Dec,4,6,4,6,25-Nov,10-Dec,4.459335815
26,DANOY,Danone SA,12.93999958,FALSE,2009,,17-Feb,2-May,7,4,7,4,17-Feb,2-May,4.477455736,22-Feb,22-Apr,6,5,6,5,22-Feb,22-Apr,4.506811491,8-Mar,22-Apr,4,7,4,7,8-Mar,22-Apr,4.133565543,28-Mar,27-Apr,4,7,4,7,28-Mar,27-Apr,3.846313834,6-Apr,21-Apr,3,8,3,8,6-Apr,21-Apr,2.933762977
27,GPDNF,Danone SA,63.63999939,FALSE,2010,,14-Feb,29-Apr,6,4,6,4,14-Feb,29-Apr,6.16795082,6-Mar,5-May,6,4,6,4,6-Mar,5-May,4.353858375,11-Mar,25-Apr,5,5,5,5,11-Mar,25-Apr,4.383530102,10-Apr,10-May,5,5,5,5,2-Apr,2-May,4.708331438,6-Apr,21-Apr,4,6,4,6,6-Apr,21-Apr,3.011231686
28,DNKEY,Danske Bank A/S,7.940000057,FALSE,2010,,23-Nov,6-Feb,6,4,6,4,23-Nov,6-Feb,6.937425447,8-Dec,6-Feb,7,3,7,3,8-Dec,6-Feb,5.314416121,23-Jan,8-Mar,7,3,7,3,23-Jan,8-Mar,2.081942796,25-Jun,25-Jul,5,5,5,5,25-Jun,25-Jul,5.093435736,6-Feb,21-Feb,5,5,5,5,6-Feb,21-Feb,2.377075936
29,DQ,Daqo New Energy Corp,217.3800049,FALSE,2010,,13-Dec,26-Feb,8,2,8,2,13-Dec,26-Feb,23.62036586,26-Dec,24-Feb,8,2,8,2,26-Dec,24-Feb,18.5981133,9-Jan,23-Feb,7,3,7,3,9-Jan,23-Feb,13.50285906,24-Jan,23-Feb,6,4,6,4,24-Jan,23-Feb,10.36802458,8-Feb,23-Feb,7,3,7,3,8-Feb,23-Feb,9.851389017
30,DRI,Darden Restaurants Inc,107.5899963,FALSE,2009,,28-Oct,11-Jan,8,3,8,3,27-Oct,10-Jan,4.460534651,1-Mar,30-Apr,8,3,8,3,1-Mar,30-Apr,4.098314282,21-Oct,5-Dec,8,3,8,3,21-Oct,5-Dec,5.47770004,2-Nov,2-Dec,8,3,8,3,2-Nov,2-Dec,5.54312018,31-Aug,15-Sep,7,4,5,6,31-Aug,15-Sep,2.576383318
31,DAR,Darling Ingredients Inc,47.40000153,FALSE,2009,,11-Oct,25-Dec,7,4,7,4,11-Oct,25-Dec,7.218135025,11-Oct,10-Dec,4,7,4,7,11-Oct,10-Dec,7.640679946,25-Oct,9-Dec,5,6,5,6,25-Oct,9-Dec,6.623113624,4-Nov,4-Dec,5,6,5,6,4-Nov,4-Dec,4.638841768,4-Feb,19-Feb,5,6,5,6,4-Feb,19-Feb,1.828946178
32,DASTY,Dassault Systemes SE,180.7400055,FALSE,2009,,24-Mar,7-Jun,7,4,7,4,24-Mar,7-Jun,7.988276156,15-Mar,14-May,6,5,6,5,15-Mar,14-May,7.231111769,13-Jun,28-Jul,7,4,7,4,15-Mar,29-Apr,7.086202727,6-Jul,5-Aug,8,3,8,3,6-Jul,5-Aug,5.274485647,9-Sep,24-Sep,6,5,6,5,9-Sep,24-Sep,2.813864322
33,DGPIF,DATA Communications Management Corp,0.200000003,FALSE,2010,,2-Jan,17-Mar,10,0,10,0,2-Jan,17-Mar,26.10024611,23-Jan,23-Mar,8,2,8,2,23-Jan,23-Mar,24.55014263,30-Jan,15-Mar,8,2,8,2,30-Jan,15-Mar,13.72502492,6-Jan,5-Feb,8,2,8,2,6-Jan,5-Feb,9.60745037,4-Jan,19-Jan,7,3,7,3,4-Jan,19-Jan,-3.749180262
34,DAIO,Data I/O Corp,3.670000076,FALSE,2009,,16-May,30-Jul,6,5,6,5,16-May,30-Jul,4.973695814,29-May,28-Jul,6,5,6,5,29-May,28-Jul,6.023465529,16-Jun,31-Jul,7,4,7,4,16-Jun,31-Jul,4.601097967,6-Oct,5-Nov,5,6,5,6,6-Oct,5-Nov,5.892860834,7-Oct,22-Oct,5,6,5,6,7-Oct,22-Oct,4.005617362
35,ATDS,Data443 Risk Mitigation Inc,0.0069,FALSE,2009,,27-Nov,10-Feb,4,7,4,7,27-Nov,10-Feb,15.32336575,1-Dec,30-Jan,4,7,4,7,1-Dec,30-Jan,26.33128142,6-Dec,20-Jan,4,7,4,7,6-Dec,20-Jan,30.68767327,14-Dec,13-Jan,4,7,4,7,14-Dec,13-Jan,24.52830107,14-Jun,29-Jun,4,7,4,7,14-Jun,29-Jun,15.46549093
36,DIPGF,Datang International Power Generation Co Ltd,0.119999997,FALSE,2009,,1-Oct,15-Dec,4,7,4,7,30-Sep,14-Dec,2.913733185,30-Sep,29-Nov,4,7,4,7,30-Sep,29-Nov,2.450377897,8-Oct,22-Nov,3,8,3,8,8-Oct,22-Nov,3.194060598,23-Jun,23-Jul,2,9,2,9,26-Mar,25-Apr,3.422780105,3-Oct,18-Oct,1,10,1,10,3-Oct,18-Oct,1.592070073
37,DIPGY,Datang International Power Generation Co Ltd,2.480000019,FALSE,2010,,10-Feb,25-Apr,6,4,6,4,10-Feb,25-Apr,3.229892289,25-Feb,25-Apr,5,5,5,5,25-Feb,25-Apr,2.362922141,28-Feb,13-Apr,5,5,5,5,28-Feb,13-Apr,0.932950587,26-Mar,25-Apr,7,3,7,3,26-Mar,25-Apr,4.618102911,26-Jun,11-Jul,4,6,4,6,26-Mar,10-Apr,2.819111462
38,DTRK,DATATRAK International Inc,5.860000134,FALSE,2009,,6-Apr,20-Jun,7,4,7,4,6-Apr,20-Jun,13.77701399,18-Apr,17-Jun,6,5,6,5,18-Apr,17-Jun,10.11457652,24-Dec,7-Feb,6,5,6,5,24-Dec,7-Feb,10.97721003,10-Jul,9-Aug,5,6,5,6,10-Jul,9-Aug,7.357158564,27-Jul,11-Aug,9,2,9,2,27-Jul,11-Aug,9.589598081
39,DVDCY,Davide Campari-Milano NV,9.850000381,FALSE,2010,,19-May,2-Aug,6,4,6,4,19-May,2-Aug,11.20683566,24-Apr,23-Jun,5,5,5,5,18-Mar,17-May,7.773814658,24-May,8-Jul,5,5,5,5,24-May,8-Jul,8.015359336,23-May,22-Jun,8,2,8,2,23-May,22-Jun,7.500066701,23-May,7-Jun,4,6,4,6,23-May,7-Jun,7.474890577
40,DVA,DaVita Inc,110.5500031,FALSE,2009,,24-Dec,9-Mar,9,2,9,2,24-Dec,9-Mar,5.842176964,8-Sep,7-Nov,9,2,9,2,8-Sep,7-Nov,3.705504143,13-Oct,27-Nov,9,2,9,2,13-Oct,27-Nov,4.771800679,3-Feb,4-Mar,9,2,9,2,3-Feb,4-Mar,3.526163567,4-Sep,19-Sep,7,4,7,4,4-Sep,19-Sep,3.077588245
41,DWSN,Dawson Geophysical Co,1.779999971,FALSE,2009,,14-Nov,28-Jan,6,5,6,5,14-Nov,28-Jan,1.239598829,30-May,29-Jul,6,5,6,5,30-May,29-Jul,3.382284219,12-Dec,26-Jan,6,5,6,5,12-Dec,26-Jan,8.331607762,23-Jun,23-Jul,8,3,8,3,23-Jun,23-Jul,5.025990758,9-Jan,24-Jan,8,3,8,3,9-Jan,24-Jan,2.711537531
42,^GDAXI,DAX 30,13076.71973,FALSE,2009,,25-Sep,9-Dec,6,5,6,5,25-Sep,9-Dec,4.769678182,4-Oct,3-Dec,6,5,6,5,4-Oct,3-Dec,5.3624411,2-Oct,16-Nov,6,5,6,5,2-Oct,16-Nov,3.88608618,17-Mar,16-Apr,7,4,7,4,17-Mar,16-Apr,3.380339586,8-Feb,23-Feb,6,5,6,5,8-Feb,23-Feb,2.441992396
43,DXR,Daxor Corp,14,FALSE,2009,,26-Jun,9-Sep,6,5,6,5,20-Dec,5-Mar,7.587749938,6-Jan,6-Mar,6,5,6,5,6-Jan,6-Mar,6.026851626,19-Jan,4-Mar,6,5,6,5,19-Jan,4-Mar,4.169439164,17-Jan,16-Feb,7,4,7,4,17-Jan,16-Feb,2.928414569,4-Feb,19-Feb,5,6,5,6,4-Feb,19-Feb,3.078129007
44,DBMG,DBM Global Inc,60.25,FALSE,2009,,20-Sep,4-Dec,6,5,6,5,20-Sep,4-Dec,8.56380001,6-Oct,5-Dec,5,6,5,6,6-Oct,5-Dec,8.540029074,11-Oct,25-Nov,6,5,6,5,11-Oct,25-Nov,8.321039455,21-Dec,20-Jan,6,5,6,5,21-Dec,20-Jan,10.92082576,5-Nov,20-Nov,5,6,5,6,1-Nov,16-Nov,4.997920003
45,DBSDF,DBS Group Holdings Ltd,17.65999985,FALSE,2009,,14-Mar,28-May,6,5,6,5,22-Feb,7-May,5.086206452,25-Mar,24-May,5,6,5,6,25-Mar,24-May,7.429633079,25-Mar,9-May,5,6,5,6,25-Mar,9-May,7.389599895,7-Apr,7-May,5,6,5,6,7-Apr,7-May,6.332180582,23-Apr,8-May,5,6,5,6,28-Oct,12-Nov,3.774350028
46,DBSDY,DBS Group Holdings Ltd,71.30000305,FALSE,2009,,24-Sep,8-Dec,6,5,6,5,24-Sep,8-Dec,6.375183916,15-Mar,14-May,5,6,5,6,6-Mar,5-May,6.288834126,24-Mar,8-May,5,6,5,6,22-Mar,6-May,8.259657957,7-Apr,7-May,5,6,5,6,2-Apr,2-May,5.150276989,30-Oct,14-Nov,7,4,7,4,30-Oct,14-Nov,4.132489102
47,DBUB,DBUB Group Inc,0.75,FALSE,2009,,30-Dec,15-Mar,7,4,7,4,30-Dec,15-Mar,15.21412438,27-Dec,25-Feb,8,3,8,3,27-Dec,25-Feb,16.02533755,24-Dec,7-Feb,7,4,7,4,24-Dec,7-Feb,10.39668252,27-Dec,26-Jan,8,3,8,3,27-Dec,26-Jan,20.94354328,29-Dec,13-Jan,8,3,8,3,29-Dec,13-Jan,17.17650473
48,DCP,DCP Midstream LP,14.85999966,FALSE,2009,,14-Mar,28-May,6,5,4,7,10-Mar,24-May,10.11454125,27-Mar,26-May,7,4,7,4,26-Aug,25-Oct,5.523918261,15-Mar,29-Apr,5,6,5,6,15-Mar,29-Apr,8.663541901,24-Jun,24-Jul,7,4,7,4,24-Jun,24-Jul,7.748208303,24-Sep,9-Oct,4,7,4,7,6-Jul,21-Jul,5.747153532
49,DGMLF,De Grey Mining Ltd,0.88499999,FALSE,2009,,31-Jan,15-Apr,2,8,2,8,31-Jan,15-Apr,12.92997884,25-Aug,24-Oct,2,8,2,8,25-Aug,24-Oct,10.01401056,25-Aug,9-Oct,2,8,2,8,25-Aug,9-Oct,10.88514651,31-Aug,30-Sep,1,9,1,9,31-Aug,30-Sep,10.51260919,26-Oct,10-Nov,1,9,1,9,26-Oct,10-Nov,7.992029628
50,DELRF,De La Rue PLC,2.150000095,FALSE,2009,,6-Apr,20-Jun,4,7,4,7,6-Apr,20-Jun,5.812462839,24-Mar,23-May,4,7,4,7,24-Mar,23-May,3.319963573,5-May,19-Jun,4,7,4,7,5-May,19-Jun,1.636588443,30-Mar,29-Apr,4,7,4,7,30-Mar,29-Apr,3.598130493,5-Oct,20-Oct,5,6,5,6,5-Oct,20-Oct,3.573843612
51,DFODQ,Dean Foods Co,0.039999999,FALSE,2009,,13-Nov,27-Jan,5,6,5,6,14-Nov,28-Jan,7.048101494,8-May,7-Jul,5,6,5,6,8-May,7-Jul,5.254518141,8-May,22-Jun,5,6,5,6,8-May,22-Jun,9.128839385,14-Dec,13-Jan,6,5,6,5,14-Dec,13-Jan,8.981716253,8-May,23-May,7,4,7,4,8-May,23-May,6.554913778
52,DECN,Decision Diagnostics Corp,0.150000006,FALSE,2010,,24-Sep,8-Dec,6,4,6,4,24-Sep,8-Dec,-23.26830918,10-Nov,9-Jan,3,7,3,7,10-Nov,9-Jan,11.90238336,1-Nov,16-Dec,3,7,3,7,1-Nov,16-Dec,21.2533871,22-Feb,23-Mar,3,7,3,7,22-Feb,23-Mar,22.4416667,27-Feb,13-Mar,5,5,5,5,27-Feb,13-Mar,18.1736692
53,DMFG,Decker Manufacturing Corp,46.00999832,FALSE,2010,,12-Apr,26-Jun,8,2,6,4,12-Apr,26-Jun,5.917477566,27-Apr,26-Jun,6,4,5,5,27-Apr,26-Jun,5.537479544,30-May,14-Jul,6,4,4,6,11-May,25-Jun,2.817123436,25-Mar,24-Apr,7,3,4,6,31-May,30-Jun,3.075668263,31-Dec,15-Jan,9,1,3,7,1-Jun,16-Jun,2.499625717
54,DECK,Deckers Outdoor Corp,251.1000061,FALSE,2009,,25-Sep,9-Dec,6,5,6,5,25-Sep,9-Dec,11.86914483,18-May,17-Jul,7,4,7,4,18-May,17-Jul,10.25459249,15-Mar,29-Apr,7,4,7,4,15-Mar,29-Apr,10.85967136,30-Mar,29-Apr,6,5,6,5,30-Mar,29-Apr,5.391927079,15-Mar,30-Mar,6,5,6,5,15-Mar,30-Mar,5.191492029
55,DPDW,Deep Down Inc,0.400000006,FALSE,2009,,18-Feb,3-May,5,6,5,6,18-Feb,3-May,4.231396778,5-Mar,4-May,5,6,5,6,5-Mar,4-May,3.288351824,20-Mar,4-May,6,5,6,5,20-Mar,4-May,8.804823992,6-Apr,6-May,5,6,5,6,6-Apr,6-May,4.767519615,22-Dec,6-Jan,5,6,5,6,22-Dec,6-Jan,6.923323757
56,DGWR,Deep Green Waste & Recycling Inc,0.017200001,FALSE,2009,,24-Oct,7-Jan,7,4,7,4,24-Oct,7-Jan,25.2008674,8-Nov,7-Jan,6,5,6,5,8-Nov,7-Jan,32.92717551,5-Nov,20-Dec,5,6,5,6,5-Nov,20-Dec,19.88466669,11-Nov,11-Dec,5,6,5,6,11-Nov,11-Dec,13.55620034,11-May,26-May,6,5,6,5,11-May,26-May,19.29323521
57,DWOG,Deep Well Oil & Gas Inc,0.02,FALSE,2009,,23-Jul,6-Oct,3,8,3,8,23-Jul,6-Oct,8.182972048,1-Aug,30-Sep,3,8,3,8,1-Aug,30-Sep,10.56956043,13-Mar,27-Apr,2,9,2,9,13-Mar,27-Apr,5.571727053,30-Mar,29-Apr,2,9,2,9,30-Mar,29-Apr,7.413497386,21-Dec,5-Jan,2,9,2,9,21-Dec,5-Jan,11.49200445
