,symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule_r_75,adj_up_end_schedule_r_75,adj_ups_r_75,adj_downs_r_75,close_ups_r_75,close_downs_r_75,close_up_start_schedule_r_75,close_up_end_schedule_r_75,close_up_percent_avg_r_75,adj_up_start_schedule_r_60,adj_up_end_schedule_r_60,adj_ups_r_60,adj_downs_r_60,close_ups_r_60,close_downs_r_60,close_up_start_schedule_r_60,close_up_end_schedule_r_60,close_up_percent_avg_r_60,adj_up_start_schedule_r_45,adj_up_end_schedule_r_45,adj_ups_r_45,adj_downs_r_45,close_ups_r_45,close_downs_r_45,close_up_start_schedule_r_45,close_up_end_schedule_r_45,close_up_percent_avg_r_45,adj_up_start_schedule_r_30,adj_up_end_schedule_r_30,adj_ups_r_30,adj_downs_r_30,close_ups_r_30,close_downs_r_30,close_up_start_schedule_r_30,close_up_end_schedule_r_30,close_up_percent_avg_r_30,adj_up_start_schedule_r_15,adj_up_end_schedule_r_15,adj_ups_r_15,adj_downs_r_15,close_ups_r_15,close_downs_r_15,close_up_start_schedule_r_15,close_up_end_schedule_r_15,close_up_percent_avg_r_15
13,QPRC,Quest Patent Research Corp,0.007699999958276749,False,2009,,17-Sep,1-Dec,3,3,8,8,17-Sep,1-Dec,21.70906192,02-17,04-17,4.0,7.0,4.0,7.0,02-17,04-17,23.789899875640938,03-28,05-12,3.0,8.0,3.0,8.0,03-28,05-12,18.471840787086478,03-17,04-16,4.0,7.0,4.0,7.0,03-17,04-16,19.7829184228688,04-02,04-17,5.0,6.0,5.0,6.0,04-02,04-17,21.015381702452405
14,DGX,Quest Diagnostics Inc,122.2699966430664,False,2009,,4-May,18-Jul,7,7,4,4,4-May,18-Jul,5.357213468,05-06,07-05,7.0,4.0,7.0,4.0,05-06,07-05,4.153448959594817,03-12,04-26,6.0,5.0,6.0,5.0,05-07,06-21,3.200199697399692,03-14,04-13,9.0,2.0,7.0,4.0,05-04,06-03,3.0590456393558667,05-18,06-02,8.0,3.0,7.0,4.0,05-18,06-02,2.3629436435026854
15,QBCRF,Quebecor Inc,25.35000038146973,False,2010,,6-Nov,20-Jan,5,5,5,5,31-Aug,14-Nov,3.779207378,03-14,05-13,6.0,4.0,6.0,4.0,03-14,05-13,4.187189278973121,03-18,05-02,6.0,4.0,6.0,4.0,03-18,05-02,4.161288283148002,10-31,11-30,6.0,4.0,6.0,4.0,10-15,11-14,4.477855483935877,03-14,03-29,2.0,8.0,2.0,8.0,03-26,04-10,2.7690346397701657
16,CJCFF,Quebec Precious Metals Corp,0.1599999964237213,False,2010,,24-Dec,9-Mar,5,5,5,5,24-Dec,9-Mar,12.87975021,11-28,01-27,6.0,4.0,6.0,4.0,11-28,01-27,0.9584962160796204,08-01,09-15,5.0,5.0,5.0,5.0,08-01,09-15,6.000262483953432,10-16,11-15,4.0,6.0,4.0,6.0,10-16,11-15,8.888869827134176,10-31,11-15,3.0,7.0,3.0,7.0,10-31,11-15,11.085681447382871
17,QTRRF,Quaterra Resources Inc,0.059999998658895486,False,2009,,24-Jun,7-Sep,2,2,9,9,24-Jun,7-Sep,-3.073140355,12-19,02-17,2.0,9.0,2.0,9.0,12-19,02-17,12.016841563707507,07-05,08-19,3.0,8.0,3.0,8.0,07-05,08-19,4.34606435505404,12-09,01-08,3.0,8.0,3.0,8.0,12-09,01-08,11.595085325160037,08-25,09-09,6.0,5.0,6.0,5.0,08-25,09-09,2.3347740799792382
18,QZMRF,Quartz Mountain Resources Ltd,0.10899999737739564,False,2009,,8-May,22-Jul,1,1,10,10,8-May,22-Jul,12.24396681,05-14,07-13,2.0,9.0,2.0,9.0,05-14,07-13,14.883396989769373,05-28,07-12,1.0,10.0,1.0,10.0,05-28,07-12,8.92941282626602,05-28,06-27,0.0,11.0,0.0,11.0,05-28,06-27,9.037337360654911,05-28,06-12,0.0,11.0,0.0,11.0,05-28,06-12,5.793334747480865
19,QSPW,Quantum Solar Power Corp,0.004999999888241291,False,2009,,7-Dec,20-Feb,6,6,5,5,7-Dec,20-Feb,12.77719343,12-21,02-19,6.0,5.0,6.0,5.0,12-21,02-19,6.964277374839629,01-04,02-18,6.0,5.0,6.0,5.0,01-04,02-18,10.365141965315177,12-28,01-27,7.0,4.0,7.0,4.0,12-28,01-27,12.084040594304705,02-04,02-19,6.0,5.0,6.0,5.0,02-04,02-19,17.494319962991177
20,QTMM,Quantum Materials Corp,0.029999999329447743,False,2009,,3-Nov,17-Jan,2,2,9,9,3-Nov,17-Jan,3.9002672310000004,05-23,07-22,2.0,9.0,2.0,9.0,05-23,07-22,8.055663666253214,10-07,11-21,1.0,10.0,1.0,10.0,10-07,11-21,7.2552923554857776,12-06,01-05,3.0,8.0,3.0,8.0,12-06,01-05,9.340878665205745,11-02,11-17,2.0,9.0,2.0,9.0,11-02,11-17,10.754400226802131
21,QUAN,Quantum International Corp,0.015200000256299973,False,2009,,11-Jul,24-Sep,5,5,6,6,11-Jul,24-Sep,-101.7783368,01-30,03-30,4.0,7.0,4.0,7.0,01-30,03-30,12.461905974771748,04-23,06-07,5.0,6.0,5.0,6.0,04-23,06-07,4.774390808313723,02-26,03-27,7.0,4.0,7.0,4.0,02-26,03-27,6.276741152818067,02-26,03-12,6.0,5.0,6.0,5.0,02-26,03-12,19.891460633166066
22,QEGY,Quantum Energy Inc,0.2199999988079071,False,2009,,14-Feb,29-Apr,4,4,7,7,14-Feb,29-Apr,13.63773708,02-28,04-28,0.0,11.0,0.0,11.0,02-28,04-28,18.27322056123061,10-19,12-03,1.0,10.0,1.0,10.0,10-19,12-03,16.30529988955066,03-13,04-12,4.0,7.0,4.0,7.0,03-13,04-12,14.08174233448422,07-19,08-03,3.0,7.0,3.0,7.0,07-19,08-03,9.540930169540438
23,QMCO,Quantum Corp,5.630000114440918,False,2009,,12-Nov,26-Jan,4,4,7,7,12-Nov,26-Jan,5.329834042,10-04,12-03,4.0,7.0,4.0,7.0,10-04,12-03,13.264682008952382,04-05,05-20,4.0,7.0,4.0,7.0,04-05,05-20,6.0367953140458885,04-03,05-03,8.0,3.0,8.0,3.0,04-03,05-03,10.567384322370836,10-02,10-17,4.0,7.0,4.0,7.0,10-02,10-17,9.555203146132321
24,QTXB,Quantrx Biomedical Corp,0.0052999998442828655,False,2009,,20-Dec,5-Mar,5,5,6,6,20-Dec,5-Mar,19.97810913,12-19,02-17,5.0,6.0,5.0,6.0,12-19,02-17,20.61816200996816,12-23,02-06,5.0,6.0,5.0,6.0,12-23,02-06,7.692064007251138,07-03,08-02,4.0,7.0,4.0,7.0,07-03,08-02,13.96825235021281,10-15,10-30,5.0,6.0,5.0,6.0,10-15,10-30,7.7093807862439965
25,QGSI,QuantGate Systems Inc,0.07999999821186066,False,2010,,27-Apr,11-Jul,1,1,8,8,27-Apr,11-Jul,4.784976481,05-11,07-10,1.0,8.0,1.0,8.0,05-11,07-10,11.083439942188685,08-27,10-11,1.0,8.0,1.0,8.0,08-27,10-11,12.871912004420306,07-22,08-21,4.0,5.0,4.0,5.0,07-22,08-21,5.115481148993683,10-30,11-14,3.0,6.0,3.0,6.0,10-30,11-14,14.140008905354858
26,PWR,Quanta Services Inc,67.58000183105469,False,2009,,27-Oct,10-Jan,7,7,4,4,27-Oct,10-Jan,3.257743403,08-20,10-19,6.0,5.0,6.0,5.0,08-20,10-19,5.761115893020978,08-07,09-21,8.0,3.0,8.0,3.0,08-07,09-21,5.053582878913564,08-23,09-22,4.0,7.0,4.0,7.0,08-23,09-22,4.173038615313954,08-28,09-12,5.0,6.0,5.0,6.0,08-28,09-12,2.8197760800961835
27,NX,Quanex Building Products Corp,20.290000915527344,False,2009,,7-Oct,21-Dec,5,5,6,6,25-Aug,8-Nov,8.181875400000001,08-11,10-10,4.0,7.0,4.0,7.0,08-11,10-10,5.846280859596214,09-02,10-17,5.0,6.0,5.0,6.0,09-02,10-17,7.104161935395679,04-01,05-01,6.0,5.0,6.0,5.0,04-01,05-01,6.636302609632059,04-07,04-22,7.0,4.0,7.0,4.0,04-07,04-22,1.6716305029763918
28,QBAK,Qualstar Corp,2.369999885559082,False,2009,,6-Dec,19-Feb,7,7,4,4,6-Dec,19-Feb,9.550209972000001,11-18,01-17,7.0,4.0,7.0,4.0,11-18,01-17,5.608124223870694,12-19,02-02,8.0,3.0,8.0,3.0,12-19,02-02,9.35138170258968,12-19,01-18,9.0,2.0,9.0,2.0,12-19,01-18,7.7888673997373346,12-20,01-04,9.0,2.0,9.0,2.0,12-20,01-04,5.847499390524416
29,QLIS,Qualis Innovations Inc,0.3199999928474426,False,2009,,13-Oct,27-Dec,4,4,7,7,13-Oct,27-Dec,5.391827567999999,02-18,04-18,3.0,8.0,3.0,8.0,02-18,04-18,7.274836297062262,03-13,04-27,3.0,8.0,3.0,8.0,03-13,04-27,15.537517295484266,09-27,10-27,2.0,9.0,2.0,9.0,09-27,10-27,-3.0842491272963106,10-12,10-27,2.0,9.0,2.0,9.0,10-12,10-27,8.122538227104219
30,QCOM,Qualcomm Inc,147.0500030517578,False,2009,,11-Oct,25-Dec,5,5,6,6,11-Oct,25-Dec,4.7873141519999995,10-12,12-11,6.0,5.0,6.0,5.0,10-11,12-10,4.622801075937505,08-06,09-20,6.0,5.0,6.0,5.0,10-13,11-27,4.4906057104075,02-04,03-05,6.0,5.0,6.0,5.0,02-04,03-05,3.3545392849383098,10-25,11-09,8.0,3.0,8.0,3.0,10-25,11-09,4.092206499005783
31,KWR,Quaker Chemical Corp,253.47000122070312,False,2009,,30-Aug,13-Nov,7,6,4,5,30-Aug,13-Nov,10.931039300000002,09-03,11-02,6.0,5.0,5.0,6.0,10-01,11-30,12.17888329007167,09-29,11-13,5.0,6.0,5.0,6.0,09-29,11-13,9.76379678568299,10-14,11-13,6.0,5.0,6.0,5.0,10-14,11-13,9.48496912092284,10-26,11-10,8.0,3.0,8.0,3.0,10-26,11-10,7.804241477509652
32,QNTO,Quaint Oak Bancorp Inc,12.5,False,2009,,15-Apr,29-Jun,9,8,2,3,15-Apr,29-Jun,3.949434623,12-29,02-27,9.0,2.0,9.0,2.0,01-08,03-08,5.2010654678485135,12-24,02-07,10.0,1.0,6.0,5.0,01-20,03-05,4.039819298247468,01-08,02-07,8.0,3.0,7.0,4.0,10-23,11-22,3.6018374010365037,01-21,02-05,5.0,6.0,5.0,6.0,01-21,02-05,2.276693212489078
33,QUAD,Quad/Graphics Inc,2.970000028610228,False,2010,,19-Dec,4-Mar,6,4,4,6,19-Dec,4-Mar,6.8360885410000005,01-03,03-03,8.0,2.0,8.0,2.0,12-30,02-28,4.581416774699447,11-11,12-26,6.0,4.0,6.0,4.0,11-11,12-26,2.04044597735563,02-02,03-03,6.0,4.0,6.0,4.0,02-02,03-03,9.332572983806317,11-17,12-02,4.0,6.0,4.0,6.0,11-17,12-02,5.673407843210626
34,QSEP,QS Energy Inc,0.019999999552965164,False,2009,,9-Nov,23-Jan,5,5,6,6,9-Nov,23-Jan,11.3473406,01-11,03-11,2.0,9.0,2.0,9.0,01-11,03-11,10.908399402585287,01-09,02-23,3.0,8.0,3.0,8.0,01-09,02-23,-4.079592991262989,02-01,03-02,5.0,6.0,5.0,6.0,02-01,03-02,6.297052889101597,09-16,10-01,1.0,10.0,1.0,10.0,09-16,10-01,9.979166757569262
35,QRXPF,QRxPharma Ltd,0.004999999888241291,False,2009,,26-Jan,10-Apr,6,6,5,5,26-Jan,10-Apr,24.04225236,12-07,02-05,5.0,6.0,5.0,6.0,12-07,02-05,23.286545556333145,12-12,01-26,4.0,7.0,4.0,7.0,12-12,01-26,-6634.957356840595,12-19,01-18,3.0,8.0,3.0,8.0,12-19,01-18,-6642.541452137876,12-12,12-27,2.0,9.0,2.0,9.0,12-12,12-27,17.144890972634915
36,QRSM,QRS Music Technologies Inc,0.10999999940395357,False,2009,,4-Mar,18-May,3,3,8,8,4-Mar,18-May,25.17728674,03-06,05-05,3.0,8.0,3.0,8.0,03-06,05-05,21.87589229278831,03-04,04-18,3.0,8.0,3.0,8.0,03-04,04-18,22.269471451508554,09-01,10-01,2.0,9.0,2.0,9.0,09-01,10-01,21.186862491186996,09-16,10-01,1.0,10.0,1.0,10.0,09-16,10-01,18.43943953723504
37,QNBC,QNB Corp,30.5,False,2009,,1-Apr,15-Jun,8,8,3,3,26-Sep,10-Dec,3.847987315,04-01,05-31,6.0,5.0,6.0,5.0,04-01,05-31,3.3617565968318703,04-01,05-16,6.0,5.0,6.0,5.0,04-01,05-16,3.0456986461904845,04-01,05-01,4.0,7.0,4.0,7.0,04-01,05-01,2.2341236008870293,02-28,03-14,4.0,7.0,4.0,7.0,04-01,04-16,2.1218762151739337
38,QMXGF,QMX Gold Corp,0.12999999523162842,False,2009,,23-Nov,6-Feb,3,3,8,8,23-Nov,6-Feb,11.81607766,12-08,02-06,4.0,7.0,4.0,7.0,12-08,02-06,18.101851498426573,01-06,02-20,6.0,5.0,6.0,5.0,01-06,02-20,18.958333442522413,01-07,02-06,7.0,4.0,7.0,4.0,01-07,02-06,14.71873477484772,01-22,02-06,4.0,7.0,4.0,7.0,01-22,02-06,11.249956280738909
39,QKLS,QKL Stores Inc,0.05000000074505806,False,2009,,4-Feb,19-Apr,6,6,5,5,4-Feb,19-Apr,9.792171044,06-17,08-16,4.0,7.0,4.0,7.0,06-17,08-16,3.5513341460516017,02-15,03-31,3.0,8.0,3.0,8.0,02-15,03-31,12.352096194657873,02-14,03-15,4.0,7.0,4.0,7.0,02-14,03-15,13.314882181619838,07-23,08-07,6.0,5.0,6.0,5.0,07-23,08-07,9.056655952992305
40,QNTQY,QinetiQ Group PLC,16.34000015258789,False,2009,,8-Sep,22-Nov,4,4,7,7,8-Sep,22-Nov,2.745848319,11-07,01-06,7.0,4.0,7.0,4.0,11-07,01-06,7.8156332241530935,01-09,02-23,8.0,3.0,7.0,4.0,08-22,10-06,2.457360211805837,08-22,09-21,4.0,7.0,4.0,7.0,08-22,09-21,2.7578761479948604,05-22,06-06,6.0,5.0,4.0,7.0,05-22,06-06,3.896547990811925
41,QNTQF,QinetiQ Group PLC,4.190000057220459,False,2009,,25-Aug,8-Nov,5,5,6,6,25-Aug,8-Nov,4.429506592,10-12,12-11,6.0,5.0,6.0,5.0,10-12,12-11,6.549551770911221,10-19,12-03,7.0,4.0,7.0,4.0,10-19,12-03,6.349840421831374,08-22,09-21,5.0,6.0,5.0,6.0,08-22,09-21,4.102359187174186,05-25,06-09,6.0,5.0,4.0,7.0,05-25,06-09,3.100535056919945
42,QGEN,Qiagen NV,46.54999923706055,False,2009,,17-May,31-Jul,9,9,2,2,17-May,31-Jul,4.4581982589999996,05-20,07-19,8.0,3.0,7.0,4.0,05-20,07-19,3.936346956705653,10-26,12-10,6.0,5.0,5.0,6.0,10-26,12-10,4.816567892977294,02-05,03-06,6.0,5.0,6.0,5.0,02-05,03-06,4.112089542479872,07-07,07-22,9.0,2.0,9.0,2.0,07-07,07-22,3.231632894945884
43,QHYG,QHY Group,0.1378999948501587,False,2009,,4-Jan,19-Mar,5,5,6,6,4-Jan,19-Mar,11.28393601,01-13,03-13,2.0,9.0,2.0,9.0,01-13,03-13,13.378092056422005,03-03,04-17,2.0,9.0,2.0,9.0,03-03,04-17,-9.86319884813462,03-04,04-03,2.0,9.0,2.0,9.0,03-04,04-03,-10.813491343045873,03-03,03-18,0.0,11.0,0.0,11.0,03-03,03-18,-7.707430820624701
44,QEP,QEP Resources Inc,1.309999942779541,False,2010,,23-Sep,7-Dec,5,5,5,5,23-Sep,7-Dec,1.7574001519999998,10-03,12-02,5.0,5.0,5.0,5.0,10-03,12-02,-0.7183611756318163,10-13,11-27,4.0,6.0,4.0,6.0,10-13,11-27,2.933841044866944,10-12,11-11,3.0,7.0,3.0,7.0,10-12,11-11,7.584828218608577,12-21,01-05,3.0,7.0,3.0,7.0,12-21,01-05,2.9983962989678408
45,QDMI,QDM International Inc,1.0,False,2009,,24-Feb,9-May,4,4,7,7,24-Feb,9-May,14.83498336,03-11,05-10,3.0,8.0,3.0,8.0,03-11,05-10,17.486498791479832,03-30,05-14,2.0,9.0,2.0,9.0,03-30,05-14,15.296012103385985,04-14,05-14,2.0,9.0,2.0,9.0,04-14,05-14,17.007321373774406,04-23,05-08,2.0,9.0,2.0,9.0,04-23,05-08,12.777777508729017
46,QCRH,QCR Holdings Inc,36.97000122070313,False,2009,,18-Apr,2-Jul,9,9,2,2,9-Apr,23-Jun,9.094778129,03-15,05-14,8.0,3.0,8.0,3.0,03-15,05-14,7.726667894565376,04-16,05-31,8.0,3.0,8.0,3.0,04-16,05-31,8.54611801459192,04-08,05-08,6.0,5.0,6.0,5.0,04-08,05-08,6.582998937088891,04-16,05-01,7.0,4.0,7.0,4.0,04-16,05-01,8.156487888846806
47,QCCO,QC Holdings Inc,0.25,False,2009,,15-Jan,30-Mar,7,6,4,5,24-Jan,8-Apr,7.5522261760000005,02-03,04-03,9.0,2.0,7.0,4.0,02-08,04-08,7.59666773955468,02-25,04-10,8.0,3.0,8.0,3.0,02-18,04-03,6.522829329400309,03-03,04-02,7.0,4.0,7.0,4.0,03-13,04-12,7.08120647304758,03-16,03-31,7.0,4.0,7.0,4.0,03-17,04-01,6.218485389839128
48,QBIEY,QBE Insurance Group Ltd,7.570000171661378,False,2010,,30-Jan,14-Apr,5,5,5,5,10-Feb,25-Apr,1.191609882,02-10,04-10,6.0,4.0,6.0,4.0,02-10,04-10,1.9230345774187199,06-08,07-23,5.0,5.0,5.0,5.0,06-08,07-23,3.1364218762710383,06-27,07-27,5.0,5.0,5.0,5.0,06-27,07-27,5.81011384527318,10-03,10-18,5.0,5.0,5.0,5.0,10-03,10-18,3.3175919629832595
49,QBEIF,QBE Insurance Group Ltd,7.5,False,2009,,31-Jan,15-Apr,7,6,4,5,4-Mar,18-May,0.9467354859999999,03-02,05-01,6.0,5.0,6.0,5.0,03-04,05-03,-0.14540392535433236,03-02,04-16,6.0,5.0,6.0,5.0,03-02,04-16,2.9023222898754155,07-02,08-01,6.0,5.0,6.0,5.0,06-27,07-27,4.460974549821409,07-08,07-23,4.0,7.0,4.0,7.0,07-08,07-23,2.4031256823533584
50,QUBSF,Qantas Airways Ltd,3.890000104904175,False,2009,,6-Jul,19-Sep,6,6,5,5,19-Aug,2-Nov,7.853510377,08-10,10-09,6.0,5.0,6.0,5.0,06-30,08-29,7.433372020012814,08-17,10-01,6.0,5.0,6.0,5.0,09-18,11-02,5.737078869435828,03-15,04-14,6.0,5.0,6.0,5.0,03-15,04-14,6.866930503812847,03-24,04-08,7.0,4.0,7.0,4.0,03-24,04-08,4.8365648143949365
51,QADB,QAD Inc,31.79999923706055,False,2009,,12-Jul,25-Sep,5,5,6,6,12-Jul,25-Sep,8.001377028,07-21,09-19,5.0,6.0,5.0,6.0,07-25,09-23,7.062397324480204,08-12,09-26,2.0,9.0,2.0,9.0,08-12,09-26,7.267399822215892,08-18,09-17,4.0,7.0,4.0,7.0,08-18,09-17,5.212437333360112,08-16,08-31,3.0,8.0,3.0,8.0,08-16,08-31,4.798033539378303
52,QADA,QAD Inc,48.02999877929688,False,2010,,5-Jul,18-Sep,5,5,5,5,5-Jul,18-Sep,3.934004545,08-10,10-09,4.0,6.0,4.0,6.0,08-10,10-09,5.722253078859388,08-14,09-28,6.0,4.0,6.0,4.0,08-14,09-28,6.047519534481487,08-07,09-06,4.0,6.0,4.0,6.0,08-07,09-06,5.780654478397692,08-17,09-01,5.0,5.0,5.0,5.0,08-17,09-01,5.9780665152112125
53,QEPC,Q.E.P. Co Inc,20.989999771118164,False,2009,,23-May,6-Aug,4,4,7,7,23-May,6-Aug,4.853667122,05-07,07-06,4.0,7.0,4.0,7.0,05-07,07-06,7.177724160194894,09-06,10-21,7.0,4.0,6.0,5.0,09-06,10-21,11.065364131098576,08-20,09-19,3.0,8.0,3.0,8.0,08-20,09-19,8.184229287375539,09-04,09-19,7.0,4.0,7.0,4.0,09-04,09-19,7.433010542457424
54,QGLDF,Q-Gold Resources Ltd,0.3799999952316284,False,2009,,28-Jul,11-Oct,3,3,8,8,28-Jul,11-Oct,-1.889932159,03-04,05-03,3.0,8.0,3.0,8.0,03-04,05-03,8.722221442601736,08-18,10-02,3.0,8.0,3.0,8.0,08-18,10-02,5.5062903359506015,08-09,09-08,2.0,9.0,2.0,9.0,08-09,09-08,3.1782488114878293,03-07,03-22,2.0,9.0,2.0,9.0,03-07,03-22,7.4074078673197725
