symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule_r_75,adj_up_end_schedule_r_75,adj_ups_r_75,adj_downs_r_75,close_ups_r_75,close_downs_r_75,close_up_start_schedule_r_75,close_up_end_schedule_r_75,close_up_percent_avg_r_75,adj_up_start_schedule_r_60,adj_up_end_schedule_r_60,adj_ups_r_60,adj_downs_r_60,close_ups_r_60,close_downs_r_60,close_up_start_schedule_r_60,close_up_end_schedule_r_60,close_up_percent_avg_r_60,adj_up_start_schedule_r_45,adj_up_end_schedule_r_45,adj_ups_r_45,adj_downs_r_45,close_ups_r_45,close_downs_r_45,close_up_start_schedule_r_45,close_up_end_schedule_r_45,close_up_percent_avg_r_45,adj_up_start_schedule_r_30,adj_up_end_schedule_r_30,adj_ups_r_30,adj_downs_r_30,close_ups_r_30,close_downs_r_30,close_up_start_schedule_r_30,close_up_end_schedule_r_30,close_up_percent_avg_r_30,adj_up_start_schedule_r_15,adj_up_end_schedule_r_15,adj_ups_r_15,adj_downs_r_15,close_ups_r_15,close_downs_r_15,close_up_start_schedule_r_15,close_up_end_schedule_r_15,close_up_percent_avg_r_15
IID,Voya International High Dividend Equity Income Fun,4.480000019,FALSE,2009,,5-Feb,20-Apr,6,6,5,5,16-Feb,1-May,2.886823216,5-Feb,5-Apr,7,4,6,5,3-Mar,2-May,4.580547411,22-Mar,6-May,6,5,6,5,16-Mar,30-Apr,6.057840938,2-Apr,2-May,7,4,7,4,2-Apr,2-May,3.666781648,19-Mar,3-Apr,7,4,7,4,19-Mar,3-Apr,1.692211056
IDE,"Voya Infrastructure, Industrials and Materials Fun",10.27000046,FALSE,2010,,10-Dec,23-Feb,7,7,3,3,15-Oct,29-Dec,2.134071351,29-May,28-Jul,7,3,7,3,7-Oct,6-Dec,1.725902212,7-Aug,21-Sep,6,4,6,4,7-Aug,21-Sep,2.525678484,22-Mar,21-Apr,6,4,6,4,22-Aug,21-Sep,3.659553082,9-Feb,24-Feb,6,4,6,4,8-Feb,23-Feb,1.846486837
IGD,Voya Global Equity Dividend and Premium Opportunit,5.079999924,FALSE,2009,,11-Feb,26-Apr,9,6,2,5,16-Feb,1-May,2.313124599,3-Mar,2-May,8,3,8,3,3-Mar,2-May,4.330708867,18-Mar,2-May,6,5,6,5,16-Mar,30-Apr,5.159797271,3-Apr,3-May,8,3,8,3,2-Apr,2-May,4.44298986,10-Jul,25-Jul,7,4,7,4,10-Jul,25-Jul,2.36655603
IGA,Voya Global Advantage and Premium Opportunity Fund,8.539999962,FALSE,2009,,14-May,28-Jul,7,7,4,4,15-Oct,29-Dec,1.974627102,23-May,22-Jul,8,3,8,3,30-Jan,30-Mar,0.628518846,14-Mar,28-Apr,7,4,7,4,17-May,1-Jul,1.696410357,15-Mar,14-Apr,6,5,6,5,3-Jul,2-Aug,1.533134293,8-Jul,23-Jul,6,5,6,5,8-Jul,23-Jul,1.753262813
IAE,Voya Asia Pacific High Dividend Equity Income Fund,8.420000076,FALSE,2009,,26-Aug,9-Nov,5,5,6,6,8-Jul,21-Sep,2.641450126,11-Sep,10-Nov,5,6,5,6,25-May,24-Jul,1.853514099,17-Mar,1-May,6,5,6,5,10-Aug,24-Sep,1.583306241,17-Mar,16-Apr,6,5,6,5,11-Oct,10-Nov,2.758704022,9-Jul,24-Jul,7,4,7,4,9-Jul,24-Jul,2.610402885
VOXX,VOXX International Corp,11.57999992,FALSE,2009,,2-Feb,17-Apr,6,6,5,5,2-Feb,17-Apr,5.821822672,30-Oct,29-Dec,5,6,5,6,30-Oct,29-Dec,4.541951366,19-Oct,3-Dec,3,8,3,8,19-Oct,3-Dec,5.037194326,19-Aug,18-Sep,5,6,5,6,19-Aug,18-Sep,3.429762493,1-Sep,16-Sep,5,6,5,6,1-Sep,16-Sep,4.429208166
VNO,Vornado Realty Trust,39.93000031,FALSE,2009,,20-Oct,3-Jan,7,6,4,5,12-Nov,26-Jan,3.948253674,7-Oct,6-Dec,7,4,7,4,13-Nov,12-Jan,2.4072229,19-Mar,3-May,8,3,8,3,19-Mar,3-May,7.696566906,3-Apr,3-May,8,3,7,4,3-Apr,3-May,6.002243491,25-Nov,10-Dec,8,3,8,3,25-Nov,10-Dec,2.669646424
VG,Vonage Holdings Corp,13.02000046,FALSE,2009,,11-Jun,25-Aug,7,7,4,4,11-Jun,25-Aug,10.11658447,10-Jun,9-Aug,8,3,8,3,10-Jun,9-Aug,8.351115254,17-May,1-Jul,9,2,9,2,17-May,1-Jul,5.420020335,14-Jun,14-Jul,8,3,8,3,14-Jun,14-Jul,8.943154313,13-Apr,28-Apr,8,3,8,3,13-Apr,28-Apr,3.801873557
VOLVF,Volvo AB,23.29999924,FALSE,2009,,14-Mar,28-May,8,8,3,3,20-Jan,4-Apr,5.643918308,23-Mar,22-May,8,3,8,3,6-Feb,6-Apr,3.674009218,12-Mar,26-Apr,8,3,8,3,9-Jan,23-Feb,5.870174428,23-Mar,22-Apr,7,4,7,4,7-Apr,7-May,6.639484313,2-Apr,17-Apr,6,5,6,5,1-Nov,16-Nov,4.168677377
VOLAF,Volvo AB,20.89999962,FALSE,2010,,23-Mar,6-Jun,5,5,5,5,13-Feb,28-Apr,3.026236098,29-Mar,28-May,5,5,5,5,28-Feb,28-Apr,1.481071191,25-Mar,9-May,4,6,4,6,15-Mar,29-Apr,0.858346348,24-Mar,23-Apr,4,6,4,6,7-Mar,6-Apr,-3.158186422,27-Mar,11-Apr,2,8,2,8,6-Mar,21-Mar,1.119536379
VOLT,Volt Information Sciences Inc,1.649999976,FALSE,2009,,19-Nov,2-Feb,5,5,6,6,19-Nov,2-Feb,11.01858294,19-Nov,18-Jan,6,5,6,5,19-Nov,18-Jan,11.07961276,7-Dec,21-Jan,6,5,6,5,7-Dec,21-Jan,10.41405831,20-Dec,19-Jan,7,4,7,4,20-Dec,19-Jan,10.25107365,9-Jan,24-Jan,7,4,7,4,9-Jan,24-Jan,2.703660757
VLKPF,Volkswagen AG,178.5,FALSE,2010,,11-Oct,25-Dec,5,5,5,5,11-Oct,25-Dec,11.33544621,10-Oct,9-Dec,5,5,5,5,10-Oct,9-Dec,11.93352561,19-Oct,3-Dec,6,4,6,4,19-Oct,3-Dec,10.44717657,6-Oct,5-Nov,6,4,6,4,6-Oct,5-Nov,9.279927551,17-Nov,2-Dec,6,4,6,4,17-Nov,2-Dec,5.63998749
VLKAF,Volkswagen AG,192.75,FALSE,2010,,11-Oct,25-Dec,5,5,5,5,11-Oct,25-Dec,10.17348946,7-Oct,6-Dec,5,5,5,5,7-Oct,6-Dec,10.77365298,24-Oct,8-Dec,7,3,7,3,24-Oct,8-Dec,8.379693848,3-Apr,3-May,7,3,7,3,3-Apr,3-May,6.236434271,3-Sep,18-Sep,7,3,7,3,3-Sep,18-Sep,4.992249822
VPLM,Voip-Pal.com Inc,0.01335,FALSE,2010,,20-Dec,5-Mar,6,6,4,4,20-Dec,5-Mar,21.28166127,19-Dec,17-Feb,6,4,6,4,19-Dec,17-Feb,21.4327244,26-Aug,10-Oct,8,2,8,2,26-Aug,10-Oct,19.07766883,10-Sep,10-Oct,4,6,4,6,10-Sep,10-Oct,18.8742809,25-Sep,10-Oct,5,5,5,5,25-Sep,10-Oct,15.63627388
VLPNY,voestalpine AG,6,FALSE,2010,,26-Sep,10-Dec,5,5,5,5,26-Sep,10-Dec,5.406609848,1-Jun,31-Jul,5,5,5,5,1-Jun,31-Jul,6.314959555,1-Jun,16-Jul,3,7,3,7,23-Mar,7-May,4.443432575,27-Jun,27-Jul,5,5,5,5,31-Mar,30-Apr,3.138379553,1-Jun,16-Jun,4,6,4,6,1-Jun,16-Jun,4.886177836
VLPNF,voestalpine AG,30,FALSE,2009,,2-May,16-Jul,4,4,5,5,2-May,16-Jul,3.829596871,26-May,25-Jul,4,4,4,4,26-May,25-Jul,4.769238029,28-Mar,12-May,3,5,3,5,28-Mar,12-May,3.181545935,27-Oct,26-Nov,3,5,3,5,27-Oct,26-Nov,0.955448384,24-Apr,9-May,1,7,1,7,24-Apr,9-May,2.34053505
VODPF,Vodafone Group PLC,1.629999995,FALSE,2009,,1-Oct,15-Dec,2,2,9,9,15-Jun,29-Aug,3.693671974,15-Jun,14-Aug,3,8,3,8,15-Jun,14-Aug,5.520742069,24-Jun,8-Aug,4,7,4,7,24-Jun,8-Aug,4.952898097,11-Jul,10-Aug,5,6,5,6,11-Jul,10-Aug,6.127416517,19-Jul,3-Aug,7,4,7,4,19-Jul,3-Aug,3.428747387
VOD,Vodafone Group PLC,16.46999931,FALSE,2009,,20-May,3-Aug,3,3,8,8,15-Jun,29-Aug,3.287335979,1-Oct,30-Nov,4,7,4,7,16-Jun,15-Aug,4.286990221,26-Jun,10-Aug,5,6,5,6,26-Jun,10-Aug,4.718041217,2-Jul,1-Aug,5,6,5,6,2-Jul,1-Aug,3.527229724,19-Jul,3-Aug,6,5,6,5,19-Jul,3-Aug,3.594044289
VMW,VMware Inc,147.8000031,FALSE,2009,,6-Mar,20-May,5,5,6,6,6-Mar,20-May,9.900464971,12-Mar,11-May,7,4,7,4,12-Mar,11-May,8.849578125,7-Mar,21-Apr,7,4,7,4,7-Mar,21-Apr,8.478222193,1-Nov,1-Dec,7,4,7,4,1-Nov,1-Dec,4.04820308,11-Jul,26-Jul,9,2,9,2,11-Jul,26-Jul,6.248603663
VVUSQ,VIVUS Inc,0.100000001,FALSE,2009,,29-Mar,12-Jun,4,4,7,7,29-Mar,12-Jun,13.98947631,28-Mar,27-May,3,8,3,8,28-Mar,27-May,14.04012959,18-Apr,2-Jun,3,8,3,8,18-Apr,2-Jun,10.67617752,8-Apr,8-May,2,9,2,9,8-Apr,8-May,9.318364952,7-Sep,22-Sep,8,3,8,3,7-Sep,22-Sep,11.90640228
RDGL,Vivos Inc,0.028000001,FALSE,2009,,13-Nov,27-Jan,3,3,7,7,13-Nov,27-Jan,-8.067841471,7-Nov,6-Jan,2,8,2,8,7-Nov,6-Jan,-17.90478412,14-Oct,28-Nov,5,5,5,5,14-Oct,28-Nov,-0.997045476,17-Oct,16-Nov,4,6,4,6,17-Oct,16-Nov,3.688870432,1-Sep,16-Sep,3,7,3,7,1-Sep,16-Sep,7.409292397
VCII,ViviCells International Inc,0.0265,FALSE,2009,,29-Aug,12-Nov,3,3,8,8,29-Aug,12-Nov,13.81780821,29-Aug,28-Oct,4,7,4,7,29-Aug,28-Oct,27.68475635,4-Jan,18-Feb,4,7,4,7,4-Jan,18-Feb,20.53038685,14-Jan,13-Feb,3,8,3,8,14-Jan,13-Feb,15.34051922,6-Feb,21-Feb,2,9,2,9,6-Feb,21-Feb,3.453335066
VIVE,Viveve Medical Inc,0.503000021,FALSE,2010,,26-Dec,11-Mar,4,4,6,6,26-Dec,11-Mar,12.25050909,28-Dec,26-Feb,5,5,5,5,28-Dec,26-Feb,12.91299809,29-Dec,12-Feb,6,4,6,4,29-Dec,12-Feb,6.832315868,20-Jan,19-Feb,6,4,6,4,20-Jan,19-Feb,7.927909118,28-Dec,12-Jan,6,4,6,4,28-Dec,12-Jan,8.445030383
VIVEF,Vivendi SA,30.5,FALSE,2009,,30-May,13-Aug,4,3,7,8,11-Jul,24-Sep,6.0365224,6-Jul,4-Sep,4,7,3,8,6-Jul,4-Sep,5.681260731,27-Jun,11-Aug,3,8,3,8,27-Jun,11-Aug,5.35193263,29-Mar,28-Apr,4,7,4,7,2-Jul,1-Aug,3.338704525,24-Jul,8-Aug,4,7,4,7,24-Jul,8-Aug,1.593050974
VIVK,Vivakor Inc,0.469500005,FALSE,2009,,30-Dec,15-Mar,5,5,6,6,30-Dec,15-Mar,-7.249640989,27-Jul,25-Sep,5,6,5,6,27-Jul,25-Sep,11.5618208,16-Jan,1-Mar,4,7,4,7,16-Jan,1-Mar,2.94189333,3-Aug,2-Sep,5,6,5,6,3-Aug,2-Sep,-2.67922575,22-Dec,6-Jan,2,9,2,9,22-Dec,6-Jan,6.971529384
VODG,Vitro Diagnostics Inc,0.400000006,FALSE,2009,,27-May,10-Aug,4,4,7,7,27-May,10-Aug,20.76000572,16-Jun,15-Aug,6,5,6,5,16-Jun,15-Aug,17.97587196,16-Jun,31-Jul,5,6,5,6,16-Jun,31-Jul,25.609431,19-Jan,18-Feb,4,7,4,7,19-Jan,18-Feb,20.34014866,27-May,11-Jun,3,8,3,8,27-May,11-Jun,17.93530644
VTSYF,Vitasoy International Holdings Ltd,4.28000021,FALSE,2010,,29-Aug,12-Nov,7,7,3,3,29-Aug,12-Nov,9.275497078,15-Apr,14-Jun,6,4,6,4,15-Apr,14-Jun,7.721912443,28-Sep,12-Nov,7,3,7,3,28-Sep,12-Nov,7.627116718,26-Aug,25-Sep,5,5,5,5,13-Oct,12-Nov,5.256754296,6-Sep,21-Sep,5,5,5,5,31-Oct,15-Nov,4.059166571
VC,Visteon Corp,114.9100037,FALSE,2010,,10-Oct,24-Dec,6,5,4,5,10-Oct,24-Dec,7.593395766,28-Sep,27-Nov,6,4,5,5,10-Oct,9-Dec,10.25774235,14-Oct,28-Nov,6,4,6,4,14-Oct,28-Nov,8.985560316,19-Oct,18-Nov,4,6,4,6,21-Oct,20-Nov,8.399192285,21-Oct,5-Nov,6,4,6,4,21-Oct,5-Nov,4.900289647
VGZ,Vista Gold Corp,0.992299974,FALSE,2009,,21-Dec,6-Mar,8,8,3,3,21-Dec,6-Mar,12.45371534,23-Dec,21-Feb,9,2,9,2,23-Dec,21-Feb,14.46185877,3-Jan,17-Feb,8,3,8,3,3-Jan,17-Feb,11.42589103,21-Dec,20-Jan,7,4,7,4,21-Dec,20-Jan,9.26370419,24-Dec,8-Jan,8,3,8,3,24-Dec,8-Jan,8.249541497
VKSC,Viskase Companies Inc,1.159999967,FALSE,2009,,21-Feb,6-May,6,6,5,5,21-Feb,6-May,7.944289732,2-Mar,1-May,4,7,4,7,2-Mar,1-May,6.58929229,11-Dec,25-Jan,6,5,6,5,11-Dec,25-Jan,9.547089573,23-Dec,22-Jan,6,5,6,5,23-Dec,22-Jan,6.978457816,26-Dec,10-Jan,6,5,6,5,26-Dec,10-Jan,5.758626707
VSTCQ,Vision Technology Corp,0.0106,FALSE,2009,,2-Apr,16-Jun,3,3,8,8,2-Apr,16-Jun,51.89583353,12-Feb,12-Apr,2,9,2,9,12-Feb,12-Apr,42.83913243,12-Feb,28-Mar,1,10,1,10,12-Feb,28-Mar,38.92028957,17-May,16-Jun,1,10,1,10,17-May,16-Jun,-44.28663615,22-Apr,7-May,1,10,1,10,22-Apr,7-May,32.13888863
VGMIF,Visible Gold Mines Inc,0.188500002,FALSE,2010,,25-May,8-Aug,4,4,6,6,25-May,8-Aug,5.473794274,17-Apr,16-Jun,4,6,4,6,17-Apr,16-Jun,2.324009193,1-Feb,17-Mar,3,7,3,7,1-Feb,17-Mar,5.234492264,1-Feb,2-Mar,3,7,3,7,1-Feb,2-Mar,11.27124782,1-Jun,16-Jun,3,7,3,7,1-Jun,16-Jun,10.58441589
VPG,Vishay Precision Group Inc,28.85000038,FALSE,2010,,19-Sep,3-Dec,5,5,5,5,19-Sep,3-Dec,5.517155272,1-Oct,30-Nov,5,5,5,5,1-Oct,30-Nov,5.657600387,19-Oct,3-Dec,5,5,5,5,19-Oct,3-Dec,5.105702203,21-Aug,20-Sep,6,4,6,4,21-Aug,20-Sep,1.566816256,23-Oct,7-Nov,6,4,6,4,23-Oct,7-Nov,3.98194925
VSH,Vishay Intertechnology Inc,18.32999992,FALSE,2009,,11-Oct,25-Dec,7,7,4,4,10-Oct,24-Dec,8.995718266,5-Oct,4-Dec,7,4,7,4,5-Oct,4-Dec,9.251690964,19-Oct,3-Dec,6,5,6,5,19-Oct,3-Dec,7.873417874,28-Oct,27-Nov,8,3,8,3,28-Oct,27-Nov,6.007236552,8-Feb,23-Feb,7,4,7,4,8-Feb,23-Feb,5.14885627
V,Visa Inc,203.8800049,FALSE,2009,,15-May,29-Jul,9,9,2,2,15-May,29-Jul,6.004548037,27-May,26-Jul,8,3,8,3,27-May,26-Jul,4.362849959,13-Jun,28-Jul,9,2,9,2,13-Jun,28-Jul,5.514834221,28-Jun,28-Jul,6,5,6,5,28-Jun,28-Jul,5.422746861,31-Oct,15-Nov,6,5,6,5,31-Oct,15-Nov,3.115168895
VRTU,Virtusa Corp,50.02000046,FALSE,2009,,10-Aug,24-Oct,7,7,4,4,10-Aug,24-Oct,8.016475003,20-Aug,19-Oct,7,4,7,4,20-Aug,19-Oct,8.912200364,15-Aug,29-Sep,7,4,7,4,15-Aug,29-Sep,6.174233195,16-Aug,15-Sep,7,4,7,4,16-Aug,15-Sep,7.84656009,22-Aug,6-Sep,7,4,7,4,22-Aug,6-Sep,5.424958675
VRTS,Virtus Investment Partners Inc,178.75,FALSE,2009,,29-Sep,13-Dec,6,6,5,5,29-Sep,13-Dec,12.36954375,2-Oct,1-Dec,6,5,6,5,2-Oct,1-Dec,12.92008964,24-Sep,8-Nov,7,4,7,4,23-Sep,7-Nov,9.074457211,14-Oct,13-Nov,7,4,7,4,14-Oct,13-Nov,9.098719679,25-Oct,9-Nov,8,3,8,3,25-Oct,9-Nov,6.851021844
VHC,VirnetX Holding Corp,5.340000153,FALSE,2009,,20-Mar,3-Jun,7,7,4,4,20-Mar,3-Jun,15.4260937,14-Apr,13-Jun,8,3,8,3,14-Apr,13-Jun,14.1405748,22-Apr,6-Jun,6,5,6,5,22-Apr,6-Jun,10.59792191,15-Apr,15-May,8,3,8,3,15-Apr,15-May,11.56825371,22-May,6-Jun,8,3,8,3,22-May,6-Jun,8.931357913
VABK,Virginia National Bankshares Corp,25.20000076,FALSE,2009,,1-Nov,15-Jan,8,8,3,3,21-Apr,5-Jul,5.647936487,21-Mar,20-May,8,3,8,3,21-Mar,20-May,5.044167073,22-Mar,6-May,9,2,9,2,4-Apr,19-May,4.751093499,24-Dec,23-Jan,8,3,8,3,21-Apr,21-May,4.445352944,28-Dec,12-Jan,7,4,7,4,13-Jun,28-Jun,3.524233345
VBHLF,Virgin Australia Holdings Ltd,0.150000006,FALSE,2010,,24-Aug,7-Nov,3,3,7,7,24-Aug,7-Nov,7.969670361,22-Aug,21-Oct,5,5,5,5,22-Aug,21-Oct,12.4180762,8-Sep,23-Oct,3,7,3,7,8-Sep,23-Oct,10.44674287,30-Jun,30-Jul,3,7,3,7,30-Jun,30-Jul,10.87703395,13-Feb,28-Feb,3,7,3,7,13-Feb,28-Feb,4.505874008
VIRC,Virco Manufacturing Corp,2.24000001,FALSE,2009,,24-Sep,8-Dec,7,7,4,4,24-Sep,8-Dec,2.924794915,3-May,2-Jul,5,6,5,6,3-May,2-Jul,5.280975662,9-May,23-Jun,6,5,6,5,9-May,23-Jun,6.444402656,12-Dec,11-Jan,6,5,6,5,12-Dec,11-Jan,4.975141393,28-Dec,12-Jan,7,4,7,4,28-Dec,12-Jan,5.043665171
VOQP,VioQuest Pharmaceuticals Inc,0.017000001,FALSE,2009,,15-Feb,30-Apr,6,6,5,5,15-Feb,30-Apr,3.565835352,16-Mar,15-May,6,5,6,5,16-Mar,15-May,-4.371217787,18-Mar,2-May,5,6,5,6,18-Mar,2-May,11.94606856,15-Apr,15-May,3,8,3,8,15-Apr,15-May,23.64741043,15-Apr,30-Apr,1,10,1,10,15-Apr,30-Apr,17.54621859
NDYN,Vinings Holdings Inc,0.180000007,FALSE,2009,,24-Oct,7-Jan,3,3,8,8,24-Oct,7-Jan,1.18908825,8-Oct,7-Dec,2,9,2,9,8-Oct,7-Dec,21.92997677,15-Oct,29-Nov,3,8,3,8,15-Oct,29-Nov,21.7301108,30-Oct,29-Nov,2,9,2,9,30-Oct,29-Nov,17.86838618,12-Nov,27-Nov,1,10,1,10,12-Nov,27-Nov,14.42464555
VINS,Vindicator Silver Lead Mining Co,0.25,FALSE,2009,,14-Aug,28-Oct,1,1,10,10,14-Aug,28-Oct,14.62572989,27-Aug,26-Oct,3,8,3,8,27-Aug,26-Oct,16.7371776,11-Sep,26-Oct,2,9,2,9,11-Sep,26-Oct,13.23076719,24-Sep,24-Oct,2,9,2,9,24-Sep,24-Oct,16.15598316,9-Oct,24-Oct,0,11,0,11,9-Oct,24-Oct,16.18803328
VCISY,Vinci SA,25.54000092,FALSE,2009,,23-Mar,6-Jun,8,8,3,3,23-Mar,6-Jun,5.031611861,7-Apr,6-Jun,7,4,7,4,23-Dec,21-Feb,5.523232897,14-Mar,28-Apr,9,2,9,2,14-Dec,28-Jan,5.173858242,19-Dec,18-Jan,9,2,9,2,19-Dec,18-Jan,3.46881604,19-Apr,4-May,7,4,7,4,6-Jan,21-Jan,1.910057475
VCISF,Vinci SA,103.2300034,FALSE,2009,,17-Nov,31-Jan,7,7,4,4,17-Nov,31-Jan,5.663646545,15-Apr,14-Jun,7,4,7,4,15-Dec,13-Feb,6.445400217,19-Mar,3-May,9,2,9,2,19-Mar,3-May,6.142573253,3-Apr,3-May,10,1,10,1,3-Apr,3-May,5.088571946,16-Apr,1-May,7,4,7,4,15-Apr,30-Apr,3.862717923
VLGEA,Village Super Market Inc,23.57999992,FALSE,2009,,19-Sep,3-Dec,5,5,6,6,19-Sep,3-Dec,5.591938167,3-Oct,2-Dec,5,6,5,6,3-Oct,2-Dec,7.028071356,19-Oct,3-Dec,5,6,5,6,19-Oct,3-Dec,6.411106679,23-Oct,22-Nov,4,7,4,7,23-Oct,22-Nov,4.221364548,20-Jun,5-Jul,4,7,4,7,20-Jun,5-Jul,2.92957388
VBFC,Village Bank and Trust Financial Corp,31.98999977,FALSE,2009,,12-Nov,26-Jan,8,8,3,3,12-Nov,26-Jan,9.57125037,20-Mar,19-May,9,2,9,2,20-Mar,19-May,4.664735,1-Apr,16-May,8,3,8,3,1-Apr,16-May,5.000064769,27-Dec,26-Jan,8,3,8,3,27-Dec,26-Jan,14.59960954,29-Dec,13-Jan,8,3,8,3,29-Dec,13-Jan,9.888695601
VKIN,Viking Energy Group Inc,0.129999995,FALSE,2009,,7-Sep,21-Nov,6,6,5,5,7-Sep,21-Nov,11.97932142,23-Sep,22-Nov,6,5,6,5,23-Sep,22-Nov,13.33500373,23-Sep,7-Nov,4,7,4,7,23-Sep,7-Nov,14.01844022,23-Oct,22-Nov,5,6,5,6,23-Oct,22-Nov,5.101115642,27-Mar,11-Apr,3,8,3,8,27-Mar,11-Apr,10.48994858
