symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule_r_75,adj_up_end_schedule_r_75,adj_ups_r_75,adj_downs_r_75,close_ups_r_75,close_downs_r_75,close_up_start_schedule_r_75,close_up_end_schedule_r_75,close_up_percent_avg_r_75,adj_up_start_schedule_r_60,adj_up_end_schedule_r_60,adj_ups_r_60,adj_downs_r_60,close_ups_r_60,close_downs_r_60,close_up_start_schedule_r_60,close_up_end_schedule_r_60,close_up_percent_avg_r_60,adj_up_start_schedule_r_45,adj_up_end_schedule_r_45,adj_ups_r_45,adj_downs_r_45,close_ups_r_45,close_downs_r_45,close_up_start_schedule_r_45,close_up_end_schedule_r_45,close_up_percent_avg_r_45,adj_up_start_schedule_r_30,adj_up_end_schedule_r_30,adj_ups_r_30,adj_downs_r_30,close_ups_r_30,close_downs_r_30,close_up_start_schedule_r_30,close_up_end_schedule_r_30,close_up_percent_avg_r_30,adj_up_start_schedule_r_15,adj_up_end_schedule_r_15,adj_ups_r_15,adj_downs_r_15,close_ups_r_15,close_downs_r_15,close_up_start_schedule_r_15,close_up_end_schedule_r_15,close_up_percent_avg_r_15
UTHR,United Therapeutics Corp,136.6699982,FALSE,2009,,12-Nov,26-Jan,7,7,4,4,12-Nov,26-Jan,9.398696704,24-Oct,23-Dec,8,3,8,3,24-Oct,23-Dec,9.857437256,26-Oct,10-Dec,8,3,8,3,26-Oct,10-Dec,8.315423985,4-Nov,4-Dec,7,4,7,4,4-Nov,4-Dec,4.552436873,24-Oct,8-Nov,5,6,5,6,24-Oct,8-Nov,4.720157255
UNTN,United Tennessee Bankshares Inc,18.42000008,FALSE,2009,,17-Feb,2-May,6,6,5,5,15-May,29-Jul,5.052592236,24-Feb,24-Apr,5,6,5,6,15-May,14-Jul,3.163737416,16-Feb,1-Apr,5,6,5,6,4-Mar,18-Apr,0.305320698,4-Mar,3-Apr,5,6,5,6,13-May,12-Jun,3.355680244,18-Mar,2-Apr,2,9,2,9,15-May,30-May,4.605954918
X,United States Steel Corp,11.09000015,FALSE,2009,,10-Oct,24-Dec,6,6,5,5,10-Oct,24-Dec,8.717412568,24-Oct,23-Dec,3,8,3,8,24-Oct,23-Dec,8.513628155,9-Jun,24-Jul,3,8,3,8,9-Jun,24-Jul,-0.573211335,24-Jun,24-Jul,4,7,4,7,24-Jun,24-Jul,4.562715814,27-Oct,11-Nov,6,5,6,5,27-Oct,11-Nov,7.146696963
USLM,United States Lime & Minerals Inc,100.1999969,FALSE,2009,,15-May,29-Jul,4,4,7,7,14-May,28-Jul,8.13391232,23-May,22-Jul,4,7,4,7,23-May,22-Jul,8.094414982,31-May,15-Jul,3,8,3,8,31-May,15-Jul,4.877596313,23-Feb,24-Mar,4,7,4,7,23-Feb,24-Mar,3.248864892,23-Sep,8-Oct,7,4,7,4,23-Sep,8-Oct,2.661603347
USM,United States Cellular Corp,31.21999931,FALSE,2009,,2-Oct,16-Dec,4,4,7,7,2-Oct,16-Dec,5.24363194,1-Mar,30-Apr,3,8,3,8,1-Mar,30-Apr,2.212986325,13-Nov,28-Dec,4,7,4,7,13-Nov,28-Dec,3.533013689,14-Mar,13-Apr,4,7,4,7,15-Mar,14-Apr,3.134734463,10-Mar,25-Mar,5,6,5,6,10-Mar,25-Mar,3.068451396
UAMY,United States Antimony Corp,0.409999996,FALSE,2009,,31-Mar,14-Jun,3,3,8,8,31-Mar,14-Jun,15.14368517,7-Mar,6-May,4,7,4,7,7-Mar,6-May,16.49308937,18-Mar,2-May,5,6,5,6,18-Mar,2-May,18.8517052,1-Apr,1-May,7,4,7,4,1-Apr,1-May,15.46345258,1-Apr,16-Apr,7,4,7,4,1-Apr,16-Apr,16.96327509
UBFO,United Security Bancshares,6.929999828,FALSE,2009,,24-Feb,9-May,5,5,6,6,24-Feb,9-May,-0.446750742,14-Mar,13-May,5,6,5,6,14-Mar,13-May,4.449066796,7-Aug,21-Sep,6,5,6,5,7-Aug,21-Sep,3.168963903,17-Jun,17-Jul,7,4,7,4,10-Aug,9-Sep,2.522527234,28-Aug,12-Sep,5,6,5,6,28-Aug,12-Sep,1.540744908
URHG,United Resources Holdings Group Inc,0.029999999,FALSE,2009,,16-Mar,30-May,4,4,7,7,16-Mar,30-May,15.12336883,17-Mar,16-May,5,6,5,6,17-Mar,16-May,4.278821576,16-Jun,31-Jul,4,7,4,7,16-Jun,31-Jul,8.83210332,1-May,31-May,3,8,3,8,1-May,31-May,10.78781557,10-Jul,25-Jul,1,10,1,10,10-Jul,25-Jul,15.4085722
URI,United Rentals Inc,207.25,FALSE,2009,,12-Oct,26-Dec,7,7,4,4,12-Oct,26-Dec,14.33734299,10-Aug,9-Oct,7,4,7,4,10-Aug,9-Oct,7.478041602,22-Oct,6-Dec,6,5,6,5,22-Oct,6-Dec,9.717910417,29-Oct,28-Nov,7,4,7,4,29-Oct,28-Nov,10.08123512,30-Oct,14-Nov,4,7,4,7,30-Oct,14-Nov,5.53460566
URAL,United Rail Inc,3.5,FALSE,2009,,16-Dec,1-Mar,7,7,4,4,16-Dec,1-Mar,16.87606697,31-Dec,1-Mar,8,3,8,3,31-Dec,1-Mar,13.26787476,17-Dec,31-Jan,8,3,8,3,17-Dec,31-Jan,14.49374469,31-Dec,30-Jan,8,3,8,3,31-Dec,30-Jan,13.98614693,23-Jun,8-Jul,7,4,7,4,23-Jun,8-Jul,2.16442612
UPS,United Parcel Service Inc,166.4799957,FALSE,2009,,27-Sep,11-Dec,6,6,5,5,29-May,12-Aug,5.805805072,5-Oct,4-Dec,6,5,6,5,27-Feb,27-Apr,5.430023506,28-Oct,12-Dec,4,7,4,7,12-Jun,27-Jul,4.733154124,4-Nov,4-Dec,7,4,7,4,26-Jun,26-Jul,3.585950398,13-Apr,28-Apr,5,6,5,6,13-Apr,28-Apr,1.774693732
UOVEY,United Overseas Bank Ltd,33.20999908,FALSE,2009,,28-Feb,13-May,5,5,6,6,19-Feb,4-May,6.614739789,7-Mar,6-May,5,6,5,6,8-Mar,7-May,8.115680714,20-Mar,4-May,5,6,5,6,14-Mar,28-Apr,7.446107848,2-Apr,2-May,5,6,5,6,18-Mar,17-Apr,5.899694976,1-Apr,16-Apr,7,4,7,4,1-Apr,16-Apr,3.759482822
UOVEF,United Overseas Bank Ltd,13.85999966,FALSE,2009,,20-Mar,3-Jun,5,5,6,6,4-Mar,18-May,7.728383171,19-Mar,18-May,4,7,4,7,6-Mar,5-May,7.363223161,22-Mar,6-May,4,7,4,7,22-Mar,6-May,8.664431974,1-Apr,1-May,5,6,5,6,1-Apr,1-May,6.274830039,21-Apr,6-May,4,7,4,7,22-Apr,7-May,2.988985091
UNFI,United Natural Foods Inc,16.77000046,FALSE,2009,,5-Nov,19-Jan,5,5,6,6,5-Nov,19-Jan,3.189361727,30-Oct,29-Dec,5,6,5,6,30-Oct,29-Dec,-3.03518238,9-Nov,24-Dec,5,6,5,6,9-Nov,24-Dec,-6.503542437,16-Jun,16-Jul,5,6,5,6,16-Jun,16-Jul,4.472396124,11-Dec,26-Dec,6,5,6,5,11-Dec,26-Dec,3.571973795
UMC,United Microelectronics Corp,5.630000114,FALSE,2009,,23-May,6-Aug,7,7,4,4,21-Aug,4-Nov,4.9466129,13-Nov,12-Jan,5,6,5,6,13-Nov,12-Jan,4.436926609,11-Jun,26-Jul,5,6,5,6,30-Aug,14-Oct,4.63503,24-Jun,24-Jul,6,5,6,5,24-Jun,24-Jul,4.350895985,21-Feb,7-Mar,8,3,8,3,21-Feb,7-Mar,1.030281683
UIHC,United Insurance Holdings Corp,4.650000095,FALSE,2009,,22-Oct,5-Jan,7,7,4,4,22-Oct,5-Jan,6.031963303,28-Oct,27-Dec,8,3,8,3,28-Oct,27-Dec,5.678567644,12-Jan,26-Feb,5,6,5,6,12-Jan,26-Feb,5.446062757,3-Nov,3-Dec,4,7,4,7,27-Jan,26-Feb,5.27528617,13-Nov,28-Nov,5,6,5,6,13-Nov,28-Nov,2.231110318
UFCS,United Fire Group Inc,23.48999977,FALSE,2009,,6-May,20-Jul,5,5,6,6,6-May,20-Jul,4.630190286,22-May,21-Jul,4,7,4,7,22-May,21-Jul,2.51947088,13-Nov,28-Dec,2,9,2,9,4-Jun,19-Jul,1.962582232,6-May,5-Jun,2,9,2,9,6-May,5-Jun,4.249851356,28-May,12-Jun,2,9,2,9,6-Jul,21-Jul,2.355747405
UNRG,United Energy Corp,0.040100001,FALSE,2009,,26-Jun,9-Sep,5,5,6,6,26-Jun,9-Sep,31.63035456,5-Jun,4-Aug,8,3,8,3,5-Jun,4-Aug,27.26452299,19-Jun,3-Aug,4,7,4,7,19-Jun,3-Aug,24.85803765,18-Aug,17-Sep,4,7,4,7,18-Aug,17-Sep,24.41058072,11-Feb,26-Feb,5,6,5,6,11-Feb,26-Feb,12.61851463
UCSO,United Consortium Ltd,0.0055,FALSE,2010,,12-Nov,26-Jan,2,2,8,8,12-Nov,26-Jan,18.02031732,1-Nov,31-Dec,1,9,1,9,1-Nov,31-Dec,11.13684153,19-Sep,3-Nov,2,8,2,8,19-Sep,3-Nov,14.26264932,11-Dec,10-Jan,3,7,3,7,11-Dec,10-Jan,15.77255613,12-Dec,27-Dec,2,8,2,8,12-Dec,27-Dec,11.82477008
UCBI,United Community Banks Inc,24.96999931,FALSE,2009,,31-Jan,15-Apr,7,7,4,4,31-Jan,15-Apr,4.640776642,22-Mar,21-May,5,6,5,6,22-Mar,21-May,5.217386635,24-Mar,8-May,6,5,6,5,24-Mar,8-May,5.578076481,6-Apr,6-May,4,7,4,7,6-Apr,6-May,4.602506179,18-Apr,3-May,5,6,5,6,18-Apr,3-May,3.740925373
CCU,United Breweries Co Inc,14.30000019,FALSE,2009,,9-Feb,24-Apr,5,5,6,6,6-Feb,21-Apr,4.647416056,21-Feb,21-Apr,5,6,5,6,20-Feb,20-Apr,4.569011549,7-Mar,21-Apr,4,7,3,8,7-Mar,21-Apr,5.458356254,20-Mar,19-Apr,5,6,5,6,20-Mar,19-Apr,4.520498037,7-Apr,22-Apr,5,6,4,7,21-Feb,7-Mar,0.971579448
UBSI,United Bankshares Inc,29.52000046,FALSE,2009,,17-Oct,31-Dec,7,7,4,4,14-Oct,28-Dec,7.584154324,2-Oct,1-Dec,5,6,5,6,2-Oct,1-Dec,7.887916384,17-Oct,1-Dec,4,7,4,7,17-Oct,1-Dec,6.82955527,1-Nov,1-Dec,5,6,5,6,1-Nov,1-Dec,5.167978121,13-Apr,28-Apr,5,6,5,6,13-Apr,28-Apr,3.270505096
UBOH,United Bancshares Inc,22.95999908,FALSE,2009,,22-May,5-Aug,7,7,4,4,22-May,5-Aug,5.732641624,21-May,20-Jul,7,4,6,5,22-Apr,21-Jun,6.807604465,25-Jun,9-Aug,8,3,8,3,25-Jun,9-Aug,3.566879219,22-May,21-Jun,9,2,9,2,22-May,21-Jun,5.274561875,26-Aug,10-Sep,8,3,8,3,20-Jan,4-Feb,3.934895117
UBAB,United Bancorp Of Alabama Inc,23.54999924,FALSE,2009,,20-Jun,3-Sep,3,3,8,8,24-May,7-Aug,-8.819211943,5-Jul,3-Sep,4,7,4,7,5-Jul,3-Sep,-6.952675654,11-Jul,25-Aug,3,8,3,8,11-Jul,25-Aug,-7.819374483,22-Jul,21-Aug,5,6,5,6,22-Jul,21-Aug,-9.251107351,24-Dec,8-Jan,3,8,3,8,27-Jul,11-Aug,3.190425237
UBCP,United Bancorp Inc,12.5,FALSE,2009,,19-Oct,2-Jan,5,3,6,8,19-Oct,2-Jan,7.446232258,3-Nov,2-Jan,5,6,5,6,3-Nov,2-Jan,7.994315115,10-Nov,25-Dec,2,9,2,9,10-Nov,25-Dec,6.936268433,25-May,24-Jun,4,7,4,7,1-Nov,1-Dec,4.033978235,9-Dec,24-Dec,6,5,6,5,9-Dec,24-Dec,5.085607375
UAL,United Airlines Holdings Inc,40.93999863,FALSE,2009,,2-Oct,16-Dec,8,8,3,3,2-Oct,16-Dec,13.81979573,2-Oct,1-Dec,8,3,8,3,2-Oct,1-Dec,10.25257047,19-Oct,3-Dec,7,4,7,4,19-Oct,3-Dec,8.27072008,23-Aug,22-Sep,7,4,7,4,23-Aug,22-Sep,8.364491025,8-Apr,23-Apr,6,5,6,5,8-Apr,23-Apr,4.964588252
UNTCQ,Unit Corp,0.039999999,FALSE,2009,,1-Sep,15-Nov,5,5,6,6,1-Sep,15-Nov,-11.96629047,21-Aug,20-Oct,6,5,6,5,21-Aug,20-Oct,2.173732732,14-Mar,28-Apr,5,6,5,6,14-Mar,28-Apr,8.984149562,28-Mar,27-Apr,6,5,6,5,28-Mar,27-Apr,9.903707923,13-Apr,28-Apr,5,6,5,6,13-Apr,28-Apr,3.73275524
UIS,Unisys Corp,13.93999958,FALSE,2009,,29-Aug,12-Nov,5,5,6,6,29-Aug,12-Nov,10.35614395,21-May,20-Jul,6,5,6,5,21-May,20-Jul,6.141958464,15-Jan,29-Feb,5,6,5,6,15-Jan,29-Feb,5.846128637,30-Jan,29-Feb,5,6,5,6,30-Jan,29-Feb,5.842651815,4-Feb,19-Feb,4,7,4,7,4-Feb,19-Feb,5.989001214
YYLBB,Uniprop Manufactured Housing Communities Income Fu,170,FALSE,2009,,2-Jan,18-Mar,0,0,10,10,2-Jan,18-Mar,0,2-Jan,3-Mar,0,10,0,10,2-Jan,3-Mar,0,2-Jan,16-Feb,0,10,0,10,2-Jan,16-Feb,0,2-Jan,1-Feb,0,10,0,10,2-Jan,1-Feb,0,2-Jan,17-Jan,0,10,0,10,2-Jan,17-Jan,0
UFGSY,Unipol Gruppo SpA,2.00999999,FALSE,2009,,20-Mar,3-Jun,3,3,8,8,20-Mar,3-Jun,19.44943167,31-Mar,30-May,2,9,2,9,21-Feb,21-Apr,-795.6788263,9-Apr,24-May,2,9,2,9,25-Feb,10-Apr,-796.035376,6-May,5-Jun,1,10,1,10,28-Mar,27-Apr,21.21800726,15-May,30-May,1,10,1,10,28-Mar,12-Apr,18.04529952
UNP,Union Pacific Corp,204.5500031,FALSE,2009,,29-Oct,12-Jan,8,8,3,3,29-Oct,12-Jan,7.495690979,14-Mar,13-May,9,2,9,2,18-Dec,16-Feb,6.749128362,24-Oct,8-Dec,8,3,8,3,14-Mar,28-Apr,6.491970794,6-Apr,6-May,7,4,7,4,6-Apr,6-May,4.913557681,11-Apr,26-Apr,8,3,8,3,11-Apr,26-Apr,3.3954647
UDHI,Union Dental Holdings Inc,0.038550001,FALSE,2009,,13-Jun,27-Aug,7,7,4,4,13-Jun,27-Aug,-124.8734453,14-Jun,13-Aug,8,3,8,3,14-Jun,13-Aug,25.39627748,11-Jul,25-Aug,7,4,7,4,11-Jul,25-Aug,15.92498839,29-Dec,28-Jan,9,2,9,2,29-Dec,28-Jan,27.30581511,11-Jun,26-Jun,9,2,9,2,11-Jun,26-Jun,12.61981841
UNB,Union Bankshares Inc,26.5,FALSE,2009,,12-Oct,26-Dec,8,8,3,3,12-Oct,26-Dec,6.111882523,31-May,30-Jul,7,4,6,5,13-Oct,12-Dec,4.948668628,19-Oct,3-Dec,7,4,5,6,28-Oct,12-Dec,4.359038242,15-Oct,14-Nov,7,4,5,6,17-Oct,16-Nov,3.755040601,7-Sep,22-Sep,5,6,5,6,7-Sep,22-Sep,2.104224396
UNLYF,Unilever PLC,58.84999847,FALSE,2010,,12-Feb,27-Apr,5,5,5,5,15-Feb,30-Apr,5.600446212,21-Mar,20-May,7,3,7,3,21-Mar,20-May,5.434066748,18-Mar,2-May,6,4,5,5,18-Mar,2-May,5.069833766,18-Mar,17-Apr,6,4,6,4,18-Mar,17-Apr,3.908384425,1-May,16-May,3,7,3,7,1-Apr,16-Apr,2.182217917
UL,Unilever PLC,59.18000031,FALSE,2009,,19-Feb,4-May,5,5,6,6,19-Feb,4-May,3.83452668,15-Mar,14-May,5,6,5,6,15-Mar,14-May,6.474195873,14-Mar,28-Apr,5,6,5,6,14-Mar,28-Apr,5.342150928,22-Mar,21-Apr,4,7,4,7,22-Mar,21-Apr,4.865361658,10-Jan,25-Jan,3,8,3,8,10-Jan,25-Jan,2.409439657
UNLVF,Unilever NV,59.43999863,FALSE,2010,,20-Mar,3-Jun,5,2,5,8,10-May,24-Jul,4.468735239,14-Jun,13-Aug,6,4,2,8,10-Jun,9-Aug,4.714634495,25-Mar,9-May,6,4,2,8,12-Jun,27-Jul,4.338454339,25-Oct,24-Nov,2,8,2,8,23-Mar,22-Apr,4.008896213,28-Oct,12-Nov,2,8,2,8,25-Mar,9-Apr,3.374047069
UN,Unilever NV,58.97999954,FALSE,2009,,17-Feb,2-May,5,5,6,6,17-Feb,2-May,2.809223351,27-Feb,27-Apr,5,6,5,6,27-Feb,27-Apr,4.080737165,14-Mar,28-Apr,5,6,5,6,14-Mar,28-Apr,4.907782224,14-Mar,13-Apr,3,8,3,8,14-Mar,13-Apr,4.259589153,11-Jan,26-Jan,3,8,3,8,11-Jan,26-Jan,2.473897412
UGDIF,Unigold Inc,0.310000002,FALSE,2010,,25-Nov,8-Feb,3,3,7,7,25-Nov,8-Feb,9.304111606,19-Dec,17-Feb,4,6,4,6,19-Dec,17-Feb,11.43490934,24-May,8-Jul,4,6,4,6,24-May,8-Jul,3.531077729,7-Dec,6-Jan,3,7,3,7,7-Dec,6-Jan,4.898335094,30-Jan,14-Feb,2,8,2,8,30-Jan,14-Feb,9.765675925
UNF,UniFirst Corp,195.5500031,FALSE,2009,,21-Oct,4-Jan,5,5,6,6,21-Oct,4-Jan,8.018680919,22-Oct,21-Dec,7,4,7,4,22-Oct,21-Dec,6.821612069,4-Nov,19-Dec,6,5,6,5,4-Nov,19-Dec,5.555510937,31-Oct,30-Nov,6,5,6,5,31-Oct,30-Nov,4.66479128,24-Jun,9-Jul,6,5,6,5,24-Jun,9-Jul,4.930616911
UFI,Unifi Inc,15.22000027,FALSE,2009,,22-Aug,5-Nov,4,4,7,7,22-Aug,5-Nov,7.203487908,4-Oct,3-Dec,4,7,4,7,4-Oct,3-Dec,6.665785708,19-Oct,3-Dec,5,6,5,6,19-Oct,3-Dec,5.854826497,21-Aug,20-Sep,5,6,5,6,21-Aug,20-Sep,5.243401238,4-Sep,19-Sep,3,8,3,8,4-Sep,19-Sep,5.40392349
UNCFF,UniCredit SpA,9.890000343,FALSE,2009,,26-May,9-Aug,5,5,6,6,26-May,9-Aug,0.625143379,1-Mar,30-Apr,6,5,6,5,1-Mar,30-Apr,1.602855404,14-Mar,28-Apr,5,6,5,6,14-Mar,28-Apr,3.91196671,20-Aug,19-Sep,6,5,6,5,20-Aug,19-Sep,5.916224921,6-Feb,21-Feb,6,5,6,5,6-Feb,21-Feb,2.589076916
UNAM,Unico American Corp,5,FALSE,2009,,27-Jul,10-Oct,3,3,8,8,27-Jul,10-Oct,6.073836847,26-Jul,24-Sep,4,7,4,7,26-Jul,24-Sep,7.148469991,10-Aug,24-Sep,4,7,4,7,10-Aug,24-Sep,7.2023153,22-Aug,21-Sep,6,5,6,5,22-Aug,21-Sep,5.711146602,5-Sep,20-Sep,7,4,7,4,5-Sep,20-Sep,4.292232622
UNICY,Unicharm Corp,10.02000046,FALSE,2010,,24-Jan,8-Apr,7,7,3,3,24-Jan,8-Apr,5.415233062,20-Feb,20-Apr,8,2,8,2,24-May,23-Jul,4.629747814,16-Jan,1-Mar,6,4,6,4,16-Jan,1-Mar,4.492063082,23-Jan,22-Feb,5,5,5,5,23-Jan,22-Feb,4.543812017,16-Mar,31-Mar,5,5,5,5,15-Mar,30-Mar,3.222164093
UAA,Under Armour Inc,16.69000053,FALSE,2009,,16-May,30-Jul,9,9,2,2,16-May,30-Jul,14.19883563,31-May,30-Jul,7,4,7,4,31-May,30-Jul,11.15814533,13-May,27-Jun,6,5,6,5,13-May,27-Jun,8.693812782,18-May,17-Jun,4,7,4,7,18-May,17-Jun,8.651893438,12-Jul,27-Jul,6,5,6,5,12-Jul,27-Jul,4.370736096
UNPA,UNB Corp,112.0500031,FALSE,2009,,26-Apr,10-Jul,3,3,8,8,14-Apr,28-Jun,0.850765281,3-May,2-Jul,4,7,4,7,14-Apr,13-Jun,0.325959272,1-Jun,16-Jul,3,8,3,8,24-Mar,8-May,1.765829704,10-Jun,10-Jul,3,8,3,8,14-Apr,14-May,1.918940224,11-Jun,26-Jun,1,10,1,10,14-Apr,29-Apr,1.966496839
UMPQ,Umpqua Holdings Corp,14.19999981,FALSE,2009,,26-Sep,10-Dec,6,6,5,5,27-Sep,11-Dec,7.79595942,21-Oct,20-Dec,4,7,4,7,4-Oct,3-Dec,7.380918653,1-Oct,15-Nov,4,7,4,7,26-Oct,10-Dec,6.788943754,16-Oct,15-Nov,3,8,3,8,16-Oct,15-Nov,5.762989125,1-Feb,16-Feb,7,4,7,4,1-Feb,16-Feb,2.916433266
UMICF,Umicore SA,41.95000076,FALSE,2009,,4-Feb,19-Apr,6,6,5,5,4-Feb,19-Apr,8.480911091,1-Mar,30-Apr,6,5,6,5,1-Mar,30-Apr,5.865281345,2-Mar,16-Apr,6,5,6,5,2-Mar,16-Apr,7.063275744,17-Mar,16-Apr,5,6,5,6,17-Mar,16-Apr,6.95080611,4-Apr,19-Apr,3,8,3,8,4-Apr,19-Apr,5.846708375
UMH,UMH Properties Inc,14.40999985,FALSE,2009,,18-Mar,1-Jun,5,4,6,7,16-Mar,30-May,8.703817887,8-Mar,7-May,7,4,4,7,8-Mar,7-May,8.051387712,18-Mar,2-May,8,3,8,3,18-Mar,2-May,9.529955869,1-Apr,1-May,6,5,6,5,16-Mar,15-Apr,6.661725803,18-Mar,2-Apr,4,7,4,7,18-Mar,2-Apr,3.864797365
UMEWF,UMeWorld Ltd,0.090000004,FALSE,2009,,16-Jun,30-Aug,6,6,5,5,16-Jun,30-Aug,9.229633728,24-Jun,23-Aug,6,5,6,5,24-Jun,23-Aug,9.553794445,12-Jan,26-Feb,4,7,4,7,12-Jan,26-Feb,9.322073411,4-Jan,3-Feb,4,7,4,7,4-Jan,3-Feb,8.399771538,8-Jan,23-Jan,5,6,5,6,8-Jan,23-Jan,8.350229854
UMCN,UMC Inc,0.006,FALSE,2009,,15-Aug,29-Oct,4,4,7,7,15-Aug,29-Oct,-20.13888716,6-Aug,5-Oct,4,7,4,7,6-Aug,5-Oct,3.303872718,16-Jul,30-Aug,3,8,3,8,16-Jul,30-Aug,12.92989336,30-Mar,29-Apr,3,8,3,8,30-Mar,29-Apr,13.33333326,22-Sep,7-Oct,2,9,2,9,22-Sep,7-Oct,12.44047636
UCIX,Umbra Companies Inc,5,FALSE,2009,,18-Jan,2-Apr,4,4,7,7,18-Jan,2-Apr,4.939680253,28-Apr,27-Jun,4,7,4,7,28-Apr,27-Jun,3.629207189,14-May,28-Jun,2,9,2,9,14-May,28-Jun,1.924661496,10-Jun,10-Jul,3,8,3,8,10-Jun,10-Jul,17.64058619,29-Mar,13-Apr,1,10,1,10,29-Mar,13-Apr,3.540000134
UMBF,UMB Financial Corp,69.20999908,FALSE,2009,,6-Sep,20-Nov,8,7,3,4,6-Sep,20-Nov,3.821484689,2-Oct,1-Dec,6,5,6,5,2-Oct,1-Dec,6.468012485,15-Mar,29-Apr,6,5,6,5,15-Mar,29-Apr,2.756472041,1-Apr,1-May,8,3,8,3,1-Apr,1-May,4.801613009,16-Apr,1-May,5,6,5,6,16-Apr,1-May,4.055052457
ULUR,Uluru Inc,0.50999999,FALSE,2009,,12-Nov,26-Jan,5,5,6,6,12-Nov,26-Jan,14.17597986,25-Nov,24-Jan,5,6,5,6,25-Nov,24-Jan,12.36579909,20-Dec,3-Feb,6,5,6,5,20-Dec,3-Feb,20.18270469,15-Mar,14-Apr,6,5,6,5,15-Mar,14-Apr,14.68226404,15-Mar,30-Mar,6,5,6,5,15-Mar,30-Mar,20.31438396
UGP,Ultrapar Participacoes SA,3.880000114,FALSE,2009,,6-Jan,21-Mar,7,7,4,4,13-Nov,27-Jan,5.800584335,28-Sep,27-Nov,5,6,5,6,28-Sep,27-Nov,5.734722589,20-Mar,4-May,6,5,6,5,20-Mar,4-May,1.951117218,1-Oct,31-Oct,7,4,7,4,1-Oct,31-Oct,2.844485515,23-Sep,8-Oct,6,5,6,5,23-Sep,8-Oct,3.033313565
ULBI,Ultralife Corp,6.539999962,FALSE,2009,,11-Dec,24-Feb,8,8,3,3,11-Dec,24-Feb,5.775873612,17-Dec,15-Feb,7,4,7,4,17-Dec,15-Feb,7.416995601,8-Feb,24-Mar,8,3,8,3,8-Feb,24-Mar,3.438899903,29-Jan,28-Feb,6,5,6,5,29-Jan,28-Feb,5.148443157,28-Oct,12-Nov,6,5,6,5,28-Oct,12-Nov,3.208902768
ULTXF,Ultra Resources Inc,0.039999999,FALSE,2010,,9-Sep,23-Nov,4,4,6,6,9-Sep,23-Nov,0.348287717,15-Sep,14-Nov,4,6,4,6,15-Sep,14-Nov,6.814195111,15-Sep,30-Oct,5,5,5,5,15-Sep,30-Oct,-72.32268061,17-Jul,16-Aug,4,6,4,6,30-Sep,30-Oct,7.810033631,3-Jan,18-Jan,5,5,5,5,3-Jan,18-Jan,10.45796334
UCTT,Ultra Clean Holdings Inc,28.22999954,FALSE,2009,,10-Nov,24-Jan,8,8,3,3,10-Nov,24-Jan,15.84369852,24-Nov,23-Jan,8,3,8,3,24-Nov,23-Jan,14.93892252,9-Dec,23-Jan,8,3,8,3,9-Dec,23-Jan,13.34598406,17-Dec,16-Jan,8,3,8,3,17-Dec,16-Jan,7.899866223,7-Jan,22-Jan,8,3,8,3,7-Jan,22-Jan,6.874207538
USPS,Ultimate Sports Inc,0.016109999,FALSE,2009,,3-Nov,17-Jan,5,5,6,6,3-Nov,17-Jan,-8.701175015,28-Feb,28-Apr,3,8,3,8,28-Feb,28-Apr,8.910062965,4-Nov,19-Dec,3,8,3,8,4-Nov,19-Dec,11.32827102,2-Jun,2-Jul,3,8,3,8,2-Jun,2-Jul,15.35698211,21-Mar,5-Apr,1,10,1,10,21-Mar,5-Apr,10.87304378
ULTA,Ulta Beauty Inc,274.8599854,FALSE,2009,,7-Apr,21-Jun,7,7,4,4,7-Apr,21-Jun,10.67251507,9-Oct,8-Dec,6,5,6,5,9-Oct,8-Dec,7.860195609,3-May,17-Jun,7,4,7,4,3-May,17-Jun,5.026172727,31-Oct,30-Nov,8,3,8,3,31-Oct,30-Nov,6.963681557,2-Apr,17-Apr,8,3,8,3,2-Apr,17-Apr,4.263228696
UIBGF,UIB Group Ltd,0.02,FALSE,2009,,7-Apr,21-Jun,0,0,11,11,7-Apr,21-Jun,3.201759058,14-May,13-Jul,0,11,0,11,14-May,13-Jul,-27.17262037,9-May,23-Jun,0,11,0,11,9-May,23-Jun,-30.96240248,10-May,9-Jun,0,11,0,11,10-May,9-Jun,3.209925912,27-Apr,12-May,1,10,1,10,27-Apr,12-May,6.666666667
RGLG,UHF Logistics Group Inc,0.056699999,FALSE,2009,,3-Apr,17-Jun,2,2,9,9,3-Apr,17-Jun,13.23068065,24-Apr,23-Jun,4,7,4,7,24-Apr,23-Jun,-25.52406735,5-Dec,19-Jan,3,8,3,8,5-Dec,19-Jan,5.686218297,24-May,23-Jun,3,8,3,8,24-May,23-Jun,11.10927112,8-Jun,23-Jun,2,9,2,9,8-Jun,23-Jun,11.48606331
UGI,UGI Corp,36.04000092,FALSE,2009,,4-Apr,18-Jun,7,7,4,4,22-Mar,5-Jun,6.655085032,15-Mar,14-May,7,4,7,4,15-Mar,14-May,5.867261728,14-Apr,29-May,5,6,5,6,14-Apr,29-May,3.762847219,14-Apr,14-May,6,5,6,5,14-Apr,14-May,3.236951263,12-Oct,27-Oct,5,6,5,6,12-Oct,27-Oct,2.774150849
