,symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule_r_75,adj_up_end_schedule_r_75,adj_ups_r_75,adj_downs_r_75,close_ups_r_75,close_downs_r_75,close_up_start_schedule_r_75,close_up_end_schedule_r_75,close_up_percent_avg_r_75,adj_up_start_schedule_r_60,adj_up_end_schedule_r_60,adj_ups_r_60,adj_downs_r_60,close_ups_r_60,close_downs_r_60,close_up_start_schedule_r_60,close_up_end_schedule_r_60,close_up_percent_avg_r_60,adj_up_start_schedule_r_45,adj_up_end_schedule_r_45,adj_ups_r_45,adj_downs_r_45,close_ups_r_45,close_downs_r_45,close_up_start_schedule_r_45,close_up_end_schedule_r_45,close_up_percent_avg_r_45,adj_up_start_schedule_r_30,adj_up_end_schedule_r_30,adj_ups_r_30,adj_downs_r_30,close_ups_r_30,close_downs_r_30,close_up_start_schedule_r_30,close_up_end_schedule_r_30,close_up_percent_avg_r_30,adj_up_start_schedule_r_15,adj_up_end_schedule_r_15,adj_ups_r_15,adj_downs_r_15,close_ups_r_15,close_downs_r_15,close_up_start_schedule_r_15,close_up_end_schedule_r_15,close_up_percent_avg_r_15
10,ELRE,Yinfu Gold Corp,4.25,False,2010.0,,04-28,07-12,3.0,7.0,3.0,7.0,04-28,07-12,30.926018649808405,05-19,07-18,2.0,8.0,2.0,8.0,05-19,07-18,30.339173473234506,05-06,06-20,3.0,7.0,3.0,7.0,05-06,06-20,3.8757959281834014,06-18,07-18,3.0,7.0,3.0,7.0,06-18,07-18,26.574639199988408,07-22,08-06,1.0,9.0,1.0,9.0,07-22,08-06,11.792389732215435
11,YTEN,Yield10 Bioscience Inc,6.139999866485598,False,2009.0,,02-04,04-19,8.0,3.0,8.0,3.0,02-04,04-19,4.304662470723631,01-24,03-24,4.0,7.0,4.0,7.0,01-24,03-24,7.2581815131962655,02-21,04-06,6.0,5.0,6.0,5.0,02-21,04-06,4.957690735426127,02-26,03-27,5.0,6.0,5.0,6.0,02-26,03-27,5.689497524459897,02-27,03-13,7.0,4.0,7.0,4.0,02-27,03-13,4.640429187987062
12,YBAO,YBCC Inc,0.029999999329447743,False,2009.0,,10-08,12-22,5.0,6.0,5.0,6.0,10-08,12-22,13.16360130443814,12-03,02-01,3.0,8.0,3.0,8.0,12-03,02-01,36.436249519367365,03-24,05-08,4.0,7.0,4.0,7.0,03-24,05-08,27.353405334529626,03-27,04-26,4.0,7.0,4.0,7.0,03-27,04-26,29.260387468257655,12-06,12-21,1.0,10.0,1.0,10.0,12-06,12-21,23.20717534562391
13,YASKF,YASKAWA Electric Corp,42.599998474121094,False,2010.0,,10-31,01-14,4.0,6.0,4.0,6.0,10-31,01-14,14.01896080900596,11-03,01-02,4.0,6.0,4.0,6.0,11-03,01-02,14.20410740909477,11-03,12-18,4.0,6.0,4.0,6.0,11-03,12-18,13.3592595627381,11-03,12-03,4.0,6.0,4.0,6.0,11-03,12-03,11.355349882335089,09-11,09-26,2.0,8.0,2.0,8.0,11-04,11-19,5.120781305720186
14,HERB,Yasheng Group,0.029999999329447743,False,2010.0,,07-02,09-15,4.0,6.0,4.0,6.0,07-02,09-15,-2.651424713537561,07-15,09-13,5.0,5.0,5.0,5.0,07-15,09-13,9.43622963253294,07-07,08-21,3.0,7.0,3.0,7.0,07-07,08-21,14.567094502649493,07-22,08-21,3.0,7.0,3.0,7.0,07-22,08-21,15.443522414603233,08-06,08-21,4.0,6.0,4.0,6.0,08-06,08-21,2.255342554124512
15,YRAIF,Yara International ASA,39.75,False,2009.0,,04-28,07-12,3.0,8.0,3.0,8.0,05-16,07-30,5.827755898074268,04-30,06-29,3.0,8.0,3.0,8.0,12-04,02-02,5.262544401639746,03-31,05-15,4.0,7.0,4.0,7.0,12-18,02-01,7.482842560323513,03-25,04-24,8.0,3.0,8.0,3.0,03-25,04-24,4.095056020091281,05-01,05-16,7.0,4.0,7.0,4.0,04-08,04-23,3.1953162432162965
16,YARIY,Yara International ASA,19.90999984741211,False,2009.0,,05-12,07-26,3.0,8.0,3.0,8.0,05-12,07-26,3.5871171086043816,11-17,01-16,3.0,8.0,3.0,8.0,11-17,01-16,5.384007345744448,11-30,01-14,4.0,7.0,4.0,7.0,11-30,01-14,5.006720123709676,06-27,07-27,5.0,6.0,5.0,6.0,06-27,07-27,6.2644737469642005,07-10,07-25,7.0,4.0,7.0,4.0,07-10,07-25,5.435877071006655
17,YZCAY,Yanzhou Coal Mining Co Ltd,7.960000038146973,False,2009.0,,08-29,11-12,7.0,4.0,7.0,4.0,08-29,11-12,7.086043598840872,10-01,11-30,4.0,7.0,4.0,7.0,10-01,11-30,6.684896792553244,09-25,11-09,4.0,7.0,4.0,7.0,09-25,11-09,8.323822964059772,03-23,04-22,4.0,7.0,4.0,7.0,03-23,04-22,8.013301225237733,03-29,04-13,7.0,4.0,7.0,4.0,03-29,04-13,8.429987175500711
18,YNAJF,Yantai North Andre Juice Co Ltd,1.0,False,2010.0,,06-25,09-08,4.0,6.0,4.0,6.0,06-25,09-08,10.873485412721429,07-10,09-08,4.0,6.0,4.0,6.0,07-10,09-08,14.492391819297692,06-25,08-09,1.0,9.0,1.0,9.0,06-25,08-09,10.761279999066724,07-10,08-09,2.0,8.0,2.0,8.0,07-10,08-09,11.111621527943496,10-24,11-08,3.0,7.0,3.0,7.0,10-24,11-08,5.1393626497729015
19,YSHLF,Yangzijiang Shipbuilding (Holdings) Ltd,0.6499999761581421,False,2009.0,,03-11,05-25,4.0,7.0,4.0,7.0,11-18,02-01,3.8013806388909703,11-19,01-18,6.0,5.0,6.0,5.0,11-19,01-18,3.8450990547591184,04-19,06-03,5.0,6.0,5.0,6.0,06-20,08-04,3.254566011076105,07-03,08-02,5.0,6.0,5.0,6.0,07-03,08-02,3.4241974177576253,05-10,05-25,4.0,7.0,4.0,7.0,03-15,03-30,2.9598581164601128
20,YOOIF,Yangaroo Inc,0.09000000357627869,False,2009.0,,01-03,03-18,6.0,5.0,6.0,5.0,01-03,03-18,4.361505472868444,12-23,02-21,7.0,4.0,7.0,4.0,12-23,02-21,12.316393348858908,01-03,02-17,8.0,3.0,8.0,3.0,01-03,02-17,6.265369588656021,05-06,06-05,7.0,4.0,7.0,4.0,05-06,06-05,9.1287435260191,01-28,02-12,3.0,8.0,3.0,8.0,01-28,02-12,5.874986683096645
21,YATRY,Yamato Holdings Co Ltd,24.690000534057607,False,2010.0,,04-05,06-19,6.0,4.0,6.0,4.0,04-05,06-19,6.069618871784273,01-10,03-10,6.0,4.0,6.0,4.0,01-10,03-10,4.219717855534337,07-21,09-04,5.0,5.0,5.0,5.0,07-21,09-04,2.9616128718191663,09-23,10-23,5.0,5.0,5.0,5.0,07-08,08-07,3.0397147787053744,09-23,10-08,3.0,7.0,3.0,7.0,07-23,08-07,4.039600906986081
22,AUY,Yamana Gold Inc,5.369999885559082,False,2009.0,,12-17,03-02,4.0,7.0,4.0,7.0,12-17,03-02,9.220521973194721,06-23,08-22,6.0,5.0,6.0,5.0,07-06,09-04,4.311675912398855,01-04,02-18,5.0,6.0,5.0,6.0,01-04,02-18,6.3578342090536335,12-17,01-16,6.0,5.0,6.0,5.0,12-17,01-16,6.5018862445433125,12-19,01-03,6.0,5.0,6.0,5.0,12-19,01-03,4.6351250146530845
23,YAMHF,Yamaha Motor Co Ltd,18.56999969482422,False,2009.0,,03-08,05-22,5.0,6.0,6.0,5.0,10-11,12-25,7.145882893446082,12-18,02-16,5.0,6.0,8.0,3.0,09-14,11-13,4.385130536996667,03-07,04-21,7.0,4.0,5.0,6.0,11-07,12-22,10.997864339749901,04-25,05-25,6.0,5.0,7.0,4.0,11-10,12-10,10.791892222684552,06-26,07-11,5.0,6.0,5.0,6.0,11-07,11-22,10.243614360525392
24,YAMCY,Yamaha Corp,56.1500015258789,False,2009.0,,02-13,04-28,7.0,4.0,7.0,4.0,02-13,04-28,5.2797610121812255,03-09,05-08,7.0,4.0,7.0,4.0,03-09,05-08,6.335526326222599,03-17,05-01,5.0,6.0,5.0,6.0,03-17,05-01,6.823071188292276,05-26,06-25,6.0,5.0,6.0,5.0,05-26,06-25,4.722279782108943,03-17,04-01,5.0,6.0,5.0,6.0,10-15,10-30,3.128590262289704
25,YMDAF,Yamada Holdings Co Ltd,4.940000057220459,False,2009.0,,03-01,05-15,7.0,4.0,6.0,5.0,03-07,05-21,5.107641700730258,03-19,05-18,8.0,3.0,7.0,4.0,03-25,05-24,3.0276844658216127,03-25,05-09,5.0,6.0,8.0,3.0,03-08,04-22,2.9944171206480767,03-09,04-08,5.0,6.0,5.0,6.0,03-25,04-24,1.777022304546201,03-25,04-09,4.0,7.0,2.0,9.0,11-25,12-10,2.8458590956059
26,YKLTF,Yakult Honsha Co Ltd,46.0,False,2010.0,,01-02,03-17,1.0,7.0,1.0,7.0,01-02,03-17,3.4104046242774566,01-02,03-02,0.0,8.0,0.0,8.0,01-02,03-02,3.4104046242774566,01-16,03-01,0.0,8.0,0.0,8.0,01-16,03-01,3.4104046242774566,01-31,03-01,0.0,8.0,0.0,8.0,01-31,03-01,3.4104046242774566,02-15,03-01,0.0,8.0,0.0,8.0,02-15,03-01,3.4104046242774566
27,YDVL,Yadkin Valley Corp,12000.0,False,2010.0,,06-22,09-05,3.0,7.0,3.0,7.0,06-22,09-05,5.129166315445418,07-27,09-25,2.0,8.0,2.0,8.0,07-27,09-25,4.632071652460581,07-22,09-05,2.0,8.0,2.0,8.0,07-22,09-05,4.277526197915127,07-24,08-23,2.0,8.0,2.0,8.0,07-24,08-23,3.4134260123863704,08-17,09-01,2.0,8.0,2.0,8.0,08-17,09-01,0.5199169110459434
28,YTRGF,Y T Realty Group Ltd,0.25999999046325684,False,2010.0,,03-27,06-10,5.0,5.0,5.0,5.0,03-27,06-10,-2.209171030083647,04-06,06-05,6.0,4.0,6.0,4.0,04-06,06-05,-1.6615895572325554,02-08,03-24,5.0,5.0,5.0,5.0,12-17,01-31,10.943936830350527,05-16,06-15,5.0,5.0,5.0,5.0,12-26,01-25,9.981082075680009,05-21,06-05,3.0,7.0,3.0,7.0,05-21,06-05,2.7010080703188883
