,symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule_r_75,adj_up_end_schedule_r_75,adj_ups_r_75,adj_downs_r_75,close_ups_r_75,close_downs_r_75,close_up_start_schedule_r_75,close_up_end_schedule_r_75,close_up_percent_avg_r_75,adj_up_start_schedule_r_60,adj_up_end_schedule_r_60,adj_ups_r_60,adj_downs_r_60,close_ups_r_60,close_downs_r_60,close_up_start_schedule_r_60,close_up_end_schedule_r_60,close_up_percent_avg_r_60,adj_up_start_schedule_r_45,adj_up_end_schedule_r_45,adj_ups_r_45,adj_downs_r_45,close_ups_r_45,close_downs_r_45,close_up_start_schedule_r_45,close_up_end_schedule_r_45,close_up_percent_avg_r_45,adj_up_start_schedule_r_30,adj_up_end_schedule_r_30,adj_ups_r_30,adj_downs_r_30,close_ups_r_30,close_downs_r_30,close_up_start_schedule_r_30,close_up_end_schedule_r_30,close_up_percent_avg_r_30,adj_up_start_schedule_r_15,adj_up_end_schedule_r_15,adj_ups_r_15,adj_downs_r_15,close_ups_r_15,close_downs_r_15,close_up_start_schedule_r_15,close_up_end_schedule_r_15,close_up_percent_avg_r_15
20,JNJ,Johnson & Johnson,147.36999509999998,False,2009.0,,1-Oct,15-Dec,7.0,5.0,4.0,6.0,1-Oct,15-Dec,4.17195507,1-Oct,30-Nov,5.0,6.0,4.0,7.0,25-Sep,24-Nov,3.497757314,2-Jun,17-Jul,4.0,7.0,4.0,7.0,2-Jun,17-Jul,3.220150873,15-Jun,15-Jul,3.0,8.0,3.0,8.0,15-Jun,15-Jul,2.747983035,27-Jun,12-Jul,7.0,4.0,7.0,4.0,27-Jun,12-Jul,1.882164564
21,HTY,John Hancock Tax-Advantaged Global Shareholder Yie,5.4600000379999996,False,2009.0,,3-Nov,17-Jan,8.0,7.0,3.0,4.0,14-Sep,28-Nov,3.3379353839999997,20-Dec,18-Feb,8.0,3.0,8.0,3.0,20-Dec,18-Feb,4.922920509,4-Jan,18-Feb,10.0,1.0,10.0,1.0,4-Jan,18-Feb,4.117455302,30-Oct,29-Nov,8.0,3.0,8.0,3.0,30-Oct,29-Nov,3.7312538839999996,22-Mar,6-Apr,6.0,5.0,6.0,5.0,22-Mar,6-Apr,2.675372748
22,HTD,John Hancock Tax-advantaged Div Inc Fd,20.86000061,False,2009.0,,20-Mar,3-Jun,8.0,8.0,3.0,3.0,27-Jun,10-Sep,3.2800837730000003,21-Mar,20-May,8.0,3.0,8.0,3.0,7-Mar,6-May,4.619834725,19-Mar,3-May,8.0,3.0,8.0,3.0,19-Mar,3-May,7.505276873,3-Apr,3-May,9.0,2.0,9.0,2.0,3-Apr,3-May,4.580915235,18-Apr,3-May,6.0,5.0,5.0,6.0,18-Apr,3-May,3.066007286
23,PDT,John Hancock Premium Div Fund,13.68000031,False,2009.0,,19-Mar,2-Jun,8.0,6.0,3.0,5.0,19-Mar,2-Jun,7.847971302,16-Mar,15-May,9.0,2.0,8.0,3.0,21-Mar,20-May,6.143410176000001,23-Mar,7-May,8.0,3.0,7.0,4.0,21-Mar,5-May,6.95283685,21-Mar,20-Apr,8.0,3.0,8.0,3.0,5-Apr,5-May,2.773048655,19-Mar,3-Apr,7.0,4.0,7.0,4.0,19-Mar,3-Apr,3.623943367
24,HPS,John Hancock Preferred Income Fund III,16.70999908,False,2009.0,,23-Jun,6-Sep,9.0,8.0,2.0,3.0,19-Feb,4-May,2.089364668,8-Jul,6-Sep,9.0,2.0,9.0,2.0,22-Feb,22-Apr,0.49806971299999997,14-Mar,28-Apr,9.0,2.0,8.0,3.0,14-Mar,28-Apr,4.586128212,15-Mar,14-Apr,9.0,2.0,9.0,2.0,15-Mar,14-Apr,4.151506298999999,20-Mar,4-Apr,9.0,2.0,9.0,2.0,20-Mar,4-Apr,2.192090135
25,HPF,John Hancock Preferred Income Fund II,18.31999969,False,2009.0,,16-Mar,30-May,9.0,8.0,2.0,3.0,16-Mar,30-May,6.22439945,13-Nov,12-Jan,9.0,2.0,9.0,2.0,14-Feb,14-Apr,-0.41194145299999996,21-Mar,5-May,10.0,1.0,7.0,4.0,21-Mar,5-May,6.628434231,24-Mar,23-Apr,8.0,3.0,8.0,3.0,13-Dec,12-Jan,4.2117291869999995,19-Apr,4-May,8.0,3.0,8.0,3.0,20-Apr,5-May,2.811204749
26,HPI,John Hancock Preferred Income Fund,19.03000069,False,2009.0,,23-Jun,6-Sep,9.0,8.0,2.0,3.0,16-Mar,30-May,6.107863727000001,13-Nov,12-Jan,9.0,2.0,9.0,2.0,18-Mar,17-May,6.901272277,18-Mar,2-May,10.0,1.0,8.0,3.0,19-Mar,3-May,6.296615963,15-Mar,14-Apr,9.0,2.0,8.0,3.0,22-Mar,21-Apr,4.769381041,18-Mar,2-Apr,10.0,1.0,9.0,2.0,18-Mar,2-Apr,5.042444601000001
27,JHI,John Hancock Investors Trust,16.45999908,False,2009.0,,16-Dec,1-Mar,8.0,7.0,3.0,4.0,16-Dec,1-Mar,6.283614598,12-Dec,10-Feb,8.0,3.0,8.0,3.0,12-Dec,10-Feb,3.93065433,21-Dec,4-Feb,7.0,4.0,7.0,4.0,15-Dec,29-Jan,3.9344743889999996,12-Dec,11-Jan,10.0,1.0,10.0,1.0,12-Dec,11-Jan,3.761026694,21-Dec,5-Jan,7.0,4.0,7.0,4.0,21-Dec,5-Jan,2.4720680219999998
28,JHS,John Hancock Income Securities Trust,15.67399979,False,2009.0,,18-Nov,1-Feb,8.0,6.0,3.0,5.0,18-Mar,1-Jun,4.816746662,20-Mar,19-May,9.0,2.0,9.0,2.0,20-Mar,19-May,4.270846724,23-Mar,7-May,6.0,5.0,6.0,5.0,23-Mar,7-May,3.937071495,20-Mar,19-Apr,8.0,3.0,8.0,3.0,20-Mar,19-Apr,2.893564258,18-Jun,3-Jul,8.0,3.0,8.0,3.0,18-Jun,3-Jul,1.33238862
29,BTO,John Hancock Financial Opportunities Fund,26.87999916,False,2009.0,,21-Oct,4-Jan,6.0,5.0,5.0,6.0,27-Oct,10-Jan,5.974856032999999,4-Oct,3-Dec,7.0,4.0,7.0,4.0,4-Oct,3-Dec,7.1978833579999995,13-Nov,28-Dec,5.0,6.0,5.0,6.0,26-Oct,10-Dec,6.541510299,21-Aug,20-Sep,7.0,4.0,7.0,4.0,2-Nov,2-Dec,3.843839323,18-Apr,3-May,7.0,4.0,7.0,4.0,18-Apr,3-May,3.3953034310000003
30,JBT,John Bean Technologies Corp,105.0,False,2009.0,,25-Sep,9-Dec,8.0,8.0,3.0,3.0,25-Sep,9-Dec,6.424012845,2-Oct,1-Dec,8.0,3.0,8.0,3.0,5-Oct,4-Dec,8.32338442,20-Oct,4-Dec,6.0,5.0,6.0,5.0,20-Oct,4-Dec,6.339599875,1-Nov,1-Dec,7.0,4.0,7.0,4.0,1-Nov,1-Dec,5.760333519,5-Sep,20-Sep,5.0,6.0,5.0,6.0,5-Sep,20-Sep,3.464776947
31,JBSS,John B Sanfilippo & Son Inc,76.25,False,2009.0,,4-Feb,19-Apr,5.0,5.0,6.0,6.0,4-Feb,19-Apr,4.286728817,28-May,27-Jul,5.0,6.0,5.0,6.0,8-Feb,8-Apr,5.842960477999999,12-Jun,27-Jul,4.0,7.0,4.0,7.0,12-Jun,27-Jul,4.885000356,15-Jun,15-Jul,5.0,6.0,5.0,6.0,15-Jun,15-Jul,4.77318134,22-Mar,6-Apr,4.0,7.0,4.0,7.0,22-Mar,6-Apr,3.8570228369999997
32,JNSH,JNS Holdings Corp,0.0055,False,2009.0,,29-Aug,12-Nov,4.0,4.0,7.0,7.0,29-Aug,12-Nov,24.31378252,13-Sep,12-Nov,7.0,4.0,7.0,4.0,13-Sep,12-Nov,17.99924669,24-Sep,8-Nov,4.0,7.0,4.0,7.0,24-Sep,8-Nov,17.07536217,2-Sep,2-Oct,1.0,10.0,1.0,10.0,2-Sep,2-Oct,12.42098486,31-Aug,15-Sep,1.0,10.0,1.0,10.0,31-Aug,15-Sep,10.96664613
33,JMP,JMP Group LLC,2.75999999,False,2009.0,,15-Oct,29-Dec,4.0,4.0,7.0,7.0,23-Oct,6-Jan,3.689308659,31-Oct,30-Dec,3.0,8.0,3.0,8.0,31-Oct,30-Dec,4.52983424,9-Nov,24-Dec,5.0,6.0,5.0,6.0,9-Nov,24-Dec,3.02473028,7-Jun,7-Jul,7.0,4.0,7.0,4.0,7-Jun,7-Jul,4.978329237,14-Apr,29-Apr,6.0,5.0,6.0,5.0,14-Apr,29-Apr,2.519158425
34,SJM,JM Smucker Co,115.7699966,False,2009.0,,5-Feb,20-Apr,8.0,8.0,3.0,3.0,4-Feb,19-Apr,3.5037175289999998,9-Oct,8-Dec,8.0,3.0,8.0,3.0,8-Feb,8-Apr,3.223038867,4-Feb,20-Mar,7.0,4.0,7.0,4.0,17-Feb,2-Apr,2.16296305,22-Mar,21-Apr,8.0,3.0,8.0,3.0,22-Mar,21-Apr,3.342683245,7-Aug,22-Aug,7.0,4.0,7.0,4.0,9-Jan,24-Jan,1.783616904
35,JLMC,JLM Couture Inc,2.650000095,False,2009.0,,15-May,29-Jul,4.0,4.0,7.0,7.0,15-May,29-Jul,7.134130217999999,6-Mar,5-May,4.0,7.0,4.0,7.0,6-Mar,5-May,5.012213647,9-May,23-Jun,5.0,6.0,5.0,6.0,9-May,23-Jun,10.56919617,22-Sep,22-Oct,5.0,6.0,5.0,6.0,22-Sep,22-Oct,7.399375267999999,15-Dec,30-Dec,3.0,8.0,3.0,8.0,15-Dec,30-Dec,6.141814029
36,JKS,JinkoSolar Holding Co Ltd,59.43999863,False,2010.0,,30-Sep,14-Dec,7.0,7.0,3.0,3.0,30-Sep,14-Dec,6.78666142,30-Sep,29-Nov,8.0,2.0,8.0,2.0,30-Sep,29-Nov,12.26644018,21-Sep,5-Nov,7.0,3.0,7.0,3.0,21-Sep,5-Nov,9.540883568,25-Jan,24-Feb,5.0,5.0,5.0,5.0,25-Jan,24-Feb,11.45764499,8-Feb,23-Feb,7.0,3.0,7.0,3.0,8-Feb,23-Feb,9.754328224
37,JIXAY,Jiangxi Copper Co Ltd,57.08000183,False,2010.0,,24-May,7-Aug,4.0,4.0,6.0,6.0,1-Nov,15-Jan,4.270589752,4-Jun,3-Aug,4.0,6.0,4.0,6.0,4-Jun,3-Aug,2.026116407,7-Jul,21-Aug,6.0,4.0,6.0,4.0,7-Jul,21-Aug,6.471211301,1-Jul,31-Jul,5.0,5.0,5.0,5.0,1-Jul,31-Jul,5.600744398,9-Jul,24-Jul,6.0,4.0,6.0,4.0,9-Jul,24-Jul,6.091245101
38,JIAXF,Jiangxi Copper Co Ltd,1.309999943,False,2010.0,,23-May,6-Aug,4.0,4.0,6.0,6.0,23-May,6-Aug,4.750847332,5-Jun,4-Aug,4.0,6.0,4.0,6.0,5-Jun,4-Aug,5.021095882,17-Jun,1-Aug,5.0,5.0,5.0,5.0,20-Jun,4-Aug,5.8804004139999995,23-May,22-Jun,4.0,6.0,4.0,6.0,10-Jul,9-Aug,9.358246776,6-Jun,21-Jun,4.0,6.0,4.0,6.0,24-Jul,8-Aug,9.505877935
39,JEXYY,Jiangsu Expressway Co Ltd,24.39999962,False,2010.0,,27-Sep,11-Dec,4.0,4.0,6.0,6.0,27-Sep,11-Dec,7.250299801000001,27-Sep,26-Nov,5.0,5.0,5.0,5.0,27-Sep,26-Nov,6.8346550729999995,15-Oct,29-Nov,5.0,5.0,5.0,5.0,15-Oct,29-Nov,3.653398025,2-Oct,1-Nov,5.0,5.0,5.0,5.0,2-Oct,1-Nov,4.799893169,11-Sep,26-Sep,6.0,4.0,6.0,4.0,11-Sep,26-Sep,2.332353564
40,JEXYF,Jiangsu Expressway Co Ltd,1.059999943,False,2010.0,,13-Apr,27-Jun,4.0,4.0,6.0,6.0,23-Oct,6-Jan,5.610984351,28-Apr,27-Jun,5.0,5.0,5.0,5.0,12-Sep,11-Nov,4.822445696,21-May,5-Jul,4.0,6.0,4.0,6.0,10-May,24-Jun,2.549668691,1-Jun,1-Jul,4.0,6.0,4.0,6.0,13-May,12-Jun,4.939087981,20-Jun,5-Jul,4.0,6.0,4.0,6.0,21-May,5-Jun,4.481033662
41,JCTCF,Jewett-Cameron Trading Co Ltd,9.199999809,False,2009.0,,7-May,21-Jul,7.0,7.0,4.0,4.0,7-May,21-Jul,11.65192881,26-Jun,25-Aug,6.0,5.0,6.0,5.0,26-Jun,25-Aug,3.0916571289999997,11-May,25-Jun,6.0,5.0,6.0,5.0,11-May,25-Jun,6.306453437999999,4-Oct,3-Nov,5.0,6.0,5.0,6.0,4-Oct,3-Nov,6.777342206,7-Oct,22-Oct,5.0,6.0,5.0,6.0,7-Oct,22-Oct,5.840166653
42,JBLU,JetBlue Airways Corp,14.63000011,False,2009.0,,24-Oct,7-Jan,4.0,4.0,7.0,7.0,24-Oct,7-Jan,8.100425146000001,13-Oct,12-Dec,6.0,5.0,6.0,5.0,13-Oct,12-Dec,10.33352625,24-Oct,8-Dec,5.0,6.0,5.0,6.0,24-Oct,8-Dec,8.207691777,23-Aug,22-Sep,6.0,5.0,6.0,5.0,23-Aug,22-Sep,5.089754292,29-Oct,13-Nov,7.0,4.0,7.0,4.0,29-Oct,13-Nov,5.03265983
43,JTBK,Jetblack Corp,0.018999999,False,2010.0,,4-Mar,18-May,2.0,2.0,8.0,8.0,4-Mar,18-May,30.40950784,16-Mar,15-May,2.0,8.0,2.0,8.0,16-Mar,15-May,33.53971144,14-Mar,28-Apr,1.0,9.0,1.0,9.0,14-Mar,28-Apr,-53.50791118,17-Mar,16-Apr,1.0,9.0,1.0,9.0,17-Mar,16-Apr,11.40259603,30-Mar,14-Apr,1.0,9.0,1.0,9.0,30-Mar,14-Apr,15.59884564
44,JRONY,Jeronimo Martins SGPS SA,32.75999832,False,2010.0,,28-Feb,13-May,8.0,8.0,2.0,2.0,18-Dec,3-Mar,6.085750339,6-Mar,5-May,9.0,1.0,9.0,1.0,3-Jan,3-Mar,6.016790472,14-Mar,28-Apr,9.0,1.0,9.0,1.0,14-Mar,28-Apr,7.362666697000001,27-Jan,26-Feb,7.0,3.0,7.0,3.0,27-Jan,26-Feb,2.689340552,10-Jan,25-Jan,6.0,4.0,6.0,4.0,10-Jan,25-Jan,3.930289567
45,JERT,JER Investors Trust Inc,0.026000001000000002,False,2009.0,,8-Mar,22-May,5.0,5.0,6.0,6.0,8-Mar,22-May,22.77583549,3-Mar,2-May,5.0,6.0,5.0,6.0,3-Mar,2-May,2.072172944,25-Jul,8-Sep,6.0,5.0,6.0,5.0,25-Jul,8-Sep,3.632135125,22-Apr,22-May,7.0,4.0,7.0,4.0,22-Apr,22-May,21.13762026,5-Jan,20-Jan,5.0,6.0,5.0,6.0,5-Jan,20-Jan,19.64648154
46,JFBC,Jeffersonville Bancorp,17.25,False,2009.0,,12-Jul,25-Sep,8.0,8.0,3.0,3.0,4-Oct,18-Dec,4.892634018,14-Jul,12-Sep,6.0,5.0,5.0,6.0,20-Oct,19-Dec,4.823641098,3-Aug,17-Sep,5.0,6.0,5.0,6.0,2-Aug,16-Sep,4.464569676,7-Nov,7-Dec,8.0,3.0,8.0,3.0,8-Nov,8-Dec,3.4072882780000002,25-Feb,11-Mar,8.0,3.0,8.0,3.0,25-Feb,11-Mar,2.015623141
47,JFWV,Jefferson Security Bank W Va,75.0,False,2009.0,,6-May,20-Jul,3.0,2.0,8.0,9.0,20-Oct,3-Jan,3.484535025,3-May,2-Jul,3.0,8.0,3.0,8.0,22-Oct,21-Dec,3.356072192,16-May,30-Jun,2.0,9.0,2.0,9.0,22-Oct,6-Dec,2.993625835,14-Nov,14-Dec,1.0,10.0,1.0,10.0,24-Mar,23-Apr,2.113246577,22-Feb,8-Mar,1.0,10.0,1.0,10.0,21-Mar,5-Apr,1.772225654
