symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule_r_75,adj_up_end_schedule_r_75,adj_ups_r_75,adj_downs_r_75,close_ups_r_75,close_downs_r_75,close_up_start_schedule_r_75,close_up_end_schedule_r_75,close_up_percent_avg_r_75,adj_up_start_schedule_r_60,adj_up_end_schedule_r_60,adj_ups_r_60,adj_downs_r_60,close_ups_r_60,close_downs_r_60,close_up_start_schedule_r_60,close_up_end_schedule_r_60,close_up_percent_avg_r_60,adj_up_start_schedule_r_45,adj_up_end_schedule_r_45,adj_ups_r_45,adj_downs_r_45,close_ups_r_45,close_downs_r_45,close_up_start_schedule_r_45,close_up_end_schedule_r_45,close_up_percent_avg_r_45,adj_up_start_schedule_r_30,adj_up_end_schedule_r_30,adj_ups_r_30,adj_downs_r_30,close_ups_r_30,close_downs_r_30,close_up_start_schedule_r_30,close_up_end_schedule_r_30,close_up_percent_avg_r_30,adj_up_start_schedule_r_15,adj_up_end_schedule_r_15,adj_ups_r_15,adj_downs_r_15,close_ups_r_15,close_downs_r_15,close_up_start_schedule_r_15,close_up_end_schedule_r_15,close_up_percent_avg_r_15
KLIC,Kulicke & Soffa Industries Inc,31.19000053,FALSE,2009,,28-Oct,11-Jan,7,7,4,4,28-Oct,11-Jan,10.69182558,10-Nov,9-Jan,6,5,6,5,10-Nov,9-Jan,7.801424676,9-Nov,24-Dec,6,5,6,5,9-Nov,24-Dec,6.491563179,11-Oct,10-Nov,8,3,8,3,11-Oct,10-Nov,5.653729282,22-May,6-Jun,7,4,7,4,18-May,2-Jun,4.074284628
KHNGF,Kuehne + Nagel International AG,206.0500031,FALSE,2010,,16-Mar,30-May,5,5,5,5,16-Jul,29-Sep,3.1337018,16-Mar,15-May,4,6,4,6,21-Jul,19-Sep,4.009694959,31-Mar,15-May,3,7,3,7,16-Mar,30-Apr,3.758792277,16-Mar,15-Apr,4,6,4,6,16-Mar,15-Apr,4.511454033,30-Apr,15-May,3,7,3,7,4-Apr,19-Apr,2.310647845
KUBTY,Kubota Corp,100.4599991,FALSE,2009,,28-Aug,11-Nov,5,5,6,6,28-Aug,11-Nov,7.201396204,12-Sep,11-Nov,5,6,5,6,12-Sep,11-Nov,6.033410083,13-Oct,27-Nov,6,5,6,5,13-Oct,27-Nov,5.481342213,12-Oct,11-Nov,8,3,8,3,12-Oct,11-Nov,4.428407578,9-Sep,24-Sep,5,6,5,6,9-Sep,24-Sep,3.251829006
KT,KT Corp,10.59000015,FALSE,2009,,26-Feb,11-May,3,3,8,8,26-Feb,11-May,4.452907147,3-Mar,2-May,2,9,2,9,3-Mar,2-May,2.934569641,22-Jun,6-Aug,2,9,2,9,22-Jun,6-Aug,4.868052439,8-Jul,7-Aug,3,8,3,8,8-Jul,7-Aug,4.055870664,27-Apr,12-May,4,7,4,7,27-Apr,12-May,2.967232976
KSIH,KS International Holdings Corp,0.0125,FALSE,2009,,21-Sep,5-Dec,3,3,8,8,21-Sep,5-Dec,17.38491842,11-Oct,10-Dec,3,8,3,8,11-Oct,10-Dec,21.49604876,26-May,10-Jul,3,8,3,8,26-May,10-Jul,18.98239226,23-May,22-Jun,3,8,3,8,23-May,22-Jun,9.811050552,3-Jun,18-Jun,2,9,2,9,3-Jun,18-Jun,17.52418846
KSBI,KS Bancorp Inc,24,FALSE,2009,,21-Oct,4-Jan,7,7,4,4,21-Oct,4-Jan,-2.377599928,28-Dec,26-Feb,9,2,9,2,28-Dec,26-Feb,8.163421983,23-Jul,6-Sep,8,3,8,3,23-Jul,6-Sep,6.408739013,12-Nov,12-Dec,7,4,6,5,12-Nov,12-Dec,1.545568081,22-Jan,6-Feb,3,8,3,8,22-Jan,6-Feb,4.803580543
KRO,Kronos Worldwide Inc,13.89000034,FALSE,2009,,14-Oct,28-Dec,5,5,6,6,15-Oct,29-Dec,5.025351557,1-Oct,30-Nov,4,7,4,7,1-Oct,30-Nov,9.307602809,13-Oct,27-Nov,5,6,5,6,13-Oct,27-Nov,6.124648383,11-Oct,10-Nov,5,6,5,6,11-Oct,10-Nov,5.977611807,14-Dec,29-Dec,6,5,6,5,14-Dec,29-Dec,7.221817933
KNOS,Kronos Advanced Technologies Inc,0.048,FALSE,2009,,26-Dec,11-Mar,9,9,2,2,26-Dec,11-Mar,38.81179028,9-Jan,9-Mar,9,2,9,2,9-Jan,9-Mar,27.57214855,1-Apr,16-May,5,6,5,6,1-Apr,16-May,27.22222279,6-Feb,7-Mar,6,5,6,5,6-Feb,7-Mar,16.60712855,10-Feb,25-Feb,7,4,7,4,10-Feb,25-Feb,23.39703414
KRBF,Kreido Biofuels Inc,0.400000006,FALSE,2009,,1-Feb,16-Apr,4,4,7,7,1-Feb,16-Apr,15.38578679,31-Jul,29-Sep,5,6,5,6,31-Jul,29-Sep,5.063398832,27-May,11-Jul,7,4,7,4,27-May,11-Jul,10.62289641,11-Jun,11-Jul,4,7,4,7,11-Jun,11-Jul,9.317626354,1-Feb,16-Feb,2,9,2,9,1-Feb,16-Feb,21.88344489
KTOS,Kratos Defense & Security Solutions Inc,20.39500046,FALSE,2009,,10-Dec,23-Feb,7,7,4,4,10-Dec,23-Feb,11.13904113,10-Dec,8-Feb,7,4,7,4,10-Dec,8-Feb,7.662382681,4-May,18-Jun,9,2,9,2,4-May,18-Jun,7.281144912,21-Aug,20-Sep,6,5,6,5,21-Aug,20-Sep,6.827646337,20-May,4-Jun,6,5,6,5,20-May,4-Jun,4.0053043
KRA,Kraton Corp,25.45999908,FALSE,2009,,28-Oct,11-Jan,7,7,4,4,28-Oct,11-Jan,3.500804037,27-Oct,26-Dec,6,5,6,5,27-Oct,26-Dec,1.617258102,7-Mar,21-Apr,4,7,4,7,7-Mar,21-Apr,6.423424217,26-Jun,26-Jul,7,4,7,4,26-Jun,26-Jul,4.032463872,24-Jun,9-Jul,6,5,6,5,24-Jun,9-Jul,5.055075841
KBLB,Kraig Biocraft Laboratories Inc,0.135000005,FALSE,2009,,23-Feb,8-May,4,4,7,7,23-Feb,8-May,25.4400702,26-Feb,26-Apr,3,8,3,8,26-Feb,26-Apr,19.9164266,19-Mar,3-May,4,7,4,7,19-Mar,3-May,19.60257374,26-Feb,27-Mar,4,7,4,7,26-Feb,27-Mar,14.6080719,12-Mar,27-Mar,4,7,4,7,12-Mar,27-Mar,13.68563392
KOSS,Koss Corp,2.089999914,FALSE,2009,,17-Dec,2-Mar,7,7,4,4,17-Dec,2-Mar,5.145045502,18-Dec,16-Feb,7,4,7,4,18-Dec,16-Feb,6.212846262,31-Jan,16-Mar,7,4,7,4,31-Jan,16-Mar,1.349634126,16-Jan,15-Feb,6,5,6,5,16-Jan,15-Feb,3.5296007,2-Feb,17-Feb,8,3,8,3,2-Feb,17-Feb,3.435747219
KFY,Korn Ferry,38.72000122,FALSE,2009,,6-Oct,20-Dec,7,7,4,4,6-Oct,20-Dec,12.7525432,14-Oct,13-Dec,6,5,6,5,14-Oct,13-Dec,11.95714366,26-Oct,10-Dec,5,6,5,6,26-Oct,10-Dec,8.749839677,12-Oct,11-Nov,5,6,5,6,12-Oct,11-Nov,6.315594992,30-Oct,14-Nov,5,6,5,6,30-Oct,14-Nov,4.227802442
KF,Korea Fund Inc,35.25999832,FALSE,2009,,12-Nov,26-Jan,5,5,6,6,7-Feb,22-Apr,2.191658275,21-Dec,19-Feb,4,7,4,7,10-Feb,10-Apr,1.776744078,21-Mar,5-May,6,5,6,5,21-Mar,5-May,6.436960869,22-Mar,21-Apr,6,5,6,5,22-Mar,21-Apr,5.369116707,24-Mar,8-Apr,9,2,9,2,24-Mar,8-Apr,4.071841364
KEP,Korea Electric Power Corp,9.579999924,FALSE,2009,,1-Nov,15-Jan,5,5,6,6,24-Aug,7-Nov,2.69101447,6-Nov,5-Jan,8,3,8,3,4-Jun,3-Aug,3.185068803,2-Dec,16-Jan,7,4,7,4,17-Jun,1-Aug,4.830455233,7-Jul,6-Aug,5,6,5,6,7-Jul,6-Aug,4.238759788,17-Jul,1-Aug,6,5,6,5,17-Jul,1-Aug,3.60357696
KOP,Koppers Holdings Inc,26.04000092,FALSE,2009,,14-Feb,29-Apr,6,6,5,5,14-Feb,29-Apr,-7.57616842,19-Aug,18-Oct,5,6,5,6,19-Aug,18-Oct,7.75271433,14-Mar,28-Apr,5,6,5,6,14-Mar,28-Apr,10.55071328,3-Apr,3-May,5,6,5,6,3-Apr,3-May,8.56458715,14-Dec,29-Dec,4,7,4,7,14-Dec,29-Dec,5.462318122
KOGL,Kopp Glass Inc,60,FALSE,2010,,29-Sep,13-Dec,4,4,6,6,29-Sep,13-Dec,3.935776996,24-Sep,23-Nov,3,7,3,7,24-Sep,23-Nov,4.264439692,25-Sep,9-Nov,3,7,3,7,25-Sep,9-Nov,3.689379758,28-Sep,28-Oct,0,10,0,10,28-Sep,28-Oct,3.230725478,24-Sep,9-Oct,0,10,0,10,24-Sep,9-Oct,3.040906012
KOPN,Kopin Corp,1.330000043,FALSE,2009,,19-May,2-Aug,6,6,5,5,19-May,2-Aug,8.480968818,21-Aug,20-Oct,4,7,4,7,21-Aug,20-Oct,1.001400349,15-May,29-Jun,3,8,3,8,15-May,29-Jun,6.983183613,21-Aug,20-Sep,5,6,5,6,21-Aug,20-Sep,9.763197395,19-Aug,3-Sep,9,2,9,2,19-Aug,3-Sep,3.302937511
KOOYF,Kootenay Silver Inc,0.284999996,FALSE,2009,,24-Sep,8-Dec,2,2,9,9,24-Sep,8-Dec,5.819695044,4-Oct,3-Dec,2,9,2,9,4-Oct,3-Dec,6.916531502,31-Oct,15-Dec,1,10,1,10,31-Oct,15-Dec,6.675965068,15-Dec,14-Jan,5,6,5,6,15-Dec,14-Jan,9.040984099,9-Feb,24-Feb,7,4,7,4,9-Feb,24-Feb,6.194930379
KKPNY,Koninklijke KPN NV,3.109999895,FALSE,2009,,26-May,9-Aug,5,5,6,6,24-May,7-Aug,-2.340352923,8-Jul,6-Sep,4,7,4,7,9-Jul,7-Sep,2.981969586,25-Jul,8-Sep,4,7,4,7,2-Oct,16-Nov,-0.242020198,11-Jul,10-Aug,5,6,5,6,1-Oct,31-Oct,1.714233813,27-May,11-Jun,5,6,5,6,21-Dec,5-Jan,1.391746474
KKPNF,Koninklijke KPN NV,3.119999886,FALSE,2010,,2-Aug,16-Oct,5,5,5,5,2-Aug,16-Oct,6.84055791,2-Aug,1-Oct,5,5,5,5,2-Aug,1-Oct,6.179118572,6-Aug,20-Sep,4,6,4,6,6-Aug,20-Sep,4.72996817,27-Jul,26-Aug,4,6,4,6,27-Jul,26-Aug,4.718630046,11-Mar,26-Mar,2,8,2,8,11-Mar,26-Mar,2.817062493
RDSMY,Koninklijke DSM NV,41.60990143,FALSE,2009,,13-Feb,28-Apr,6,6,5,5,13-Feb,28-Apr,7.873516427,28-Feb,28-Apr,5,6,5,6,28-Feb,28-Apr,9.062566455,14-Mar,28-Apr,5,6,5,6,14-Mar,28-Apr,7.895884748,17-Mar,16-Apr,6,5,6,5,17-Mar,16-Apr,5.809225633,23-Mar,7-Apr,5,6,5,6,23-Mar,7-Apr,3.490256269
AHODF,Koninklijke Ahold Delhaize NV,27.5,FALSE,2010,,13-Dec,26-Feb,9,9,1,1,13-Dec,26-Feb,5.250374087,2-Mar,1-May,8,2,8,2,9-Jan,9-Mar,4.066859418,12-Jan,26-Feb,6,4,6,4,12-Jan,26-Feb,3.934903388,13-Jul,12-Aug,8,2,8,2,15-Oct,14-Nov,2.6663977,19-Dec,3-Jan,3,7,3,7,19-Dec,3-Jan,1.723419555
ADRNY,Koninklijke Ahold Delhaize NV,27.5,FALSE,2009,,28-Feb,13-May,9,9,2,2,23-Dec,8-Mar,4.223720688,27-Feb,27-Apr,8,3,8,3,23-Dec,21-Feb,3.15224596,8-Mar,22-Apr,7,4,7,4,25-Jun,9-Aug,3.411340749,11-Oct,10-Nov,7,4,7,4,11-Oct,10-Nov,4.242530414,6-Jul,21-Jul,5,6,5,6,9-Oct,24-Oct,2.355173842
KNCAY,Konica Minolta Inc,6.010000229,FALSE,2009,,15-Aug,29-Oct,4,4,7,7,15-Aug,29-Oct,1.340948817,1-Nov,31-Dec,4,7,4,7,1-Nov,31-Dec,3.002184251,30-Oct,14-Dec,5,6,5,6,30-Oct,14-Dec,3.727258699,9-Nov,9-Dec,6,5,6,5,9-Nov,9-Dec,5.184510432,15-Apr,30-Apr,8,3,8,3,15-Apr,30-Apr,3.026330335
KNCRF,Konecranes Oyj,33.00999832,FALSE,2009,,4-Feb,19-Apr,8,8,3,3,23-Dec,8-Mar,2.987420794,4-Feb,4-Apr,7,4,7,4,22-Jul,20-Sep,7.305685383,22-Mar,6-May,6,5,6,5,6-Aug,20-Sep,5.860983526,20-Mar,19-Apr,5,6,5,6,27-Dec,26-Jan,4.871697576,23-Mar,7-Apr,2,9,2,9,22-Dec,6-Jan,1.841427955
KNMCY,Konami Holdings Corp,51.68000031,FALSE,2009,,11-Apr,25-Jun,5,5,6,6,11-Apr,25-Jun,7.404117647,28-Apr,27-Jun,5,6,5,6,28-Apr,27-Jun,3.676384653,11-May,25-Jun,2,9,2,9,11-May,25-Jun,4.668203682,22-May,21-Jun,6,5,6,5,22-May,21-Jun,2.411174333,15-Feb,1-Mar,5,6,5,6,15-Feb,1-Mar,2.822202393
KONAQ,Kona Grill Inc,0.013335,FALSE,2009,,12-Feb,27-Apr,6,6,5,5,12-Feb,27-Apr,-1.547948849,3-Mar,2-May,6,5,6,5,3-Mar,2-May,6.104307417,14-Mar,28-Apr,4,7,4,7,14-Mar,28-Apr,-17.85570808,23-Mar,22-Apr,6,5,6,5,23-Mar,22-Apr,8.848278704,15-Apr,30-Apr,6,5,6,5,15-Apr,30-Apr,-17.67996619
KMTUY,Komatsu Ltd,24.54000092,FALSE,2009,,1-Sep,15-Nov,7,7,4,4,4-Sep,18-Nov,6.538127718,12-Sep,11-Nov,5,6,5,6,7-Oct,6-Dec,6.218071825,16-Mar,30-Apr,6,5,6,5,16-Mar,30-Apr,5.307364508,31-Mar,30-Apr,5,6,5,6,31-Mar,30-Apr,4.732132926,3-Sep,18-Sep,7,4,7,4,3-Sep,18-Sep,4.747401242
KMTUF,Komatsu Ltd,24.65999985,FALSE,2010,,16-Jul,29-Sep,4,6,6,4,1-Sep,15-Nov,7.875121259,31-Jul,29-Sep,2,8,6,4,9-Oct,8-Dec,6.147268144,14-Aug,28-Sep,3,7,5,5,5-Oct,19-Nov,6.545472117,15-Aug,14-Sep,3,7,5,5,31-Mar,30-Apr,3.990249907,5-Nov,20-Nov,3,7,5,5,31-Oct,15-Nov,4.715779173
KSS,Kohl's Corp,28.68000031,FALSE,2009,,4-Aug,18-Oct,6,6,5,5,4-Aug,18-Oct,2.203791188,4-Feb,4-Apr,6,5,6,5,4-Feb,4-Apr,-0.758169743,6-Aug,20-Sep,4,7,4,7,4-Feb,20-Mar,-8.676165264,22-Aug,21-Sep,4,7,4,7,22-Aug,21-Sep,5.024128866,12-Jul,27-Jul,3,8,3,8,12-Jul,27-Jul,3.352649394
KDKN,Kodiak Energy Inc,0.035,FALSE,2009,,27-Dec,12-Mar,6,6,5,5,27-Dec,12-Mar,22.2983246,26-Dec,24-Feb,4,7,4,7,26-Dec,24-Feb,18.16126343,16-Jun,31-Jul,6,5,6,5,16-Jun,31-Jul,14.22816668,3-Oct,2-Nov,6,5,6,5,3-Oct,2-Nov,12.05950896,26-Dec,10-Jan,6,5,6,5,26-Dec,10-Jan,11.3889277
KHOLY,Koc Holding AS,11.75,FALSE,2010,,6-Sep,20-Nov,5,5,5,5,6-Sep,20-Nov,7.278683397,29-Aug,28-Oct,4,6,4,6,29-Aug,28-Oct,5.014889929,14-Mar,28-Apr,4,6,4,6,15-Mar,29-Apr,5.134561105,19-Jun,19-Jul,6,4,6,4,19-Jun,19-Jul,1.563769483,24-Jun,9-Jul,4,6,4,6,24-Jun,9-Jul,2.783581999
KNWN,Know Labs Inc,1.74000001,FALSE,2009,,11-Jan,26-Mar,6,6,5,5,11-Jan,26-Mar,-0.096399101,10-Jan,10-Mar,6,5,6,5,10-Jan,10-Mar,13.43112772,11-Jan,25-Feb,7,4,7,4,11-Jan,25-Feb,11.21151334,21-Jan,20-Feb,6,5,6,5,21-Jan,20-Feb,18.68995418,1-Feb,16-Feb,4,7,4,7,1-Feb,16-Feb,13.86906785
KNL,Knoll Inc,13.88000011,FALSE,2009,,15-Oct,29-Dec,6,6,5,5,13-Nov,27-Jan,3.825792345,1-Oct,30-Nov,6,5,6,5,1-Oct,30-Nov,4.576071357,12-Jun,27-Jul,6,5,6,5,12-Jun,27-Jul,5.636376089,23-Mar,22-Apr,7,4,7,4,23-Mar,22-Apr,3.331681773,11-Jul,26-Jul,4,7,4,7,11-Jul,26-Jul,3.577757507
KNX,Knight-Swift Transportation Holdings Inc,41.70999908,FALSE,2009,,29-Sep,13-Dec,8,8,3,3,29-Sep,13-Dec,3.906815043,7-Oct,6-Dec,7,4,7,4,7-Oct,6-Dec,7.001780946,18-Oct,2-Dec,8,3,8,3,18-Oct,2-Dec,6.328460666,1-Nov,1-Dec,8,3,8,3,1-Nov,1-Dec,4.906387398,31-Oct,15-Nov,9,2,9,2,5-Mar,20-Mar,3.532877424
KLSVF,Klondike Silver Corp,0.065459996,FALSE,2009,,14-Dec,27-Feb,6,6,5,5,14-Dec,27-Feb,2.929895079,20-Dec,18-Feb,5,6,5,6,20-Dec,18-Feb,26.52777777,21-Dec,4-Feb,5,6,5,6,21-Dec,4-Feb,28.19862156,14-Dec,13-Jan,7,4,7,4,14-Dec,13-Jan,10.29822101,27-Dec,11-Jan,6,5,6,5,27-Dec,11-Jan,20.47348453
KDKGF,Klondike Gold Corp,0.159999996,FALSE,2010,,27-Nov,10-Feb,4,4,6,6,27-Nov,10-Feb,20.52170526,24-Nov,23-Jan,5,5,5,5,24-Nov,23-Jan,12.12345664,20-Dec,3-Feb,5,5,5,5,20-Dec,3-Feb,14.57037181,15-Dec,14-Jan,6,4,6,4,15-Dec,14-Jan,11.62729617,17-May,1-Jun,3,7,3,7,17-May,1-Jun,9.801044681
KLTI,Klaus Tech Inc,0.01,FALSE,2009,,11-Jan,26-Mar,2,2,8,8,11-Jan,26-Mar,17.33119065,11-Jan,11-Mar,1,9,1,9,11-Jan,11-Mar,17.33119065,16-Jan,1-Mar,1,8,1,8,16-Jan,1-Mar,17.2870402,31-Jan,1-Mar,1,8,1,8,31-Jan,1-Mar,11.4803881,24-Feb,10-Mar,0,9,0,9,24-Feb,10-Mar,9.988594684
KLBAY,Klabin SA,9.489999771,FALSE,2010,,24-Aug,7-Nov,6,6,4,4,24-Aug,7-Nov,6.161079457,12-Dec,10-Feb,5,5,5,5,27-Aug,26-Oct,5.854712349,13-Dec,27-Jan,4,6,4,6,13-Dec,27-Jan,6.900498406,19-Dec,18-Jan,6,4,6,4,18-Dec,17-Jan,5.513590549,19-Dec,3-Jan,7,3,7,3,19-Dec,3-Jan,4.031254077
KLAC,KLA Corp,240.3399963,FALSE,2009,,23-Oct,6-Jan,8,7,3,4,14-Oct,28-Dec,7.071189578,23-Oct,22-Dec,7,4,7,4,5-Sep,4-Nov,7.117890702,10-Nov,25-Dec,5,6,5,6,25-Sep,9-Nov,7.452895031,11-Oct,10-Nov,6,5,6,5,11-Oct,10-Nov,6.71756289,23-May,7-Jun,6,5,6,5,23-May,7-Jun,2.645627112
KKR,KKR & Co Inc,38.06000137,FALSE,2010,,13-May,27-Jul,8,6,2,4,13-May,27-Jul,7.971274361,1-Jun,31-Jul,8,2,8,2,1-Jun,31-Jul,7.716320293,11-Jun,26-Jul,9,1,9,1,11-Jun,26-Jul,7.429460466,26-Jun,26-Jul,8,2,8,2,26-Jun,26-Jul,7.238751992,11-Jul,26-Jul,9,1,9,1,11-Jul,26-Jul,3.444352487
KRG,Kite Realty Group Trust,14.64999962,FALSE,2009,,6-Oct,20-Dec,5,5,6,6,6-Oct,20-Dec,7.024013085,4-Oct,3-Dec,6,5,6,5,4-Oct,3-Dec,6.5486353,9-Jun,24-Jul,6,5,6,5,4-Oct,18-Nov,4.61268453,9-Nov,9-Dec,5,6,5,6,9-Nov,9-Dec,3.023216306,5-Oct,20-Oct,6,5,6,5,5-Oct,20-Oct,2.150919046
KISB,Kish Bancorp Inc,30,FALSE,2009,,29-Jul,12-Oct,8,7,3,4,29-Jul,12-Oct,4.15335849,30-Jul,28-Sep,7,4,5,6,30-Jul,28-Sep,4.123904667,3-Jun,18-Jul,8,3,6,5,25-Mar,9-May,3.742435736,9-Apr,9-May,6,5,6,5,25-Jul,24-Aug,1.830043141,24-Apr,9-May,5,6,4,7,24-Apr,9-May,3.432213255
KIRK,Kirkland's Inc,11.78999996,FALSE,2009,,8-Nov,22-Jan,6,6,5,5,8-Nov,22-Jan,3.131548096,8-Oct,7-Dec,5,6,5,6,8-Oct,7-Dec,5.012605192,20-Nov,4-Jan,6,5,6,5,20-Nov,4-Jan,8.100287781,20-Nov,20-Dec,4,7,4,7,20-Nov,20-Dec,6.978467937,19-Nov,4-Dec,5,6,5,6,19-Nov,4-Dec,7.525965202
KNBWY,Kirin Holdings Co Ltd,22,FALSE,2009,,27-Feb,12-May,6,6,5,5,27-Feb,12-May,6.216931525,2-Mar,1-May,5,6,5,6,2-Mar,1-May,6.295308818,15-Feb,31-Mar,7,4,7,4,15-Feb,31-Mar,5.69118626,1-Mar,31-Mar,6,5,6,5,1-Mar,31-Mar,5.180646838,17-Sep,2-Oct,4,7,4,7,17-Sep,2-Oct,2.147555896
KEX,Kirby Corp,49,FALSE,2009,,22-Mar,5-Jun,9,9,2,2,22-Mar,5-Jun,6.785996711,13-Mar,12-May,8,3,8,3,13-Mar,12-May,7.590219182,30-Jan,15-Mar,8,3,8,3,30-Jan,15-Mar,0.725188984,27-Mar,26-Apr,8,3,8,3,27-Mar,26-Apr,5.956957595,13-Apr,28-Apr,7,4,7,4,13-Apr,28-Apr,3.907605187
