,symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule_r_75,adj_up_end_schedule_r_75,adj_ups_r_75,adj_downs_r_75,close_ups_r_75,close_downs_r_75,close_up_start_schedule_r_75,close_up_end_schedule_r_75,close_up_percent_avg_r_75,adj_up_start_schedule_r_60,adj_up_end_schedule_r_60,adj_ups_r_60,adj_downs_r_60,close_ups_r_60,close_downs_r_60,close_up_start_schedule_r_60,close_up_end_schedule_r_60,close_up_percent_avg_r_60,adj_up_start_schedule_r_45,adj_up_end_schedule_r_45,adj_ups_r_45,adj_downs_r_45,close_ups_r_45,close_downs_r_45,close_up_start_schedule_r_45,close_up_end_schedule_r_45,close_up_percent_avg_r_45,adj_up_start_schedule_r_30,adj_up_end_schedule_r_30,adj_ups_r_30,adj_downs_r_30,close_ups_r_30,close_downs_r_30,close_up_start_schedule_r_30,close_up_end_schedule_r_30,close_up_percent_avg_r_30,adj_up_start_schedule_r_15,adj_up_end_schedule_r_15,adj_ups_r_15,adj_downs_r_15,close_ups_r_15,close_downs_r_15,close_up_start_schedule_r_15,close_up_end_schedule_r_15,close_up_percent_avg_r_15
10,ZTCOF,ZTE Corp,2.700000048,False,2010.0,,28-Aug,11-Nov,7.0,3.0,7.0,3.0,28-Aug,11-Nov,9.569516136,26-Sep,25-Nov,7.0,3.0,7.0,3.0,26-Sep,25-Nov,8.424947598,25-Sep,9-Nov,5.0,5.0,5.0,5.0,8-Aug,22-Sep,6.750729439,14-Dec,13-Jan,5.0,5.0,5.0,5.0,14-Dec,13-Jan,4.5270734589999995,18-Feb,4-Mar,6.0,4.0,6.0,4.0,18-Feb,4-Mar,4.867949339
11,ZSTN,ZST Digital Networks Inc,0.0077,False,2009.0,,23-Dec,8-Mar,5.0,6.0,5.0,6.0,23-Dec,8-Mar,22.31176064,6-Aug,5-Oct,3.0,8.0,3.0,8.0,6-Aug,5-Oct,11.00370105,11-Dec,25-Jan,2.0,9.0,2.0,9.0,11-Dec,25-Jan,12.75794088,27-Dec,26-Jan,5.0,6.0,5.0,6.0,27-Dec,26-Jan,19.95304606,23-Dec,7-Jan,4.0,7.0,4.0,7.0,23-Dec,7-Jan,22.64699535
12,ZMTP,Zoom Telephonics Inc,2.49000001,False,2009.0,,11-Mar,25-May,4.0,7.0,4.0,7.0,11-Mar,25-May,7.975275897,27-Mar,26-May,4.0,7.0,4.0,7.0,27-Mar,26-May,13.4260332,30-Mar,14-May,2.0,9.0,2.0,9.0,30-Mar,14-May,11.73063895,14-Apr,14-May,5.0,6.0,5.0,6.0,14-Apr,14-May,8.301528722999999,19-May,3-Jun,2.0,9.0,2.0,9.0,19-May,3-Jun,8.06265457
13,ZTNO,Zoom Technologies Inc,0.197500005,False,2009.0,,17-Dec,2-Mar,7.0,4.0,7.0,4.0,17-Dec,2-Mar,25.51723998,23-Dec,21-Feb,4.0,7.0,4.0,7.0,23-Dec,21-Feb,28.70498306,18-Dec,1-Feb,5.0,6.0,5.0,6.0,18-Dec,1-Feb,31.39970116,17-Dec,16-Jan,5.0,6.0,5.0,6.0,17-Dec,16-Jan,26.96294528,26-Dec,10-Jan,6.0,5.0,6.0,5.0,26-Dec,10-Jan,27.00596602
14,EREPF,Zonte Metals Inc,0.194000006,False,2010.0,,7-Nov,21-Jan,5.0,5.0,5.0,5.0,7-Nov,21-Jan,21.17290864,20-Dec,18-Feb,6.0,4.0,6.0,4.0,20-Dec,18-Feb,20.53103383,20-Dec,3-Feb,5.0,5.0,5.0,5.0,20-Dec,3-Feb,19.10596174,20-Dec,19-Jan,5.0,5.0,5.0,5.0,20-Dec,19-Jan,4.543025333,3-Jan,18-Jan,6.0,4.0,6.0,4.0,3-Jan,18-Jan,12.31117465
15,ZDPY,Zoned Properties Inc,0.44999998799999996,False,2010.0,,31-Jan,15-Apr,4.0,6.0,4.0,6.0,31-Jan,15-Apr,9.547014431000001,2-Feb,2-Apr,4.0,6.0,4.0,6.0,2-Feb,2-Apr,-0.356323678,17-Feb,2-Apr,2.0,8.0,2.0,8.0,17-Feb,2-Apr,4.9972188189999995,1-Feb,2-Mar,3.0,7.0,3.0,7.0,1-Feb,2-Mar,13.01902809,15-Mar,30-Mar,5.0,5.0,5.0,5.0,15-Mar,30-Mar,13.76510325
16,ZGNX,Zogenix Inc,20.14999962,False,2010.0,,27-Oct,10-Jan,4.0,6.0,4.0,6.0,27-Oct,10-Jan,8.480725702,19-May,18-Jul,6.0,4.0,6.0,4.0,19-May,18-Jul,11.55897325,23-May,7-Jul,4.0,6.0,4.0,6.0,23-May,7-Jul,8.88820317,15-Jun,15-Jul,5.0,5.0,5.0,5.0,15-Jun,15-Jul,7.982038516,14-Dec,29-Dec,6.0,4.0,6.0,4.0,14-Dec,29-Dec,5.935359546
17,ZIXI,Zix Corp,7.090000152999999,False,2009.0,,23-Mar,6-Jun,5.0,6.0,5.0,6.0,23-Mar,6-Jun,12.31958562,2-Apr,1-Jun,7.0,4.0,7.0,4.0,2-Apr,1-Jun,11.32435314,28-Mar,12-May,6.0,5.0,6.0,5.0,28-Mar,12-May,8.616597588,22-May,21-Jun,6.0,5.0,6.0,5.0,22-May,21-Jun,6.028174879,4-Apr,19-Apr,10.0,1.0,10.0,1.0,4-Apr,19-Apr,6.429641451
18,ZIVO,Zivo Bioscience Inc,0.149499997,False,2009.0,,21-Jan,5-Apr,4.0,7.0,4.0,7.0,21-Jan,5-Apr,8.197610259,5-Feb,5-Apr,4.0,7.0,4.0,7.0,5-Feb,5-Apr,8.22765302,7-Feb,23-Mar,3.0,8.0,3.0,8.0,7-Feb,23-Mar,1.707322,6-Sep,6-Oct,1.0,10.0,1.0,10.0,6-Sep,6-Oct,4.927179832,21-Mar,5-Apr,2.0,9.0,2.0,9.0,21-Mar,5-Apr,9.933961841
19,ZIOP,ZIOPHARM Oncology Inc,2.677999973,False,2009.0,,8-Jan,23-Mar,9.0,2.0,9.0,2.0,8-Jan,23-Mar,11.51453725,6-Jan,6-Mar,8.0,3.0,8.0,3.0,6-Jan,6-Mar,12.18761262,19-Oct,3-Dec,8.0,3.0,8.0,3.0,19-Oct,3-Dec,9.969837567,1-Nov,1-Dec,7.0,4.0,7.0,4.0,1-Nov,1-Dec,12.98647549,17-Nov,2-Dec,7.0,4.0,7.0,4.0,17-Nov,2-Dec,6.791854291
20,ZION,Zions Bancorp NA,38.13000107,False,2009.0,,1-Sep,15-Nov,7.0,4.0,7.0,4.0,1-Sep,15-Nov,3.857908262,27-Mar,26-May,7.0,4.0,7.0,4.0,26-Mar,25-May,4.866920114,27-Mar,11-May,8.0,3.0,8.0,3.0,27-Mar,11-May,6.689643326000001,14-Apr,14-May,5.0,6.0,5.0,6.0,14-Apr,14-May,5.167332685,8-Feb,23-Feb,6.0,5.0,6.0,5.0,25-Jan,9-Feb,2.552654557
21,CZXMF,Zincx Resources Corp,0.079999998,False,2010.0,,8-Jul,21-Sep,5.0,5.0,5.0,5.0,8-Jul,21-Sep,9.439378179,18-Dec,16-Feb,5.0,5.0,5.0,5.0,18-Dec,16-Feb,7.904580049,16-Dec,30-Jan,5.0,5.0,5.0,5.0,16-Dec,30-Jan,4.773456777,20-Aug,19-Sep,6.0,4.0,6.0,4.0,20-Aug,19-Sep,9.203868782,9-Jul,24-Jul,6.0,4.0,6.0,4.0,9-Jul,24-Jul,8.426497233
22,ZMPLF,Zimplats Holdings Ltd,7.269999981000001,False,2010.0,,10-Nov,24-Jan,6.0,4.0,6.0,4.0,10-Nov,24-Jan,7.112156287,17-Nov,16-Jan,5.0,5.0,5.0,5.0,17-Nov,16-Jan,4.327239038,1-Sep,16-Oct,5.0,5.0,5.0,5.0,10-Dec,24-Jan,5.455285533,1-Sep,1-Oct,6.0,4.0,6.0,4.0,18-Dec,17-Jan,3.614289041,14-Sep,29-Sep,2.0,8.0,2.0,8.0,14-Sep,29-Sep,5.148094691
23,ZBH,Zimmer Biomet Holdings Inc,147.2700043,False,2009.0,,9-Dec,22-Feb,9.0,2.0,9.0,2.0,9-Dec,22-Feb,7.18656689,12-Nov,11-Jan,7.0,4.0,7.0,4.0,12-Nov,11-Jan,4.788607493,14-Mar,28-Apr,8.0,3.0,8.0,3.0,14-Mar,28-Apr,5.654454326000001,22-Aug,21-Sep,9.0,2.0,9.0,2.0,22-Aug,21-Sep,3.61728565,13-Apr,28-Apr,8.0,3.0,8.0,3.0,13-Apr,28-Apr,3.734012218
24,ZIMCF,Zim Corp,0.0601,False,2009.0,,19-Jul,2-Oct,2.0,9.0,2.0,9.0,19-Jul,2-Oct,19.68449473,25-Mar,24-May,3.0,8.0,3.0,8.0,25-Mar,24-May,15.88554663,21-Dec,4-Feb,2.0,9.0,2.0,9.0,21-Dec,4-Feb,6.986519013,24-Oct,23-Nov,4.0,7.0,4.0,7.0,24-Oct,23-Nov,17.09357242,26-Oct,10-Nov,1.0,10.0,1.0,10.0,26-Oct,10-Nov,17.21851828
25,ZIJMF,Zijin Mining Group Co Ltd,0.9599999790000001,False,2010.0,,24-Sep,8-Dec,5.0,5.0,5.0,5.0,24-Sep,8-Dec,10.998294099999999,6-May,5-Jul,5.0,5.0,5.0,5.0,4-Oct,3-Dec,9.969737326,20-May,4-Jul,4.0,6.0,4.0,6.0,7-Jul,21-Aug,6.148181866,6-Oct,5-Nov,3.0,7.0,3.0,7.0,5-Oct,4-Nov,8.968645706,31-Mar,15-Apr,4.0,6.0,4.0,6.0,31-Mar,15-Apr,5.700142077000001
26,ZGCO,Ziegler Companies Inc,40.25999832,False,2009.0,,15-Mar,29-May,2.0,6.0,2.0,6.0,15-Mar,29-May,7.086856401,28-Feb,28-Apr,2.0,6.0,2.0,6.0,28-Feb,28-Apr,8.368591422,13-Mar,27-Apr,1.0,7.0,1.0,7.0,13-Mar,27-Apr,8.606143856000001,1-Apr,1-May,1.0,7.0,1.0,7.0,1-Apr,1-May,8.687593283,1-Apr,16-Apr,1.0,7.0,1.0,7.0,1-Apr,16-Apr,5.641108709
27,ZHUZF,Zhuzhou CRRC Times Electric Co Ltd,3.180000067,False,2010.0,,29-Apr,13-Jul,2.0,8.0,2.0,8.0,6-Sep,20-Nov,1.467663178,23-May,22-Jul,2.0,8.0,2.0,8.0,6-Sep,5-Nov,1.9375813259999999,8-Jun,23-Jul,2.0,8.0,2.0,8.0,30-Oct,14-Dec,4.203869684,10-Jun,10-Jul,1.0,9.0,1.0,9.0,10-Nov,10-Dec,3.471712937,5-Jun,20-Jun,2.0,8.0,2.0,8.0,6-Sep,21-Sep,3.418650022
28,ZHUD,Zhuding International Ltd,0.0127,False,2010.0,,21-Nov,4-Feb,3.0,7.0,3.0,7.0,21-Nov,4-Feb,19.07661323,25-Nov,24-Jan,4.0,6.0,4.0,6.0,25-Nov,24-Jan,14.10958885,21-Dec,4-Feb,4.0,5.0,4.0,5.0,21-Dec,4-Feb,19.41194165,5-May,4-Jun,4.0,5.0,4.0,5.0,5-May,4-Jun,18.844961899999998,5-May,20-May,1.0,8.0,1.0,8.0,5-May,20-May,14.01252657
29,ZYJT,Zhong Ya International Ltd,5.5,False,2010.0,,19-May,2-Aug,0.0,9.0,0.0,9.0,19-May,2-Aug,13.56368532,3-Jun,2-Aug,1.0,8.0,1.0,8.0,3-Jun,2-Aug,13.56368532,15-Oct,29-Nov,1.0,8.0,1.0,8.0,15-Oct,29-Nov,9.740259519,30-Oct,29-Nov,1.0,8.0,1.0,8.0,30-Oct,29-Nov,9.740259519,14-Nov,29-Nov,0.0,9.0,0.0,9.0,14-Nov,29-Nov,9.740259519
30,ZHEXF,Zhejiang Expressway Co Ltd,0.75,False,2010.0,,14-Mar,28-May,4.0,6.0,4.0,6.0,13-Sep,27-Nov,5.516453713,29-Mar,28-May,4.0,6.0,4.0,6.0,30-Sep,29-Nov,5.081162753,30-Sep,14-Nov,4.0,6.0,4.0,6.0,5-Oct,19-Nov,4.855575301,7-May,6-Jun,3.0,7.0,3.0,7.0,29-Oct,28-Nov,2.3292782219999997,7-May,22-May,2.0,8.0,2.0,8.0,4-Nov,19-Nov,3.527812412
31,ZHAOF,Zhaojin Mining Industry Co Ltd,1.309999943,False,2010.0,,11-Jun,25-Aug,6.0,4.0,6.0,4.0,5-Jul,18-Sep,8.287254412000001,12-Jun,11-Aug,5.0,5.0,5.0,5.0,28-Jul,26-Sep,6.727564781,11-Jun,26-Jul,5.0,5.0,5.0,5.0,5-Aug,19-Sep,4.47936182,11-May,10-Jun,4.0,6.0,4.0,6.0,25-Aug,24-Sep,3.0224898710000003,10-Jun,25-Jun,3.0,7.0,3.0,7.0,3-Feb,18-Feb,4.252731613
32,ZEON,Zeons Corp,1.0,False,2010.0,,23-Nov,6-Feb,8.0,2.0,8.0,2.0,23-Nov,6-Feb,44.95835866,26-Jan,26-Mar,7.0,3.0,7.0,3.0,26-Jan,26-Mar,-0.6782970359999999,23-Jan,8-Mar,5.0,5.0,5.0,5.0,23-Jan,8-Mar,32.18975256,15-Feb,16-Mar,3.0,7.0,3.0,7.0,15-Feb,16-Mar,-259.0203666,4-Mar,19-Mar,1.0,9.0,1.0,9.0,4-Mar,19-Mar,-266.0403953
33,ZMSPF,Zecotek Photonics Inc,0.00645,False,2009.0,,12-Dec,25-Feb,2.0,9.0,2.0,9.0,12-Dec,25-Feb,7.711746944,6-Dec,4-Feb,3.0,8.0,3.0,8.0,6-Dec,4-Feb,10.109357300000001,15-Dec,29-Jan,3.0,8.0,3.0,8.0,15-Dec,29-Jan,11.097092300000002,23-Dec,22-Jan,4.0,7.0,4.0,7.0,23-Dec,22-Jan,10.92939967,23-Dec,7-Jan,4.0,7.0,4.0,7.0,23-Dec,7-Jan,14.95198466
34,ZARFF,Zargon Oil & Gas Ltd,0.039999999,False,2010.0,,16-Nov,30-Jan,2.0,8.0,2.0,8.0,16-Nov,30-Jan,-21.76367158,15-Nov,14-Jan,3.0,7.0,3.0,7.0,15-Nov,14-Jan,-4.5089045389999995,22-Jan,7-Mar,2.0,8.0,2.0,8.0,22-Nov,6-Jan,8.733392446,14-Mar,13-Apr,3.0,7.0,2.0,8.0,14-Mar,13-Apr,8.384632601,26-Dec,10-Jan,3.0,7.0,3.0,7.0,26-Dec,10-Jan,10.45800794
35,ZAGG,Zagg Inc,3.2300000189999998,False,2009.0,,14-May,28-Jul,5.0,6.0,5.0,6.0,14-May,28-Jul,8.97205562,18-May,17-Jul,6.0,5.0,6.0,5.0,18-May,17-Jul,12.35029108,31-May,15-Jul,5.0,6.0,5.0,6.0,31-May,15-Jul,11.34107702,1-Jun,1-Jul,3.0,8.0,3.0,8.0,1-Jun,1-Jul,8.162684888,3-Oct,18-Oct,4.0,7.0,4.0,7.0,3-Oct,18-Oct,7.8247511979999995
36,YAHOY,Z Holdings Corp,11.68299961,False,2010.0,,22-May,5-Aug,8.0,2.0,8.0,2.0,22-May,5-Aug,7.370195947000001,7-Jan,7-Mar,6.0,4.0,6.0,4.0,7-Jan,7-Mar,6.690352288,28-May,12-Jul,6.0,4.0,6.0,4.0,28-May,12-Jul,5.550969602,27-May,26-Jun,6.0,4.0,6.0,4.0,27-May,26-Jun,3.7864185810000004,28-May,12-Jun,6.0,4.0,6.0,4.0,28-May,12-Jun,3.020015566
