,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,19.479999542236328,22.920000076293945,23.770000457763672,,,20.940000534057617,8.3100004196167,11.079999923706055
01-03,,19.0,24.600000381469727,19.420000076293945,22.90999984741211,,,11.130000114440918,21.219999313354492,8.15999984741211,10.779999732971191
01-04,,18.399999618530273,25.079999923706055,19.979999542236328,,,4.179999828338623,11.979999542236328,21.260000228881836,8.760000228881836,
01-05,,18.399999618530273,25.139999389648438,,,22.690000534057617,4.199999809265137,11.550000190734863,21.030000686645508,,
01-06,,18.399999618530273,25.027999877929688,,23.049999237060547,22.049999237060547,4.039999961853027,11.699999809265137,,,10.670000076293945
01-07,,18.899999618530273,,20.850000381469727,23.209999084472656,21.969999313354492,3.640000104904175,,,9.0600004196167,10.600000381469727
01-08,,,,20.719999313354492,23.510000228881836,22.520000457763672,4.039999961853027,,20.850000381469727,9.380000114440918,10.800000190734863
01-09,,,24.950000762939453,20.940000534057617,23.229999542236328,22.34000015258789,,11.760000228881836,20.920000076293945,9.479999542236328,11.029999732971191
01-10,,18.850000381469727,25.0,20.200000762939453,23.329999923706055,,,12.359999656677246,20.719999313354492,9.449999809265137,11.319999694824219
01-11,,18.850000381469727,24.899999618530273,19.56999969482422,,,3.569999933242798,12.420000076293945,21.549999237060547,9.510000228881836,
01-12,,18.850000381469727,24.899999618530273,,,21.8700008392334,3.430000066757202,12.300000190734863,21.5,,
01-13,,19.450000762939453,24.799999237060547,,23.200000762939453,21.860000610351562,3.0899999141693115,12.430000305175781,,,11.979999542236328
01-14,,19.200000762939453,,19.389999389648438,23.3799991607666,21.43000030517578,3.299999952316284,,,9.15999984741211,12.109999656677246
01-15,,,,18.93000030517578,23.420000076293945,20.84000015258789,3.3399999141693115,,,9.140000343322754,12.0
01-16,,,,18.75,23.290000915527344,21.0,,,20.610000610351562,8.979999542236328,11.710000038146973
01-17,,,25.0,19.049999237060547,23.329999923706055,,,12.170000076293945,20.649999618530273,9.0,10.819999694824219
01-18,,19.450000762939453,24.899999618530273,19.040000915527344,,,,11.949999809265137,20.299999237060547,9.0,
01-19,,19.450000762939453,24.799999237060547,,,,3.0,11.40999984741211,21.360000610351562,,
01-20,,19.450000762939453,25.0,,,20.899999618530273,3.640000104904175,11.779999732971191,,,
01-21,,19.700000762939453,,,23.09000015258789,20.790000915527344,3.6500000953674316,,,,10.15999984741211
01-22,,,,19.190000534057617,22.450000762939453,21.329999923706055,3.869999885559082,,21.809999465942383,8.720000267028809,10.0
