,2015,2016,2017,2018,2019,2020
06-12,178.47999572753906,,173.36000061035156,32.79999923706055,4.179999828338623,3.309999942779541
06-13,,106.87999725341797,180.0800018310547,32.63999938964844,4.849999904632568,
06-14,,103.68000030517578,186.47999572753906,29.920000076293945,5.119999885559082,
06-15,182.9600067138672,103.91999816894531,165.75999450683594,30.31999969482422,,3.3499999046325684
06-16,176.9600067138672,99.44000244140625,168.24000549316406,,,3.3499999046325684
06-17,168.0,94.4000015258789,,,5.519999980926514,3.2899999618530273
06-18,154.0800018310547,,,27.360000610351562,5.610000133514404,3.109999895095825
06-19,155.0399932861328,,172.16000366210938,23.200000762939453,5.579999923706055,3.0999999046325684
06-20,,94.95999908447266,184.9600067138672,22.559999465942383,5.789999961853027,
06-21,,92.87999725341797,190.39999389648438,21.360000610351562,6.860000133514404,
06-22,160.72000122070312,90.87999725341797,192.0,19.280000686645508,,3.109999895095825
06-23,161.0399932861328,98.0,190.9600067138672,,,3.0899999141693115
06-24,160.63999938964844,94.08000183105469,,,6.409999847412109,2.9800000190734863
06-25,157.1999969482422,,,20.559999465942383,6.389999866485596,3.0899999141693115
06-26,155.83999633789062,,190.16000366210938,18.559999465942383,6.130000114440918,2.9000000953674316
06-27,,91.76000213623047,179.27999877929688,18.719999313354492,6.190000057220459,
06-28,,99.68000030517578,192.0,18.0,6.230000019073486,
06-29,159.67999267578125,103.44000244140625,189.67999267578125,18.079999923706055,,2.880000114440918
06-30,163.0399932861328,102.72000122070312,185.52000427246094,,,2.819999933242798
07-01,157.60000610351562,107.19999694824219,,,6.420000076293945,2.740000009536743
07-02,154.0800018310547,,,18.959999084472656,6.289999961853027,2.75
07-03,,,185.1199951171875,21.440000534057617,6.550000190734863,
07-05,,103.5199966430664,185.36000061035156,20.639999389648438,6.420000076293945,
07-06,151.9199981689453,103.5199966430664,183.1999969482422,20.479999542236328,,2.7699999809265137
07-07,152.0,103.27999877929688,180.47999572753906,,,2.680000066757202
07-08,149.75999450683594,104.55999755859375,,,6.239999771118164,2.7899999618530273
07-09,146.39999389648438,,,21.1200008392334,6.429999828338623,2.8499999046325684
07-10,140.47999572753906,,176.8000030517578,19.84000015258789,6.630000114440918,2.880000114440918
07-11,,103.19999694824219,176.72000122070312,21.040000915527344,7.329999923706055,
07-12,,101.83999633789062,189.0399932861328,20.0,7.380000114440918,
07-13,137.9199981689453,97.83999633789062,191.36000061035156,21.360000610351562,,3.109999895095825
07-14,135.9199981689453,99.04000091552734,194.24000549316406,,,3.5
07-15,138.39999389648438,104.0,,,7.360000133514404,3.3399999141693115
07-16,140.32000732421875,,,19.68000030517578,7.599999904632568,3.319999933242798
07-17,170.16000366210938,,189.36000061035156,19.760000228881836,7.46999979019165,3.380000114440918
07-18,,104.31999969482422,184.24000549316406,19.200000762939453,7.670000076293945,
07-19,,104.0,184.47999572753906,20.559999465942383,7.090000152587891,
07-20,166.72000122070312,106.0,172.32000732421875,19.68000030517578,,3.25
07-21,155.27999877929688,106.4000015258789,168.47999572753906,,,3.190000057220459
07-22,145.27999877929688,113.19999694824219,,,6.579999923706055,3.0799999237060547
07-23,131.1199951171875,,,19.520000457763672,6.349999904632568,3.119999885559082
07-24,123.68000030517578,,185.60000610351562,19.280000686645508,6.699999809265137,2.990000009536743
07-25,,115.19999694824219,174.39999389648438,19.040000915527344,6.389999866485596,
07-26,,113.27999877929688,175.75999450683594,18.479999542236328,6.570000171661377,
07-27,124.63999938964844,116.08000183105469,179.1999969482422,17.440000534057617,,3.0
07-28,127.5999984741211,116.80000305175781,184.8800048828125,,,3.0999999046325684
07-29,118.87999725341797,118.4000015258789,,,6.670000076293945,2.9800000190734863
07-30,116.80000305175781,,,16.399999618530273,7.159999847412109,2.990000009536743
07-31,112.08000183105469,,183.36000061035156,17.040000915527344,6.940000057220459,2.990000009536743
08-01,,121.5999984741211,184.9600067138672,16.799999237060547,6.96999979019165,
08-02,,121.5199966430664,186.24000549316406,17.1200008392334,6.53000020980835,
08-03,102.87999725341797,123.91999816894531,184.63999938964844,16.719999313354492,,2.9700000286102295
08-04,99.27999877929688,123.44000244140625,187.1999969482422,,,2.9600000381469727
08-05,93.5199966430664,123.36000061035156,,,6.429999828338623,2.990000009536743
08-06,94.23999786376953,,,16.799999237060547,6.300000190734863,2.9700000286102295
08-07,95.04000091552734,,183.1199951171875,16.639999389648438,6.309999942779541,3.0199999809265137
08-08,,122.80000305175781,184.39999389648438,16.799999237060547,6.610000133514404,
08-09,,122.72000122070312,180.63999938964844,16.31999969482422,6.329999923706055,
08-10,94.63999938964844,118.16000366210938,175.27999877929688,16.559999465942383,,3.190000057220459
08-11,92.4000015258789,120.0,178.16000366210938,,,3.319999933242798
08-12,90.72000122070312,121.04000091552734,,,6.570000171661377,3.2100000381469727
08-13,92.08000183105469,,,16.559999465942383,6.789999961853027,2.9800000190734863
08-14,93.68000030517578,,182.8800048828125,16.799999237060547,6.760000228881836,3.049999952316284
08-15,,122.63999938964844,181.0399932861328,16.15999984741211,6.619999885559082,
08-16,,123.5199966430664,174.39999389648438,16.399999618530273,6.920000076293945,
08-17,112.4800033569336,125.76000213623047,168.39999389648438,16.399999618530273,,3.3299999237060547
08-18,103.19999694824219,127.83999633789062,168.0800018310547,,,3.1500000953674316
08-19,98.80000305175781,124.72000122070312,,,6.730000019073486,3.2200000286102295
08-20,89.44000244140625,,,16.079999923706055,6.619999885559082,3.259999990463257
08-21,90.0,,159.83999633789062,18.399999618530273,6.679999828338623,3.1500000953674316
08-22,,130.0,157.67999267578125,18.479999542236328,6.760000228881836,
08-23,,132.0,157.1999969482422,18.559999465942383,6.420000076293945,
08-24,89.5999984741211,131.52000427246094,156.32000732421875,18.399999618530273,,3.0299999713897705
08-25,93.04000091552734,128.63999938964844,156.39999389648438,,,3.0199999809265137
08-26,88.63999938964844,133.52000427246094,,,6.619999885559082,3.0
08-27,99.83999633789062,,,18.0,6.380000114440918,2.9700000286102295
08-28,95.04000091552734,,162.24000549316406,17.920000076293945,6.679999828338623,2.9600000381469727
08-29,,132.8800048828125,159.1199951171875,19.360000610351562,7.039999961853027,
08-30,,133.1199951171875,157.9199981689453,19.68000030517578,7.03000020980835,
08-31,96.16000366210938,131.27999877929688,160.0,20.0,,2.9700000286102295
09-01,98.4000015258789,130.16000366210938,160.16000366210938,,,3.109999895095825
09-02,105.5199966430664,128.39999389648438,,,,3.0199999809265137
09-03,107.12000274658203,,,,6.659999847412109,3.009999990463257
09-04,105.5999984741211,,,19.360000610351562,6.75,2.9700000286102295
09-05,,,162.8000030517578,19.600000381469727,7.050000190734863,
09-06,,129.27999877929688,159.75999450683594,18.559999465942383,7.039999961853027,
09-07,,128.8000030517578,168.63999938964844,17.68000030517578,,
09-08,101.27999877929688,128.24000549316406,163.67999267578125,,,3.0799999237060547
09-09,102.16000366210938,120.55999755859375,,,7.099999904632568,3.140000104904175
09-10,108.4000015258789,,,16.799999237060547,7.53000020980835,3.130000114440918
09-11,117.44000244140625,,172.63999938964844,16.239999771118164,7.739999771118164,3.0999999046325684
09-12,,125.44000244140625,159.27999877929688,16.559999465942383,7.619999885559082,
09-13,,126.80000305175781,158.63999938964844,15.920000076293945,7.690000057220459,
09-14,132.72000122070312,132.24000549316406,156.16000366210938,16.479999542236328,,3.4200000762939453
09-15,131.9199981689453,135.9199981689453,170.72000122070312,,,3.640000104904175
09-16,130.8800048828125,133.9199981689453,,,7.5,3.4600000381469727
09-17,129.60000610351562,,,15.4399995803833,7.860000133514404,3.6500000953674316
09-18,127.76000213623047,,183.0399932861328,16.719999313354492,7.630000114440918,4.090000152587891
09-19,,134.16000366210938,194.16000366210938,16.719999313354492,7.53000020980835,
09-20,,136.0800018310547,209.60000610351562,16.8799991607666,7.769999980926514,
09-21,115.68000030517578,138.39999389648438,208.63999938964844,18.239999771118164,,4.579999923706055
09-22,124.87999725341797,121.12000274658203,199.9199981689453,,,4.639999866485596
09-23,127.36000061035156,122.23999786376953,,,7.650000095367432,4.440000057220459
09-24,122.63999938964844,,,17.760000228881836,7.199999809265137,4.28000020980835
09-25,117.5199966430664,,194.0,18.719999313354492,6.980000019073486,4.71999979019165
09-26,,117.68000030517578,50.63999938964844,19.360000610351562,6.579999923706055,
09-27,,116.72000122070312,55.91999816894531,18.079999923706055,6.610000133514404,
09-28,94.63999938964844,112.4000015258789,54.0,19.360000610351562,,4.679999828338623
09-29,97.91999816894531,114.4000015258789,55.040000915527344,,,4.929999828338623
09-30,103.36000061035156,112.0,,,6.460000038146973,4.619999885559082
10-01,112.23999786376953,,,18.239999771118164,5.920000076293945,4.559999942779541
10-02,106.87999725341797,,59.119998931884766,18.559999465942383,5.920000076293945,4.519999980926514
10-03,,111.5199966430664,60.2400016784668,18.239999771118164,6.099999904632568,
10-04,,110.4000015258789,61.84000015258789,16.799999237060547,6.039999961853027,
10-05,106.95999908447266,112.08000183105469,63.36000061035156,16.639999389648438,,5.630000114440918
10-06,105.68000030517578,107.68000030517578,56.400001525878906,,,4.150000095367432
10-07,113.36000061035156,107.76000213623047,,,5.860000133514404,3.690000057220459
10-08,105.68000030517578,,,16.31999969482422,5.889999866485596,3.8399999141693115
10-09,108.87999725341797,,56.720001220703125,17.600000381469727,5.659999847412109,3.990000009536743
10-10,,110.55999755859375,53.91999816894531,16.719999313354492,5.980000019073486,
10-11,,107.19999694824219,52.31999969482422,17.200000762939453,5.71999979019165,
10-12,110.55999755859375,104.72000122070312,50.959999084472656,18.719999313354492,,3.680000066757202
10-13,98.80000305175781,106.4800033569336,49.439998626708984,,,3.680000066757202
10-14,104.95999908447266,104.0,,,5.690000057220459,3.569999933242798
10-15,106.4800033569336,,,18.959999084472656,5.769999980926514,3.440000057220459
10-16,106.63999938964844,,49.36000061035156,19.520000457763672,5.679999828338623,3.759999990463257
10-17,,103.83999633789062,50.08000183105469,20.239999771118164,5.610000133514404,
10-18,,105.04000091552734,47.040000915527344,18.719999313354492,5.28000020980835,
10-19,106.4000015258789,104.80000305175781,46.400001525878906,17.280000686645508,,3.609999895095825
10-20,101.91999816894531,108.23999786376953,45.439998626708984,,,3.680000066757202
10-21,107.19999694824219,110.16000366210938,,,5.300000190734863,3.450000047683716
10-22,103.76000213623047,,,16.8799991607666,5.519999980926514,3.490000009536743
10-23,101.83999633789062,,44.08000183105469,16.799999237060547,6.510000228881836,3.5
10-24,,110.4800033569336,44.31999969482422,15.84000015258789,6.295000076293945,
10-25,,109.5199966430664,43.439998626708984,16.15999984741211,6.289999961853027,
10-26,102.55999755859375,108.72000122070312,40.79999923706055,16.399999618530273,,3.809999942779541
10-27,100.95999908447266,103.36000061035156,41.040000915527344,,,3.7799999713897705
10-28,96.80000305175781,101.76000213623047,,,6.460000038146973,3.5999999046325684
10-29,100.23999786376953,,,15.4399995803833,6.340000152587891,3.6500000953674316
10-30,97.5199966430664,,41.119998931884766,15.359999656677246,6.25,2.130000114440918
10-31,,98.4800033569336,41.91999816894531,14.960000038146973,6.179999828338623,
11-01,,100.08000183105469,42.08000183105469,16.799999237060547,6.639999866485596,
11-02,106.95999908447266,96.23999786376953,41.7599983215332,16.639999389648438,,1.9199999570846558
11-03,123.44000244140625,90.08000183105469,42.08000183105469,,,1.940000057220459
11-04,131.60000610351562,90.16000366210938,,,6.670000076293945,2.0399999618530273
11-05,126.87999725341797,,,16.15999984741211,6.510000228881836,2.2200000286102295
11-06,128.24000549316406,,43.20000076293945,16.239999771118164,6.25,1.909999966621399
11-07,,96.16000366210938,42.15999984741211,16.399999618530273,6.400000095367432,
11-08,,89.19999694824219,40.0,17.1200008392334,5.920000076293945,
11-09,132.16000366210938,99.04000091552734,40.720001220703125,16.639999389648438,,1.9900000095367432
11-10,140.72000122070312,108.63999938964844,42.720001220703125,,,2.119999885559082
11-11,135.27999877929688,106.0,,,5.409999847412109,2.1500000953674316
11-12,128.9600067138672,,,15.600000381469727,5.230000019073486,
11-13,126.80000305175781,,40.880001068115234,15.600000381469727,4.929999828338623,
11-14,,107.04000091552734,41.279998779296875,15.199999809265137,4.760000228881836,
11-15,,107.04000091552734,40.2400016784668,15.359999656677246,4.699999809265137,
11-16,127.91999816894531,108.95999908447266,40.2400016784668,16.0,,
11-17,124.23999786376953,110.08000183105469,39.91999816894531,,,
11-18,132.8800048828125,107.5199966430664,,,4.46999979019165,
11-19,129.67999267578125,,,15.119999885559082,4.46999979019165,
11-20,133.1999969482422,,43.040000915527344,14.319999694824219,4.829999923706055,
11-21,,107.83999633789062,43.68000030517578,15.600000381469727,4.659999847412109,
11-22,,107.5999984741211,45.20000076293945,,5.659999847412109,
11-23,140.72000122070312,112.95999908447266,,14.5600004196167,,
11-24,146.16000366210938,,43.279998779296875,,,
11-25,140.8000030517578,113.5199966430664,,,5.320000171661377,
11-26,,,,15.359999656677246,5.199999809265137,
11-27,138.24000549316406,,43.20000076293945,14.479999542236328,5.199999809265137,
11-28,,112.08000183105469,42.400001525878906,14.880000114440918,,
11-29,,109.5999984741211,42.400001525878906,14.5600004196167,5.409999847412109,
11-30,151.83999633789062,108.23999786376953,44.15999984741211,14.479999542236328,,
12-01,151.1199951171875,107.36000061035156,43.20000076293945,,,
12-02,152.32000732421875,108.16000366210938,,,5.289999961853027,
12-03,153.44000244140625,,,14.239999771118164,5.179999828338623,
12-04,153.1999969482422,,44.0,13.199999809265137,5.170000076293945,
12-05,,112.0,40.959999084472656,,5.03000020980835,
12-06,,114.4800033569336,40.2400016784668,14.15999984741211,4.880000114440918,
12-07,150.0,114.55999755859375,40.15999984741211,13.680000305175781,,
12-08,152.0800018310547,114.63999938964844,42.400001525878906,,,
12-09,151.1999969482422,114.0,,,5.070000171661377,
12-10,159.60000610351562,,,9.920000076293945,5.059999942779541,
12-11,156.16000366210938,,42.15999984741211,9.920000076293945,5.309999942779541,
12-12,,109.12000274658203,43.68000030517578,9.680000305175781,5.599999904632568,
12-13,,104.80000305175781,44.79999923706055,9.039999961853027,5.53000020980835,
12-14,156.24000549316406,100.4000015258789,43.599998474121094,8.079999923706055,,
12-15,161.1199951171875,101.5199966430664,42.400001525878906,,,
12-16,166.0,102.95999908447266,,,5.940000057220459,
12-17,162.8000030517578,,,9.199999809265137,5.329999923706055,
12-18,143.67999267578125,,41.279998779296875,8.479999542236328,5.059999942779541,
12-19,,100.95999908447266,41.439998626708984,8.5600004196167,5.210000038146973,
12-20,,101.76000213623047,41.68000030517578,8.399999618530273,5.260000228881836,
12-21,147.67999267578125,98.16000366210938,41.279998779296875,7.927999973297119,,
12-22,147.0399932861328,97.19999694824219,39.7599983215332,,,
12-23,152.55999755859375,101.76000213623047,,,5.210000038146973,
12-24,152.9600067138672,,,7.519999980926514,5.329999923706055,
12-26,,,42.63999938964844,7.800000190734863,5.239999771118164,
12-27,,99.36000061035156,42.400001525878906,7.960000038146973,5.210000038146973,
12-28,152.47999572753906,98.08000183105469,42.400001525878906,7.960000038146973,,
12-29,154.8000030517578,98.55999755859375,42.15999984741211,,,
12-30,155.44000244140625,99.36000061035156,,,5.0,
12-31,144.24000549316406,,,7.9679999351501465,5.119999885559082,
