,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-31,,5.199999809265137,7.050000190734863,,,12.0,17.849700927734375,16.415700912475586,24.5
02-01,,5.199999809265137,,,14.25,12.0,17.842199325561523,16.415700912475586,
02-02,,,,11.588000297546387,14.25,12.0,17.67340087890625,,
02-03,,,7.050000190734863,11.588000297546387,14.25,12.0,,,24.5
02-04,,5.199999809265137,7.050000190734863,11.588000297546387,14.25,,,15.25,24.5
02-05,,5.199999809265137,7.050000190734863,11.588000297546387,14.25,,16.982200622558594,15.930000305175781,24.5
02-06,,5.199999809265137,7.050000190734863,11.588000297546387,,12.0,17.707199096679688,15.930000305175781,24.5
02-07,,5.199999809265137,7.050000190734863,,,12.0,17.707199096679688,15.930000305175781,24.5
02-08,,5.199999809265137,,,14.25,12.0,17.707199096679688,15.930000305175781,
02-09,,,,11.588000297546387,14.25,12.0,17.707199096679688,,
02-10,,,7.050000190734863,11.588000297546387,14.25,12.0,,,24.5
02-11,,5.199999809265137,7.050000190734863,11.588000297546387,14.25,,,15.930000305175781,24.5
02-12,,5.199999809265137,7.050000190734863,11.588000297546387,14.25,,17.707199096679688,16.60849952697754,24.5
02-13,,5.199999809265137,7.050000190734863,11.588000297546387,,12.0,16.639999389648438,16.56399917602539,24.5
02-14,,5.199999809265137,7.050000190734863,,,12.0,16.639999389648438,16.56399917602539,24.5
02-15,,5.199999809265137,,,,12.0,16.99720001220703,16.56399917602539,
02-16,,,,,14.25,12.0,16.99720001220703,,
02-17,,,,11.588000297546387,14.25,12.0,,,
02-18,,,7.050000190734863,11.588000297546387,14.25,,,,24.5
02-19,,5.199999809265137,7.050000190734863,11.588000297546387,14.25,,,16.707199096679688,24.5
02-20,,5.199999809265137,7.050000190734863,11.588000297546387,,,16.99720001220703,12.963800430297852,24.5
02-21,,5.199999809265137,7.050000190734863,,,12.0,16.99720001220703,16.980100631713867,24.5
02-22,,5.199999809265137,,,14.25,12.0,16.579999923706055,16.848800659179688,
02-23,,,,11.588000297546387,14.25,12.0,16.627300262451172,,
02-24,,,7.050000190734863,11.588000297546387,14.25,12.0,,,24.5
02-25,,5.199999809265137,7.050000190734863,11.588000297546387,14.25,,,16.759300231933594,24.5
02-26,,5.199999809265137,7.050000190734863,11.588000297546387,14.25,,16.627300262451172,17.050600051879883,24.5
02-27,,5.199999809265137,7.050000190734863,11.588000297546387,,12.0,16.385700225830078,16.916200637817383,24.5
02-28,,5.199999809265137,7.050000190734863,,,12.0,16.385700225830078,16.904600143432617,24.5
02-29,,,,,14.25,,,,
03-01,,5.199999809265137,,,14.25,12.0,16.385700225830078,16.624799728393555,
03-02,,,,11.588000297546387,14.25,12.0,16.385700225830078,,24.5
03-03,,,7.050000190734863,11.588000297546387,14.25,12.0,,,24.5
03-04,,5.199999809265137,7.050000190734863,11.588000297546387,14.25,,,16.624799728393555,24.5
03-05,,5.199999809265137,7.050000190734863,11.0649995803833,,,16.385700225830078,16.624799728393555,24.5
03-06,,5.199999809265137,7.050000190734863,11.0649995803833,,12.0,16.385700225830078,15.991900444030762,24.5
03-07,,5.199999809265137,7.050000190734863,,14.25,12.0,16.385700225830078,15.991900444030762,
03-08,,5.199999809265137,,,14.25,12.0,16.385700225830078,15.991900444030762,
03-09,,,,11.0649995803833,14.25,12.0,16.385700225830078,,24.5
03-10,,,7.050000190734863,11.0649995803833,14.25,12.0,,,24.5
03-11,,5.199999809265137,7.050000190734863,11.0649995803833,14.25,,,15.991900444030762,24.5
03-12,,5.199999809265137,7.050000190734863,11.399999618530273,,,16.385700225830078,16.1200008392334,24.5
03-13,,5.199999809265137,7.050000190734863,11.399999618530273,,12.0,16.385700225830078,16.1200008392334,24.5
03-14,,5.199999809265137,7.050000190734863,,14.25,12.0,16.843599319458008,16.1200008392334,
03-15,,5.199999809265137,,,14.25,12.0,16.843599319458008,16.9783992767334,
03-16,,,,11.399999618530273,14.25,12.0,16.843599319458008,,24.5
03-17,,,7.050000190734863,11.399999618530273,14.25,12.0,,,24.5
03-18,,5.199999809265137,7.050000190734863,11.399999618530273,14.25,,,17.077299118041992,24.5
03-19,,5.199999809265137,7.050000190734863,11.399999618530273,,,16.843599319458008,17.077299118041992,24.5
03-20,,5.199999809265137,7.050000190734863,11.399999618530273,,12.0,16.843599319458008,17.077299118041992,24.5
03-21,,5.199999809265137,7.050000190734863,,14.25,12.0,16.843599319458008,17.077299118041992,
03-22,,5.199999809265137,,,14.25,12.0,16.843599319458008,16.84000015258789,
03-23,,,,11.399999618530273,14.25,12.0,16.843599319458008,,24.5
03-24,,,7.050000190734863,11.399999618530273,14.25,12.0,,,24.5
03-25,,5.199999809265137,7.050000190734863,11.399999618530273,,,,16.84000015258789,24.5
03-26,,5.199999809265137,7.050000190734863,11.399999618530273,,,16.843599319458008,16.84000015258789,24.5
03-27,,5.199999809265137,7.050000190734863,11.399999618530273,,12.0,16.843599319458008,16.84000015258789,24.5
03-28,,5.199999809265137,7.050000190734863,,14.25,12.0,16.843599319458008,16.84000015258789,
03-29,,,,,14.25,12.0,16.843599319458008,16.780000686645508,
03-30,,,,11.800000190734863,14.25,12.0,,,24.5
03-31,,,7.050000190734863,11.800000190734863,14.25,12.0,,,24.5
04-01,,5.199999809265137,7.050000190734863,11.800000190734863,14.25,,,16.780000686645508,24.5
04-02,,5.199999809265137,7.050000190734863,11.800000190734863,,,16.843599319458008,16.780000686645508,24.5
04-03,,5.199999809265137,7.050000190734863,,,12.0,16.843599319458008,16.780000686645508,24.5
04-04,,5.199999809265137,7.050000190734863,,14.25,12.0,16.843599319458008,16.780000686645508,
04-05,,5.199999809265137,,,14.25,12.0,16.843599319458008,16.780000686645508,
04-06,,,,11.800000190734863,14.25,12.0,18.525999069213867,,24.5
04-07,,,7.050000190734863,11.800000190734863,14.25,12.0,,,24.5
04-08,,5.199999809265137,7.050000190734863,11.800000190734863,14.25,,,16.780000686645508,24.5
04-09,,5.199999809265137,7.050000190734863,11.800000190734863,,,18.525999069213867,16.780000686645508,24.5
04-10,,5.199999809265137,7.050000190734863,11.800000190734863,,12.0,18.525999069213867,16.780000686645508,
04-11,,5.199999809265137,7.050000190734863,,14.25,12.0,18.525999069213867,17.61440086364746,
04-12,,5.199999809265137,,,14.25,12.0,18.525999069213867,17.61440086364746,
04-13,,,,11.800000190734863,14.25,12.0,18.525999069213867,,24.5
04-14,,,7.050000190734863,11.800000190734863,14.25,,,,24.5
04-15,,5.199999809265137,7.050000190734863,11.800000190734863,14.25,,,17.61440086364746,24.5
04-16,,5.199999809265137,7.050000190734863,11.800000190734863,,,18.525999069213867,17.61440086364746,24.5
04-17,,5.199999809265137,7.050000190734863,11.800000190734863,,12.0,18.525999069213867,17.61440086364746,24.5
04-18,,5.199999809265137,,,14.25,12.0,18.525999069213867,17.61440086364746,
04-19,,5.199999809265137,,,14.25,12.0,18.525999069213867,,
04-20,,,,11.800000190734863,14.25,12.0,18.525999069213867,,24.5
04-21,,,7.050000190734863,11.800000190734863,14.25,12.0,,,24.5
04-22,,5.199999809265137,7.050000190734863,11.800000190734863,14.25,,,17.61440086364746,30.0
04-23,,5.199999809265137,7.050000190734863,11.800000190734863,,,18.525999069213867,17.61440086364746,30.0
04-24,,5.199999809265137,7.050000190734863,11.800000190734863,,12.0,18.92840003967285,17.61440086364746,30.0
04-25,,5.199999809265137,7.050000190734863,,14.25,12.0,18.92840003967285,17.61440086364746,
04-26,,5.199999809265137,,,14.25,12.0,18.92840003967285,17.61440086364746,
04-27,,,,11.800000190734863,14.25,12.0,18.92840003967285,,30.0
04-28,,,7.050000190734863,11.800000190734863,14.25,13.854999542236328,,,30.0
04-29,,5.199999809265137,7.050000190734863,11.800000190734863,14.25,,,17.61440086364746,34.650001525878906
04-30,,5.199999809265137,7.050000190734863,11.800000190734863,,,18.364700317382812,17.61440086364746,34.650001525878906
05-01,,5.199999809265137,7.050000190734863,11.800000190734863,,13.854999542236328,18.486600875854492,17.61440086364746,34.650001525878906
05-02,,5.199999809265137,7.050000190734863,,14.25,13.854999542236328,18.486600875854492,17.61440086364746,
05-03,,5.199999809265137,,,14.25,13.615699768066406,18.469999313354492,17.61440086364746,
05-04,,,,11.800000190734863,14.25,13.615699768066406,18.469999313354492,,34.650001525878906
05-05,,,7.050000190734863,11.800000190734863,14.25,13.615699768066406,,,34.650001525878906
05-06,,5.199999809265137,7.050000190734863,11.800000190734863,14.25,,,17.61440086364746,34.650001525878906
05-07,,5.199999809265137,7.050000190734863,11.800000190734863,,,18.469999313354492,17.61440086364746,34.650001525878906
05-08,,5.199999809265137,7.050000190734863,11.800000190734863,,13.615699768066406,18.469999313354492,17.61440086364746,34.650001525878906
05-09,,5.199999809265137,7.050000190734863,,14.25,13.615699768066406,18.469999313354492,17.61440086364746,
05-10,,5.199999809265137,,,14.25,13.615699768066406,18.469999313354492,17.61440086364746,
05-11,,,,11.800000190734863,14.25,13.615699768066406,18.469999313354492,,34.650001525878906
05-12,,,7.050000190734863,11.800000190734863,14.25,13.615699768066406,,,34.650001525878906
05-13,,5.199999809265137,7.050000190734863,11.800000190734863,14.25,,,17.61440086364746,35.25
05-14,,5.199999809265137,7.050000190734863,11.800000190734863,,,18.469999313354492,17.61440086364746,35.25
05-15,,5.199999809265137,7.050000190734863,11.800000190734863,,13.615699768066406,18.469999313354492,17.61440086364746,35.25
05-16,,5.199999809265137,7.050000190734863,,14.25,13.615699768066406,18.469999313354492,17.61440086364746,
05-17,,5.199999809265137,,,14.25,13.615699768066406,18.469999313354492,17.61440086364746,
05-18,,,,11.800000190734863,14.25,13.615699768066406,18.469999313354492,,35.25
05-19,,,7.050000190734863,11.800000190734863,14.25,13.615699768066406,,,34.5
05-20,,5.199999809265137,7.050000190734863,11.800000190734863,14.25,,,17.61440086364746,34.5
05-21,,5.199999809265137,7.050000190734863,11.800000190734863,,,18.469999313354492,17.61440086364746,34.5
05-22,,5.199999809265137,7.050000190734863,11.800000190734863,,13.615699768066406,19.318199157714844,17.61440086364746,34.5
05-23,,5.199999809265137,7.050000190734863,,14.25,13.615699768066406,19.365100860595703,17.61440086364746,
05-24,,5.199999809265137,,,14.25,13.615699768066406,19.365100860595703,18.15959930419922,
05-25,,,,,14.25,13.615699768066406,19.365100860595703,,
05-26,,,,11.800000190734863,14.25,13.615699768066406,,,34.5
05-27,,,7.050000190734863,11.800000190734863,14.25,,,,34.5
05-28,,6.800000190734863,7.050000190734863,11.800000190734863,,,,17.723899841308594,34.5
05-29,,6.769999980926514,7.050000190734863,11.800000190734863,,,19.365100860595703,17.008100509643555,34.5
05-30,,6.769999980926514,7.050000190734863,,,13.615699768066406,19.365100860595703,17.008100509643555,
05-31,,6.769999980926514,,,14.25,13.615699768066406,19.365100860595703,17.008100509643555,
06-01,,,,11.800000190734863,14.25,13.615699768066406,19.365100860595703,,34.5
06-02,,,7.050000190734863,11.800000190734863,14.25,13.615699768066406,,,34.5
06-03,,6.769999980926514,7.050000190734863,11.800000190734863,14.25,,,17.008100509643555,34.5
06-04,,6.769999980926514,7.050000190734863,11.800000190734863,,,19.365100860595703,17.008100509643555,41.215999603271484
06-05,,6.769999980926514,7.050000190734863,11.800000190734863,,13.615699768066406,19.365100860595703,17.008100509643555,41.215999603271484
06-06,,6.769999980926514,7.050000190734863,,14.25,13.615699768066406,19.365100860595703,17.008100509643555,
06-07,,6.769999980926514,,,14.25,13.615699768066406,19.365100860595703,17.008100509643555,
06-08,,,,11.800000190734863,14.25,13.615699768066406,19.365100860595703,,41.215999603271484
06-09,,,7.050000190734863,11.800000190734863,14.25,13.615699768066406,,,41.215999603271484
06-10,,6.769999980926514,7.050000190734863,11.800000190734863,14.25,,,17.008100509643555,41.215999603271484
06-11,,6.769999980926514,7.050000190734863,11.800000190734863,,,19.365100860595703,17.008100509643555,41.215999603271484
06-12,,6.769999980926514,7.050000190734863,11.800000190734863,,13.615699768066406,19.365100860595703,17.008100509643555,38.58879852294922
06-13,,7.050000190734863,7.050000190734863,,14.25,13.615699768066406,19.365100860595703,17.008100509643555,
06-14,,7.050000190734863,,,14.25,13.615699768066406,19.365100860595703,17.008100509643555,
06-15,,,,11.800000190734863,14.25,13.615699768066406,19.365100860595703,,38.58879852294922
06-16,,,7.050000190734863,11.800000190734863,14.25,13.615699768066406,,,38.58879852294922
06-17,,7.050000190734863,7.050000190734863,11.800000190734863,14.25,,,17.008100509643555,38.58879852294922
06-18,,7.050000190734863,7.050000190734863,11.800000190734863,,,19.365100860595703,17.008100509643555,38.58879852294922
06-19,,7.050000190734863,7.050000190734863,11.800000190734863,,13.615699768066406,19.365100860595703,17.008100509643555,38.58879852294922
06-20,,7.050000190734863,7.050000190734863,,14.25,13.615699768066406,19.365100860595703,17.008100509643555,
06-21,,7.050000190734863,,,14.25,12.829999923706055,19.365100860595703,17.008100509643555,
06-22,,,,11.800000190734863,14.25,12.829999923706055,19.365100860595703,,38.58879852294922
06-23,,,7.050000190734863,11.800000190734863,14.25,12.829999923706055,,,38.58879852294922
06-24,,7.050000190734863,7.050000190734863,11.800000190734863,14.25,,,17.008100509643555,38.58879852294922
06-25,,7.050000190734863,7.050000190734863,11.800000190734863,,,19.365100860595703,17.008100509643555,38.58879852294922
06-26,,7.050000190734863,7.050000190734863,11.800000190734863,,12.829999923706055,19.365100860595703,17.008100509643555,38.58879852294922
06-27,,7.050000190734863,7.050000190734863,,14.25,13.170000076293945,19.365100860595703,17.008100509643555,
06-28,,7.050000190734863,,,14.25,13.170000076293945,19.365100860595703,17.008100509643555,
06-29,,,,11.800000190734863,14.25,13.170000076293945,19.365100860595703,,38.58879852294922
06-30,,,7.050000190734863,11.800000190734863,14.25,13.170000076293945,,,38.58879852294922
07-01,,7.050000190734863,10.699999809265137,11.800000190734863,14.25,,,17.008100509643555,38.58879852294922
07-02,,7.050000190734863,10.699999809265137,11.800000190734863,,,19.365100860595703,17.008100509643555,38.58879852294922
07-03,,7.050000190734863,10.699999809265137,,,13.170000076293945,19.365100860595703,17.008100509643555,
07-05,,7.050000190734863,,,14.25,13.170000076293945,19.365100860595703,17.008100509643555,
07-06,,,,11.800000190734863,14.25,13.170000076293945,19.365100860595703,,38.58879852294922
07-07,,,10.699999809265137,11.800000190734863,14.25,13.170000076293945,,,38.58879852294922
07-08,,7.050000190734863,10.699999809265137,11.800000190734863,14.25,,,17.008100509643555,38.58879852294922
07-09,,7.050000190734863,10.699999809265137,11.800000190734863,,,19.365100860595703,17.100000381469727,38.58879852294922
07-10,,7.050000190734863,10.699999809265137,11.800000190734863,,13.170000076293945,19.365100860595703,17.100000381469727,38.58879852294922
07-11,,7.050000190734863,10.699999809265137,,14.25,13.170000076293945,19.365100860595703,17.35919952392578,
07-12,,7.050000190734863,,,14.25,13.170000076293945,19.365100860595703,17.451499938964844,
07-13,,,,11.800000190734863,14.25,13.170000076293945,19.365100860595703,,38.58879852294922
07-14,,,10.699999809265137,11.800000190734863,14.25,13.170000076293945,,,38.58879852294922
07-15,,7.050000190734863,10.699999809265137,11.800000190734863,14.25,,,17.152999877929688,38.58879852294922
07-16,,7.050000190734863,10.699999809265137,11.800000190734863,,,19.365100860595703,16.799299240112305,38.58879852294922
07-17,,7.050000190734863,10.699999809265137,11.800000190734863,,13.170000076293945,19.365100860595703,16.46739959716797,38.58879852294922
07-18,,7.050000190734863,10.699999809265137,,14.25,13.170000076293945,19.365100860595703,16.46739959716797,
07-19,,7.050000190734863,,,14.25,13.170000076293945,19.365100860595703,15.84179973602295,
07-20,,,,11.800000190734863,14.25,13.170000076293945,19.365100860595703,,38.58879852294922
07-21,,,10.699999809265137,11.800000190734863,14.25,13.170000076293945,,,38.58879852294922
07-22,,7.050000190734863,10.699999809265137,11.800000190734863,14.25,,,15.84179973602295,38.58879852294922
07-23,,7.050000190734863,10.699999809265137,11.800000190734863,,,19.365100860595703,15.84179973602295,38.58879852294922
07-24,,7.050000190734863,10.699999809265137,11.800000190734863,,13.170000076293945,19.365100860595703,15.84179973602295,38.58879852294922
07-25,,7.050000190734863,10.699999809265137,,14.25,13.170000076293945,19.365100860595703,15.499799728393555,
07-26,,7.050000190734863,,,14.25,13.170000076293945,18.8356990814209,15.499799728393555,
07-27,,,,11.800000190734863,14.25,12.899999618530273,18.8356990814209,,38.58879852294922
07-28,,,10.699999809265137,11.800000190734863,14.25,12.899999618530273,,,38.58879852294922
07-29,,7.050000190734863,10.699999809265137,11.800000190734863,14.25,,,15.499799728393555,38.58879852294922
07-30,,7.050000190734863,10.699999809265137,11.800000190734863,,,18.8356990814209,15.499799728393555,38.58879852294922
07-31,,7.050000190734863,10.699999809265137,11.800000190734863,,12.899999618530273,18.8356990814209,15.499799728393555,38.58879852294922
08-01,,7.050000190734863,10.699999809265137,,14.25,12.899999618530273,18.8356990814209,15.499799728393555,
08-02,,7.050000190734863,,,14.25,12.899999618530273,18.8356990814209,15.499799728393555,
08-03,,,,11.800000190734863,14.25,12.899999618530273,18.8356990814209,,38.58879852294922
08-04,,,10.699999809265137,11.800000190734863,14.25,12.899999618530273,,,38.58879852294922
08-05,,7.050000190734863,10.699999809265137,11.800000190734863,14.25,,,15.499799728393555,38.58879852294922
08-06,,7.050000190734863,10.699999809265137,11.800000190734863,,,18.8356990814209,15.499799728393555,38.58879852294922
08-07,,7.050000190734863,10.699999809265137,11.800000190734863,,12.899999618530273,18.8356990814209,19.350000381469727,38.58879852294922
08-08,,7.050000190734863,10.699999809265137,,14.25,12.899999618530273,18.8356990814209,19.350000381469727,
08-09,,7.050000190734863,,,14.25,12.899999618530273,17.953500747680664,19.350000381469727,
08-10,,,,11.800000190734863,14.25,12.979999542236328,17.953500747680664,,38.58879852294922
08-11,,,10.699999809265137,11.800000190734863,14.25,12.979999542236328,,,38.58879852294922
08-12,,7.050000190734863,10.699999809265137,11.800000190734863,14.25,,,19.350000381469727,38.58879852294922
08-13,,7.050000190734863,11.125499725341797,11.800000190734863,,,17.953500747680664,19.350000381469727,38.58879852294922
08-14,,7.050000190734863,10.920000076293945,11.800000190734863,,12.979999542236328,17.953500747680664,19.350000381469727,38.58879852294922
08-15,4.650000095367432,7.050000190734863,10.920000076293945,,14.25,12.979999542236328,17.953500747680664,19.350000381469727,
08-16,4.650000095367432,7.050000190734863,,,14.25,12.979999542236328,17.953500747680664,19.350000381469727,
08-17,4.650000095367432,,,11.800000190734863,14.25,12.979999542236328,17.953500747680664,,38.58879852294922
08-18,,,10.920000076293945,11.800000190734863,14.25,12.979999542236328,,,38.58879852294922
08-19,,7.050000190734863,10.920000076293945,11.800000190734863,14.25,,,19.350000381469727,38.58879852294922
08-20,4.650000095367432,7.050000190734863,10.920000076293945,11.800000190734863,,,17.953500747680664,21.899999618530273,38.58879852294922
08-21,4.650000095367432,7.050000190734863,10.920000076293945,11.800000190734863,,12.979999542236328,16.889999389648438,21.899999618530273,38.58879852294922
08-22,4.650000095367432,7.050000190734863,10.920000076293945,,14.25,13.050000190734863,16.889999389648438,21.899999618530273,
08-23,4.650000095367432,7.050000190734863,,,14.25,13.050000190734863,16.889999389648438,21.899999618530273,
08-24,4.650000095367432,,,11.800000190734863,14.25,13.050000190734863,17.030000686645508,,38.58879852294922
08-25,,,10.920000076293945,11.800000190734863,14.25,12.64900016784668,,,49.75
08-26,,7.050000190734863,10.920000076293945,11.800000190734863,14.25,,,21.899999618530273,49.75
08-27,4.650000095367432,7.050000190734863,10.920000076293945,11.800000190734863,,,17.030000686645508,21.899999618530273,51.84000015258789
08-28,4.650000095367432,7.050000190734863,10.920000076293945,11.800000190734863,,12.64900016784668,17.030000686645508,21.899999618530273,51.84000015258789
08-29,4.650000095367432,7.050000190734863,10.920000076293945,,14.25,12.64900016784668,18.299999237060547,21.899999618530273,
08-30,4.650000095367432,7.050000190734863,,,14.25,12.64900016784668,18.510000228881836,21.899999618530273,
08-31,4.650000095367432,,,11.800000190734863,14.25,12.64900016784668,18.510000228881836,,51.84000015258789
09-01,,,,11.800000190734863,14.25,12.64900016784668,,,51.84000015258789
09-02,,,10.920000076293945,11.800000190734863,14.25,,,,51.84000015258789
09-03,,7.050000190734863,10.920000076293945,11.800000190734863,,,,21.899999618530273,51.84000015258789
09-04,4.650000095367432,7.050000190734863,10.920000076293945,11.800000190734863,,,18.510000228881836,21.899999618530273,51.84000015258789
09-05,4.650000095367432,7.050000190734863,10.920000076293945,,,12.199999809265137,18.510000228881836,21.899999618530273,
09-06,4.650000095367432,7.050000190734863,,,14.25,12.199999809265137,18.510000228881836,21.899999618530273,
09-07,4.650000095367432,,,,14.25,12.199999809265137,18.510000228881836,,
09-08,,,10.920000076293945,11.800000190734863,14.25,12.199999809265137,,,51.84000015258789
09-09,,7.050000190734863,10.920000076293945,11.800000190734863,14.25,,,21.899999618530273,51.84000015258789
09-10,4.650000095367432,7.050000190734863,10.920000076293945,11.800000190734863,,,18.510000228881836,21.899999618530273,51.84000015258789
09-11,4.650000095367432,7.050000190734863,10.920000076293945,11.800000190734863,,12.199999809265137,18.510000228881836,21.899999618530273,51.84000015258789
09-12,4.650000095367432,7.050000190734863,10.920000076293945,,14.25,12.199999809265137,18.510000228881836,21.899999618530273,
09-13,4.650000095367432,7.050000190734863,,,14.25,12.199999809265137,18.510000228881836,21.899999618530273,
09-14,4.650000095367432,,,11.800000190734863,14.25,12.199999809265137,18.510000228881836,,51.84000015258789
09-15,,,10.920000076293945,11.800000190734863,14.25,12.199999809265137,,,51.84000015258789
09-16,,7.050000190734863,10.920000076293945,11.800000190734863,14.25,,,21.899999618530273,51.84000015258789
09-17,4.650000095367432,7.050000190734863,10.920000076293945,11.800000190734863,,,18.510000228881836,21.899999618530273,51.84000015258789
09-18,4.650000095367432,7.050000190734863,10.920000076293945,11.800000190734863,,12.199999809265137,18.510000228881836,21.899999618530273,51.84000015258789
09-19,4.650000095367432,7.050000190734863,10.920000076293945,,14.25,12.199999809265137,18.510000228881836,21.899999618530273,
09-20,4.650000095367432,7.050000190734863,,,14.25,12.729999542236328,18.510000228881836,21.899999618530273,
09-21,4.650000095367432,,,11.800000190734863,14.25,12.729999542236328,18.510000228881836,,51.84000015258789
09-22,,,10.920000076293945,11.800000190734863,14.25,12.850000381469727,,,51.84000015258789
09-23,,7.050000190734863,10.920000076293945,11.800000190734863,14.25,,,21.899999618530273,51.84000015258789
09-24,4.650000095367432,7.050000190734863,10.920000076293945,11.800000190734863,,,18.510000228881836,21.899999618530273,51.84000015258789
09-25,4.650000095367432,7.050000190734863,10.920000076293945,11.800000190734863,,12.850000381469727,18.510000228881836,21.899999618530273,51.84000015258789
09-26,4.650000095367432,7.050000190734863,10.920000076293945,,14.25,12.837900161743164,18.510000228881836,21.899999618530273,
09-27,4.650000095367432,7.050000190734863,,,14.25,12.837900161743164,18.510000228881836,21.899999618530273,
09-28,4.650000095367432,,,11.800000190734863,14.25,12.905200004577637,18.510000228881836,,51.84000015258789
09-29,,,10.920000076293945,11.800000190734863,14.25,12.905200004577637,,,51.84000015258789
09-30,,7.050000190734863,10.920000076293945,11.800000190734863,14.25,,,21.899999618530273,51.84000015258789
10-01,4.650000095367432,7.050000190734863,10.920000076293945,11.800000190734863,,,18.510000228881836,21.0,51.84000015258789
10-02,4.650000095367432,7.050000190734863,10.920000076293945,11.800000190734863,,12.905200004577637,18.510000228881836,21.0,57.0
10-03,4.650000095367432,7.050000190734863,10.920000076293945,,14.25,12.905200004577637,18.510000228881836,21.0,
10-04,4.650000095367432,7.050000190734863,,,14.25,12.905200004577637,18.510000228881836,21.0,
10-05,4.650000095367432,,,11.800000190734863,14.25,12.905200004577637,18.510000228881836,,57.0
10-06,,,10.920000076293945,11.800000190734863,14.25,12.905200004577637,,,57.0
10-07,,7.050000190734863,10.920000076293945,11.800000190734863,14.25,,,21.0,57.0
10-08,4.650000095367432,7.050000190734863,10.920000076293945,11.800000190734863,,,18.510000228881836,21.0,57.0
10-09,4.650000095367432,7.050000190734863,10.920000076293945,11.800000190734863,,12.905200004577637,18.510000228881836,21.0,57.0
10-10,4.650000095367432,7.050000190734863,10.920000076293945,,14.25,12.430000305175781,15.699600219726562,21.0,
10-11,4.650000095367432,7.050000190734863,,,14.25,12.25,15.699600219726562,21.0,
10-12,4.650000095367432,,,11.800000190734863,14.25,12.25,15.699600219726562,,57.0
10-13,,,10.920000076293945,11.800000190734863,14.25,12.25,,,57.0
10-14,,7.050000190734863,10.920000076293945,11.800000190734863,14.25,,,21.0,57.0
10-15,4.800000190734863,7.050000190734863,10.920000076293945,11.800000190734863,,,15.699600219726562,21.0,57.0
10-16,4.800000190734863,7.050000190734863,10.640000343322754,11.800000190734863,,12.25,15.699600219726562,21.0,57.0
10-17,4.800000190734863,7.050000190734863,10.640000343322754,,14.25,12.25,15.699600219726562,21.0,
10-18,4.800000190734863,7.050000190734863,,,14.25,12.25,15.699600219726562,21.0,
10-19,4.800000190734863,,,11.800000190734863,14.25,12.25,15.699600219726562,,57.0
10-20,,,10.640000343322754,11.800000190734863,12.0,12.96560001373291,,,57.0
10-21,,7.050000190734863,10.640000343322754,11.800000190734863,12.0,,,21.0,57.0
10-22,4.800000190734863,7.050000190734863,10.640000343322754,11.800000190734863,,,15.699600219726562,21.0,57.0
