,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,1.100000023841858,,,,2.809999942779541,5.230000019073486,5.0,,,8.979999542236328,7.190000057220459,7.940000057220459
01-03,,,2.5899999141693115,2.7300000190734863,2.859999895095825,5.25,,,7.8400001525878915,9.289999961853027,6.980000019073486,7.9000000953674325
01-04,,2.5999999046325684,2.619999885559082,2.630000114440918,2.880000114440918,,,7.5999999046325675,7.9000000953674325,9.15999984741211,7.320000171661378,
01-05,1.350000023841858,2.5,2.5,2.6700000762939453,,,4.96999979019165,7.5,7.679999828338622,9.050000190734863,,
01-06,1.399999976158142,2.5299999713897705,2.5,2.7699999809265137,,5.230000019073486,5.0,7.630000114440918,7.670000076293945,,,8.159999847412111
01-07,1.3300000429153442,2.490000009536743,2.4800000190734863,,2.9300000667572017,5.210000038146973,5.099999904632568,7.519999980926514,,,7.5999999046325675,7.800000190734862
01-08,1.309999942779541,2.539999961853028,,,2.869999885559082,5.139999866485597,5.130000114440918,7.4000000953674325,,9.270000457763672,7.760000228881836,7.860000133514403
01-09,1.5700000524520874,,,2.6800000667572017,2.859999895095825,5.130000114440918,5.179999828338623,,7.460000038146973,9.039999961853027,7.730000019073486,7.8499999046325675
01-10,,,2.509999990463257,2.5999999046325684,2.859999895095825,5.050000190734863,,,7.679999828338622,9.56999969482422,7.769999980926514,7.9099998474121085
01-11,,2.5699999332427983,2.5699999332427983,2.549999952316284,2.9300000667572017,,,7.46999979019165,7.6500000953674325,9.670000076293944,7.869999885559082,
01-12,1.6299999952316284,2.539999961853028,2.609999895095825,2.5899999141693115,,,5.449999809265137,7.4000000953674325,7.4000000953674325,9.5,,
01-13,1.5,2.5,2.5699999332427983,2.5999999046325684,,5.059999942779541,5.199999809265137,7.070000171661378,7.46999979019165,,,8.170000076293945
01-14,1.440000057220459,2.509999990463257,2.5899999141693115,,2.9200000762939453,5.1599998474121085,5.460000038146973,6.739999771118164,,,7.739999771118164,8.130000114440918
01-15,1.4600000381469729,2.539999961853028,,,2.9100000858306885,5.130000114440918,5.599999904632568,6.610000133514403,,,7.769999980926514,8.319999694824219
01-16,1.6499999761581419,,,,2.8499999046325684,5.329999923706055,5.639999866485597,,,9.460000038146973,7.690000057220459,8.300000190734862
01-17,,,,2.549999952316284,2.9500000476837163,5.619999885559082,,,7.489999771118164,9.649999618530273,7.610000133514403,8.199999809265138
01-18,,,2.690000057220459,2.5,2.970000028610229,,,,7.440000057220459,9.479999542236328,7.75,
01-19,,2.5,2.5699999332427983,2.650000095367432,,,,6.489999771118164,7.420000076293945,9.630000114440918,,
01-20,1.5,2.390000104904175,2.549999952316284,2.509999990463257,,,5.5,6.789999961853027,7.429999828338622,,,
01-21,1.5800000429153442,2.3499999046325684,2.5999999046325684,,,5.670000076293945,5.420000076293945,6.690000057220459,,,,8.010000228881836
01-22,1.6000000238418581,2.3399999141693115,,,2.9200000762939453,5.829999923706055,5.670000076293945,6.579999923706055,,9.670000076293944,7.699999809265138,8.050000190734862
