,2013,2014,2015,2016,2017,2018,2019,2020
04-07,,1.5880000591278076,0.09860000014305116,0.031599998474121094,0.1430000066757202,,,0.024000000208616257
04-08,,1.496000051498413,0.10000000149011612,0.05689999833703041,,,0.042399998754262924,0.019999999552965164
04-09,,1.6640000343322754,0.10000000149011612,,,0.08721999824047089,0.03640000149607658,0.028999999165534977
04-10,,1.518399953842163,0.06199999898672104,,0.14499999582767487,0.08720000088214874,0.046999998390674584,
04-11,,1.559999942779541,,0.05689999833703041,0.14499999582767487,0.08720000088214874,0.04800000041723251,
04-12,,,,0.050099998712539666,0.13819999992847445,0.08720000088214874,0.042399998754262924,
04-13,,,0.06199999898672104,0.05000000074505806,0.125,0.08100000023841858,,0.02199999988079071
04-14,,1.6000000238418581,0.06199999898672104,0.061500001698732376,,,,0.029999999329447743
04-15,,1.5679999589920044,0.06199999898672104,0.061500001698732376,,,0.042399998754262924,0.029999999329447743
04-16,,1.5679999589920044,0.06199999898672104,,,0.08630000054836273,0.04100000113248825,0.032999999821186066
04-17,,1.5520000457763672,0.06199999898672104,,0.119999997317791,0.08630000054836273,0.046199999749660485,0.032999999821186066
04-18,,,,0.06530000269412994,0.10440000146627426,0.08959999680519104,0.05000000074505806,
04-19,,,,0.06530000269412994,0.10899999737739564,0.08179999887943268,,
04-20,,,0.06199999898672104,0.06530000269412994,0.10899999737739564,0.07590000331401825,,0.03734999895095825
04-21,,1.5839999914169312,0.059999998658895486,0.06530000269412994,0.1040000021457672,,,0.03359999880194664
04-22,,1.4079999923706057,0.07999999821186066,0.05187999829649925,,,0.04100000113248825,0.03370000049471855
04-23,,1.2848000526428225,0.08380000293254852,,,0.07590000331401825,0.04100000113248825,0.03099999949336052
04-24,,1.3215999603271484,0.11800000071525575,,0.1040000021457672,0.07590000331401825,0.04100000113248825,0.03500000014901161
04-25,,1.3215999603271484,,0.05187999829649925,0.10000000149011612,0.06678999960422516,0.04199999943375588,
04-26,,,,0.050999999046325684,0.10000000149011612,0.06678999960422516,0.04199999943375588,
04-27,,,0.07999999821186066,0.050999999046325684,0.10000000149011612,0.06678999960422516,,0.03449999913573265
04-28,,1.287999987602234,0.07999999821186066,0.05000000074505806,0.10000000149011612,,,0.03220000118017197
04-29,,1.287999987602234,0.07999999821186066,0.05000000074505806,,,0.04199999943375588,0.03220000118017197
04-30,,1.3359999656677246,0.10000000149011612,,,0.06678999960422516,0.04100000113248825,0.03610000014305115
05-01,,1.2568000555038452,0.07999999821186066,,0.07999999821186066,0.06678999960422516,0.04100000113248825,0.03500000014901161
05-02,,1.368000030517578,,0.05000000074505806,0.08349999785423279,0.06678999960422516,0.030489999800920486,
05-03,,,,0.05000000074505806,0.08290000259876251,0.07069999724626541,0.030489999800920486,
05-04,,,0.07999999821186066,0.05000000074505806,0.07100000232458115,0.07500000298023224,,0.035999998450279236
05-05,,1.399999976158142,0.10000000149011612,0.05000000074505806,0.07000000029802322,,,0.036449998617172234
05-06,,1.3015999794006348,0.07999999821186066,0.05000000074505806,,,0.030489999800920486,0.03999999910593033
05-07,,1.3519999980926514,0.10000000149011612,,,0.07129999995231627,0.03229999914765358,0.03610000014305115
05-08,,1.1519999504089355,0.10999999940395357,,0.07999999821186066,0.06830000132322311,0.03999999910593033,0.038350000977516174
05-09,,1.055999994277954,,0.03539999946951866,0.07999999821186066,0.06830000132322311,0.038199998438358314,
05-10,,,,0.05000000074505806,0.07500000298023224,0.06780000030994415,0.038199998438358314,
05-11,,,0.0868000015616417,0.03999999910593033,0.07069999724626541,0.06769999861717224,,0.03999999910593033
05-12,,1.0440000295639038,0.0820000022649765,0.05000000074505806,0.07500000298023224,,,0.03099999949336052
05-13,,1.128000020980835,0.07999999821186066,0.03999999910593033,,,0.038199998438358314,0.03099999949336052
05-14,,1.0959999561309814,0.07999999821186066,,,0.07199999690055847,0.03460000082850456,0.03099999949336052
05-15,,0.9120000004768372,0.07999999821186066,,0.07500000298023224,0.06106999889016153,0.03460000082850456,0.03245000168681145
05-16,,0.9376000165939332,,0.05000000074505806,0.07500000298023224,0.06530000269412994,0.03460000082850456,
05-17,,,,0.0494999997317791,0.07500000298023224,0.059799998998641975,0.03460000082850456,
05-18,,,0.07999999821186066,0.0494999997317791,0.07450000196695328,0.06719999760389328,,0.03875000029802322
05-19,,0.9376000165939332,0.07760000228881836,0.0494999997317791,0.07999999821186066,,,0.0357000008225441
05-20,,0.8967999815940857,0.07760000228881836,0.0494999997317791,,,0.037000000476837165,0.03130000084638596
05-21,,0.8799999952316284,0.07760000228881836,,,0.06719999760389328,0.037000000476837165,0.03480000048875809
05-22,,0.8240000009536743,0.07999999821186066,,0.07999999821186066,0.0729999989271164,0.04199999943375588,0.032999999821186066
05-23,,0.8399999737739563,,0.0494999997317791,0.07999999821186066,0.058100000023841865,0.04199999943375588,
05-24,,,,0.05000000074505806,0.0729999989271164,0.054200001060962684,0.04199999943375588,
05-25,,,,0.04899999871850014,0.07000000029802322,0.059000000357627876,,
05-26,,,0.07599999755620956,0.04899999871850014,0.06800000369548798,,,0.03271999955177307
05-27,,0.7680000066757202,0.08959999680519104,0.04899999871850014,,,,0.032999999821186066
05-28,,0.8831999897956848,0.08959999680519104,,,,0.04190000146627426,0.035999998450279236
05-29,,0.8799999952316284,0.08959999680519104,,,0.059000000357627876,0.04190000146627426,0.03999999910593033
05-30,,0.9679999947547911,,,0.06800000369548798,0.06400000303983687,0.04190000146627426,
05-31,,,,0.050999999046325684,0.06800000369548798,0.06300000101327896,0.03950000181794167,
06-01,,,0.07999999821186066,0.050999999046325684,0.06800000369548798,0.06300000101327896,,0.035500001162290566
06-02,,0.8560000061988831,0.07999999821186066,0.050999999046325684,0.06800000369548798,,,0.035500001162290566
06-03,,0.8880000114440918,0.07999999821186066,0.050999999046325684,,,0.03950000181794167,0.03999999910593033
06-04,,1.0319999456405642,0.07999999821186066,,,0.054099999368190765,0.039299998432397835,0.04439999908208847
06-05,,1.0319999456405642,0.07999999821186066,,0.06800000369548798,0.06049999967217445,0.045000001788139336,0.04439999908208847
06-06,,0.8375999927520752,,0.050999999046325684,0.06800000369548798,0.059200000017881386,0.04399999976158142,
06-07,,,,0.050999999046325684,0.06800000369548798,0.059200000017881386,0.04399999976158142,
06-08,,,0.07999999821186066,0.04800000041723251,0.06800000369548798,0.06575000286102295,,0.03369000181555748
06-09,,0.9319999814033508,0.07999999821186066,0.04399999976158142,0.06800000369548798,,,0.03002000041306019
06-10,,1.0720000267028809,0.07999999821186066,0.05000000074505806,,,0.04399999976158142,0.03180000185966492
06-11,,1.0720000267028809,0.06239999830722809,,,0.06660000234842299,0.044920001178979874,0.026000000536441803
06-12,,0.8399999737739563,0.06239999830722809,,0.06499999761581421,0.06400000303983687,0.044920001178979874,0.026000000536441803
06-13,,0.8392000198364258,,0.05000000074505806,0.06499999761581421,0.06920000165700912,0.03640000149607658,
06-14,,,,0.05000000074505806,0.06499999761581421,0.08540000021457672,0.03640000149607658,
06-15,,,0.06239999830722809,0.05000000074505806,0.059999998658895486,0.07090000063180922,,0.026000000536441803
06-16,,0.8392000198364258,0.06239999830722809,0.04039999842643738,0.059999998658895486,,,0.026000000536441803
06-17,,0.8799999952316284,0.07999999821186066,0.04039999842643738,,,0.046999998390674584,0.02844000048935413
06-18,,0.8271999955177307,0.07999999821186066,,,0.07090000063180922,0.03990000113844872,0.02844000048935413
06-19,,0.7440000176429749,0.07999999821186066,,0.059999998658895486,0.06520000100135802,0.03999999910593033,0.02844000048935413
06-20,,0.8799999952316284,,0.04039999842643738,0.059000000357627876,0.06800000369548798,0.04165999963879585,
06-21,,,,0.05000000074505806,0.05660000070929527,0.07010000199079514,0.04100000113248825,
06-22,,,0.059999998658895486,0.05000000074505806,0.05660000070929527,0.06660000234842299,,0.02580000087618828
06-23,,0.8640000224113464,0.059999998658895486,0.05000000074505806,0.054999999701976776,,,0.022900000214576718
06-24,,0.9359999895095824,0.07000000029802322,0.05000000074505806,,,0.04092999920248985,0.029449999332427982
06-25,,0.7919999957084656,0.07000000029802322,,,0.06660000234842299,0.0333000011742115,0.029449999332427982
06-26,,0.8015999794006348,0.060600001364946365,,0.04010000079870224,0.07020000368356705,0.033500000834465034,0.02800000086426735
06-27,,0.8015999794006348,,0.05000000074505806,0.04010000079870224,0.07020000368356705,0.033500000834465034,
06-28,,,,0.05000000074505806,0.03999999910593033,0.07020000368356705,0.032600000500679016,
06-29,,,0.06800000369548798,0.05000000074505806,0.03999999910593033,0.0697999969124794,,0.02800000086426735
06-30,,0.8047999739646912,0.04600000008940697,0.04760000109672546,0.03999999910593033,,,0.02800000086426735
07-01,,0.8799999952316284,0.0560000017285347,0.03999999910593033,,,0.03559999912977218,0.023849999532103542
07-02,,0.9039999842643738,0.0560000017285347,,,0.08100000023841858,0.032600000500679016,0.025499999523162842
07-03,,0.7839999794960022,,,0.03999999910593033,0.0746999979019165,0.032999999821186066,
07-05,,,,0.05000000074505806,0.029999999329447743,0.0746999979019165,0.032999999821186066,
07-06,,,0.0560000017285347,0.04800000041723251,0.03999999910593033,0.0746999979019165,,0.02580000087618828
07-07,,0.7839999794960022,0.06780000030994415,0.04800000041723251,0.03999999910593033,,,0.028300000354647636
07-08,,0.8823999762535095,0.07479999959468843,0.04800000041723251,,,0.032999999821186066,0.024730000644922256
07-09,,0.7671999931335449,0.07479999959468843,,,0.07370000332593918,0.024000000208616257,0.025499999523162842
07-10,,0.7671999931335449,0.050999999046325684,,0.03999999910593033,0.07000000029802322,0.03460000082850456,0.022099999710917476
07-11,,0.8159999847412109,,0.04800000041723251,0.04850000143051148,0.06939999759197235,0.028999999165534977,
07-12,,,,0.05000000074505806,0.05000000074505806,0.07699999958276749,0.02500000037252903,
07-13,,,0.07540000230073929,0.05000000074505806,0.045000001788139336,0.07400000095367433,,0.025499999523162842
07-14,,0.8000000119209291,0.06080000102519989,0.05000000074505806,0.05299999937415123,,,0.024049999192357063
07-15,,0.9760000109672546,0.059999998658895486,0.05000000074505806,,,0.02500000037252903,0.024049999192357063
07-16,,0.9760000109672546,0.059999998658895486,,,0.07109999656677246,0.02500000037252903,0.0255500003695488
07-17,,0.9136000275611876,0.059999998658895486,,0.05550000071525574,0.07000000029802322,0.02500000037252903,0.02419999986886978
07-18,,0.9359999895095824,,0.05000000074505806,0.057900000363588326,0.059000000357627876,0.02500000037252903,
07-19,,,,0.04879999905824661,0.054600000381469734,0.059999998658895486,0.02500000037252903,
07-20,,,0.06539999693632126,0.04800000041723251,0.054600000381469734,0.059999998658895486,,0.02500000037252903
07-21,,0.8799999952316284,0.06539999693632126,0.05000000074505806,0.054600000381469734,,,0.028599999845027924
07-22,,0.8799999952316284,0.059999998658895486,0.04800000041723251,,,0.02950000017881393,0.029999999329447743
07-23,,0.8799999952316284,0.059999998658895486,,,0.059999998658895486,0.025399999693036083,0.03339999914169312
07-24,,0.8640000224113464,0.06660000234842299,,0.054600000381469734,0.07339999824762344,0.025399999693036083,0.03610000014305115
07-25,,0.8080000281333923,,0.04230000078678131,0.054600000381469734,0.0728600025177002,0.028650000691413883,
07-26,,,,0.046199999749660485,0.05000000074505806,0.0728600025177002,0.029999999329447743,
07-27,,,0.05000000074505806,0.04230000078678131,0.05000000074505806,0.06804999709129332,,0.03290000185370445
07-28,,0.7975999712944031,0.05779999867081643,0.04230000078678131,0.05000000074505806,,,0.035349998623132706
07-29,,0.7287999987602234,0.05779999867081643,0.04230000078678131,,,0.025399999693036083,0.031950000673532486
07-30,,0.671999990940094,0.05779999867081643,,,0.06804999709129332,0.028610000386834145,0.0320499986410141
07-31,,0.671999990940094,0.05779999867081643,,0.05000000074505806,0.07180000096559525,0.028610000386834145,0.033799998462200165
08-01,,0.6456000208854675,,0.04230000078678131,0.043800000101327896,0.07000000029802322,0.027499999850988388,
08-02,,,,0.04230000078678131,0.05000000074505806,0.06499999761581421,0.029999999329447743,
08-03,,,0.05779999867081643,0.05000000074505806,0.05000000074505806,0.06430000066757202,,0.032000001519918435
08-04,,0.7519999742507935,0.0560000017285347,0.05880000069737434,0.04100000113248825,,,0.03620000183582306
08-05,,0.7519999742507935,0.0560000017285347,0.05880000069737434,,,0.029999999329447743,0.02920999936759472
08-06,,0.7519999742507935,0.0560000017285347,,,0.0729999989271164,0.02850000001490116,0.03099999949336052
08-07,,0.7039999961853027,0.0560000017285347,,0.04340000078082085,0.07000000029802322,0.02850000001490116,0.03150000050663948
08-08,,0.6064000129699707,,0.058200001716613776,0.04749999940395355,0.07000000029802322,0.02800000086426735,
08-09,,,,0.058200001716613776,0.04749999940395355,0.061659999191761024,0.028850000351667408,
08-10,,,0.0560000017285347,0.058200001716613776,0.04749999940395355,0.06350000202655792,,0.03269999846816063
08-11,,0.6639999747276306,0.0560000017285347,0.058200001716613776,0.03999999910593033,,,0.029999999329447743
08-12,,0.7760000228881836,0.0560000017285347,0.058200001716613776,,,0.028850000351667408,0.029950000345706936
08-13,,0.7760000228881836,0.0560000017285347,,,0.062199998646974564,0.030400000512599945,0.029950000345706936
08-14,,0.7760000228881836,0.0560000017285347,,0.03999999910593033,0.062199998646974564,0.02500000037252903,0.032000001519918435
08-15,,0.7279999852180481,,0.0560000017285347,0.03999999910593033,0.062199998646974564,0.02500000037252903,
08-16,,,,0.0560000017285347,0.03999999910593033,0.052000001072883606,0.02500000037252903,
08-17,,,0.05880000069737434,0.05330000072717666,0.03999999910593033,0.062300000339746475,,0.02940000034868717
08-18,,0.7279999852180481,0.05880000069737434,0.05330000072717666,0.048749998211860664,,,0.028850000351667408
08-19,,0.7279999852180481,0.05880000069737434,0.05330000072717666,,,0.02500000037252903,0.03290000185370445
08-20,,0.7680000066757202,0.04039999842643738,,,0.059999998658895486,0.024000000208616257,0.029149999842047688
08-21,,0.7839999794960022,0.058600001037120826,,0.048749998211860664,0.05139999836683273,0.02360000088810921,0.02651000022888184
08-22,,0.72079998254776,,0.05330000072717666,0.048749998211860664,0.05139999836683273,0.02800000086426735,
08-23,,,,0.05330000072717666,0.048749998211860664,0.060559999197721474,0.02800000086426735,
08-24,,,0.058600001037120826,0.05330000072717666,0.048749998211860664,0.060559999197721474,,0.02105000056326389
08-25,,0.7919999957084656,0.058600001037120826,0.05330000072717666,0.05000000074505806,,,0.026000000536441803
08-26,,0.7103999853134155,0.058600001037120826,0.05330000072717666,,,0.02089999988675117,0.027499999850988388
08-27,,0.7599999904632568,0.058600001037120826,,,0.052700001746416085,0.017999999225139618,0.02670999988913536
08-28,,0.8159999847412109,0.04919999837875366,,0.05000000074505806,0.05090000107884407,0.01899999938905239,0.02606000006198883
08-29,,0.7192000150680542,,0.05330000072717666,0.050999999046325684,0.050200000405311584,0.013899999670684338,
08-30,,,,0.05330000072717666,0.050999999046325684,0.050200000405311584,0.025499999523162842,
08-31,,,0.059999998658895486,0.05330000072717666,0.050999999046325684,0.059999998658895486,,0.02694999985396862
09-01,,,0.059999998658895486,0.05330000072717666,0.054999999701976776,,,0.022500000894069668
09-02,,0.6407999992370605,0.059999998658895486,0.05330000072717666,,,,0.02614999935030937
09-03,,0.7200000286102295,0.059999998658895486,,,,0.025499999523162842,0.02920000068843365
09-04,,0.6320000290870667,0.059999998658895486,,,0.0632999986410141,0.026599999517202374,0.029999999329447743
09-05,,0.6583999991416931,,,0.05000000074505806,0.0632999986410141,0.01510000042617321,
09-06,,,,0.05330000072717666,0.05000000074505806,0.05209999904036522,0.019099999219179157,
09-07,,,,0.05000000074505806,0.04749999940395355,0.05209999904036522,,
09-08,,0.6759999990463257,0.059999998658895486,0.05000000074505806,0.05000000074505806,,,0.02404000051319599
09-09,,0.7200000286102295,0.059999998658895486,0.05000000074505806,,,0.019099999219179157,0.024000000208616257
09-10,,0.5943999886512756,0.03999999910593033,,,0.05299999937415123,0.019099999219179157,0.028599999845027924
09-11,,0.7440000176429749,0.03999999910593033,,0.05000000074505806,0.052000001072883606,0.019099999219179157,0.025499999523162842
09-12,,0.9120000004768372,,0.05000000074505806,0.05000000074505806,0.05649999901652336,0.019099999219179157,
09-13,,,,0.054999999701976776,0.05000000074505806,0.05649999901652336,0.01899999938905239,
09-14,,,0.03999999910593033,0.054999999701976776,0.04520000144839287,0.05649999901652336,,0.02800000086426735
09-15,,0.984000027179718,0.050999999046325684,0.054999999701976776,0.04520000144839287,,,0.023000000044703484
09-16,,1.1480000019073486,0.058600001037120826,0.054999999701976776,,,0.019999999552965164,0.023000000044703484
09-17,,1.0880000591278076,0.058600001037120826,,,0.05260000005364418,0.01510000042617321,0.023000000044703484
09-18,,1.0,0.04100000113248825,,0.04520000144839287,0.05260000005364418,0.01510000042617321,
09-19,,1.0399999618530271,,0.054999999701976776,0.04650000110268593,0.05290000140666962,0.014999999664723871,
09-20,,,,0.05000000074505806,0.04410000145435333,0.05451000109314919,0.01730000041425228,
09-21,,,0.04100000113248825,0.05000000074505806,0.04410000145435333,0.06182999908924103,,0.024000000208616257
09-22,,0.984000027179718,0.04100000113248825,0.05000000074505806,0.04410000145435333,,,0.0225600004196167
09-23,,1.0399999618530271,0.04100000113248825,0.05000000074505806,,,0.022660000249743458,0.022500000894069668
09-24,1.7599999904632568,0.959999978542328,0.04100000113248825,,,0.06182999908924103,0.015250000171363354,0.022500000894069668
09-25,1.7599999904632568,0.9215999841690063,0.04100000113248825,,0.04410000145435333,0.059999998658895486,0.015250000171363354,0.019999999552965164
09-26,1.7599999904632568,0.8159999847412109,,0.05000000074505806,0.04410000145435333,0.054999999701976776,0.014000000432133676,
09-27,1.7599999904632568,,,0.05000000074505806,0.04410000145435333,0.054999999701976776,0.014000000432133676,
09-28,,,0.03999999910593033,0.05000000074505806,0.045000001788139336,0.05389999970793724,,0.019999999552965164
09-29,,0.9200000166893004,0.03999999910593033,0.05000000074505806,0.045000001788139336,,,0.019999999552965164
09-30,1.7599999904632568,0.9520000219345092,0.050200000405311584,0.05000000074505806,,,0.014000000432133676,0.02078000083565712
10-01,1.7599999904632568,0.8799999952316284,0.025100000202655792,,,0.057300001382827766,0.015599999576807022,0.020999999716877937
10-02,1.919999957084656,0.8967999815940857,0.025100000202655792,,0.045000001788139336,0.05299999937415123,0.015599999576807022,0.020999999716877937
10-03,1.919999957084656,0.9520000219345092,,0.05000000074505806,0.05000000074505806,0.05299999937415123,0.016000000759959217,
