,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,18.749900817871094,18.749900817871094,14.849900245666504,,,1.4999899864196777,0.7499960064888,1.2000000476837158
01-03,,,18.75,18.749900817871094,18.749900817871094,,,1.4999899864196777,1.4999899864196777,0.7499960064888,1.2000000476837158
01-04,,,18.75,18.749900817871094,,,5.999969959259033,1.4999899864196777,2.2499899864196777,0.7499960064888,
01-05,,,18.75,,,13.499899864196777,5.999969959259033,1.4999899864196777,2.2499899864196777,,
01-06,,,18.75,,18.749900817871094,13.499899864196777,5.999969959259033,1.4999899864196777,,,1.2000000476837158
01-07,,,,18.749900817871094,18.749900817871094,13.499899864196777,5.999969959259033,,,0.7499960064888,1.2000000476837158
01-08,,,,18.749900817871094,18.749900817871094,13.499899864196777,5.999969959259033,,2.2499899864196777,0.7499960064888,1.75
01-09,,,18.75,18.749900817871094,18.749900817871094,13.499899864196777,,1.4999899864196777,2.2499899864196777,0.7499960064888,1.75
01-10,,,18.75,18.749900817871094,18.749900817871094,,,1.4999899864196777,2.2499899864196777,0.7499960064888,1.75
01-11,,,18.75,18.749900817871094,,,5.999969959259033,1.4999899864196777,2.2499899864196777,0.7499960064888,
01-12,,,18.75,,,13.499899864196777,5.999969959259033,1.4999899864196777,2.2499899864196777,,
01-13,,,18.75,,18.749900817871094,13.499899864196777,5.999969959259033,1.4999899864196777,,,1.75
01-14,,,,18.749900817871094,18.749900817871094,13.499899864196777,5.999969959259033,,,0.7499960064888,1.75
01-15,,,,18.749900817871094,18.749900817871094,13.499899864196777,5.999969959259033,,,0.7499960064888,1.75
01-16,,,,18.749900817871094,18.749900817871094,13.199899673461914,,,2.2499899864196777,0.7499960064888,1.75
01-17,,,18.75,18.749900817871094,18.749900817871094,,,1.4999899864196777,2.2499899864196777,0.7499960064888,1.75
01-18,,,18.75,18.749900817871094,,,,1.4999899864196777,2.2499899864196777,0.7499960064888,
01-19,,,18.75,,,,5.999969959259033,1.4999899864196777,2.2499899864196777,,
01-20,,,18.75,,,13.199899673461914,5.999969959259033,1.4999899864196777,,,
01-21,,,,,18.749900817871094,13.199899673461914,5.999969959259033,,,,1.75
01-22,,,,18.749900817871094,18.749900817871094,13.79990005493164,5.999969959259033,,2.159990072250366,0.7499960064888,1.75
01-23,,,18.75,18.749900817871094,18.749900817871094,13.499899864196777,,1.4999899864196777,2.159990072250366,0.7499960064888,1.75
01-24,,,18.75,18.749900817871094,18.749900817871094,,,1.4999899864196777,2.159990072250366,0.7499960064888,1.75
01-25,,,18.75,18.749900817871094,,,5.999969959259033,1.4999899864196777,2.159990072250366,0.7499960064888,
01-26,,,18.75,,,13.499899864196777,5.999969959259033,1.4999899864196777,2.159990072250366,,
01-27,,,18.75,,18.749900817871094,13.499899864196777,5.999969959259033,1.4999899864196777,,,1.75
01-28,,,,18.749900817871094,18.749900817871094,13.499899864196777,5.999969959259033,,,0.7499960064888,1.75
01-29,,,,18.749900817871094,18.749900817871094,13.499899864196777,5.999969959259033,,2.159990072250366,0.7499960064888,1.75
01-30,,,18.75,18.749900817871094,18.749900817871094,13.499899864196777,,1.4999899864196777,2.159990072250366,0.7499960064888,1.75
01-31,,,18.75,18.749900817871094,18.749900817871094,,,1.4999899864196777,2.159990072250366,0.7499960064888,1.75
02-01,,,18.75,18.749900817871094,,,5.999969959259033,1.4999899864196777,2.159990072250366,0.7499960064888,
02-02,,,18.75,,,13.499899864196777,5.999969959259033,1.4999899864196777,2.159990072250366,,
02-03,,,18.75,,18.749900817871094,13.499899864196777,5.999969959259033,1.4999899864196777,,,1.75
02-04,,,,18.749900817871094,18.749900817871094,13.499899864196777,5.999969959259033,,,0.7499960064888,1.75
02-05,,,,18.749900817871094,18.749900817871094,13.499899864196777,5.999969959259033,,2.159990072250366,0.7499960064888,1.75
02-06,,,18.75,18.749900817871094,18.749900817871094,13.499899864196777,,1.4999899864196777,2.159990072250366,1.2749899625778198,1.75
02-07,,,18.75,18.749900817871094,18.749900817871094,,,1.4999899864196777,2.159990072250366,1.2749899625778198,1.75
02-08,,,18.75,18.749900817871094,,,5.999969959259033,1.4999899864196777,2.159990072250366,1.2749899625778198,
02-09,,,18.75,,,13.499899864196777,5.999969959259033,1.4999899864196777,2.159990072250366,,
02-10,,,18.75,,18.749900817871094,13.499899864196777,5.999969959259033,1.4999899864196777,,,2.5
02-11,,,,18.749900817871094,18.749900817871094,13.499899864196777,5.999969959259033,,,1.4999899864196777,2.5
02-12,,,,18.749900817871094,18.749900817871094,13.499899864196777,5.999969959259033,,2.159990072250366,2.9999799728393555,2.5
02-13,,,18.75,18.749900817871094,18.749900817871094,13.499899864196777,,1.4999899864196777,2.159990072250366,2.9999799728393555,2.5
02-14,,,18.75,18.749900817871094,18.749900817871094,,,1.4999899864196777,2.159990072250366,2.9999799728393555,2.5
02-15,,,18.75,18.749900817871094,,,,1.4999899864196777,2.159990072250366,2.9999799728393555,
02-16,,,18.75,,,,5.999969959259033,1.4999899864196777,2.159990072250366,,
02-17,,,18.75,,,13.499899864196777,5.999969959259033,1.4999899864196777,,,
02-18,,,,,18.749900817871094,11.099900245666504,5.999969959259033,,,,2.5
02-19,,,,18.749900817871094,18.749900817871094,11.099900245666504,5.999969959259033,,,2.9999799728393555,2.5
02-20,,,,18.749900817871094,18.749900817871094,11.099900245666504,,,2.159990072250366,2.9999799728393555,2.5
02-21,,,18.75,18.749900817871094,18.749900817871094,,,1.4999899864196777,2.159990072250366,2.9999799728393555,2.5
02-22,,,18.75,18.749900817871094,,,5.999969959259033,1.4999899864196777,2.159990072250366,2.9999799728393555,
02-23,,,18.75,,,11.099900245666504,5.999969959259033,1.4999899864196777,2.159990072250366,,
02-24,,,18.75,,18.749900817871094,11.099900245666504,5.999969959259033,1.4999899864196777,,,2.5
02-25,,,,18.749900817871094,18.749900817871094,11.099900245666504,5.999969959259033,,,2.9999799728393555,2.5
02-26,,,,18.749900817871094,18.749900817871094,11.099900245666504,5.999969959259033,,2.159990072250366,2.9999799728393555,2.5
02-27,,,18.75,18.749900817871094,18.749900817871094,11.099900245666504,,1.4999899864196777,2.159990072250366,2.9999799728393555,2.5
02-28,,,18.75,18.749900817871094,18.749900817871094,,,1.4999899864196777,2.159990072250366,2.9999799728393555,2.5
02-29,,,18.75,,,,5.999969959259033,,,,
03-01,,,18.75,18.749900817871094,,,5.999969959259033,1.4999899864196777,2.159990072250366,2.9999799728393555,
03-02,,,18.75,,,11.099900245666504,5.999969959259033,1.4999899864196777,2.159990072250366,,2.5
03-03,,,,,18.749900817871094,11.099900245666504,5.999969959259033,1.4999899864196777,,,2.5
03-04,,,,18.749900817871094,18.749900817871094,11.099900245666504,5.999969959259033,,,2.9999799728393555,2.5
03-05,,,18.75,18.749900817871094,18.749900817871094,11.099900245666504,,,2.159990072250366,2.9999799728393555,2.5
03-06,,,18.75,18.749900817871094,18.749900817871094,11.099900245666504,,1.4999899864196777,2.159990072250366,2.849980115890503,2.5
03-07,,,18.75,18.749900817871094,18.749900817871094,,5.999969959259033,1.4999899864196777,2.159990072250366,2.849980115890503,
03-08,,,18.75,18.749900817871094,,,5.999969959259033,1.4999899864196777,1.4999899864196777,2.9999799728393555,
03-09,,,18.75,,,11.099900245666504,5.999969959259033,1.4999899864196777,1.4999899864196777,,2.5
03-10,,,,,18.749900817871094,11.099900245666504,5.999969959259033,1.4999899864196777,,,2.5
03-11,,,,18.749900817871094,18.749900817871094,11.099900245666504,5.999969959259033,,,2.9999799728393555,2.5
03-12,,,18.75,18.749900817871094,18.749900817871094,11.099900245666504,,,1.4999899864196777,2.9999799728393555,2.5
