,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,807.0,1025.0,474.0,,,400.0,420.0,320.0
01-03,,1200.0,1100.0,807.0,1025.0,,,425.0,400.0,420.0,320.0
01-04,,1200.0,1100.0,807.0,,,402.1000061035156,425.0,400.0,420.0,
01-05,,1200.0,1105.0,,,474.0,402.1000061035156,425.0,400.0,,
01-06,,1200.0,1105.0,,1025.0,474.0,402.1000061035156,425.0,,,320.0
01-07,,1200.0,,900.0,1025.0,474.0,402.1000061035156,,,420.0,320.0
01-08,,,,900.0,1025.0,474.0,402.1000061035156,,400.0,420.0,320.0
01-09,,,1105.0,900.0,970.0,474.0,,425.0,400.0,420.0,310.0
01-10,,1200.0,1105.0,900.0,980.0,,,425.0,400.0,420.0,310.0
01-11,,1200.0,1105.0,900.0,,,402.1000061035156,425.0,400.0,420.0,
01-12,,1200.0,1105.0,,,474.0,402.1000061035156,425.0,400.0,,
01-13,,1200.0,1105.0,,980.0,474.0,402.1000061035156,425.0,,,310.0
01-14,,1200.0,,900.0,980.0,474.0,402.1000061035156,,,420.0,310.0
01-15,,,,900.0,980.0,474.0,402.1000061035156,,,420.0,310.0
01-16,,,,900.0,980.0,474.0,,,400.0,420.0,310.0
01-17,,,1105.0,900.0,980.0,,,425.0,400.0,420.0,310.0
01-18,,1200.0,1105.0,900.0,,,,425.0,400.0,420.0,
01-19,,1200.0,1105.0,,,,402.1000061035156,425.0,400.0,,
01-20,,1200.0,1105.0,,,474.0,402.1000061035156,425.0,,,
01-21,,1200.0,,,980.0,474.0,402.1000061035156,,,,310.0
01-22,,,,900.0,980.0,474.0,402.1000061035156,,400.0,420.0,310.0
01-23,,,1105.0,900.0,980.0,474.0,,425.0,400.0,420.0,320.0
01-24,,1200.0,1105.0,900.0,980.0,,,425.0,400.0,420.0,320.0
01-25,,1200.0,1105.0,900.0,,,402.1000061035156,425.0,400.0,420.0,
01-26,,1200.0,1105.0,,,474.0,402.1000061035156,425.0,400.0,,
01-27,,1200.0,1105.0,,980.0,474.0,402.1000061035156,425.0,,,320.0
01-28,,1200.0,,900.0,980.0,474.0,402.1000061035156,,,420.0,320.0
01-29,,,,900.0,980.0,474.0,402.1000061035156,,400.0,420.0,315.0
01-30,,,1105.0,900.0,980.0,474.0,,425.0,400.0,420.0,320.0
01-31,,1205.0,1105.0,900.0,980.0,,,425.0,400.0,420.0,320.0
02-01,,1205.0,1105.0,900.0,,,402.1000061035156,425.0,400.0,420.0,
02-02,,1205.0,1105.0,,,474.0,402.1000061035156,425.0,400.0,,
02-03,,1205.0,1105.0,,980.0,474.0,402.1000061035156,425.0,,,320.0
02-04,,1205.0,,900.0,980.0,474.0,402.1000061035156,,,420.0,320.0
02-05,,,,900.0,980.0,474.0,402.1000061035156,,400.0,420.0,320.0
02-06,,,1105.0,900.0,980.0,474.0,,425.0,400.0,300.0,320.0
02-07,,1205.0,1105.0,900.0,980.0,,,425.0,400.0,300.0,320.0
02-08,,1205.0,1105.0,900.0,,,402.1000061035156,425.0,400.0,300.0,
02-09,,1205.0,1105.0,,,474.0,402.1000061035156,425.0,400.0,,
02-10,,1205.0,1105.0,,980.0,474.0,402.1000061035156,425.0,,,320.0
02-11,,1205.0,,900.0,980.0,474.0,402.1000061035156,,,300.0,320.0
02-12,,,,900.0,980.0,474.0,402.1000061035156,,400.0,300.0,320.0
02-13,,,1105.0,900.0,980.0,474.0,,425.0,400.0,300.0,320.0
02-14,,1205.0,1105.0,900.0,980.0,,,425.0,400.0,300.0,320.0
02-15,,1205.0,1000.0,900.0,,,,425.0,400.0,300.0,
02-16,,1205.0,1000.0,,,,402.1000061035156,425.0,400.0,,
02-17,,1205.0,1000.0,,,474.0,402.1000061035156,425.0,,,
02-18,,1205.0,,,925.0,474.0,402.1000061035156,,,,320.0
02-19,,,,900.0,925.0,474.0,384.1000061035156,,,300.0,320.0
02-20,,,,900.0,930.0,474.0,,,400.0,300.0,320.0
02-21,,,1000.0,900.0,930.0,,,425.0,400.0,300.0,320.0
02-22,,1205.0,1000.0,900.0,,,384.1000061035156,425.0,400.0,300.0,
