,2012,2013,2014,2015,2016,2017,2018,2019
02-01,,24.07154655456543,,,41.38884353637695,38.027095794677734,40.047996520996094,39.62300109863281
02-02,,,,26.59012222290039,41.38884353637695,38.027095794677734,40.047996520996094,
02-03,,,32.8789176940918,26.59012222290039,41.38884353637695,38.027095794677734,,
02-04,,24.07154655456543,32.8789176940918,26.59012222290039,41.38884353637695,,,39.62300109863281
02-05,,24.07154655456543,32.8789176940918,26.59012222290039,41.38884353637695,,40.047996520996094,39.62300109863281
02-06,,24.07154655456543,32.8789176940918,26.59012222290039,,38.027095794677734,40.047996520996094,39.62300109863281
02-07,,24.07154655456543,32.8789176940918,,,38.027095794677734,40.047996520996094,39.62300109863281
02-08,,24.07154655456543,,,41.38884353637695,38.027095794677734,40.047996520996094,39.62300109863281
02-09,,,,26.59012222290039,41.38884353637695,38.027095794677734,40.047996520996094,
02-10,,,32.8789176940918,26.59012222290039,41.38884353637695,38.027095794677734,,
02-11,,24.07154655456543,32.8789176940918,26.59012222290039,41.38884353637695,,,39.62300109863281
02-12,,24.07154655456543,32.8789176940918,26.59012222290039,41.38884353637695,,40.047996520996094,39.62300109863281
02-13,,24.07154655456543,32.8789176940918,26.59012222290039,,38.027095794677734,40.047996520996094,39.62300109863281
02-14,,24.07154655456543,32.8789176940918,,,38.027095794677734,40.047996520996094,39.62300109863281
02-15,,24.07154655456543,,,,38.027095794677734,40.047996520996094,39.62300109863281
02-16,,,,,41.38884353637695,38.027095794677734,40.047996520996094,
02-17,,,,26.59012222290039,41.38884353637695,38.027095794677734,,
02-18,,,32.8789176940918,26.59012222290039,41.38884353637695,,,
02-19,,24.07154655456543,32.8789176940918,26.59012222290039,41.38884353637695,,,39.62300109863281
02-20,,24.07154655456543,32.8789176940918,26.59012222290039,,,40.047996520996094,39.62300109863281
02-21,,24.07154655456543,32.8789176940918,,,38.027095794677734,40.047996520996094,39.62300109863281
02-22,,24.07154655456543,,,41.38884353637695,38.027095794677734,40.047996520996094,39.62300109863281
02-23,,,,39.88518524169922,41.38884353637695,38.027095794677734,40.047996520996094,
02-24,,,32.8789176940918,39.98514938354492,41.38884353637695,38.027095794677734,,
02-25,,24.07154655456543,32.8789176940918,39.98514938354492,41.38884353637695,,,39.62300109863281
02-26,,24.07154655456543,32.8789176940918,39.98514938354492,41.38884353637695,,40.047996520996094,39.62300109863281
02-27,,24.07154655456543,32.8789176940918,39.98514938354492,,38.027095794677734,40.047996520996094,39.62300109863281
02-28,,24.07154655456543,32.8789176940918,,,38.027095794677734,40.047996520996094,39.62300109863281
02-29,,,,,41.38884353637695,,,
03-01,,24.07154655456543,,,41.38884353637695,38.027095794677734,40.047996520996094,39.62300109863281
03-02,,,,39.98514938354492,41.38884353637695,38.027095794677734,40.047996520996094,
03-03,,,32.8789176940918,39.98514938354492,41.38884353637695,38.027095794677734,,
03-04,,24.07154655456543,32.8789176940918,39.98514938354492,41.38884353637695,,,39.62300109863281
03-05,,24.07154655456543,32.8789176940918,39.98514938354492,,,40.047996520996094,39.62300109863281
03-06,,24.07154655456543,32.8789176940918,39.98514938354492,,38.027095794677734,40.047996520996094,39.62300109863281
03-07,,24.07154655456543,32.8789176940918,,41.38884353637695,38.027095794677734,40.047996520996094,39.62300109863281
03-08,,24.07154655456543,,,41.38884353637695,38.027095794677734,40.047996520996094,39.62300109863281
03-09,,,,39.98514938354492,41.38884353637695,38.027095794677734,40.047996520996094,
03-10,,,32.8789176940918,39.98514938354492,41.38884353637695,38.027095794677734,,
03-11,,24.07154655456543,32.8789176940918,39.98514938354492,41.38884353637695,,,39.62300109863281
03-12,,24.07154655456543,33.72747802734375,39.98514938354492,,,40.047996520996094,39.62300109863281
03-13,,24.07154655456543,33.72747802734375,39.98514938354492,,38.027095794677734,40.047996520996094,39.62300109863281
03-14,,24.07154655456543,33.72747802734375,,41.38884353637695,38.027095794677734,40.047996520996094,39.62300109863281
03-15,,24.07154655456543,,,41.38884353637695,38.027095794677734,40.047996520996094,39.62300109863281
03-16,,,,39.98514938354492,41.38884353637695,38.027095794677734,40.047996520996094,
03-17,,,33.72747802734375,39.08448791503906,41.38884353637695,38.027095794677734,,
03-18,,24.07154655456543,33.72747802734375,39.08448791503906,41.38884353637695,,,39.62300109863281
03-19,,24.07154655456543,33.72747802734375,39.08448791503906,,,40.047996520996094,39.62300109863281
03-20,,24.07154655456543,33.72747802734375,39.08448791503906,,38.027095794677734,40.047996520996094,39.62300109863281
03-21,,24.07154655456543,33.72747802734375,,41.38884353637695,38.027095794677734,40.047996520996094,39.62300109863281
03-22,,24.07154655456543,,,41.38884353637695,38.027095794677734,40.381980895996094,39.62300109863281
03-23,,,,39.7352409362793,41.38884353637695,38.027095794677734,40.381980895996094,
03-24,,,33.72747802734375,39.7352409362793,41.38884353637695,38.027095794677734,,
03-25,,25.40776824951172,33.72747802734375,39.7352409362793,,,,39.62300109863281
03-26,,25.40776824951172,33.72747802734375,39.7352409362793,,,40.381980895996094,39.62300109863281
03-27,,25.40776824951172,33.72747802734375,39.7352409362793,,38.027095794677734,40.381980895996094,39.62300109863281
03-28,,25.40776824951172,33.72747802734375,,41.38884353637695,38.027095794677734,40.381980895996094,39.62300109863281
03-29,,,,,41.38884353637695,38.027095794677734,40.381980895996094,39.62300109863281
03-30,,,,39.7352409362793,41.38884353637695,38.027095794677734,,
03-31,,,33.72747802734375,39.7352409362793,41.38884353637695,38.027095794677734,,
04-01,,25.40776824951172,33.72747802734375,39.7352409362793,41.38884353637695,,,39.62300109863281
04-02,,25.40776824951172,33.72747802734375,39.7352409362793,,,40.381980895996094,39.62300109863281
04-03,,25.40776824951172,33.72747802734375,,,38.027095794677734,40.381980895996094,39.62300109863281
04-04,,25.40776824951172,33.72747802734375,,41.38884353637695,38.027095794677734,39.40302658081055,39.62300109863281
04-05,,25.40776824951172,,,41.38884353637695,38.027095794677734,39.40302658081055,39.62300109863281
04-06,,,,39.7352409362793,41.38884353637695,38.027095794677734,39.40302658081055,
04-07,,,33.72747802734375,39.7352409362793,41.38884353637695,38.027095794677734,,
04-08,,25.40776824951172,33.72747802734375,39.7352409362793,41.38884353637695,,,39.62300109863281
04-09,,25.40776824951172,33.72747802734375,39.7352409362793,,,40.00300216674805,39.62300109863281
04-10,,25.40776824951172,33.72747802734375,39.7352409362793,,38.027095794677734,40.00300216674805,39.62300109863281
04-11,,25.40776824951172,33.72747802734375,,41.38884353637695,38.027095794677734,40.00300216674805,39.62300109863281
04-12,,25.40776824951172,,,41.38884353637695,38.027095794677734,40.00300216674805,39.62300109863281
04-13,,,,39.7352409362793,41.38884353637695,38.027095794677734,40.00300216674805,
04-14,,,33.72747802734375,39.7352409362793,41.38884353637695,,,
04-15,,25.40776824951172,33.72747802734375,39.7352409362793,41.38884353637695,,,39.62300109863281
04-16,,25.40776824951172,33.72747802734375,39.7352409362793,,,40.00300216674805,39.62300109863281
04-17,,24.871328353881836,33.72747802734375,39.7352409362793,,38.027095794677734,40.00300216674805,39.62300109863281
04-18,,24.871328353881836,,,41.38884353637695,38.027095794677734,40.00300216674805,39.62300109863281
04-19,,24.871328353881836,,,41.39684295654297,38.027095794677734,40.005001068115234,
04-20,,,,39.7352409362793,41.39684295654297,38.027095794677734,40.005001068115234,
04-21,,,33.72747802734375,39.285404205322266,41.39684295654297,38.027095794677734,,
04-22,,24.871328353881836,33.72747802734375,39.285404205322266,41.39684295654297,,,39.62300109863281
04-23,,24.110559463500977,33.72747802734375,39.285404205322266,,,40.005001068115234,39.62300109863281
04-24,,24.110559463500977,33.72747802734375,39.285404205322266,,38.09809494018555,40.005001068115234,39.62300109863281
04-25,,24.110559463500977,33.72747802734375,,41.39684295654297,38.09809494018555,40.005001068115234,39.62300109863281
04-26,,24.110559463500977,,,41.39684295654297,38.09809494018555,40.005001068115234,39.62300109863281
04-27,,,,39.285404205322266,41.39684295654297,38.09809494018555,40.005001068115234,
04-28,,,33.72747802734375,39.285404205322266,41.39684295654297,38.09809494018555,,
04-29,,24.110559463500977,34.56716537475586,39.285404205322266,41.39684295654297,,,39.62300109863281
04-30,,24.110559463500977,34.56716537475586,39.285404205322266,,,40.005001068115234,39.62300109863281
05-01,,24.110559463500977,34.56716537475586,39.285404205322266,,38.09809494018555,40.005001068115234,39.62300109863281
05-02,,24.110559463500977,34.56716537475586,,41.39684295654297,38.09809494018555,40.005001068115234,39.62300109863281
05-03,,24.110559463500977,,,41.39684295654297,38.09809494018555,40.005001068115234,39.62300109863281
05-04,,,,39.285404205322266,41.39684295654297,38.09809494018555,40.005001068115234,
05-05,,,29.62899398803711,39.285404205322266,41.39684295654297,38.09809494018555,,
05-06,,24.110559463500977,29.62899398803711,39.285404205322266,41.39684295654297,,,39.62300109863281
05-07,,24.110559463500977,29.62899398803711,39.285404205322266,,,40.005001068115234,39.62300109863281
05-08,,24.110559463500977,29.62899398803711,39.285404205322266,,38.09809494018555,40.005001068115234,39.62300109863281
05-09,,24.110559463500977,29.62899398803711,,41.39684295654297,38.09809494018555,40.005001068115234,39.62300109863281
05-10,,25.083953857421875,,,41.39684295654297,38.09809494018555,40.005001068115234,39.62300109863281
05-11,,,,39.285404205322266,41.39684295654297,38.09809494018555,38.571998596191406,
05-12,,,29.62899398803711,39.285404205322266,41.39684295654297,38.09809494018555,,
05-13,,25.083953857421875,29.62899398803711,39.285404205322266,41.39684295654297,,,39.62300109863281
05-14,,25.083953857421875,29.62899398803711,39.285404205322266,,,38.624000549316406,39.62300109863281
05-15,,25.083953857421875,29.62899398803711,39.285404205322266,,38.09809494018555,38.624000549316406,39.62300109863281
05-16,,25.083953857421875,29.62899398803711,,41.39684295654297,38.09809494018555,38.624000549316406,39.62300109863281
05-17,,25.083953857421875,,,41.39684295654297,38.09809494018555,38.624000549316406,39.62300109863281
05-18,,,,39.285404205322266,41.39684295654297,38.09809494018555,38.624000549316406,
05-19,,,29.62899398803711,39.285404205322266,41.39684295654297,38.09809494018555,,
05-20,,25.083953857421875,29.62899398803711,39.285404205322266,41.39684295654297,,,39.62300109863281
05-21,,25.083953857421875,29.62899398803711,39.285404205322266,,,38.624000549316406,39.62300109863281
05-22,,25.083953857421875,29.62899398803711,39.285404205322266,,38.09809494018555,38.624000549316406,39.62300109863281
05-23,,24.725027084350586,29.62899398803711,,41.39684295654297,38.09809494018555,38.624000549316406,39.62300109863281
05-24,,24.725027084350586,,,41.39684295654297,38.09809494018555,38.624000549316406,39.62300109863281
05-25,,,,,41.39684295654297,38.09809494018555,38.624000549316406,
05-26,,,,39.285404205322266,41.39684295654297,38.09809494018555,,
05-27,,,29.62899398803711,39.285404205322266,41.39684295654297,,,
05-28,,24.725027084350586,29.62899398803711,39.285404205322266,,,,39.62300109863281
05-29,,24.725027084350586,29.62899398803711,39.285404205322266,,,37.01499938964844,39.62300109863281
05-30,,26.139278411865234,29.62899398803711,,,38.09809494018555,37.387001037597656,39.62300109863281
05-31,,26.139278411865234,,,41.39684295654297,38.09809494018555,37.590999603271484,39.62300109863281
06-01,,,,39.285404205322266,41.39684295654297,38.09809494018555,37.63399887084961,
06-02,,,29.62899398803711,39.285404205322266,41.39684295654297,38.09809494018555,,
06-03,,26.139278411865234,29.62899398803711,39.285404205322266,41.39684295654297,,,39.62300109863281
06-04,,26.139278411865234,29.62899398803711,39.285404205322266,,,37.63399887084961,39.62300109863281
06-05,,26.139278411865234,29.62899398803711,39.285404205322266,,38.09809494018555,37.63399887084961,39.62300109863281
06-06,,26.139278411865234,29.62899398803711,,41.39684295654297,38.09809494018555,37.63399887084961,39.62300109863281
06-07,,26.139278411865234,,,41.39684295654297,38.09809494018555,38.21500015258789,39.62300109863281
06-08,,,,39.285404205322266,41.39684295654297,38.09809494018555,38.21500015258789,
06-09,,,29.62899398803711,39.285404205322266,41.39684295654297,38.09809494018555,,
06-10,,26.139278411865234,29.62899398803711,39.285404205322266,41.39684295654297,,,39.62300109863281
06-11,,26.139278411865234,29.62899398803711,39.285404205322266,,,38.21500015258789,39.62300109863281
06-12,,26.139278411865234,29.62899398803711,39.285404205322266,,38.09809494018555,38.21500015258789,39.62300109863281
06-13,,26.139278411865234,29.62899398803711,,41.39684295654297,38.09809494018555,38.21500015258789,39.62300109863281
06-14,,26.139278411865234,,,41.39684295654297,38.09809494018555,38.21500015258789,39.62300109863281
06-15,,,,39.285404205322266,41.39684295654297,38.09809494018555,38.21500015258789,
06-16,,,29.62899398803711,39.289405822753906,41.39684295654297,38.09809494018555,,
06-17,,26.139278411865234,29.62899398803711,39.289405822753906,41.39684295654297,,,39.62300109863281
06-18,,26.139278411865234,29.62899398803711,39.289405822753906,,,38.21500015258789,39.62300109863281
06-19,,26.139278411865234,29.62899398803711,39.289405822753906,,38.09809494018555,38.21500015258789,39.62300109863281
06-20,,26.139278411865234,29.62899398803711,,41.39684295654297,38.09809494018555,38.21500015258789,39.62300109863281
06-21,,26.139278411865234,,,41.39684295654297,38.09809494018555,38.21500015258789,39.62300109863281
06-22,,,,39.289405822753906,41.39684295654297,38.09809494018555,38.21500015258789,
06-23,,,29.62899398803711,39.289405822753906,41.39684295654297,38.94805145263672,,
06-24,,26.139278411865234,29.62899398803711,39.289405822753906,41.39684295654297,,,39.62300109863281
06-25,,26.139278411865234,29.62899398803711,39.289405822753906,,,38.21500015258789,39.62300109863281
06-26,,26.139278411865234,29.62899398803711,39.289405822753906,,38.94805145263672,38.21500015258789,39.62300109863281
06-27,,26.139278411865234,29.62899398803711,,41.39684295654297,38.94805145263672,38.21500015258789,39.62300109863281
06-28,,26.139278411865234,,,41.39684295654297,38.94805145263672,36.720001220703125,39.62300109863281
06-29,,,,39.289405822753906,41.39684295654297,38.94805145263672,36.720001220703125,
06-30,,,29.62899398803711,39.289405822753906,41.39684295654297,38.94805145263672,,
07-01,,26.139278411865234,29.62899398803711,39.289405822753906,41.39684295654297,,,39.62300109863281
07-02,,26.139278411865234,29.62899398803711,39.289405822753906,,,36.720001220703125,39.62300109863281
07-03,,26.139278411865234,29.62899398803711,,,38.94805145263672,36.720001220703125,39.62300109863281
07-05,,26.139278411865234,,,41.39684295654297,38.94805145263672,36.720001220703125,39.62300109863281
07-06,,,,39.289405822753906,41.39684295654297,38.94805145263672,36.720001220703125,
07-07,,,29.62899398803711,39.289405822753906,41.39684295654297,38.94805145263672,,
07-08,,26.139278411865234,29.62899398803711,39.289405822753906,41.39684295654297,,,39.62300109863281
07-09,,26.139278411865234,29.62899398803711,39.289405822753906,,,36.720001220703125,39.62300109863281
07-10,,26.139278411865234,29.62899398803711,39.289405822753906,,38.94805145263672,36.720001220703125,39.62300109863281
07-11,,26.139278411865234,33.98737716674805,,41.39684295654297,38.94805145263672,36.720001220703125,39.62300109863281
07-12,,26.139278411865234,,,41.39684295654297,38.94805145263672,36.720001220703125,39.62300109863281
07-13,,,,39.289405822753906,41.39684295654297,38.94805145263672,36.720001220703125,
07-14,,,33.98737716674805,39.289405822753906,41.39684295654297,38.94805145263672,,
07-15,,26.139278411865234,33.98737716674805,39.289405822753906,41.39684295654297,,,39.62300109863281
07-16,,26.139278411865234,33.98737716674805,39.289405822753906,,,36.720001220703125,39.62300109863281
07-17,,26.139278411865234,33.98737716674805,39.289405822753906,,38.94805145263672,36.720001220703125,39.62300109863281
07-18,,26.139278411865234,33.98737716674805,,41.39684295654297,38.94805145263672,36.720001220703125,39.62300109863281
07-19,,26.139278411865234,,,41.39684295654297,38.94805145263672,36.720001220703125,39.62300109863281
07-20,,,,39.289405822753906,41.39684295654297,38.94805145263672,36.720001220703125,
07-21,,,33.98737716674805,39.289405822753906,41.39684295654297,38.94805145263672,,
07-22,,26.139278411865234,33.98737716674805,39.289405822753906,41.39684295654297,,,39.62300109863281
07-23,,26.139278411865234,33.98737716674805,39.289405822753906,,,36.720001220703125,39.62300109863281
07-24,,26.139278411865234,33.98737716674805,39.289405822753906,,38.94805145263672,36.720001220703125,39.62300109863281
07-25,,26.139278411865234,33.98737716674805,,41.39684295654297,38.94805145263672,36.720001220703125,39.62300109863281
07-26,,26.139278411865234,,,41.39684295654297,38.94805145263672,36.720001220703125,39.62300109863281
07-27,,,,39.289405822753906,41.39684295654297,38.94805145263672,36.720001220703125,
07-28,,,33.98737716674805,39.289405822753906,41.39684295654297,38.94805145263672,,
07-29,,26.139278411865234,33.98737716674805,39.289405822753906,41.39684295654297,,,39.62300109863281
07-30,,26.139278411865234,31.78819465637207,39.289405822753906,,,36.720001220703125,39.62300109863281
07-31,,26.139278411865234,31.78819465637207,39.289405822753906,,38.94805145263672,36.720001220703125,39.62300109863281
08-01,,26.139278411865234,31.338359832763672,,41.39684295654297,38.94805145263672,36.720001220703125,39.62300109863281
08-02,,26.139278411865234,,,41.39684295654297,38.94805145263672,36.720001220703125,39.62300109863281
08-03,,,,39.289405822753906,41.39684295654297,38.94805145263672,36.720001220703125,
08-04,,,30.538654327392578,38.98948669433594,41.39684295654297,38.94805145263672,,
08-05,,26.139278411865234,30.538654327392578,38.98948669433594,41.39684295654297,,,39.62300109863281
08-06,,26.139278411865234,30.538654327392578,38.98948669433594,,,36.720001220703125,39.62300109863281
08-07,,26.139278411865234,30.538654327392578,38.98948669433594,,38.94805145263672,36.720001220703125,39.62300109863281
08-08,,26.139278411865234,30.538654327392578,,41.39684295654297,38.94805145263672,36.720001220703125,39.62300109863281
08-09,,26.139278411865234,,,41.39684295654297,38.94805145263672,36.720001220703125,39.62300109863281
08-10,,,,38.98948669433594,41.39684295654297,38.94805145263672,36.720001220703125,
08-11,,,30.538654327392578,38.98948669433594,41.39684295654297,38.94805145263672,,
08-12,,26.139278411865234,30.538654327392578,38.98948669433594,41.39684295654297,,,39.62300109863281
08-13,,26.139278411865234,30.538654327392578,38.98948669433594,,,36.720001220703125,39.62300109863281
08-14,,26.139278411865234,30.538654327392578,38.98948669433594,,38.94805145263672,36.720001220703125,39.62300109863281
08-15,,26.139278411865234,30.538654327392578,,41.39684295654297,38.94805145263672,36.720001220703125,39.62300109863281
08-16,,26.139278411865234,,,41.39684295654297,38.94805145263672,36.720001220703125,39.62300109863281
08-17,,,,38.98948669433594,41.39684295654297,38.94805145263672,36.720001220703125,
08-18,,,30.538654327392578,38.98948669433594,41.39684295654297,38.94805145263672,,
08-19,,26.139278411865234,30.538654327392578,38.98948669433594,41.39684295654297,,,39.62300109863281
08-20,,26.139278411865234,30.538654327392578,38.98948669433594,,,36.720001220703125,39.62300109863281
08-21,,26.139278411865234,30.538654327392578,38.98948669433594,,38.94805145263672,38.53499984741211,39.62300109863281
08-22,,26.139278411865234,30.538654327392578,,41.39684295654297,38.94805145263672,38.930999755859375,39.62300109863281
08-23,,26.139278411865234,,,41.39684295654297,38.94805145263672,38.930999755859375,39.62300109863281
08-24,,,,38.98948669433594,41.39684295654297,38.94805145263672,38.930999755859375,
08-25,,,30.538654327392578,38.98948669433594,41.39684295654297,38.94805145263672,,
08-26,,26.139278411865234,30.538654327392578,38.98948669433594,41.39684295654297,,,39.62300109863281
08-27,,26.139278411865234,30.538654327392578,38.98948669433594,,,38.930999755859375,39.62300109863281
08-28,23.408308029174805,26.139278411865234,30.538654327392578,38.98948669433594,,38.94805145263672,38.930999755859375,39.62300109863281
08-29,23.408308029174805,26.139278411865234,30.538654327392578,,41.39684295654297,38.94805145263672,38.930999755859375,39.62300109863281
08-30,23.408308029174805,26.139278411865234,,,41.39684295654297,38.94805145263672,38.930999755859375,39.62300109863281
08-31,23.408308029174805,,,38.98948669433594,41.39684295654297,38.94805145263672,38.930999755859375,
09-01,,,,38.98948669433594,41.39684295654297,38.94805145263672,,
09-02,,,30.538654327392578,38.98948669433594,41.39684295654297,,,
09-03,,26.139278411865234,30.538654327392578,38.98948669433594,,,,39.62300109863281
09-04,23.408308029174805,26.139278411865234,30.538654327392578,38.98948669433594,,,38.930999755859375,39.62300109863281
09-05,23.408308029174805,26.139278411865234,30.538654327392578,,,38.94805145263672,38.930999755859375,39.62300109863281
09-06,23.408308029174805,26.139278411865234,,,41.39684295654297,38.94805145263672,38.930999755859375,39.62300109863281
09-07,23.408308029174805,,,,41.39684295654297,38.94805145263672,38.930999755859375,
09-08,,,30.538654327392578,38.98948669433594,41.39684295654297,38.94805145263672,,
09-09,,26.139278411865234,30.538654327392578,38.98948669433594,41.39684295654297,,,39.62300109863281
09-10,23.408308029174805,26.139278411865234,30.538654327392578,38.98948669433594,,,38.930999755859375,39.62300109863281
09-11,23.408308029174805,26.139278411865234,30.538654327392578,38.98948669433594,,38.94805145263672,38.930999755859375,39.62300109863281
09-12,23.408308029174805,26.139278411865234,30.538654327392578,,41.39684295654297,38.94805145263672,38.930999755859375,39.62300109863281
09-13,23.408308029174805,26.139278411865234,,,41.39684295654297,38.94805145263672,38.930999755859375,39.62300109863281
09-14,23.408308029174805,,,38.98948669433594,41.39684295654297,38.94805145263672,38.930999755859375,
09-15,,,30.538654327392578,38.98948669433594,41.39684295654297,38.94805145263672,,
09-16,,26.139278411865234,30.538654327392578,40.13917922973633,41.39684295654297,,,39.62300109863281
09-17,24.237354278564453,26.139278411865234,30.538654327392578,40.13917922973633,,,38.930999755859375,39.62300109863281
09-18,24.237354278564453,26.139278411865234,30.538654327392578,40.13917922973633,,38.94805145263672,38.930999755859375,39.62300109863281
09-19,24.237354278564453,26.139278411865234,30.538654327392578,,41.39684295654297,38.94805145263672,38.930999755859375,39.62300109863281
09-20,24.237354278564453,26.139278411865234,,,41.39684295654297,38.94805145263672,38.930999755859375,39.62300109863281
09-21,24.237354278564453,,,40.13917922973633,41.39684295654297,38.94805145263672,38.930999755859375,
09-22,,,30.538654327392578,40.13917922973633,41.39684295654297,38.94805145263672,,
09-23,,26.139278411865234,30.538654327392578,40.13917922973633,41.39684295654297,,,39.62300109863281
09-24,24.237354278564453,26.139278411865234,30.538654327392578,40.13917922973633,,,38.930999755859375,39.62300109863281
09-25,24.237354278564453,26.139278411865234,30.538654327392578,40.13917922973633,,38.94805145263672,38.930999755859375,39.62300109863281
09-26,24.237354278564453,26.139278411865234,30.538654327392578,,41.39684295654297,38.94805145263672,38.930999755859375,39.62300109863281
09-27,24.237354278564453,26.139278411865234,,,41.39684295654297,38.94805145263672,38.930999755859375,39.62300109863281
09-28,23.974008560180664,,,40.13917922973633,41.39684295654297,38.94805145263672,38.930999755859375,
09-29,,,30.538654327392578,40.13917922973633,41.39684295654297,38.94805145263672,,
09-30,,26.139278411865234,30.538654327392578,40.13917922973633,41.39684295654297,,,39.62300109863281
10-01,23.974008560180664,26.139278411865234,30.538654327392578,40.13917922973633,,,38.930999755859375,39.62300109863281
10-02,23.974008560180664,26.139278411865234,30.538654327392578,40.13917922973633,,38.94805145263672,38.930999755859375,39.62300109863281
10-03,23.974008560180664,26.139278411865234,30.538654327392578,,41.39684295654297,38.94805145263672,38.930999755859375,39.62300109863281
10-04,23.974008560180664,26.139278411865234,,,41.39684295654297,38.94805145263672,38.930999755859375,39.62300109863281
10-05,23.974008560180664,,,40.13917922973633,41.39684295654297,40.517974853515625,38.930999755859375,
10-06,,,30.538654327392578,40.13917922973633,41.39684295654297,40.517974853515625,,
10-07,,26.139278411865234,30.538654327392578,41.38884353637695,41.39684295654297,,,39.62300109863281
10-08,23.974008560180664,26.139278411865234,30.538654327392578,41.38884353637695,,,38.930999755859375,39.62300109863281
10-09,23.974008560180664,26.139278411865234,30.538654327392578,41.38884353637695,,40.9859504699707,38.930999755859375,39.62300109863281
10-10,23.974008560180664,26.139278411865234,30.538654327392578,,41.39684295654297,40.9859504699707,38.930999755859375,39.62300109863281
10-11,23.974008560180664,26.139278411865234,,,41.39684295654297,40.9859504699707,38.930999755859375,39.62300109863281
10-12,23.974008560180664,,,41.38884353637695,41.39684295654297,40.89995574951172,38.930999755859375,
10-13,,,30.538654327392578,41.38884353637695,41.39684295654297,40.92595291137695,,
10-14,,26.139278411865234,30.538654327392578,41.38884353637695,41.39684295654297,,,39.62300109863281
10-15,23.97205924987793,26.139278411865234,30.538654327392578,41.38884353637695,,,38.930999755859375,39.62300109863281
10-16,23.97205924987793,29.114086151123047,30.538654327392578,41.38884353637695,,40.92595291137695,38.930999755859375,39.62300109863281
10-17,23.97205924987793,29.114086151123047,30.538654327392578,,41.39684295654297,40.92595291137695,38.930999755859375,39.62300109863281
10-18,23.97205924987793,29.114086151123047,,,41.39684295654297,40.92595291137695,38.930999755859375,39.62300109863281
10-19,23.97205924987793,,,41.38884353637695,41.39684295654297,40.92595291137695,38.930999755859375,
10-20,,,30.538654327392578,41.38884353637695,41.39684295654297,40.92595291137695,,
10-21,,34.47848892211914,30.538654327392578,41.38884353637695,41.39684295654297,,,39.62300109863281
10-22,23.97205924987793,34.47848892211914,30.538654327392578,41.38884353637695,,,38.930999755859375,39.62300109863281
10-23,23.97205924987793,34.47848892211914,30.538654327392578,41.38884353637695,,40.97294998168945,38.930999755859375,39.62300109863281
10-24,23.97205924987793,34.47848892211914,30.538654327392578,,41.39684295654297,40.97294998168945,38.930999755859375,39.62300109863281
