,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,,62.22000122070313,81.47000122070312,70.87000274658203,,,115.0,119.3000030517578,154.6999969482422
01-03,,,69.08999633789061,55.4900016784668,62.22000122070313,80.9000015258789,,,81.25,115.6999969482422,118.8000030517578,156.91000366210938
01-04,,84.75,71.69999694824219,55.4900016784668,62.22000122070313,,,84.5999984741211,80.9000015258789,118.97000122070312,121.3499984741211,
01-05,,83.6500015258789,70.87999725341797,52.849998474121094,,,70.44999694824219,84.5999984741211,81.75,118.97000122070312,,
01-06,,82.69999694824219,69.75,52.849998474121094,,81.5999984741211,70.02999877929689,82.13999938964844,79.75,,,154.1999969482422
01-07,,81.2300033569336,68.59999847412111,,62.22000122070313,81.5999984741211,71.5999984741211,80.73999786376953,,,121.9499969482422,154.1999969482422
01-08,,80.1500015258789,,,62.22000122070313,81.44999694824219,73.43000030517578,80.86000061035156,,118.97000122070312,122.3000030517578,157.33999633789062
01-09,,,,52.849998474121094,62.22000122070313,83.33999633789062,73.27999877929688,,81.3499984741211,119.0,122.3000030517578,157.33999633789062
01-10,,,68.34999847412111,52.849998474121094,62.22000122070313,86.5,,,81.05000305175781,121.0,123.1999969482422,161.16000366210938
01-11,,81.44999694824219,68.94999694824219,53.52999877929688,62.22000122070313,,,81.0,81.05000305175781,119.1999969482422,123.5999984741211,
01-12,,79.44999694824219,71.75,53.52999877929688,,,73.27999877929688,82.75,81.30000305175781,118.56999969482422,,
01-13,,80.3499984741211,72.45999908447266,52.9000015258789,,84.01000213623047,73.27999877929688,82.80999755859375,81.44999694824219,,,161.16000366210938
01-14,,78.19999694824219,75.80000305175781,,62.22000122070313,84.12999725341797,73.27999877929688,83.16999816894531,,,122.4000015258789,158.49000549316406
01-15,,77.19999694824219,,,62.29999923706055,82.8499984741211,73.27999877929688,81.0999984741211,,,123.3499984741211,159.99000549316406
01-16,,,,,62.29999923706055,82.44999694824219,73.54000091552734,,,118.5,123.3499984741211,159.99000549316406
01-17,,,,53.349998474121094,62.29999923706055,82.44999694824219,,,81.7699966430664,118.3000030517578,127.4499969482422,161.5
01-18,,,76.0,53.349998474121094,62.29999923706055,,,,81.80000305175781,118.4000015258789,128.94999694824222,
01-19,,78.69999694824219,76.0,54.56000137329102,,,,82.08000183105469,81.25,119.5500030517578,,
01-20,,75.8499984741211,73.91000366210938,53.38000106811523,,,75.97000122070312,79.29000091552734,80.75,,,
