,2009,2010,2011,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,,9.999999747378752e-05,9.999999747378752e-06,,,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-05
01-03,,,,,9.999999747378752e-05,,,9.999999747378752e-05,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-05
01-04,,,0.0020000000949949026,,,,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-06,9.999999747378752e-06,
01-05,,,0.0012000000569969416,,,9.999999747378752e-06,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-06,,
01-06,,,,,9.999999747378752e-05,9.999999747378752e-06,9.999999747378752e-05,9.999999747378752e-05,,,9.999999747378752e-05
01-07,,9.999999747378752e-05,,,9.999999747378752e-05,9.999999747378752e-06,9.999999747378752e-05,,,9.999999747378752e-06,9.999999747378752e-05
01-08,,,,,9.999999747378752e-05,9.999999747378752e-06,9.999999747378752e-05,,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-05
01-09,,,,,9.999999747378752e-05,9.999999747378752e-06,,9.999999747378752e-05,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-05
01-10,,,0.0012000000569969416,,9.999999747378752e-05,,,0.0010000000474974513,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-05
01-11,,9.999999747378752e-05,,,,,9.999999747378752e-05,0.0010000000474974513,9.999999747378752e-06,9.999999747378752e-06,
01-12,,,0.0012000000569969416,,,9.999999747378752e-06,9.999999747378752e-05,0.0010000000474974513,9.999999747378752e-06,,
01-13,,,,,9.999999747378752e-05,9.999999747378752e-06,9.999999747378752e-05,0.0010000000474974513,,,9.999999747378752e-05
01-14,,,,,9.999999747378752e-05,9.999999747378752e-06,9.999999747378752e-05,,,9.999999747378752e-06,9.999999747378752e-05
01-15,,,,,9.999999747378752e-05,9.999999747378752e-06,9.999999747378752e-05,,,9.999999747378752e-06,9.999999747378752e-05
01-16,,,,,9.999999747378752e-05,9.999999747378752e-06,,,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-05
01-17,,,,,9.999999747378752e-05,,,0.0010000000474974513,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-05
01-18,,,,,,,,0.0010000000474974513,9.999999747378752e-06,9.999999747378752e-06,
01-19,,,,,,,9.999999747378752e-05,0.0010000000474974513,9.999999747378752e-06,,
01-20,,,,,,9.999999747378752e-06,9.999999747378752e-05,0.0010000000474974513,,,
01-21,,,0.0012000000569969416,,9.999999747378752e-05,9.999999747378752e-06,9.999999747378752e-05,,,,9.999999747378752e-05
01-22,,,,,9.999999747378752e-05,9.999999747378752e-06,9.999999747378752e-05,,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-05
01-23,,,,,9.999999747378752e-05,9.999999747378752e-06,,0.0010000000474974513,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-05
01-24,,,,,9.999999747378752e-05,,,0.0010000000474974513,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-05
01-25,,,,,,,9.999999747378752e-05,0.0010000000474974513,9.999999747378752e-06,9.999999747378752e-06,
01-26,,0.0006000000284984708,0.0012000000569969416,,,9.999999747378752e-06,9.999999747378752e-05,0.0010000000474974513,9.999999747378752e-06,,
01-27,,,,,9.999999747378752e-05,9.999999747378752e-06,0.0010000000474974513,0.0010000000474974513,,,9.999999747378752e-05
01-28,,,,,9.999999747378752e-05,9.999999747378752e-06,0.0010000000474974513,,,9.999999747378752e-06,9.999999747378752e-05
