,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,6.099999904632568,8.033333778381348,7.7166666984558105,,,6.849999904632568,5.480000019073486,5.5
01-03,,5.433333396911621,4.616666793823242,6.119999885559082,8.0600004196167,,,6.96999979019165,6.769999980926514,5.440000057220459,5.400000095367432
01-04,,5.433333396911621,4.583333492279053,6.183333396911621,,,6.429999828338623,7.03000020980835,6.929999828338623,5.570000171661377,
01-05,,5.433333396911621,4.566666603088379,,,7.566666603088379,6.380000114440918,7.010000228881836,6.980000019073486,,
01-06,,5.433333396911621,4.449999809265137,,8.09666633605957,7.5333333015441895,6.269999980926514,6.989999771118164,,,5.389999866485596
01-07,,5.433333396911621,,6.2133331298828125,8.09333324432373,7.489999771118164,6.199999809265137,,,5.590000152587891,5.400000095367432
01-08,,,,6.163333415985107,8.033333778381348,7.443333148956299,6.110000133514404,,6.989999771118164,5.510000228881836,5.329999923706055
01-09,,,4.510000228881836,6.173333168029785,8.0600004196167,7.333333492279053,,6.75,7.070000171661377,5.539999961853027,5.289999961853027
01-10,,5.433333396911621,4.630000114440918,6.2866668701171875,8.166666984558105,,,6.690000057220459,7.179999828338623,5.630000114440918,5.230000019073486
01-11,,5.433333396911621,4.659999847412109,6.349999904632568,,,6.190000057220459,6.78000020980835,7.179999828338623,5.570000171661377,
01-12,,5.433333396911621,4.690000057220459,,,7.326666831970215,6.179999828338623,6.869999885559082,7.199999809265137,,
01-13,,5.433333396911621,4.610000133514404,,8.199999809265137,7.429999828338623,6.150000095367432,6.96999979019165,,,5.159999847412109
01-14,,5.433333396911621,,6.366666793823242,8.313333511352539,7.336666584014893,6.150000095367432,,,5.559999942779541,5.070000171661377
01-15,,,,6.210000038146973,8.356666564941406,7.349999904632568,5.840000152587891,,,5.449999809265137,4.929999828338623
01-16,,,,6.210000038146973,8.356666564941406,7.5333333015441895,,,7.110000133514404,5.53000020980835,5.010000228881836
01-17,,,4.769999980926514,6.263333320617676,8.359999656677246,,,6.880000114440918,7.170000076293945,5.53000020980835,5.0
01-18,,5.433333396911621,4.813333511352539,6.256666660308838,,,,7.0,7.210000038146973,5.53000020980835,
01-19,,5.599999904632568,4.960000038146973,,,,5.829999923706055,6.929999828338623,7.130000114440918,,
01-20,4.766666889190674,5.433333396911621,4.9066667556762695,,,7.553333282470703,5.670000076293945,7.190000057220459,,,
01-21,4.766666889190674,5.433333396911621,,,8.380000114440918,7.489999771118164,5.75,,,,4.949999809265137
