,2010,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,0.2370000034570694,0.07000000029802322,,,0.10000000149011612,0.017500000074505806,0.02789999917149544
01-03,,,0.2370000034570694,,,0.024000000208616257,0.09399999678134917,0.017500000074505806,0.025200000032782555
01-04,,,,,0.017000000923871994,0.024000000208616257,0.08209999650716783,0.017500000074505806,
01-05,,,,0.1459999978542328,0.017000000923871994,0.024000000208616257,0.08370000123977661,,
01-06,,,0.25699999928474426,0.1459999978542328,0.017000000923871994,0.024399999529123303,,,0.023739999160170555
01-07,,,0.3499999940395355,0.1459999978542328,0.017000000923871994,,,0.017500000074505806,0.017999999225139618
01-08,,,0.3499999940395355,0.1459999978542328,0.017000000923871994,,0.10159999877214433,0.017500000074505806,0.017999999225139618
01-09,,,0.2709999978542328,0.1459999978542328,,0.024399999529123303,0.08820000290870668,0.017500000074505806,0.017999999225139618
01-10,,,0.41999998688697815,,,0.024399999529123303,0.09549999982118608,0.017500000074505806,0.017999999225139618
01-11,,,,,0.017999999225139618,0.024399999529123303,0.0997999981045723,0.017500000074505806,
01-12,,,,0.07999999821186066,0.017999999225139618,0.024399999529123303,0.09799999743700027,,
01-13,,,0.3930000066757202,0.10000000149011612,0.017999999225139618,0.024399999529123303,,,0.02500000037252903
01-14,,,0.4600000083446503,0.10000000149011612,0.017999999225139618,,,0.02500000037252903,0.02500000037252903
01-15,,,0.5450000166893005,0.10000000149011612,0.017999999225139618,,,0.02659999951720237,0.01899999938905239
01-16,,,0.5490000247955322,0.07999999821186066,,,0.09000000357627869,0.02659999951720237,0.01899999938905239
01-17,,,0.5490000247955322,,,0.024399999529123303,0.10189999639987946,0.02659999951720237,0.01899999938905239
01-18,,,,,,0.06909999996423721,0.10189999639987946,0.016599999740719795,
01-19,,,,,0.014999999664723871,0.09269999712705612,0.08910000324249268,,
01-20,,,,0.07999999821186066,0.014999999664723871,0.19699999690055847,,,
01-21,,,0.550000011920929,0.07999999821186066,0.01779999956488609,,,,0.01899999938905239
01-22,,,0.5490000247955322,0.07999999821186066,0.01779999956488609,,0.08910000324249268,0.016599999740719795,0.01899999938905239
01-23,,,0.4679999947547913,0.10000000149011612,,0.21070000529289248,0.09000000357627869,0.016599999740719795,0.01899999938905239
01-24,,,0.38199999928474426,,,0.16259999573230746,0.09000000357627869,0.016599999740719795,0.018699999898672104
01-25,,,,,0.01779999956488609,0.17010000348091125,0.09000000357627869,0.016599999740719795,
01-26,,,,0.10000000149011612,0.01779999956488609,0.15800000727176666,0.09000000357627869,,
01-27,,,0.44999998807907104,0.10000000149011612,0.01779999956488609,0.17139999568462372,,,0.020500000566244125
01-28,,,0.4600000083446503,0.10000000149011612,0.01779999956488609,,,0.016599999740719795,0.024000000208616257
01-29,,,0.382999986410141,0.10000000149011612,0.01779999956488609,,0.07999999821186066,0.016599999740719795,0.024000000208616257
01-30,,,0.4000000059604645,0.10000000149011612,,0.17139999568462372,0.08100000023841858,0.016599999740719795,0.024000000208616257
01-31,,,0.4000000059604645,,,0.1825000047683716,0.08100000023841858,0.016599999740719795,0.024000000208616257
02-01,,,,,0.01779999956488609,0.14920000731945038,0.07840000092983246,0.016599999740719795,
02-02,,,,0.10000000149011612,0.01779999956488609,0.14399999380111694,0.07000000029802322,,
02-03,,,0.4000000059604645,0.059999998658895486,0.01779999956488609,0.13249999284744265,,,0.024000000208616257
02-04,,,0.3899999856948853,0.059999998658895486,0.01779999956488609,,,0.016599999740719795,0.024000000208616257
02-05,,,0.3899999856948853,0.059999998658895486,0.01779999956488609,,0.07699999958276749,0.016599999740719795,0.024000000208616257
02-06,,,0.4600000083446503,0.059999998658895486,,0.16500000655651093,0.07000000029802322,0.016599999740719795,0.024000000208616257
02-07,,,0.4600000083446503,,,0.1430000066757202,0.07000000029802322,0.016599999740719795,0.024000000208616257
02-08,,,,,0.019999999552965164,0.1430000066757202,0.07000000029802322,0.01360000018030405,
02-09,,,,0.059999998658895486,0.019999999552965164,0.1430000066757202,0.0689999982714653,,
02-10,,,0.4309999942779541,0.05000000074505806,0.019999999552965164,0.1509999930858612,,,0.024000000208616257
02-11,,,0.4320000112056732,0.05000000074505806,0.019999999552965164,,,0.01970000006258488,0.024000000208616257
02-12,,,0.4320000112056732,0.05000000074505806,0.020230000838637352,,0.0689999982714653,0.018799999728798863,0.024000000208616257
02-13,,,0.4320000112056732,0.05000000074505806,,0.2180999964475632,0.06809999793767929,0.01669999957084656,0.024000000208616257
02-14,,1.0390000343322754,0.30000001192092896,,,0.20999999344348907,0.06809999793767929,0.01669999957084656,0.024000000208616257
02-15,,1.1799999475479126,,,,0.2046000063419342,0.06809999793767929,0.01669999957084656,
02-16,,,,,0.020230000838637352,0.16459999978542328,0.0689999982714653,,
02-17,,,,0.05000000074505806,0.020230000838637352,0.193000003695488,,,
02-18,,,0.3499999940395355,0.05000000074505806,0.020230000838637352,,,,0.024000000208616257
02-19,,1.1799999475479126,0.3499999940395355,0.05000000074505806,0.020230000838637352,,,0.01669999957084656,0.027499999850988388
02-20,,1.1799999475479126,0.4000000059604645,0.05000000074505806,,,0.0689999982714653,0.01669999957084656,0.03139999881386757
02-21,,1.0299999713897705,0.4000000059604645,,,0.17409999668598175,0.06080000102519989,0.01679999940097332,0.032000001519918435
02-22,,1.0299999713897705,,,0.020230000838637352,0.16099999845027926,0.0689999982714653,0.01679999940097332,
02-23,,,,0.05000000074505806,0.020230000838637352,0.16210000216960907,0.0689999982714653,,
02-24,,,0.4000000059604645,0.05000000074505806,0.020230000838637352,0.15150000154972074,,,0.03099999949336052
02-25,,1.1599999666213991,0.4000000059604645,0.05000000074505806,0.020230000838637352,,,0.01679999940097332,0.026680000126361847
02-26,,1.149999976158142,0.4000000059604645,0.05000000074505806,0.02410000003874302,,0.0689999982714653,0.01679999940097332,0.02850000001490116
02-27,,1.0299999713897705,0.4000000059604645,0.05000000074505806,,0.15150000154972074,0.059999998658895486,0.01679999940097332,0.02850000001490116
02-28,,1.0950000286102295,0.4000000059604645,,,0.1582999974489212,0.059999998658895486,0.02135000005364418,0.02642999961972237
02-29,,,,,0.022940000519156456,,,,
03-01,,1.0199999809265137,,,0.022940000519156456,0.1582999974489212,0.0551999993622303,0.02135000005364418,
03-02,,,,0.05000000074505806,0.022940000519156456,0.15700000524520874,0.06499999761581421,,0.02642999961972237
03-03,,,0.36000001430511475,0.05000000074505806,0.02319999970495701,0.1436000019311905,,,0.027400000020861626
03-04,,1.0449999570846558,0.36000001430511475,0.05000000074505806,0.02319999970495701,,,0.02135000005364418,0.029999999329447743
03-05,,1.0449999570846558,0.36000001430511475,0.05000000074505806,,,0.06499999761581421,0.02135000005364418,0.03099999949336052
03-06,,0.8299999833106995,0.36000001430511475,0.019999999552965164,,0.1599999964237213,0.06499999761581421,0.02135000005364418,0.02199999988079071
03-07,,0.8299999833106995,0.36000001430511475,,0.03400000184774399,0.1599999964237213,0.06499999761581421,0.02135000005364418,
03-08,,0.8299999833106995,,,0.03400000184774399,0.1599999964237213,0.04800000041723251,0.02135000005364418,
03-09,,,,0.019999999552965164,0.03400000184774399,0.1599999964237213,0.04800000041723251,,0.026499999687075608
