,2010,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,0.05900000035762787,0.04529999941587448,,,0.06650000065565109,0.03099999949336052,0.02199999988079071
01-03,,,0.05900000035762787,,,0.012500000186264515,0.06650000065565109,0.03099999949336052,0.02199999988079071
01-04,,,,,0.02459999918937683,0.012500000186264515,0.06509999930858612,0.03099999949336052,
01-05,,,,0.04470000043511391,0.02459999918937683,0.012500000186264515,0.06509999930858612,,
01-06,,,0.05900000035762787,0.044599998742341995,0.02459999918937683,0.012500000186264515,,,0.029999999329447746
01-07,,,0.05900000035762787,0.044599998742341995,0.02459999918937683,,,0.03099999949336052,0.029999999329447746
01-08,,,0.05900000035762787,0.044599998742341995,0.02459999918937683,,0.07000000029802322,0.03099999949336052,0.029999999329447746
01-09,,,0.05900000035762787,0.044599998742341995,,0.012500000186264515,0.07000000029802322,0.03099999949336052,0.029999999329447746
01-10,,,0.05900000035762787,,,0.012500000186264515,0.06930000334978104,0.03099999949336052,0.029999999329447746
01-11,,,,,0.02459999918937683,0.012500000186264515,0.0731000006198883,0.03099999949336052,
01-12,,,,0.044599998742341995,0.02459999918937683,0.012500000186264515,0.0731000006198883,,
01-13,,,0.05900000035762787,0.044599998742341995,0.02459999918937683,0.012500000186264515,,,0.029999999329447746
01-14,,,0.05900000035762787,0.044599998742341995,0.02459999918937683,,,0.03099999949336052,0.029999999329447746
01-15,,,0.05900000035762787,0.044599998742341995,0.02459999918937683,,,0.04324999824166298,0.029999999329447746
01-16,,,0.05900000035762787,0.04800000041723251,,,0.07500000298023224,0.04814000055193901,0.029999999329447746
01-17,,,0.05900000035762787,,,0.012500000186264515,0.07500000298023224,0.04619999974966049,0.029999999329447746
01-18,,,,,,0.012500000186264515,0.06040000170469284,0.04619999974966049,
01-19,,,,,0.02459999918937683,0.012500000186264515,0.0706000030040741,,
01-20,,,,0.04800000041723251,0.01549999974668026,0.012500000186264515,,,
01-21,,,0.05900000035762787,0.050999999046325684,0.01549999974668026,,,,0.029999999329447746
01-22,,,0.05900000035762787,0.050999999046325684,0.01549999974668026,,0.0706000030040741,0.04619999974966049,0.029999999329447746
01-23,,,0.05900000035762787,0.050999999046325684,,0.012500000186264515,0.0706000030040741,0.04619999974966049,0.029999999329447746
01-24,,,0.05900000035762787,,,0.012500000186264515,0.07020000368356705,0.04619999974966049,0.029999999329447746
01-25,,,,,0.01549999974668026,0.012500000186264515,0.07020000368356705,0.04619999974966049,
01-26,,,,0.050999999046325684,0.01549999974668026,0.012500000186264515,0.07020000368356705,,
01-27,,,0.05900000035762787,0.042399998754262924,0.01549999974668026,0.012500000186264515,,,0.03999999910593033
01-28,,,0.05900000035762787,0.042399998754262924,0.01549999974668026,,,0.04919999837875366,0.03999999910593033
01-29,,,0.05900000035762787,0.042399998754262924,0.01549999974668026,,0.0658000037074089,0.04410000145435333,0.03999999910593033
01-30,,,0.05900000035762787,0.03799999877810478,,0.012500000186264515,0.0658000037074089,0.04410000145435333,0.03999999910593033
