,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,200.0,9.0,18.0,,,0.1899999976158142,0.04839000105857849,0.040300000458955765
01-03,,35.0,20.0,200.0,9.0,,,0.05249999836087227,0.08009999990463257,0.04839000105857849,0.040300000458955765
01-04,,35.0,20.0,200.0,,,0.026000000536441803,0.05999999865889549,0.10990999639034271,0.04800000041723251,
01-05,,35.0,20.0,,,19.799999237060547,0.026000000536441803,0.1599999964237213,0.09495999664068222,,
01-06,,35.0,20.0,,16.0,21.0,0.026000000536441803,0.1599999964237213,,,0.040300000458955765
01-07,,35.0,,200.0,20.600000381469727,19.0,0.026000000536441803,,,0.052000001072883606,0.04100000113248825
01-08,,,,200.0,24.399999618530273,19.799999237060547,0.026000000536441803,,0.06109999865293503,0.08799999952316284,0.04100000113248825
01-09,,,20.0,200.0,14.800000190734863,18.200000762939453,,0.1599999964237213,0.06109999865293503,0.052000001072883606,0.04149999842047691
01-10,,35.0,20.0,200.0,16.0,,,0.07000000029802322,0.06109999865293503,0.052000001072883606,0.04149999842047691
01-11,,35.0,20.0,33.33330154418945,,,0.026000000536441803,0.08603999763727188,0.06996999680995941,0.052000001072883606,
01-12,,35.0,20.0,,,21.0,0.026000000536441803,0.07500000298023224,0.0949999988079071,,
01-13,,35.0,20.0,,14.800000190734863,19.0,0.5099999904632568,0.061000000685453415,,,0.04149999842047691
01-14,,35.0,,33.33330154418945,15.399999618530273,20.0,0.026000000536441803,,,0.052000001072883606,0.12690000236034393
01-15,,,,33.33330154418945,15.800000190734863,19.600000381469727,0.026000000536441803,,,0.052000001072883606,0.041999999433755875
01-16,,,,33.33330154418945,15.600000381469727,19.600000381469727,,,0.0949999988079071,0.052000001072883606,0.041999999433755875
01-17,,,20.0,33.33330154418945,14.800000190734863,,,0.05310000106692314,0.061000000685453415,0.04800000041723251,0.041999999433755875
01-18,,35.0,20.0,33.33330154418945,,,,0.08457999676465988,0.06310000270605087,0.04800000041723251,
01-19,,35.0,20.0,,,,0.026000000536441803,0.051100000739097595,0.06300000101327896,,
01-20,,35.0,20.0,,,18.399999618530273,0.026000000536441803,0.051100000739097595,,,
01-21,,35.0,,,17.399999618530273,18.399999618530273,0.026000000536441803,,,,0.041999999433755875
01-22,,,,33.33330154418945,18.0,19.799999237060547,0.026000000536441803,,0.06300000101327896,0.04800000041723251,0.07425999641418457
01-23,,,20.0,33.33330154418945,18.0,17.200000762939453,,0.04529999941587448,0.06300000101327896,0.04800000041723251,0.0430000014603138
01-24,,35.0,20.0,33.33330154418945,18.0,,,0.11999999731779099,0.17000000178813934,0.049949999898672104,0.0430000014603138
01-25,,35.0,20.0,33.33330154418945,,,0.03500000014901161,0.04610000178217888,0.10919000208377838,0.04800000041723251,
01-26,,35.0,20.0,,,18.0,0.03500000014901161,0.04610000178217888,0.09669999778270721,,
01-27,,35.0,20.0,,14.0,18.0,0.03500000014901161,0.04610000178217888,,,0.0430000014603138
01-28,,35.0,,33.33330154418945,17.0,18.0,0.03500000014901161,,,0.05999999865889549,0.0430000014603138
01-29,,,,33.33330154418945,17.799999237060547,16.600000381469727,0.05649999901652336,,0.0729999989271164,0.05999999865889549,0.04309999942779541
01-30,,,20.0,33.33330154418945,15.800000190734863,18.0,,0.04610000178217888,0.0729999989271164,0.05999999865889549,0.06196000054478645
01-31,,35.0,20.0,33.33330154418945,12.199999809265137,,,0.07603000104427338,0.07400000095367432,0.05999999865889549,0.06196000054478645
02-01,,35.0,20.0,33.33330154418945,,,0.07999999821186066,0.17990000545978546,0.08457999676465988,0.05999999865889549,
02-02,,35.0,20.0,,,16.479999542236328,0.05000000074505806,0.14800000190734863,0.07400000095367432,,
02-03,,35.0,20.0,,12.399999618530273,16.0,0.05000000074505806,0.14800000190734863,,,0.10000000149011612
02-04,,35.0,,33.33330154418945,12.600000381469727,17.799999237060547,0.05000000074505806,,,0.052000001072883606,0.12700000405311584
02-05,,,,33.33330154418945,99.80000305175781,16.0,0.05000000074505806,,0.07400000095367432,0.04800000041723251,0.12700000405311584
02-06,,,20.0,33.33330154418945,70.0,16.0,,0.08839999884366989,0.0729999989271164,0.04800000041723251,0.04309999942779541
02-07,,35.0,20.0,33.33330154418945,124.0,,,0.07000000029802322,0.0729999989271164,0.04800000041723251,0.04309999942779541
02-08,,35.0,20.0,33.33330154418945,,,0.05000000074505806,0.07000000029802322,0.07500000298023224,0.04800000041723251,
02-09,,35.0,20.0,,,15.800000190734863,0.05000000074505806,0.07000000029802322,0.07500000298023224,,
02-10,,35.0,20.0,,78.0,15.0,0.05000000074505806,0.051100000739097595,,,0.04410000145435333
02-11,,35.0,,33.33330154418945,68.0,15.199999809265137,0.05000000074505806,,,0.04800000041723251,0.04430000111460686
02-12,,,,33.33330154418945,94.0,19.600000381469727,0.05000000074505806,,0.07500000298023224,0.07738000154495239,0.04430000111460686
02-13,,,20.0,33.33330154418945,90.80000305175781,15.800000190734863,,0.051100000739097595,0.07500000298023224,0.07738000154495239,0.04430000111460686
02-14,,35.0,20.0,33.33330154418945,94.0,,,0.05999999865889549,0.08534999936819077,0.07699999958276749,0.04430000111460686
02-15,,35.0,20.0,33.33330154418945,,,,0.05299999937415123,0.08534999936819077,0.07699999958276749,
02-16,,35.0,20.0,,,,0.026000000536441803,0.05299999937415123,0.08534999936819077,,
02-17,,35.0,20.0,,,15.399999618530273,0.04340000078082085,0.05249999836087227,,,
02-18,,35.0,,,86.0,16.399999618530273,0.06700000166893005,,,,0.044599998742341995
02-19,,,,33.33330154418945,120.0,17.0,0.10000000149011612,,,0.07699999958276749,0.04439999908208847
02-20,,,,33.33330154418945,99.0,16.600000381469727,,,0.08534999936819077,0.07699999958276749,0.044599998742341995
02-21,,,20.0,33.33330154418945,92.0,,,0.05249999836087227,0.07500000298023224,0.07699999958276749,0.044599998742341995
02-22,,35.0,20.0,33.33330154418945,,,0.07292000204324722,0.05249999836087227,0.061000000685453415,0.07699999958276749,
02-23,,35.0,20.0,,,16.0,0.07599999755620956,0.05249999836087227,0.07599999755620956,,
02-24,,35.0,20.0,,104.0,16.200000762939453,0.07599999755620956,0.17000000178813934,,,0.04410000145435333
02-25,,35.0,,33.33330154418945,92.0,14.199999809265137,0.07000000029802322,,,0.07699999958276749,0.04410000145435333
02-26,,,,33.33330154418945,88.0,15.0,0.0860000029206276,,0.07599999755620956,0.06750000268220901,0.0643099993467331
02-27,,,20.0,33.33330154418945,89.5999984741211,13.800000190734863,,0.053199999034404755,0.07599999755620956,0.06750000268220901,0.04410000145435333
02-28,,35.0,36.66669845581055,33.33330154418945,82.19999694824219,,,0.053199999034404755,0.07599999755620956,0.06750000268220901,0.04410000145435333
02-29,,,36.66669845581055,,,,0.0860000029206276,,,,
03-01,,35.0,36.66669845581055,33.33330154418945,,,0.13760000467300415,0.11140000075101852,0.07599999755620956,0.06750000268220901,
03-02,,35.0,36.66669845581055,,,13.800000190734863,0.1453000009059906,0.060100000351667404,0.07599999755620956,,0.04410000145435333
03-03,,35.0,,,74.0,14.199999809265137,0.15000000596046448,0.06499999761581421,,,0.04410000145435333
03-04,,35.0,,33.33330154418945,82.0,13.0,0.22499999403953552,,,0.06750000268220901,0.04410000145435333
03-05,,,36.66669845581055,33.33330154418945,83.80000305175781,14.199999809265137,,,0.07599999755620956,0.057999998331069946,0.04410000145435333
03-06,,,36.66669845581055,33.33330154418945,80.0,14.0,,0.11907999962568283,0.07599999755620956,0.04800000041723251,0.04410000145435333
03-07,,35.0,36.66669845581055,33.33330154418945,78.5999984741211,,0.10999999940395355,0.07999999821186066,0.07599999755620956,0.052000001072883606,
03-08,,35.0,36.66669845581055,33.33330154418945,,,0.12399999797344208,0.11907999962568283,0.07599999755620956,0.04800000041723251,
03-09,,35.0,36.66669845581055,,,13.0,0.1445000022649765,0.11907999962568283,0.07599999755620956,,0.04410000145435333
03-10,,35.0,,,76.0,13.399999618530273,0.1445000022649765,0.11907999962568283,,,0.04410000145435333
03-11,,35.0,,35.0,79.0,12.800000190734863,0.03999999910593033,,,0.05000000074505806,0.04410000145435333
03-12,,,36.66669845581055,35.0,79.80000305175781,12.600000381469727,,,0.07599999755620956,0.05000000074505806,0.04410000145435333
03-13,,,36.66669845581055,35.0,78.4000015258789,12.800000190734863,,0.08129999786615372,0.07599999755620956,0.05000000074505806,0.04410000145435333
03-14,,35.0,36.66669845581055,45.0,74.4000015258789,,0.1137000024318695,0.08129999786615372,0.07599999755620956,0.04800000041723251,
03-15,,35.0,36.66669845581055,45.0,,,0.07000000029802322,0.08129999786615372,0.07599999755620956,0.04800000041723251,
03-16,,35.0,36.66669845581055,,,10.920000076293945,0.04399999976158142,0.08129999786615372,0.07599999755620956,,0.044530000537633896
03-17,,35.0,,,76.0,11.600000381469727,0.04399999976158142,0.08129999786615372,,,0.04399999976158142
03-18,,35.0,,225.0,74.0,9.800000190734863,0.04399999976158142,,,0.04800000041723251,0.039000000804662704
03-19,,,36.66669845581055,211.66700744628906,71.0,11.899999618530273,,,0.07599999755620956,0.04800000041723251,0.039000000804662704
03-20,,,36.66669845581055,175.0,71.80000305175781,12.0,,0.05380000174045563,0.07599999755620956,0.04800000041723251,0.03999999910593033
03-21,,35.0,36.66669845581055,175.0,69.0,,0.04399999976158142,0.05380000174045563,0.07599999755620956,0.04800000041723251,
03-22,166.66700744628906,35.0,20.0,241.66700744628906,,,0.04399999976158142,0.05389999970793724,0.07599999755620956,0.052000001072883606,
03-23,25.16670036315918,35.0,20.0,,,11.899999618530273,0.045499999076128006,0.05700000002980232,0.061000000685453415,,0.03999999910593033
03-24,25.16670036315918,35.0,,,64.0,10.0,0.04500000178813934,0.05400000140070915,,,0.03999999910593033
03-25,25.16670036315918,35.0,,258.3330078125,64.19999694824219,11.0,,,,0.04800000041723251,0.03999999910593033
03-26,25.16670036315918,,20.0,176.66700744628906,60.400001525878906,10.199999809265137,,,0.07289999723434448,0.04800000041723251,1.9500000476837158
03-27,,,20.0,135.0,60.79999923706055,10.0,,0.07000000029802322,0.07289999723434448,0.04800000041723251,1.9500000476837158
03-28,,35.0,20.0,140.0,61.0,,0.05000000074505806,0.07000000029802322,0.07599999755620956,0.04800000041723251,
03-29,25.16670036315918,35.0,20.0,,,,0.07100000232458115,0.07000000029802322,0.07599999755620956,0.04800000041723251,
03-30,25.16670036315918,35.0,20.0,,,9.359999656677246,0.07100000232458115,0.07000000029802322,,,0.5550000071525574
03-31,25.16670036315918,35.0,,,56.0,9.399999618530273,0.05000000074505806,0.07000000029802322,,,0.5550000071525574
04-01,25.16670036315918,35.0,,83.33329772949219,60.0,9.199999809265137,0.08290000259876251,,,0.04800000041723251,0.5550000071525574
04-02,,,20.0,58.33330154418945,60.0,10.0,,,0.061000000685453415,0.04800000041723251,0.5550000071525574
04-03,,,20.0,81.5,60.0,,,0.05510000139474869,0.061000000685453415,0.04800000041723251,0.5550000071525574
04-04,,35.0,20.0,73.16670227050781,56.20000076293945,,0.08290000259876251,0.0551999993622303,0.061000000685453415,0.04800000041723251,
04-05,25.16670036315918,35.0,20.0,64.5,,,0.08290000259876251,0.07000000029802322,0.061000000685453415,0.04800000041723251,
04-06,25.16670036315918,53.33330154418945,,,,10.0,0.08290000259876251,0.07000000029802322,0.07289999723434448,,0.5550000071525574
04-07,25.16670036315918,53.33330154418945,,,49.20000076293945,9.199999809265137,0.08290000259876251,0.07000000029802322,,,0.5550000071525574
04-08,25.16670036315918,53.33330154418945,,69.83329772949219,40.400001525878906,5.0,0.08290000259876251,,,0.04800000041723251,0.5550000071525574
04-09,25.16670036315918,,20.0,66.66670227050781,50.0,7.199999809265137,,,0.061000000685453415,0.04800000041723251,0.5550000071525574
04-10,,,20.0,56.66669845581055,44.20000076293945,7.0,,0.08100000023841858,0.061000000685453415,0.09099999815225601,
04-11,,53.33330154418945,20.0,58.33330154418945,44.0,,0.029999999329447746,0.08100000023841858,0.07599999755620956,0.09099999815225601,
04-12,25.16670036315918,53.33330154418945,20.0,58.33330154418945,,,0.029999999329447746,0.08100000023841858,0.07599999755620956,0.09099999815225601,
04-13,25.16670036315918,53.33330154418945,20.0,,,9.199999809265137,0.029999999329447746,0.05609999969601631,0.08500000089406967,,0.5550000071525574
04-14,25.16670036315918,53.33330154418945,,,44.79999923706055,9.600000381469727,0.05299999937415123,,,,0.5550000071525574
04-15,25.16670036315918,53.33330154418945,,64.0,38.0,9.199999809265137,0.03189999982714653,,,0.04800000041723251,0.5550000071525574
04-16,25.16670036315918,,20.0,65.0,37.0,8.0,,,0.08500000089406967,0.04800000041723251,0.5550000071525574
04-17,,,20.0,62.5,42.0,8.0,,0.08160000294446945,0.11249999701976776,0.04800000041723251,0.5550000071525574
04-18,,53.33330154418945,20.0,60.16669845581055,,,0.03189999982714653,0.05649999901652336,0.07599999755620956,0.04800000041723251,
04-19,25.16670036315918,53.33330154418945,20.0,51.83330154418945,,,0.03189999982714653,0.056299999356269836,0.07599999755620956,,
04-20,25.16670036315918,53.33330154418945,20.0,,,8.600000381469727,0.03189999982714653,0.05640000104904175,0.061000000685453415,,0.5550000071525574
04-21,33.33330154418945,53.33330154418945,,,39.20000076293945,8.600000381469727,0.032099999487400055,0.05640000104904175,,,0.5550000071525574
04-22,33.33330154418945,,,58.33330154418945,38.0,9.800000190734863,0.032099999487400055,,,0.04800000041723251,0.5550000071525574
04-23,33.33330154418945,,20.0,78.0,40.0,9.0,,,0.061000000685453415,0.04800000041723251,0.5550000071525574
04-24,,,20.0,79.16670227050781,36.79999923706055,9.0,,0.07793000340461731,0.061000000685453415,0.04800000041723251,0.5550000071525574
