,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,1.546451449394226,,,,3.3270528316497803,7.050614356994629,3.4015355110168457,,,2.574291706085205,7.251698970794678,6.735894203186035
01-03,,,2.2325351238250732,2.701508045196533,3.380591869354248,5.4431376457214355,,,1.5838054418563843,2.574291706085205,7.133625507354736,6.477204322814941
01-04,,1.424023985862732,2.226036310195923,2.701508045196533,3.4341304302215576,,,3.8093419075012207,1.5838054418563843,2.5257198810577393,7.350093841552734,
01-05,1.6108866930007935,1.424023985862732,2.226036310195923,2.715878486633301,,,3.4099342823028564,3.836230993270874,1.5372227430343628,2.584005832672119,,
01-06,1.58189058303833,1.424023985862732,2.2032880783081055,2.6871395111083984,,5.626166343688965,3.4015355110168457,3.8451952934265137,1.5372227430343628,,,6.706045150756836
01-07,1.5915558338165283,1.4304670095443726,2.2065377235412598,,4.2295637130737305,5.498843193054199,3.393136978149414,3.818305492401123,,,7.418970108032227,6.616498947143555
01-08,1.552894949913025,1.4497976303100586,,,4.046002388000488,5.38743257522583,3.4435298442840576,3.7555630207061768,,2.622863292694092,7.7633514404296875,6.467254638671875
01-09,1.5432296991348267,,,2.3925588130950928,4.2295637130737305,5.474967956542969,3.468726634979248,,1.6769706010818481,2.4771480560302734,7.920783519744873,6.367758274078369
01-10,,,2.226036310195923,2.3350796699523926,4.015408992767334,5.42722225189209,,,1.5838054418563843,2.4771480560302734,7.743672847747803,6.268261909484863
01-11,,1.4981250762939453,2.2065377235412598,2.5721805095672607,4.015408992767334,,,3.710747003555298,1.8167178630828857,2.5257198810577393,7.851907253265381,
01-12,1.4336888790130615,1.482015609741211,2.274780750274658,2.478778123855591,,,3.544315814971924,3.710747003555298,1.7235528230667114,2.574291706085205,,
01-13,1.552894949913025,1.4884591102600098,2.274780750274658,2.485962152481079,,5.291939735412598,3.5191197395324707,3.746600866317749,1.6769706010818481,,,6.198614597320557
01-14,1.4626848697662354,1.4884591102600098,2.2682812213897705,,3.9695188999176025,5.363560199737549,3.502322196960449,3.746600866317749,,,7.635438919067383,5.949873924255371
01-15,1.3048179149627686,1.4884591102600098,,,4.084244251251221,5.315812110900879,3.5695126056671143,3.746600866317749,,,7.802709579467773,6.019521713256836
01-16,1.2307173013687134,,,,4.31369686126709,4.965669631958008,3.4855244159698486,,,2.574291706085205,7.920783519744873,6.735894203186035
01-17,,,,2.464407444000244,4.3519392013549805,5.1168670654296875,,,1.6303881406784058,2.5257198810577393,7.881425857543945,6.715994834899902
01-18,,,2.219536542892456,2.5147018432617188,4.260158538818359,,,,1.6769706010818481,2.5257198810577393,8.186450004577637,
01-19,,1.485237717628479,2.1935386657714844,2.3925588130950928,,,,3.719709873199463,1.5838054418563843,2.6714348793029785,,
01-20,1.1276205778121948,1.485237717628479,2.1902902126312256,2.442854166030884,,,3.4519293308258057,3.8093419075012207,1.5838054418563843,,,
01-21,1.1791685819625854,1.4465763568878174,2.2357847690582275,,,5.39539098739624,3.6786975860595703,3.818305492401123,,,,6.417506217956543
01-22,1.2758220434188843,1.482015609741211,,,4.803194522857666,5.451096057891846,3.7458887100219727,3.7645256519317627,,2.622863292694092,7.9994988441467285,6.566750526428223
01-23,1.2081648111343384,,,2.457223415374756,4.581390380859375,5.411307334899902,3.7206921577453613,,1.5838054418563843,2.5257198810577393,7.901104927062988,6.45730447769165
01-24,,,2.180539846420288,2.478778123855591,4.481962203979492,5.180530071258545,,,1.5838054418563843,3.3028647899627686,7.9994988441467285,6.318009853363037
01-25,,1.482015609741211,2.219536542892456,2.485962152481079,4.474311828613281,,,3.710747003555298,1.5372227430343628,3.2542929649353027,8.137253761291504,
01-26,1.143729567527771,1.482015609741211,2.3397748470306396,2.507517099380493,,,4.031451225280762,3.7645256519317627,1.5372227430343628,3.205721378326416,,
01-27,1.1598385572433472,1.482015609741211,2.2422847747802734,2.644029140472412,,5.252150535583496,3.9642586708068848,3.773489475250244,1.5372227430343628,,,6.288161277770996
01-28,1.1920560598373413,1.5625598430633545,2.2422847747802734,,4.1683759689331055,5.315812110900879,3.922264337539673,3.773489475250244,,,8.3340425491333,6.198614597320557
01-29,1.3080397844314575,1.504568338394165,,,4.046002388000488,5.315812110900879,3.9054677486419678,3.701784133911133,,3.1571497917175293,8.156930923461914,6.099118709564209
01-30,1.3467012643814087,,,2.715878486633301,4.099540710449219,5.212361812591553,3.771085023880005,,1.5372227430343628,3.0114355087280273,8.117572784423828,6.079219341278076
01-31,,,2.372271776199341,2.7446181774139404,4.176025390625,5.268065929412842,,,1.4906402826309204,3.060007333755493,8.048696517944336,5.9598236083984375
02-01,,1.504568338394165,2.3690218925476074,2.7518022060394287,4.114837646484375,,,3.746600866317749,1.4906402826309204,3.1085784435272217,7.773191452026367,
02-02,1.3209269046783447,1.478793978691101,2.3690218925476074,2.7805416584014893,,,3.493922472000122,3.719709873199463,1.5372227430343628,2.914292097091675,,
02-03,1.3241490125656128,1.453019618988037,2.382021427154541,2.809281349182129,,5.0850348472595215,3.502322196960449,3.7286739349365234,1.5372227430343628,,,6.178715229034424
02-04,1.356366753578186,1.456241488456726,2.3560240268707275,,4.038354396820068,5.108909606933594,3.468726634979248,3.683858871459961,,,7.871586799621582,6.387657642364502
02-05,1.3209269046783447,1.456241488456726,,,4.061298847198486,5.100952625274658,3.4435298442840576,3.6748950481414795,,2.914292097091675,7.832228660583496,6.33790922164917
