,2017,2018,2019,2020
04-22,,,0.7200000286102295,0.13500000536441803
04-23,,0.692300021648407,0.7210000157356262,0.13500000536441803
04-24,,0.692300021648407,0.7098000049591064,0.14640000462532043
04-25,,0.692300021648407,0.7300000190734863,
04-26,,0.692300021648407,0.699999988079071,
04-27,,0.692300021648407,,0.12549999356269836
04-28,,,,0.1399500072002411
04-29,,,0.699999988079071,0.1399500072002411
04-30,,0.692300021648407,0.6980000138282776,0.14000000059604645
05-01,,0.692300021648407,0.6899999976158142,0.14000000059604645
05-02,,0.692300021648407,0.670199990272522,
05-03,,0.692300021648407,0.651639997959137,
05-04,,0.692300021648407,,0.14669999480247498
05-05,,,,0.11225000023841858
05-06,,,0.651639997959137,0.1193000003695488
05-07,,0.692300021648407,0.6299999952316284,0.1193000003695488
05-08,,0.692300021648407,0.6299999952316284,0.125
05-09,,0.692300021648407,0.6299999952316284,
05-10,,0.692300021648407,0.6674299836158752,
05-11,,0.692300021648407,,0.18619999289512634
05-12,,,,0.12999999523162842
05-13,,,0.6700000166893005,0.12809999287128448
05-14,,0.692300021648407,0.6739000082015991,0.12809999287128448
05-15,,0.692300021648407,0.6377999782562256,0.12809999287128448
05-16,,0.692300021648407,0.6377999782562256,
05-17,,0.692300021648407,0.6377999782562256,
05-18,,0.692300021648407,,0.12809999287128448
05-19,,,,0.12809999287128448
05-20,,,0.625,0.13104000687599182
05-21,,0.692300021648407,0.6348299980163574,0.13104000687599182
05-22,,0.692300021648407,0.6119999885559082,0.12849999964237213
05-23,,0.692300021648407,0.5914000272750854,
05-24,,0.692300021648407,0.6399999856948853,
05-25,,0.692300021648407,,
05-26,,,,0.12849999964237213
05-27,,,,0.11999999731779099
05-28,,,0.667900025844574,0.10509999841451645
05-29,,0.692300021648407,0.6697099804878235,0.11500000208616257
05-30,,0.692300021648407,0.6262000203132629,
05-31,,0.692300021648407,0.6308000087738037,
06-01,,0.692300021648407,,0.10119999945163727
06-02,,,,0.12030000239610672
06-03,,,0.6527100205421448,0.12030000239610672
06-04,,0.692300021648407,0.6527000069618225,0.11999999731779099
06-05,,0.692300021648407,0.6399999856948853,0.13050000369548798
06-06,,0.692300021648407,0.6299999952316284,
06-07,,0.692300021648407,0.6003000140190125,
06-08,,0.6549999713897705,,0.11900000274181366
06-09,,,,0.11900000274181366
06-10,,,0.7347999811172485,0.11900000274181366
06-11,,0.6549999713897705,0.7400000095367432,0.11595000326633453
06-12,,0.6549999713897705,0.7368000149726868,0.10999999940395355
06-13,,0.6549999713897705,0.7465999722480774,
06-14,,0.6549999713897705,0.7475000023841858,
06-15,,0.6549999713897705,,0.10495000332593918
06-16,,,,0.11550000309944153
06-17,,,0.6650000214576721,0.11856000125408173
06-18,,0.6549999713897705,0.6700999736785889,0.10000000149011612
06-19,,0.6549999713897705,0.6503999829292297,0.10499999672174454
06-20,,0.6549999713897705,0.6690999865531921,
06-21,,0.6549999713897705,0.632319986820221,
06-22,,0.6549999713897705,,0.12700000405311584
06-23,,,,0.12999999523162842
06-24,,,0.643589973449707,0.1177700012922287
06-25,,0.6549999713897705,0.6263499855995178,0.1177700012922287
06-26,,0.6549999713897705,0.6200000047683716,0.1177700012922287
06-27,,0.6549999713897705,0.6000000238418579,
06-28,,0.6549999713897705,0.6985700130462646,
06-29,,0.6549999713897705,,0.12838000059127808
06-30,,,,0.12999999523162842
07-01,,,0.7914999723434448,0.12999999523162842
07-02,,0.6549999713897705,0.6960999965667725,0.12999999523162842
07-03,,0.6549999713897705,0.6960999965667725,
07-05,,0.6549999713897705,0.6293500065803528,
07-06,,0.6549999713897705,,0.10909999907016754
07-07,,,,0.10885000228881836
07-08,,,0.5324000120162964,0.12999999523162842
07-09,,0.6549999713897705,0.5829300284385681,0.11999999731779099
07-10,,0.6549999713897705,0.5919299721717834,0.11999999731779099
07-11,,0.5099999904632568,0.5703999996185303,
07-12,,0.5099999904632568,0.5570999979972839,
07-13,,0.5099999904632568,,0.12138000130653381
07-14,,,,0.12138000130653381
07-15,,,0.555400013923645,0.12221000343561172
07-16,,0.5099999904632568,0.555899977684021,0.14910000562667847
07-17,,0.5099999904632568,0.5299999713897705,0.14339999854564667
07-18,,0.5099999904632568,0.5178999900817871,
07-19,,0.5099999904632568,0.525600016117096,
07-20,,0.5099999904632568,,0.1527000069618225
07-21,,,,0.1527000069618225
07-22,,,0.5623000264167786,0.1656000018119812
07-23,,0.5099999904632568,0.5600000023841858,0.1404999941587448
07-24,,0.5099999904632568,0.5338000059127808,0.13579000532627106
07-25,,0.5099999904632568,0.4865500032901764,
07-26,,0.5099999904632568,0.4896799921989441,
07-27,,0.5099999904632568,,0.1366499960422516
07-28,,,,0.1120000034570694
07-29,,,0.508650004863739,0.09210000187158585
07-30,,0.5099999904632568,0.4752900004386902,0.10000000149011612
07-31,,0.5099999904632568,0.4699999988079071,0.1720999926328659
08-01,,0.5099999904632568,0.4569999873638153,
08-02,,0.5099999904632568,0.4512999951839447,
08-03,,0.5099999904632568,,0.15000000596046448
08-04,,,,0.15000000596046448
08-05,,,0.43007999658584595,0.12999999523162842
08-06,,0.5099999904632568,0.44811001420021057,0.12999999523162842
08-07,,0.5099999904632568,0.45419999957084656,0.12999999523162842
08-08,,0.5099999904632568,0.4733999967575073,
08-09,,0.5099999904632568,0.4749999940395355,
08-10,,0.5099999904632568,,0.20999999344348907
08-11,,,,0.20999999344348907
08-12,,,0.45509999990463257,0.20999999344348907
08-13,,0.5099999904632568,0.45500001311302185,0.20999999344348907
08-14,,0.5099999904632568,0.41999998688697815,0.20999999344348907
08-15,,0.5099999904632568,0.39972999691963196,
08-16,,0.5099999904632568,0.40290001034736633,
08-17,,0.5099999904632568,,0.2849999964237213
08-18,,,,0.21250000596046448
08-19,,,0.3465000092983246,0.21250000596046448
08-20,,0.5099999904632568,0.30000001192092896,0.21250000596046448
08-21,,0.5099999904632568,0.28999999165534973,0.21250000596046448
08-22,,0.5099999904632568,0.3651700019836426,
08-23,,0.5099999904632568,0.382999986410141,
08-24,,0.5099999904632568,,0.21250000596046448
08-25,,,,0.21250000596046448
08-26,,,0.41885998845100403,0.15000000596046448
08-27,,0.5099999904632568,0.4122999906539917,0.15000000596046448
08-28,,0.5099999904632568,0.4514999985694885,0.15000000596046448
08-29,,0.5099999904632568,0.4332999885082245,
08-30,,0.5099999904632568,0.48240000009536743,
08-31,,0.5099999904632568,,0.15000000596046448
09-01,,,,0.15000000596046448
09-02,,,,0.15000000596046448
09-03,,,0.5,0.15000000596046448
09-04,,0.5099999904632568,0.5091999769210815,0.15000000596046448
09-05,,0.5099999904632568,0.4934000074863434,
09-06,,0.5099999904632568,0.48524999618530273,
09-07,,0.5099999904632568,,
09-08,,,,0.20999999344348907
09-09,,,0.44999998807907104,0.20999999344348907
09-10,,0.5099999904632568,0.4524500072002411,0.20999999344348907
09-11,,0.5099999904632568,0.4147999882698059,0.20999999344348907
09-12,,0.5099999904632568,0.4147999882698059,
09-13,,0.5099999904632568,0.4147999882698059,
09-14,,0.5099999904632568,,0.20999999344348907
09-15,,,,0.20999999344348907
09-16,,,0.4147999882698059,0.20999999344348907
09-17,,0.5099999904632568,0.4147999882698059,0.20999999344348907
09-18,,0.5099999904632568,0.4140999913215637,
09-19,,0.6732900142669678,0.3799999952316284,
09-20,,0.6732900142669678,0.35830000042915344,
09-21,,0.6732900142669678,,0.20999999344348907
09-22,,,,0.20999999344348907
09-23,,,0.3499999940395355,0.18000000715255737
09-24,,0.6732900142669678,0.3400000035762787,0.18000000715255737
09-25,,0.6732900142669678,0.33489999175071716,0.18000000715255737
09-26,,0.6732900142669678,0.3149999976158142,
09-27,,0.6732900142669678,0.32945001125335693,
09-28,,0.6732900142669678,,0.18000000715255737
09-29,,,,0.18000000715255737
09-30,,,0.32945001125335693,0.18000000715255737
10-01,,0.6732900142669678,0.3199999928474426,0.18000000715255737
10-02,,0.6732900142669678,0.3206999897956848,0.18000000715255737
10-03,,0.6732900142669678,0.3206999897956848,
10-04,,0.6732900142669678,0.35030001401901245,
10-05,,0.6899999976158142,,0.20000000298023224
10-06,,,,0.18000000715255737
10-07,,,0.3100000023841858,0.18000000715255737
10-08,,0.6899999976158142,0.3075000047683716,0.18000000715255737
10-09,,0.6899999976158142,0.3484500050544739,0.18000000715255737
10-10,,0.6899999976158142,0.3484500050544739,
10-11,,0.6899999976158142,0.3484500050544739,
10-12,,0.6899999976158142,,0.18000000715255737
10-13,,,,0.18000000715255737
10-14,,,0.3484500050544739,0.18000000715255737
10-15,,0.6899999976158142,0.3100000023841858,0.18000000715255737
10-16,,0.6899999976158142,0.3197999894618988,0.18000000715255737
10-17,,0.6899999976158142,0.29409998655319214,
10-18,,0.6899999976158142,0.28949999809265137,
10-19,,0.6899999976158142,,0.18000000715255737
10-20,,,,0.1899999976158142
10-21,,,0.29589998722076416,0.1899999976158142
10-22,,0.6899999976158142,0.28999999165534973,0.20000000298023224
10-23,,0.6899999976158142,0.27000001072883606,0.20000000298023224
10-24,,0.6899999976158142,0.24901999533176422,
10-25,,0.724399983882904,0.28060001134872437,
10-26,,0.9049999713897705,,0.20000000298023224
10-27,,,,0.20000000298023224
10-28,,,0.28060001134872437,0.20000000298023224
10-29,,0.9100000262260437,0.28999999165534973,0.20000000298023224
10-30,,0.916700005531311,0.2800000011920929,0.20000000298023224
10-31,,0.9070000052452087,0.28470999002456665,
11-01,,0.9199000000953674,0.2782500088214874,
11-02,,0.8596600294113159,,0.20000000298023224
11-03,,,,0.20000000298023224
11-04,,,0.27900001406669617,0.20000000298023224
11-05,,0.7955999970436096,0.26499998569488525,0.20999999344348907
11-06,,0.8650000095367432,0.26499998569488525,0.20999999344348907
11-07,,0.7599999904632568,0.2817099988460541,
11-08,,0.8589900135993958,0.30000001192092896,
11-09,,0.7993999719619751,,0.20999999344348907
11-10,,,,0.20999999344348907
11-11,,,0.28971999883651733,0.20999999344348907
11-12,,0.75,0.28971999883651733,
11-13,,0.7434999942779541,0.28971999883651733,
11-14,,0.7300000190734863,0.27799999713897705,
11-15,,0.7383999824523926,0.27000001072883606,
11-16,,0.7383999824523926,,
11-18,,,0.27000001072883606,
11-19,,0.7300000190734863,0.24175000190734863,
11-20,,0.7311999797821045,0.2150000035762787,
11-21,,0.7608000040054321,0.22849999368190765,
11-22,,,0.24740000069141388,
11-23,,0.699999988079071,,
11-25,,,0.25049999356269836,
11-26,,0.720990002155304,0.25049999356269836,
11-27,,0.6499999761581421,0.29499998688697815,
11-28,,0.6690999865531921,,
11-29,0.4577000141143799,0.7001000046730042,0.29499998688697815,
11-30,0.4577000141143799,0.6600000262260437,,
12-01,0.4577000141143799,,,
12-02,,,0.2913999855518341,
12-03,,0.6600000262260437,0.28940001130104065,
12-04,0.4577000141143799,0.6700000166893005,0.28999999165534973,
12-05,0.4577000141143799,,0.28999999165534973,
12-06,0.4577000141143799,0.6800000071525574,0.28999999165534973,
12-07,0.4577000141143799,0.699999988079071,,
12-08,0.4577000141143799,,,
12-09,,,0.2624500095844269,
12-10,,0.6996999979019165,0.2648000121116638,
12-11,0.4577000141143799,0.67330002784729,0.25600001215934753,
12-12,0.4577000141143799,0.675000011920929,0.25600001215934753,
12-13,0.4577000141143799,0.6797800064086914,0.24650000035762787,
12-14,0.4577000141143799,0.6822999715805054,,
12-15,0.4577000141143799,,,
12-16,,,0.25999999046325684,
12-17,,0.6499999761581421,0.24619999527931213,
12-18,0.4577000141143799,0.671999990940094,0.2540999948978424,
12-19,0.4577000141143799,0.6689000129699707,0.2540999948978424,
12-20,0.5302000045776367,0.6485400199890137,0.27000001072883606,
12-21,0.5302000045776367,0.6399999856948853,,
12-22,0.5302000045776367,,,
12-23,,,0.27000001072883606,
12-24,,0.6436600089073181,0.27000001072883606,
12-26,0.5302000045776367,0.6436600089073181,0.2460000067949295,
12-27,0.5302000045776367,0.6436600089073181,0.25,
12-28,0.5302000045776367,0.6499999761581421,,
12-29,0.5302000045776367,,,
12-30,,,0.25,
12-31,,0.6559000015258789,0.23999999463558197,
