,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
01-02,,,,11.25,10.25,14.0,,,16.0,13.75,14.850000381469727
01-03,,9.5,12.0,11.25,10.0,,,13.399999618530273,16.0,13.75,14.850000381469727
01-04,,9.5,12.0,11.25,,,13.949999809265137,13.399999618530273,16.0,15.0,
01-05,,9.5,12.0,,,14.0,13.949999809265137,13.399999618530273,16.0,,
01-06,,9.5,12.0,,10.0,14.0,13.949999809265137,13.399999618530273,,,14.850000381469727
01-07,,9.5,,11.25,10.0,14.0,13.949999809265137,,,15.0,14.850000381469727
01-08,,,,11.25,10.0,14.0,13.949999809265137,,16.0,15.0,14.850000381469727
01-09,,,12.0,11.25,10.0,14.0,,13.399999618530273,16.0,15.0,14.850000381469727
01-10,,9.5,12.0,11.25,10.25,,,13.399999618530273,16.0,15.0,14.850000381469727
01-11,,9.5,12.0,11.25,,,14.100000381469727,13.5,16.0,15.0,
01-12,,9.5,12.0,,,14.0,13.949999809265137,13.5,16.0,,
01-13,,9.5,12.0,,10.25,14.0,13.75,13.5,,,14.850000381469727
01-14,,9.5,,11.25,10.550000190734863,14.0,13.75,,,15.0,15.0
01-15,,,,11.25,11.0,13.25,13.75,,,16.0,15.0
01-16,,,,10.75,11.0,13.25,,,16.0,16.0,14.920000076293945
01-17,,,12.0,10.75,11.0,,,13.5,16.0,16.0,14.920000076293945
01-18,,9.5,12.0,10.75,,,,13.489999771118164,16.0,16.0,
01-19,,9.5,12.0,,,,13.75,13.5,16.770000457763672,,
01-20,,9.5,12.0,,,13.25,13.0,13.5,,,
01-21,,9.5,,,11.0,13.0,13.0,,,,14.850000381469727
01-22,,,,10.75,11.0,13.0,13.0,,16.770000457763672,16.0,15.899999618530273
01-23,,,12.0,10.75,10.550000190734863,13.0,,13.5,17.5,16.0,15.899999618530273
01-24,,9.5,12.0,10.75,10.550000190734863,,,13.5,18.0,16.0,14.859999656677246
01-25,,9.5,12.0,10.75,,,13.0,13.5,18.0,16.0,
01-26,,9.5,12.0,,,13.0,13.0,13.850000381469727,18.0,,
01-27,,9.5,12.0,,10.550000190734863,13.0,13.0,13.949999809265137,,,15.25
01-28,,9.5,,10.75,10.550000190734863,13.0,13.0,,,16.0,15.0
01-29,,,,10.75,10.550000190734863,13.0,13.0,,18.0,15.699999809265137,15.0
01-30,,,12.0,10.75,10.550000190734863,13.0,,13.699999809265137,17.5,15.699999809265137,15.0
01-31,,9.5,12.0,10.75,10.550000190734863,,,13.699999809265137,18.5,15.699999809265137,15.399999618530273
02-01,,9.5,12.0,10.75,,,13.0,13.699999809265137,18.5,15.699999809265137,
02-02,,9.5,12.0,,,13.0,13.0,13.699999809265137,18.5,,
02-03,,9.5,12.0,,10.550000190734863,13.0,13.0,13.699999809265137,,,15.199999809265137
02-04,,9.5,,10.75,10.550000190734863,12.75,13.0,,,15.029999732971191,15.199999809265137
02-05,,,,10.75,10.550000190734863,12.5,13.0,,18.5,15.029999732971191,15.199999809265137
02-06,,,12.0,10.75,10.550000190734863,12.300000190734863,,13.699999809265137,18.5,15.029999732971191,15.199999809265137
02-07,,9.5,12.0,10.75,10.550000190734863,,,13.300000190734863,18.5,15.029999732971191,15.199999809265137
02-08,,9.5,12.0,10.75,,,13.0,13.300000190734863,18.5,15.029999732971191,
02-09,,9.5,12.0,,,12.300000190734863,13.5,13.300000190734863,17.5,,
02-10,,9.5,12.0,,10.050000190734863,13.0,13.5,13.300000190734863,,,15.199999809265137
02-11,,9.5,,10.75,10.050000190734863,13.0,12.75,,,15.5,15.199999809265137
02-12,,,,10.75,10.050000190734863,12.75,12.649999618530273,,17.5,15.5,15.199999809265137
02-13,,,12.0,10.75,10.050000190734863,12.75,,13.300000190734863,17.5,15.5,15.199999809265137
